mdd12_(sigma,mu)
0.001976064551236435036182	(5,3)
0.0038518890888172694581303	(5,4)
0.0063209528560866420175053	(5,5)
0.0093562950515411685852714	(5,6)
0.0129248230054917453581818	(5,7)
0.0169876963235945483764184	(5,8)
0.0215007684899788304789561	(5,9)
0.02641507771665795403368	(5,10)
0.031677379074331036068139	(5,11)
0.037230710611318111880738	(5,12)
0.043014987144774006038076	(5,13)
0.048967616544848774473864	(5,14)
0.055024134467373509151572	(5,15)
0.06111885446581248805958	(5,16)
0.067185531089658947552979	(5,17)
0.073158033849092698884486	(5,18)
0.078971029734801585280297	(5,19)
0.084560671319805996033281	(5,20)
0.089865286383122383395174	(5,21)
0.094826063579389669026065	(5,22)
0.099387727071662540705936	(5,23)
0.103499191412369943445069	(5,24)
0.107114186478610804813484	(5,25)
0.110191841116896938065012	(5,26)
0.112697213482451481900925	(5,27)
0.114601755986362579062199	(5,28)
0.115883703359272710013343	(5,29)
0.11652837361598493820571	(5,30)
0.00010968620427998053385466	(6,1)
0.00098537298166483208032949	(6,2)
0.00272715551329566239474832	(6,3)
0.00531596736121372183846388	(6,4)
0.00872349511844076146479976	(6,5)
0.0129125143488175159566597	(6,6)
0.0178373254818274759389117	(6,7)
0.0234442804465031492099495	(6,8)
0.0296723897613276384132065	(6,9)
0.0364539993707727203655561	(6,10)
0.0437155267024851797566478	(6,11)
0.0513782461217591329179942	(6,12)
0.0593591150416874085125374	(6,13)
0.0675716332328865488960663	(6,14)
0.0759267291734908666386943	(6,15)
0.0843336683988021208552784	(6,16)
0.0927009795841535638954584	(6,17)
0.1009373943985368285878991	(6,18)
0.1089527969290887829047076	(6,19)
0.116659177688927460652616	(6,20)
0.123971585938682813233248	(6,21)
0.130809072390674621454028	(6,22)
0.137095612488415903707997	(6,23)
0.142760998561061630188867	(6,24)
0.147741687455789216956955	(6,25)
0.151981588959068961668626	(6,26)
0.15543277961360184705472	(6,27)
0.158056126561701352875277	(6,28)
0.159821806881020819100013	(6,29)
0.160709709540723023243398	(6,30)
0.000139296988900574125162213	(7,1)
0.00125138331333093027096809	(7,2)
0.00346337515872601991088337	(7,3)
0.00675105576868846718429707	(7,4)
0.01107845891975794903300931	(7,5)
0.0163982908292576705327986	(7,6)
0.02265247868652371659717991	(7,7)
0.02977283499228706042897105	(7,8)
0.0376818255434100608046129	(7,9)
0.0462934282574212993948907	(7,10)
0.055514070061309990113918	(7,11)
0.065243629675742731654786	(7,12)
0.0753764951592765658947016	(7,13)
0.0858026663490860259269056	(7,14)
0.0964088936385001108595558	(7,15)
0.1070798456637677973803354	(7,16)
0.1176992992542037865093088	(7,17)
0.128151345296332961421828	(7,18)
0.1383216038974543439992532	(7,19)
0.1480984413978715412464896	(7,20)
0.1573741804334232177594293	(7,21)
0.1660462925141478378367545	(7,22)
0.1740185606365712999147082	(7,23)
0.1812021974979679593201453	(7,24)
0.1875169031592744709912597	(7,25)
0.1928918447326788642229638	(7,26)
0.1972665400479799395327377	(7,27)
0.2005916274311211521443477	(7,28)
0.2028295048000943259526858	(7,29)
0.203954823266466649894897	(7,30)
0.000165922106536858877113367	(8,1)
0.001490571708760863240021212	(8,2)
0.00412536126362039193288872	(8,3)
0.00804144197543504449668642	(8,4)
0.01319596339363350722428461	(8,5)
0.01953257108283311545622614	(8,6)
0.02698205479386123729905254	(8,7)
0.03546313517278141672333443	(8,8)
0.04488337544809421809260615	(8,9)
0.05514020366576195636856612	(8,10)
0.06612203086713785145941577	(8,11)
0.07770945103106448077239606	(8,12)
0.08977650947875643735295536	(8,13)
0.1021920275805127104654728	(8,14)
0.11482097280008956274818	(8,15)
0.1275258641621868757436487	(8,16)
0.1401682039522426059585725	(8,17)
0.1526099267207242526941559	(8,18)
0.1647148563898140297574307	(8,19)
0.1763501614390057179492499	(8,20)
0.1873877968362043222377796	(8,21)
0.1977059197041791667592481	(8,22)
0.2071902638425043158014738	(8,23)
0.2157354563726078577612538	(8,24)
0.2232462581658455596258406	(8,25)
0.2296387085760575654775613	(8,26)
0.2348411545293212797203442	(8,27)
0.2387951443813840105400135	(8,28)
0.2414561682336481638142186	(8,29)
0.242794228624248777990824	(8,30)
0.000187540139258932639881182	(9,1)
0.001684778644590967592294371	(9,2)
0.00466285508685421296755217	(9,3)
0.009089159554452496717270493	(9,4)
0.014915251499722439494358028	(9,5)
0.02207741866703356087546815	(9,6)
0.03049740589265391008182641	(9,7)
0.04008330093078489411448629	(9,8)
0.05073056266152849399425444	(9,9)
0.06232317597554441016631539	(9,10)
0.07473491727790844192382816	(9,11)
0.08783071481666298615701393	(9,12)
0.10146808877209342236227596	(9,13)
0.11549865705500971216692572	(9,14)
0.12976969385198869748010264	(9,15)
0.14412572892162703556408255	(9,16)
0.15841017631193150890133064	(9,17)
0.17246698140186701157360161	(9,18)
0.18614227489397613323787728	(9,19)
0.19928602158945819929304451	(9,20)
0.2117536505185208595043564	(9,21)
0.2234076513953056043109599	(9,22)
0.2341191205874932393309018	(9,23)
0.2437692380413456622435573	(9,24)
0.2522506551074576025307231	(9,25)
0.2594687721938851188766453	(9,26)
0.2653428848333925927296049	(9,27)
0.2698071772511038647706815	(9,28)
0.2728115439595432314942367	(9,29)
0.2743222223179880164686979	(9,30)
0.000202646549699425214677428	(10,1)
0.001820488031891633885827485	(10,2)
0.0050384493267183081404564	(10,3)
0.009821293621957743017261987	(10,4)
0.016116677987404064771350466	(10,5)
0.023855757081153468815196071	(10,6)
0.03295397039490432251381	(10,7)
0.04331199920419227177442426	(10,8)
0.0548168774465202153409376	(10,9)
0.06734323959874574468663292	(10,10)
0.08075468823398520047256562	(10,11)
0.09490526420750259450013254	(10,12)
0.10964100319236674106798228	(10,13)
0.12480156335994566198633665	(10,14)
0.14022191015876573605115926	(10,15)
0.15573404517274691992477898	(10,16)
0.17116876674775361673758335	(10,17)
0.1863574503217794175295376	(10,18)
0.20113383609844290114335727	(10,19)
0.21533581085520113733645137	(10,20)
0.22880716933718275931985094	(10,21)
0.24139933898052681018914746	(10,22)
0.2529730498152573979245018	(10,23)
0.26339992953503423601222064	(10,24)
0.27256400212751678761069675	(10,25)
0.28036306737227847328282823	(10,26)
0.28670993814971989673804501	(10,27)
0.29153351303855639138042856	(10,28)
0.2947796632235414335030455	(10,29)
0.2964119153230613641535197	(10,30)
0.000210349864150870251988413	(11,1)
0.001889691280515029105447628	(11,2)
0.00522997948925687820264036	(11,3)
0.010194641957876998946029061	(11,4)
0.016729357132888690761671218	(11,5)
0.024762686704484050685429064	(11,6)
0.034206898757633824619048529	(11,7)
0.04495896638906639457395993	(11,8)
0.056901724342384592525764222	(11,9)
0.06990516513946834381130568	(11,10)
0.08382785602512380823495865	(11,11)
0.0985184586676579818401329	(11,12)
0.11381733477216890641786421	(11,13)
0.12955822231577880597774322	(11,14)
0.14556996872978578188118511	(11,15)
0.16167830876241571841868305	(11,16)
0.17770767572121640217288577	(11,17)
0.19348303513966256562081735	(11,18)
0.20883172954065544516514254	(11,19)
0.22358532187192199492337496	(11,20)
0.2375814234463151151441851	(11,21)
0.25066548999659251344472325	(11,22)
0.26269256697795788325585119	(11,23)
0.27352896279574701829408951	(11,24)
0.28305382649422489970395714	(11,25)
0.29116060490531200220795346	(11,26)
0.29775835358343851936280097	(11,27)
0.30277287625103573859437959	(11,28)
0.30614766907879961149744575	(11,29)
0.3078446489622054824924175	(11,30)
0.000210409181391590819945727	(12,1)
0.001890224258569252560287426	(12,2)
0.005231456405748569616445267	(12,3)
0.010197532332309122596326424	(12,4)
0.016734143447892454869895179	(12,5)
0.024769892573595525553530194	(12,6)
0.034217132531815096291880615	(12,7)
0.044972978487287381652240889	(12,8)
0.056920473856393586929830151	(12,9)
0.069929888836115430565259384	(12,10)
0.0838601310682600303402954	(12,11)
0.098560249467003113878875119	(12,12)
0.11387101451212798434180385	(12,13)
0.12962656098469108936238427	(12,14)
0.14565608179707050989683148	(12,15)
0.16178556385278537948219715	(12,16)
0.17783955842114520634387726	(12,17)
0.19364297907554117216894559	(12,18)
0.20902291968855565098222096	(12,19)
0.22381048330217751514055429	(12,20)
0.23784261003043082035712073	(12,21)
0.25096388875563364589605397	(12,22)
0.26302833359021223299502095	(12,23)
0.27390110229191381700202243	(12,24)
0.28346013045861956893331009	(12,25)
0.29159765278843510939434676	(12,26)
0.29822158131686084152570216	(12,27)
0.30325671059774311663570297	(12,28)
0.30664572143243049999162541	(12,29)
0.3083499580005470018270514	(12,30)
0.000203208731258049008802837	(13,1)
0.0018255387341891056900255866	(13,2)
0.005052433600088917275440682	(13,3)
0.009848588916946814093205	(13,4)
0.016161605795435927252691137	(13,5)
0.023922641275302560386155039	(13,6)
0.033047245735312872066834267	(13,7)
0.043436364898947686607457298	(13,8)
0.054977481990367939850846536	(13,9)
0.067545875415359021009229375	(13,10)
0.081005968928274648523748215	(13,11)
0.095212754322693674626357795	(13,12)
0.110013270814001810133353155	(13,13)
0.125248129911453335606520833	(13,14)
0.140753079090744798059669851	(13,15)
0.1563606013702115912337817	(13,16)
0.1719015504389819849391493	(13,17)
0.18720682190169609970373057	(13,18)
0.20210906029955204403007414	(13,19)
0.2164443988623025031391639	(13,20)
0.2300542246707913113146583	(13,21)
0.24278695647619494261827944	(13,22)
0.25449981637477190161896844	(13,23)
0.26506057049306351917924406	(13,24)
0.27434920842528005615404317	(13,25)
0.28225952695964716882801468	(13,26)
0.28870058111170365636311366	(13,27)
0.2935979649898604694589167	(13,28)
0.2968948867282738873668741	(13,29)
0.2985530056341261525794907	(13,30)
0.000189669063878362336564994	(14,1)
0.0017039045355119198869844382	(14,2)
0.0047157991031353867311405364	(14,3)
0.0091924275955879676854112636	(14,4)
0.015084962135723459890752224	(14,5)
0.022329319414393713910696942	(14,6)
0.030846985128558537051175871	(14,7)
0.040545987025038547221097943	(14,8)
0.05132198600386996316241383	(14,9)
0.063059455440201271477426129	(14,10)
0.075632922145712672270551836	(14,11)
0.088908247797058219467556874	(14,12)
0.102743936550843232047644896	(14,13)
0.116992462098698826154646869	(14,14)
0.131501614653524419846042647	(14,15)
0.146115874372981974534093221	(14,16)
0.160677821718028961635443942	(14,17)
0.175029596638133478760076252	(14,18)
0.189014416996631986636005244	(14,19)
0.202478162360773597029141189	(14,20)
0.21527102256907192586291501	(14,21)
0.22724920201693530402040243	(14,22)
0.23827666122586709721863454	(14,23)
0.2482268679287904574688413	(14,24)
0.2569845215489447191757054	(14,25)
0.26444720840241850513139454	(14,26)
0.27052694086850132954683795	(14,27)
0.27515153257818191962037258	(14,28)
0.27826576355422585496052594	(14,29)
0.2798322941347747134570236	(14,30)
0.0001711040036152021276405521	(15,1)
0.0015371244857889523128250095	(15,2)
0.0042542188296042124182912925	(15,3)
0.0082927229573539539731632992	(15,4)
0.013608701786885943892545452	(15,5)
0.020144590368728949569753691	(15,6)
0.027829998557228194905853949	(15,7)
0.036582642551232148716618811	(15,8)
0.046309364719094972833049087	(15,9)
0.056907205003488310110705802	(15,10)
0.068264492695037081214769581	(15,11)
0.080261935878227133262565175	(15,12)
0.092773696432302132119829707	(15,13)
0.105668449881089141507413274	(15,14)
0.118810440250538918975214666	(15,15)
0.132060549049464662308184686	(15,16)
0.14527740336362912991467774	(15,17)
0.158318550014697582728979692	(15,18)
0.171041720407605652601473792	(15,19)
0.18330620420288650436575962	(15,20)
0.194974339922010500539395963	(15,21)
0.205913118043529780464962039	(15,22)
0.215995878362675141700359692	(15,23)
0.225104069760231985110016706	(15,24)
0.233129028397256480341890117	(15,25)
0.23997372086893945602018242	(15,26)
0.24555439287335253918136603	(15,27)
0.24980206199639259206144444	(15,28)
0.2526637954466761841985255	(15,29)
0.25410371982495561205357352	(15,30)
0.000149044226186336865898564	(16,1)
0.0013389494972886994100256663	(16,2)
0.0037057501328748769033970952	(16,3)
0.0072236579279525687631161135	(16,4)
0.0118545543014694895636263464	(16,5)
0.0175486254814264187530136943	(16,6)
0.024245145088462372055418255	(16,7)
0.031873357534087753520565999	(16,8)
0.040353413797031134239095144	(16,9)
0.04959731445187357701643683	(16,10)
0.059509823051121082641635412	(16,11)
0.069989325296717283814141043	(16,12)
0.080928624556810512867258415	(16,13)
0.092215680468978820429804276	(16,14)
0.103734312690900082444538293	(16,15)
0.115364904403086554439899834	(16,16)
0.126985148294373608789120394	(16,17)
0.138470880322187975099912794	(16,18)
0.149697043045867940824980259	(16,19)
0.160538811019191356661320334	(16,20)
0.170872896526420062977216093	(16,21)
0.180579036341608259314921561	(16,22)
0.18954164102286182595890578	(16,23)
0.197651569472333375006200587	(16,24)
0.204807974927207154822779878	(16,25)
0.210920155711042080714963745	(16,26)
0.215909336042541587509940992	(16,27)
0.21971029954939984875361632	(16,28)
0.22227280096328992909828911	(16,29)
0.22356268944652137110473235	(16,30)
0.0001250562292255313992069015	(17,1)
0.0011234522833369775643776847	(17,2)
0.0031093408569939180872469765	(17,3)
0.0060611503746361235094343493	(17,4)
0.0099470930009111224525481024	(17,5)
0.0147257962792913525049430598	(17,6)
0.0203470647760204764720660344	(17,7)
0.026752713756968195094417185	(17,8)
0.033877415128290083171565013	(17,9)
0.041649500806504102408637916	(17,10)
0.049991680044499757824726367	(17,11)
0.058821643974291188611504828	(17,12)
0.068052550987080785405423935	(17,13)
0.07759340826593209299121816	(17,14)
0.087349385231409659532075365	(17,15)
0.097222111295815220633677184	(17,16)
0.107110020955529007716589749	(17,17)
0.116908812372535261353734267	(17,18)
0.126512080598669485767595102	(17,19)
0.135812173868177708792671551	(17,20)
0.144701302250928772495095008	(17,21)
0.153072904483468041267043246	(17,22)
0.160823253481648023608655368	(17,23)
0.16785325648948647654437534	(17,24)
0.174070384412819974996107913	(17,25)
0.179390648524061318305516259	(17,26)
0.183740532675664618327317546	(17,27)
0.187058786017554902811662772	(17,28)
0.18929798494023757421761374	(17,29)
0.19042578300191758183795557	(17,30)
0.0001005853876601482285845015	(18,1)
0.0009036174388109396145923321	(18,2)
0.0025009272363615822406623258	(18,3)
0.0048752471421136379085446471	(18,4)
0.0080012546925593604001924246	(18,5)
0.0118462042294790322028303951	(18,6)
0.0163706709776543161081935593	(18,7)
0.0215293372322775476672590558	(18,8)
0.027271748555936692078786419	(18,9)
0.033542974562366099980174206	(18,10)
0.040284123624647659336985805	(18,11)
0.047432682376162947980484773	(18,12)
0.054922676958664829285262352	(18,13)
0.062684680686337652089111655	(18,14)
0.070645718819197595078031016	(18,15)
0.078729142183211745427736633	(18,16)
0.086854554632262290978866919	(18,17)
0.094937882912107657717381801	(18,18)
0.102891670645465204706412149	(18,19)
0.110625661502884490921474921	(18,20)
0.118047711962178437544193451	(18,21)
0.125065044129140717366622306	(18,22)
0.131585817155851071634836195	(18,23)
0.137520965173515615925403338	(18,24)
0.142786223314493009329103109	(18,25)
0.147304243609614804575471027	(18,26)
0.151006690731021228382974846	(18,27)
0.153836204244263540856121881	(18,28)
0.15574811899063113741155824	(18,29)
0.15671184759075987091319343	(18,30)
0.0000768437292162705179563874	(19,1)
0.0006903332670647455397470376	(19,2)
0.0019106436901165727197435018	(19,3)
0.0037246855116559099653194726	(19,4)
0.0061134162691761229300396493	(19,5)
0.0090524757959997946889109868	(19,6)
0.0125129170798255699126243955	(19,7)
0.0164619496042840070284508014	(19,8)
0.0208636103128101747590760505	(19,9)
0.0256792857910672653656713251	(19,10)
0.030868027538512738495135931	(19,11)
0.036386628715458529314175436	(19,12)
0.042189462805229543387797655	(19,13)
0.048228118616202864654652204	(19,14)
0.054450897858553101799339453	(19,15)
0.060802267089389994666652294	(19,16)
0.067222371666838310062604227	(19,17)
0.073646723173594792416794723	(19,18)
0.080006162765991356808242573	(19,19)
0.086227181927875456671080849	(19,20)
0.092232651524800936231994829	(19,21)
0.097942973361379267161904629	(19,22)
0.103277629731169233025120996	(19,23)
0.108157069795148729019527593	(19,24)
0.112504840569504508455968472	(19,25)
0.116249847456062819931664369	(19,26)
0.119328616105194539951393085	(19,27)
0.121687424356756818692073908	(19,28)
0.123284179524731728401655933	(19,29)
0.12408993117214237764513723	(19,30)
0.000054750629152328679104336	(20,1)
0.0004918590098341004216487456	(20,2)
0.0013613483547189726621770183	(20,3)
0.0026540193598328927809920136	(20,4)
0.0043566798572981634950442903	(20,5)
0.0064527866529665581873743104	(20,6)
0.0089231673936548838219128865	(20,7)
0.0117467267851941430198003806	(20,8)
0.0149010397017172425681813249	(20,9)
0.0183627439205411143517024986	(20,10)
0.0221076669667891662691529452	(20,11)
0.026110653028699570115297662	(20,12)
0.030345093912728425742007144	(20,13)
0.034782208246332074553918591	(20,14)
0.039390150683562163269360135	(20,15)
0.044133062835890374919885515	(20,16)
0.048970195907082945604265259	(20,17)
0.053855238840043955988155301	(20,18)
0.058735974336896006024110462	(20,19)
0.063554359559302803872132677	(20,20)
0.068247091645410020445419263	(20,21)
0.072746674710746725026465454	(20,22)
0.076982959684406158147021238	(20,23)
0.080885086008641222346448037	(20,24)
0.084383718977374798584131563	(20,25)
0.087413451178528665760240694	(20,26)
0.089915222618399928518760631	(20,27)
0.091838611804116135974983839	(20,28)
0.093143858440577472897025961	(20,29)
0.09380349585559806807403217	(20,30)
0.0000349225624763996996307895	(21,1)
0.0003137327874995479776205156	(21,2)
0.0008683683308423787227492686	(21,3)
0.0016931227945175416521488833	(21,4)
0.0027800591105047626298727017	(21,5)
0.0041196595522514615828442783	(21,6)
0.005701541877217255546847027	(21,7)
0.0075151340997853189963791842	(21,8)
0.0095501985611431405140347406	(21,9)
0.0117971077791544080711930083	(21,10)
0.0142467996052979248030445345	(21,11)
0.0168903754273622824719518767	(21,12)
0.0197183488652047394738385591	(21,13)
0.022719598625560447411198824	(21,14)
0.025880122176294797412352042	(21,15)
0.029181720972747499842989952	(21,16)
0.032600768329147964017941549	(21,17)
0.036107214584620107102293303	(21,18)
0.039663970109046692312609508	(21,19)
0.043226776465635411419596476	(21,20)
0.046744633362465609423293692	(21,21)
0.050160799055656283681784002	(21,22)
0.053414330429732165096256957	(21,23)
0.056442081640339748166182566	(21,24)
0.059181041508372964141909395	(21,25)
0.061570862841838318379426517	(21,26)
0.063556422898476133308603131	(21,27)
0.065090253122710078609973115	(21,28)
0.066134686759821339999476992	(21,29)
0.06666359292874687972439935	(21,30)
0.0000176999032233653131727563	(22,1)
0.0001590123531719133644237314	(22,2)
0.0004401660235864533835463011	(22,3)
0.0008584891592705343719225095	(22,4)
0.0014106113496206799306216058	(22,5)
0.0020931216509922637419333788	(22,6)
0.0029032807425810432711346171	(22,7)
0.0038396690444205711789180896	(22,8)
0.0049026508189928133448538508	(22,9)
0.0060945475413059884857615462	(22,10)
0.007419441853030619263751934	(22,11)
0.0088825739541156261782094516	(22,12)
0.010489341219438291686001099	(22,13)
0.0122439635193034001605137705	(22,14)
0.014147924656792883462102319	(22,15)
0.016198338037691044966906823	(22,16)
0.018386406748544382431221037	(22,17)
0.020696151211612447377458964	(22,18)
0.023103560694171571879547304	(22,19)
0.025576290123088316009210143	(22,20)
0.028073975267589162378738871	(22,21)
0.030549183429569507855471095	(22,22)
0.032948959971935383831648783	(22,23)
0.035216879540552219205066918	(22,24)
0.037295469615867399405068459	(22,25)
0.039128846164788769751786231	(22,26)
0.040665387800593990823512389	(22,27)
0.041860275427894154676676972	(22,28)
0.042677737036905014539306074	(22,29)
0.04309285963377733911571712	(22,30)
3.1957250087165444275646e-6	(23,1)
0.0000287134959326881861912675	(23,2)
0.0000795524906931427588960307	(23,3)
0.0001555962217205217711737795	(23,4)
0.0002573189953916770548760113	(23,5)
0.000386450260734372501581266	(23,6)
0.0005466826721980942283739795	(23,7)
0.0007442968967893979027679834	(23,8)
0.0009885742003698672054053209	(23,9)
0.0012918823332879578971814251	(23,10)
0.0016693508371635134856862697	(23,11)
0.0021380961902511868010282588	(23,12)
0.0027160106981732367919973445	(23,13)
0.003420185486744159361475441	(23,14)
0.0042650901317476134535935198	(23,15)
0.0052606721789123711597507594	(23,16)
0.006410563095214869671569954	(23,17)
0.007710579352915655778324166	(23,18)
0.009147687650391868771801828	(23,19)
0.010699564110685950425296429	(23,20)
0.012334823750750946118205623	(23,21)
0.014013935428035780698807305	(23,22)
0.015690776258433125540735955	(23,23)
0.017314724934675436464670469	(23,24)
0.018833150637029748137122087	(23,25)
0.0201941263652494838131214	(23,26)
0.021349183373336185187442014	(23,27)
0.022255925924789604215141044	(23,28)
0.022880340494712464466061445	(23,29)
0.02319865791761235333064034	(23,30)
-8.6472190826607134853541e-6	(24,1)
-0.0000776780768617271080887138	(24,2)
-0.0002148958553459953375891295	(24,3)
-0.00041833230595079227439094	(24,4)
-0.0006843788442423411501151823	(24,5)
-0.0010071196780985298768663454	(24,6)
-0.0013776299004707564595190684	(24,7)
-0.0017833723984395351829744578	(24,8)
-0.0022078295172585684038584773	(24,9)
-0.0026304899741922419753870063	(24,10)
-0.0030272788514689428645850416	(24,11)
-0.0033714711517661983317872142	(24,12)
-0.0036350721973138122301159881	(24,13)
-0.0037905878400050870086981435	(24,14)
-0.0038130518837583246131484842	(24,15)
-0.0036821351100051082477147058	(24,16)
-0.0033841362861408917318161217	(24,17)
-0.002913654425060503209316348	(24,18)
-0.002274763949344920647631986	(24,19)
-0.001481557452870162281230875	(24,20)
-0.0005579786899470564585752	(24,21)
0.000463066335087929494367838	(24,22)
0.001541267822237866111615917	(24,23)
0.002631031297855115332890512	(24,24)
0.003684005282340495370933405	(24,25)
0.004651838301835521882164266	(24,26)
0.005488975594779337486564209	(24,27)
0.006155310531552182823261467	(24,28)
0.006618522755327231395345342	(24,29)
0.006855961074724272394602217	(24,30)
-0.0000180015353993341324434333	(25,1)
-0.0001617129935065642159760828	(25,2)
-0.0004474707450742223206608934	(25,3)
-0.0008716631334878042821996267	(25,4)
-0.001428215546421922610485864	(25,5)
-0.0021079264345978057348661712	(25,6)
-0.002897775538523300189574029	(25,7)
-0.0037803427665216588832363881	(25,8)
-0.0047334783360128494628977745	(25,9)
-0.0057303486806867198419734855	(25,10)
-0.0067399484815146882322324549	(25,11)
-0.0077281196132444852426311841	(25,12)
-0.0086590578783273508088979248	(25,13)
-0.009497225277461219362091045	(25,14)
-0.0102095276027579862139078976	(25,15)
-0.0107675726398686114231893335	(25,16)
-0.011149800035634417679159369	(25,17)
-0.011343273952108924937272936	(25,18)
-0.0113449544180132639999002333	(25,19)
-0.011162309529647637650529775	(25,20)
-0.010813191988331749912989659	(25,21)
-0.010324971669898645089779622	(25,22)
-0.009732982429213479837048721	(25,23)
-0.009078398666755483535570518	(25,24)
-0.00840570000418015931651038	(25,25)
-0.007759908080730203675397339	(25,26)
-0.007183787934258540266046623	(25,27)
-0.006715199657199122451765369	(25,28)
-0.006384767240109798108355296	(25,29)
-0.00621400433279682134594914	(25,30)
-0.0000251082432701119919081632	(26,1)
-0.0002255564720405183368870293	(26,2)
-0.0006241648221464080124583831	(26,3)
-0.0012160782069114468252397636	(26,4)
-0.0019933636333545959867462147	(26,5)
-0.0029443560619155554750948661	(26,6)
-0.0040529825182610776055484315	(26,7)
-0.0052982049866165352893804965	(26,8)
-0.0066537248399370545637971702	(26,9)
-0.0080880751032378235842138291	(26,10)
-0.0095651918746386839604552093	(26,11)
-0.011045505382666522049237044	(26,12)
-0.0124875296571195555486204701	(26,13)
-0.0138498650574504445003276708	(26,14)
-0.0150934686473541191163856574	(26,15)
-0.0161840022691975608270611748	(26,16)
-0.0170940441938721931675560786	(26,17)
-0.0178049514659199631228404703	(26,18)
-0.0183081867805685036685142166	(26,19)
-0.018605972268808514611185209	(26,20)
-0.01871119609319417459865973	(26,21)
-0.018646567587397715416362749	(26,22)
-0.018443083902257091391156658	(26,23)
-0.018137928146975119870862251	(26,24)
-0.017771960621753127801041248	(26,25)
-0.01738698856957446427636615	(26,26)
