kdd1312_(sigma,mu)
3.69085724e-20	(1,1)
3.3154562851e-19	(1,2)
9.1713402671e-19	(1,3)
1.78483151021e-18	(1,4)
2.91794213632e-18	(1,5)
4.28847649989e-18	(1,6)
5.85367012761e-18	(1,7)
7.55332197309e-18	(1,8)
9.30887194548e-18	(1,9)
1.102503941473e-17	(1,10)
1.259456066579e-17	(1,11)
1.390609517777e-17	(1,12)
1.485476954013e-17	(1,13)
1.535419351374e-17	(1,14)
1.534824897558e-17	(1,15)
1.482065939237e-17	(1,16)
1.38004065611e-17	(1,17)
1.236152195158e-17	(1,18)
1.061660656351e-17	(1,19)
8.70450120989e-18	(1,20)
6.77364262994e-18	(1,21)
4.96356996185e-18	(1,22)
3.38757686069e-18	(1,23)
2.1194896332e-18	(1,24)
1.1869501086e-18	(1,25)
5.7247640919e-19	(1,26)
2.2216217533e-19	(1,27)
6.042916783e-20	(1,28)
8.06424171e-21	(1,29)
1.0102534e-22	(1,30)
2.4170514400919e-16	(2,1)
2.17121060693093e-15	(2,2)
6.0060846996296e-15	(2,3)
1.168842165943319e-14	(2,4)
1.910888386566303e-14	(2,5)
2.808417558798275e-14	(2,6)
3.833424280567192e-14	(2,7)
4.946484366673278e-14	(2,8)
6.096150745255353e-14	(2,9)
7.220026475123876e-14	(2,10)
8.247867188834136e-14	(2,11)
9.106758721492741e-14	(2,12)
9.728022063035802e-14	(2,13)
1.0055082381554738e-13	(2,14)
1.0051189312818638e-13	(2,15)
9.705683771751341e-14	(2,16)
9.037545240035826e-14	(2,17)
8.095255118244911e-14	(2,18)
6.952553036482229e-14	(2,19)
5.700362423968136e-14	(2,20)
4.43589083630385e-14	(2,21)
3.250519001096638e-14	(2,22)
2.218440120407353e-14	(2,23)
1.38800120154548e-14	(2,24)
7.7730417938054e-15	(2,25)
3.74900592589369e-15	(2,26)
1.45488493242915e-15	(2,27)
3.9573561437577e-16	(2,28)
5.281071614236e-17	(2,29)
6.6158988379e-19	(2,30)
1.433404654143038e-14	(3,1)
1.2876115655815541e-13	(3,2)
3.5618396918922533e-13	(3,3)
6.9316844861390919e-13	(3,4)
1.13323044981302832e-12	(3,5)
1.66549982375071701e-12	(3,6)
2.27336827766727559e-12	(3,7)
2.93345573570296464e-12	(3,8)
3.61525208306193054e-12	(3,9)
4.28175350920880716e-12	(3,10)
4.89130238055774107e-12	(3,11)
5.40065777960372509e-12	(3,12)
5.76909041360059916e-12	(3,13)
5.96304925296601654e-12	(3,14)
5.96073996138400872e-12	(3,15)
