kuu1313_(sigma,mu)
0.4679980879192837494492937151	(4,19)
0.4679969836265701473426099458	(4,20)
0.4679958674448040517636821504	(4,21)
0.4679947637764240082066000885	(4,22)
0.4679936980816328184504822294	(4,23)
0.4679926960151905677760889502	(4,24)
0.467991782534416984077948379	(4,25)
0.4679909810148745891049384903	(4,26)
0.467990312410114585991354342	(4,27)
0.4679897944902132891149827276	(4,28)
0.4679894411906779322845301108	(4,29)
0.4679892620987916057663964013	(4,30)
0.4697382921690601631122888799	(5,1)
0.4697382904923522988003219833	(5,2)
0.469738279185712631561577754	(5,3)
0.4697382427782310429671014377	(5,4)
0.4697381591323970951034420448	(5,5)
0.4697380006716362912616567696	(5,6)
0.4697377359278161225939149956	(5,7)
0.4697373313373523901979342198	(5,8)
0.4697367532028122069028527565	(5,9)
0.4697359697288545341256449963	(5,10)
0.4697349530373355233510446409	(5,11)
0.4697336810666210089957458157	(5,12)
0.4697321392645933837841997008	(5,13)
0.4697303219933296297665688368	(5,14)
0.4697282335755975332088020283	(5,15)
0.4697258889286408479939342658	(5,16)
0.4697233137485337793106608444	(5,17)
0.4697205442279019810349180151	(5,18)
0.4697176263101760460090092078	(5,19)
0.4697146145038703677731503065	(5,20)
0.4697115702997725846013346721	(5,21)
0.4697085602515347579498923978	(5,22)
0.4697056537952037709445275593	(5,23)
0.4697029208950546211585251822	(5,24)
0.4697004296111773220909046141	(5,25)
0.4696982436882609249531873015	(5,26)
0.4696964202647405132100201116	(5,27)
0.4696950077969345848681302827	(5,28)
0.4696940442841954571178968311	(5,29)
0.4696935558687942972070152532	(5,30)
0.4728706344383815166777006114	(6,1)
0.4728706307080136662615290543	(6,2)
0.4728706055528125651028514683	(6,3)
0.4728705245528496650776920256	(6,4)
0.4728703384562898401018242578	(6,5)
0.4728699859105592264346591247	(6,6)
0.4728693969055090352481943472	(6,7)
0.4728684967698181948517201061	(6,8)
0.4728672105357377259441347083	(6,9)
0.4728654674693126211779101353	(6,10)
0.4728632055542404499038446657	(6,11)
0.4728603757179662783919212895	(6,12)
0.4728569455984838990167066599	(6,13)
0.4728529026692098252595567306	(6,14)
0.4728482565664127953215683382	(6,15)
0.4728430404978425103924871827	(6,16)
0.4728373116509138264552830484	(6,17)
0.4728311505623215517052027501	(6,18)
0.4728246594563679420703796187	(6,19)
0.4728179596045751956576127735	(6,20)
0.4728111878023289280774352037	(6,21)
0.4728044920974517398114481218	(6,22)
0.4727980269390161384308996927	(6,23)
0.4727919479409090334970352872	(6,24)
0.4727864064725135509836739526	(6,25)
0.472781544297605958601220272	(6,26)
0.4727774884818049165173455566	(6,27)
0.4727743467786993279255467094	(6,28)
0.4727722036855696995310758171	(6,29)
0.4727711173322407607352397454	(6,30)
0.4778184669076460006708816425	(7,1)
0.4778184596645683816316529912	(7,2)
0.4778184108219153145280468901	(7,3)
0.4778182535481903562258240482	(7,4)
0.4778178922136757129144096181	(7,5)
0.4778172076938093790161440296	(7,6)
0.4778160640554008512410308216	(7,7)
0.4778143163175204522697560265	(7,8)
0.4778118189280344852233089106	(7,9)
0.4778084345617283957035866	(7,10)
0.4778040428283801206743434067	(7,11)
0.4777985484798787811425747291	(7,12)
0.4777918887245891504018783629	(7,13)
0.4777840392938809884685505771	(7,14)
0.4777750189585200420305021715	(7,15)
0.4777648922591657061320707206	(7,16)
0.4777537702926144767889293375	(7,17)
0.4777418094802393182294458041	(7,18)
0.4777292083335277988286559449	(7,19)
0.4777162023197723048757644309	(7,20)
0.4777030570148869864699745879	(7,21)
0.4776900598062931207226214408	(7,22)
0.4776775104734762310059877759	(7,23)
0.4776657110243489178049165273	(7,24)
0.477654955199775144503408893	(7,25)
0.4776455180750831309765273971	(7,26)
0.4776376461854612227617797158	(7,27)
0.4776315485819422772661897654	(7,28)
0.4776273891871661065620104862	(7,29)
0.4776252807669225634330224884	(7,30)
0.4849019426168951726515205521	(8,1)
0.4849019298680068918062630155	(8,2)
0.4849018438977188038057843718	(8,3)
0.4849015670728129737013555362	(8,4)
0.4849009310714258899106705863	(8,5)
0.4848997262188196192326615139	(8,6)
0.4848977132581733808440524398	(8,7)
0.4848946370142050501487192946	(8,8)
0.4848902413176231035504391446	(8,9)
0.4848842844963743030339624118	(8,10)
0.4848765547083148068531452261	(8,11)
0.4848668843909032546775735224	(8,12)
0.4848551631369868051763808106	(8,13)
0.484841348370455964899437702	(8,14)
0.4848254732887744619788507805	(8,15)
0.4848076516571000028247127033	(8,16)
0.4847880791756863742379392313	(8,17)
0.4847670312923543833999456071	(8,18)
0.4847448574882622180305460111	(8,19)
0.4847219722209181264555226888	(8,20)
0.484698842856333365576371284	(8,21)
0.4846759750557808384405564515	(8,22)
0.4846538961958895086487502546	(8,23)
0.4846331374888390234735021725	(8,24)
0.4846142155284949371027220688	(8,25)
0.4845976140160557195817265102	(8,26)
0.4845837664141919173474528283	(8,27)
0.4845730402421782742201952956	(8,28)
0.4845657236579297097887261837	(8,29)
0.4845620148791592455932158807	(8,30)
0.4942948314212539647427226566	(9,1)
0.4942948106000865994590932123	(9,2)
0.4942946701955674929677861129	(9,3)
0.4942942180922837916420042222	(9,4)
0.4942931793924772650058797991	(9,5)
0.4942912116653380496083221959	(9,6)
0.4942879241754062737580592902	(9,7)
0.4942829002050961482800622298	(9,8)
0.494275721439046844820316894	(9,9)
0.4942659932758417411764210366	(9,10)
0.4942533698805711636638348059	(9,11)
0.4942375777925815607507745617	(9,12)
0.4942184369570711271175402175	(9,13)
0.4941958781550355716315630077	(9,14)
0.4941699559590821904497677495	(9,15)
0.4941408565361658177598971188	(9,16)
0.4941088998436906605303273595	(9,17)
0.4940745360123940561191966035	(9,18)
0.4940383359666183269032234095	(9,19)
0.494000976588124224471861488	(9,20)
0.493963220971771235316104244	(9,21)
0.4939258945391942204379906552	(9,22)
0.4938898579603458896604730886	(9,23)
0.4938559779745084993960095888	(9,24)
0.4938250972962551516074548788	(9,25)
0.493798004834301898767068914	(9,26)
0.4937754074410327604862070575	(9,27)
0.4937579043487923508892242491	(9,28)
0.4937459653390490202498671791	(9,29)
0.4937399135373514274910394259	(9,30)
0.5059886545864786983388873335	(10,1)
0.5059886225541933370793274457	(10,2)
0.5059884065491635299983171185	(10,3)
0.5059877110122643627256383209	(10,4)
0.5059861130302046160298785558	(10,5)
0.5059830858004517286642769475	(10,6)
0.5059780282223830374436191877	(10,7)
0.5059702992541693827706602898	(10,8)
0.5059592554469972563804310921	(10,9)
0.5059442899093697915900926898	(10,10)
0.5059248708723554676604999489	(10,11)
0.5059005780265564474252209854	(10,12)
0.5058711348844374634458320834	(10,13)
0.5058364355848328764360958079	(10,14)
0.5057965647933621353813309378	(10,15)
0.5057518096528180393353533373	(10,16)
0.5057026630877138399222744638	(10,17)
0.5056498181507951576245410517	(10,18)
0.505594153498365308707910588	(10,19)
0.5055367104768851429103881677	(10,20)
0.5054786626769289844164775099	(10,21)
0.5054212791449731068584689798	(10,22)
0.5053658827236775587569258512	(10,23)
0.5053138052052930544307422246	(10,24)
0.5052663411220587860001516842	(10,25)
0.5052247020571552211914231383	(10,26)
0.5051899733388637377866570269	(10,27)
0.5051630748815036747175464719	(10,28)
0.5051447277650571694265438594	(10,29)
0.5051354279094249230965394866	(10,30)
0.5197749855930470524952100836	(11,1)
0.5197749386909158859178172099	(11,2)
0.5197746224133211913833894936	(11,3)
0.519773603999202854502174358	(11,4)
0.5197712642176444125554563531	(11,5)
0.5197668317340210560108718372	(11,6)
0.5197594264545382427451030489	(11,7)
0.5197481098589336527956730756	(11,8)
0.5197319399951188196831223178	(11,9)
0.5197100285738546868724029011	(11,10)
0.519681597478472401482228081	(11,11)
0.5196460320019167544897182675	(11,12)
0.5196029282434734427407282886	(11,13)
0.5195521323370938927817056892	(11,14)
0.519493769532863584322177632	(11,15)
0.5194282615976146518962626875	(11,16)
0.5193563315194466334969263947	(11,17)
0.5192789950692585427786523641	(11,18)
0.5191975393627663265771810291	(11,19)
0.5191134891501809259973199839	(11,20)
0.5190285621096519725516846028	(11,21)
0.5189446149089296084821742037	(11,22)
0.518863582205409625039564368	(11,23)
0.5187874110606297773524905582	(11,24)
0.5187179934397697925918725098	(11,25)
0.5186570995439732555836098123	(11,26)
0.5186063146831846840954437558	(11,27)
0.518566982244621928679086232	(11,28)
0.5185401550562932867045483243	(11,29)
0.5185265570989429744599524128	(11,30)
0.5352490100941803669231753528	(12,1)
0.5352489442507072871544964325	(12,2)
0.535248500245078912595419215	(12,3)
0.5352470705478652424518888058	(12,4)
0.5352437858608386276164990886	(12,5)
0.535237563375971092517739202	(12,6)
0.5352271676525589597009893768	(12,7)
0.5352112813215466395369986935	(12,8)
0.5351885823505860942420671223	(12,9)
0.5351578242673787530291576596	(12,10)
0.5351179155607009301479431092	(12,11)
0.5350679944703484770766149402	(12,12)
0.5350074955437290752508046938	(12,13)
0.5349362046741887367652397591	(12,14)
0.5348542998315899662661034773	(12,15)
0.5347623753274807262001244627	(12,16)
0.5346614481956779636779419015	(12,17)
0.5345529460780360834337147191	(12,18)
0.534438676844103500020106397	(12,19)
0.5343207810001640950330618029	(12,20)
0.5342016687168297003505080582	(12,21)
0.534083943987710105013848784	(12,22)
0.5339703189936133903075066631	(12,23)
0.5338635221637967433871306172	(12,24)
0.5337662036831696256959439023	(12,25)
0.5336808422859531582753460481	(12,26)
0.5336096571042108234128822161	(12,27)
0.5335545281130852120368216195	(12,28)
0.5335169283484246934140614584	(12,29)
0.5334978705859215842531492918	(12,30)
0.551836591995533859495714054	(13,1)
0.5518365028765941072252619659	(13,2)
0.5518359019165008152472346474	(13,3)
0.5518339668282302110213946727	(13,4)
0.5518295210317634986826269813	(13,5)
0.5518210989945808201214453955	(13,6)
0.5518070286723512157463222119	(13,7)
0.5517855272770632018569618145	(13,8)
0.551754805950189962762900322	(13,9)
0.5517131784557058294391731056	(13,10)
0.5516591687582803099187282377	(13,11)
0.5515916123341669057286043607	(13,12)
0.5515097462844055204429271815	(13,13)
0.5514132837782582847299115852	(13,14)
0.5513024690325877763573910796	(13,15)
0.5511781099003967785813078895	(13,16)
0.5510415861572778448021807434	(13,17)
0.5508948326867416591488355272	(13,18)
0.5507402979166860832311585969	(13,19)
0.5505808789897512798781205994	(13,20)
0.5504198362021207867384643168	(13,21)
0.5502606901666862241961219983	(13,22)
0.550107105905039510106989948	(13,23)
0.5499627686178912746347178918	(13,24)
0.5498312562074873124179343865	(13,25)
0.5497159137233629663880435832	(13,26)
0.5496197347807854362046471773	(13,27)
0.5495452546754289332793474327	(13,28)
0.5494944594112417298799288544	(13,29)
0.5494687141987880621418663784	(13,30)
0.5688445010148647913377740272	(14,1)
0.5688443841870048092644498137	(14,2)
0.56884359637624816520231115	(14,3)
0.5688410596328037053502600313	(14,4)
0.5688352315720756611994871076	(14,5)
0.5688241910635588914227518509	(14,6)
0.5688057463686989438580134053	(14,7)
0.5687775607889670088884638606	(14,8)
0.5687372900248479369729806593	(14,9)
0.568682724827899533669803314	(14,10)
0.5686119321885820307220189521	(14,11)
0.56852338826921228856640435	(14,12)
0.5684160965777733746370970521	(14,13)
0.5682896854816503640898064449	(14,14)
0.5681444800596492647122499415	(14,15)
0.5679815444462275663669155614	(14,16)
0.5678026921768606945278521968	(14,17)
0.5676104635271276376721046084	(14,18)
0.5674080703706699057158400143	(14,19)
0.567199310579916283427155144	(14,20)
0.5669884553790096793832939933	(14,21)
0.566780114260714826257422399	(14,22)
0.5665790830424217195339879296	(14,23)
0.5663901813222668704615535912	(14,24)
0.5662180859850705615953177432	(14,25)
0.5660671674973708494713149962	(14,26)
0.5659413355351008847572538264	(14,27)
0.5658439000324075201637513265	(14,28)
0.5657774530600596223830040992	(14,29)
0.5657437760756657389119822442	(14,30)
0.585529045045154659706544227	(15,1)
0.5855288961077421032314405645	(15,2)
0.5855278917714972419875847627	(15,3)
0.5855246578221598179081100038	(15,4)
0.5855172279846854479248609534	(15,5)
0.5855031532097491175021657195	(15,6)
0.5854796396246064136144944235	(15,7)
0.5854437088621512147417559156	(15,8)
0.5853923733722631402199454919	(15,9)
0.585322818514105765456639869	(15,10)
0.5852325827776526941901515789	(15,11)
0.5851197274260099664216065774	(15,12)
0.5849829872084310356628071336	(15,13)
0.5848218945667731695091687542	(15,14)
0.5846368709199823110481908523	(15,15)
0.5844292801105256255750644806	(15,16)
0.5842014408578729086762583584	(15,17)
0.5839565969919706468156132444	(15,18)
0.5836988462264622377552015784	(15,19)
0.5834330301656624456633492361	(15,20)
0.5831645900148596987308412091	(15,21)
0.5828993939882059427574895585	(15,22)
0.5826435436108063798873152252	(15,23)
0.5824031669451468242007641385	(15,24)
0.5821842072164339884319045933	(15,25)
0.5819922153711545530081295311	(15,26)
0.5818321548032597167023136267	(15,27)
0.581708225863147453420864646	(15,28)
0.5816237168755057040720641759	(15,29)
0.5815808872860416378908424503	(15,30)
0.6011734188870073051818962505	(16,1)
0.6011732335266282086485801087	(16,2)
0.6011719835782718963699612018	(16,3)
0.6011679587670110644164890146	(16,4)
0.6011587119972306831092715156	(16,5)
0.6011411954295419264533820884	(16,6)
0.6011119322947046046822879348	(16,7)
0.6010672166348684809905807183	(16,8)
0.601003331763774811793271434	(16,9)
0.6009167772117963120214531877	(16,10)
0.6008044933367975301027833413	(16,11)
0.6006640726916120832293756152	(16,12)
0.6004939476756123909098807074	(16,13)
0.6002935449649127116577093648	(16,14)
0.6000633986831356295980377459	(16,15)
0.5998052161769770591037388895	(16,16)
0.5995218924994625022249187551	(16,17)
0.5992174721533825634877894402	(16,18)
0.5988970591655274736774333822	(16,19)
0.598566679001866666018870365	(16,20)
0.598233098055848225502919272	(16,21)
0.5979036083278280042582195538	(16,22)
0.5975857863740592841502050778	(16,23)
0.597287236584391543539449957	(16,24)
0.5970153293306017212179506051	(16,25)
0.5967769445269089253011835043	(16,26)
0.5965782307022121259309447063	(16,27)
0.5964243888597958097212987376	(16,28)
0.596319489263915717307517357	(16,29)
0.5962663279142688679274604918	(16,30)
0.6151608144524780185380366731	(17,1)
0.6151605883873319852056929705	(17,2)
0.6151590639534940974887800308	(17,3)
0.6151541553118027677403745856	(17,4)
0.6151428780386273770216490033	(17,5)
0.6151215151722021419984240404	(17,6)
0.6150858269289791729261435418	(17,7)
0.6150312945839975648372053734	(17,8)
0.6149533872795842728029586222	(17,9)
0.6148478392438872896301278375	(17,10)
0.6147109241542473514935924726	(17,11)
0.6145397132437847485505740559	(17,12)
0.6143323042696305561259584703	(17,13)
0.6140880096479287076377343592	(17,14)
0.6138074938797369276564661944	(17,15)
0.6134928527616256723293175993	(17,16)
0.613147629668802440663090678	(17,17)
0.6127767672544669672887211574	(17,18)
0.6123864960417013852399030562	(17,19)
0.6119841644027074561697090741	(17,20)
0.6115780171460606574183124846	(17,21)
0.6111769322158806676354050344	(17,22)
0.6107901267384310679834787878	(17,23)
0.6104268447705196233321409116	(17,24)
0.6100960395975534368397806882	(17,25)
0.609806063327970503610904019	(17,26)
0.6095643758995089151302194109	(17,27)
0.6093772845373204431755389451	(17,28)
0.6092497232788567072201309134	(17,29)
0.609185080497584561839191963	(17,30)
0.6270305857597804863942014746	(18,1)
0.6270303145695541250546522563	(18,2)
0.6270284858429175815309102151	(18,3)
0.6270225973961024327081517352	(18,4)
0.6270090691482989969720125481	(18,5)
0.6269834424303259711201744142	(18,6)
0.6269406317953287516345862122	(18,7)
0.6268752179531539854414542518	(18,8)
0.626781768342838356796949712	(18,9)
0.6266551702757915694193201376	(18,10)
0.6264909606419575963428716192	(18,11)
0.6262856359714090746602774936	(18,12)
0.626036927250943173418427158	(18,13)
0.6257440253289273263670648502	(18,14)
0.6254077449637998696083100618	(18,15)
0.6250306184817187122267740754	(18,16)
0.624616913446947065631388866	(18,17)
0.624172572506660673955515377	(18,18)
0.6237050774122845575116273454	(18,19)
0.623223242897977454941082399	(18,20)
0.6227369493870367530845886747	(18,21)
0.6222568262121141630208212306	(18,22)
0.6217938990445869915256256315	(18,23)
0.6213592164660686793990408355	(18,24)
0.6209634710789357980928362007	(18,25)
0.6206166302969748173874675971	(18,26)
0.6203275910776634191574777213	(18,27)
0.6201038714743163714217236639	(18,28)
0.6199513501259196033869836747	(18,29)
0.6198740627825595309394936494	(18,30)
0.6365088450029840201563813117	(19,1)
0.6365085238704313555231152463	(19,2)
0.6365063583671525081970770417	(19,3)
0.6364993855236370919163816948	(19,4)
0.6364833660417644146898042901	(19,5)
0.6364530204665184990634050854	(19,6)
0.6364023276832744512440812987	(19,7)
0.6363248723006487242029004036	(19,8)
0.6362142249400999658948665585	(19,9)
0.6360643375223156822417689263	(19,10)
0.6358699344665708366164010141	(19,11)
0.6356268804342812986471395293	(19,12)
0.6353325059445866406129167723	(19,13)
0.6349858739015928201065364412	(19,14)
0.6345879727589097865694150043	(19,15)
0.6341418255845851044572927365	(19,16)
0.6336525084775235206923418037	(19,17)
0.6331270763608113524271461344	(19,18)
0.6325743988354041308739405004	(19,19)
0.6320049132094861022753003336	(19,20)
0.6314303057400640121206065522	(19,21)
0.6308631353042849332183401988	(19,22)
0.6303164160046174232335262427	(19,23)
0.6298031765362969305631797889	(19,24)
0.6293360145231610159252067545	(19,25)
0.6289266635463722934019521544	(19,26)
0.6285855893875915884876446094	(19,27)
0.6283216302484151417799524099	(19,28)
0.6281416935580454956430060751	(19,29)
0.6280505195897318183730251014	(19,30)
0.6435112833991364428475652262	(20,1)
0.6435109068113671019541692552	(20,2)
0.6435083673568036655182106499	(20,3)
0.6435001904227259707805606787	(20,4)
0.6434814047622904889254564649	(20,5)
0.6434458196627985503853527778	(20,6)
0.6433863754103070580238159419	(20,7)
0.6432955513349397167718208663	(20,8)
0.6431658126853679817727800274	(20,9)
0.6429900752381783023889649462	(20,10)
0.6427621650899815646396553072	(20,11)
0.6424772506810371145712233761	(20,12)
0.6421322248864686699263361544	(20,13)
0.6417260170382616982146027484	(20,14)
0.6412598179655660533880952139	(20,15)
0.6407372054132217419308367169	(20,16)
0.6401641622672869830804872803	(20,17)
0.6395489855474106434754594549	(20,18)
0.6389020897354689290382945428	(20,19)
0.6382357133067395379175261627	(20,20)
0.6375635419589863763980667703	(20,21)
0.6369002657158251235860063147	(20,22)
0.6362610896349834673894146936	(20,23)
0.6356612192142868908882449864	(20,24)
0.63511534180189235104318537	(20,25)
0.6346371245158256780577353132	(20,26)
0.6342387475555456561925345952	(20,27)
0.6339304895668066533385170564	(20,28)
0.6337203791173451295329806798	(20,29)
0.6336139235402085574736467434	(20,30)
0.6481222924261872310446075763	(21,1)
0.6481218538893029906543711307	(21,2)
0.6481188966937660771572466781	(21,3)
0.648109374677588708796825123	(21,4)
0.6480874989792768457664554818	(21,5)
0.6480460610856700247649346907	(21,6)
0.647976841511871154123092123	(21,7)
0.6478710858727948281934731774	(21,8)
0.6477200264917795082067021102	(21,9)
0.6475154248586844240042213628	(21,10)
0.6472501084431421324152109923	(21,11)
0.6469184748170799289083204874	(21,12)
0.6465169369184032664737854809	(21,13)
0.6460442856759089379309918575	(21,14)
0.6455019500716611678565316165	(21,15)
0.6448941398601171470800084993	(21,16)
0.6442278622782457222176133739	(21,17)
0.6435128107450475838871692705	(21,18)
0.6427611302764131808163860387	(21,19)
0.6419870706392637289136367173	(21,20)
0.6412065436957416915792901624	(21,21)
0.6404366056038265716175249323	(21,22)
0.6396948873410306125816592477	(21,23)
0.6389989983476143749140001327	(21,24)
0.6383659280298617445137282845	(21,25)
0.6378114686193376685663290736	(21,26)
0.6373496807194546186436291686	(21,27)
0.6369924200813043277326523549	(21,28)
0.6367489410156077069643296022	(21,29)
0.6366255885957496162874852158	(21,30)
0.6505585216946184055480173023	(22,1)
0.6505580135055288299131066758	(22,2)
0.6505545866256233936782265555	(22,3)
0.6505435522844530307204611359	(22,4)
0.6505182023978205248069670375	(22,5)
0.6504701843037965883343424035	(22,6)
0.6503899751016246668188806866	(22,7)
0.650267434535926694242507313	(22,8)
0.6500924110754311067229268503	(22,9)
0.6498553724125926945730345439	(22,10)
0.6495480293714657488732215078	(22,11)
0.6491639214567569663942350023	(22,12)
0.6486989332432033439118536964	(22,13)
0.6481517136104265235408888395	(22,14)
0.6475239744344155339151819978	(22,15)
0.6468206515324380851861371992	(22,16)
0.6460499180282374199869659841	(22,17)
0.6452230483235090809899682421	(22,18)
0.6443541389142518388778093481	(22,19)
0.6434596997559094442396061917	(22,20)
0.642558136210788560466962917	(22,21)
0.6416691463946863624483198938	(22,22)
0.6408130617477574315736130804	(22,23)
0.6400101598531034024639901114	(22,24)
0.6392799780601883973343940239	(22,25)
0.6386406546225199333372533449	(22,26)
0.638108321196566656017830978	(22,27)
0.637696567060402832851161029	(22,28)
0.6374159916517787782147044699	(22,29)
0.6372738582762917102039349723	(22,30)
0.6511260623253382194477254351	(23,1)
0.6511254754259475323658409155	(23,2)
0.6511215177813787011601044775	(23,3)
0.6511087744559764665128099867	(23,4)
0.6510794986731328813464866464	(23,5)
0.6510240450903846315205180431	(23,6)
0.6509314185908401196514269066	(23,7)
0.6507899143766452179560548151	(23,8)
0.6505878200532773838049873767	(23,9)
0.650314146255812495838232779	(23,10)
0.64995934959091018958569339	(23,11)
0.6495160106455405268467752771	(23,12)
0.6489794308636434123521848212	(23,13)
0.6483481153859225395540529937	(23,14)
0.6476241144518474978913395202	(23,15)
0.6468132034074524900653106552	(23,16)
0.6459248902500059087289366371	(23,17)
0.6449722492914585306341995465	(23,18)
0.6439715891555596482201469275	(23,19)
0.6429419721565843344530098796	(23,20)
0.6419046094604344532191087473	(23,21)
0.6408821618085472854482112196	(23,22)
0.6398979787395186098231736636	(23,23)
0.6389753101747668400156151929	(23,24)
0.6381365231729495172668733544	(23,25)
0.6374023540031834041387042781	(23,26)
0.6367912219329613043744859808	(23,27)
0.6363186267798403790219392396	(23,28)
0.6359966477856242082353656552	(23,29)
0.6358335570769397490826422615	(23,30)
0.6501790172519433128024983417	(24,1)
0.6501783411714784173625029341	(24,2)
0.6501737821562303201178240949	(24,3)
0.6501591025199693147476570289	(24,4)
0.6501253787068974855609605078	(24,5)
0.6500615010519015930342957109	(24,6)
0.6499548072421568889151219664	(24,7)
0.6497918217218408113260334712	(24,8)
0.649559067229206926798732322	(24,9)
0.6492439096480314197619845535	(24,10)
0.6488353939063921965188263376	(24,11)
0.6483250272811617488760563589	(24,12)
0.6477074675929605900307478104	(24,13)
0.6469810776442000010506550058	(24,14)
0.6461483138381793523647731211	(24,15)
0.6452159258893035472440397415	(24,16)
0.6441949552643897035246527654	(24,17)
0.6431005316178930450158463193	(24,18)
0.6419514780071090867206316303	(24,19)
0.6407697461114921014532630734	(24,20)
0.6395797111905903621444217286	(24,21)
0.6384073625089041437905638513	(24,22)
0.6372794281637488648841452847	(24,23)
0.6362224737345295004909246269	(24,24)
0.6352620122773383241103218978	(24,25)
0.6344216594719934990132375127	(24,26)
0.6337223628462934450154283354	(24,27)
0.6331817286082247392169869477	(24,28)
0.6328134642723976946203231951	(24,29)
0.632626950377733889430343787	(24,30)
0.6480845212340397810501718379	(25,1)
0.6480837441107732183552256194	(25,2)
0.6480785037396796752028516383	(25,3)
0.6480616302715098795905625067	(25,4)
0.6480228669605103618693828387	(25,5)
0.647949445446262523667698474	(25,6)
0.6478268155290205244653046737	(25,7)
0.6476394977045064039129358591	(25,8)
0.6473720195337536088029200813	(25,9)
0.6470098908578428152625456637	(25,10)
0.6465405685818734519551904172	(25,11)
0.6459543599210965389451441899	(25,12)
0.6452452141927858840941173083	(25,13)
0.6444113577830299175414202216	(25,14)
0.6434557348091570766344136433	(25,15)
0.6423862268274585358989067093	(25,16)
0.6412156379049042359946857831	(25,17)
0.6399614453804017533675525028	(25,18)
