b^1^2_3_(sigma,mu)
-1.00584672007493e-15	(1,1)
-9.03540996840357e-15	(1,2)
-2.499409195796646e-14	(1,3)
-4.864092007899558e-14	(1,4)
-7.95208900270045e-14	(1,5)
-1.1687122367938313e-13	(1,6)
-1.5952648702510678e-13	(1,7)
-2.0584605780040133e-13	(1,8)
-2.5368898594317388e-13	(1,9)
-3.0045864677525425e-13	(1,10)
-3.4323184794425814e-13	(1,11)
-3.7897429441428308e-13	(1,12)
-4.0482793536129653e-13	(1,13)
-4.1843843053134461e-13	(1,14)
-4.1827642713043897e-13	(1,15)
-4.0389835082626803e-13	(1,16)
-3.7609402485125116e-13	(1,17)
-3.3688098357511301e-13	(1,18)
-2.893278731259373e-13	(1,19)
-2.3721843716191263e-13	(1,20)
-1.845979312053928e-13	(1,21)
-1.3526912987471371e-13	(1,22)
-9.231955568707872e-14	(1,23)
-5.776115168297122e-14	(1,24)
-3.234722363472787e-14	(1,25)
-1.560134859430706e-14	(1,26)
-6.05444954990931e-15	(1,27)
-1.64683905852936e-15	(1,28)
-2.1976983468063e-16	(1,29)
-2.7531817485e-18	(1,30)
-7.3228701289765895e-13	(2,1)
-6.5780533389328795e-12	(2,2)
-1.819645932259967722e-11	(2,3)
-3.541206951250967518e-11	(2,4)
-5.789362675504598217e-11	(2,5)
-8.508580499358519578e-11	(2,6)
-1.1614013216213166653e-10	(2,7)
-1.4986218438959318138e-10	(2,8)
-1.8469328370025405837e-10	(2,9)
-2.1874300705509620901e-10	(2,10)
-2.4988318041714152389e-10	(2,11)
-2.7590474418958256149e-10	(2,12)
-2.9472695087768134553e-10	(2,13)
-3.0463577083920331153e-10	(2,14)
-3.0451779169175716277e-10	(2,15)
-2.9405008184046900967e-10	(2,16)
-2.7380766108806963155e-10	(2,17)
-2.452593599026657052e-10	(2,18)
-2.1063924878399213793e-10	(2,19)
-1.7270200893701232987e-10	(2,20)
-1.3439270776414212816e-10	(2,21)
-9.84798770050483124e-11	(2,22)
-6.721132168265941439e-11	(2,23)
-4.205179195659035763e-11	(2,24)
-2.35497127093380526e-11	(2,25)
-1.135823080867735976e-11	(2,26)
-4.4078130767189524e-12	(2,27)
-1.19894601489446763e-12	(2,28)
-1.599987271540382e-13	(2,29)
-2.00439502497008e-15	(2,30)
-1.565653351210063411e-11	(3,1)
-1.406409108253310545e-10	(3,2)
-3.8904619193907373473e-10	(3,3)
-7.5712150132393262401e-10	(3,4)
-1.23778442802355627742e-9	(3,5)
-1.81916186635978516364e-9	(3,6)
-2.48311311449889802275e-9	(3,7)
-3.20410086539875595678e-9	(3,8)
-3.94879990561247447441e-9	(3,9)
-4.67679219321074778889e-9	(3,10)
-5.34257652249371707265e-9	(3,11)
-5.89892241148074187754e-9	(3,12)
-6.30134287078730206091e-9	(3,13)
-6.51319163626099095411e-9	(3,14)
-6.51066402238097138169e-9	(3,15)
-6.28685622892430928417e-9	(3,16)
-5.85406301218812844889e-9	(3,17)
-5.24368903301235946719e-9	(3,18)
-4.50349984260214938388e-9	(3,19)
-3.69239152019306749575e-9	(3,20)
-2.8733303163085423204e-9	(3,21)
-2.10550777469011937549e-9	(3,22)
-1.43698192633790376658e-9	(3,23)
-8.9906879476164484597e-10	(3,24)
-5.0349320931142779542e-10	(3,25)
-2.4283894165009144345e-10	(3,26)
-9.423896516903812782e-11	(3,27)
-2.563343065032517045e-11	(3,28)
-3.42076683799112207e-12	(3,29)
-4.285388312365091e-14	(3,30)
-1.1749444864236974185e-10	(4,1)
-1.05543964932464923978e-9	(4,2)
-2.91959692403040372319e-9	(4,3)
-5.68181761564972325695e-9	(4,4)
-9.28895114759036413061e-9	(4,5)
-1.365189447018631160117e-8	(4,6)
-1.863450839806099557955e-8	(4,7)
-2.404514486383139133595e-8	(4,8)
-2.963371059084934924788e-8	(4,9)
-3.509688389214980721071e-8	(4,10)
-4.009319720110580183424e-8	(4,11)
-4.426820762502405338276e-8	(4,12)
-4.728806417997494648108e-8	(4,13)
-4.887776095701895480284e-8	(4,14)
-4.885866622680300680192e-8	(4,15)
-4.71789846017651651363e-8	(4,16)
-4.393099783197161416013e-8	(4,17)
-3.935039654899806527708e-8	(4,18)
-3.379564706454973332334e-8	(4,19)
-2.770873748468367172484e-8	(4,20)
-2.156219205226635093581e-8	(4,21)
-1.580019999765500276431e-8	(4,22)
-1.078339406925827500621e-8	(4,23)
-6.74676563175244453502e-9	(4,24)
-3.7782872816702550473e-9	(4,25)
-1.82229428759164245566e-9	(4,26)
-7.0717957611533900547e-10	(4,27)
-1.9235575069340188436e-10	(4,28)
-2.566973560110793088e-11	(4,29)
-3.2157911822030623e-13	(4,30)
-5.2870508206421676341e-10	(5,1)
-4.74929930874530092494e-9	(5,2)
-1.313769026111752683141e-8	(5,3)
-2.556721152931167956577e-8	(5,4)
-4.179868798992202917732e-8	(5,5)
-6.143115710884924432126e-8	(5,6)
-8.385199166077496987958e-8	(5,7)
-1.0819877278103231718614e-7	(5,8)
-1.3334607900117157441462e-7	(5,9)
-1.5792896709120770031578e-7	(5,10)
-1.8041085136341015505013e-7	(5,11)
-1.9919678054001549889827e-7	(5,12)
-2.1278449864122254450526e-7	(5,13)
-2.1993658804357660602063e-7	(5,14)
-2.1984934619661925301735e-7	(5,15)
-2.1228985075081645921392e-7	(5,16)
-1.9767351851711308869962e-7	(5,17)
-1.7706106742958584870658e-7	(5,18)
-1.5206563694544455324589e-7	(5,19)
-1.246761247080354836917e-7	(5,20)
-9.701874740615764188963e-8	(5,21)
-7.109213826939991451131e-8	(5,22)
-4.851888789172976698195e-8	(5,23)
-3.035621156265154797241e-8	(5,24)
-1.699979995094862990984e-8	(5,25)
-8.19907043089100277031e-9	(5,26)
-3.18180481361309638395e-9	(5,27)
-8.654604673982323463e-10	(5,28)
-1.1549475235463695931e-10	(5,29)
-1.4468652506422316e-12	(5,30)
-1.75519065487996721381e-9	(6,1)
-1.576668348703046678848e-8	(6,2)
-4.361438977029432216228e-8	(6,3)
-8.487778924780163817992e-8	(6,4)
-1.3876282871621270664222e-7	(6,5)
