mdd22_(sigma,mu)
-30.9378619100829006429	(3,28)
-30.938528733701461955	(3,29)
-30.9388667549659734156	(3,30)
-29.77215833881388399336	(4,1)
-29.77215912617589658122	(4,2)
-29.77216443562906270969	(4,3)
-29.77218153199833204722	(4,4)
-29.77222081005930465249	(4,5)
-29.77229521680021175769	(4,6)
-29.77241952215667147613	(4,7)
-29.77260947145193869727	(4,8)
-29.77288085863858797767	(4,9)
-29.7732485636909908908	(4,10)
-29.77372559987468109127	(4,11)
-29.77432221691636854512	(4,12)
-29.77504510420586068551	(4,13)
-29.77589673408223525668	(4,14)
-29.77687487912588347	(4,15)
-29.77797232946545913634	(4,16)
-29.77917682681039484764	(4,17)
-29.78047122173424686862	(4,18)
-29.78183385022738968489	(4,19)
-29.78323911529770098819	(4,20)
-29.78465824998780109842	(4,21)
-29.78606023008958484171	(4,22)
-29.7874127984561404395	(4,23)
-29.78868355839081137512	(4,24)
-29.78984109124546967327	(4,25)
-29.79085605306322501105	(4,26)
-29.79170220671895143679	(4,27)
-29.7923573493238701192	(4,28)
-29.7928040993970149777	(4,29)
-29.79303051417762729848	(4,30)
-28.373638679214036680893	(5,1)
-28.373639018101000460736	(5,2)
-28.373641303314513792845	(5,3)
-28.373648661459237488214	(5,4)
-28.373665565202497766308	(5,5)
-28.373697582260198408515	(5,6)
-28.373751056864548051327	(5,7)
-28.373832737508803378057	(5,8)
-28.373949367925564630973	(5,9)
-28.374107260936054433342	(5,10)
-28.374311876719502154494	(5,11)
-28.374567427899859555122	(5,12)
-28.374876533383952147085	(5,13)
-28.375239940962173991615	(5,14)
-28.37565633529242012001	(5,15)
-28.376122243186981780954	(5,16)
-28.376632042430552965248	(5,17)
-28.377178074130748049719	(5,18)
-28.377750852380563790112	(5,19)
-28.378339359352312463442	(5,20)
-28.378931409346167677765	(5,21)
-28.379514062161847008025	(5,22)
-28.380074064653580199236	(5,23)
-28.380598299471887101006	(5,24)
-28.381074221601939238662	(5,25)
-28.38149026602793443423	(5,26)
-28.381836213233447796139	(5,27)
-28.382103502805377515921	(5,28)
-28.382285488703267339201	(5,29)
-28.382377632453905038507	(5,30)
-26.7904478332968783470956	(6,1)
-26.7904476788348145520715	(6,2)
-26.7904466372058535915271	(6,3)
-26.7904432827237139109854	(6,4)
-26.7904355733624618706826	(6,5)
-26.7904209591145622931176	(6,6)
-26.7903965152032316299165	(6,7)
-26.790359092552781779799	(6,8)
-26.7903054781218999715314	(6,9)
-26.7902325586719998575379	(6,10)
-26.7901374829596649182941	(6,11)
-26.7900178188090344863198	(6,12)
-26.7898717026349064014256	(6,13)
-26.7896979794310879183241	(6,14)
-26.7894963308461689791965	(6,15)
-26.7892673877742055086698	(6,16)
-26.7890128221307066687032	(6,17)
-26.7887354105781080749629	(6,18)
-26.7884390614275410440433	(6,19)
-26.7881287953042600707777	(6,20)
-26.7878106708605005791252	(6,21)
-26.7874916491059186123531	(6,22)
-26.7871793938066098095837	(6,23)
-26.7868820106080047178092	(6,24)
-26.7866077335384880750569	(6,25)
-26.7863645736328427392058	(6,26)
-26.7861599497705720246562	(6,27)
-26.7860003256756259802542	(6,28)
-26.7858908787412457541466	(6,29)
-26.785835225545738077593	(6,30)
-25.09919367847466346465037	(7,1)
-25.09919301444760584726709	(7,2)
-25.09918853662501199778412	(7,3)
-25.09917411739116360807984	(7,4)
-25.09914098584610786355071	(7,5)
-25.09907820726265450889287	(7,6)
-25.09897328272293520040551	(7,7)
-25.09881283922553036032421	(7,8)
-25.09858337772173945621496	(7,9)
-25.09827204576825821526801	(7,10)
-25.09786740242211359497252	(7,11)
-25.09736014513562972672568	(7,12)
-25.09674377116560404598878	(7,13)
-25.09601514889058617895338	(7,14)
-25.09517497710349070913688	(7,15)
-25.09422811272270178453751	(7,16)
-25.09318374960736607341946	(7,17)
-25.09205543365172861217669	(7,18)
-25.09086090257632149699927	(7,19)
-25.08962174334186919897869	(7,20)
-25.08836286626570464369589	(7,21)
-25.08711180285001840662012	(7,22)
-25.08589784383268093260339	(7,23)
-25.08475104448118167581983	(7,24)
-25.08370113478295581910488	(7,25)
-25.08277638183247007713703	(7,26)
-25.0820024591911191866672	(7,27)
-25.0814013822074542533695	(7,28)
-25.0809905684003535673023	(7,29)
-25.0807820775930305768797	(7,30)
-23.36762579575322779839442	(8,1)
-23.36762463047577037937683	(8,2)
-23.36761677252696428629903	(8,3)
-23.36759146906889044103278	(8,4)
-23.36753333004169030387746	(8,5)
-23.36742317252054313265836	(8,6)
-23.36723907888164872804065	(8,7)
-23.36695761728583809484531	(8,8)
-23.36655516721147871821054	(8,9)
-23.36600929033970256376239	(8,10)
-23.36530008761803004221095	(8,11)
-23.36441148615846006127471	(8,12)
-23.36333240401709209659057	(8,13)
-23.36205774616471820938046	(8,14)
-23.36058919059614225098087	(8,15)
-23.35893572932999618946408	(8,16)
-23.35711393512078351431325	(8,17)
-23.35514793140475945011594	(8,18)
-23.35306905084729399467724	(8,19)
-23.35091517736433473888834	(8,20)
-23.34872977799362434257353	(8,21)
-23.34656064450702514890902	(8,22)
-23.34445837977346461360961	(8,23)
-23.34247467974096461115498	(8,24)
-23.34066047724964367327123	(8,25)
-23.33906402719988013658285	(8,26)
-23.33772902230068423327305	(8,27)
-23.336692833291505493821	(8,28)
-23.33598496612153005617069	(8,29)
-23.3356258205924329640071	(8,30)
-21.6499465815909141335555	(9,1)
-21.64994494345544227454368	(9,2)
-21.64993389683964047815266	(9,3)
-21.64989832564859343497396	(9,4)
-21.64981659546900443198864	(9,5)
-21.64966174193870689388111	(9,6)
-21.64940296103780843493916	(9,7)
-21.64900732921502102108759	(9,8)
-21.64844167276811870468489	(9,9)
-21.64767450198539487012596	(9,10)
-21.64667792576936205769529	(9,11)
-21.6454294660191132960541	(9,12)
-21.64391369701139584838833	(9,13)
-21.64212364251078985593587	(9,14)
-21.64006187169894671723917	(9,15)
-21.63774124392404983026658	(9,16)
-21.63518526179070257702506	(9,17)
-21.63242800261103380482531	(9,18)
-21.62951361027419831742836	(9,19)
-21.62649534370653370260474	(9,20)
-21.62343419461073594912747	(9,21)
-21.62039710600726884701354	(9,22)
-21.6174548436483365151984	(9,23)
-21.61467959347635420045724	(9,24)
-21.61214237832304908034387	(9,25)
-21.60991040406008832110516	(9,26)
-21.60804445743113527475831	(9,27)
-21.60659648305730573405993	(9,28)
-21.60560746434594161768458	(9,29)
-21.6051057216886808994626	(9,30)
-19.985038831095860096850858	(10,1)
-19.985036764977495079577533	(10,2)
-19.985022832302847152092277	(10,3)
-19.984977967770181525106305	(10,4)
-19.984874885037276622944325	(10,5)
-19.984679576143714977362677	(10,6)
-19.984353192300191284942517	(10,7)
-19.9838542152511645470569	(10,8)
-19.983140817548571992218123	(10,9)
-19.982173304933819489004257	(10,10)
-19.980916534079264269176624	(10,11)
-19.979342203247303699101727	(10,12)
-19.97743092085644796130945	(10,13)
-19.97517396642330714015848	(10,14)
-19.972574669064860651385836	(10,15)
-19.969649340289051368526392	(10,16)
-19.96642771021250687382255	(10,17)
-19.962952830039579452912563	(10,18)
-19.959280419247325505501042	(10,19)
-19.955477654057639821367887	(10,20)
-19.951621414780106815580727	(10,21)
-19.947796033324889912505688	(10,22)
-19.944090607828945747719621	(10,23)
-19.940595977465195440000977	(10,24)
-19.937401475105148475432728	(10,25)
-19.934591596225756355109409	(10,26)
-19.932242736888160202056438	(10,27)
-19.930420159656331758206664	(10,28)
-19.92917534246550462425396	(10,29)
-19.92854385105813440227734	(10,30)
-18.397250914037201511454838	(11,1)
-18.397248478829073651480457	(11,2)
-18.397232057232050543301563	(11,3)
-18.397179178129776016210728	(11,4)
-18.397057680746172210190394	(11,5)
-18.396827481882636798672137	(11,6)
-18.39644279261026814577392	(11,7)
-18.395854677397412651401293	(11,8)
-18.395013835856152867991303	(11,9)
-18.393873481250321902795641	(11,10)
-18.39239218998893061316056	(11,11)
-18.390536601416968451195564	(11,12)
-18.388283855974573721601543	(11,13)
-18.385623670953515178722667	(11,14)
-18.382559965679225554665311	(11,15)
-18.379111961511478597382807	(11,16)
-18.375314696641990550211694	(11,17)
-18.37121891177630709101611	(11,18)
-18.366890281174079539419253	(11,19)
-18.36240798491316568287241	(11,20)
-18.357862643038996600093978	(11,21)
-18.353353660273922013604244	(11,22)
-18.348986060252175911903924	(11,23)
-18.344866919093721991781582	(11,24)
-18.341101537153163249778388	(11,25)
-18.337789512194057297259359	(11,26)
-18.335020894213504520082604	(11,27)
-18.332872609196917649956685	(11,28)
-18.331405334465902262641641	(11,29)
-18.3306609912635252529106	(11,30)
-16.898986468900653537617797	(12,1)
-16.898983735573103283505698	(12,2)
-16.898965303630938339837678	(12,3)
-16.89890595096896146271948	(12,4)
-16.898769579314194852924103	(12,5)
-16.898511197175128836935422	(12,6)
-16.898079406649287809628141	(12,7)
-16.897419273833612664155937	(12,8)
-16.896475448394110228759657	(12,9)
-16.895195391303908798227697	(12,10)
-16.89353257009275165360108	(12,11)
-16.891449486855203612994037	(12,12)
-16.888920414183297632111673	(12,13)
-16.885933726652218941733098	(12,14)
-16.882493729403926259241968	(12,15)
-16.878621900225464014104274	(12,16)
-16.87435747741633069138435	(12,17)
-16.869757343322258405307567	(12,18)
-16.864895173614470514088652	(12,19)
-16.859859846113612792092208	(12,20)
-16.854753130708940911123875	(12,21)
-16.849686713526411425338229	(12,22)
-16.844778642890508914961243	(12,23)
-16.840149319824692873293142	(12,24)
-16.83591718909337298263116	(12,25)
-16.832194314884646521639987	(12,26)
-16.829082044894485567206885	(12,27)
-16.826666974934272365742942	(12,28)
-16.825017421220500295320481	(12,29)
-16.82418058837317564572609	(12,30)
-15.4941833459508472676893054	(13,1)
-15.4941803950525215853914822	(13,2)
-15.4941604959321643450771785	(13,3)
-15.4940964186972108335084546	(13,4)
-15.4939491909602194918126241	(13,5)
-15.4936702373556554630791063	(13,6)
-15.4932040617770739527076934	(13,7)
-15.4924913422350235684380747	(13,8)
-15.4914722932682435405564742	(13,9)
-15.4900901442380054570720514	(13,10)
-15.4882945826812271271309494	(13,11)
-15.4860450186611207163603252	(13,12)
-15.4833135369426108803522514	(13,13)
-15.4800874171634562097754809	(13,14)
-15.4763711167595143753345662	(13,15)
-15.4721876267035620322756569	(13,16)
-15.4675791263423197372871329	(13,17)
-15.4626068815990589210587951	(13,18)
-15.457350351727085822668852	(13,19)
-15.4519054947908108284346189	(13,20)
-15.4463822918021574326500758	(13,21)
-15.4409015438287736406435296	(13,22)
-15.4355910342646892073446382	(13,23)
-15.4305811875955092206749119	(13,24)
-15.4260003932825989617026914	(13,25)
-15.4219701951699514698501598	(13,26)
-15.4186005693499673104895915	(13,27)
-15.415985523435643156405064	(13,28)
-15.414199245355097659904955	(13,29)
-15.41329300912383044043366	(13,30)
-14.1818151615839282904338717	(14,1)
-14.1818120792358677555249766	(14,2)
-14.1817912936806733942087858	(14,3)
-14.1817243618530686475372916	(14,4)
-14.1815705741884238895725868	(14,5)
-14.1812791874523973755656135	(14,6)
-14.1807922225186172993691526	(14,7)
-14.1800476907728608633393976	(14,8)
-14.1789830977338374743332785	(14,9)
-14.1775390663114002261588839	(14,10)
-14.1756629237649695868775589	(14,11)
-14.1733121040982937013464167	(14,12)
-14.1704572292852253671194186	(14,13)
-14.1670847464905500248474816	(14,14)
-14.1631990130116445033848219	(14,15)
-14.1588237355101995841916239	(14,16)
-14.1540026855895139699702652	(14,17)
-14.1487996309924143260990647	(14,18)
-14.1432974421414977571190674	(14,19)
-14.1375963588668202718536347	(14,20)
-14.1318114328923515272829236	(14,21)
-14.1260691979712724067265038	(14,22)
-14.1205036602682781461755821	(14,23)
-14.115251744246763572938717	(14,24)
-14.1104483704505537814179818	(14,25)
-14.1062213770532966536763064	(14,26)
-14.1026865226676832690948981	(14,27)
-14.099942819949702104703438	(14,28)
-14.098068445351342606574132	(14,29)
-14.09711744881232292779209	(14,30)
-12.9587590677045504677325363	(15,1)
-12.9587559398193592692338383	(15,2)
-12.9587348471669619424031161	(15,3)
-12.9586669261987031360707523	(15,4)
-12.9585108643462416069887901	(15,5)
-12.9582151630410667800693145	(15,6)
-12.9577209712946879716610319	(15,7)
-12.9569653509052988398226637	(15,8)
-12.955884819811413142574123	(15,9)
-12.9544190148729514465797014	(15,10)
-12.9525143180904025491051613	(15,11)
-12.9501272989138545554020608	(15,12)
-12.9472278375252246895610382	(15,13)
-12.9438018077147175672726094	(15,14)
-12.9398532118039981473081695	(15,15)
-12.9354056735357673655583954	(15,16)
-12.9305032085156595807594816	(15,17)
-12.9252102070719888150612726	(15,18)
-12.9196105831767835710575481	(15,19)
-12.9138060671842771924298184	(15,20)
-12.9079136508243628245022032	(15,21)
-12.9020622302939907918955965	(15,22)
-12.8963885362006630474941254	(15,23)
-12.8910324848884353675779438	(15,24)
-12.8861321304743190937284458	(15,25)
-12.8818184361498377356036823	(15,26)
-12.8782101122358262441853129	(15,27)
-12.8754087829407841471694503	(15,28)
-12.8734947407584118536312225	(15,29)
-12.872523525594067984584773	(15,30)
-11.8216780012772881337176573	(16,1)
-11.8216749066404891373854068	(16,2)
-11.8216540381680998977646414	(16,3)
-11.8215868387565492870315656	(16,4)
-11.8214324329109317256549691	(16,5)
-11.8211398620532677766765069	(16,6)
-11.8206508807532522403305394	(16,7)
-11.8199031756418375124312365	(16,8)
-11.8188338553789713377071083	(16,9)
-11.8173830561968762791855534	(16,10)
-11.8154975116325002480206625	(16,11)
-11.8131339447288720869315486	(16,12)
-11.8102621536093900150642548	(16,13)
-11.8068676746113347410119623	(16,14)
-11.8029539196105831054219626	(16,15)
-11.7985436954049418017371211	(16,16)
-11.7936800238644624100013215	(16,17)
-11.7884261938063585771876492	(16,18)
-11.7828649915577549069092115	(16,19)
-11.7770970792259794977324063	(16,20)
-11.7712385194075034914733015	(16,21)
-11.7654174828016198622237252	(16,22)
-11.7597702197491183428783467	(16,23)
-11.7544364252568368346563716	(16,24)
-11.7495541753830968422257422	(16,25)
-11.7452546558673933930398317	(16,26)
-11.7416569363382850061749295	(16,27)
-11.7388630606583382356703606	(16,28)
-11.7369537225778573996080231	(16,29)
-11.735984774295923097438583	(16,30)
-10.76788373299291533703078003	(17,1)
-10.76788073653007062424674513	(17,2)
-10.76786053005256371770671042	(17,3)
-10.76779546194937978568342572	(17,4)
-10.76764595090778307091002715	(17,5)
-10.76736264579898343149728446	(17,6)
-10.76688912428426592622606486	(17,7)
-10.76616499532359873413922884	(17,8)
-10.7651292590413575013716211	(17,9)
-10.76372377532362403418456363	(17,10)
-10.76189669820107160162594821	(17,11)
-10.75960574380799734291604059	(17,12)
-10.75682117257339375243735458	(17,13)
-10.75352837877248551258809263	(17,14)
-10.74972999108066969790711691	(17,15)
-10.74544739606485146166456434	(17,16)
-10.74072160373199168026504338	(17,17)
-10.73561338257845600428965447	(17,18)
-10.73020260391861123457449946	(17,19)
-10.72458675442791905828640661	(17,20)
-10.71887860383734806284921211	(17,21)
-10.71320305217808880790149603	(17,22)
-10.7076932267256873794235122	(17,23)
-10.702485949809320057436792	(17,24)
-10.6977167503458415102836431	(17,25)
-10.6935146387501776210326909	(17,26)
-10.6899969009687919145077982	(17,27)
-10.6872641876110257737864334	(17,28)
-10.6853961747370904105740295	(17,29)
-10.684448051998266031928394	(17,30)
-9.79539697206733874035057842	(18,1)
-9.79539411976000995180655164	(18,2)
-9.79537488534676793840842169	(18,3)
-9.79531294696985400971035628	(18,4)
-9.79517062453971626844248817	(18,5)
-9.7949009304430169783338323	(18,6)
-9.79445012790586195992277637	(18,7)
-9.79376066755623106213046901	(18,8)
-9.79277436301381037289651154	(18,9)
-9.79143566628310212641070864	(18,10)
-9.78969491114015702958537483	(18,11)
-9.78751140453119193369958505	(18,12)
-9.78485625899115647173816222	(18,13)
-9.7817148704968853444945274	(18,14)
-9.77808895436417824908932497	(18,15)
-9.77399805665362307352222321	(18,16)
-9.76948046150805848243459098	(18,17)
-9.76459341863723603096453124	(18,18)
-9.75941262323058388349190117	(18,19)
-9.75403089628108095245163664	(18,20)
-9.74855603911053727621634805	(18,21)
-9.74310787267641556945784445	(18,22)
-9.73781451887493710045703982	(18,23)
-9.73280803431994807801001505	(18,24)
-9.72821956200005506676239421	(18,25)
-9.72417421671504750226152891	(18,26)
-9.7207859599312051630719574	(18,27)
-9.7181527430087745834348187	(18,28)
-9.7163522004863816614110197	(18,29)
-9.715438155232353205458163	(18,30)
-8.9025465562374175272650367	(19,1)
-8.90254387270696031211828087	(19,2)
-8.9025257763888337533110624	(19,3)
-8.90246750236210688351754272	(19,4)
-8.90233359685452141514269619	(19,5)
-8.9020798407817193992675487	(19,6)
-8.90165564521282101892886934	(19,7)
-8.90100679572723488399558437	(19,8)
-8.90007841509043108258086435	(19,9)
-8.89881801576276279272457686	(19,10)
-8.89717852295428258750261214	(19,11)
-8.89512116184256684205217015	(19,12)
-8.89261811560416737519116276	(19,13)
-8.8896548711080788517678915	(19,14)
-8.88623217479910185320647716	(19,15)
-8.88236752248121005184579079	(19,16)
-8.87809610518605419781987574	(19,17)
-8.87347113231598735936708774	(19,18)
-8.86856345680485669411977947	(19,19)
-8.8634604390695399236114609	(19,20)
-8.85826400994433685212861603	(19,21)
-8.85308792872892394543421297	(19,22)
-8.84805427982278076654891316	(19,23)
-8.84328930674638288400476672	(19,24)
-8.83891874030563610591234974	(19,25)
-8.83506283166560913975453582	(19,26)
-8.83183134431079969920655546	(19,27)
-8.82931878515575683059328401	(19,28)
-8.8276001599295394765312044	(19,29)
-8.826727519173384158928356	(19,30)
-8.08744328498489806960224303	(20,1)
-8.0874407739871859568126474	(20,2)
-8.08742384109277462966805114	(20,3)
-8.08736931299116940974998886	(20,4)
-8.08724401191984264952132407	(20,5)
-8.08700654946904087383191028	(20,6)
-8.08660955604876800800049248	(20,7)
-8.08600222960733869937722261	(20,8)
-8.08513308181330851688701438	(20,9)
-8.08395276409472011235750028	(20,10)
-8.08241686685623061251844176	(20,11)
-8.08048859911623098488449826	(20,12)
-8.07814126883428696462762574	(20,13)
-8.07536049315886045117450647	(20,14)
-8.07214607098874478158819683	(20,15)
-8.06851344778459808622274457	(20,16)
-8.06449469662996097762338396	(20,17)
-8.06013893386115704973142358	(20,18)
-8.05551208675269567219291894	(20,19)
-8.05069593922564789069993387	(20,20)
-8.04578640266970157597943462	(20,21)
-8.04089099408525138327494223	(20,22)
-8.03612555173820239630244178	(20,23)
-8.03161027574076341113700355	(20,24)
-8.0274652416917122021184938	(20,25)
-8.02380559269094225006934667	(20,26)
-8.02073666136704126403965804	(20,27)
-8.01834930249731257991263649	(20,28)
-8.0167157235709083843572666	(20,29)
-8.0158860828860649611062533	(20,30)
-7.34756473412401492426501833	(21,1)
-7.3475623814552779059434656	(21,2)
-7.34754651620607565512589682	(21,3)
-7.34749542565253644529279371	(21,4)
-7.34737802070110694027777065	(21,5)
-7.34715551069632211930024043	(21,6)
-7.34678348066982589251207474	(21,7)
-7.34621426071734397642631878	(21,8)
-7.34539947378585340420831411	(21,9)
-7.34429265424629335356709262	(21,10)
-7.34285184212364518375129837	(21,11)
-7.34104207269128465598016068	(21,12)
-7.33883769413382114444461282	(21,13)
-7.33622445377530408723447643	(21,14)
-7.33320129419441492599415064	(21,15)
-7.32978179473388636090928791	(21,16)
-7.32599518393509409049642985	(21,17)
-7.32188683850051273638723134	(21,18)
-7.31751817962541618931092417	(21,19)
-7.31296588290008826124401549	(21,20)
-7.30832033715104532247375332	(21,21)
-7.30368332208008461592703853	(21,22)
-7.29916492320609934143211978	(21,23)
-7.29487976154761241166096926	(21,24)
-7.29094267860824643228399215	(21,25)
-7.28746407709099346495125988	(21,26)
-7.28454516666040650282708936	(21,27)
-7.28227339515737567267314296	(21,28)
-7.28071835396376032989770651	(21,29)
-7.2799284292723983981659388	(21,30)
-6.67955741023995808921980144	(22,1)
-6.67955518811301203359964717	(22,2)
-6.67954020313379470526890277	(22,3)
-6.67949194682193499632140576	(22,4)
-6.67938105215150133796463485	(22,5)
-6.67917087018655744325321391	(22,6)
-6.67881942171217476349624664	(22,7)
-6.67828161857035642512820927	(22,8)
-6.67751164765865806724345527	(22,9)
-6.67646541825148543491663053	(22,10)
-6.67510298712578242226419994	(22,11)
-6.67339089157530656635441401	(22,12)
-6.67130433335317700106834078	(22,13)
-6.66882916335842579934477729	(22,14)
-6.6659636156905126215801559	(22,15)
-6.66271973101011203381643794	(22,16)
-6.65912439575028742817390101	(22,17)
-6.65521991025349891245662585	(22,18)
-6.65106399094749896698368428	(22,19)
-6.64672911458013080046079413	(22,20)
-6.64230113027138479655249285	(22,21)
-6.63787709932094658547031642	(22,22)
-6.63356237207091030591688205	(22,23)
-6.62946697155331373808536148	(22,24)
-6.6257014187240922770999293	(22,25)
-6.62237219600317317066390038	(22,26)
-6.61957709660222679320068146	(22,27)
-6.61740073968888006572984162	(22,28)
-6.61591054072744807560245764	(22,29)
-6.6151534099065417401208692	(22,30)
-6.079254560264003798193134347	(23,1)
-6.079252432144948636718905899	(23,2)
-6.079238081079184637255690478	(23,3)
-6.079191865793168654541560129	(23,4)
-6.079085659312680863859954691	(23,5)
-6.078884354774910820666977395	(23,6)
-6.078547726352087123117565513	(23,7)
-6.078032543597648910758840299	(23,8)
-6.077294837012418952654749781	(23,9)
-6.076292221551516141848854047	(23,10)
-6.074986199628182211999047236	(23,11)
-6.073344381358678166493491756	(23,12)
-6.071342572701181426143310952	(23,13)
-6.068966688106282361735889658	(23,14)
-6.066214441515856560103318559	(23,15)
-6.063096758626463425489440917	(23,16)
-6.059638837325792997373863172	(23,17)
-6.055880767107431104192845493	(23,18)
-6.051877608024815685546077837	(23,19)
-6.04769883103126518690531772	(23,20)
-6.043427038507865886673789042	(23,21)
-6.039155918026868933587286562	(23,22)
-6.034987432532479122742653713	(23,23)
-6.031028311780960244116650576	(23,24)
-6.02738597635366588926287719	(23,25)
-6.02416408878742523776770167	(23,26)
-6.02145797817835467473542612	(23,27)
-6.01935021789508641534630433	(23,28)
-6.01790664572164504533465533	(23,29)
-6.0171730994721826104243077	(23,30)
-5.541846797867551352108494422	(24,1)
-5.541844722969229776946879064	(24,2)
-5.541830730779871500013680784	(24,3)
-5.541785670960814067150480023	(24,4)
-5.541682118470924401602054428	(24,5)
-5.541485839111369577155849822	(24,6)
-5.541157598762820886785526696	(24,7)
-5.540655216644909273067001075	(24,8)
-5.539935763181703948932668423	(24,9)
-5.538957812758008177818895822	(24,10)
-5.53768367714246407828822758	(24,11)
-5.536081561917000861298691741	(24,12)
-5.534127601108413390937691298	(24,13)
-5.531807730608568067622023931	(24,14)
-5.529119357094085770394050771	(24,15)
-5.526072766734300401046766145	(24,16)
-5.522692200277684353702854899	(24,17)
-5.519016503399439555129009989	(24,18)
-5.515099249700281670175968525	(24,19)
-5.511008234332703960966703146	(24,20)
-5.50682425310013714203153605	(24,21)
-5.502639116572586764566027658	(24,22)
-5.49855289969654727978134506	(24,23)
-5.494670489938558955406301968	(24,24)
-5.491097564245635137073819698	(24,25)
-5.487936188824533307379503914	(24,26)
-5.48528028771112890629432676	(24,27)
-5.48321125926925858128440847	(24,28)
-5.48179402919649815353654366	(24,29)
-5.4810738121151586601820785	(24,30)
-5.062126608865169375168656059	(25,1)
-5.062124545815904110704519483	(25,2)
-5.062110633524794856093287625	(25,3)
-5.062065830929529596331087622	(25,4)
-5.061962869124276644226635495	(25,5)
-5.061767707688825442958727156	(25,6)
-5.061441331933153472833032109	(25,7)
-5.060941791812028312207065314	(25,8)
-5.060226383791400459425295514	(25,9)
-5.059253886954969431901115081	(25,10)
-5.057986780400182303921846025	(25,11)
-5.056393385681709310056126838	(25,12)
-5.054449890852612723362458717	(25,13)
-5.05214221772138557091463999	(25,14)
-5.049467689501431439947148206	(25,15)
-5.046436442891896773325840221	(25,16)
-5.043072510223804043027440209	(25,17)
-5.039414479085118688156024564	(25,18)
-5.035515625179149159239190427	(25,19)
-5.031443415003098900983390162	(25,20)
-5.027278292410297501999951784	(25,21)
-5.023111698623473622992369169	(25,22)
-5.019043326972798396287253692	(25,23)
-5.015177676701006607249265538	(25,24)
-5.011620037502313423954859946	(25,25)
-5.008472099792910918891945369	(25,26)
-5.005827436915066363377774536	(25,27)
-5.003767137700223958305188034	(25,28)
-5.00235587637956765232525971	(25,29)
-5.0016386897597715003025922	(25,30)
-4.634740602187291375752750286	(26,1)
-4.634738511698517677713461831	(26,2)
-4.634724414375020496545019074	(26,3)
-4.634679015997642305028378251	(26,4)
-4.634574685527039097114967659	(26,5)
-4.634376931789211238798578937	(26,6)
-4.634046226587956997902575998	(26,7)
-4.633540073926720205202626998	(26,8)
-4.632815225328972850703691768	(26,9)
-4.631829951077924815881591329	(26,10)
-4.630546292827134261880222547	(26,11)
-4.628932239643567652834706748	(26,12)
-4.626963782252762657583563064	(26,13)
-4.624626805252952616520051194	(26,14)
-4.621918772597315506840711537	(26,15)
-4.618850148594495877579096209	(26,16)
-4.615445478570347121894677421	(26,17)
-4.61174403570406376567812298	(26,18)
