muu11_(sigma,mu)
107.107744590094840212122	(5,1)
107.107727236642606320455	(5,2)
107.107610216046095945711	(5,3)
107.107233407802567236088	(5,4)
107.106367689516486177024	(5,5)
107.104727631952369297612	(5,6)
107.101987496293908733155	(5,7)
107.097799792879392268888	(5,8)
107.091815541843815028159	(5,9)
107.083705296197874274629	(5,10)
107.07317994996424122596	(5,11)
107.06001035915750388579	(5,12)
107.044044850831368571555	(5,13)
107.025223782594921944774	(5,14)
107.003590437885058019321	(5,15)
106.979297695584698833752	(5,16)
106.952610089998331544971	(5,17)
106.923901071663575840385	(5,18)
106.89364548335052547073	(5,19)
106.862407470870914915085	(5,20)
106.830824246805477833673	(5,21)
106.799586308821019182233	(5,22)
106.76941487504119355518	(5,23)
106.741037429694085921765	(5,24)
106.71516236664180113967	(5,25)
106.692453771336967249904	(5,26)
106.673507389816565606175	(5,27)
106.658828795050760859918	(5,28)
106.648814677008923250197	(5,29)
106.643738056174045012435	(5,30)
101.83352861527271731099	(6,1)
101.833508617139442513641	(6,2)
101.833373762480564780105	(6,3)
101.832939527992843600148	(6,4)
101.831941871142799803604	(6,5)
101.830051856968593698264	(6,6)
101.826894087425341183477	(6,7)
101.822068079011992445835	(6,8)
101.815171598280127376321	(6,9)
101.805824873831661109278	(6,10)
101.793694560857035423791	(6,11)
101.778516341133105792353	(6,12)
101.760115096507120769269	(6,13)
101.738421694131991160586	(6,14)
101.713485562357716613663	(6,15)
101.685482411184185604269	(6,16)
101.654716653480633001219	(6,17)
101.621618304938224445347	(6,18)
101.586734373523447555129	(6,19)
101.550714984200003936289	(6,20)
101.514294712782037959778	(6,21)
101.478269814792282466891	(6,22)
101.443472222115397191153	(6,23)
101.410741333542803600821	(6,24)
101.380894737377773094249	(6,25)
101.354699068836551515337	(6,26)
101.332842217595833445627	(6,27)
101.315908059312714512667	(6,28)
101.304354789694176641261	(6,29)
101.298497793920952346786	(6,30)
96.4350191406994776039878	(7,1)
96.4349959585155573952128	(7,2)
96.4348396326434094169803	(7,3)
96.4343362603815763151893	(7,4)
96.4331797585860909873569	(7,5)
96.4309888185232436797394	(7,6)
96.4273282679252101778386	(7,7)
96.4217338498066159776422	(7,8)
96.4137392700062181953252	(7,9)
96.4029042602288017335142	(7,10)
96.3888423543347874308318	(7,11)
96.3712470838268337238062	(7,12)
96.3499153624702590946405	(7,13)
96.3247669461017991703534	(7,14)
96.2958590164252898756343	(7,15)
96.2633951399831373828023	(7,16)
96.2277280874069594486528	(7,17)
96.1893562544985923174156	(7,18)
96.1489136960230004441193	(7,19)
96.1071540551637019299717	(7,20)
96.0649289359237679335354	(7,21)
96.0231615117443533345841	(7,22)
95.9828163807968585300616	(7,23)
95.9448668568460703651272	(7,24)
95.9102610153416292288271	(7,25)
95.8798878900841373511294	(7,26)
95.8545452311587404450585	(7,27)
95.8349101872036970774891	(7,28)
95.8215141649025458650722	(7,29)
95.8147229495447998269551	(7,30)
91.14824089867535056676277	(8,1)
91.14821398873717724917169	(8,2)
91.14803252528394302225105	(8,3)
91.14744820974369832573821	(8,4)
91.14610574131924944346533	(8,5)
91.14356250052003323855884	(8,6)
91.13931335083395952300723	(8,7)
91.13281940933444517448056	(8,8)
91.12353945346713867602769	(8,9)
91.11096250833612115157514	(8,10)
91.09464010103708902152951	(8,11)
91.07421667740068691694258	(8,12)
91.04945675042539940404012	(8,13)
91.02026748459602285405068	(8,14)
90.98671560987915435839499	(8,15)
90.94903779533089403107969	(8,16)
90.90764388538943822504029	(8,17)
90.86311270140655283544266	(8,18)
90.81618042532207718893494	(8,19)
90.76772189953714791726776	(8,20)
90.71872548456813980728523	(8,21)
90.67026240145724365783579	(8,22)
90.62345173695102290348428	(8,23)
90.57942249465398867225364	(8,24)
90.53927422454302920037383	(8,25)
90.50403784813649549359537	(8,26)
90.4746383115383475664603	(8,27)
90.451860640903708412156	(8,28)
90.4363208454703646995735	(8,29)
90.4284429167274394081972	(8,30)
86.12161448519162655599754	(9,1)
86.12158331833671600780568	(9,2)
86.12137314900072439397045	(9,3)
86.12069640057184156606403	(9,4)
86.11914157029331203815832	(9,5)
86.11619603278553921855816	(9,6)
86.11127477744751422961009	(9,7)
86.10375375009306135097465	(9,8)
86.09300625491004878904883	(9,9)
86.07844072821934255950984	(9,10)
86.05953812625299367117549	(9,11)
86.03588717747179796260618	(9,12)
86.00721583459950559309671	(9,13)
85.97341741820961347342213	(9,14)
85.93457016521659563293425	(9,15)
85.89094917248653081024512	(9,16)
85.84303004655356097640246	(9,17)
85.79148392216253951244642	(9,18)
85.73716388099976767696783	(9,19)
85.68108317274635953216762	(9,20)
85.62438599839726214887956	(9,21)
85.56831194566835911262059	(9,22)
85.51415545394733961870495	(9,23)
85.46322191855191770814827	(9,24)
85.41678220984238776407567	(9,25)
85.3760274733255869684414	(9,26)
85.34202608674240880443862	(9,27)
85.31568457731183757056511	(9,28)
85.29771414876646982110454	(9,29)
85.2886042394724793069312	(9,30)
81.41829830332151249689755	(10,1)
81.41826240110569533509486	(10,2)
81.41802029960814348174497	(10,3)
81.41724073012925725993905	(10,4)
81.41544967410341300153049	(10,5)
81.41205664225144682094077	(10,6)
81.40638779990335742547515	(10,7)
81.39772440920308303496101	(10,8)
81.38534480912021306846183	(10,9)
81.36856798365747034379565	(10,10)
81.34679668472765576476826	(10,11)
81.31955808237729006576915	(10,12)
81.2865400108964659069862	(10,13)
81.24762106055538983667009	(10,14)
81.20289302332669928585067	(10,15)
81.15267452585721886894566	(10,16)
81.09751506029093130164491	(10,17)
81.03818903730558955850013	(10,18)
80.97567991835543072964535	(10,19)
80.91115491717805696555151	(10,20)
80.84593117551336000638269	(10,21)
80.78143469664747385828417	(10,22)
80.71915364611248927270605	(10,23)
80.66058788700737831829065	(10,24)
80.60719679612455498109154	(10,25)
80.56034749795892027854807	(10,26)
80.5212656522205591780075	(10,27)
80.49099083630625353093343	(10,28)
80.47033838115107324034825	(10,29)
80.45986925484374087770489	(10,30)
77.030429653036051581309587	(11,1)
77.030388640175677179841566	(11,2)
77.030112075897126805884444	(11,3)
77.029221537368366852520473	(11,4)
77.027175539214601898095158	(11,5)
77.023299569875817333175792	(11,6)
77.016823964716953140745415	(11,7)
77.006927872458053982879572	(11,8)
76.992787281703799273014795	(11,9)
76.973624873615648227140055	(11,10)
76.948759364715265580349141	(11,11)
76.917652005873272293636265	(11,12)
76.879948010587684064164852	(11,13)
76.835510893802866348516091	(11,14)
76.784448003171531989707934	(11,15)
76.727125904824191530253907	(11,16)
76.664174728524019827975163	(11,17)
76.596481062590976759385365	(11,18)
76.525169495066142612012188	(11,19)
76.451573401080304731225824	(11,20)
76.377196054217405884794722	(11,21)
76.303663570032628484783106	(11,22)
76.232671553403117305293293	(11,23)
76.165927602036882595462311	(11,24)
76.105092004361789054524934	(11,25)
76.051719053918212104863604	(11,26)
76.007201381876819008274939	(11,27)
75.972719586718967082917926	(11,28)
75.94919922213442442843567	(11,29)
75.93727690128103220124116	(11,30)
72.900338364832593778911211	(12,1)
72.900292031104432790471002	(12,2)
72.899979586496179752384188	(12,3)
72.898973515126597689495392	(12,4)
72.896662093791700242240533	(12,5)
72.892283347487219781209856	(12,6)
72.884967880257631627276112	(12,7)
72.873788616579090783289898	(12,8)
72.857815155028541987477011	(12,9)
72.836170201119810224554322	(12,10)
72.808085422436501454973805	(12,11)
72.772954064682576194921211	(12,12)
72.730377784888459113202139	(12,13)
72.680205394792206586927601	(12,14)
72.622561554274434514063092	(12,15)
72.557863896581346112958472	(12,16)
72.486827583434478993213424	(12,17)
72.410456854137983533708767	(12,18)
72.330023720639435611612061	(12,19)
72.247034541103279933769951	(12,20)
72.163185749404949160932308	(12,21)
72.080310500885677481813763	(12,22)
72.000318393491349735162289	(12,23)
71.925130720983170409084364	(12,24)
71.856613900115174494337966	(12,25)
71.796513781574536503371825	(12,26)
71.746393506070189788930635	(12,27)
71.707577408499023522320247	(12,28)
71.681103215179233762050536	(12,29)
71.66768443546262679174861	(12,30)
68.944502865229752745338731	(13,1)
68.944451224068455856265794	(13,2)
68.944102989792152418373824	(13,3)
68.942981678306005358306722	(13,4)
68.940405510904532632265725	(13,5)
68.935525287886018888990427	(13,6)
68.927372182069007676849249	(13,7)
68.914913268508167984675154	(13,8)
68.897112227281605391091942	(13,9)
68.87299238408597468987059	(13,10)
68.841699104629860807137	(13,11)
68.802558545053255448422215	(13,12)
68.755129887487280130012802	(13,13)
68.699248455940335873727365	(13,14)
68.635057503608628296032978	(13,15)
68.563026971113117455819292	(13,16)
68.483958111339870538489908	(13,17)
68.398973529794606446982313	(13,18)
68.309492865013709642448026	(13,19)
68.217194995493239689691222	(13,20)
68.123968272934496877475686	(13,21)
68.031850815300697667300413	(13,22)
67.942963322145678232687823	(13,23)
67.859437181301242009883646	(13,24)
67.783340810868229024585338	(13,25)
67.716607222176346677434457	(13,26)
67.660965703759459310553376	(13,27)
67.617880324953584256656943	(13,28)
67.588497655929294208310866	(13,29)
67.57360571643274126637612	(13,30)
65.076673382762541420852537	(14,1)
65.076616710218121452788251	(14,2)
65.076234547844124911768452	(14,3)
65.075003991302579729039762	(14,4)
65.072176855983101035803517	(14,5)
65.066821275315574213084261	(14,6)
65.057874219387424307155253	(14,7)
65.044202544859153747298923	(14,8)
65.024669761315799846786169	(14,9)
64.998205387931694372224998	(14,10)
64.963873597926787491330546	(14,11)
64.920937822584375720636452	(14,12)
64.868918120797572771161706	(14,13)
64.807638414850923009816004	(14,14)
64.737261139106742840511637	(14,15)
64.658307425724124658970657	(14,16)
64.571661631011375299741858	(14,17)
64.478559750082309615689442	(14,18)
64.380562033620286827221707	(14,19)
64.279510864614532514786584	(14,20)
64.177475632944031561891238	(14,21)
64.076686925353287018182991	(14,22)
63.979462799915404953550444	(14,23)
63.888130220035074759259411	(14,24)
63.804944876781135054269875	(14,25)
63.732012633398876299565366	(14,26)
63.671215694221915249936214	(14,27)
63.624146349870096278204583	(14,28)
63.592050802836161383365813	(14,29)
63.575785154248183219247267	(14,30)
61.227001392492505237825872	(15,1)
61.226940231832180455274492	(15,2)
61.226527804864805355238404	(15,3)
61.225199800489192653108742	(15,4)
61.222148805324396716633147	(15,5)
61.21636923677134086531511	(15,6)
61.206714100708709624192199	(15,7)
61.191961004284727713354059	(15,8)
61.170884383628290942646415	(15,9)
61.142330555661697840880502	(15,10)
61.105291997465148717897502	(15,11)
61.058977216548850639303948	(15,12)
61.002872714395878494975084	(15,13)
60.93679386705862009912901	(15,14)
60.860922041448766974879432	(15,15)
60.775825912110900979521626	(15,16)
60.682465706082986030055635	(15,17)
60.582179938131735887595458	(15,18)
60.476655054005545338801679	(15,19)
60.367879222475630643080399	(15,20)
60.258082258271814827327861	(15,21)
60.149664275952485391204053	(15,22)
60.045116139188801240420687	(15,23)
59.946935064354018096769618	(15,24)
59.857538858984842844381539	(15,25)
59.779182234344771607237715	(15,26)
59.713878446354736224266539	(15,27)
59.663329216009108173059113	(15,28)
59.628865486734498314842385	(15,29)
59.611401118398296684556872	(15,30)
57.3545817275608747535612217	(16,1)
57.3545168526968729262277898	(16,2)
57.3540793799493021046558999	(16,3)
57.3526707329184622539530117	(16,4)
57.3494344908412788799484104	(16,5)
57.3433040959242108979312904	(16,6)
57.3330631479157785572347542	(16,7)
57.3174155700677558004219405	(16,8)
57.2950624189201203588734678	(16,9)
57.2647817217666546950472924	(16,10)
57.2255074900883712718218912	(16,11)
57.1764040008069891673572419	(16,12)
57.1169315781887721417175235	(16,13)
57.0469004541049068304253586	(16,14)
56.9665098248081788638995234	(16,15)
56.876369933907692087017733	(16,16)
56.7775058538170581303663434	(16,17)
56.6713425590327484684817672	(16,18)
56.5596718238102585967260398	(16,19)
56.4446023720932233693085882	(16,20)
56.3284955016088626713673561	(16,21)
56.2138890501369246885984165	(16,22)
56.1034130382496245768825857	(16,23)
55.9997005945838938072858681	(16,24)
55.9052978492171097030574675	(16,25)
55.8225763849451775676097935	(16,26)
55.7536515929137628652130493	(16,27)
55.7003099216740735113953894	(16,28)
55.663947571699525212232073	(16,29)
55.645522701562918937115234	(16,30)
53.4519839814021213150166731	(17,1)
53.4519163242217446573878127	(17,2)
53.4514600897733864678158574	(17,3)
53.4499910352425463722092711	(17,4)
53.4466160384221716243209538	(17,5)
53.4402229010780162381954025	(17,6)
53.4295433282258053104319531	(17,7)
53.4132262616386468429609071	(17,8)
53.3899181984891460387723872	(17,9)
53.3583467024709226365789426	(17,10)
53.3174030500000286152417033	(17,11)
53.2662198799940836240463828	(17,12)
53.2042398557516723017920126	(17,13)
53.1312717116501534122602461	(17,14)
53.0475306383648027696142719	(17,15)
52.9536607313355868672068632	(17,16)
52.8507381428649964592883439	(17,17)
52.7402545779943278455812841	(17,18)
52.6240817885059112510888836	(17,19)
52.5044186767864007951543872	(17,20)
52.3837234569981790990267902	(17,21)
52.2646339836404910877841772	(17,22)
52.1498798142658352746672621	(17,23)
52.0421898118245036529133513	(17,24)
51.9441991210055481525764391	(17,25)
51.8583591970446388748422899	(17,26)
51.7868542613609994460080428	(17,27)
51.7315271479534258251016361	(17,28)
51.6938170287342082724208374	(17,29)
51.674710999846173355328865	(17,30)
49.5421070891334017847557885	(18,1)
49.5420376466488217683301679	(18,2)
49.5415693737229106129111769	(18,3)
49.5400615607001202188134881	(18,4)
49.5365975484958617592652592	(18,5)
49.5300358999292112634893258	(18,6)
49.5190751471761952838160035	(18,7)
49.50232923061660540192388	(18,8)
49.4784101676421948370171938	(18,9)
49.4460140354914846889215276	(18,10)
49.4040060598843745405829023	(18,11)
49.3515005087841248623810638	(18,12)
49.2879312269238640099967326	(18,13)
49.2131090256581102570833469	(18,14)
49.1272627580277106926227024	(18,15)
49.0310617318383987743197431	(18,16)
48.9256180933425902329807629	(18,17)
48.8124688823964959016890515	(18,18)
48.6935385378960024635890222	(18,19)
48.5710836397069702984639075	(18,20)
48.4476225382480496672074401	(18,21)
48.3258531899575100143694934	(18,22)
48.2085629529815485079829919	(18,23)
48.0985342940684624789799321	(18,24)
47.9984503296248655266507808	(18,25)
47.9108039047446661566785821	(18,26)
47.8378135493963446175797535	(18,27)
47.7813491909313605812887452	(18,28)
47.7428699938750940982789938	(18,29)
47.723376180020577762742624	(18,30)
45.6694565822051623934614971	(19,1)
45.669386324312054825685658	(19,2)
45.6689125532614190696699782	(19,3)
45.6673870417423822611703051	(19,4)
45.6638823992922885233022432	(19,5)
45.657243901526712257220261	(19,6)
45.6461551105923400788616664	(19,7)
45.6292143802962693103244893	(19,8)
45.60501874008841720092242	(19,9)
45.572251171203971379011771	(19,10)
45.5297669706940932045758778	(19,11)
45.4766747881839204532353122	(19,12)
45.4124080503896691328031325	(19,13)
45.3367828775104140923507084	(19,14)
45.2500392387215633272673605	(19,15)
45.1528629604321990064269381	(19,16)
45.0463872349229658289508468	(19,17)
44.9321734024659464016256939	(19,18)
44.8121719093810421110333135	(19,19)
44.6886653891239167209101981	(19,20)
44.5641966950647953129829237	(19,21)
44.4414853735142738395719721	(19,22)
44.323336471304209449149174	(19,23)
44.2125457196372556793813611	(19,24)
44.1118050469120495167316064	(19,25)
44.0236120901150160721564874	(19,26)
43.9501869516810641352444079	(19,27)
43.8933989442671955434019206	(19,28)
43.8547055324032896859982196	(19,29)
43.835105158677656326783964	(19,30)
41.8889750336807881277910421	(20,1)
41.8889048295257437218330045	(20,2)
41.8884314213055112617259673	(20,3)
41.8869070834931266071005289	(20,4)
41.8834051687737013877381915	(20,5)
41.8767719574672441361000469	(20,6)
41.8656923460319482985070738	(20,7)
41.8487664829159561935113705	(20,8)
41.8245938445667500112576532	(20,9)
41.7918607417631473301950083	(20,10)
41.749426906114764872493822	(20,11)
41.6964066775827723166104142	(20,12)
41.6322404360342110096048162	(20,13)
41.5567523149452664135219038	(20,14)
41.470190900008437069764858	(20,15)
41.3732505171598957668036083	(20,16)
41.26707179276743474158167	(20,17)
41.1532213401551620345307265	(20,18)
41.0336515952880132881075389	(20,19)
40.9106428939436971761765205	(20,20)
40.7867307690727339989080754	(20,21)
40.6646220893750122153273826	(20,22)
40.5471040273812768407107232	(20,23)
40.4369499382664648639797476	(20,24)
40.336826078674781268276315	(20,25)
40.2492027490176427368450685	(20,26)
40.1762729660335322595735295	(20,27)
40.1198812296796275503858104	(20,28)
40.0814643970674297868129408	(20,29)
40.0620061592666683279002872	(20,30)
38.2554786273693721698319323	(21,1)
38.2554092001699373091821254	(21,2)
38.2549410316764683480479434	(21,3)
38.2534335710111724567635599	(21,4)
38.249970461310357736323065	(21,5)
38.243410877539123016165584	(21,6)
38.2324546109344702184125217	(21,7)
38.2157180533783408007943773	(21,8)
38.1918176089809469192397399	(21,9)
38.1594565399631826284155235	(21,10)
38.1175108934132826759267375	(21,11)
38.0651100090484890642494717	(21,12)
38.0017072208525305688959052	(21,13)
37.9271367631248019582094441	(21,14)
37.8416535721626481526570225	(21,15)
37.7459536045157851148100199	(21,16)
37.6411734062262011437232484	(21,17)
37.5288688745515764339710441	(21,18)
37.4109743505507081820777543	(21,19)
37.2897442641514830835973823	(21,20)
37.1676804341371872872068946	(21,21)
37.0474487415121759692476517	(21,22)
36.9317892171635193217850021	(21,23)
36.8234236198690216115047375	(21,24)
36.7249643656481043154723987	(21,25)
36.6388282637163711209297214	(21,26)
36.5671579887818558169790126	(21,27)
36.5117536450440264610963456	(21,28)
36.4740162151231520172248258	(21,29)
36.4549041814060496003467955	(21,30)
34.81577670909877159753130871	(22,1)
34.8157086200639519717755511	(22,2)
34.81524947570763029841246083	(22,3)
34.81377107776128371385565175	(22,4)
34.81037476778674608934812882	(22,5)
34.8039418395943586889945794	(22,6)
34.79319749586149806706299815	(22,7)
34.77678557048047632980324672	(22,8)
34.75335060622876566410540736	(22,9)
34.72162334327966803988450217	(22,10)
34.68050529575061855168602871	(22,11)
34.62914793044252492984247109	(22,12)
34.56702206438316125772838103	(22,13)
34.49397349533876035847696505	(22,14)
34.41026157169356756561455918	(22,15)
34.31657835954814461069847494	(22,16)
34.21404720587133057647237701	(22,17)
34.10420073037038277402329071	(22,18)
33.98893949431386889471784528	(22,19)
33.87047368203089958889964352	(22,20)
33.75125099744717242519360544	(22,21)
33.63387456082883718826686601	(22,22)
33.52101486407036976782930848	(22,23)
33.4153198185786609940849595	(22,24)
33.31932665296678109271840317	(22,25)
33.23537895601331568645544163	(22,26)
33.16555159170454273668872978	(22,27)
33.11158561375065750382790164	(22,28)
33.0748347405313459900641042	(22,29)
33.0562244623153517783691944	(22,30)
31.60425172521083080091678014	(23,1)
31.60418538056694528125274763	(23,2)
31.60373799965129232171379493	(23,3)
31.60229748470342351557579587	(23,4)
31.59898823721212908383231644	(23,5)
31.59272034418431441458039828	(23,6)
31.58225202536718714245024453	(23,7)
31.56626264768689879887601498	(23,8)
31.54343297899771626654763903	(23,9)
31.51252880835618100524844721	(23,10)
31.47248366608744135520028848	(23,11)
31.4224761982743723377155893	(23,12)
31.36199784208857546922383511	(23,13)
31.29090684388642349164805391	(23,14)
31.20946536225055943210121217	(23,15)
31.11835736627095247977419957	(23,16)
31.01868620142134652867765815	(23,17)
30.911951948504147599388492	(23,18)
30.80000992742605139222983451	(23,19)
30.68501278149756392569078746	(23,20)
30.56933942355418591364405384	(23,21)
30.45551466967177652989079425	(23,22)
30.3461236073646817966310334	(23,23)
30.24372466138913846020201215	(23,24)
30.15076498421572842453022644	(23,25)
30.0695012851687424984193306	(23,26)
30.00192860651762983008294619	(23,27)
29.94971893669393323128751117	(23,28)
29.914170985757072201902045	(23,29)
29.8961719799704933571567452	(23,30)
28.64160055239074317182083287	(24,1)
28.64153622477199112336702069	(24,2)
28.64110244573798990552601255	(24,3)
28.6397057332449182764004654	(24,4)
28.63649714616281949406161386	(24,5)
28.63042004103047564348301543	(24,6)
28.62027075078625205739779316	(24,7)
28.60476958720884925386974311	(24,8)
28.58263893526730626062450225	(24,9)
28.5526846544920624617332034	(24,10)
28.51387659493167459002678162	(24,11)
28.46542384218120734184134443	(24,12)
28.40684038709549382320782966	(24,13)
28.3379973079352961928677107	(24,14)
28.25915825822688685101390072	(24,15)
28.17099603424970618654734863	(24,16)
28.07458917384100628151263214	(24,17)
27.97139880436459299227300829	(24,18)
27.86322718809057695803036078	(24,19)
27.75216048730818981872621254	(24,20)
27.6404990908329901655864055	(24,21)
27.53067934625178623073763527	(24,22)
27.4251907101574786853089809	(24,23)
27.32649218671901399539075461	(24,24)
27.2369315332942738836379319	(24,25)
27.15867015277085739149985135	(24,26)
27.09361595571094387279841339	(24,27)
27.04336584457202530351790342	(24,28)
27.00915891347259804076143771	(24,29)
26.9918410125822763624353063	(24,30)
25.9358507282498496801334822	(25,1)
25.9357885842047812746768238	(25,2)
25.93536953011609752612764119	(25,3)
25.93402023596641431815952985	(25,4)
25.93092061452743203992445037	(25,5)
25.9250500223918422845702302	(25,6)
25.91524600802288465571381192	(25,7)
25.90027311014915291685256861	(25,8)
25.87889857921016951417922902	(25,9)
25.84997133555265448346626015	(25,10)
25.81250005890936137955527381	(25,11)
25.76572609748908991292614217	(25,12)
25.70918695580607300402958549	(25,13)
25.6427665082500844434733547	(25,14)
25.56672879396418344402433413	(25,15)
25.4817332381863134634043398	(25,16)
25.38883033401034167526611784	(25,17)
25.28943809229997252829175627	(25,18)
25.1853007964088375452570045	(25,19)
25.07843265751275705357370555	(25,20)
24.97104975561771335079304063	(25,21)
24.86549411025963445692520601	(25,22)
24.76415383994822166090107158	(25,23)
24.66938317200776038687123697	(25,24)
24.58342562186527974967987046	(25,25)
24.50834306173455361415409005	(25,26)
24.44595273735245158940620287	(25,27)
24.39777365348780471761596719	(25,28)
24.36498320043224543424944863	(25,29)
24.34838447510283637367893356	(25,30)
23.48464440746812362492272687	(26,1)
23.48458453503858572392372002	(26,2)
23.48418079955509427877715947	(26,3)
23.48288083489248267731812332	(26,4)
23.47989456734950216305618646	(26,5)
23.47423879156408058922964311	(26,6)
23.46479389684958198184147119	(26,7)
23.45037035153152695446378212	(26,8)
23.42978192708560769836052704	(26,9)
23.40192208113423850601784097	(26,10)
23.36583948963143276762401368	(26,11)
23.3208085007595026201377874	(26,12)
23.26639034411606743700285416	(26,13)
23.20248131172231272478075893	(26,14)
23.12934483693443502294348031	(26,15)
23.04762539250170489836803235	(26,16)
22.95834332439496920951295646	(26,17)
22.86287101440906276059998908	(26,18)
22.76289198704767032468034424	(26,19)
22.66034561631862787910375381	(26,20)
22.55736084466079601060400555	(26,21)
22.45618274092032193533261062	(26,22)
22.35909578821510736878316224	(26,23)
22.26834754352939793334067918	(26,24)
22.18607582282390205079566909	(26,25)
22.11424193258215081737632409	(26,26)
22.05457178890157244853050443	(26,27)
22.0085061252465492959761076	(26,28)
21.97716045500487415948046008	(26,29)
21.96129506317798744143066296	(26,30)
21.27795551003500098198590024	(27,1)
21.27789794290304821163737533	(27,2)
21.2775097531108207096546019	(27,3)
21.2762598486332567912320453	(27,4)
21.27338861074482371915701132	(27,5)
21.26795081439861839839969484	(27,6)
21.25887029037002769781766831	(27,7)
21.24500404119154620610193868	(27,8)
21.22521290377777244874751684	(27,9)
21.19843528741583492006260542	(27,10)
21.16376007978099011116082662	(27,11)
21.1204945859943977422038111	(27,12)
21.06822341781328300807477276	(27,13)
21.00685462745974049818744908	(27,14)
20.93665008897631127682421645	(27,15)
20.85823812714904414023955214	(27,16)
20.77260759139003301485854078	(27,17)
20.6810838459564882115353178	(27,18)
20.58528835938631269375404937	(27,19)
20.4870845937511481716371102	(27,20)
20.38851361679012064189859842	(27,21)
20.29172323125839420269313377	(27,22)
20.19889443178066549468619032	(27,23)
20.11216870400240045239080047	(27,24)
20.03357915365540082117758131	(27,25)
19.96498779317942999438924269	(27,26)
19.90803062121811489815800089	(27,27)
19.86407149278346027380160504	(27,28)
19.83416525887910069620435714	(27,29)
19.8190302893959919253885686	(27,30)
19.30068626700820611232576328	(28,1)
19.30063100377799514956630446	(28,2)
19.30025835021285335181704088	(28,3)
19.29905847483610140205994354	(28,4)
19.29630219166369447145255739	(28,5)
19.29108221933705865332167028	(28,6)
19.28236576706187130960433271	(28,7)
19.26905626235808805791929981	(28,8)
