kdd1113_(sigma,mu)
0.03585600020004673612496224812	(5,23)
0.02779723853772430780520167919	(5,24)
0.02045086953972881551702628069	(5,25)
0.01400489157169451949099770247	(5,26)
0.00862782587583287008982207604	(5,27)
0.00446259165388446461433182469	(5,28)
0.00162126874769224329906881557	(5,29)
0.00018096575407524014623418168	(5,30)
0.13569979265180961907051019376	(6,1)
0.13569471409354554133679550361	(6,2)
0.13566046756133463177235598061	(6,3)
0.13555019340806567894600466602	(6,4)
0.13529683955244641762667911703	(6,5)
0.13481687942545070241335239804	(6,6)
0.13401499894978069320221499456	(6,7)
0.13278953635579640938543034076	(6,8)
0.13103842312919008709524506931	(6,9)
0.12866535003038499143996570732	(6,10)
0.12558587001499445394121018158	(6,11)
0.12173315057345478199870257094	(6,12)
0.11706310148927398605989626236	(6,13)
0.11155862972064201892294814835	(6,14)
0.10523280993367734581146565011	(6,15)
0.09813080556248500833131671781	(6,16)
0.09033042912704247664544557077	(6,17)
0.08194128955865711047080339628	(6,18)
0.07310253588920413304184842156	(6,19)
0.06397926816292647610241256414	(6,20)
0.05475774513790153091777100507	(6,21)
0.04563957168700069456514915395	(6,22)
0.036835094445466434588343748	(6,23)
0.02855627017822492857530288412	(6,24)
0.02100929597057518525563498092	(6,25)
0.01438730258782816119187211098	(6,26)
0.00886341164858610742671195451	(6,27)
0.00458444362161768376886616401	(6,28)
0.00166553765955537033502435842	(6,29)
0.00018590703381261998920511605	(6,30)
0.14011178665135252792733553462	(7,1)
0.1401065429181107832668936552	(7,2)
0.14007118255214235869830126603	(7,3)
0.13995732184508386935629462818	(7,4)
0.13969572792256217356580239467	(7,5)
0.1392001576274938239221807805	(7,6)
0.13837219696730577329513830599	(7,7)
0.13710687790007259154975905345	(7,8)
0.13529881256762048865567753519	(7,9)
0.13284855993101653925121659059	(7,10)
0.12966892725389142578036153182	(7,11)
0.12569090958581328242829653198	(7,12)
0.12086898431556446697782137753	(7,13)
0.11518550440652341741210176987	(7,14)
0.1086539719521088357942209446	(7,15)
0.10132102155143433201951579534	(7,16)
0.09326699862309431405024233762	(7,17)
0.0846050787245354721631703434	(7,18)
0.07547893756505363241624302351	(7,19)
0.06605904491106201599101361081	(7,20)
0.05653771620345490209176010196	(7,21)
0.04712311078262236374280828567	(7,22)
0.0380324127307769020987669568	(7,23)
0.029484467423215757968834261	(7,24)
0.02169217229570604248595425921	(7,25)
0.01485493295774453898679507023	(7,26)
0.00915149504118085835171455048	(7,27)
0.00473344808226734323971429812	(7,28)
0.00171967088509372851083429857	(7,29)
0.00019194935289111163894294418	(7,30)
0.14536563171976993512066036764	(8,1)
0.14536019123673083566774552065	(8,2)
0.14532350411685274770449309179	(8,3)
0.14520537125271537462976208452	(8,4)
0.14493396210519852906148361816	(8,5)
0.14441979765669405172702591147	(8,6)
0.14356077150105819197763809314	(8,7)
0.1422479774764851717397942566	(8,8)
0.14037207419624695069213036888	(8,9)
0.13782989072451353864236028546	(8,10)
0.13453096465324727856713463541	(8,11)
0.13040370455983393711886739091	(8,12)
0.12540088326024139166024718723	(8,13)
0.11950419581294506251050274763	(8,14)
0.11272765569137006023384070283	(8,15)
0.10511965221787467034422342835	(8,16)
0.09676355007942852090998722889	(8,17)
0.08777677500616103081731930784	(8,18)
0.07830839572438808156997463606	(8,19)
0.06853527820613576331354035828	(8,20)
0.05865695114036362571697325624	(8,21)
0.04888937868912432274862507918	(8,22)
0.03945788545738378327180609314	(8,23)
0.03058951705129516803499639656	(8,24)
0.02250514593392145283463233148	(8,25)
0.01541164534538850665038018102	(8,26)
0.00949445325029117724969002241	(8,27)
0.00491083362621838905901955113	(8,28)
0.00178411453262740539551173366	(8,29)
0.00019914249220761629329325376	(8,30)
0.1515006239739760313163532835	(9,1)
0.15149495363896984724365788899	(9,2)
0.15145671654567412882674800196	(9,3)
0.15133359275846040576705117701	(9,4)
0.15105071704443216751256454384	(9,5)
0.15051483016228361514119934834	(9,6)
0.14961951220826658723953577365	(9,7)
0.1482512566543945413142175491	(9,8)
0.14629610403834696972486958766	(9,9)
0.14364652703136727014427037293	(9,10)
0.14020824504691912624486014947	(9,11)
0.13590664728810539718636984733	(9,12)
0.13069251816754805326835701961	(9,13)
0.12454678774179217277099055421	(9,14)
0.11748407095181269280341819773	(9,15)
0.10955481126929432739664476263	(9,16)
0.10084590455889497168708294064	(9,17)
0.09147974494902435192823132867	(9,18)
0.08161170336869564097761143712	(9,19)
0.07142611813622084562791558828	(9,20)
0.06113094256088776289833109504	(9,21)
0.0509512540624140308983490849	(9,22)
0.04112188021050706820252663926	(9,23)
0.03187943710335209803489854618	(9,24)
0.02345410288154707748262691051	(9,25)
0.01606146270830559442250798961	(9,26)
0.00989476063738587219446255942	(9,27)
0.00511787846559483255577926157	(9,28)
0.00185933258080195846715270877	(9,29)
0.00020753821843944120184550858	(9,30)
0.15855850424912937597215036189	(10,1)
0.15855256930921021434031342734	(10,2)
0.15851254789138939708202345289	(10,3)
0.15838367857330368784175850592	(10,4)
0.15808760261693084386540774795	(10,5)
0.15752670909006774433779321106	(10,6)
0.15658961265004400994753306443	(10,7)
0.15515751138614723857404679736	(10,8)
0.15311113055928980120909348538	(10,9)
0.15033792953235500008727861315	(10,10)
0.14673923494523735952417420382	(10,11)
0.14223696392333569817136515953	(10,12)
0.13677961682858923471793087947	(10,13)
0.1303472491182445074229535662	(10,14)
0.12295517498258105604027302223	(10,15)
0.11465620972108753797311807584	(10,16)
0.10554132091844561689024951788	(10,17)
0.09573862763210333647064031975	(10,18)
0.08541075896400084750609586549	(10,19)
0.07475065538504692155869935712	(10,20)
0.06397596484293707384219424783	(10,21)
0.05332224799059179790866636133	(10,22)
0.04303526008553768844003530703	(10,23)
0.03336261889567818285836396251	(10,24)
0.02454519647571498389216519137	(10,25)
0.01680858670656230701602318408	(10,26)
0.01035499940820512463666496665	(10,27)
0.0053559156931934780194560713	(10,28)
0.00194580872357125787628943877	(10,29)
0.00021719048627054250182027711	(10,30)
0.1665846961872259035227989116	(11,1)
0.16657846005732229287066176421	(11,2)
0.16653640760945126392896885305	(11,3)
0.16640099837442847713001512912	(11,4)
0.16608989712741882959768115506	(11,5)
0.16550053971422140133140361108	(11,6)
0.16451588921245585462648952885	(11,7)
0.16301111704720427942366563901	(11,8)
0.16086089996055172917661445484	(11,9)
0.15794699366989266861078170487	(11,10)
0.1541657290137509715563445642	(11,11)
0.14943507709590546768139375583	(11,12)
0.14370094642748274680505920671	(11,13)
0.13694240666209859105069788801	(11,14)
0.12917557887546502170890155024	(11,15)
0.12045598949221057005144757832	(11,16)
0.11087925140766759047604376103	(11,17)
0.10058000866560225350029104141	(11,18)
0.08972915701719899335550338124	(11,19)
0.07852942844051051869283996108	(11,20)
0.06720949989137332596061185927	(11,21)
0.05601685199809703889693467925	(11,22)
0.04520965922258776802298185582	(11,23)
0.03504803674586661205075140663	(11,24)
0.0257849990947580183785334542	(11,25)
0.01765750002953981092090778595	(11,26)
0.0108779218521577959905613175	(11,27)
0.00562636515462106040252275558	(11,28)
0.00204405787014830086448504649	(11,29)
0.00022815671753170384303466211	(11,30)
0.17562992900613730308633349468	(12,1)
0.1756233530135807478557543496	(12,2)
0.17557900875309407313310926301	(12,3)
0.17543621989127011555449723968	(12,4)
0.1751081641997662339073758083	(12,5)
0.17448668853554171752940610885	(12,6)
0.17344837934211395796610539686	(12,7)
0.17186160889781407891512857928	(12,8)
0.16959423134702840936385759381	(12,9)
0.16652157073113373946442144765	(12,10)
0.16253432725880930617798723866	(12,11)
0.15754602870794409206163270124	(12,12)
0.15149967119103355770571042157	(12,13)
0.14437322685652281921497582794	(12,14)
0.13618374402993290962339504419	(12,15)
0.12698982574205745880510901474	(12,16)
0.11689234288878916872779865163	(12,17)
0.10603331530024698887426732366	(12,18)
0.09459297433276956330710948849	(12,19)
0.08278510064974103609407046715	(12,20)
0.07085080705657669877876396723	(12,21)
0.05905100521701326976941308986	(12,22)
0.04765785375976962109182372859	(12,23)
0.03694553112384979149676266902	(12,24)
0.02718070751476470240041882595	(12,25)
0.01861310525010206090782691471	(12,26)
0.01146653497417462901392962452	(12,27)
0.00593077685852615460246977333	(12,28)
0.00215464182591238432163397622	(12,29)
0.0002404995464057818920385958	(12,30)
0.18575161838391340941316949577	(13,1)
0.18574466144665682061520205358	(13,2)
0.18569774834420283303020116094	(13,3)
0.18554668783699448530141590892	(13,4)
0.18519962840350622587672953473	(13,5)
0.1845421526546970370681244818	(13,6)
0.18344370049453036703735108253	(13,7)
0.18176502515421839205690095773	(13,8)
0.17936633722507916488171828415	(13,9)
0.17611575796971879505789371032	(13,10)
0.171897686097869433272931294	(13,11)
0.16662068272919156763663421306	(13,12)
0.16022449753464924803260635253	(13,13)
0.15268589435700228936229185039	(13,14)
0.14402298548170333047960448431	(13,15)
0.13429784795378465740714809777	(13,16)
0.12361727006930082627610321617	(13,17)
0.11213155806069992337936987125	(13,18)
0.10003141834817357996193505788	(13,19)
0.08754301568429482798753139682	(13,20)
0.07492138824567084554954627243	(13,21)
0.06244247360765445691262932187	(13,22)
0.05039406135069679580023164221	(13,23)
0.03906603610174166885159299802	(13,24)
0.02874030707599003630902831774	(13,25)
0.01968083534820684059385503005	(13,26)
0.01212416761119580214932101317	(13,27)
0.00627086530283853914784659205	(13,28)
0.00227818166709043393061287848	(13,29)
0.0002542881952560239376429918	(13,30)
0.19701443903131125027814239178	(14,1)
0.19700705729951129726293163432	(14,2)
0.19695727966218733065678357383	(14,3)
0.19679699540233960137257107375	(14,4)
0.19642874492323809803644135311	(14,5)
0.19573112599354462605647679947	(14,6)
0.19456561061850978265554452759	(14,7)
0.19278445876331043096563756389	(14,8)
0.19023936295224963416059246857	(14,9)
0.18679042157927640466387159634	(14,10)
0.18231502033935217917269747728	(14,11)
0.17671620152544834210350119824	(14,12)
0.16993012020800480728591741157	(14,13)
0.161932223835445772331352944	(14,14)
0.15274184601875417871399858373	(14,15)
0.14242497383300457552483006744	(14,16)
0.1310950278157191322354921163	(14,17)
0.11891158133088490225527248396	(14,18)
0.10607703707955052585499463064	(14,19)
0.0928313690793569347166240804	(14,20)
0.07944512425780167566674152163	(14,21)
0.06621095501982654577283906543	(14,22)
0.05343401932722410597181553793	(14,23)
0.04142163514974638157216777321	(14,24)
0.03047260953504636047394108866	(14,25)
0.02086667772225456413043045377	(14,26)
0.01285448424795923469985204178	(14,27)
0.00664851623106962850056201753	(14,28)
0.00241536009905616131605584224	(14,29)
0.00026959873242156401035769134	(14,30)
0.20948977304191734383710442	(15,1)
0.20948191954496947370218151355	(15,2)
0.20942896063635844546705647715	(15,3)
0.20925843276687200576613851024	(15,4)
0.20886664834520223748819029048	(15,5)
0.2081244486116493347632036595	(15,6)
0.20688445838248945905010363629	(15,7)
0.20498950907836723168897196885	(15,8)
0.20228184060756020173145297544	(15,9)
0.19861265376885555838627310894	(15,10)
0.19385156481224921128044734806	(15,11)
0.18789551381079779773640989627	(15,12)
0.18067669883640325311064154869	(15,13)
0.17216914793693911988488486439	(15,14)
0.16239359896653472517465848141	(15,15)
0.1514204308961097238442443991	(15,16)
0.13937047598903812845088724135	(15,17)
0.12641363618227124173104385176	(15,18)
0.11276532474751152398627099297	(15,19)
0.09868085121356262931359462703	(15,20)
0.0844479590755428763992482588	(15,21)
0.07037780778899730881252669023	(15,22)
0.0567947592834596706284902014	(15,23)
0.04402538179044446823801467015	(15,24)
0.03238711806832965304580114437	(15,25)
0.0221770799271386926230614745	(15,26)
0.01366142602058428199141575786	(15,27)
0.00706575574897228037673535891	(15,28)
0.00256691014546047687274476489	(15,29)
0.00028651280457226041856475092	(15,30)
0.22325403595197133761053450108	(16,1)
0.22324566029344925011631134839	(16,2)
0.22318918027672531123984243792	(16,3)
0.22300731457045051036403536895	(16,4)
0.22258948252186852216662432719	(16,5)
0.22179794111287918442104573855	(16,6)
0.220475525194100988212328795	(16,7)
0.21845463557219099189233366713	(16,8)
0.21556705953784191109848765249	(16,9)
0.2116541663526561441798405732	(16,10)
0.20657699825339937723591798893	(16,11)
0.20022577706303727511667658339	(16,12)
0.1925283679576658095642017638	(16,13)
0.18345728472632008243140161072	(16,14)
0.17303488329702341906449367844	(16,15)
0.16133646965931635645482189663	(16,16)
0.14849114092413938196328346617	(16,17)
0.13468027970792656346891482865	(16,18)
0.12013372739182227543426687983	(16,19)
0.10512376597026161459535362728	(16,20)
0.08995713615957001546565813487	(16,21)
0.07496540659377626537003703806	(16,22)
0.0604940813706061956216475557	(16,23)
0.0468908878719010543259471377	(16,24)
0.03449372160141829274371197587	(16,25)
0.02361873871620524187445155935	(16,26)
0.01454907992544657686339326181	(16,27)
0.00752468234641986887538174587	(16,28)
0.00273359037078391078213894618	(16,29)
0.00030511486649997748530820193	(16,30)
0.23838614015463745915233527027	(17,1)
0.23837718828819343263653108764	(17,2)
0.23831682271520756329138438286	(17,3)
0.23812244571287771302089022061	(17,4)
0.23767587041377439352401433557	(17,5)
0.23682988215321962034687037113	(17,6)
0.23541651554006039147666467461	(17,7)
0.2332566678461338964636590702	(17,8)
0.2301706045954039507493350636	(17,9)
0.22598886747142651677798798801	(17,10)
0.2205630703577171522387909341	(17,11)
0.21377606815285921273705860797	(17,12)
0.20555100561928477557271388637	(17,13)
0.19585879943169211331326615483	(17,14)
0.18472367405207360718637276281	(17,15)
0.17222645811322813642886067297	(17,16)
0.15850544857261757864391207007	(17,17)
0.1437547600449594566555622233	(17,18)
0.12822019089415500533624884296	(17,19)
0.11219275010659971750984454832	(17,20)
0.09600009409400236363989267571	(17,21)
0.07999621533754260997747703707	(17,22)
0.06454980098257744235255740598	(17,23)
0.05003173597941734386517828625	(17,24)
0.03680226016717116818583219673	(17,25)
0.02519830101915796409806099939	(17,26)
0.01552149391088257283552963294	(17,27)
0.0080273709835515686840760911	(17,28)
0.00291614996772748401334946235	(17,29)
0.00032548828042131366770124964	(17,30)
0.25496448239824205714264226781	(18,1)
0.25495489650338437606389795152	(18,2)
0.25489025547728838630297300908	(18,3)
0.25468211179472492384218954042	(18,4)
0.25420390951615097432749340759	(18,5)
0.2532980133208292010338541052	(18,6)
0.25178457768417290327848112497	(18,7)
0.24947185055917139397046917742	(18,8)
0.24616743581181300751462105251	(18,9)
0.24168998857491540157865278507	(18,10)
0.23588079053085356154716538744	(18,11)
0.22861464997067377167386166725	(18,12)
0.21980959526851173772942261479	(18,13)
0.20943487981354390717637599543	(18,14)
0.19751688967734356816926985374	(18,15)
0.18414263913017809531064231487	(18,16)
0.16946064899196379946134578832	(18,17)
0.15367912307885904034523992857	(18,18)
0.13706146236252498885142567729	(18,19)
0.11991927834527896782912519317	(18,20)
0.1026031802773548423054238617	(18,21)
0.08549170961790211761239451036	(18,22)
0.0689788750584408943021794585	(18,23)
0.0534607992884837947655777441	(18,24)
0.03932202270003427884021920109	(18,25)
0.02692201898187895801801619939	(18,26)
0.01658246384219253196337209451	(18,27)
0.00857576269986842096542171329	(18,28)
0.00311528860289963326897227013	(18,29)
0.00034771083121986270439659121	(18,30)
0.27306383855882491172151560595	(19,1)
0.27305355702161726238580148577	(19,2)
0.27298422506704429844011132728	(19,3)
0.27276097698105777043763688035	(19,4)
0.27224807495999497863638348304	(19,5)
0.27127645216674612816357566434	(19,6)
0.26965323331061846383556501178	(19,7)
0.26717279851420833778581826903	(19,8)
0.26362887995539924617144525817	(19,9)
0.25882712561720985349226997235	(19,10)
0.25259753385782317384581396496	(19,11)
0.24480615899297264164856001373	(19,12)
0.2353655130405471875831616472	(19,13)
0.22424314210155481972960184924	(19,14)
0.21146793573762552182207963159	(19,15)
0.19713383059939024598327615867	(19,16)
0.181400690288074357185781722	(19,17)
0.16449227551694052958152465439	(19,18)
0.14669135477880876516622820612	(19,19)
0.12833213838244000785183493652	(19,20)
0.10979034073448911336410159692	(19,21)
0.09147128089779522626058214783	(19,22)
0.07379651491469062873744156981	(19,23)
0.05718955195394846335539409903	(19,24)
0.04206123854408276860534444854	(19,25)
0.02879540111829026363569419541	(19,26)
0.01773531829023640143486819105	(19,27)
0.00917155318673779654883112498	(19,28)
0.0033316159082541643768934307	(19,29)
0.00037185020342065472605817272	(19,30)
0.29275246012120205362717629387	(20,1)
0.29274141761457976617615384188	(20,2)
0.2926669542196046424338884293	(20,3)
0.29242718341736245097599096322	(20,4)
0.29187632390044230572116015696	(20,5)
0.29083280602044517711557607548	(20,6)
0.28908950711080072804913105753	(20,7)
0.28642565039776276006216784742	(20,8)
0.2826198188888521485868963853	(20,9)
0.27746347452178300744659830525	(20,10)
0.27077433802391121043465712335	(20,11)
0.26240897959373730897655016982	(20,12)
0.25227399660176500374391139433	(20,13)
0.24033521223281279528683576322	(20,14)
0.22662441655035301744721287443	(20,15)
0.21124328492022397381131224925	(20,16)
0.19436424215634370306015996256	(20,17)
0.17622818661222244462255665905	(20,18)
0.15713913821509860821460990432	(20,19)
0.13745601936185532673210517675	(20,20)
0.11758190945386412483838077776	(20,21)
0.09795122568452986724188663271	(20,22)
0.07901536933736267709517999468	(20,23)
0.06122743520467551142752239213	(20,24)
0.04502661079405829300453436567	(20,25)
0.03082289263075849981494387791	(20,26)
0.01898272156183944026466211447	(20,27)
0.00981609090569236590729260146	(20,28)
0.00356561446818752780546513156	(20,29)
0.00039795984992297664196810726	(20,30)
0.31408954824635001592868906671	(21,1)
0.31407767589902102890888156935	(21,2)
0.31399761665450291323925022744	(21,3)
0.31373982790675682257168611302	(21,4)
0.31314757661566258769237413159	(21,5)
0.31202566147150243810268612031	(21,6)
0.31015143028834401700429974954	(21,7)
0.30728759375908257195925395802	(21,8)
0.30319624532269086832733747003	(21,9)
0.29765342880326859912993922377	(21,10)
0.29046355553976261778405038518	(21,11)
0.28147296499796180345524608802	(21,12)
0.27058194999694039678542183931	(21,13)
0.25775463035039906269755174674	(21,14)
0.24302615514543328286674940959	(21,15)
0.22650683966549899488463557967	(21,16)
0.20838299124577792869780303767	(21,17)
0.18891434027903844246802147652	(21,18)
0.16842815812153376766186148462	(21,19)
0.14731030250872394605984209902	(21,20)
0.12599357379129074962328729985	(21,21)
0.10494388402971510557061891521	(21,22)
0.08464483024031559694041525418	(21,23)
0.06558131998327405859175545301	(21,24)
0.04822292170804954196908021318	(21,25)
0.03300760572122159406595070413	(21,26)
0.02032650785806578669096842069	(21,27)
0.01051029144084013355166560346	(21,28)
0.00381760873790003579804321076	(21,29)
0.00042607552467620278513243957	(21,30)
0.33712317426851612315195295436	(22,1)
0.33711039990980891477981343821	(22,2)
0.3370242581608896023146921166	(22,3)
0.33674688464456261014332169992	(22,4)
0.33610964303205091019175900226	(22,5)
0.33490251808051402283279418066	(22,6)
0.33288598628889883929154522978	(22,7)
0.32980482913979827341169616073	(22,8)
0.32540325330294989104185820948	(22,9)
0.31944060589394061048108140468	(22,10)
0.31170692676865162997668227035	(22,11)
0.30203756902287345976564044811	(22,12)
0.29032614694884574560531975109	(22,13)
0.27653513892868971349455907711	(22,14)
0.26070357941613099862746609217	(22,15)
0.24295141433248281041478979288	(22,16)
0.22348025985854599513176100511	(22,17)
0.20257048525544312551916467725	(22,18)
0.18057472405998506519830152445	(22,19)
0.15790809264909857741934006288	(22,20)
0.13503554973467653643287494392	(22,21)
0.11245695604271207398097218357	(22,22)
0.09069048444823864054351971997	(22,23)
0.07025508468075238199470757082	(22,24)
0.05165272402706557991933077619	(22,25)
0.03535110947806282475351276096	(22,26)
0.02176755252105090191314419778	(22,27)
0.01125457119043797461359841974	(22,28)
0.00408774102647729944006407244	(22,29)
0.00045621260611720504285896714	(22,30)
0.3618886398422708198687424567	(23,1)
0.36187488831153689802926912679	(23,2)
0.36178215724446356977665119765	(23,3)
0.36148356726710424099261958585	(23,4)
0.36079758799448592948273939585	(23,5)
0.35949815975474449198890812549	(23,6)
0.35732749238356528814555974653	(23,7)
0.35401096727439323371275270966	(23,8)
0.34927345776150305725742216497	(23,9)
0.34285629704076627869934316213	(23,10)
0.33453406929243475789929539116	(23,11)
0.32413038493992764488757691837	(23,12)
0.31153182984593431344887917142	(23,13)
0.29669935273717171384382139414	(23,14)
0.27967647367837284278418483675	(23,15)
0.26059385338191600666508968313	(23,16)
0.23966994909031075588682882488	(23,17)
0.21720768519153970791835687372	(23,18)
0.19358727136055018571536832607	(23,19)
0.16925549348279237853127572744	(23,20)
0.14471197006830955819168705151	(23,21)
0.12049299941294898151439593545	(23,22)
0.09715371436779899928586523682	(23,23)
0.075249310349952158299553139	(23,24)
0.0553161201105198312926251225	(23,25)
0.03785328073552078405367748965	(23,26)
0.02330568127418616097344053869	(23,27)
0.01204880088280566272727304031	(23,28)
0.00437595472511483055091349582	(23,29)
0.00048836423173976140520050696	(23,30)
0.38840722826941384540654986202	(24,1)
0.38839242178132562468378895837	(24,2)
0.38829257688719593216827509256	(24,3)
0.38797108182512312249831826637	(24,4)
0.38723248702816509212181451203	(24,5)
0.38583341579230302208596617415	(24,6)
0.38349636953788073256750869966	(24,7)
0.379925812443632949602217852	(24,8)
0.37482579713165321046082434924	(24,9)
0.36791829600701757614354952059	(24,10)
0.3589613404207274650825393963	(24,11)
0.3477660501839905980017319567	(24,12)
0.33421166541087838514609962259	(24,13)
0.31825777421948638776297803882	(24,14)
0.29995306207070918396789241987	(24,15)
0.27944008506222097506912831252	(24,16)
0.25695577910914735971850157242	(24,17)
0.2328276446187742243093344343	(24,18)
0.20746577489119703810900363402	(24,19)
0.18135110894114228709664042976	(24,20)
0.15502047075280513543588526876	(24,21)
0.12904909603594143633774995022	(24,22)
0.10403143817695446257180243177	(24,23)
0.08056108629238491192147500532	(24,24)
0.0592106237568749101926010251	(24,25)
0.04051221244496999135789452092	(24,26)
0.02493961534853273609624560389	(24,27)
0.01289227783589986995111117319	(24,28)
0.00468198439001044597789162735	(24,29)
0.0005225002003272860828882868	(24,30)
0.41668528380171720080652718051	(25,1)
0.41666934236193652808409160467	(25,2)
0.41656184424009824909596833545	(25,3)
0.41621570757008610977852614119	(25,4)
0.41542050963643675938595996332	(25,5)
0.41391424893449159129623671477	(25,6)
0.41139823839758524382478928004	(25,7)
0.40755447055938492174088803848	(25,8)
0.40206465866678587621508929828	(25,9)
0.39463004763633185840742655477	(25,10)
0.38499101571774028052489848451	(25,11)
0.37294546201583668729442110758	(25,12)
0.35836500480170658119065893987	(25,13)
0.34120810507677196133332623465	(25,14)
0.32152937797077823100238588625	(25,15)
