a^2^1^1_1_(sigma,mu)
0.00039307305399735173983703107	(6,28)
0.00039742253168966653374867503	(6,29)
0.00039960922739336129877337989	(6,30)
3.8078876966767690891521e-7	(7,1)
3.42083944326385886591801e-6	(7,2)
9.46763241487186394445957e-6	(7,3)
0.00001845491274543300689686023	(7,4)
0.00003028419903857429463250387	(7,5)
0.00004482585479348328723082014	(7,6)
0.00006192050041069881207237669	(7,7)
0.00008138075169731211182705025	(7,8)
0.00010299326716259672596635767	(7,9)
0.00012652108287696767859328369	(7,10)
0.00015170621023558452183255044	(7,11)
0.000178272468686633793859618	(7,12)
0.00020592852242854877522260274	(7,13)
0.0002343710873321053029835629	(7,14)
0.00026328827198548486951405832	(7,15)
0.00029236301487086686129621857	(7,16)
0.00032127657832644168844717192	(7,17)
0.00034971205917770653585781972	(7,18)
0.00037735787576530723335109136	(7,19)
0.00040391119155874929832150602	(7,20)
0.00042908123660702017319393239	(7,21)
0.0004525924896966563037859355	(7,22)
0.00047418768620348823966847264	(7,23)
0.00049363061915974189435232348	(7,24)
0.0005107087039278976242060784	(7,25)
0.00052523527998868479793947625	(7,26)
0.00053705162662862092573232007	(7,27)
0.00054602867267795876885343016	(7,28)
0.00055206838384227304441449873	(7,29)
0.00055510481454679150702692014	(7,30)
5.0285099167389034057957e-7	(8,1)
4.51739290816994014978027e-6	(8,2)
0.00001250249042267815564152322	(8,3)
0.00002437064569048976668488465	(8,4)
0.00003999179474227721052811188	(8,5)
0.00005919471506143407116100036	(8,6)
0.00008176888252965248093730252	(8,7)
0.00010746676040430364924545707	(8,8)
0.00013600649830753101210889981	(8,9)
0.00016707501440646539632166484	(8,10)
0.0002003314291233926725940059	(8,11)
0.00023541081394685057802516364	(8,12)
0.00027192821436147238303000133	(8,13)
0.0003094829017367634331667477	(8,14)
0.00034766280537980680627392575	(8,15)
0.00038604907302310903669309704	(8,16)
0.00042422070592352073758581093	(8,17)
0.00046175921359426323283007574	(8,18)
0.00049825323303858456917025982	(8,19)
0.00053330305820982077178850925	(8,20)
0.00056652502724692940563421027	(8,21)
0.00059755571773721971202458099	(8,22)
0.00062605590370880171253352037	(8,23)
0.00065171423209437377250807542	(8,24)
0.00067425058085930128691121442	(8,25)
0.00069341906567277270276891547	(8,26)
0.00070901066675604375305234221	(8,27)
0.00072085545222661164184015779	(8,28)
0.00072882437876706179476576278	(8,29)
0.00073283065471927829906428389	(8,30)
6.3792644352264326233818e-7	(9,1)
5.73085147467456763637601e-6	(9,2)
0.00001586089800762511013512227	(9,3)
0.00003091705590961860733611371	(9,4)
0.0000507342978240663316915184	(9,5)
0.00007509535187769952559723581	(9,6)
0.00010373304359835677644674316	(9,7)
0.00013633318749098973423373187	(9,8)
0.00017253800279872590771220825	(9,9)
0.00021195002160703745972997718	(9,10)
0.00025413645075074414057008676	(9,11)
0.00029863394215029068592679012	(9,12)
0.00034495371949263623367146385	(9,13)
0.0003925870028823700434451447	(9,14)
0.00044101066753583610097912819	(9,15)
0.00048969306807852903108260287	(9,16)
0.00053809995679689135078114893	(9,17)
0.00058570042248743297757887484	(9,18)
0.0006319727764512943581941806	(9,19)
0.00067641031371667360189499574	(9,20)
0.00071852688065110946100626523	(9,21)
0.00075786218457374665712551613	(9,22)
0.00079398678654013269364472786	(9,23)
0.00082650672483940164680832819	(9,24)
0.00085506772357863569763834316	(9,25)
0.00087935894769604672952983184	(9,26)
0.00089911627253784861115046802	(9,27)
0.00091412504250307330804613832	(9,28)
0.00092422229903056090190127035	(9,29)
0.00092929846328387939122982683	(9,30)
7.8244898660921074581489e-7	(10,1)
7.02917849076935428531627e-6	(10,2)
0.00001945418895870631801140635	(10,3)
0.0000379213065860787121653451	(10,4)
0.0000622280747431506422570469	(10,5)
0.00009210790696792969178709167	(10,6)
0.00012723293670232382568211916	(10,7)
0.00016721754380326790830009339	(10,8)
0.00021162253063378797634033557	(10,9)
0.00025995991226889679605624087	(10,10)
0.00031169827621772489808900015	(10,11)
0.00036626865738949130625081414	(10,12)
0.00042307086425917819492941625	(10,13)
0.00048148018284326752516624151	(10,14)
0.00054085437673528717308757972	(10,15)
0.00060054089461580101856564992	(10,16)
0.00065988419181196556323530046	(10,17)
0.00071823306999064095400814831	(10,18)
0.00077494793912554221980765206	(10,19)
0.00082940790850717953694972869	(10,20)
0.00088101761860875626056996846	(10,21)
0.00092921373275932643467815301	(10,22)
0.00097347101634713214385686528	(10,23)
0.00101330794112523437671228064	(10,24)
0.00104829176251744882017740842	(10,25)
0.0010780430280335179766014179	(10,26)
0.00110223948446809133538669526	(10,27)
0.00112061936005478372360015405	(10,28)
0.00113298400489153985537564676	(10,29)
0.00113919987862511645967104076	(10,30)
9.3141185365338006854369e-7	(11,1)
8.36739532660383066544334e-6	(11,2)
0.00002315787838299840726552285	(11,3)
0.00004514074071437327214032643	(11,4)
0.0000740749177215079776551909	(11,5)
0.0001096429309858355652054563	(11,6)
0.0001514542459710049889936149	(11,7)
0.0001990494392903168561421931	(11,8)
0.00025190514932730832679087793	(11,9)
0.00030943977345497245051811096	(11,10)
0.00037101986282921296580154813	(11,11)
0.00043596715224693516063630442	(11,12)
0.00050356614857885855661633399	(11,13)
0.00057307218767614336280300982	(11,14)
0.00064371985733638409736234573	(11,15)
0.00071473167380029283856070971	(11,16)
0.00078532689212091517202159271	(11,17)
0.00085473032719094260360325268	(11,18)
0.0009221810625599234799070401	(11,19)
0.00098694092845543835231375713	(11,20)
0.00104830263837125258428557302	(11,21)
0.00110559748465229401587677184	(11,22)
0.00115820250691396077272930917	(11,23)
0.00120554706194964894516718352	(11,24)
0.00124711873900569209085590355	(11,25)
0.00128246857896178094573124755	(11,26)
0.00131121556918425751820933924	(11,27)
0.00133305039694350631532791076	(11,28)
0.00134773845287175894957486307	(11,29)
0.00135512208182514377348518821	(11,30)
1.07833981154237414032174e-6	(12,1)
9.68733130278605338466394e-6	(12,2)
0.00002681097069424204360462799	(12,3)
0.00005226153278740597228474249	(12,4)
0.00008575983444723306034588313	(12,5)
0.00012693811823431230614111889	(12,6)
0.00017534389070109116158751385	(12,7)
0.00023044470357669914861409813	(12,8)
0.00029163385624704506104576234	(12,9)
0.00035823698474139710478125707	(12,10)
0.00042951948624225040082154475	(12,11)
0.00050469470971718935905387299	(12,12)
0.00058293282373947017772228919	(12,13)
0.0006633702532630641309729597	(12,14)
0.00074511955949981694273963908	(12,15)
0.00082727962252608478881841907	(12,16)
0.00090894597605673555409385387	(12,17)
0.00098922113888724825894348897	(12,18)
0.0010672247883300628005771092	(12,19)
0.00114210362760027718309137505	(12,20)
0.00121304081110027861983254313	(12,21)
0.00127926480803589040579421683	(12,22)
0.00134005760453657708755931661	(12,23)
0.00139476216598243367041344198	(12,24)
0.00144278910299965150442366527	(12,25)
0.00148362250506421589262286306	(12,26)
0.0015168249235301918495382884	(12,27)
0.00154204150015793580471927068	(12,28)
0.00155900324723044902267930466	(12,29)
0.00156752949091728486221013662	(12,30)
1.21549948202596435671808e-6	(13,1)
0.00001091951312558330241556339	(13,2)
0.00003022118899486626624283178	(13,3)
0.00005890888297222624138617496	(13,4)
0.00009666777929970041049186264	(13,5)
0.00014308307950046807832908945	(13,6)
0.00019764426331327285895021524	(13,7)
0.0002597504199715042201278537	(13,8)
0.00032871663720053089938325105	(13,9)
0.00040378141910776294381573458	(13,10)
0.00048411508322003574125775626	(13,11)
0.00056882906239817150472015698	(13,12)
0.00065698601085056282323557492	(13,13)
0.00074761058695639567671646674	(13,14)
0.00083970076124162620701929582	(13,15)
0.0009322394777237973565026126	(13,16)
0.00102420648278250764005561145	(13,17)
0.00111459012908206369428188201	(13,18)
0.00120239896361616221883290763	(13,19)
0.00128667291870294804874274975	(13,20)
0.00136649394205942485431992637	(13,21)
0.00144099592560349842028118359	(13,22)
0.00150937382052794830601549084	(13,23)
0.00157089185628612903836154559	(13,24)
0.00162489081112461544339137903	(13,25)
0.00167079430949008337779130588	(13,26)
0.00170811414512124409819916577	(13,27)
0.00173645464647010021641851554	(13,28)
0.00175551611241836915214374505	(13,29)
0.00176509735084160262348865042	(13,30)
1.33436289149467534602923e-6	(14,1)
0.00001198732922101009584479121	(14,2)
0.00003317650054181976913048057	(14,3)
0.00006466948398692756855885423	(14,4)
0.00010612052376810918825184389	(14,5)
0.00015707392409756150670799949	(14,6)
0.00021696864380367379651930663	(14,7)
0.00028514407551621921556964055	(14,8)
0.00036084701040830548912593705	(14,9)
0.0004432397700197844420777931	(14,10)
0.0005314094603356137419569598	(14,11)
0.00062437827158343575876781635	(14,12)
0.00072111471239934442391640237	(14,13)
0.00082054563185703560610110068	(14,14)
0.00092156885037528602743561368	(14,15)
0.00102306619365863249215860879	(14,16)
0.00112391670515308474807097125	(14,17)
0.00122300980391752459488483941	(14,18)
0.0013192581573495379317171229	(14,19)
0.00141161005189047127979085541	(14,20)
0.001499061068686442106928595	(14,21)
0.00158066490330539284391581329	(14,22)
0.00165554320639342448430430363	(14,23)
0.00172289436253460687710069998	(14,24)
0.00178200116435038529765104695	(14,25)
0.00183223737499452994594181712	(14,26)
0.00187307320206723093361827346	(14,27)
0.00190407972765389754192038083	(14,28)
0.00192493235157421840881833472	(14,29)
0.00193541330777614935181962323	(14,30)
1.42627828104722548940511e-6	(15,1)
0.00001281305600275555691778691	(15,2)
0.00003546179533111235410448193	(15,3)
0.00006912403255695751023378339	(15,4)
0.00011343000906986501659382646	(15,5)
0.00016789223621394753557499	(15,6)
0.00023191030635763866390462457	(15,7)
0.00030477698169354051164743455	(15,8)
0.00038568557975454165025154259	(15,9)
0.0004737386518017904859233974	(15,10)
0.00056795791797611468563076101	(15,11)
0.0006672953834101333658088845	(15,12)
0.00077064551535328431399880722	(15,13)
0.00087685831644960617871161879	(15,14)
0.00098475308765053471474606068	(15,15)
0.00109313263978276703470620567	(15,16)
0.00120079768895442655717034191	(15,17)
0.00130656116030520956484806959	(15,18)
0.00140926212843279354278136863	(15,19)
0.001507779141152734127786402	(15,20)
0.00160104270470661268891533769	(15,21)
0.00168804675054097944075684787	(15,22)
0.00176785895281415565049659846	(15,23)
0.00183962981775444502114390758	(15,24)
0.00190260051664243157826389304	(15,25)
0.00195610947953148196623320945	(15,26)
0.00199959780348879485127466127	(15,27)
0.00203261355467787386772468479	(15,28)
0.00205481505664728018590474901	(15,29)
0.00206597325754102546373450356	(15,30)
1.48324344494579816442384e-6	(16,1)
0.00001332480520733182645588201	(16,2)
0.0000368781138056690397106556	(16,3)
0.00007188470944694651327383421	(16,4)
0.0001179598508421938972716784	(16,5)
0.00017459611416564220855570522	(16,6)
0.00024116828088552751584051313	(16,7)
0.00031693956775652551945500568	(16,8)
0.00040106923944588999089606522	(16,9)
0.00049262161818029051396544597	(16,10)
0.0005905764664983947094549045	(16,11)
0.00069384067118021865961534146	(16,12)
0.00080126110246265153390079071	(16,13)
0.00091163846742075370467192842	(16,14)
0.00102374192502282900323122904	(16,15)
0.00113632418788272100674480481	(16,16)
0.00124813680650781363140859769	(16,17)
0.00135794531908920832891230031	(16,18)
0.00146454395527570150423781222	(16,19)
0.00156676960584551745200370786	(16,20)
0.00166351480992318744540523845	(16,21)
0.00175373956402116592729483044	(16,22)
0.00183648181817952942622926486	(16,23)
0.00191086658861017817975568427	(16,24)
0.00197611367815943410153526327	(16,25)
0.00203154405060479994642257704	(16,26)
0.00207658494815777312549623714	(16,27)
0.00211077387059573754929680195	(16,28)
0.00213376154761934221733352153	(16,29)
0.00214531403320868671558115873	(16,30)
1.49864157952199592539115e-6	(17,1)
0.00001346313443652362119484618	(17,2)
0.00003726094238788884747580111	(17,3)
0.00007263084208372675140534436	(17,4)
0.0001191838601647214826588046	(17,5)
0.00017640678956732633009295678	(17,6)
0.00024366700022799466764649443	(17,7)
0.00032021862081098798984352587	(17,8)
0.00040521015537953753130935045	(17,9)
0.00049769356997285612323331853	(17,10)
0.00059663484005898983377007011	(17,11)
0.00070092589380186956141919767	(17,12)
0.00080939782255857454196477811	(17,13)
0.00092083516469512160640208622	(17,14)
0.00103399100792462450139392307	(17,15)
0.00114760260506734995146564507	(17,16)
0.00126040716373666507914454536	(17,17)
0.00137115745586073036338867726	(17,18)
0.00147863690014194525926385643	(17,19)
0.00158167379936400886683444553	(17,20)
0.00167915446256545334595575514	(17,21)
0.00177003500531700082695411608	(17,22)
0.00185335169407933061176088086	(17,23)
0.00192822977651309686750246112	(17,24)
0.00199389081219862882074529483	(17,25)
0.00204965858157433968760166846	(17,26)
0.00209496370017532370894463598	(17,27)
0.00212934709706683775584270399	(17,28)
0.00215246252901989474640130938	(17,29)
0.00216407829549087929929466356	(17,30)
1.46780338431367932522412e-6	(18,1)
0.0000131860968239463770462998	(18,2)
0.00003649418903997559161067332	(18,3)
0.00007113614617146994120338095	(18,4)
0.00011673074493624712390254332	(18,5)
0.00017277478847149172278826961	(18,6)
0.00023864768159937593785621313	(18,7)
0.00031361736493580110783896644	(18,8)
0.00039684769509351129542717801	(18,9)
0.00048740732708644596668115304	(18,10)
0.00058428010626865632414650522	(18,11)
0.00068637691416676843956965411	(18,12)
0.00079254884064851895450343312	(18,13)
0.00090160148062253989435905439	(18,14)
0.00101231008417677007624210614	(18,15)
0.00112343523190291390602145647	(18,16)
0.00123373866833583175080646226	(18,17)
0.001341998910467355929806247	(18,18)
0.00144702625741498169539075915	(18,19)
0.00154767686122617330076456985	(18,20)
0.00164286557464755138793316541	(18,21)
0.001731577364475852379998056	(18,22)
0.00181287716224238424041797116	(18,23)
0.00188591811004527130316666693	(18,24)
0.00194994824089133592325686801	(18,25)
0.00200431570322263717338254304	(18,26)
0.00204847269298975830562204714	(18,27)
0.0020819782900412342724742267	(18,28)
0.00210450040701123289439159474	(18,29)
0.00211581704853600366523624211	(18,30)
1.38830266919980109513836e-6	(19,1)
0.00001247189663575783919192363	(19,2)
0.00003451753291608348682388631	(19,3)
0.00006728305160420836938420731	(19,4)
0.00011040761657642773814702947	(19,5)
0.00016341472008693544160629454	(19,6)
0.00022571637005867353536823043	(19,7)
0.00029661857921159224016716424	(19,8)
0.0003753282639634202061042354	(19,9)
0.00046096162871294013581759098	(19,10)
0.00055255405909553242238045479	(19,11)
0.0006490714798322821508385487	(19,12)
0.00074942305468813369879279892	(19,13)
0.00085247502516208468405580681	(19,14)
0.00095706540898785136548049933	(19,15)
0.00106201921733403419494308734	(19,16)
0.00116616380768501024615777996	(19,17)
0.00126834397274215682124878203	(19,18)
0.00136743637671440942205369304	(19,19)
0.00146236298857907260695863627	(19,20)
0.00155210322396643981845393721	(19,21)
0.00163570458752058003196506048	(19,22)
0.00171229169847448915560085819	(19,23)
0.00178107367548669694966365562	(19,24)
0.00184134994434619071836245092	(19,25)
0.00189251460671045105119957761	(19,26)
0.00193405956390762389965486345	(19,27)
0.00196557662328853268354436403	(19,28)
0.00198675882407122889364527224	(19,29)
0.00199740120557690102380768199	(19,30)
1.25995992837453405028353e-6	(20,1)
0.00001131892137433799053754285	(20,2)
0.00003132651315127125044292984	(20,3)
0.00006106287514791169728624229	(20,4)
0.0001002002719195765312006137	(20,5)
0.0001483056898933915729857613	(20,6)
0.00020484449961192443851978521	(20,7)
0.0002691853159431727425043457	(20,8)
0.00034060617932951992169200887	(20,9)
0.00041830214897864921095567508	(20,10)
0.00050139434583695186497922718	(20,11)
0.00058894041312382173929639388	(20,12)
0.00067994628125436447553144222	(20,13)
0.00077337903992100488127376105	(20,14)
0.00086818064158683940709052766	(20,15)
0.00096328209618495975690913258	(20,16)
0.00105761777376966137218315617	(20,17)
0.00115013941546813957289983598	(20,18)
0.00123982946577319106183623918	(20,19)
0.00132571338030826578386006553	(20,20)
0.00140687062896102939982301575	(20,21)
0.00148244419845501300480971303	(20,22)
0.00155164849301024070370347874	(20,23)
0.00161377562797503613873162356	(20,24)
0.00166820020067253228441810664	(20,25)
0.00171438269778531420752644214	(20,26)
0.00175187175374208085352833151	(20,27)
0.00178030550623774240177640782	(20,28)
0.00179941230190635932521219255	(20,29)
0.00180901098807397808337819528	(20,30)
1.08459432756852138361191e-6	(21,1)
9.7435137384410270969223e-6	(21,2)
0.00002696636242992351564183247	(21,3)
0.00005256380023685441462158694	(21,4)
0.00008625346750197743622749835	(21,5)
0.00012766210003309692479499621	(21,6)
0.00017632855318178394331998194	(21,7)
0.00023170787265973761284171397	(21,8)
0.00029317654154131410551576672	(21,9)
0.00036003900255889738742338641	(21,10)
0.00043153550360939838158122224	(21,11)
0.00050685124616120328126809469	(21,12)
0.00058512673703675397501489821	(21,13)
0.00066546916161635452292241883	(21,14)
0.00074696451953134815936382283	(21,15)
0.00082869020094020131301256653	(21,16)
0.00090972763986518545005458445	(21,17)
0.00098917466599635362636786888	(21,18)
0.00106615719015106162723180497	(21,19)
0.00113983990032328358420311039	(21,20)
0.00120943571101316207751158438	(21,21)
0.0012742137918229492828998954	(21,22)
0.00133350609402008870057570581	(21,23)
0.0013867123871589818939239408	(21,24)
0.00143330390357397071129345518	(21,25)
0.00147282575951762942710783641	(21,26)
0.00150489837268748526946303464	(21,27)
0.00152921812378569877178581653	(21,28)
0.00154555751369549786946636029	(21,29)
0.00155376504892657922231680047	(21,30)
8.656081654967331523331e-7	(22,1)
7.77623860665647310076955e-6	(22,2)
0.00002152167535613346762174856	(22,3)
0.00004195073786985138554105416	(22,4)
0.00006883787151039090089767055	(22,5)
0.00010188473212582221229653313	(22,6)
0.00014072248969613425856063477	(22,7)
0.00018491498081871905333079122	(22,8)
0.00023396283358006006261646009	(22,9)
0.00028730866186553365751565516	(22,10)
0.00034434338052319025391251138	(22,11)
0.00040441363144270860702139635	(22,12)
0.00046683023906711358693188355	(22,13)
0.00053087753927772794814357916	(22,14)
0.00059582335600167378502059607	(22,15)
0.00066092934320607126234152476	(22,16)
0.00072546137295240220035306664	(22,17)
0.0007886996376114596235286108	(22,18)
0.00084994814817127595626524503	(22,19)
0.00090854334977681982657734342	(22,20)
0.00096386163633136136759144225	(22,21)
0.00101532562198324778571143627	(22,22)
0.00106240911100792420645605554	(22,23)
0.00110464079093364788182554068	(22,24)
0.00114160674924329780519865298	(22,25)
0.00117295197541782021836019028	(22,26)
0.00119838105308805976372063866	(22,27)
0.00121765826926901412751161123	(22,28)
0.00123060736865895635835216441	(22,29)
0.00123711116209325154899528667	(22,30)
6.0750064010803919956187e-7	(23,1)
5.45751492688329332019917e-6	(23,2)
0.00001510431912919157799852598	(23,3)
0.00002944176137698397053610869	(23,4)
0.00004831139381704682262898723	(23,5)
0.0000715035095391576486716579	(23,6)
0.00009875867951762876230322779	(23,7)
0.000129769895247803946426151	(23,8)
0.00016418541862850491470358062	(23,9)
0.00020161242037581079672480346	(23,10)
0.00024162145267501759541115514	(23,11)
0.00028375175356276102128606316	(23,12)
0.00032751732408589362966977493	(23,13)
0.00037241366036568901885379005	(23,14)
0.00041792496779308870132298596	(23,15)
0.00046353164010752883169588354	(23,16)
0.00050871775754151021354957166	(23,17)
0.00055297834929188436992080099	(23,18)
0.00059582617777082414911766105	(23,19)
0.00063679783436014923786464812	(23,20)
0.00067545898537602498480265385	(23,21)
0.00071140866746417305746282108	(23,22)
0.00074428259744651419276086406	(23,23)
0.00077375552627982620328625986	(23,24)
0.00079954272440393807380561393	(23,25)
0.00082140073168763125121403105	(23,26)
0.00083912753631636867880413207	(23,27)
0.00085256236184743598072477904	(23,28)
0.00086158524034629502421823132	(23,29)
0.00086611653332194780045836183	(23,30)
3.1539440747181232595351e-7	(24,1)
2.83336252905734044018143e-6	(24,2)
7.84166228102398552312948e-6	(24,3)
0.00001528516115046433314563992	(24,4)
0.0000250815332804209122640607	(24,5)
0.00003712176514990267272610677	(24,6)
0.00005127091894243887792317288	(24,7)
0.00006736921495069074055072945	(24,8)
0.00008523349236021479495719923	(24,9)
0.00010465909649126505015429059	(24,10)
0.00012542222046764993659660723	(24,11)
0.00014728270182845328428407488	(24,12)
0.00016998724234124883104364006	(24,13)
0.00019327298557918741025584569	(24,14)
0.00021687135550828502992719078	(24,15)
0.00024051203417690301155587213	(24,16)
0.0002639269408124079020509058	(24,17)
0.00028685407035345113945667888	(24,18)
0.0003090410574232262096194742	(24,19)
0.00033024835120555643518126407	(24,20)
0.00035025191546103909667584263	(24,21)
0.00036884540281641392451142154	(24,22)
0.00038584178973483254251044526	(24,23)
0.00040107449447956334276951206	(24,24)
0.00041439803164384588234865842	(24,25)
0.00042568828097659899657563571	(24,26)
0.00043484246381371404350548223	(24,27)
0.00044177892693497117832212777	(24,28)
0.00044643683145729646561896493	(24,29)
0.00044877583442350086331381261	(24,30)
-5.36903826784605823165e-9	(25,1)
-4.823280466586462764884e-8	(25,2)
-1.3348549188071625688369e-7	(25,3)
-2.6016535058795255214973e-7	(25,4)
-4.2680220514350760535973e-7	(25,5)
-6.313913422796739944279e-7	(25,6)
-8.7136938216079074522825e-7	(25,7)
-1.14359960585072188144781e-6	(25,8)
-1.44437420880008530731289e-6	(25,9)
