kdd2223_(sigma,mu)
7.38171448e-20	(1,1)
6.6309125702e-19	(1,2)
1.83426805341e-18	(1,3)
3.56966302043e-18	(1,4)
5.83588427264e-18	(1,5)
8.57695299978e-18	(1,6)
1.170734025523e-17	(1,7)
1.510664394618e-17	(1,8)
1.861774389096e-17	(1,9)
2.205007882946e-17	(1,10)
2.518912133157e-17	(1,11)
2.781219035553e-17	(1,12)
2.970953908025e-17	(1,13)
3.070838702749e-17	(1,14)
3.069649795117e-17	(1,15)
2.964131878474e-17	(1,16)
2.76008131222e-17	(1,17)
2.472304390315e-17	(1,18)
2.123321312702e-17	(1,19)
1.740900241979e-17	(1,20)
1.354728525987e-17	(1,21)
9.9271399237e-18	(1,22)
6.77515372137e-18	(1,23)
4.23897926641e-18	(1,24)
2.3739002172e-18	(1,25)
1.14495281837e-18	(1,26)
4.4432435067e-19	(1,27)
1.2085833567e-19	(1,28)
1.612848343e-20	(1,29)
2.0205069e-22	(1,30)
4.8341028801838e-16	(2,1)
4.34242121386187e-15	(2,2)
1.20121693992592e-14	(2,3)
2.337684331886638e-14	(2,4)
3.821776773132606e-14	(2,5)
5.616835117596549e-14	(2,6)
7.666848561134384e-14	(2,7)
9.892968733346556e-14	(2,8)
1.2192301490510707e-13	(2,9)
1.4440052950247751e-13	(2,10)
1.6495734377668272e-13	(2,11)
1.8213517442985483e-13	(2,12)
1.9456044126071604e-13	(2,13)
2.0110164763109476e-13	(2,14)
2.0102378625637276e-13	(2,15)
1.9411367543502683e-13	(2,16)
1.8075090480071653e-13	(2,17)
1.6190510236489821e-13	(2,18)
1.3905106072964459e-13	(2,19)
1.1400724847936272e-13	(2,20)
8.8717816726077e-14	(2,21)
6.501038002193277e-14	(2,22)
4.436880240814705e-14	(2,23)
2.776002403090959e-14	(2,24)
1.55460835876108e-14	(2,25)
7.49801185178737e-15	(2,26)
2.90976986485829e-15	(2,27)
7.9147122875154e-16	(2,28)
1.0562143228472e-16	(2,29)
1.32317976759e-18	(2,30)
2.866809308286076e-14	(3,1)
2.5752231311631083e-13	(3,2)
7.1236793837845065e-13	(3,3)
1.38633689722781839e-12	(3,4)
2.26646089962605664e-12	(3,5)
3.33099964750143402e-12	(3,6)
4.54673655533455118e-12	(3,7)
5.86691147140592928e-12	(3,8)
7.23050416612386109e-12	(3,9)
8.56350701841761432e-12	(3,10)
9.78260476111548214e-12	(3,11)
1.080131555920745018e-11	(3,12)
1.153818082720119831e-11	(3,13)
1.192609850593203308e-11	(3,14)
1.192147992276801744e-11	(3,15)
1.151168270516127735e-11	(3,16)
1.071921811901049389e-11	(3,17)
9.6015889678180786e-12	(3,18)
8.24625622182122221e-12	(3,19)
6.76106209813905921e-12	(3,20)
5.26130219817897412e-12	(3,21)
3.85536098868526712e-12	(3,22)
2.63123716226950458e-12	(3,23)
1.6462738236976085e-12	(3,24)
9.2194111979543148e-13	(3,25)
4.4466020866634659e-13	(3,26)
1.7256024611731674e-13	(3,27)
4.693720390498947e-14	(3,28)
6.26374568236858e-15	(3,29)
7.846950374772e-17	(3,30)
4.2039130551252823e-13	(4,1)
3.77632865466511695e-12	(4,2)
1.044622278134434641e-11	(4,3)
2.032935962197387281e-11	(4,4)
3.32355708301411516e-11	(4,5)
4.884605430870737104e-11	(4,6)
6.667371832443263314e-11	(4,7)
8.603286671917694943e-11	(4,8)
1.06028692003095864e-10	(4,9)
1.2557593837819748317e-10	(4,10)
1.4345286224839548539e-10	(4,11)
1.5839128604643242711e-10	(4,12)
1.6919669495670127371e-10	(4,13)
1.7488510127439056569e-10	(4,14)
1.7481732145074321017e-10	(4,15)
1.6880797258100343598e-10	(4,16)
1.571871683005459194e-10	(4,17)
1.407981404898580305e-10	(4,18)
1.2092342816248699551e-10	(4,19)
9.914443961833547158e-11	(4,20)
7.715187668445976351e-11	(4,21)
5.653509251799276018e-11	(4,22)
3.858449948816825914e-11	(4,23)
2.414097345534915299e-11	(4,24)
1.351934762540572617e-11	(4,25)
6.52049671414662632e-12	(4,26)
2.53042255676197329e-12	(4,27)
6.8828677523634712e-13	(4,28)
9.185150284313082e-14	(4,29)
1.15067592215759e-15	(4,30)
3.10981688397122012e-12	(5,1)
2.79351414958527921e-11	(5,2)
7.727524192854774045e-11	(5,3)
1.5038509103255205489e-10	(5,4)
2.4585792656419773685e-10	(5,5)
3.6133542156797296161e-10	(5,6)
4.9321433075500916767e-10	(5,7)
6.3642223815504568641e-10	(5,8)
7.843398343420889974e-10	(5,9)
9.2893897910904995601e-10	(5,10)
1.06118187793360672731e-9	(5,11)
1.17168725853780373713e-9	(5,12)
1.25161878804311761691e-9	(5,13)
1.29369752505974348386e-9	(5,14)
1.2931952266957801146e-9	(5,15)
1.24874063642162255038e-9	(5,16)
1.16277586055051663429e-9	(5,17)
1.04153875376732066296e-9	(5,18)
8.9451688327227910867e-10	(5,19)
7.3340863028695044621e-10	(5,20)
5.7072080724565773754e-10	(5,21)
4.1821045131812003958e-10	(5,22)
2.8542316896832330598e-10	(5,23)
1.7857914294963279113e-10	(5,24)
1.0000721411293089259e-10	(5,25)
4.823429743067527998e-11	(5,26)
1.871837149367125895e-11	(5,27)
5.09148222471888371e-12	(5,28)
6.7945536687769218e-13	(5,29)
8.51192173207802e-15	(5,30)
1.528443478391989814e-11	(6,1)
1.3729838889075431653e-10	(6,2)
3.7979997855721455045e-10	(6,3)
7.3912745651120606804e-10	(6,4)
1.20836668677467808951e-9	(6,5)
1.77592664175033987944e-9	(6,6)
