b^2^1_1_(sigma,mu)
-0.0536636583729567521635854221	(2,25)
-0.0551911330530550675871581704	(2,26)
-0.0564336923564287453707749899	(2,27)
-0.0573777228785824344090036808	(2,28)
-0.0580128818979133023453117408	(2,29)
-0.0583322106736553512503513	(2,30)
-0.00004002292442842341074480443	(3,1)
-0.00035954841987650846219247977	(3,2)
-0.00099509861638069753844737502	(3,3)
-0.00193971026010096766623204	(3,4)
-0.0031830338905594863418682783	(3,5)
-0.00471144718140452523182077732	(3,6)
-0.00650820413485311065329934934	(3,7)
-0.00855361850384903108318429404	(3,8)
-0.0108252794411087774905090335	(3,9)
-0.013298297020257701656472478	(3,10)
-0.0159455749451305256848165608	(3,11)
-0.0187381074628023212551552985	(3,12)
-0.0216452972275779543370576012	(3,13)
-0.0246352906302571910735263378	(3,14)
-0.0276753269124071570503647851	(3,15)
-0.0307320972315857929691422347	(3,16)
-0.0337721097324542602465310936	(3,17)
-0.0367620566119381414114452981	(3,18)
-0.0396691791449124989883728322	(3,19)
-0.0424616266605563756327816215	(3,20)
-0.0451088055281993188600325069	(3,21)
-0.0475817143242172091159338384	(3,22)
-0.0498532615068062427187672792	(3,23)
-0.0518985621212226225533959009	(3,24)
-0.0536952102917979261159545819	(3,25)
-0.0552235245257928482551927936	(3,26)
-0.0564667631546595592440573577	(3,27)
-0.057411307566995604662131528	(3,28)
-0.0580468112406303167528594193	(3,29)
-0.058366312954975262292870694	(3,30)
-0.00004009667057254815304036507	(4,1)
-0.00036021092198664484742043097	(4,2)
-0.00099693216250446691564151366	(4,3)
-0.00194328421584270046650741901	(4,4)
-0.00318889827940732476007069505	(4,5)
-0.00472012633649298592018639061	(4,6)
-0.00652019047902484976003437976	(4,7)
-0.00856936653771178478060591898	(4,8)
-0.0108452000411408919061101637	(4,9)
-0.0133227521677707928697548564	(4,10)
-0.0159748730191593208833086693	(4,11)
-0.0187724992334218006549437912	(4,12)
-0.0216849726792272598730202739	(4,13)
-0.0246803767268631297099472987	(4,14)
-0.0277258863880224988178239455	(4,15)
-0.0307881284535313394198595511	(4,16)
-0.0338335476411576116395163369	(4,17)
-0.0368287746960839208366290392	(4,18)
-0.0397409923658526367141005458	(4,19)
-0.0425382951999269907410132342	(4,20)
-0.0451900392008020656885933241	(4,21)
-0.0476671774772566192706143564	(4,22)
-0.0499425782184179461034712398	(4,23)
-0.0519913215166493706865752346	(4,24)
-0.0537909718141293377840995005	(4,25)
-0.0553218230282502837926599774	(4,26)
-0.056567113720295560029073258	(4,27)
-0.0575132100058869567711063223	(4,28)
-0.0581497542601728548760828551	(4,29)
-0.058469778041599181730479082	(4,30)
-0.00004025315072425277003638199	(5,1)
-0.00036161666895368364956748442	(5,2)
-0.00100082271591807331677060961	(5,3)
-0.00195086767927997054061272167	(5,4)
-0.00320134166682200469820944027	(5,5)
-0.00473854204596821403298385945	(5,6)
-0.00654562301288544718983314242	(5,7)
-0.008602779641044757177294759	(5,8)
-0.010887464482815765504012187	(5,9)
-0.0133746344319294634184290802	(5,10)
-0.0160370252042021723958411799	(5,11)
-0.0188454504643674986820098388	(5,12)
-0.0217691223244632899769830617	(5,13)
-0.0247759896705366066650480412	(5,14)
-0.0278330905459571888094793718	(5,15)
-0.0309069146373635520757785537	(5,16)
-0.0339637717782805590342569999	(5,17)
-0.0369701623095268878348049459	(5,18)
-0.0398931451168802219894193683	(5,19)
-0.0427006992055372107884309569	(5,20)
-0.0453620747663425068374445128	(5,21)
-0.0478481298375007617254863589	(5,22)
-0.0501316488629628146369315358	(5,23)
-0.0521876396891517892646957784	(5,24)
-0.0539936058186501551315408673	(5,25)
-0.0555297910460543249392484201	(5,26)
-0.056779393930675118632364895	(5,27)
-0.0577287499068840437345641938	(5,28)
-0.0583674791902723104772540403	(5,29)
-0.058688599002048687456915986	(5,30)
-0.000040520947876586564056498	(6,1)
-0.00036402243716366531428481021	(6,2)
-0.0010074809267100070020217342	(6,3)
-0.00196384581307369306921464975	(6,4)
-0.00322263677285143075098638973	(6,5)
-0.00477005746398068136490431606	(6,6)
-0.00658914545659836054710964741	(6,7)
-0.00865995694462455384643839057	(6,8)
-0.0109597844113689456241241516	(6,9)
-0.0134634050415401661406750923	(6,10)
-0.0161433572938146321295819549	(6,11)
-0.0189702426805904408028905488	(6,12)
-0.0219130494545160577052648015	(6,13)
-0.0249394945857775809811152164	(6,14)
-0.0280163801411919472369015142	(6,15)
-0.0311099599565275491002781417	(6,16)
-0.0341863123363078899947773356	(6,17)
-0.0372117144275121505598862717	(6,18)
-0.0401530138990311903718915332	(6,19)
-0.0429779936181528731955836608	(6,20)
-0.0456557251460456566952994435	(6,21)
-0.0481569070703108348806038556	(6,22)
-0.0504541844455924967069558647	(6,23)
-0.0525224459123608315975875582	(6,24)
-0.0543390953975479937225227179	(6,25)
-0.0558842956567234509911362471	(6,26)
-0.0571411812846638148515427421	(6,27)
-0.0580960391897607565519561406	(6,28)
-0.058738454890184796709381194	(6,29)
-0.05906142334117907685175077	(6,30)
-0.00004091627760481192151513437	(7,1)
-0.00036757389948317623128727492	(7,2)
-0.00101730994998932338732950477	(7,3)
-0.00198300438432804606324588663	(7,4)
-0.00325407269419462378540700902	(7,5)
-0.00481657974071439135997081317	(7,6)
-0.00665339010501701077119432731	(7,7)
-0.00874435367734049447781698218	(7,8)
-0.0110665248255632186757578873	(7,9)
-0.0135944130784286161982494111	(7,10)
-0.0163002628348643848898741167	(7,11)
-0.0191543591806659508869452014	(7,12)
-0.02212535647310243850173053	(7,13)
-0.0251806259608894389565067863	(7,14)
-0.028286618360574497285236546	(7,15)
-0.0314092370290580764022348501	(7,16)
-0.0345142171716406992493791786	(7,17)
-0.0375675064176163945371848709	(7,18)
-0.0405356420878831055006663535	(7,19)
-0.0433861205723529602081230227	(7,20)
-0.0460877544241643619188688236	(7,21)
-0.0486110130522498599445800262	(7,22)
-0.0509283432384003022849710931	(7,23)
-0.0530144661008891952593353415	(7,24)
-0.0548466475535107080046218431	(7,25)
-0.0564049397460645278688339209	(7,26)
-0.0576723914011488579843946995	(7,27)
-0.0586352253671349015233776219	(7,28)
-0.0592829820774091499001203374	(7,29)
-0.059608627935635749578199771	(7,30)
-0.00004143828123317037934400938	(8,1)
-0.00037226334124267572760032075	(8,2)
-0.00103028842125588150806303314	(8,3)
-0.00200830166567036752011432764	(8,4)
-0.00329558064656269326143433322	(8,5)
-0.00487800619323275854599216737	(8,6)
-0.00673821310800680699569155797	(8,7)
-0.00885577674674196031667822579	(8,8)
-0.0112074340599824836386899491	(8,9)
-0.013767337248630703493706076	(8,10)
-0.0165073376961924443828217495	(8,11)
-0.019397297316026433431622448	(8,12)
-0.0224054239210995723163853787	(8,13)
-0.0254986267145996344097240579	(8,14)
-0.0286428875433715971340157912	(8,15)
-0.0318036431825176859205701804	(8,16)
-0.0349461736547431024920771991	(8,17)
-0.0380359914517823287255983642	(8,18)
-0.0410392265286820747652566922	(8,19)
-0.0439230020863502651934311127	(8,20)
-0.0466557964351517321552012875	(8,21)
-0.0492077866247005098723983137	(8,22)
-0.0515511700069033392260260213	(8,23)
-0.0536604604398604480339818048	(8,24)
-0.0555127564059097975073465703	(8,25)
-0.0570879788747804840509587631	(8,26)
-0.0583690772627020001440242562	(8,27)
-0.0593422022965167318167916563	(8,28)
-0.059996844972383090785081363	(8,29)
-0.060325941094666295786872428	(8,30)
-0.0000420685009419362865720775	(9,1)
-0.00037792494497992107447751207	(9,2)
-0.00104595740912490304286674731	(9,3)
-0.0020388430204340215480222386	(9,4)
-0.0033456923263684175761767275	(9,5)
-0.00495216286137860932710440677	(9,6)
-0.00684061002766386766499910476	(9,7)
-0.0089902746283945938432497822	(9,8)
-0.0113775060066525290428660154	(9,9)
-0.0139760192516613915989175614	(9,10)
-0.0167571843487950757465308746	(9,11)
-0.0196903444974232234294986476	(9,12)
-0.022743160137656341759726735	(9,13)
-0.0258819745576896218975367996	(9,14)
-0.0290721963452122102120123199	(9,15)
-0.0322786934454321287728679654	(9,16)
-0.0354661932349477802482501489	(9,17)
-0.0385996828452491679631569623	(9,18)
-0.041644803989147833669345252	(9,19)
-0.0445682367599243532328577719	(9,20)
-0.0473380672729597345241238564	(9,21)
-0.0499241345752196335185360505	(9,22)
-0.0522983529194873076338027584	(9,23)
-0.0544350062398419524353412348	(9,24)
-0.0563110124210045506557977485	(9,25)
-0.0579061556763352747225425926	(9,26)
-0.0592032859926281551680950421	(9,27)
-0.0601884851292062669192235419	(9,28)
-0.060851199051608622622873737	(9,29)
-0.061184336928223479657523902	(9,30)
-0.00004277522889644608259807065	(10,1)
-0.00038427386128736001713409949	(10,2)
-0.00106352855246456141479150917	(10,3)
-0.00207309171131305986598792359	(10,4)
-0.00340188592276751087788327472	(10,5)
-0.00503531688589519836288321129	(10,6)
-0.00695542412402351668648359674	(10,7)
-0.0091410692718608543025621825	(10,8)
-0.0115681613573092047327051716	(10,9)
-0.0142099179411614457705692757	(10,10)
-0.017037160273608867310124243	(10,11)
-0.0200186398089851956189645728	(10,12)
-0.0231213925419776518190409711	(10,13)
-0.0263111167533974865256366774	(10,14)
-0.0295525689503902007226557577	(10,15)
-0.0328099721218411564562090922	(10,16)
-0.0360474299633185985980356056	(10,17)
-0.0392293405011659772082193752	(10,18)
-0.0423208025869139677295882139	(10,19)
-0.0452880090434746555650212938	(10,20)
-0.0480986208033414859818405509	(10,21)
-0.0507221171450339681241372494	(10,22)
-0.053130118049002268764983403	(10,23)
-0.0552966756883268714946192286	(10,24)
-0.0571985330681074307369440862	(10,25)
-0.0588153487578545478121878524	(10,26)
-0.0601298874597096026776181447	(10,27)
-0.0611281767726687333798530699	(10,28)
-0.061799630918661261703824028	(10,29)
-0.062137142380941148089076249	(10,30)
-0.00004352298902764146832646127	(11,1)
-0.00039099138913645811021553588	(11,2)
-0.00108211981141920300289032213	(11,3)
-0.00210932846036830604197212749	(11,4)
-0.00346134031977173051472867495	(11,5)
-0.00512329305973463238171274101	(11,6)
-0.00707688917617590434669684497	(11,7)
-0.0093005847309030251980273976	(11,8)
-0.0117698166715025551873428779	(11,9)
-0.0144572680813846869293079817	(11,10)
-0.0173331698638692440506236754	(11,11)
-0.0203656363492268991035301956	(11,12)
-0.0235210312015638091049620883	(11,13)
-0.0267643588806818209248369034	(11,14)
-0.0300596758772513455471778419	(11,15)
-0.0333705150803264307168866565	(11,16)
-0.0366603160351851378004665301	(11,17)
-0.0398928535671270966427706462	(11,18)
-0.0430326573166885958626985621	(11,19)
-0.0460454151564138778773429533	(11,20)
-0.0488983542100396294439354957	(11,21)
-0.0515605942140292794393034922	(11,22)
-0.0540034691678658224195617228	(11,23)
-0.0562008145170165415535042906	(11,24)
-0.0581292183985961211237353634	(11,25)
-0.0597682366557293545454526887	(11,26)
-0.0611005723065324184195223529	(11,27)
-0.0621122208720833796779299376	(11,28)
-0.062792583385380755301614001	(11,29)
-0.063134549009779977491533886	(11,30)
-0.00004428676860606974222350519	(12,1)
-0.00039785282617967232806590533	(12,2)
-0.00110110931173056304752317822	(12,3)
-0.00214634119401590395674147226	(12,4)
-0.0035220669902983730957456843	(12,5)
-0.00521314932299616416286712126	(12,6)
-0.00720094415973443478711559862	(12,7)
-0.0094634897366363844144642748	(12,8)
-0.0119757357748117873791298458	(12,9)
-0.0147098128886632177685004257	(12,10)
-0.0176353410797783894672126227	(12,11)
-0.0207197749747540291283688067	(12,12)
-0.0239287820919721216488671387	(12,13)
-0.0272266490249226582792909861	(12,14)
-0.0305767091319037871318676969	(12,15)
-0.0339417842449350408778124152	(12,16)
-0.0372846321601913138008174052	(12,17)
-0.0405683913270721072793311905	(12,18)
-0.0437570142564268933466715567	(12,19)
-0.046815681723060204533608288	(12,20)
-0.0497111908046233931429973147	(12,21)
-0.0524123111017930127227201254	(12,22)
-0.0548901050165174256334505582	(12,23)
-0.057118209599843660904260452	(12,24)
-0.0590730790850705384204062495	(12,25)
-0.0607341886680707486055668595	(12,26)
-0.0620842012745117058067041305	(12,27)
-0.0631090998806611048268135777	(12,28)
-0.063798288381994341269846101	(12,29)
-0.064144664021173486775215569	(12,30)
-0.00004506958861219638039625341	(13,1)
-0.00040488531316352658195676852	(13,2)
-0.00112057219858019205687045647	(13,3)
-0.00218427657533106239190467299	(13,4)
-0.00358430730454258890582493594	(13,5)
-0.00530524490408498544410819434	(13,6)
-0.00732808981741139417605076702	(13,7)
-0.0096304514815804790212273067	(13,8)
-0.0121867794601406620441385619	(13,9)
-0.0149686371096843312235692579	(13,10)
-0.0179450170794400458210614325	(13,11)
-0.0210826964786285215474602201	(13,12)
-0.024346627901193409643187701	(13,13)
-0.0277003608133448694289733167	(13,14)
-0.0311064862402518541955603846	(13,15)
-0.0345270963851510035752166358	(13,16)
-0.0379242499088263350854310054	(13,17)
-0.0412604331879049981934744932	(13,18)
-0.044499008010041729522828583	(13,19)
-0.047604636855128634522331349	(13,20)
-0.0505436781046431924013256497	(13,21)
-0.0532845451195968743516711854	(13,22)
-0.0557980249975064834919789157	(13,23)
-0.0580575548029406896997369523	(13,24)
-0.0600394549990530484825086474	(13,25)
-0.061723121531667506007126775	(13,26)
-0.0630911793981632192044036623	(13,27)
-0.064129601470399683114473418	(13,28)
-0.064827796776741607032593449	(13,29)
-0.065178672372071104148124811	(13,30)
-0.00004592075439710848206536725	(14,1)
-0.00041253178952535226643050806	(14,2)
-0.001141734399341451467517925	(14,3)
-0.00222552446733063172257697823	(14,4)
-0.00365198376839810276635416591	(14,5)
-0.0054053879806663123172545816	(14,6)
-0.00746635436858099063539233962	(14,7)
-0.0098120314242132364748108021	(14,8)
-0.0124163323611129442493712651	(14,9)
-0.0152502134747304246802966667	(14,10)
-0.0182819970542892683192768288	(14,11)
-0.021477736844391917618586585	(14,12)
-0.0248016221465924460212833508	(14,13)
-0.028216414689708375430753602	(14,14)
-0.0316839105661335364599364906	(14,15)
-0.0351654180095664586942350486	(14,16)
-0.0386222407341713095303085834	(14,17)
-0.0420161560828120739509859213	(14,18)
-0.0453098774057683866887633433	(14,19)
-0.0484674909134077390271601955	(14,20)
-0.0514548586569749078019711147	(14,21)
-0.0542399811753338539369961028	(14,22)
-0.0567933155424287521298489545	(14,23)
-0.0590880468729092146280202989	(14,24)
-0.0611003135952994489632634795	(14,25)
-0.0628093887969161823866636286	(14,26)
-0.0641978215235869664509506812	(14,27)
-0.065251542962696914456475317	(14,28)
-0.065959942883749805878147397	(14,29)
-0.066315921545390259193566475	(14,30)
-0.00004695122243280003480252696	(15,1)
-0.00042178904092244598145297491	(15,2)
-0.00116735467704819549644376011	(15,3)
-0.00227546258313453427452757132	(15,4)
-0.00373392170720834041273509126	(15,5)
-0.00552664321313772891897289985	(15,6)
-0.0076337885810844968885740835	(15,7)
-0.010031960937620674903733897	(15,8)
-0.0126944420679804184099130202	(15,9)
-0.0155914766044609016586011716	(15,10)
-0.0186906034092199044673827838	(15,11)
-0.0219570322807751999162935992	(15,12)
-0.025354061966611627625324419	(15,13)
-0.0288435332512211012952939988	(15,14)
-0.0323863088189314430091910286	(15,15)
-0.035942769869174613885052484	(15,16)
-0.0394733182674796649306055325	(15,17)
-0.0429388724817535607040303536	(15,18)
-0.046301345752769966149616692	(15,19)
-0.0495240958831612667879590686	(15,20)
-0.0525723376329562596999318895	(15,21)
-0.0554135108501718232798141899	(15,22)
-0.0580175999598924634921550274	(15,23)
-0.0603574030703415635628682367	(15,24)
-0.0624087515047475212250296948	(15,25)
-0.0641506828197207278818157345	(15,26)
-0.0655655721420626288300641827	(15,27)
-0.066639227811565237847435864	(15,28)
-0.067360957781039676573033195	(15,29)
-0.06772361298383201203584694	(15,30)
-0.00004834262463021260881113918	(16,1)
-0.00043428876887301071583701782	(16,2)
-0.00120194898512669031188729523	(16,3)
-0.00234289370968331402785575373	(16,4)
-0.00384456635480046241012295161	(16,5)
-0.00569039207345793876009332282	(16,6)
-0.0078599279552012626653303159	(16,7)
-0.0103290579880206117395468754	(16,8)
-0.0130702357153034027315592201	(16,9)
-0.0160527764842459643300985347	(16,10)
-0.019243199572380301786338333	(16,11)
-0.0226056184079491384234683268	(16,12)
-0.026102174739811122835426432	(16,13)
-0.0296935101753963026050619617	(16,14)
-0.0333392662219669616893971772	(16,15)
-0.036998602063438436438049785	(16,16)
-0.0406307179801980404237290587	(16,17)
-0.0441953717208325463875333348	(16,18)
-0.0476533753442403522952557138	(16,19)
-0.0509670610741001541566937905	(16,20)
-0.0541007064732828603718430089	(16,21)
-0.0570209116106118459766011431	(16,22)
-0.0596969236563979839520256998	(16,23)
-0.0621009072691876124887364957	(16,24)
-0.0642081619731820137010212091	(16,25)
-0.065997290233457177254563894	(16,26)
-0.067450321907430997921165609	(16,27)
-0.068552802031164750097132269	(16,28)
-0.069293849398632129776271919	(16,29)
-0.06966619309376492557911692	(16,30)
-0.00005034788955432706163717687	(17,1)
-0.00045230317041269250836986715	(17,2)
-0.00125180588991902563729931581	(17,3)
-0.00244007564524470462774071326	(17,4)
-0.00400403150896923214684004778	(17,5)
-0.00592640354187638862799083813	(17,6)
-0.0081858873313042252668072333	(17,7)
-0.010757345352533318752930999	(17,8)
-0.0136120585288644452052821356	(17,9)
-0.0167180302535862815801343526	(17,10)
-0.0200403433900788962047014747	(17,11)
-0.0235415685129046197842275197	(17,12)
-0.027182219081262454637022606	(17,13)
-0.0309212465772883534007888143	(17,14)
-0.0347165661457619560127614501	(17,15)
-0.038525601183998569122335728	(17,16)
-0.0423058338661502039793987128	(17,17)
-0.0460153479075252971188557771	(17,18)
-0.0496133500747350128349260878	(17,19)
-0.053060658038701742976096865	(17,20)
-0.056320144078462112171587712	(17,21)
-0.0593571267247737031721390518	(17,22)
-0.0621397054696237258729410239	(17,23)
-0.0646390369021876417537791998	(17,24)
-0.0668295537853566265685268915	(17,25)
-0.0686891313887790538387787221	(17,26)
-0.070199207607093699971274176	(17,27)
-0.071344864834402424597939109	(17,28)
-0.07211488212957318772832162	(17,29)
-0.07250176586540729906606922	(17,30)
-0.00005328365148911864606989663	(18,1)
-0.00047867674327550781362045954	(18,2)
-0.00132479781025029141962030282	(18,3)
-0.0025823531167380964711279538	(18,4)
-0.00423749499080517167098560413	(18,5)
-0.00627193781534801769392036362	(18,6)
-0.0086631194079182131884336494	(18,7)
-0.0113844121764219008250660395	(18,8)
-0.014405387991491209649648342	(18,9)
-0.0176921394971085959068422186	(18,10)
-0.0212076586541615820850600801	(18,11)
-0.0249122708211817577952698768	(18,12)
-0.0287641198317083790785142876	(18,13)
-0.0327196965822944698071282405	(18,14)
-0.0367344008731352316583498997	(18,15)
-0.0407631239126586577170824	(18,16)
-0.0447608372445750824456441455	(18,17)
-0.0486831730626269903519358003	(18,18)
-0.0524869810532736969024353334	(18,19)
-0.0561308480728479159919219073	(18,20)
-0.0595755690556986934772490336	(18,21)
-0.0627845604083913067481782226	(18,22)
-0.0657242105415141756768873283	(18,23)
-0.0683641658388797610758459764	(18,24)
-0.0706775539488388833559641976	(18,25)
-0.072641149490672133539461685	(18,26)
-0.07423548982005892436956838	(18,27)
-0.075444950172008514710300916	(18,28)
-0.076257788160982466254745171	(18,29)
-0.07666616722629647200468427	(18,30)
-0.00005751676288099658921783696	(19,1)
-0.00051670511833805051783171561	(19,2)
-0.00143004564647391835368243611	(19,3)
-0.0027875039059442349784768905	(19,4)
-0.00457412509351611369179371889	(19,5)
-0.0067701557094753980489364484	(19,6)
-0.0093512139689523850102233261	(19,7)
-0.0122885143462828509239000258	(19,8)
-0.015549151159783636218871245	(19,9)
-0.0190964447141672418219278508	(19,10)
-0.0228903512963240646554387408	(19,11)
-0.0268879354376802984710826138	(19,12)
-0.0310438995568021656022923608	(19,13)
-0.0353111626729907531513989997	(19,14)
-0.0396414766507570265418177879	(19,15)
-0.0439860657047383785266096371	(19,16)
-0.0482962729385532699841411573	(19,17)
-0.0525241967233731152712489394	(19,18)
-0.0566232998762350135477634203	(19,19)
-0.0605489759121326614896929631	(19,20)
-0.064259059051430245246395476	(19,21)
-0.0677142679952701630537834632	(19,22)
-0.0708785774735218894154201893	(19,23)
-0.0737195158877031252272969699	(19,24)
-0.076208391639065570918082451	(19,25)
-0.078320454569149444631295034	(19,26)
-0.080035002000857110333920481	(19,27)
-0.081335440878042862874946262	(19,28)
-0.082209318286685526105274593	(19,29)
-0.08264833214535636249579838	(19,30)
-0.0000634483077250772929502441	(20,1)
-0.00056999144156389652712179958	(20,2)
-0.00157752127352611955962302715	(20,3)
-0.00307496384863942143959116546	(20,4)
-0.00504580823504890153778885385	(20,5)
-0.00746823372760919477401854754	(20,6)
-0.0103152903493676862338886566	(20,7)
-0.0135551399041529244334100038	(20,8)
-0.0171513643137390705177490571	(20,9)
-0.0210633462904254949630979417	(20,10)
-0.0252467246506668943724251775	(20,11)
-0.0296539229835021251213711235	(20,12)
-0.0342347462577977314223452554	(20,13)
-0.0389370356559396528960433443	(20,14)
-0.0437073678572442914324105214	(20,15)
-0.048491781552307117641682558	(20,16)
-0.0532365114973244901192748905	(20,17)
-0.0578887091887994477855204952	(20,18)
-0.0623971294271938572571875648	(20,19)
-0.066712763695347907038323384	(20,20)
-0.0707894043233032914836733951	(20,21)
-0.074584127631240144961081086	(20,22)
-0.0780576893011377128727161622	(20,23)
-0.0811748306959502902652823491	(20,24)
-0.0839045002389000004143242615	(20,25)
-0.086219998796089657152338228	(20,26)
-0.088099061830706538978995304	(20,27)
-0.089523893568271407296012244	(20,28)
-0.090481169312203401206415221	(20,29)
-0.09096202131270256747090933	(20,30)
-0.00007149825785326878200381868	(21,1)
-0.0006423085314203915472279222	(21,2)
-0.00177766601696200470651891752	(21,3)
-0.00346508297991652023067427133	(21,4)
-0.00568592768778599327233818647	(21,5)
-0.00841555464015560830340063401	(21,6)
-0.0116234939960403241233944504	(21,7)
-0.0152737108553981845433799937	(21,8)
-0.0193249444917288144717500791	(21,9)
-0.0237311354537288951841678911	(21,10)
-0.0284419447872596166853211685	(21,11)
-0.0334033647684981476510730623	(21,12)
-0.0385584149127709025082033084	(21,13)
-0.0438479111507098181676298305	(21,14)
-0.049211290505896104909466049	(21,15)
-0.0545874689177586991741338977	(21,16)
-0.059915706520239412504403151	(21,17)
-0.0651364530919647872328404428	(21,18)
-0.0701921467703358388904694532	(21,19)
-0.0750279415256771857153870687	(21,20)
-0.0795923431861041587189988632	(21,21)
-0.0838377396644483809030448293	(21,22)
-0.0877208179765058246066287443	(21,23)
-0.0912028680461529123401000326	(21,24)
-0.0942499804995064398857645479	(21,25)
-0.096833152000190295154227658	(21,26)
-0.09892831659449144711968178	(21,27)
-0.100516324582783976766756376	(21,28)
-0.101582891358789066558075084	(21,29)
-0.1021185374108543456067949	(21,30)
-0.00008209272149101183966511963	(22,1)
-0.00073748432402652576326237813	(22,2)
-0.00204107357952268172702349087	(22,3)
-0.00397850730187364614879999047	(22,4)
-0.00652834841970397510273079828	(22,5)
-0.00966220305361679754773718347	(22,6)
-0.0133449141218789798616038166	(22,7)
-0.0175348380063610040904793107	(22,8)
-0.0221842202229118150355930162	(22,9)
-0.0272396830486848009779419324	(22,10)
-0.0326428328363671207665924756	(22,11)
-0.0383309877143949438700927691	(22,12)
-0.044238018168308037467786568	(22,13)
-0.0502952844093295516249963172	(22,14)
-0.0564326463251173432672618518	(22,15)
-0.0625795150250513292828645624	(22,16)
-0.0686659102874655708782243884	(22,17)
-0.0746234861545506319463642665	(22,18)
-0.0803864878184768060254466765	(22,19)
-0.0858926068242645505519496978	(22,20)
-0.091083708202207774866180086	(22,21)
-0.0959064118750670026607998984	(22,22)
-0.1003125207771422931934170211	(22,23)
-0.1042592986465317711219731412	(22,24)
-0.10770961044106076772488301	(22,25)
-0.11063194687971461177139122	(22,26)
-0.11300036097968525422597307	(22,27)
-0.114794348125914943447007366	(22,28)
-0.115998701921956671661420719	(22,29)
-0.11660337584631741176393081	(22,30)
-0.00009565432159000312327773558	(23,1)
-0.00085931543479655902663215735	(23,2)
-0.00237825078312983240881031379	(23,3)
-0.00463571222941210874743440618	(23,4)
-0.00760665081926394999848972824	(23,5)
-0.0112578293226488694231968029	(23,6)
-0.0155480100665171715097537729	(23,7)
-0.0204282441829562499747114231	(23,8)
-0.0258422878157641976376239505	(23,9)
-0.0317271665588536857933455165	(23,10)
-0.0380139016670124252172432959	(23,11)
-0.0446284010072263539756002337	(23,12)
-0.0514925052870336013268348989	(23,13)
-0.0585251670528434109211270102	(23,14)
-0.0656437276829500367404369977	(23,15)
-0.0727652474787173524687111609	(23,16)
-0.0798078371758242117206856642	(23,17)
-0.0866919366194792677446794659	(23,18)
-0.0933414883938740229441728607	(23,19)
-0.0996849607837045616032753527	(23,20)
-0.1056561849914450223539583146	(23,21)
-0.1111949850255439326816978583	(23,22)
-0.1162475937955522848651492068	(23,23)
-0.1207668642430390515608325325	(23,24)
-0.124712298376752102494805589	(23,25)
-0.128049928630484436868362069	(23,26)
-0.130752094093316968018821363	(23,27)
-0.132797158319007705033094084	(23,28)
-0.134169215436158673490726977	(23,29)
-0.13485782734089224138571783	(23,30)
-0.00011259518648800829673284192	(24,1)
-0.00101150418811820530802106239	(24,2)
-0.00279944326242812764910172607	(24,3)
-0.00545666264759340293465241051	(24,4)
-0.00895357220249105156014226557	(24,5)
-0.0132508210583106502252510357	(24,6)
-0.0182994626602034459151212035	(24,7)
-0.0240412462438620859142778741	(24,8)
-0.0304090752837664133887171015	(24,9)
-0.037327667246098919667006394	(24,10)
-0.0447144373600827773268645419	(24,11)
-0.0524806130128194082026299964	(24,12)
-0.0605325663025716923475455673	(24,13)
-0.0687733322524509691842510013	(24,14)
