e^3_(sigma,mu)
-1.40334011031256773117778	(9,14)
-1.40446882476000502009967	(9,15)
-1.405734717397725784956	(9,16)
-1.40712348585424700903259	(9,17)
-1.40861520067583598521167	(9,18)
-1.41018475901803891855823	(9,19)
-1.41180257439240311285332	(9,20)
-1.41343547270670195983513	(9,21)
-1.41504775557342243565469	(9,22)
-1.41660238492793436253632	(9,23)
-1.41806223865877947833634	(9,24)
-1.41939138525488294832547	(9,25)
-1.42055632626452934065694	(9,26)
-1.4215271583247752003765	(9,27)
-1.4222786112409346713198	(9,28)
-1.42279092461924380746669	(9,29)
-1.4230505324506587990303	(9,30)
-1.295988670469454996418542	(10,1)
-1.295989594780127271665706	(10,2)
-1.29599582770624907157341	(10,3)
-1.296015897421285000942926	(10,4)
-1.296062005296174491491457	(10,5)
-1.296149345186350848383276	(10,6)
-1.296295242403053331318542	(10,7)
-1.296518150843596060910233	(10,8)
-1.296836554312333507558763	(10,9)
-1.297267823955912497757391	(10,10)
-1.297827087466097113681411	(10,11)
-1.298526166814677955592263	(10,12)
-1.299372639436467009615297	(10,13)
-1.300369072813869798964658	(10,14)
-1.30151247442850131806516	(10,15)
-1.302793988390746406294901	(10,16)
-1.304198857358581972112965	(10,17)
-1.305706654450819203413763	(10,18)
-1.307291775723512743574821	(10,19)
-1.30892417042347584272504	(10,20)
-1.310570274595750905982262	(10,21)
-1.312194104459114760956083	(10,22)
-1.313758459771772482733263	(10,23)
-1.315226184379740157182865	(10,24)
-1.316561431156643012004999	(10,25)
-1.317730881221060796749488	(10,26)
-1.318704872077924027506281	(10,27)
-1.319458395499490270325865	(10,28)
-1.31997193287256768521497	(10,29)
-1.32023210282662000803097	(10,30)
-1.207756740216989191979924	(11,1)
-1.207757661095345229135084	(11,2)
-1.207763870861984306824913	(11,3)
-1.207783865835844412603394	(11,4)
-1.207829801025761935798166	(11,5)
-1.207916810079874369638941	(11,6)
-1.208062143765103707927948	(11,7)
-1.208284164907482722437333	(11,8)
-1.208601245761916903273809	(11,9)
-1.209030620327986727636322	(11,10)
-1.209587248551965329546211	(11,11)
-1.210282751032804048600563	(11,12)
-1.211124471280350067236362	(11,13)
-1.212114717483294022370691	(11,14)
-1.213250227169789718042828	(11,15)
-1.214521886479805276536515	(11,16)
-1.215914721760205453382997	(11,17)
-1.21740816587595444185101	(11,18)
-1.218976586217960444114097	(11,19)
-1.220590047130816394457579	(11,20)
-1.222215267514883501488377	(11,21)
-1.223816725550225283735407	(11,22)
-1.225357857353410022584417	(11,23)
-1.226802295003736259768715	(11,24)
-1.22811509144680212332428	(11,25)
-1.229263884644986609107028	(11,26)
-1.230219960116933945921155	(11,27)
-1.230959178731124423937069	(11,28)
-1.231462744397242273192411	(11,29)
-1.2317177934309508295822	(11,30)
-1.134105944007359622235914	(12,1)
-1.134106835624293680050802	(12,2)
-1.134112848055310635711122	(12,3)
-1.134132207424358390175339	(12,4)
-1.134176681264464156845128	(12,5)
-1.134260917874808245526406	(12,6)
-1.134401607822438209343296	(12,7)
-1.13461650384231304985845	(12,8)
-1.134923343773954676470706	(12,9)
-1.135338728315201053731389	(12,10)
-1.135877010493308202549236	(12,11)
-1.136549256050631739532553	(12,12)
-1.137362332739548958032233	(12,13)
-1.138318181410661703981637	(12,14)
-1.139413312736973920120543	(12,15)
-1.140638560872872419214473	(12,16)
-1.141979110174954876995304	(12,17)
-1.143414794554021460892353	(12,18)
-1.144920652548485998402995	(12,19)
-1.146467706307410595221697	(12,20)
-1.14802392067599448157263	(12,21)
-1.14955529046684827681031	(12,22)
-1.151027000275321175584519	(12,23)
-1.152404601817998663095945	(12,24)
-1.153655158190829046063477	(12,25)
-1.154748311700009357632022	(12,26)
-1.155657240811233402326942	(12,27)
-1.15635948103285318243004	(12,28)
-1.156837593072877319331958	(12,29)
-1.15707966855950585441284	(12,30)
-1.0735287548461280344482116	(13,1)
-1.0735295842748077169334317	(13,2)
-1.0735351773325432435028875	(13,3)
-1.0735531861302686601740631	(13,4)
-1.073594555973233233494657	(13,5)
-1.0736729081961900281245958	(13,6)
-1.0738037550071815918312853	(13,7)
-1.0740035795094872604942408	(13,8)
-1.0742888225844590796659256	(13,9)
-1.0746748259122865700757801	(13,10)
-1.0751747861606676926017706	(13,11)
-1.0757987783021057973459596	(13,12)
-1.0765529052712633727652875	(13,13)
-1.0774386261946318676703207	(13,14)
-1.0784523061260050073669192	(13,15)
-1.0795850170593791384681501	(13,16)
-1.0808226039659795865108366	(13,17)
-1.0821460121593974679352005	(13,18)
-1.0835318551406156190471949	(13,19)
-1.0849531869469189346262349	(13,20)
-1.0863804314328692619555699	(13,21)
-1.087782413906892300412909	(13,22)
-1.0891274385920782137876985	(13,23)
-1.0903843582761452539535124	(13,24)
-1.0915235894564263820354667	(13,25)
-1.0925180359988429965489072	(13,26)
-1.0933438952870661666364779	(13,27)
-1.0939813314957488584340261	(13,28)
-1.094415009650883200740332	(13,29)
-1.094634490612089572637437	(13,30)
-1.0235381103584592290159047	(14,1)
-1.0235388401117470850891484	(14,2)
-1.0235437610080981442954706	(14,3)
-1.0235596052669195284320603	(14,4)
-1.0235960011017939034154781	(14,5)
-1.023664926615701090622369	(14,6)
-1.0237800128575412873195935	(14,7)
-1.0239557245617438358809875	(14,8)
-1.0242064554376568231028146	(14,9)
-1.0245455826954877331787864	(14,10)
-1.0249845317425600389329914	(14,11)
-1.025531905510074792398373	(14,12)
-1.0261927326467458453969921	(14,13)
-1.026967884153838818667695	(14,14)
-1.0278536987765929744170541	(14,15)
-1.0288418440849995637134253	(14,16)
-1.0299194237815331312740073	(14,17)
-1.0310693239897974837597306	(14,18)
-1.0322707740276074281148216	(14,19)
-1.0335000823834274341736981	(14,20)
-1.0347314979408036288423021	(14,21)
-1.0359381410295827936349904	(14,22)
-1.0370929490079349308899921	(14,23)
-1.0381695864126772361073016	(14,24)
-1.0391432791849295052920803	(14,25)
-1.0399915445069672313938062	(14,26)
-1.0406948005505718710114359	(14,27)
-1.0412368521502929158597746	(14,28)
-1.0416052575894755166570953	(14,29)
-1.041791587337503978234518	(14,30)
-0.9810563409444827841484493	(15,1)
-0.9810569327529508644517793	(15,2)
-0.9810609234260390778477637	(15,3)
-0.9810737722143876889533221	(15,4)
-0.9811032851574643355770298	(15,5)
-0.9811591683881672181280686	(15,6)
-0.9812524553798504942649925	(15,7)
-0.9813948304547211007039528	(15,8)
-0.981597878693849424131122	(15,9)
-0.9818723001340538841583126	(15,10)
-0.9822271326631164907083243	(15,11)
-0.9826690320493069678679598	(15,12)
-0.9832016578885184453171658	(15,13)
-0.9838252101126859967861956	(15,14)
-0.9845361518491642571980373	(15,15)
-0.985327141332892324394541	(15,16)
-0.9861871794399317913263298	(15,17)
-0.9871019619927614266003995	(15,18)
-0.9880544093629526086410076	(15,19)
-0.9890253321340931741450751	(15,20)
-0.9899941824058723435882774	(15,21)
-0.9909398368018055890683796	(15,22)
-0.9918413596571178718289214	(15,23)
-0.9926787026282213442802097	(15,24)
-0.9934333087562281895435166	(15,25)
-0.9940886029925370613486729	(15,26)
-0.9946303652962892924143385	(15,27)
-0.9950469946836821943062073	(15,28)
-0.9953296814734481559371919	(15,29)
-0.995472509447608130774875	(15,30)
-0.9428768442242093654558127	(16,1)
-0.9428772632394034750894854	(16,2)
-0.9428800886976313733369619	(16,3)
-0.942889185387416125408809	(16,4)
-0.9429100773645674586494654	(16,5)
-0.9429496266984451275146872	(16,6)
-0.943015618100514014881681	(16,7)
-0.9431162641818250217825694	(16,8)
-0.9432596530007645549998546	(16,9)
-0.943453166879341036748206	(16,10)
-0.9437029079934896719393316	(16,11)
-0.9440131706102060324808764	(16,12)
-0.9443860007729520225706764	(16,13)
-0.9448208808236029075519547	(16,14)
-0.9453145681070717766198336	(16,15)
-0.9458611050027052730308788	(16,16)
-0.9464520022904304336418287	(16,17)
-0.9470765816210022625650937	(16,18)
-0.9477224476741067654077727	(16,19)
-0.9483760485741529377007943	(16,20)
-0.9490232760041079690210916	(16,21)
-0.9496500552170756236851217	(16,22)
-0.9502428799137239456686348	(16,23)
-0.9507892569505420104038684	(16,24)
-0.9512780395282395413195876	(16,25)
-0.9516996428437548118768334	(16,26)
-0.9520461509708217612628323	(16,27)
-0.9523113359326644685061184	(16,28)
-0.9524906179747144382402798	(16,29)
-0.952580999019513099062591	(16,30)
-0.90613187497494188305780256	(17,1)
-0.90613209335622785479791087	(17,2)
-0.906133565865411347563483	(17,3)
-0.90613830601181675208034878	(17,4)
-0.90614918866930373203536017	(17,5)
-0.90616977532038197012313101	(17,6)
-0.9062040830946365922697151	(17,7)
-0.90625630373706153903778512	(17,8)
-0.90633048427312137530183421	(17,9)
-0.90643018764963129812821016	(17,10)
-0.9065581578379702014173383	(17,11)
-0.90671601839307626075777662	(17,12)
-0.906904034942672346939607	(17,13)
-0.90712096957957538602636616	(17,14)
-0.90736404831219786876394333	(17,15)
-0.90762905203312648235450043	(17,16)
-0.9079105281043270709351002	(17,17)
-0.90820210545274179404143561	(17,18)
-0.90849688315622813977334958	(17,19)
-0.90878785294284420695857164	(17,20)
-0.90906831144144866087372623	(17,21)
-0.90933221926894320817697458	(17,22)
-0.90957447106307353820266392	(17,23)
-0.90979105240620491011059751	(17,24)
-0.90997907453686410874364965	(17,25)
-0.91013669367202121542673173	(17,26)
-0.9102629364313590506191337	(17,27)
-0.9103574642783749362016912	(17,28)
-0.9104203166031542962576557	(17,29)
-0.910451673287939096310057	(17,30)
-0.86866531446771138661267851	(18,1)
-0.8686653135082002664174498	(18,2)
-0.86866530692708511941673227	(18,3)
-0.86866528442485117578192086	(18,4)
-0.86866522514857314289229802	(18,5)
-0.86866508391098071729801443	(18,6)
-0.86866476345003396716079814	(18,7)
-0.86866406962573403525188718	(18,8)
-0.86866265045497734673952386	(18,9)
-0.86865992521942949218500198	(18,10)
-0.86865501542801515106119091	(18,11)
-0.86864669382515405882301221	(18,12)
-0.86863336960335336674035687	(18,13)
-0.86861312654237026123019767	(18,14)
-0.86858382559458807908166108	(18,15)
-0.86854327485559932724226831	(18,16)
-0.86848945903834207215483739	(18,17)
-0.86842080923122187455238713	(18,18)
-0.86833648386824171276741895	(18,19)
-0.86823662537273613011246949	(18,20)
-0.86812255527717260698908022	(18,21)
-0.86799687442397716870604437	(18,22)
-0.86786344386730830520984842	(18,23)
-0.86772723521051953959842642	(18,24)
-0.86759405455276043761134267	(18,25)
-0.86747015985082245978483358	(18,26)
-0.86736180519407383393868648	(18,27)
-0.86727475542121590153002154	(18,28)
-0.8672138194110955837973248	(18,29)
-0.8671824496734477030492981	(18,30)
-0.82922547045945159407527689	(19,1)
-0.82922524093480514302928871	(19,2)
-0.82922369306684257565287574	(19,3)
-0.82921870771892752284358621	(19,4)
-0.8292072469997870215111639	(19,5)
-0.82918550905509114745008332	(19,6)
-0.82914911373120330622135365	(19,7)
-0.82909330655684659794270663	(19,8)
-0.82901317056933444999820772	(19,9)
-0.82890383931536526339791434	(19,10)
-0.82876070889858323418362472	(19,11)
-0.82857965100131503729526095	(19,12)
-0.82835723116562099251627032	(19,13)
-0.82809093636627058556568076	(19,14)
-0.82777941267509131695817408	(19,15)
-0.82742270791869541573273274	(19,16)
-0.82702250667107592704640768	(19,17)
-0.82658233722361063112175327	(19,18)
-0.82610772409131437038198615	(19,19)
-0.82560625676427637143003154	(19,20)
-0.82508754693033896923543273	(19,21)
-0.82456305267326201696515614	(19,22)
-0.82404575874489726946616679	(19,23)
-0.82354971570858029068078591	(19,24)
-0.82308945579556640570283495	(19,25)
-0.82267931771177316157799029	(19,26)
-0.82233272447485982415151315	(19,27)
-0.82206146612008117181430334	(19,28)
-0.82187504181484960033963518	(19,29)
-0.8217801132317775219898908	(19,30)
-0.78745202062446623540784938	(20,1)
-0.78745156162858917591613837	(20,2)
-0.78744846637034512908678614	(20,3)
-0.7874384986027985342636857	(20,4)
-0.78741559192740501531076053	(20,5)
-0.78737217469607312897625485	(20,6)
-0.78729957164413366067426599	(20,7)
-0.78718846039573388700390278	(20,8)
-0.7870293608927969544303404	(20,9)
-0.78681313774497636073213601	(20,10)
-0.78653149869881930062865752	(20,11)
-0.78617747585863821023544856	(20,12)
-0.78574587892181040784374498	(20,13)
-0.78523371071161392717348376	(20,14)
-0.78464053434506640036640484	(20,15)
-0.78396877868360030831763915	(20,16)
-0.78322396507743463274924645	(20,17)
-0.78241483505326909680485087	(20,18)
-0.78155335689262058703981673	(20,19)
-0.78065459022472154381578536	(20,20)
-0.77973639256979777813720154	(20,21)
-0.77881896030683338816940659	(20,22)
-0.77792420817661566510126119	(20,23)
-0.77707500492189068142427875	(20,24)
-0.77629429637959766903186146	(20,25)
-0.77560415954653344133385464	(20,26)
-0.77502484029921399678758925	(20,27)
-0.77457383242951687703111891	(20,28)
-0.7742650558580177027740418	(20,29)
-0.7741081872535231788535847	(20,30)
-0.74369811849895015006343408	(21,1)
-0.74369743539395839257340325	(21,2)
-0.74369282891089534873714656	(21,3)
-0.74367799525730554322517374	(21,4)
-0.74364391082556742955595603	(21,5)
-0.7435793241686428674213642	(21,6)
-0.74347137040957352940617434	(21,7)
-0.7433062773365273188669116	(21,8)
-0.74307012996294411560204791	(21,9)
-0.7427496601172023290288948	(21,10)
-0.74233302915600239516545367	(21,11)
-0.74181057443815406758116984	(21,12)
-0.74117549296790078712414928	(21,13)
-0.74042443798117040764566446	(21,14)
-0.73955800588482417033670475	(21,15)
-0.73858109197062098461340493	(21,16)
-0.73750309423147703198271498	(21,17)
-0.73633794621996125330043607	(21,18)
-0.73510396309538013371183931	(21,19)
-0.73382349051223370036522229	(21,20)
-0.73252235410770035428055509	(21,21)
-0.73122911780837804588540632	(21,22)
-0.72997417121589257894918098	(21,23)
-0.72878867875427201215747346	(21,24)
-0.72770343468356408750599422	(21,25)
-0.72674767717605369869131128	(21,26)
-0.72594792036195397224974711	(21,27)
-0.72532686494587497867137758	(21,28)
-0.72490244549953626149248713	(21,29)
-0.7246870660927396996741178	(21,30)
-0.6987688717994622544373554	(22,1)
-0.6987679739563534327070868	(22,2)
-0.69876191944734995375212546	(22,3)
-0.69874242349027753225783509	(22,4)
-0.69869762950276561370719674	(22,5)
-0.69861276219214100718253085	(22,6)
-0.69847094787199315556883055	(22,7)
-0.69825416295266429214009774	(22,8)
-0.69794426650987139762861877	(22,9)
-0.69752407016586031089467987	(22,10)
-0.69697839804900211158336572	(22,11)
-0.69629509097453182170679376	(22,12)
-0.69546591176892198888996815	(22,13)
-0.69448731243569097575203872	(22,14)
-0.69336102837071442527569341	(22,15)
-0.69209447003371972458033909	(22,16)
-0.69070088853107429968558693	(22,17)
-0.68919929874725561303422892	(22,18)
-0.68761415223991798003014666	(22,19)
-0.68597476216345882140370236	(22,20)
-0.6843144937763681160987598	(22,21)
-0.68266974603259337899209364	(22,22)
-0.68107876147242677389778981	(22,23)
-0.67958031207372404266371046	(22,24)
-0.67821231689240956123992664	(22,25)
-0.67701045242079399303358515	(22,26)
-0.67600681817539988303540845	(22,27)
-0.67522871803297330049268903	(22,28)
-0.67469761255175459147267658	(22,29)
-0.6744282894764843630045191	(22,30)
-0.653658704749723488965804203	(23,1)
-0.653657603572925794959929283	(23,2)
-0.653650177949153168200975336	(23,3)
-0.653626267426573580456910266	(23,4)
-0.653571333540335945498574424	(23,5)
-0.653467266586906696231344902	(23,6)
-0.653293403137035275188220086	(23,7)
-0.653027707602534016317671829	(23,8)
-0.652648063374723834904263245	(23,9)
-0.652133613633109660731623145	(23,10)
-0.651466089123505598739903265	(23,11)
-0.65063106013772867664529413	(23,12)
-0.649619052580955880381061481	(23,13)
-0.648426473276898629353490701	(23,14)
-0.647056297353896641936414156	(23,15)
-0.645518480444745422812581041	(23,16)
-0.643830070232065174340026909	(23,17)
-0.642015005205934044382928013	(23,18)
-0.640103602868002804659867271	(23,19)
-0.638131754349740578885377609	(23,20)
-0.636139856686099747542870785	(23,21)
-0.634171526873500795148192091	(23,22)
-0.632272152426579416990434415	(23,23)
-0.630487340665324880271094227	(23,24)
-0.628861332927847618515732456	(23,25)
-0.627435450194634587106132687	(23,26)
-0.626246633486393649467269766	(23,27)
-0.62532613643070261005688885	(23,28)
-0.62469841934054368336841225	(23,29)
-0.62438028480116837462057137	(23,30)
-0.609343571203607842350059019	(24,1)
-0.609342278673004279878478266	(24,2)
-0.609333562726346791719697795	(24,3)
-0.609305497874716944843001758	(24,4)
-0.60924102247664189806179823	(24,5)
-0.609118891373642582262886803	(24,6)
-0.608914881411345786301550216	(24,7)
-0.608603196228288061472129834	(24,8)
-0.608158005951302868370901803	(24,9)
-0.607555048959943014857223515	(24,10)
-0.606773217406688300080308369	(24,11)
-0.605796046384149625926519584	(24,12)
-0.604613029032141468042558022	(24,13)
-0.603220686731096941930545873	(24,14)
-0.601623334750203205229263896	(24,15)
-0.599833498845714578515025751	(24,16)
-0.597871956495121896148267103	(24,17)
-0.595767396530883374721930144	(24,18)
-0.593555711485749353084680338	(24,19)
-0.591278956453612838641325198	(24,20)
-0.588984025233493019252619404	(24,21)
-0.58672110771856705346266823	(24,22)
-0.584542001066079834460058352	(24,23)
-0.582498350788743527556031698	(24,24)
-0.580639896736251595985655913	(24,25)
-0.579012793672933561860916268	(24,26)
-0.577658067856510150868825347	(24,27)
-0.576610260916782211480395438	(24,28)
-0.57589630163073391371114185	(24,29)
-0.57553463588830805765844431	(24,30)
-0.566649710766069860141571857	(25,1)
-0.566648238516677691360217801	(25,2)
-0.566638310713746086544621162	(25,3)
-0.566606344285422399038478542	(25,4)
-0.566532908586781540824000959	(25,5)
-0.566393816361811183011722008	(25,6)
-0.566161508472191932961736661	(25,7)
-0.565806672529280130011141646	(25,8)
-0.565300021667242062889582412	(25,9)
-0.564614147832693924967439181	(25,10)
-0.563725355449790097836523601	(25,11)
-0.562615377503132129109207221	(25,12)
-0.56127287811441343308360056	(25,13)
-0.559694654266058061555866385	(25,14)
-0.55788646447509900427631678	(25,15)
-0.555863433191851925089987644	(25,16)
-0.553650004970372658556041013	(25,17)
-0.551279449890348607451470398	(25,18)
-0.548792948808918967853101631	(25,19)
-0.546238311281895518716514405	(25,20)
-0.543668398259896525120877088	(25,21)
-0.541139334430032560027365106	(25,22)
-0.538708600677633038015570843	(25,23)
-0.536433095821489864654700592	(25,24)
-0.534367249567497888261923131	(25,25)
-0.532561257150383499825182877	(25,26)
-0.531059492305229113934453431	(25,27)
-0.529899140928264327012500419	(25,28)
-0.529109084660603812652204968	(25,29)
-0.52870905278360030327587394	(25,30)
-0.526193946863513262394065262	(26,1)
-0.526192305703366172510173474	(26,2)
-0.526181238934445031250774752	(26,3)
-0.526145605729737944750595427	(26,4)
-0.526063749718909805024910108	(26,5)
-0.525908721388509721326094496	(26,6)
-0.525649834060549660761747575	(26,7)
-0.525254487995550769533342022	(26,8)
-0.524690179879719542154102918	(26,9)
-0.523926599351550985461405241	(26,10)
-0.522937702279141341827310247	(26,11)
-0.521703644360584483470072347	(26,12)
-0.520212460183749951596782707	(26,13)
-0.518461383358653011910107471	(26,14)
-0.516457722877409536003305612	(26,15)
-0.514219238352410484913773621	(26,16)
-0.511773989889429757057398333	(26,17)
-0.509159673776912362333888062	(26,18)
-0.506422489168576564481449566	(26,19)
-0.503615609905447417598676907	(26,20)
-0.500797356700726474084608296	(26,21)
