b^1^1_1_(sigma,mu)
-0.043366028176782579827824022	(3,25)
-0.04335394828128611624737079	(3,26)
-0.04334387155689657246375054	(3,27)
-0.04333606583264556986516983	(3,28)
-0.0433307411444844710965482	(3,29)
-0.0433280419925440470196432	(3,30)
-0.081507775046848706525661382	(4,1)
-0.081507757058096451651575518	(4,2)
-0.081507635753518213648720738	(4,3)
-0.081507245151679943561428494	(4,4)
-0.081506347747744813246889393	(4,5)
-0.081504647683197525403948214	(4,6)
-0.081501807348362961978238861	(4,7)
-0.081497466652014750038171763	(4,8)
-0.081491264066489388903222655	(4,9)
-0.081482858470310757447372776	(4,10)
-0.081471950767284306162329249	(4,11)
-0.081458304263339657439748445	(4,12)
-0.08144176283009368224326828	(4,13)
-0.081422265975184522486483104	(4,14)
-0.081399860069984774154799673	(4,15)
-0.081374705149683302386598009	(4,16)
-0.081347076891769789480388138	(4,17)
-0.081317363588314107159289465	(4,18)
-0.081286058145933121544674026	(4,19)
-0.081253745365395788732372135	(4,20)
-0.081221084960860470503280815	(4,21)
-0.081188790967630277667294805	(4,22)
-0.081157608348758244195362413	(4,23)
-0.081128287737746150102232558	(4,24)
-0.081101559341386967071740369	(4,25)
-0.08107810706968602441766252	(4,26)
-0.08105854395686298051647241	(4,27)
-0.08104338988878266747579496	(4,28)
-0.08103305255986808418789203	(4,29)
-0.0810278124505798934644656	(4,30)
-0.12668509546833707070527823	(5,1)
-0.12668506609477622251923362	(5,2)
-0.126684868018381052554816355	(5,3)
-0.126684230210736406830069016	(5,4)
-0.126682764854656441922213163	(5,5)
-0.126679988850353231276659571	(5,6)
-0.126675350928455360146825543	(5,7)
-0.126668263119899354174243388	(5,8)
-0.126658135126755647994962196	(5,9)
-0.126644409996400368373654365	(5,10)
-0.126626599430579297240424826	(5,11)
-0.126604317064230548960352423	(5,12)
-0.126577308126581977400322718	(5,13)
-0.126545474045867969852031175	(5,14)
-0.126508890772683020529181588	(5,15)
-0.126467819866244743071034013	(5,16)
-0.126422711700888379291715609	(5,17)
-0.126374200493167892571377707	(5,18)
-0.126323091207828409131354737	(5,19)
-0.12627033875779304387651458	(5,20)
-0.126217020253374285293509927	(5,21)
-0.126164301364149734638236927	(5,22)
-0.126113398119763972197297169	(5,23)
-0.12606553568182492766402286	(5,24)
-0.126021905759109371021884819	(5,25)
-0.12598362440646861443746698	(5,26)
-0.12595169194129038088256576	(5,27)
-0.12592695663053782829897152	(5,28)
-0.1259100836498601664767671	(5,29)
-0.125901530600664666630735	(5,30)
-0.175359455886639546257763684	(6,1)
-0.175359412667319347494075262	(6,2)
-0.175359121224063855432935994	(6,3)
-0.175358182774731965751420763	(6,4)
-0.175356026699874386284631772	(6,5)
-0.175351942190443949185242632	(6,6)
-0.17534511814937390565237644	(6,7)
-0.175334689508760139830597342	(6,8)
-0.175319787820193581654860495	(6,9)
-0.175299593765842805095286936	(6,10)
-0.175273389132022975692890853	(6,11)
-0.175240605790580238156901508	(6,12)
-0.175200869347041405730859782	(6,13)
-0.175154035333762207398358302	(6,14)
-0.175100216142049513151336268	(6,15)
-0.175039797285733274433911371	(6,16)
-0.174973442052308348380147665	(6,17)
-0.174902084105831204413881762	(6,18)
-0.174826908135392958982805243	(6,19)
-0.174749319170334190267674673	(6,20)
-0.17467090168470684112410387	(6,21)
-0.174593370066417565982878924	(6,22)
-0.174518512410970126810525299	(6,23)
-0.174448129899016459556400884	(6,24)
-0.174383974218291615495285705	(6,25)
-0.17432768558571487256144226	(6,26)
-0.17428073391101268372314274	(6,27)
-0.17424436552046127181029655	(6,28)
-0.17421955763414674530868109	(6,29)
-0.1742069824726020384663575	(6,30)
-0.223682132496615054547401956	(7,1)
-0.223682073222855657318194506	(7,2)
-0.223681673518874391947633032	(7,3)
-0.223680386470080213237262874	(7,4)
-0.223677429497426886769194532	(7,5)
-0.223671827770360736907942867	(7,6)
-0.223662468948691640548649597	(7,7)
-0.223648166734269925319587508	(7,8)
-0.223627730293658069575940392	(7,9)
-0.223600036321708425706218433	(7,10)
-0.223564100367275150357988233	(7,11)
-0.223519144044387213846950401	(7,12)
-0.223464654906660152338552744	(7,13)
-0.223400436064131831418791767	(7,14)
-0.223326643057705389694813716	(7,15)
-0.223243806058017471314668713	(7,16)
-0.2231528360980718490365953	(7,17)
-0.223055014753013512153798061	(7,18)
-0.222951967413460414425575573	(7,19)
-0.222845621026934933287440811	(7,20)
-0.222738147871610974995438793	(7,21)
-0.222631897546441537781751292	(7,22)
-0.222529319884137932667804256	(7,23)
-0.222432881895888221482835651	(7,24)
-0.22234498212260268240667218	(7,25)
-0.22226786588690517175009709	(7,26)
-0.22220354490982589760655981	(7,27)
-0.22215372457949371061083465	(7,28)
-0.22211974184540670376166927	(7,29)
-0.2221025162757363722452258	(7,30)
-0.267979415058552818702721744	(8,1)
-0.267979337854013899813459352	(8,2)
-0.2679788172365586611804173	(8,3)
-0.267977140847337763131163419	(8,4)
-0.267973289380693623923104847	(8,5)
-0.267965993147074152765579893	(8,6)
-0.267953803408787339028300021	(8,7)
-0.267935175211141277398537932	(8,8)
-0.267908557880184385218288887	(8,9)
-0.267872488972637125052344557	(8,10)
-0.267825687263434164153244829	(8,11)
-0.267767140353762159592014146	(8,12)
-0.267696182681098010308349751	(8,13)
-0.267612560106601290310139081	(8,14)
-0.267516477828660674251745888	(8,15)
-0.267408629099440416171387222	(8,16)
-0.267290203070568152363485124	(8,17)
-0.267162871024605017481427247	(8,18)
-0.267028751216117541593950772	(8,19)
-0.266890353503612394620778266	(8,20)
-0.26675050585574075592949103	(8,21)
-0.266612265619980974434655594	(8,22)
-0.266478819113255819445765589	(8,23)
-0.266353373603067530977608715	(8,24)
-0.26623904607498116287925671	(8,25)
-0.26613875331718356308276225	(8,26)
-0.26605510779404818799879863	(8,27)
-0.26599032353523633219486963	(8,28)
-0.26594613584932101148827953	(8,29)
-0.2659237381017793843067424	(8,30)
-0.304958604594871773785299454	(9,1)
-0.304958508032650287302089136	(9,2)
-0.304957856879726428568367913	(9,3)
-0.304955760168612541715793224	(9,4)
-0.304950943036703333785079962	(9,5)
-0.304941817499757722673001317	(9,6)
-0.304926571730036177580383612	(9,7)
-0.304903273746000641517634538	(9,8)
-0.304869984723190728877832111	(9,9)
-0.304824876643278887573802674	(9,10)
-0.304766348737186732550313686	(9,11)
-0.304693137166281012333885282	(9,12)
-0.304604412629889718471331138	(9,13)
-0.304499861082102262742120046	(9,14)
-0.304379743467272534798959236	(9,15)
-0.304244931310040434566736514	(9,16)
-0.304096916078452890333485771	(9,17)
-0.303937791424845261476574847	(9,18)
-0.303770208639220584526004762	(9,19)
-0.303597306862199658952343977	(9,20)
-0.303422620739136383704029615	(9,21)
-0.303249969199190099882526851	(9,22)
-0.303083329867383441231111818	(9,23)
-0.302926704229592624079025158	(9,24)
-0.30278397904825414206200444	(9,25)
-0.30265878966135473876530025	(9,26)
-0.30255439069201196620575729	(9,27)
-0.30247353936407607385870527	(9,28)
-0.30241839608250195454792875	(9,29)
-0.3023904462237867867147952	(9,30)
-0.331872293248518809046368401	(10,1)
-0.33187217648197907325874756	(10,2)
-0.331871389084578423074576179	(10,3)
-0.331868853670388888615848857	(10,4)
-0.331863028653465680852807618	(10,5)
-0.33185199387245196821187565	(10,6)
-0.331833558633481552797499505	(10,7)
-0.331805387231069214375877054	(10,8)
-0.331765136151846254724920281	(10,9)
-0.331710596554803008919883661	(10,10)
-0.331639835289744750767407165	(10,11)
-0.331551327688243975743527022	(10,12)
-0.331444075650411628374412915	(10,13)
-0.33131770515231193637110917	(10,14)
-0.331172538191282326473144303	(10,15)
-0.331009635330537814807045346	(10,16)
-0.330830806344713149469243146	(10,17)
-0.330638587935762246666659158	(10,18)
-0.3304361890066737792358057	(10,19)
-0.330227405468568538586954518	(10,20)
-0.330016507937652443922915094	(10,21)
-0.329808106883467409791987546	(10,22)
-0.32960700076328757763645532	(10,23)
-0.32941801337995238538508339	(10,24)
-0.32924582711009220091648256	(10,25)
-0.32909481876195271781781975	(10,26)
-0.32896890464751572242983117	(10,27)
-0.32887140101533537581078624	(10,28)
-0.32880490532031480385526937	(10,29)
-0.3287712029418186710347284	(10,30)
-0.346672748319185765867972378	(11,1)
-0.346672611148425667655761015	(11,2)
-0.346671686158726154024163921	(11,3)
-0.34666870770370107349428821	(11,4)
-0.346661864848747114414832235	(11,5)
-0.34664890201786980321454095	(11,6)
-0.34662724603479056244073004	(11,7)
-0.346594153767609582742573477	(11,8)
-0.346546873565767855315844348	(11,9)
-0.346482812938301750743739829	(11,10)
-0.346399704509715593711868754	(11,11)
-0.346295762239275044442362216	(11,12)
-0.346169820220326943347315514	(11,13)
-0.346021447087544706415868029	(11,14)
-0.345851030128120076938960637	(11,15)
-0.345659824570584810420415132	(11,16)
-0.345449965142893426142932709	(11,17)
-0.345224438762588605745559689	(11,18)
-0.344987019047852387047573321	(11,19)
-0.344742165117014182124443168	(11,20)
-0.34449488877844217657659907	(11,21)
-0.344250595618075400132020593	(11,22)
-0.344014906602338386030312514	(11,23)
-0.34379346758668027049340026	(11,24)
-0.34359175453525903755833757	(11,25)
-0.34341488231862944260640102	(11,26)
-0.34326742468595268954368281	(11,27)
-0.34315325244253327175828566	(11,28)
-0.34307539604728680386420613	(11,29)
-0.343035937826376132312606	(11,30)
-0.348167724538462202200663225	(12,1)
-0.348167567281595122446505886	(12,2)
-0.348166506844963770880468016	(12,3)
-0.348163092259747769055194515	(12,4)
-0.348155247458604044060619086	(12,5)
-0.348140386739927322652135759	(12,6)
-0.34811556056914084408114422	(12,7)
-0.348077625095434950277212356	(12,8)
-0.348023427570670063313938554	(12,9)
-0.347949998980130911308200261	(12,10)
-0.347854744691508474766357432	(12,11)
-0.34773562384623639629596486	(12,12)
-0.347591308585002729689031303	(12,13)
-0.347421315021091239689413308	(12,14)
-0.347226099126200298748906033	(12,15)
-0.347007112317716605286728382	(12,16)
-0.346766813449248194258772603	(12,17)
-0.346508635999183012899982918	(12,18)
-0.346236911401907141744834275	(12,19)
-0.34595675154578534636875089	(12,20)
-0.345673895351157963194746971	(12,21)
-0.345394525938451195374032807	(12,22)
-0.345125066125129696147300375	(12,23)
-0.34487196080555900272914064	(12,24)
-0.34464145515647377390544632	(12,25)
-0.34443937758804960548584162	(12,26)
-0.34427093596492328958536276	(12,27)
-0.3441405349066565950524282	(12,28)
-0.34405162100417125087492639	(12,29)
-0.3440065616187249607530499	(12,30)
-0.336155989023466685168302776	(13,1)
-0.336155812052649908018445848	(13,2)
-0.336154618678923381342000874	(13,3)
-0.336150776048138870461551218	(13,4)
-0.336141947892058407867982203	(13,5)
-0.336125224569919215468041549	(13,6)
-0.336097287350352652550875654	(13,7)
-0.336054599503964778967724473	(13,8)
-0.335993615407748562495788295	(13,9)
-0.335910997838159822495398211	(13,10)
-0.335803833024313082738728401	(13,11)
-0.335669832908857208632554401	(13,12)
-0.335507514463099148870465852	(13,13)
-0.335316346836236383662564496	(13,14)
-0.335096858560773340862277667	(13,15)
-0.334850698922363047972890509	(13,16)
-0.334580649829841529026256719	(13,17)
-0.33429058695698830860408477	(13,18)
-0.333985391419433196806899703	(13,19)
-0.333670815641500352515596931	(13,20)
-0.333353309212832790462172479	(13,21)
-0.333039812312354123989743304	(13,22)
-0.332737525601759247754967201	(13,23)
-0.33245366631743285550256644	(13,24)
-0.3321952206146741228097994	(13,25)
-0.33196870207367628548026115	(13,26)
-0.33177992572246764593888371	(13,27)
-0.33163380604380401726145063	(13,28)
-0.3315341862915648279325823	(13,29)
-0.331483705123340610234472	(13,30)
-0.311493513541655979772185574	(14,1)
-0.311493316415118748172543768	(14,2)
-0.311491987125591819702041937	(14,3)
-0.311487706861481272520440923	(14,4)
-0.311477873344072642998169048	(14,5)
-0.311459245810711938268253442	(14,6)
-0.311428128265920148760116138	(14,7)
-0.311380582752557381286013519	(14,8)
-0.311312662834255384234517059	(14,9)
-0.311220656291608883235412483	(14,10)
-0.311101325310532966050898258	(14,11)
-0.310952132263227696745986461	(14,12)
-0.310771439607911715625205671	(14,13)
-0.310558673484084838817725384	(14,14)
-0.310314442230787251873358432	(14,15)
-0.310040603230945013243811947	(14,16)
-0.309740274061937566809176799	(14,17)
-0.309417786748308997271968277	(14,18)
-0.30907858678036770227386542	(14,19)
-0.308729081290722703973155229	(14,20)
-0.308376443193442191802979731	(14,21)
-0.308028380044950703694901499	(14,22)
-0.30769287778639328272922157	(14,23)
-0.30737793033183715224088881	(14,24)
-0.30709126618573782586941814	(14,25)
-0.30684008296173946980405817	(14,26)
-0.30663079992025492596619782	(14,27)
-0.30646883754806642175668448	(14,28)
-0.3063584318742230958343304	(14,29)
-0.30630248974570236809235	(14,30)
-0.276037192727630178473615454	(15,1)
-0.276036973000537149331389881	(15,2)
-0.276035491309262825925047222	(15,3)
-0.276030720332258881707180898	(15,4)
-0.276019759534545474505593876	(15,5)
-0.275998996941300212633195012	(15,6)
-0.275964313731065585913777895	(15,7)
-0.27591132249099461384662117	(15,8)
-0.27583562819060053091820492	(15,9)
-0.275733099544052599752333243	(15,10)
-0.275600137559961283404014469	(15,11)
-0.275433927827898602965455234	(15,12)
-0.275232663541514379619700443	(15,13)
-0.274995727443627947355975701	(15,14)
-0.2747238227759310967252685	(15,15)
-0.274419045837378509105107064	(15,16)
-0.274084895751305845066775615	(15,17)
-0.273726220311773654763764729	(15,18)
-0.273349100094163010055889644	(15,19)
-0.272960676138160612351420738	(15,20)
-0.272568929229109563972917017	(15,21)
-0.272182420947731836467947045	(15,22)
-0.271810008122118434598244997	(15,23)
-0.27146054306304929203111318	(15,24)
-0.27114257202474514897335873	(15,25)
-0.27086404379422560697293679	(15,26)
-0.27063203929713677031155935	(15,27)
-0.27045253175603154494877257	(15,28)
-0.27033018538401545467269524	(15,29)
-0.2702681989563506189471288	(15,30)
-0.23243931388806890031915293	(16,1)
-0.232439065859551074436808907	(16,2)
-0.232437393324237053352361175	(16,3)
-0.232432007858124012186581266	(16,4)
-0.2324196354535020547989945	(16,5)
-0.232396199348463199232729201	(16,6)
-0.232357051405358321990249882	(16,7)
-0.232297241747837816637606648	(16,8)
-0.232211814289948967864761948	(16,9)
-0.23209611414561920174596189	(16,10)
-0.23194609184006505897935057	(16,11)
-0.231758588895948145052262889	(16,12)
-0.231531589844822280864852411	(16,13)
-0.231264427071965875688885058	(16,14)
-0.230957927119657122467888139	(16,15)
-0.230614490046464102014886794	(16,16)
-0.230238096983341940459039922	(16,17)
-0.229834244890823734323827784	(16,18)
-0.229409811415978280845062767	(16,19)
-0.228972856378620942361567786	(16,20)
-0.228532369519489206553172428	(16,21)
-0.22809797651634285853093107	(16,22)
-0.227679616798067263824072128	(16,23)
-0.227287207334631577932318756	(16,24)
-0.22693030641184470990395704	(16,25)
-0.22661779054366154913108542	(16,26)
-0.22635755630493665791983564	(16,27)
-0.22615625717275426067090021	(16,28)
-0.22601908362095710628782308	(16,29)
-0.2259495928616287714387738	(16,30)
-0.183813467326614652913497139	(17,1)
-0.183813181083768520405625185	(17,2)
-0.183811250859266487096076077	(17,3)
-0.183805035675065597643263416	(17,4)
-0.18379075725220429414487955	(17,5)
-0.183763711297229114540761199	(17,6)
-0.183718535098937889038013935	(17,7)
-0.183649519620909236555364295	(17,8)
-0.183550951799984120949421436	(17,9)
-0.183417470756697432353057924	(17,10)
-0.183244420282612058531745592	(17,11)
-0.183028179479233713250903549	(17,12)
-0.182766453934262507840199962	(17,13)
-0.18245851141389305787180204	(17,14)
-0.182105348708602072257054362	(17,15)
-0.181709779867593381285368464	(17,16)
-0.181276440359126463542111733	(17,17)
-0.180811706378456644601358669	(17,18)
-0.180323533219271701915187743	(17,19)
-0.179821220950806692769289926	(17,20)
-0.179315119267226445613701314	(17,21)
-0.178816286049608109430620386	(17,22)
-0.178336115768539041718805827	(17,23)
-0.177885954344970584349453458	(17,24)
-0.17747671658096734289974651	(17,25)
-0.17711852096194783956635624	(17,26)
-0.17682035476249962635111264	(17,27)
-0.17658978021622262192882669	(17,28)
-0.17643269026895369605410547	(17,29)
-0.1763531203028117560625468	(17,30)
-0.13333841606595500811940473	(18,1)
-0.13333807714596178772554181	(18,2)
-0.133335791705968818813491048	(18,3)
-0.133328432787594703927594984	(18,4)
-0.133311527010247840770891193	(18,5)
-0.133279505118182450682053892	(18,6)
-0.133226019569524954397810892	(18,7)
-0.133144315258654996925721925	(18,8)
-0.133027636428231277652872721	(18,9)
-0.132869650315345567168373067	(18,10)
-0.13266486634404962638878958	(18,11)
-0.132409028980915043017298694	(18,12)
-0.132099462923380290959826188	(18,13)
-0.13173535121269149010430155	(18,14)
-0.131317930144787560747125364	(18,15)
-0.130850589333840794145720908	(18,16)
-0.130338870657654655102047742	(18,17)
-0.12979036565665324547364119	(18,18)
-0.129214516775848869215834547	(18,19)
-0.12862233313550604252980103	(18,20)
-0.128026035857966955390980082	(18,21)
-0.127438651052161974935110227	(18,22)
-0.126873570207920768213054964	(18,23)
-0.126344097992208386113602166	(18,24)
-0.1258630064351374225951167	(18,25)
-0.12544211252725944628099844	(18,26)
-0.12509189366761623176486541	(18,27)
-0.12482115255881004280016963	(18,28)
-0.12463674035236695797887465	(18,29)
-0.1245433443344976261191533	(18,30)
-0.08388756471568789667736174	(19,1)
-0.083887154528760023674890871	(19,2)
-0.08388438851803420489461095	(19,3)
-0.083875482248069614740153755	(19,4)
-0.083855021968635490707396027	(19,5)
-0.083816268337002931157081754	(19,6)
-0.08375154175903709712932089	(19,7)
-0.08365267261956454828694749	(19,8)
-0.083511495863102856937713401	(19,9)
-0.083320366164930722310193347	(19,10)
-0.083072667647779490231051471	(19,11)
-0.082763291108138523391716546	(19,12)
-0.082389052319227443237474315	(19,13)
-0.081949027353300393311700774	(19,14)
-0.081444785014844911059141222	(19,15)
-0.080880502191789123233104065	(19,16)
-0.080262954803972111862582761	(19,17)
-0.079601384483697944613918353	(19,18)
-0.078907248497572305327393774	(19,19)
-0.078193867046851747216815382	(19,20)
-0.0774759873930152520745751	(19,21)
-0.076769287845585403392065518	(19,22)
-0.076089846340799382566457557	(19,23)
-0.075453598186183176718600406	(19,24)
-0.074875805808889747424851385	(19,25)
-0.07437056043824895382498194	(19,26)
-0.07395033206640691787801518	(19,27)
-0.07362558025532533503562137	(19,28)
-0.0734044348131693100425709	(19,29)
-0.0732924523456214962178773	(19,30)
-0.037758852948295726369848388	(20,1)
-0.037758349870187558687165469	(20,2)
-0.037754957471845001928875536	(20,3)
-0.037744034355573459914061836	(20,4)
-0.037718941128166010666440594	(20,5)
-0.03767141353809709917877121	(20,6)
-0.037592036333518826207496801	(20,7)
-0.037470797456124058770841424	(20,8)
-0.037297697337393450950545515	(20,9)
-0.037063383878370243893746472	(20,10)
-0.036759780648368908832827678	(20,11)
-0.036380674429707216429947751	(20,12)
-0.035922228891726807144267723	(20,13)
-0.035383394159048823402624826	(20,14)
-0.034766187362335373435768119	(20,15)
-0.034075826652586645227187552	(20,16)
-0.033320710066767926208037222	(20,17)
-0.032512240272165869228077616	(20,18)
-0.031664505684718453569816172	(20,19)
-0.030793836853819036636783348	(20,20)
-0.029918263571342957944342823	(20,21)
-0.029056902380572207192375453	(20,22)
-0.028229305827542697416614764	(20,23)
-0.027454804032456537142122308	(20,24)
-0.026751866363184448130934415	(20,25)
-0.026137506766073879985135953	(20,26)
-0.02562675134287259489824567	(20,27)
-0.02523218173075005647362926	(20,28)
-0.02496356330749197420374265	(20,29)
-0.0248275635896687743603672	(20,30)
0.003457661550195496623890939	(21,1)
0.00345828068899298124836391	(21,2)
0.003462455711228692284910426	(21,3)
0.00347589870876645017148308	(21,4)
0.003506780328915997308429334	(21,5)
0.003565269737710504038762787	(21,6)
0.003662949829602563856211094	(21,7)
0.003812132600916417377550756	(21,8)
0.004025105800127755327222979	(21,9)
0.004313347423027374509697937	(21,10)
0.004686748684174753929453516	(21,11)
0.005152888076758429561766388	(21,12)
0.005716398429612462905218279	(21,13)
0.006378465106269964087587817	(21,14)
0.007136486627856819404588384	(21,15)
0.007983919400870428702022482	(21,16)
0.008910316647171995501129014	(21,17)
0.009901559132663782397011256	(21,18)
0.010940263104147908686515089	(21,19)
0.012006340183837331582144098	(21,20)
0.013077675848517740969735858	(21,21)
0.014130888194430645843111556	(21,22)
0.015142127181635890733109101	(21,23)
0.016087876240361330472888906	(21,24)
0.016945722405966979069772407	(21,25)
0.017695067172257368281312874	(21,26)
0.01831775705396481745305447	(21,27)
0.01879861951320910772717013	(21,28)
0.01912589568793774643385154	(21,29)
0.0192915657752016029608295	(21,30)
0.03887984108020222767334167	(22,1)
0.038880599444133371865903652	(22,2)
0.038885713291457491680665052	(22,3)
0.038902179081276191760956418	(22,4)
0.038940004190706478248820031	(22,5)
0.039011642376505588458953586	(22,6)
0.03913127540260287324604314	(22,7)
0.039313971135648538813656886	(22,8)
0.03957475629658963441304524	(22,9)
0.039927649132618559660378487	(22,10)
0.040384702659005658040062105	(22,11)
0.04095511186508891230468835	(22,12)
0.041644437546809547446473003	(22,13)
0.042453994686645794235005738	(22,14)
0.043380444480033786984248317	(22,15)
0.044415616685842887741252636	(22,16)
0.045546573978578371192690791	(22,17)
0.046755913847304395843846526	(22,18)
0.048022287984044798698036549	(22,19)
0.049321105656111014072072342	(22,20)
0.050625377590263790503304534	(22,21)
0.051906651242154694231637295	(22,22)
0.053135987206479397668002578	(22,23)
0.05428492956215051132661454	(22,24)
0.055326429263493359966772504	(22,25)
0.056235688082317013736126773	(22,26)
0.05699089976548729585840461	(22,27)
0.05757387377968089142363297	(22,28)
0.05797053430600780008816798	(22,29)
0.0581712924176594366987223	(22,30)
0.068236627204112595947770108	(23,1)
0.068237546622823187270417145	(23,2)
0.068243746494429630505418048	(23,3)
0.068263708989444744397585109	(23,4)
0.068309565994966223321287659	(23,5)
0.068396413322077445143529914	(23,6)
0.068541437081615370621144095	(23,7)
0.068762888685578927747773711	(23,8)
0.069078954878645317067628734	(23,9)
0.069506578296927566857303041	(23,10)
0.070060291109801317618547054	(23,11)
0.070751128039181027886126732	(23,12)
0.071585684324155918396194121	(23,13)
0.072565378267243939099753226	(23,14)
0.073685966747879639048087474	(23,15)
0.07493734615513603830995634	(23,16)
0.076303651945907997975176405	(23,17)
0.077763649417916740003967472	(23,18)
0.07929138852087583211786323	(23,19)
0.080857078759470032943443684	(23,20)
0.082428128187475948110718624	(23,21)
0.083970284177536748700562092	(23,22)
0.085448813271647665599311357	(23,23)
0.08682966236248731628463558	(23,24)
0.08808055246812258012094761	(23,25)
0.08917196779290535166724524	(23,26)
0.090078014863360276838801029	(23,27)
0.09077713770260209248231304	(23,28)
0.09125268404353959202762382	(23,29)
0.0914933237537856417006062	(23,30)
0.091720665955799391301545565	(24,1)
0.091721765977758603715952831	(24,2)
0.091729183689025415787466994	(24,3)
0.091753067253968272003250135	(24,4)
0.091807930655672709786960374	(24,5)
0.091911831432575523178209437	(24,6)
0.092085321974239306334757982	(24,7)
0.092350217636239723673735994	(24,8)
0.09272823733791440740286604	(24,9)
0.093239583852799575120377054	(24,10)
0.093901540133898888935329112	(24,11)
0.094727163017697352842106355	(24,12)
0.095724154979945220684164984	(24,13)
0.096893987264620041489263939	(24,14)
0.098231333504941570357539017	(24,15)
0.099723852738634341912211237	(24,16)
0.101352336309804705479819261	(24,17)
0.103091207122359378941515464	(24,18)
0.104909334994427782853983897	(24,19)
0.106771111253959772525480284	(24,20)
0.108637711400060335871273846	(24,21)
0.110468467863503260885498379	(24,22)
0.112222275749794918173060289	(24,23)
0.113858961997859235127330099	(24,24)
0.115340560878276233643990631	(24,25)
0.116632453967702220041181956	(24,26)
0.117704348379626499355700206	(24,27)
0.11853108108853825540184129	(24,28)
0.119093248160385163161771	(24,29)
0.1193776647574821349594815	(24,30)
0.109831435278521765165563605	(25,1)
0.109832732646519093320605929	(25,2)
0.109841481092046802342132658	(25,3)
0.109869649153822327562678544	(25,4)
0.109934353374067939968670683	(25,5)
0.110056886261394787126957761	(25,6)
0.110261474991354153876098237	(25,7)
0.110573821409215863490466612	(25,8)
0.111019489178505874104988115	(25,9)
0.11162221839861365466071841	(25,10)
0.11240225967122933662832353	(25,11)
0.113374826170898179946198954	(25,12)
0.114548761725420057496433222	(25,13)
0.115925513889464432551559193	(25,14)
0.117498483258704862613286018	(25,15)
0.119252794915467476910144918	(25,16)
0.121165507313516070830696599	(25,17)
0.123206241474784513155060121	(25,18)
0.125338182895203063209730713	(25,19)
0.127519383624620318766763104	(25,20)
0.12970427533063642086084175	(25,21)
0.13184529721345458886285233	(25,22)
