b^3^2_3_(sigma,mu)
-1.779633362892370927732899199	(6,7)
-2.338977650892615640452373902	(6,8)
-2.960227309185513665735024362	(6,9)
-3.636597074052768770002411858	(6,10)
-4.360702730818245999964327764	(6,11)
-5.124641257211873473292324706	(6,12)
-5.920076077204814551142079203	(6,13)
-6.738326549944198729646919638	(6,14)
-7.57046083286803974974500422	(6,15)
-8.407391272917155853322084699	(6,16)
-9.239971489132411967122676934	(6,17)
-10.059094309409643440815124174	(6,18)
-10.855789711295310491110751633	(6,19)
-11.621321891201801393568856808	(6,20)
-12.34728455037513094110694064	(6,21)
-13.025693443570166352109286476	(6,22)
-13.64907519362302591462486683	(6,23)
-14.21055133904232763930947089	(6,24)
-14.70391655988157498685147603	(6,25)
-15.123710026673073150799322	(6,26)
-15.4652788441838336078249009	(6,27)
-15.72483262055182617124419049	(6,28)
-15.89948828511908763592650851	(6,29)
-15.9873044046438240722101572	(6,30)
-0.0109439723302280014383734808	(7,1)
-0.0983158590838293526728518588	(7,2)
-0.2721024766798259588000078781	(7,3)
-0.5304003596434937901830528024	(7,4)
-0.8703812554072700923993697119	(7,5)
-1.2883239900291805654195902232	(7,6)
-1.779656196123563896005720264	(7,7)
-2.339005293958611398736214667	(7,8)
-2.960258012735441182477718562	(7,9)
-3.636627661052558887554782434	(7,10)
-4.360728303149346712624822682	(7,11)
-5.124654968285113313156606325	(7,12)
-5.92006901031777449732791691	(7,13)
-6.738287737653982500450220946	(7,14)
-7.570377444016428066316189207	(7,15)
-8.407248981695535533155445957	(7,16)
-9.239755025628262943011724624	(7,17)
-10.05878817464371063212309234	(7,18)
-10.855379023253285482323914119	(7,19)
-11.620793313303015750553078243	(7,20)
-12.346627241702644609172577147	(7,21)
-13.024899962361463323873368394	(7,22)
-13.64814228305164011485010426	(7,23)
-14.20948052785541222850730974	(7,24)
-14.70271452012168462148436603	(7,25)
-15.12238864604187255683828113	(7,26)
-15.463854990543795534180499	(7,27)
-15.72332759901787377226049256	(7,28)
-15.89792701217122920131848652	(7,29)
-15.9857143464891073511492859	(7,30)
-0.0109442911622544135200309592	(8,1)
-0.0983187226589732393767945717	(8,2)
-0.2721103894655155435693779928	(8,3)
-0.5304157050206156855638239063	(8,4)
-0.8704061400762796501065701703	(8,5)
-1.2883599912170327220571639396	(8,6)
-1.779704005154585407380838364	(8,7)
-2.339064267992820959606389724	(8,8)
-2.960325664820361933688189479	(8,9)
-3.636699134887665566725450077	(8,10)
-4.360795891134724064440669671	(8,11)
-5.124707737927280696967185609	(8,12)
-5.92009260385656141123399045	(8,13)
-6.738264402457672412635949772	(8,14)
-7.570286337145119682993394364	(8,15)
-8.407066771983730497961062097	(8,16)
-9.239456792199240424850801633	(8,17)
-10.058348573927710110795840974	(8,18)
-10.854773669659619343707652222	(8,19)
-11.620000294174873397094357211	(8,20)
-12.345628667507403189530183582	(8,21)
-13.023683440429706622890579521	(8,22)
-13.64670219928916444682159737	(8,23)
-14.20781902674369828963347909	(8,24)
-14.70084208916978683579272274	(8,25)
-15.12032423587911336735107975	(8,26)
-15.46162563431056200307594193	(8,27)
-15.72096753202658982041026531	(8,28)
-15.89547633173440852506547473	(8,29)
-15.9832172887787411972021966	(8,30)
-0.0109448750153829221541646382	(9,1)
-0.0983239667097167366507504885	(9,2)
-0.2721248838584108745673449675	(9,3)
-0.5304438377662566039565076447	(9,4)
-0.8704518505500951621811751847	(9,5)
-1.2884263749790927981185330565	(9,6)
-1.779792760326344322006577394	(9,7)
-2.33917500139215062867553393	(9,8)
-2.960455104181982645132634045	(9,9)
-3.636840318417388777157953031	(9,10)
-4.360937424301613713091817091	(9,11)
-5.124833217339947857120725947	(9,12)
-5.920180307697315040505905027	(9,13)
-6.738287335650763088926367499	(9,14)
-7.57021269764479347320871857	(9,15)
-8.406860873725259608956076557	(9,16)
-9.239080442704241869818462458	(9,17)
-10.057762863368102802561780814	(9,18)
-10.853941086943962721358996593	(9,19)
-11.618887048144339348934265734	(9,20)
-12.344207061360777971246574826	(9,21)
-13.021934128373684037647663575	(9,22)
-13.64461614871974958910051061	(9,23)
-14.20539901853330506526099507	(9,24)
-14.6981036130792520734781094	(9,25)
-15.11729567649910569287642924	(9,26)
-15.45834769257596681892932468	(9,27)
-15.71749188426745887428906341	(9,28)
-15.89186358750020385265447133	(9,29)
-15.9795343648892740781619179	(9,30)
-0.0109458566749241930692425768	(10,1)
-0.0983327840062651956079676403	(10,2)
-0.2721492588669359284828199814	(10,3)
-0.5304911750654644973566160545	(10,4)
-0.8705288666019817500002361032	(10,5)
-1.2885385109699499030921818976	(10,6)
-1.779943364367327518246681261	(10,7)
-2.339364306802959973429256251	(10,8)
-2.960679071647847562857026201	(10,9)
-3.637089446196932671673692618	(10,10)
-4.361195657887436919583279878	(10,11)
-5.125077104443736527925133073	(10,12)
-5.920378543796137306885415995	(10,13)
-6.738400828697129007665899787	(10,14)
-7.570195248553877912438199918	(10,15)
-8.406660524042666100901897563	(10,16)
-9.238641485891156752003245652	(10,17)
-10.057028455954954470178822811	(10,18)
-10.852856335669662531207513349	(10,19)
-11.61740239471194111089984242	(10,20)
-12.34228174306100895917151898	(10,21)
-13.01953946538320825768644955	(10,22)
-13.641738401075169842974984471	(10,23)
-14.20204156974849694051720979	(10,24)
-14.69428827333133360091653301	(10,25)
-15.11306295437444497150068547	(10,26)
-15.45375595657816627241777199	(10,27)
-15.71261541785376909781082136	(10,28)
-15.88678962720139217649187827	(10,29)
-15.9743592922933551474790039	(10,30)
-0.0109473996405702605683897801	(11,1)
-0.0983466432270657996641594957	(11,2)
-0.2721875768083877351886780914	(11,3)
-0.5305656200841751020951512542	(11,4)
-0.8706500992767044068049883139	(11,5)
-1.2887153473681285470588291584	(11,6)
-1.780181616675396806891416545	(11,7)
-2.339665339026029756714025237	(11,8)
-2.96103816571323357608996021	(11,9)
-3.637494124858548209295638892	(11,10)
-4.361624149007533713942288501	(11,11)
-5.125497151456112674052339401	(11,12)
-5.920746766108953674247968617	(11,13)
-6.738662812215151979178195748	(11,14)
-7.570286501315756581304671563	(11,15)
-8.406508368226461062418614271	(11,16)
-9.238167880078386568612362995	(11,17)
-10.056153657011669082571330669	(11,18)
-10.851503225371179100280681592	(11,19)
-11.615501220196113565574470783	(11,20)
-12.339774959988490836118869736	(11,21)
-13.016386335011068075496632305	(11,22)
-13.637918982379052739916905162	(11,23)
-14.19755976808621423608849553	(11,24)
-14.6891736580640029460460321	(11,25)
-15.10737113657071919082226903	(11,26)
-15.44756741878957789302332322	(11,27)
-15.70603280285831928293662489	(11,28)
-15.87993361167726273304780821	(11,29)
-15.9673632838717952267812991	(11,30)
-0.0109496957723066376387660023	(12,1)
-0.0983672678122687624350717938	(12,2)
-0.2722446048120794212680993646	(12,3)
-0.5306764481256703716943704728	(12,4)
-0.8708307047629486546747465278	(12,5)
-1.2889791373068872834951092449	(12,6)
-1.780537839892955484256287228	(12,7)
-2.340117113257119126972676843	(12,8)
-2.961580249273405216580986863	(12,9)
-3.638110631937925846636676757	(12,10)
-4.36228645942275093321520007	(12,11)
-5.126162293033895311855266327	(12,12)
-5.921356546202354102033022886	(12,13)
-6.739143942455683486059835407	(12,14)
-7.570551897877898785329574879	(12,15)
-8.406459722851051362695953835	(12,16)
-9.237699491698864747950223113	(12,17)
-10.055157398952026289845885578	(12,18)
-10.849874408996123581616452118	(12,19)
-11.613145013365560504599381829	(12,20)
-12.336612938052496628847058121	(12,21)
-13.012362692344531387678274506	(12,22)
-13.633005920257302586468571362	(12,23)
-14.19176160360527705692641399	(12,24)
-14.68252926871600042038890951	(12,25)
-15.09995446199514748062438865	(12,26)
-15.43948587737212621207901585	(12,27)
-15.69742363526858448345908	(12,28)
-15.87095832288813040363389679	(12,29)
-15.9582005054379574889427812	(12,30)
-0.010952961119193464004457553	(13,1)
-0.0983965984935101032894459274	(13,2)
-0.2723257111562675463608111588	(13,3)
-0.5308341048199692827201964039	(13,4)
-0.8710877541916296190586326537	(13,5)
-1.2893549528316104512140244981	(13,6)
-1.781046214786178410479449024	(13,7)
-2.340763643593344841142429242	(13,8)
-2.962359382371926743528899569	(13,9)
-3.63900264347547147469667073	(13,10)
-4.363254690654956872598659043	(13,11)
-5.127151015454693250716143372	(13,12)
-5.92228981836629136974977616	(13,13)
-6.739925780313156607426611484	(13,14)
-7.571067997600258199711448501	(13,15)
-8.406580859470779050776729139	(13,16)
-9.237286577178894633204025196	(13,17)
-10.054068031500184687387134723	(13,18)
-10.847970595287490530274557342	(13,19)
-11.610301611143276307704007093	(13,20)
-12.332726261965930750613573828	(13,21)
-13.007358662482617608316507743	(13,22)
-13.626847119083977126501062118	(13,23)
-14.18445264716460491157795239	(13,24)
-14.67411999147125744023978755	(13,25)
-15.090540555860838500696532	(13,26)
-15.42920680396425956834191261	(13,27)
-15.68645783171108554535413872	(13,28)
-15.85951592850500058591818753	(13,29)
-15.9465140310371001090150136	(13,30)
-0.0109574307128611903412380594	(14,1)
-0.098436746523506895284226145	(14,2)
-0.2724367358723448076268421504	(14,3)
-0.5310499541959171874991229126	(14,4)
-0.8714398213532221573501481426	(14,5)
-1.2898700778142804029039541796	(14,6)
-1.781743948964428608423262349	(14,7)
-2.341652865263491903259766588	(14,8)
-2.963434485061996754275210107	(14,9)
-3.640239636495379338140621093	(14,10)
-4.364607639346886850762894386	(14,11)
-5.128549294551650339693376581	(14,12)
-5.923636647910820979512875049	(14,13)
-6.741098456778167663748760554	(14,14)
-7.571920125569736481792116955	(14,15)
-8.406946739065721916132400337	(14,16)
-9.236987721542520902885704235	(14,17)
-10.052921592854505349738474043	(14,18)
-10.845799285320706931277097043	(14,19)
-11.606944530371090769253757832	(14,20)
-12.32804992070297285997317882	(14,21)
-13.00126739782657448538289848	(14,22)
-13.619292098189560861042727061	(14,23)
-14.17543870188387643100790231	(14,24)
-14.66370965173977775147626523	(14,25)
-15.07885483121256889678527308	(14,26)
-15.4164224905633100146720422	(14,27)
-15.67280137780419403767130735	(14,28)
-15.84525415257717965954644271	(14,29)
-15.9319422314053372522992162	(14,30)
-0.0109633535543379538880198963	(15,1)
-0.0984899486423838313764167939	(15,2)
-0.2725838661542542637571518287	(15,3)
-0.5313360361110473660869103201	(15,4)
-0.8719065857377116184158924644	(15,5)
-1.2905534234553323353860495293	(15,6)
-1.78267047658967478417129588	(15,7)
-2.342835597172450421850056779	(15,8)
-2.964868050560715799084678678	(15,9)
-3.641895352109592186218994755	(15,10)
-4.366429023625275497233214718	(15,11)
-5.130448614806666356379946241	(15,12)
-5.925493090370737571408410367	(15,13)
-6.742758438595480583890727573	(15,14)
-7.573200130093459330794073109	(15,15)
-8.407638864631200002008098149	(15,16)
-9.23686790460091822548199186	(15,17)
-10.051760218953186479937523233	(15,18)
-10.843373659359632998438669579	(15,19)
-11.603052464350632989819934664	(15,20)
-12.322523534770092493677710667	(15,21)
-12.993986136837499712582997098	(15,22)
-13.61019395347573773727330954	(15,23)
-14.1645287015177028319219463	(15,24)
-14.65106483955924058137662214	(15,25)
-15.06462518455347020500683411	(15,26)
-15.40082751140628533284016133	(15,27)
-15.65612240869547364021161943	(15,28)
-15.82782279061567237218213568	(15,29)
-15.9141255132033349448901498	(15,30)
-0.0109709891132039703088551013	(16,1)
-0.0985585356295068840492678871	(16,2)
-0.2727735493568670579968353454	(16,3)
-0.5317048968847831548930623967	(16,4)
-0.8725085554458108387946194499	(16,5)
-1.2914351205039748262675857392	(16,6)
-1.783866900558476298497779445	(16,7)
-2.344364819843116148371031559	(16,8)
-2.966725251665095610132784672	(16,9)
-3.644046731979271140871729607	(16,10)
-4.368806262044569855789015947	(16,11)
-5.13294461601831995503730325	(16,12)
-5.927959745642557351337446744	(16,13)
-6.745007045356238287431302388	(16,14)
-7.575004934493155727865104663	(16,15)
-8.408743955194775442701253853	(16,16)
-9.236997398708403199453048554	(16,17)
-10.050631377183499989259916032	(16,18)
-10.840712264495884808308619406	(16,19)
-11.598609541637116204019003255	(16,20)
-12.316092294806713158120036475	(16,21)
-12.985417913910508536851062004	(16,22)
-13.599411904156860992038635843	(16,23)
-14.1515381258926821551240218	(16,24)
-14.63595918560560249221951545	(16,25)
-15.047587080717552680932127	(16,26)
-15.38212452094706996848890179	(16,27)
-15.63609758340047968198969211	(16,28)
-15.80688048909979345237807921	(16,29)
-15.8927133076250157602407563	(16,30)
-0.0109806062058753429426933443	(17,1)
-0.0986449222274277311853362566	(17,2)
-0.2730124651269034246350872842	(17,3)
-0.53216953508585391293538294	(17,4)
-0.8732669786491465448377115172	(17,5)
-1.2925463893953060258172040386	(17,6)
-1.785375815895575887089965493	(17,7)
-2.346295448989912091224778213	(17,8)
-2.969073664732184036633771592	(17,9)
-3.646773597387121447731884558	(17,10)
-4.37183011824258032497881878	(17,11)
-5.136136721342666176518308669	(17,12)
-5.931141396105367786067225993	(17,13)
-6.747950134794264348266870035	(17,14)
-7.577436318270189493746878699	(17,15)
-8.410353883717986473644870976	(17,16)
-9.237451936046660689964498318	(17,17)
-10.049588345764114028425821805	(17,18)
-10.837839895649507124455422106	(17,19)
-11.593606700084582737049360778	(17,20)
-12.308708915630592158814526139	(17,21)
-12.975474168466646691905336304	(17,22)
-13.586814612194746397403588699	(17,23)
-14.1362930588257304710065283	(17,24)
-14.61817815251962229943336632	(17,25)
-15.02748903545138830018991354	(17,26)
-15.3600303474653360439294947	(17,27)
-15.61241867337238787464188272	(17,28)
-15.78210168257500969615130165	(17,29)
-15.8673711875524710221287036	(17,30)
-0.0109924842446701854822967221	(18,1)
-0.0987516183628808156801987878	(18,2)
-0.2733075564573311490839792201	(18,3)
-0.5327434620580452048151150039	(18,4)
-0.8742039428855360399957665762	(18,5)
-1.2939196871598442426562411805	(18,6)
-1.787241512577507363195900497	(18,7)
-2.348684601984313866618574997	(18,8)
-2.97198360704982174291815442	(18,9)
-3.650159064648953590787753371	(18,10)
-4.375595202069574801263191801	(18,11)
-5.140128733438675939626916612	(18,12)
-5.935147710212993843372641214	(18,13)
-6.751698931237824125912861066	(18,14)
-7.580601894787393534925176052	(18,15)
-8.412566837088943501549169502	(18,16)
-9.238314093808878858404883006	(18,17)
-10.048691876766220352342197523	(18,18)
-10.834789597287040685362860111	(18,19)
-11.588044093054274116861300224	(18,20)
-12.300336512689759344286655929	(18,21)
-12.964078151029054681916617573	(18,22)
-13.572284163929817759687894897	(18,23)
-14.11863477079364114356850824	(18,24)
-14.59752421765308373213919291	(18,25)
-15.00409836670708529969943468	(18,26)
-15.33428224925326436130334332	(18,27)
-15.58479922921867010649703184	(18,28)
-15.75318355024205819996474423	(18,29)
-15.8377879741495730623479493	(18,30)
-0.0110069159436003570575980143	(19,1)
-0.0988812534536115263832798789	(19,2)
-0.2736660969444986059842015311	(19,3)
-0.5334408329264165782992944178	(19,4)
-0.8753425896793079403889057834	(19,5)
-1.2955890241045657289502504189	(19,6)
-1.789510410734191012605641203	(19,7)
-2.351592165463100008179900516	(19,8)
-2.975528847677548387649604906	(19,9)
-3.654290406733960601957368869	(19,10)
-4.380200986491808669226438776	(19,11)
-5.145030008974050722510794577	(19,12)
-5.940094576301943733318220934	(19,13)
-6.756371522023777741320271095	(19,14)
-7.584616777855137021506341004	(19,15)
-8.415489167399203928706702013	(19,16)
-9.239675353832817608019528162	(19,17)
-10.048012498032526058039516353	(19,18)
-10.831605251358234534306493382	(19,19)
-11.581934014549868810962561263	(19,20)
-12.290951918761546457291027863	(19,21)
-12.95116868317348163711182678	(19,22)
-13.555720315461820778634339821	(19,23)
-14.09842447547082150602320222	(19,24)
-14.5738221439400591646584352	(19,25)
-14.97720695612143688691060751	(19,26)
-15.30464411417490420976823922	(19,27)
-15.55298113796302580947208119	(19,28)
-15.7198528265339721151565319	(19,29)
-15.8036826787533281151478893	(19,30)
-0.0110242100467230593113430166	(20,1)
-0.0990366009176016759877851996	(20,2)
-0.2740957586003805026512730906	(20,3)
-0.5342765786539262571570401116	(20,4)
-0.8767073307663283786755958972	(20,5)
-1.297590282537467715804519401	(20,6)
-1.79223149791565487743832266	(20,7)
-2.355081364153608717617186999	(20,8)
-2.97978731718521508897166093	(20,9)
-3.659259909279287023083305506	(20,10)
-4.385752811455042380339845386	(20,11)
-5.150956609057920787988799995	(20,12)
-5.946105397236639027945564613	(20,13)
-6.762094295479062941865209476	(20,14)
-7.589605166729208691589546064	(20,15)
-8.419237135323429485962698795	(20,16)
-9.241638025981033317439562709	(20,17)
-10.04763264978440911609381985	(20,18)
-10.828343971548764292678253907	(20,19)
-11.575303604221501080144483449	(20,20)
-12.280548756920797394743353556	(20,21)
-12.936703653512553862554615446	(20,22)
-13.537044457302238067751740159	(20,23)
-14.07554779203237286745774229	(20,24)
-14.54692394587088046444523068	(20,25)
-14.94663669731604956588354502	(20,26)
-15.27091233974708644363415196	(20,27)
-15.51674085623890035747521949	(20,28)
-15.68187228460115419388873764	(20,29)
-15.7648111161656233222009224	(20,30)
-0.0110446926887600043115250699	(21,1)
-0.0992205903954258153675328242	(21,2)
-0.2746046456637372858712215299	(21,3)
-0.5352664718490798350987247812	(21,4)
-0.8783239557118411917295090895	(21,5)
-1.2999613750342696837713402128	(21,6)
-1.795456545406972633263857409	(21,7)
-2.359219040728593065559141534	(21,8)
-2.984841454302083442547873786	(21,9)
-3.665165285056654360909767669	(21,10)
-4.392362365520937977449948756	(21,11)
-5.158031847021762777016755822	(21,12)
-5.953311705027987804606061436	(21,13)
-6.769002627575914759207856165	(21,14)
-7.595701117657171433455335995	(21,15)
-8.423937790042766488373147567	(21,16)
-9.244316272692181967978036427	(21,17)
-10.047647903434730345350259326	(21,18)
-10.825077577948671970438271431	(21,19)
-11.568196647751093251319919046	(21,20)
-12.269139638957972818474585758	(21,21)
-12.920662681532365663245351309	(21,22)
-13.516202797994971489143534357	(21,23)
-14.04991848215333572856742541	(21,24)
-14.51671318632549962348374691	(21,25)
-14.91224432777251066185881829	(21,26)
-15.23292114274673120018343314	(21,27)
-15.47589510959314145497738994	(21,28)
-15.63904671126178836978586846	(21,29)
-15.7209720223668225448542551	(21,30)
-0.011068706478289437835907479	(22,1)
-0.0994362995138178204713670172	(22,2)
-0.2752012718003575575126916224	(22,3)
-0.5364270822963611470539671479	(22,4)
-0.8802195588383750918219870642	(22,5)
-1.3027421360196319010640473853	(22,6)
-1.799239957929453739822541334	(22,7)
-2.364075457404993431997831465	(22,8)
-2.990777953798983877072563777	(22,9)
-3.672109363785450835633169298	(22,10)
-4.400147315695807719412160772	(22,11)
-5.166385860596945544742669152	(22,12)
-5.96185268437887210933446555	(22,13)
-6.777240375418163409050034609	(22,14)
-7.603048038318397459364879727	(22,15)
-8.429728510399040227468540259	(22,16)
-9.247835758397240530182956777	(22,17)
-10.048166795741285491044938592	(22,18)
-10.821892704173811405845392101	(22,19)
-11.560674051390858207019404581	(22,20)
-12.256757100469288000060660509	(22,21)
-12.903048596290581027553897944	(22,22)
-13.493168450443961003448425902	(22,23)
-14.02148118093296733272663606	(22,24)
-14.48310835594920073951156255	(22,25)
-14.87392542406343986989671199	(22,26)
-15.19054710102774187567035852	(22,27)
-15.4303058778587552588819249	(22,28)
-15.59122820488037062197033015	(22,29)
-15.672012513848640442341606	(22,30)
-0.0110966070193179830061999612	(23,1)
-0.0996869226375663194222199289	(23,2)
-0.2758944736303797318912807162	(23,3)
-0.537775608465306112309606896	(23,4)
-0.8824222629910183454919468005	(23,5)
-1.3059739136264329583459984703	(23,6)
-1.803638211614196093362308408	(23,7)
-2.369723561032748252271611071	(23,8)
-2.997686843733593331289024855	(23,9)
-3.6801989720376967682219406	(23,10)
-4.409229987833040237738250509	(23,11)
-5.17615410033173649179630017	(23,12)
-5.971873489018351302498659169	(23,13)
-6.786958056552114455659357785	(23,14)
-7.611796782671187391768268041	(23,15)
-8.436755086613141070695975471	(23,16)
-9.252331807758899858981772387	(23,17)
-10.049309168801635287740605367	(23,18)
-10.818889434705029073184986304	(23,19)
-11.552812895049172906806506103	(23,20)
-12.243453181688689678162695272	(23,21)
-12.883887640697905313645986785	(23,22)
-13.467942329668157287985928413	(23,23)
-13.99021302474786532928997744	(23,24)
-14.4460652291873956717775928	(23,25)
-14.83161744358514875783453053	(23,26)
-15.14371279910745468340693987	(23,27)
-15.37988452758012804256654519	(23,28)
-15.53832064911112948638990382	(23,29)
-15.6178327371605495022031609	(23,30)
-0.0111287570992779458072159008	(24,1)
-0.099975718658421992456119975	(24,2)
-0.2766932662530880940318998057	(24,3)
-0.5393295960537482252632928321	(24,4)
-0.8849607582910364994441792758	(24,5)
-1.3096988887242928002806026615	(24,6)
-1.808708917448075803730914847	(24,7)
-2.376237760663173575087432731	(24,8)
-3.005659954210524610386788547	(24,9)
-3.68954307977702464444386219	(24,10)
-4.419735189561376052220873221	(24,11)
-5.187474842318326467228536453	(24,12)
-5.983522475263104357741357709	(24,13)
-6.798309854508038212662818072	(24,14)
-7.622102501308570321409957262	(24,15)
-8.445168509998434124385961232	(24,16)
-9.257946248852607856616525193	(24,17)
-10.051203195693589917092481587	(24,18)
-10.816178649638212537325269879	(24,19)
-11.544704231170774803849357606	(24,20)
-12.229297803453303057238244203	(24,21)
-12.863228525085457630522044705	(24,22)
-13.440552953012831603446577694	(24,23)
-13.956124229058901128965054162	(24,24)
-14.4055782090475549523443772	(24,25)
-14.785301783860628217936301	(24,26)
-15.09238951071443610329649902	(24,27)
-15.32459499301782505614414369	(24,28)
-15.48028324126051887461988967	(24,29)
-15.5583895755150675990416419	(24,30)
-0.0111655190550342902112286766	(25,1)
-0.100305942416797212155544359	(25,2)
-0.2776066534873552408484310269	(25,3)
-0.5411065683483364812986625849	(25,4)
-0.887863696516282288526894011	(25,5)
-1.313959181183760729604573622	(25,6)
-1.814509592964590145381643802	(25,7)
-2.383692325968903981505126226	(25,8)
