hh1_(sigma,mu)
0.781427626309363039226493317	(3,8)
0.781381147222753463745437732	(3,9)
0.781318196779735606245512892	(3,10)
0.781236571048814539419726399	(3,11)
0.781134550544394479986551299	(3,12)
0.781011037314834349255170589	(3,13)
0.780865666412196662701739899	(3,14)
0.780698885566917927076413283	(3,15)
0.780511998501896894023832604	(3,16)
0.780307169239913752473406142	(3,17)
0.780087386850538241401615149	(3,18)
0.779856392191632295843480519	(3,19)
0.779618570167567965235349278	(3,20)
0.779378812709345794490859658	(3,21)
0.779142358972206605582420057	(3,22)
0.778914620080149475548496799	(3,23)
0.77870099610931483936128598	(3,24)
0.778506692925108082190681101	(3,25)
0.778336546039873272652936026	(3,26)
0.778194857930837641721629581	(3,27)
0.778085254351759997373058862	(3,28)
0.778010564179343261631448845	(3,29)
0.77797272633184795599503587	(3,30)
0.772173124082849473279834605	(4,1)
0.772172984700640807324037091	(4,2)
0.772172044801931862365333649	(4,3)
0.772169018382098111037392589	(4,4)
0.772162065573181427498258086	(4,5)
0.772148895377569048304613684	(4,6)
0.772126895675149737339106889	(4,7)
0.772093284719039275995500209	(4,8)
0.77204527717061228281757315	(4,9)
0.771980256803240771722853296	(4,10)
0.771895947408017854065019552	(4,11)
0.771790573241667253330150338	(4,12)
0.771663000627051702822955104	(4,13)
0.771512853079667047020746028	(4,14)
0.771340593577436440083717039	(4,15)
0.771147569257540677331894818	(4,16)
0.770936015809254460675838384	(4,17)
0.770709020995590197745239285	(4,18)
0.770470448917217744160537152	(4,19)
0.770224828665316204879370648	(4,20)
0.769977212748707721063943431	(4,21)
0.769733012012417515158930222	(4,22)
0.769497814623765467013550169	(4,23)
0.769277197073354762619446198	(4,24)
0.769076535055011143091744675	(4,25)
0.768900821622253787649737554	(4,26)
0.768754499264717295691238695	(4,27)
0.768641311609603550335875389	(4,28)
0.768564179427167097193521203	(4,29)
0.76852510458283956832877764	(4,30)
0.760066450718848685853281401	(5,1)
0.760066305338146123067907498	(5,2)
0.760065324989718434944866889	(5,3)
0.760062168324584231738982005	(5,4)
0.760054916296615893759467231	(5,5)
0.760041179322681978848143791	(5,6)
0.760018232895077491762265945	(5,7)
0.759983175613460670252464449	(5,8)
0.759933102387603467344244483	(5,9)
0.759865284599350868986627254	(5,10)
0.759777348388411827287708627	(5,11)
0.759667442023644174268709129	(5,12)
0.75953438360266271980453348	(5,13)
0.759377781118981044301190895	(5,14)
0.759198118235299178772960554	(5,15)
0.758996800842835505391360386	(5,16)
0.758776161561189860379702372	(5,17)
0.758539421594221111274826021	(5,18)
0.75829061163536843407994243	(5,19)
0.75803445563868279598105643	(5,20)
0.757776223085747666577888865	(5,21)
0.757521556766232631436198724	(5,22)
0.757276283982416260775042244	(5,23)
0.757046219470569271278369408	(5,24)
0.756836968239808053588361222	(5,25)
0.756653736037136033085926724	(5,26)
0.756501154356177200858124242	(5,27)
0.756383125925121069169732319	(5,28)
0.756302695537626604105092046	(5,29)
0.75626195000978205001169848	(5,30)
0.745447835837962812653540264	(6,1)
0.745447682833704374778973131	(6,2)
0.745446651077263948583539427	(6,3)
0.745443328881959053141378868	(6,4)
0.745435696573699166388440169	(6,5)
0.74542123927765048939823376	(6,6)
0.745397089656209702970194489	(6,7)
0.745360194250663705434104665	(6,8)
0.745307495797231596048492014	(6,9)
0.745236122872107681102445561	(6,10)
0.745143577560872228932861023	(6,11)
0.745027911631850014334649561	(6,12)
0.744887881987972986876766527	(6,13)
0.744723077010642862204553693	(6,14)
0.744534006779326977458068121	(6,15)
0.744322151987591086663427394	(6,16)
0.744089968565090615787514928	(6,17)
0.743840847400210305580491264	(6,18)
0.743579030960197896051870995	(6,19)
0.743309490842765693465831147	(6,20)
0.743037772202695450008383595	(6,21)
0.742769812455149341123621494	(6,22)
0.7425117425921486359044474	(6,23)
0.742269679844792172373439736	(6,24)
0.742049520319199759377213962	(6,25)
0.741856739709076056819600802	(6,26)
0.741696209348733332694792585	(6,27)
0.741572033832433284674013621	(6,28)
0.741487415295824775305670273	(6,29)
0.74144454831843833892943123	(6,30)
0.728618182474097180009341637	(7,1)
0.728618020145192839793771103	(7,2)
0.728616925509769732908514201	(7,3)
0.728613400848701263085395651	(7,4)
0.728605303406960251785190588	(7,5)
0.728589965063614338873977883	(7,6)
0.728564343787932977752798445	(7,7)
0.728525200149166037826801791	(7,8)
0.728469290785056429476157179	(7,9)
0.728393569652548249647380731	(7,10)
0.728295387180990901019214858	(7,11)
0.72817267721626220503554418	(7,12)
0.728024121955931725549810886	(7,13)
0.727849285966733726490293099	(7,14)
0.727648711833006566961433536	(7,15)
0.727423971939578348524329469	(7,16)
0.727177673222125858467296698	(7,17)
0.726913414256116710239076079	(7,18)
0.726635696610393157169277433	(7,19)
0.7263497947689044493018614	(7,20)
0.726061590950716131023837258	(7,21)
0.725777382702518893453027973	(7,22)
0.72550367212331243521726358	(7,23)
0.725246945992421086159592083	(7,24)
0.725013455950992436479826146	(7,25)
0.724809007320103214236500283	(7,26)
0.724638764239897187032261101	(7,27)
0.724507077706941089733692538	(7,28)
0.724417341885239842503150059	(7,29)
0.72437188286096340416741251	(7,30)
0.709902275306603632455514165	(8,1)
0.70990210186826044597138407	(8,2)
0.709900932318456134034285281	(8,3)
0.709897166438685188910025382	(8,4)
0.709888514835627102218342716	(8,5)
0.709872126813876057722644051	(8,6)
0.709844752222623350293044301	(8,7)
0.709802930085773473583186332	(8,8)
0.709743195365660187128991141	(8,9)
0.70966229405015650852054445	(8,10)
0.709557395996766863526286774	(8,11)
0.709426294715668429958306697	(8,12)
0.709267583605051314713002968	(8,13)
0.70908079910568230998575056	(8,14)
0.708866522803566200478942317	(8,15)
0.708626436605984860272157933	(8,16)
0.708363327614853690328551782	(8,17)
0.708081042043075264849878292	(8,18)
0.707784390257784843168666714	(8,19)
0.707479007579744337648556497	(8,20)
0.707171177634305299885526578	(8,21)
0.706867626695196232284323856	(8,22)
0.706575298506969230312075831	(8,23)
0.706301119500006988876469597	(8,24)
0.706051764169487107645138812	(8,25)
0.705833429770833137868165767	(8,26)
0.705651628512857719712396522	(8,27)
0.705511004238980970849088635	(8,28)
0.705415179299333394619382407	(8,29)
0.70536663602966168036441778	(8,30)
0.689635267983369698029930466	(9,1)
0.689635081563368560807612831	(9,2)
0.689633824474250490138946758	(9,3)
0.689629776724672674368560576	(9,4)
0.689620477572250500335713547	(9,5)
0.689602862983970410045137689	(9,6)
0.689573439629620915571385884	(9,7)
0.68952848768298211004928348	(9,8)
0.689464283132339761553112697	(9,9)
0.689377329048505555271677821	(9,10)
0.689264584439336358224632523	(9,11)
0.689123679044271898778134677	(9,12)
0.688953102776473963138688756	(9,13)
0.688752359546988323735256106	(9,14)
0.688522076890491999124883755	(9,15)
0.688264065075650344213897152	(9,16)
0.687981322081360171403387644	(9,17)
0.687677983758513571987718887	(9,18)
0.687359221450944474684503886	(9,19)
0.687031092091770182489660268	(9,20)
0.686700348120633507905763325	(9,21)
0.686374216331174406037721984	(9,22)
0.686060155869973534392447087	(9,23)
0.685765606053292102832421324	(9,24)
0.68549773449768035373194397	(9,25)
0.685263195378562531408049243	(9,26)
0.685067906572636336628729856	(9,27)
0.684916853150038394733705732	(9,28)
0.684813923293794508591156533	(9,29)
0.68476178134224270409753333	(9,30)
0.668150614784600071890554895	(10,1)
0.668150413423962514521949985	(10,2)
0.668149055585562182704688495	(10,3)
0.668144683431410868905307735	(10,4)
0.66813463901479976203340768	(10,5)
0.668115612778615503474967339	(10,6)
0.668083831535230959451992014	(10,7)
0.668035277587980918864923387	(10,8)
0.667965928949056846970234873	(10,9)
0.667872009246945886235078654	(10,10)
0.667750235023544047200615836	(10,11)
0.667598047817119548815179641	(10,12)
0.667413818807053815570198735	(10,13)
0.667197014907873946059638081	(10,14)
0.666948317028362948441631891	(10,15)
0.666669683669405010985314039	(10,16)
0.666364355964809675736482937	(10,17)
0.666036803459671202587011891	(10,18)
0.665692613125394956744518372	(10,19)
0.66533832708126496209175088	(10,20)
0.664981237009506275491934809	(10,21)
0.664629145149175796795041397	(10,22)
0.664290102941268553246115403	(10,23)
0.663972138858966385777228804	(10,24)
0.663682986751333026790304672	(10,25)
0.663429825270915630242598732	(10,26)
0.663219037794717544661991741	(10,27)
0.663056000842360435512835977	(10,28)
0.66294490749007518088027048	(10,29)
0.66288863078850111394949083	(10,30)
0.645769994530021291888331229	(11,1)
0.645769776188332413814898941	(11,2)
0.64576830384154131007008577	(11,3)
0.6457635629799906105935809	(11,4)
0.645752671523286984703960837	(11,5)
0.645732040868310062655739628	(11,6)
0.645697579774284575941171151	(11,7)
0.645644932047143151906430586	(11,8)
0.645569737128967055799480977	(11,9)
0.645467901211824219922510214	(11,10)
0.645335865516748096721902067	(11,11)
0.645170858040959774523025546	(11,12)
0.644971115484860459673420438	(11,13)
0.644736063278800831347890653	(11,14)
0.6444664436223414892578831	(11,15)
0.644164384130325756082468727	(11,16)
0.643833402878117778062486197	(11,17)
0.64347834911842376042682834	(11,18)
0.64310528243420165958501112	(11,19)
0.642721296323800015376783938	(11,20)
0.642334294944948798818265522	(11,21)
0.641952733793872836632324809	(11,22)
0.641585336365178242160757979	(11,23)
0.64124079931438777574647612	(11,24)
0.640927498394813647597871723	(11,25)
0.640653206592283370588909115	(11,26)
0.640424834600205000508548754	(11,27)
0.640248202238141366528996218	(11,28)
0.640127847778456280553388389	(11,29)
0.64006688053187287822279712	(11,30)
0.622795466879913808849072057	(12,1)
0.622795229445350701809680395	(12,2)
0.622793628349546822395764418	(12,3)
0.622788472927484677007930932	(12,4)
0.622776629094124979632490134	(12,5)
0.622754194508292193643282581	(12,6)
0.622716720351731857311129948	(12,7)
0.62265946990212660978821894	(12,8)
0.622577702050790785155113961	(12,9)
0.622466966286960672506656151	(12,10)
0.622323394593673041289892339	(12,11)
0.6221439753230613564617361	(12,12)
0.621926794558923717352271609	(12,13)
0.621671231792583530327683042	(12,14)
0.62137809891789631993531174	(12,15)
0.62104971448794018751816868	(12,16)
0.620689908678920875150014763	(12,17)
0.620303958216909751337676498	(12,18)
0.619898454341776560788601987	(12,19)
0.619481110409485227732049352	(12,20)
0.619060518704191458294008258	(12,21)
0.618645868249108576365849312	(12,22)
0.618246636763122929398575366	(12,23)
0.617872270397829268063887916	(12,24)
0.617531864583964185737736556	(12,25)
0.617233858361503160468968489	(12,26)
0.616985753147780381637092611	(12,27)
0.616793865205952723201759849	(12,28)
0.616663119286746553100023716	(12,29)
0.61659688916521991383214191	(12,30)
0.599503850361620801731511292	(13,1)
0.599503591665489153337976584	(13,2)
0.599501847196563476531564849	(13,3)
0.599496230126249234650344498	(13,4)
0.599483325744296287963368554	(13,5)
0.599458882348622428650961742	(13,6)
0.599418052964072540493970938	(13,7)
0.599355677197837132333501866	(13,8)
0.599266590318157400808202526	(13,9)
0.599145944853105432816624014	(13,10)
0.598989528817174100467740146	(13,11)
0.59879406425022503463321519	(13,12)
0.598557470227796095918452476	(13,13)
0.598279075943038391778816823	(13,14)
0.597959771851567110432436898	(13,15)
0.5976020900956114062993467	(13,16)
0.597210209271693473131531752	(13,17)
0.596789882788841045121021238	(13,18)
0.596348294250919770301312565	(13,19)
0.595893847154290632056116168	(13,20)
0.595435899428936468352434307	(13,21)
0.594984455752818300113442131	(13,22)
0.594549832021011193687902595	(13,23)
0.594142306845416759000840472	(13,24)
0.593771774586824711802372062	(13,25)
0.593447413341842253687606189	(13,26)
0.59317737972812482982566621	(13,27)
0.592968540446547879468704738	(13,28)
0.592826248640988780972690251	(13,29)
0.59275417117330207188207701	(13,30)
0.576143137231412768374444944	(14,1)
0.576142855066740296420719316	(14,2)
0.576140952342479519378570092	(14,3)
0.576134825705284245950810516	(14,4)
0.576120750695055685837043006	(14,5)
0.576094090001104534483861289	(14,6)
0.576049557206224771586136136	(14,7)
0.575981524366552766386225126	(14,8)
0.575884359338618739742654248	(14,9)
0.575752776794349986155237734	(14,10)
0.575582185548817797334617267	(14,11)
0.575369014349122413298326227	(14,12)
0.575110998784382436861734238	(14,13)
0.574807413555151489724143968	(14,14)
0.57445923696815097334402882	(14,15)
0.574069238070991990485536624	(14,16)
0.573641981076409535525293366	(14,17)
0.573183746325884098172958317	(14,18)
0.572702371639927813790347839	(14,19)
0.572207022127437042213032697	(14,20)
0.571707900057137349587749064	(14,21)
0.571215908995295309145663735	(14,22)
0.57074228796308902365289439	(14,23)
0.570298231861028597667209024	(14,24)
0.569894513950659396840963855	(14,25)
0.569541124960246363998373996	(14,26)
0.569246941621286574266577651	(14,27)
0.569019435384381533703712807	(14,28)
0.568864429918449001683586259	(14,29)
0.56878591392817495271533562	(14,30)
0.552930661416025242661335974	(15,1)
0.552930353559526217081008856	(15,2)
0.552928277587727463675896165	(15,3)
0.552921593111065757724294322	(15,4)
0.552906236580886651141627692	(15,5)
0.552877148566615946988181236	(15,6)
0.552828561630405129151670709	(15,7)
0.552754336098252207453520456	(15,8)
0.55264832835162594758297962	(15,9)
0.552504774091408917502773045	(15,10)
0.552318667567347408319841039	(15,11)
0.55208611722870908238272765	(15,12)
0.551804658803057962622701617	(15,13)
0.551473508539996642796934784	(15,14)
0.551093742247436948810225713	(15,15)
0.550668389657492560455926293	(15,16)
0.55020243832517543673910349	(15,17)
0.549702746327867426428387806	(15,18)
0.549177868086200626596606263	(15,19)
0.548637802256950316335944497	(15,20)
0.548093674499569032577280067	(15,21)
0.547557370732933271665138902	(15,22)
0.547041138147362523653738322	(15,23)
0.546557171721827147709215344	(15,24)
0.546117203439177823792039512	(15,25)
0.545732110003087820327419709	(15,26)
0.545411552897195287397595446	(15,27)
0.545163662353958413522360222	(15,28)
0.544994774451791493874011281	(15,29)
0.54490922831045344619896435	(15,30)
0.530052698023147788357044335	(16,1)
0.53005236225968465266865782	(16,2)
0.530050098103108473305485084	(16,3)
0.530042807691583332345919213	(16,4)
0.530026059158055693556749781	(16,5)
0.529994334579408386523501593	(16,6)
0.529941344083881387392680603	(16,7)
0.529860392278650746378079609	(16,8)
0.529744780222219366234839491	(16,9)
0.529588223770883402792025643	(16,10)
0.529385267510613547608208718	(16,11)
0.529131672878565975072799291	(16,12)
0.528824759671600623273642655	(16,13)
0.528463682035643543812299747	(16,14)
0.528049623211283690973162763	(16,15)
0.527585897619958267142317103	(16,16)
0.527077954018463002957086204	(16,17)
0.526533279027231811305619484	(16,18)
0.525961205891216920605668675	(16,19)
0.525372638404502691371070334	(16,20)
0.524779704127113826775499558	(16,21)
0.524195354063842859230374206	(16,22)
0.523632927722383834446808588	(16,23)
0.523105702932649662787058596	(16,24)
0.5226264491334296650874565	(16,25)
0.522207001255149505877549245	(16,26)
0.521857869137760712332264412	(16,27)
0.521587894914117141568816952	(16,28)
0.521403968218673909820878722	(16,29)
0.52131080664063896388860138	(16,30)
0.507665177164318884742692578	(17,1)
0.507664811312865679546271938	(17,2)
0.507662344264315656273107819	(17,3)
0.507654400563464212393481185	(17,4)
0.507636151246596867444787791	(17,5)
0.507601584090757371073535686	(17,6)
0.507543846028859315532056193	(17,7)
0.507455642669033505721097761	(17,8)
0.507329676632930074694695289	(17,9)
0.507159103786816386633289931	(17,10)
0.506937984644665325086431622	(17,11)
0.506661707536493918196035326	(17,12)
0.506327360772431736511955128	(17,13)
0.505934033111274162695504053	(17,14)
0.505483025343328579021928085	(17,15)
0.504977960545833555825814131	(17,16)
0.504424786237462938713154361	(17,17)
0.503831667798726945019469167	(17,18)
0.503208778625156544012875478	(17,19)
0.50256799803184043995916663	(17,20)
0.501922532496025639263598253	(17,21)
0.501286479102781519995838698	(17,22)
0.500674351902412496257654639	(17,23)
0.500100592319193815192595167	(17,24)
0.499579083936184989201624974	(17,25)
0.499122690191654552012501986	(17,26)
0.498742831083155335118419881	(17,27)
0.498449112210574361799616268	(17,28)
0.498249016681351977069650046	(17,29)
0.49814766775696704850981241	(17,30)
0.485895223180870266825062125	(18,1)
0.485894825120939319778358707	(18,2)
0.485892140881465051355882185	(18,3)
0.485883497851554620742391396	(18,4)
0.485863641992943098071402388	(18,5)
0.485826031975105337491293809	(18,6)
0.485763211920869237197573844	(18,7)
0.485667246393949952877142159	(18,8)
0.485530197725358480007826853	(18,9)
0.485344622866450096194251071	(18,10)
0.485104064966929672512733818	(18,11)
0.484803514101657116208192735	(18,12)
0.484439812253260374375180712	(18,13)
0.484011979933242344637984532	(18,14)
0.483521445674277878856120561	(18,15)
0.48297216485558688392120173	(18,16)
0.482370620565028421722873395	(18,17)
0.481725705954818706436273394	(18,18)
0.481048494240394302895538087	(18,19)
0.480351908558958403484506103	(18,20)
0.479650308865691568935784606	(18,21)
0.478959016568693699288333674	(18,22)
0.47829379953813640043046603	(18,23)
0.477670340506534960420328349	(18,24)
0.477103710901196654677806387	(18,25)
0.476607870124877699972463841	(18,26)
0.476195207588822926814911491	(18,27)
0.475876141762639939186789051	(18,28)
0.475658787445445542551562702	(18,29)
0.47554869960565361024824527	(18,30)
0.464843269233836884029363042	(19,1)
0.464842836931364905750029346	(19,2)
0.464839921784819010550602484	(19,3)
0.464830535262896379915340473	(19,4)
0.464808971416876165392787373	(19,5)
0.464768126425664222226660147	(19,6)
0.464699903618149947136926791	(19,7)
0.464595686217789669160097461	(19,8)
0.46444685618477174692152571	(19,9)
0.464245334330495951303945815	(19,10)
0.463984114676271314263172117	(19,11)
0.46365776515493200664826961	(19,12)
0.46326286748487210266941032	(19,13)
0.462798371534891517859923197	(19,14)
0.462265843727304311094824563	(19,15)
0.461669594778725594829458105	(19,16)
0.461016678942618273965059813	(19,17)
0.460316764334395377758056185	(19,18)
0.459581881250115050704432153	(19,19)
0.458826062006288777748604821	(19,20)
0.458064891202854986431636001	(19,21)
0.457314989083971426410498588	(19,22)
0.456593452687917625615654431	(19,23)
0.455917279791350603990164042	(19,24)
0.455302799493257864614979545	(19,25)
0.4547651309993997788103654	(19,26)
0.454317689162637848693233979	(19,27)
0.453971752003051353646775062	(19,28)
0.453736102107990734407577919	(19,29)
0.4536167507347148563704411	(19,30)
0.444585538074178975293364142	(20,1)
0.44458506960597077271412765	(20,2)
0.444581910583838895967033299	(20,3)
0.444571738814452733496133229	(20,4)
0.444548371067245429526958291	(20,5)
0.444504109473592454757441659	(20,6)
0.44443018067232290406616316	(20,7)
0.444317248485330119580701094	(20,8)
0.44415597667840086131237774	(20,9)
0.443937614847120474730624943	(20,10)
0.44365457803260477230585056	(20,11)
0.443300989689334016382961533	(20,12)
0.442873158407338010983535134	(20,13)
0.44236996150906462931423349	(20,14)
0.441793113279936563863322238	(20,15)
0.441147301908951844067624616	(20,16)
0.44044018675288820959335593	(20,17)
0.439682255667873757117118082	(20,18)
0.438886550163528053189401351	(20,19)
0.438068273332370328444238462	(20,20)
0.437244301311184109329015716	(20,21)
0.436432623054187387697556674	(20,22)
0.435651735284987605715191276	(20,23)
0.434920019720633655144671656	(20,24)
0.434255128293535218374490249	(20,25)
0.433673399530251978666340038	(20,26)
0.43318932592840827962790719	(20,27)
0.432815088536064710206313344	(20,28)
0.432560171341674906194891401	(20,29)
0.43243106477989459850472034	(20,30)
0.42517671829926074220811088	(21,1)
0.425176211875240356534022888	(21,2)
0.425172796906685471521323608	(21,3)
0.425161801024994044845426439	(21,4)
0.425136540104432704134186919	(21,5)
0.425088692863068751000529556	(21,6)
0.425008775856675870805076472	(21,7)
0.424886698119321599367261328	(21,8)
0.424712370093164172074178072	(21,9)
0.424476337637029193011189286	(21,10)
0.424170409216922307091947453	(21,11)
0.423788243279132366379353714	(21,12)
0.423325863637161801066640807	(21,13)
0.422782073667112290690336652	(21,14)
0.422158745185328682233114514	(21,15)
0.421460964807713831143566275	(21,16)
0.420697028849303531510985214	(21,17)
0.41987828671532099580167318	(21,18)
0.419018841468892893846181121	(21,19)
0.418135124067254181872842102	(21,20)
0.417245364003948391314743268	(21,21)
0.416368983365091019067420595	(21,22)
0.415525943450230495562469796	(21,23)
0.41473607322500039555642517	(21,24)
0.414018407273990638864801547	(21,25)
0.413390558052522697778882764	(21,26)
0.412868143590497731399355684	(21,27)
0.412464287849573317937301717	(21,28)
0.412189207061482943446275523	(21,29)
0.41204989184511590590200916	(21,30)
0.406652699937541067942594	(22,1)
0.406652153920240066154750259	(22,2)
0.406648471963515671057874256	(22,3)
0.406636616418399347237039425	(22,4)
0.406609380665798627093634127	(22,5)
0.406557793155518016688204843	(22,6)
0.406471629833773841654640817	(22,7)
0.406340012620389744319903676	(22,8)
0.406152066580482933132741525	(22,9)
0.405897604222114842257383237	(22,10)
0.405567802394692000460835122	(22,11)
0.405155836029547585856672897	(22,12)
0.404657433846739478076902599	(22,13)
0.404071324377043380499216578	(22,14)
0.403399546198886626807125014	(22,15)
0.402647603866703062838457781	(22,16)
0.401824460037124035313127179	(22,17)
0.400942364001702215704593771	(22,18)
0.400016526329641803275923394	(22,19)
0.399064657763727994943334295	(22,20)
0.398106397207346463835962918	(22,21)
0.397162658150571130755717519	(22,22)
0.396254925062363767641170853	(22,23)
0.395404531259211356045511486	(22,24)
0.394631947907646348877048315	(22,25)
0.393956110627531110968614444	(22,26)
0.393393806178802643447924419	(22,27)
0.392959137443071483875241816	(22,28)
0.392663080760726877476732688	(22,29)
0.39251314592805929037507793	(22,30)
0.389033263625301895357117325	(23,1)
0.389032676546202202632478497	(23,2)
0.38902871769885448898950984	(23,3)
0.389015970607727643794987818	(23,4)
0.388986686792828864376623016	(23,5)
0.388931220359454863317516291	(23,6)
0.388838579288533652990820229	(23,7)
0.388697069440785348971620484	(23,8)
0.388495001844686802107306914	(23,9)
0.388221429242407817160520251	(23,10)
0.38786687462221104202015742	(23,11)
0.387424013090849166825621673	(23,12)
0.386888269375607866417853419	(23,13)
0.386258296748524659571251276	(23,14)
0.385536309218874366687745434	(23,15)
0.384728247110495789379544172	(23,16)
0.383843765988951912295404187	(23,17)
0.382896049460349622967624953	(23,18)
0.381901456653741262175118079	(23,19)
0.380879024290698413199943372	(23,20)
0.37984985039105644833842984	(23,21)
0.378836391400341462499103219	(23,22)
0.377861706717597309434231082	(23,23)
0.376948684427190681944753984	(23,24)
0.376119279909706077450449684	(23,25)
0.375393795481767858596257732	(23,26)
0.374790224886569093169871307	(23,27)
0.374323681868058307880458857	(23,28)
0.374005927639187604860154486	(23,29)
0.37384500807770312246188874	(23,30)
0.37232464428036480946796346	(24,1)
0.372324014852891845597675198	(24,2)
0.372319770439373779376082177	(24,3)
0.372306103870264144479700096	(24,4)
0.3722747078390853918794567	(24,5)
0.372215241021914137628962916	(24,6)
0.372115919490917760866762676	(24,7)
0.37196420773923821533453898	(24,8)
0.371747577743911074549863781	(24,9)
0.371454299493878107122731963	(24,10)
0.371074222857200138651597717	(24,11)
0.370599509134490844081550504	(24,12)
0.370025271636880847549159239	(24,13)
0.36935008842421955572778249	(24,14)
0.36857635692684063659575618	(24,15)
0.367710469180646046215428631	(24,16)
0.366762797118460932698688303	(24,17)
0.365747488814010412974811925	(24,18)
0.364682087690271179201477637	(24,19)
0.363586996460591802760326655	(24,20)
0.362484815162413499195017029	(24,21)
0.361399587587537570140417521	(24,22)
0.360355992593933592921507175	(24,23)
0.359378516424457867286448998	(24,24)
0.358490639734502643243915553	(24,25)
0.357714069161746132698617892	(24,26)
0.3570680386009376317224354	(24,27)
0.35656870044954162342910838	(24,28)
0.356228622407596661952108136	(24,29)
0.3560564012267739253170021	(24,30)
0.35652191337576276750865224	(25,1)
0.356521240504881878228483241	(25,2)
0.356516703141262376301825556	(25,3)
0.356502093321139822199196348	(25,4)
0.356468530474404691430116821	(25,5)
0.35640495991176874697911697	(25,6)
0.356298785443370755880659281	(25,7)
0.356136608709972265728358078	(25,8)
0.355905041450744484373633853	(25,9)
0.355591551507797364683237826	(25,10)
0.35518529948966377523751377	(25,11)
0.354677921326575644625357465	(25,12)
0.354064212998788508776167526	(25,13)
0.353342677827965346280085348	(25,14)
0.352515903874632263729136513	(25,15)
0.351590748768732675181426504	(25,16)
0.350578320922849626608549384	(25,17)
0.349493758466252024997070741	(25,18)
0.348355819203418060794872617	(25,19)
0.347186305328714691400756043	(25,20)
0.346009354654624302367124796	(25,21)
0.344850635237598696446038811	(25,22)
0.343736482424253521121767178	(25,23)
0.342693016769747444967093118	(25,24)
0.341745278545573426164568803	(25,25)
0.34091641033877230103983	(25,26)
0.340226914241939010746725734	(25,27)
0.339694004945729197148485045	(25,28)
0.339331075122284809642301808	(25,29)
0.3391472851020682395651287	(25,30)
0.341611143858500817639830944	(26,1)
0.341610426646999606347991623	(26,2)
0.341605590283325009743562361	(26,3)
0.341590017734475889076422322	(26,4)
0.341554243340758617170020357	(26,5)
0.341486484362591551191596784	(26,6)
0.341373315701092694734451228	(26,7)
0.341200458605175593385257302	(26,8)
0.340953647336435004764078754	(26,9)
0.340619531895667937494984269	(26,10)
0.3401865706949377466442125	(26,11)
0.339645865197743802411390086	(26,12)
0.338991889657775405769296555	(26,13)
0.33822307352403985680101203	(26,14)
0.337342201829969149441436542	(26,15)
0.336356609486729882733231895	(26,16)
0.335278157975457772237722631	(26,17)
0.334122996291720832600644843	(26,18)
0.332911120830101632148595008	(26,19)
0.331665759995303632042612038	(26,20)
0.330412617766689765388261949	(26,21)
0.329179015720743270142620215	(26,22)
0.327992975077828219128677431	(26,23)
0.326882279530350242874716999	(26,24)
0.325873556550748592053883446	(26,25)
0.324991410320436114713497087	(26,26)
