luu121_(sigma,mu)
-0.01094970794120190551104805219	(6,16)
-0.0110761186461557120514639455	(6,17)
-0.01093673179395008076869103904	(6,18)
-0.01052833518851114271166874629	(6,19)
-0.00986276463428579835456308677	(6,20)
-0.00896722904921764963839003768	(6,21)
-0.00788354877747405511346424567	(6,22)
-0.00666629609157925217898333823	(6,23)
-0.00537991996863443679857616061	(6,24)
-0.00409502662757629325442762702	(6,25)
-0.00288406471235766844513837374	(6,26)
-0.00181672206548966095582525575	(6,27)
-0.00095537410534912862015696689	(6,28)
-0.000350928475292257223480166	(6,29)
-0.00003938601469525884086818003	(6,30)
-0.00001941640630730050656247372	(7,1)
-0.00017442195535542970900460847	(7,2)
-0.00048261429742614844092777326	(7,3)
-0.00093997755825428620946653191	(7,4)
-0.00153960308144194635136938424	(7,5)
-0.00227079156995932447043839518	(7,6)
-0.0031181088858591085438274813	(7,7)
-0.0040605739022388955034993321	(7,8)
-0.00507115813712373034802049428	(7,9)
-0.00611675626176432919035479131	(7,10)
-0.00715874554029258518835222843	(7,11)
-0.00815419461103871452533555969	(7,12)
-0.00905771340643631527759482504	(7,13)
-0.00982386337943571374268053146	(7,14)
-0.01040997812562647550617016241	(7,15)
-0.01077918637713363961953638489	(7,16)
-0.0109033886996751234464394147	(7,17)
-0.01076592095822620084186733092	(7,18)
-0.01036364451933753910581555407	(7,19)
-0.00970823557873412030482570105	(7,20)
-0.00882650177299264498998288296	(7,21)
-0.0077596288420224980453362279	(7,22)
-0.006561347109030981002025049	(7,23)
-0.00529509916082210211105650202	(7,24)
-0.00403037797532686574568692888	(7,25)
-0.00283848069219069995604947589	(7,26)
-0.00178798007792795236281266069	(7,27)
-0.00094024799201156794626650778	(7,28)
-0.00034536950388802015858167053	(7,29)
-0.00003876194897028693859532353	(7,30)
-0.00001890140422442569470978015	(8,1)
-0.00016979557180203958622922841	(8,2)
-0.00046981332294194086746129004	(8,3)
-0.00091504493675590695080961203	(8,4)
-0.00149876392941777316428585851	(8,5)
-0.00221055248865018767545266747	(8,6)
-0.00303538180962157678863179536	(8,7)
-0.00395282115209577048578691083	(8,8)
-0.00493655075529530312936436467	(8,9)
-0.00595433363968980489839767723	(8,10)
-0.00696856131561980049892247609	(8,11)
-0.00793743219285888085989649178	(8,12)
-0.00881675454977888298455998878	(8,13)
-0.00956229506862681930489446891	(8,14)
-0.0101325265758706632867432387	(8,15)
-0.0104915720002777417974117997	(8,16)
-0.01061210203657428805523955069	(8,17)
-0.01047792637109399756516516224	(8,18)
-0.01008602529096540165270471218	(8,19)
-0.00944780036223270399513591734	(8,20)
-0.00858937745597951629537174849	(8,21)
-0.00755086826623237737038456901	(8,22)
-0.00638458126394170766759054844	(8,23)
-0.00515226215874938694734069209	(8,24)
-0.00392152924124971023616440572	(8,25)
-0.0027617425366746452050360989	(8,26)
-0.00173960059219868184940954975	(8,27)
-0.00091478966823304443061504962	(8,28)
-0.0003360139764900261640947765	(8,29)
-0.00003771170628371697383707424	(8,30)
-0.00001810425651204968078025371	(9,1)
-0.00016263460918591536927305017	(9,2)
-0.00044999930816188459914578356	(9,3)
-0.00087645301877652655435153872	(9,4)
-0.00143555145879494162767620785	(9,5)
-0.00211731299655545663737621301	(9,6)
-0.00290733707194255894611172919	(9,7)
-0.00378604614687185675314481187	(9,8)
-0.00472821917571237937956356287	(9,9)
-0.00570296530268491124564037278	(9,10)
-0.00667424808538804860183368212	(9,11)
-0.00760201653955199662374619594	(9,12)
-0.00844393499148656994858203531	(9,13)
-0.00915763565412204616886936251	(9,14)
-0.00970335314913057360254151968	(9,15)
-0.01004674588454423433132186996	(9,16)
-0.01016167139767794188367274093	(9,17)
-0.01003266609304683100193783708	(9,18)
-0.00965688681590177251856920113	(9,19)
-0.00904530264058252872819994171	(9,20)
-0.00822297796146804186488236015	(9,21)
-0.00722835809016560777617015001	(9,22)
-0.00611154993448907665465171131	(9,23)
-0.00493167562083862748908269468	(9,24)
-0.00375345830331300386289629826	(9,25)
-0.00264326933975035372625359746	(9,26)
-0.00166491796256379753574187718	(9,27)
-0.0008754935946731640069917603	(9,28)
-0.00032157418101959692919366615	(9,29)
-0.00003609075873462528010429065	(9,30)
-0.00001695788871778071853833609	(10,1)
-0.00015233652272993304223635535	(10,2)
-0.00042150505337682371367488323	(10,3)
-0.00082095465271127279595546798	(10,4)
-0.00134464717860317308038193771	(10,5)
-0.00198322893000838473646313802	(10,6)
-0.00272320398429654522678561274	(10,7)
-0.00354622354863302522451456505	(10,8)
-0.00442864898914374833236978028	(10,9)
-0.00534152810795576968150318853	(10,10)
-0.00625108815105356723587679236	(10,11)
-0.00711979825186601792710412654	(10,12)
-0.00790799352512536779050673255	(10,13)
-0.0085759889981511432417090131	(10,14)
-0.00908655075403433687479225891	(10,15)
-0.00940754069101981976136177447	(10,16)
-0.00951451597260218937527331833	(10,17)
-0.00939304888854736877900691838	(10,18)
-0.00904053985374198147148622815	(10,19)
-0.00846732579237801065710960123	(10,20)
-0.00769693606447763659972237872	(10,21)
-0.0067654141848309711817749642	(10,22)
-0.00571969999221763240387739079	(10,23)
-0.00461514670345617891887613984	(10,24)
-0.00351232309813012882022413622	(10,25)
-0.00247331591768172191257495327	(10,26)
-0.00155779541069294482325973359	(10,27)
-0.00081913334261737381252028012	(10,28)
-0.00030086517681225910846214762	(10,29)
-0.00003376612697485859810607106	(10,30)
-0.0000154115764614888441752114	(11,1)
-0.0001384456443124680505894281	(11,2)
-0.00038306976214878315531213434	(11,3)
-0.00074609426154264255906250037	(11,4)
-0.0012220292485212318864854545	(11,5)
-0.00180236891392445576597796481	(11,6)
-0.0024748391424285397079245579	(11,7)
-0.00322275093228060210834065536	(11,8)
-0.00402460329304865806946996608	(11,9)
-0.00485406280652417399196248894	(11,10)
-0.00568041410290126537607482879	(11,11)
-0.00646952911923533314769734125	(11,12)
-0.00718534772158472644561833553	(11,13)
-0.00779180375612579392254110244	(11,14)
-0.00825507506340715715991274763	(11,15)
-0.00854598955065585265475088189	(11,16)
-0.00864238740381425509229202528	(11,17)
-0.00853122589852281420576716031	(11,18)
-0.00821022017649418477023838812	(11,19)
-0.00768884084485818338271036656	(11,20)
-0.0069885352720714591155487499	(11,21)
-0.0061421000275949818237850054	(11,22)
-0.00519220157963851328234067153	(11,23)
-0.00418911473027221727178286455	(11,24)
-0.00318781665276566906309425861	(11,25)
-0.0022446325013732459264469899	(11,26)
-0.00141367106073384456496357026	(11,27)
-0.000743311911156642381083606	(11,28)
-0.00027300699506124696103184095	(11,29)
-0.00003063907719998727957899355	(11,30)
-0.00001344130187393690398752409	(12,1)
-0.00012074621669658290061895852	(12,2)
-0.00033409646113415687291893102	(12,3)
-0.00065070921464152821536960162	(12,4)
-0.00106579368580114373196497227	(12,5)
-0.00157192558387038566158212555	(12,6)
-0.00215838961775225923328805284	(12,7)
-0.00281061471919848075219182252	(12,8)
-0.00350982773666055408104198014	(12,9)
-0.00423303692596556734799057357	(12,10)
-0.00495342768078627852295201299	(12,11)
-0.00564121221188002900758187316	(12,12)
-0.00626492630097546495603232087	(12,13)
-0.0067931148361301629908776399	(12,14)
-0.00719629909478871637540479846	(12,15)
-0.00744907810288427743176927192	(12,16)
-0.0075321885913906498295031382	(12,17)
-0.00743433658233938881328380956	(12,18)
-0.00715362029493676340311078932	(12,19)
-0.00669838881591799961020387443	(12,20)
-0.00608742188037275628490234193	(12,21)
-0.00534936952938960369823706448	(12,22)
-0.00452145143145733981412265242	(12,23)
-0.00364747860194014317112179071	(12,24)
-0.00277531929342565227516098757	(12,25)
-0.00195398054565348353992491117	(12,26)
-0.00123051279396252198749102391	(12,27)
-0.00064696387194120144830333017	(12,28)
-0.00023760908871127032149493689	(12,29)
-0.00002666582275187685913164773	(12,30)
-0.00001105712998902539433446724	(13,1)
-0.00009932865726706315230744528	(13,2)
-0.00027483534649551681144948716	(13,3)
-0.00053528692092449166842039375	(13,4)
-0.00087673922806987950408706984	(13,5)
-0.00129307814117061556286205186	(13,6)
-0.00177547720154642171322815703	(13,7)
-0.00231193204199991184301831748	(13,8)
-0.00288697554285052168208671875	(13,9)
-0.00348166575790021682397564964	(13,10)
-0.00407391470382491372422624271	(13,11)
-0.00463919227842141498158229109	(13,12)
-0.00515159918945876503749952209	(13,13)
-0.00558526003867277876368719712	(13,14)
-0.00591594725830287311213446961	(13,15)
-0.00612281301491441782296533825	(13,16)
-0.0061900834532967025087595165	(13,17)
-0.00610856065215550059023970712	(13,18)
-0.00587678386770676358264469937	(13,19)
-0.00550172289142903564340147529	(13,20)
-0.00499891087035906343850457403	(13,21)
-0.00439196855124766121191302871	(13,22)
-0.00371152239609884623789859734	(13,23)
-0.00299357060174143839320774863	(13,24)
-0.00227739892843943975457965892	(13,25)
-0.00160318804382361708157268263	(13,26)
-0.00100948231840185783055060659	(13,27)
-0.0005307043065745632977126788	(13,28)
-0.00019489843348909656372199476	(13,29)
-0.00002187189734312133546982929	(13,30)
-8.30585665367938728755761e-6	(14,1)
-0.00007461334468458679062139068	(14,2)
-0.00020644959784995668830506436	(14,3)
-0.00040209299954578498837224962	(14,4)
-0.00065857721432600739806336983	(14,5)
-0.00097130176623868912242554562	(14,6)
-0.00133362294072128471638055705	(14,7)
-0.00173650293909787101966132326	(14,8)
-0.00216829595423802447093010224	(14,9)
-0.00261474082665939639119034669	(14,10)
-0.00305921174363264378776435467	(14,11)
-0.00348325266713249530507964792	(14,12)
-0.00386739036251248458301468853	(14,13)
-0.00419218829495593992144242042	(14,14)
-0.00443947287646835669796886924	(14,15)
-0.00459363814729362464067692931	(14,16)
-0.00464291804778355773668642932	(14,17)
-0.00458050919408894504701907684	(14,18)
-0.0044054325650633664714419668	(14,19)
-0.00412303948431002161548465428	(14,20)
-0.0037450942094941221619915017	(14,21)
-0.00328939970912063691338777072	(14,22)
-0.00277897145171688991487915261	(14,23)
-0.00224080254799755454298935145	(14,24)
-0.0017042987492818779436590462	(14,25)
-0.00119949045245071927953031716	(14,26)
-0.00075514857882956966218078043	(14,27)
-0.00039694048607754875081675745	(14,28)
-0.00014576041261459669717922233	(14,29)
-0.00001635673587826983750745936	(14,30)
-5.26796705422088189941855e-6	(15,1)
-0.00004732329649421707767536389	(15,2)
-0.00013093977620936153946418435	(15,3)
-0.00025502401403853663805817169	(15,4)
-0.00041769031076099798058210018	(15,5)
-0.00061601157608395540087591165	(15,6)
-0.00084575782418652225226177394	(15,7)
-0.0011011723107517721571210466	(15,8)
-0.00137483590850981900796410079	(15,9)
-0.00165766453216252873135957893	(15,10)
-0.00193907262782531354267607472	(15,11)
-0.00220731895158673853392054811	(15,12)
-0.00245003074057643855257805632	(15,13)
-0.00265488109598437014696210825	(15,14)
-0.0028103743904401226931747435	(15,15)
-0.00290667819840462771179036838	(15,16)
-0.00293642970344235887186671583	(15,17)
-0.00289544120643568245193926922	(15,18)
-0.00278323385036339133148394966	(15,19)
-0.00260334066535472583202320531	(15,20)
-0.00236333831118801910514622254	(15,21)
-0.00207458952948925513145597694	(15,22)
-0.00175170294866674624270795107	(15,23)
-0.00141174102056597404137871096	(15,24)
-0.00107322820318796144581840298	(15,25)
-0.00075502816941150342251506679	(15,26)
-0.00047516954585046366222145859	(15,27)
-0.0002497038528189298122361051	(15,28)
-0.00009167693040622532223562411	(15,29)
-0.00001028671904391226770356128	(15,30)
-2.04910299230682240166608e-6	(16,1)
-0.00001840751760915437596013671	(16,2)
-0.00005093173171232163740300891	(16,3)
-0.0000991943692570710499577598	(16,4)
-0.00016245582493569119069217552	(16,5)
-0.0002395644040313885931446287	(16,6)
-0.00032885171587601935861614478	(16,7)
-0.00042804369676010400516212316	(16,8)
-0.00053420794008848538087451529	(16,9)
-0.00064375565819473310287588868	(16,10)
-0.00075251164958487375943444237	(16,11)
-0.00085585848557805409492708736	(16,12)
-0.00094895248212518220207086366	(16,13)
-0.0010269998847867161144549944	(16,14)
-0.00108557322906360571069228792	(16,15)
-0.00112094120552862597252887112	(16,16)
-0.00113038153504309462359518696	(16,17)
-0.00111244596402222348735205234	(16,18)
-0.00106714967093342852566694238	(16,19)
-0.00099606377189148618889380401	(16,20)
-0.00090229841162501977643311354	(16,21)
-0.00079037399872922921081343539	(16,22)
-0.00066598824249895201264428054	(16,23)
-0.00053569560908068518434678005	(16,24)
-0.00040652273445765519043957351	(16,25)
-0.00028554768144905044773177384	(16,26)
-0.00017947258220609367717536756	(16,27)
-0.00009421839676795572077436081	(16,28)
-0.00003456771858546664974006944	(16,29)
-3.87735401909403812362605e-6	(16,30)
1.23245218308042765204422e-6	(17,1)
0.00001107142543841570805791845	(17,2)
0.00003063447250748374354327374	(17,3)
0.00005966957334498655731885319	(17,4)
0.00009774671327993033471242188	(17,5)
0.00014420502729136139997077931	(17,6)
0.00019809688318256063550546794	(17,7)
0.00025813896917753438019891648	(17,8)
0.00032268040564078226313487743	(17,9)
0.0003896967346067549806458385	(17,10)
0.00045681654281274038030890559	(17,11)
0.00052138469332734967206929898	(17,12)
0.00058056293253788112607907526	(17,13)
0.00063146522609011122792728457	(17,14)
0.00067132174154305733629869894	(17,15)
0.00069766209871927870822276511	(17,16)
0.00070850553043974962579275874	(17,17)
0.00070254317091642099403719901	(17,18)
0.00067929612142590949265040057	(17,19)
0.00063923258732325102762359687	(17,20)
0.00058382857969172077305423041	(17,21)
0.00051555966985112028246261431	(17,22)
0.00043781611781109356462639208	(17,23)
0.00035474013498160271697042858	(17,24)
0.00027099155360727073177944308	(17,25)
0.00019145595951854397468953347	(17,26)
0.00012091642934347379725438338	(17,27)
0.0000637154005736369715818088	(17,28)
0.00002343603398199996253204329	(17,29)
2.63213647100776270806203e-6	(17,30)
4.45972812870910861628927e-6	(18,1)
0.00004006276138452238997548234	(18,2)
0.00011085141456925266430358217	(18,3)
0.00021590505524999075714447925	(18,4)
0.00035364205657376364913145939	(18,5)
0.00052161610096861488420405554	(18,6)
0.00071630176245564694432484402	(18,7)
0.00093290956804847928562006162	(18,8)
0.00116527096528116009666307412	(18,9)
0.00140582897356404354189917002	(18,10)
0.00164576118854037413852101267	(18,11)
0.00187524911566906034991685778	(18,12)
0.00208389276198913243253781817	(18,13)
0.00226125347114408119407931449	(18,14)
0.00239749269584995079502952837	(18,15)
0.00248406127462349969012993762	(18,16)
0.00251438416809354679506753166	(18,17)
0.00248448060317448552839669761	(18,18)
0.00239345990316235065194069704	(18,19)
0.00224383924649038544604389662	(18,20)
0.00204164100209319658427838747	(18,21)
0.00179624342083903728030012849	(18,22)
0.00151997810267955343502946724	(18,23)
0.00122748915866832479898805267	(18,24)
0.00093489039543002547942900107	(18,25)
0.00065877609854594106586033383	(18,26)
0.00041515611079740279923054988	(18,27)
0.00021839524327247973217994943	(18,28)
0.00008023949472156621782341252	(18,29)
9.00662665806311479084468e-6	(18,30)
7.52960927451801863184358e-6	(19,1)
0.00006764017968174424068047007	(19,2)
0.00018715605045412388486685508	(19,3)
0.00036452007471998822436371198	(19,4)
0.00059705367295760975915072001	(19,5)
0.00088060892124639586655143815	(19,6)
0.00120920265216781490285474346	(19,7)
0.00157470165611217580781946404	(19,8)
0.00196662857948739957479429355	(19,9)
0.00237215012836754663374482019	(19,10)
0.00277629332004093280476106169	(19,11)
0.00316241324872340824593697061	(19,12)
0.00351290932110594784626425719	(19,13)
0.00381015884279536001308711756	(19,14)
0.00403761010051742472637578486	(19,15)
0.00418095453507718017548548734	(19,16)
0.00422928174602427534653901679	(19,17)
0.00417611382639862053431775858	(19,18)
0.0040202180126350291876689962	(19,19)
0.00376610903796409034506692338	(19,20)
0.00342417410816210254693139141	(19,21)
0.00301038236004783700112177092	(19,22)
0.00254557451835388376087927815	(19,23)
0.00205436418874008149588472553	(19,24)
0.00156371651331314857425107225	(19,25)
0.00110129954405161230310815634	(19,26)
0.00069372583044762953456015647	(19,27)
0.00036481422004181358435266507	(19,28)
0.00013400346946242595617734208	(19,29)
0.00001503969396021011558035734	(19,30)
0.00001036169349562294180776107	(20,1)
0.0000930814098431348080218492	(20,2)
0.0002575499029765766407093051	(20,3)
0.00050162223199253603461823109	(20,4)
0.00082160611187190825366254618	(20,5)
0.00121178011962246193420053769	(20,6)
0.00166388723431708455651363181	(20,7)
0.00216669970343143208446018456	(20,8)
0.00270575202341233586866565129	(20,9)
0.00326332772519293903165718857	(20,10)
0.00381876345228811555553809363	(20,11)
0.00434910252364419420512464903	(20,12)
0.00483009285471530758830186627	(20,13)
0.00523748460184284129749789383	(20,14)
0.00554854540801494757099964815	(20,15)
0.00574367980687861171654919603	(20,16)
0.00580801781075639386306666461	(20,17)
0.00573282866142530545553375778	(20,18)
0.00551662060652868124504951162	(20,19)
0.00516580639690278922417084317	(20,20)
0.00469484554487686208273756963	(20,21)
0.00412581549323185758477113904	(20,22)
0.00348741095002714547733346642	(20,23)
0.00281341935784625503192910401	(20,24)
0.00214076624287452786515667964	(20,25)
0.00150726279402862465512717303	(20,26)
0.00094921593931559542031886352	(20,27)
0.00049907593263966673643737672	(20,28)
0.0001832967776997313515697528	(20,29)
0.00002057071438286362981526524	(20,30)
0.00001290241194489334884639825	(21,1)
0.0001159052307374136853871574	(21,2)
0.00032070146244333685652211292	(21,3)
0.00062461816236391031245336432	(21,4)
0.00102305161908955022455121085	(21,5)
0.00150886447546563692197837709	(21,6)
0.0020717522211234163757587901	(21,7)
0.00269769948403263278494250533	(21,8)
0.00336864763226528239284801106	(21,9)
0.00406248127585966862448847715	(21,10)
0.00475341324906690100495660766	(21,11)
0.00541280805625094900070700168	(21,12)
0.00601043647617142543025708539	(21,13)
0.00651610396930858048126437479	(21,14)
0.00690154817834240351887902783	(21,15)
0.00714246153431780434364793126	(21,16)
0.00722046845950561162506009779	(21,17)
0.00712487630098346320766482168	(21,18)
0.00685402664506916230849270729	(21,19)
0.00641609883422262664497739605	(21,20)
0.00582925820280091829577630879	(21,21)
0.00512109396900961097663690733	(21,22)
0.00432735085473765044301438437	(21,23)
0.00349001870573198374088894714	(21,24)
0.00265489999929724142270078609	(21,25)
0.00186882108639718416925690753	(21,26)
0.00117668531067556648523722743	(21,27)
0.00061858214646129994064132691	(21,28)
0.00022716508761780584763781281	(21,29)
0.00002549258285394031767129464	(21,30)
0.00001512467047216293338893669	(22,1)
0.00013586824932807257115357701	(22,2)
0.00037593727272144660263003394	(22,3)
0.00073219616900233132955355528	(22,4)
0.00119924166925546428133176081	(22,5)
0.00176869286876999358102257344	(22,6)
0.00242844548081390394915423953	(22,7)
0.00316203243548229130187472033	(22,8)
0.00394823434872121638622598621	(22,9)
0.00476106695350280158500111461	(22,10)
0.00557023935162687683352370666	(22,11)
0.00634212983586868805614529057	(22,12)
0.00704126969783671259698057699	(22,13)
0.00763226582996944832844926924	(22,14)
0.00808203668391554499698026445	(22,15)
0.00836218981367309070877248449	(22,16)
0.00845133847591963394067606471	(22,17)
0.00833714363181614122843032512	(22,18)
0.00801787808779255820571329677	(22,19)
0.00750334090301343617364742083	(22,20)
0.00681499969799901228084458824	(22,21)
0.00598530126104827604330352422	(22,22)
0.00505616064865984790850722715	(22,23)
0.00407670900652470921506176276	(22,24)
0.00310044399381680439821173091	(22,25)
0.00218197826807587104588149456	(22,26)
0.0013736166868654217981598087	(22,27)
0.000722009115053302926956483	(22,28)
0.0002651221712848859240898013	(22,29)
0.00002975072901753779573349739	(22,30)
0.00001702420689703905574176509	(23,1)
0.00015293217723032509362765569	(23,2)
0.00042315138751851968380885388	(23,3)
0.00082414987247792339600441209	(23,4)
0.00134983811734908485887026401	(23,5)
0.00199076624744277304165322399	(23,6)
0.00273328102661969030611682737	(23,7)
0.00355880380642674883927362154	(23,8)
0.00444339222985221372072072636	(23,9)
0.00535772986315716639014284608	(23,10)
0.00626765005642546023517560057	(23,11)
0.00713524650386205133677748212	(23,12)
0.00792055851987329667972104153	(23,13)
0.00858375087167939006849118344	(23,14)
0.00908764385677463643381119104	(23,15)
0.0094003968410491483330461165	(23,16)
0.00949811426438313585488499082	(23,17)
0.00936713178932479801094451372	(23,18)
0.00900575380989603249612867709	(23,19)
0.00842525104017810545100227419	(23,20)
0.00764998467830130606814231721	(23,21)
0.0067165957484398148335462716	(23,22)
0.00567227728030480999362848681	(23,23)
0.00457222513461591032185129002	(23,24)
0.00347643313403783568920791876	(23,25)
0.00244605357265914784123870993	(23,26)
0.00153958078914086375150000364	(23,27)
0.00080913094123524280497490173	(23,28)
0.00029708502116946010506323212	(23,29)
0.00003333583509507432867163946	(23,30)
0.00001861420383048457914827808	(24,1)
0.00016721543650272653681879805	(24,2)
0.00046267146728841227206266883	(24,3)
0.00090111741406605129906310828	(24,4)
0.00147588604910696212403717249	(24,5)
0.00217662565260526822322113493	(24,6)
0.00298837405940898407335172253	(24,7)
0.00389076642943071091326877492	(24,8)
0.00485755622801239084162589213	(24,9)
0.00585660837222226786819814423	(24,10)
0.00685048153510907038059926144	(24,11)
0.00779765678725768209915744224	(24,12)
0.00865439804121700683875244417	(24,13)
0.00937715394535623184268732418	(24,14)
0.00992533974693315606104687891	(24,15)
0.01026427991736805188397724765	(24,16)
0.01036805544452981302506643403	(24,17)
0.010221988748747937139871785	(24,18)
0.00982451617738715955072423645	(24,19)
0.00918824158829420594911574181	(24,20)
