ldd121_(sigma,mu)
-0.0148737160725375514913101427	(5,27)
-0.0151225546445547137023394224	(5,28)
-0.0152899780759123562590521539	(5,29)
-0.015374151135051928546192886	(5,30)
-0.00001034273660101394005643743	(6,1)
-0.00009291461526664378500687946	(6,2)
-0.00025715370682093844464399914	(6,3)
-0.00050126062118600515208568245	(6,4)
-0.00082256101376087395219513752	(6,5)
-0.0012175349588678600211338926	(6,6)
-0.00168185559413733272808289258	(6,7)
-0.00221043659988307581299400767	(6,8)
-0.00279748798051691609423759432	(6,9)
-0.00343657952537896118533277066	(6,10)
-0.00412071124489856476675219232	(6,11)
-0.00484239000539350793721016039	(6,12)
-0.0055937115224829243339035649	(6,13)
-0.0063664468192668814388242499	(6,14)
-0.0071521322112004931961704414	(6,15)
-0.0079421618449547362957626781	(6,16)
-0.0087278817934546087761304261	(6,17)
-0.0095006846936605835067871778	(6,18)
-0.0102521039074871623952436051	(6,19)
-0.0109739061895632156232125274	(6,20)
-0.0116581818584239469476115434	(6,21)
-0.0122974314903251329750275015	(6,22)
-0.0128846481873518424912186416	(6,23)
-0.013413394514005366933580813	(6,24)
-0.013877873249078012754416474	(6,25)
-0.0142729911623321801488801758	(6,26)
-0.0145944150980844222418470664	(6,27)
-0.0148386197298389163962285234	(6,28)
-0.0150029264409525815136083507	(6,29)
-0.015085532885016703138282358	(6,30)
-0.00001001271821082109757537373	(7,1)
-0.00008994987515646427798099731	(7,2)
-0.00024894839971947433165598973	(7,3)
-0.00048526637102447546149043559	(7,4)
-0.00079631493747597360298792667	(7,5)
-0.00117868683341465477917997069	(7,6)
-0.00162819387628573437731459872	(7,7)
-0.00213991300716331317867015838	(7,8)
-0.00270824034344160153632373811	(7,9)
-0.00332695262741966156979226973	(7,10)
-0.00398927537908752142983210545	(7,11)
-0.00468795699596973202119771711	(7,12)
-0.0054153479873318053817570028	(7,13)
-0.0061634844840497679277514202	(7,14)
-0.0069241751284368894833160307	(7,15)
-0.0076890904196878159732679323	(7,16)
-0.0084498535697419859352748277	(7,17)
-0.0091981319108170573658954367	(7,18)
-0.0099257278893566904192777161	(7,19)
-0.0106246686816668812464528488	(7,20)
-0.0112872934743401088876389957	(7,21)
-0.0119063374681908648881630205	(7,22)
-0.0124750116885418297316478874	(7,23)
-0.0129870777181010738639491862	(7,24)
-0.0134369165121456803951405987	(7,25)
-0.0138195905099408594373934137	(7,26)
-0.0141308983216998224091051776	(7,27)
-0.0143674213470073690586828204	(7,28)
-0.0145265617681434849768441462	(7,29)
-0.014606571459334830188947453	(7,30)
-9.51866412994732350543873e-6	(8,1)
-0.0000855115106478004666557741	(8,2)
-0.00023666464607688289549323538	(8,3)
-0.00046132219563084316790082884	(8,4)
-0.00075702332999076054168260437	(8,5)
-0.00112052951695117378371908004	(8,6)
-0.00154786031998046760999463942	(8,7)
-0.00203433730141787538016373051	(8,8)
-0.00257463549841648586673941804	(8,9)
-0.00316284186190447500112300547	(8,10)
-0.00379251998321696602640932317	(8,11)
-0.00445678037936932036019374155	(8,12)
-0.0051483555652993714138644803	(8,13)
-0.0058596791084365477109198833	(8,14)
-0.0065829678360265679583305218	(8,15)
-0.0073103063470648498290837886	(8,16)
-0.0080337329669441962350229161	(8,17)
-0.0087453262728289424039390588	(8,18)
-0.0094372913106563927600690896	(8,19)
-0.0101020446204596782585554358	(8,20)
-0.0107322971859487784793412373	(8,21)
-0.0113211344281028011745108459	(8,22)
-0.0118620923725121296643899173	(8,23)
-0.0123492291382643163760389933	(8,24)
-0.0127771909242905084755525051	(8,25)
-0.0131412717091448120992504182	(8,26)
-0.0134374659336796675170019606	(8,27)
-0.0136625135039390168253546335	(8,28)
-0.0138139365340195979168489872	(8,29)
-0.013890067345019919378041478	(8,30)
-8.8388032749453064670538e-6	(9,1)
-0.00007940394003094186494139915	(9,2)
-0.00021976115031106013315543904	(9,3)
-0.00042837298633085896454741012	(9,4)
-0.0007029548481894445899669277	(9,5)
-0.0010405005249224341283172297	(9,6)
-0.00143731568782576032077969338	(9,7)
-0.0018890588810586475516811788	(9,8)
-0.00239078947095768596281039382	(9,9)
-0.00293702194827645660053136903	(9,10)
-0.00352178592671873560622207234	(9,11)
-0.00413869114545941447370521644	(9,12)
-0.0047809967606208542931091979	(9,13)
-0.0054416841979234510596985764	(9,14)
-0.0061135328325930472700814752	(9,15)
-0.0067891977597089375631256958	(9,16)
-0.0074612889155078616523993563	(9,17)
-0.0081224508054223882783829665	(9,18)
-0.0087654420864999226925367009	(9,19)
-0.0093832142401328627548427555	(9,20)
-0.0099689885567302744661449655	(9,21)
-0.010516330639189987493809419	(9,22)
-0.01101922161982324157997161	(9,23)
-0.0114721252794080099461333968	(9,24)
-0.0118700502612297267367635226	(9,25)
-0.0122086065910896915899464056	(9,26)
-0.0124840557495440754580896912	(9,27)
-0.0126933535973730830776240862	(9,28)
-0.0128341855305405799296304889	(9,29)
-0.012904993336351993192486618	(9,30)
-7.96765771867898404880683e-6	(10,1)
-0.00007157795220049286860616965	(10,2)
-0.00019810171765588202432176715	(10,3)
-0.00038615328604033517786254292	(10,4)
-0.00063367396608845253573345349	(10,5)
-0.00093795544071528547823041732	(10,6)
-0.00129567035796719312556224709	(10,7)
-0.001702909635174395187205543	(10,8)
-0.00215522592004030925259131834	(10,9)
-0.0026476825998282305492383336	(10,10)
-0.00317490771995510846494076692	(10,11)
-0.00373115216360667072186943671	(10,12)
-0.0043103514502401262839637365	(10,13)
-0.0049061905276632902058624836	(10,14)
-0.0055121709538090805743106727	(10,15)
-0.0061216798844498056585411426	(10,16)
-0.0067280602966850321238857755	(10,17)
-0.0073246818811007323461253459	(10,18)
-0.0079050120257278596176764589	(10,19)
-0.0084626862919734908929123033	(10,20)
-0.0089915777482433144022352152	(10,21)
-0.0094858644846237813483091062	(10,22)
-0.0099400945869499382496351721	(10,23)
-0.0103492478071710374527150365	(10,24)
-0.0107087931359660509206673818	(10,25)
-0.0110147414697066982169755648	(10,26)
-0.0112636925729114433215641853	(10,27)
-0.0114528755736005653118389735	(10,28)
-0.0115801822948058335748679926	(10,29)
-0.011644192820989082089578325	(10,30)
-6.91803203541690241969731e-6	(11,1)
-0.00006214857805775956705320384	(11,2)
-0.0001720047156256831647822284	(11,3)
-0.00033528370244849009743778115	(11,4)
-0.00055019918626743236678201045	(11,5)
-0.00081440209323206501662101085	(11,6)
-0.00112500780058852275483666086	(11,7)
-0.00147862906889054535994963332	(11,8)
-0.00187141414213562556364492338	(11,9)
-0.00229908939088341276459762242	(11,10)
-0.00275700587203232314526238991	(11,11)
-0.00324018920500145092336286307	(11,12)
-0.0037433922105531561566496818	(11,13)
-0.0042611498165787507013561717	(11,14)
-0.004787835795170939191257252	(11,15)
-0.0053177209476743204734672549	(11,16)
-0.0058450323907195832691219368	(11,17)
-0.0063640136101000945634472134	(11,18)
-0.0068689849370363137396208962	(11,19)
-0.0073544040623227412475776174	(11,20)
-0.0078149261407538944943386368	(11,21)
-0.008245462956837958814516188	(11,22)
-0.0086412405314544903019351334	(11,23)
-0.0089978544579227674680797492	(11,24)
-0.0093113221758869650648109364	(11,25)
-0.0095781313332323220934482359	(11,26)
-0.0097952833593637815542890147	(11,27)
-0.0099603313847811996419009547	(11,28)
-0.0100714116961193339016258947	(11,29)
-0.010127268013318505558143889	(11,30)
-5.71903414664998732465104e-6	(12,1)
-0.00005137731066138885794693354	(12,2)
-0.00014219386597984543593786641	(12,3)
-0.00027717498910929792645723644	(12,4)
-0.00045484564056827067767389156	(12,5)
-0.00067326758429894565137961363	(12,6)
-0.00093006277255489415341616326	(12,7)
-0.00122244138754895367726131019	(12,8)
-0.0015472338870558610123932757	(12,9)
-0.00190092639214411624955538593	(12,10)
-0.00227969879108491130598774816	(12,11)
-0.00267946500708833381139078396	(12,12)
-0.0030959149779272765079831538	(12,13)
-0.00352455800916105259519798	(12,14)
-0.0039607672747330183416102819	(12,15)
-0.0043998253346094502151817212	(12,16)
-0.004836970606020418583304214	(12,17)
-0.0052674447530148063632683074	(12,18)
-0.0056865409428400024869174916	(12,19)
-0.0060896528562701295237312222	(12,20)
-0.0064723242365650486809336456	(12,21)
-0.0068302986270336145455093883	(12,22)
-0.0071595687928746018946448868	(12,23)
-0.007456425164474439820204735	(12,24)
-0.0077175024933144018133166431	(12,25)
-0.0079398237944018004534308266	(12,26)
-0.008120840575069182167672393	(12,27)
-0.0082584683300853912754352886	(12,28)
-0.0083511163237932643176431392	(12,29)
-0.008397710782725007327756279	(12,30)
-4.41091566416542047972536e-6	(13,1)
-0.00003962575314092005004139944	(13,2)
-0.00010966995929457958360502522	(13,3)
-0.00021377798452242418041076808	(13,4)
-0.00035081474895148231198241246	(13,5)
-0.00051929092562303595639076068	(13,6)
-0.00071738236195922824313603962	(13,7)
-0.00094295293541924351581514253	(13,8)
-0.00119358009352505919115647538	(13,9)
-0.00146658234937556101013205038	(13,10)
-0.00175904808717479841335951293	(13,11)
-0.00206786516749361137437785447	(13,12)
-0.002389750992844051857062391	(13,13)
-0.0027212828807216361441581907	(13,14)
-0.003058928771789289667652448	(13,15)
-0.003399078453962320614378481	(13,16)
-0.0037380755900266123444402888	(13,17)
-0.0040722508828661436676604934	(13,18)
-0.0043979566902679093858710098	(13,19)
-0.0047116033095200417955034841	(13,20)
-0.0050096969968057066407049815	(13,21)
-0.0052888795807007804294861082	(13,22)
-0.0055459692915209504212429811	(13,23)
-0.0057780021813454681393604826	(13,24)
-0.0059822732775398907803958707	(13,25)
-0.0061563764192015910940891814	(13,26)
-0.0062982415919779605078749441	(13,27)
-0.0064061685180680326287971633	(13,28)
-0.0064788552843443933178289819	(13,29)
-0.006515420904418119537990078	(13,30)
-3.03850280426617276661827e-6	(14,1)
-0.00002729660491953238446843793	(14,2)
-0.00007554752661310147387861082	(14,3)
-0.00014726524336446806443863644	(14,4)
-0.00024167178650718504356240365	(14,5)
-0.00035774976091996808587368025	(14,6)
-0.00049425784622541752503362463	(14,7)
-0.00064974842196653561766590859	(14,8)
-0.00082258642247305033783263703	(14,9)
-0.00101096858432474181342182671	(14,10)
-0.00121294239235913556602984089	(14,11)
-0.00142642424381253040384788911	(14,12)
-0.0016492166114870321962904139	(14,13)
-0.0018790242674185857184213027	(14,14)
-0.002113469897405011128650252	(14,15)
-0.0023501096635365563946719084	(14,16)
-0.0025864494298899832668507391	(14,17)
-0.0028199624357018761294471275	(14,18)
-0.003048109169286592111510376	(14,19)
-0.0032683600634444986082042148	(14,20)
-0.0034782214082282507074431481	(14,21)
-0.0036752645784285717294124603	(14,22)
-0.003857158327615497396904102	(14,23)
-0.0040217035399748238401079536	(14,24)
-0.004166869489722232571932981	(14,25)
-0.0042908303687298858226071316	(14,26)
-0.0043920006351042220191201366	(14,27)
-0.0044690676307567710837513112	(14,28)
-0.0045210199273838503445861675	(14,29)
-0.004547169990299895749168905	(14,30)
-1.64508519374982423888064e-6	(15,1)
-0.00001477876143034265049249647	(15,2)
-0.00004090289564132418441379554	(15,3)
-0.0000797348585736574221158645	(15,4)
-0.00013085986291040242579714296	(15,5)
-0.0001937409781112373916553527	(15,6)
-0.0002677309762731061299821404	(15,7)
-0.00035208493378340397726589483	(15,8)
-0.00044597248929300163368598247	(15,9)
-0.00054848875915153174250769456	(15,10)
-0.00065866312847666854772025602	(15,11)
-0.00077546544841501916852683919	(15,12)
-0.000897809546140791877809125	(15,13)
-0.0010245543543563442168709714	(15,14)
-0.0011545033484725359998473711	(15,15)
-0.0012864033000120829531915469	(15,16)
-0.0014189435771130689044785347	(15,17)
-0.001550757319597368951125146	(15,18)
-0.001680425771549292635643807	(15,19)
-0.001806486867527982896912188	(15,20)
-0.0019274488527066815755972992	(15,21)
-0.0020418092989735898983991567	(15,22)
-0.0021480793956225878270127727	(15,23)
-0.00224481288900943188159318	(15,24)
-0.002330638567419142868791557	(15,25)
-0.0024042947804570974506960167	(15,26)
-0.0024646641854209609009237763	(15,27)
-0.0025108067554042727790472189	(15,28)
-0.002541989081971683686357991	(15,29)
-0.002557708161940385348112796	(15,30)
-2.6800057362909160537852e-7	(16,1)
-2.40764902747908429590935e-6	(16,2)
-6.66441225262664747804653e-6	(16,3)
-0.00001299647387824175400607627	(16,4)
-0.00002134877173918006678106985	(16,5)
-0.00003166094310464491365132898	(16,6)
-0.00004387598818618473963005777	(16,7)
-0.00005794828662905770616441129	(16,8)
-0.00007384958694702136639990877	(16,9)
-0.00009157174116683932734844523	(16,10)
-0.00011112526506919508954856921	(16,11)
-0.00013253323999049680168742442	(16,12)
-0.0001558205921766035851202065	(16,13)
-0.000180999336609926046243255	(16,14)
-0.0002080508953936101254681788	(16,15)
-0.0002369070385367725798802933	(16,16)
-0.0002674312969977391929178546	(16,17)
-0.0002994028266610776941830151	(16,18)
-0.0003325046372897305654247408	(16,19)
-0.0003663178417695320731350299	(16,20)
-0.0004003231474144766630200094	(16,21)
-0.0004339102399870396538589784	(16,22)
-0.0004663950538267948127082032	(16,23)
-0.000497044238368529857299333	(16,24)
-0.0005251054854589779566099554	(16,25)
-0.0005498418329473461317468058	(16,26)
-0.0005705676586981649531732596	(16,27)
-0.0005866838625467509281230127	(16,28)
-0.0005977097222052686348712781	(16,29)
-0.000603309105011618472857123	(16,30)
1.06370432674279459370202e-6	(17,1)
9.55578870286534171743509e-6	(17,2)
0.0000264457178500621437723135	(17,3)
0.00005154208297664590795933453	(17,4)
0.00008455104562207149588398254	(17,5)
0.00012506987465376583428787908	(17,6)
0.00017258080763032454336741251	(17,7)
0.00022644698154841802121577354	(17,8)
0.00028591218478252553748713035	(17,9)
0.000350105968403654206039233	(17,10)
0.00041805523550407565756457197	(17,11)
0.00048870283905303636971239045	(17,12)
0.0005609330193861969797258946	(17,13)
0.0006336027733385967788140149	(17,14)
0.0007055775470510367333233257	(17,15)
0.0007757690610772521615132703	(17,16)
0.0008431726770838691987904275	(17,17)
0.0009069015498971862959395541	(17,18)
0.0009662149029849058149958257	(17,19)
0.001020538118873393966202559	(17,20)
0.0010694729207313126887625972	(17,21)
0.0011127966856760721971467292	(17,22)
0.001150450804259760319464073	(17,23)
0.0011825189032771417338263879	(17,24)
0.0012091965973561763784615866	(17,25)
0.0012307551514741077438002935	(17,26)
0.0012475019574091734104724701	(17,27)
0.0012597410065823713033938188	(17,28)
0.0012677365561328335046992207	(17,29)
0.001271682933974401021523848	(17,30)
2.32981018357845707810954e-6	(18,1)
0.0000209299096786803340773025	(18,2)
0.00005792476579134654302172718	(18,3)
0.00011290079788091808828495836	(18,4)
0.00018523116542419551635853464	(18,5)
0.0002740700649152801428719997	(18,6)
0.00037834830105788116053336564	(18,7)
0.00049677236289957050399141259	(18,8)
0.0006278292364719127865473	(18,9)
0.00076979889934743195507103224	(18,10)
0.00092077588743946558350778083	(18,11)
0.00107870054878506189420174086	(18,12)
0.0012413996779582903296935044	(18,13)
0.0014066352527428973783509552	(18,14)
0.0015721590761955363151220706	(18,15)
0.0017357703650719617599842345	(18,16)
0.0018953728090630680802035342	(18,17)
0.0020490274194449911368916865	(18,18)
0.0021949976233634251643535831	(18,19)
0.0023317835373892786672004303	(18,20)
0.0024581431314227983306443784	(18,21)
0.002573099000281522078012977	(18,22)
0.0026759306010648811865664396	(18,23)
0.0027661529828733174654759072	(18,24)
0.0028434841239370027802525394	(18,25)
0.0029078039018067999610367208	(18,26)
0.0029591083759240779099234463	(18,27)
0.0029974634046826960724741825	(18,28)
0.0030229616255607898308821098	(18,29)
0.003035686500550223713911698	(18,30)
3.51822522890674600091995e-6	(19,1)
0.00003160608618600399622178505	(19,2)
0.00008747207916704072710949726	(19,3)
0.00017049355333595506800890221	(19,4)
0.00027972952754140412842000431	(19,5)
0.00041391490820052756144534676	(19,6)
0.00057145682328553333676619743	(19,7)
0.00075043591172729934255619477	(19,8)
0.00094861540519844627922888709	(19,9)
0.00116346046754063585202348453	(19,10)
0.00139216953817154869190354153	(19,11)
0.00163171842138504915130863902	(19,12)
0.0018789166705493976460124672	(19,13)
0.002130474558214649150793587	(19,14)
0.0023830777370183827594930267	(19,15)
0.0026334657170263691379245565	(19,16)
0.0028785096295570262729585647	(19,17)
0.0031152844995438935960331458	(19,18)
0.0033411314483127331085418832	(19,19)
0.003553705887526410677687087	(19,20)
0.0037510087863370596761357595	(19,21)
0.0039313994001985123806607459	(19,22)
0.0040935893155226558762751708	(19,23)
0.004236619150050809409108088	(19,24)
0.0043598206170884744748040237	(19,25)
0.0044627677912231181026293085	(19,26)
0.0045452222092009909703848466	(19,27)
0.0046070768412564927325192519	(19,28)
0.0046483039506078527669086295	(19,29)
0.004668911432630727399198077	(19,30)
4.62362079991557516674477e-6	(20,1)
0.00004153644725830884626914659	(20,2)
0.00011495515754889365096683122	(20,3)
0.00022406200139029075731018909	(20,4)
0.00036762192481796673117330339	(20,5)
0.00054397576896763613506446776	(20,6)
0.00075103630939277640356763337	(20,7)
0.00098629072486474699109324177	(20,8)
0.00124681308217283975147568659	(20,9)
0.00152928995118886923515854691	(20,10)
0.00183006134863846817473416466	(20,11)
0.0021451779272139331685811275	(20,12)
0.0024704738029102726426985285	(20,13)
0.0028016528071346077253326518	(20,14)
0.003134384439100995513786651	(20,15)
0.003464404553841233895249457	(20,16)
0.0037876150030414657929961185	(20,17)
0.0041001761567710016821254339	(20,18)
0.0043985865221284172675858158	(20,19)
0.0046797445226560427509880172	(20,20)
0.0049409888299700657839951364	(20,21)
0.0051801153144856254699987304	(20,22)
0.0053953705391033789468740235	(20,23)
0.0055854235784906462122755014	(20,24)
0.0057493196346651680693785649	(20,25)
0.005886420289543680966271236	(20,26)
0.0059963361771945075766564516	(20,27)
0.0060788583073359663114583579	(20,28)
0.0061338942071651080900993881	(20,29)
0.006161414492878494929162727	(20,30)
5.64584014175042460323162e-6	(21,1)
0.00005071958406458092511669497	(21,2)
0.00014037009034773931332586567	(21,3)
0.00027359844735841396660885059	(21,4)
0.00044889545942276406177394424	(21,5)
0.00066423279718731650882979108	(21,6)
0.00091705759114217570979616354	(21,7)
0.00120429496656382329605650392	(21,8)
0.00152236301945701025910806143	(21,9)
0.00186720414308817421527899402	(21,10)
0.00223433546370282735259461378	(21,11)
0.0026189195282359241258209793	(21,12)
0.0030158544632416739561557531	(21,13)
0.0034198807968521945234777975	(21,14)
0.0038257002333736388154157886	(21,15)
0.0042281001195140788278358061	(21,16)
0.0046220763361329739545511008	(21,17)
0.0050029470243758525033846881	(21,18)
0.0053664499660790895634566061	(21,19)
0.0057088175547993285857972621	(21,20)
0.006026825003371840151306576	(21,21)
0.0063178095589371896043917359	(21,22)
0.0065796608190760784022879705	(21,23)
0.0068107845337589807671568391	(21,24)
0.0070100443239688202598477775	(21,25)
0.0071766873739196758523507582	(21,26)
0.0073102612368597973182570291	(21,27)
0.0074105293694270962952012504	(21,28)
0.0074773928671862170003901676	(21,29)
0.00751082515357436532301184	(21,30)
6.58836039796794955584007e-6	(22,1)
0.00005918673311375456418171433	(22,2)
0.00016380331713057818271252633	(22,3)
0.00031927131155831222366127515	(22,4)
0.00052382623046991676279036892	(22,5)
0.00077509389511249745980248782	(22,6)
0.00107008234928645519220604091	(22,7)
0.00140518328450767030535633882	(22,8)
0.00177618857121784906489572473	(22,9)
0.00217832676508856281835420667	(22,10)
0.00260632302726392232742604539	(22,11)
0.0030544838821266817196792647	(22,12)
0.0035168058327101941478084472	(22,13)
0.0039871043211537189241630295	(22,14)
0.0044591571523102496204352245	(22,15)
0.0049268545823683320290133496	(22,16)
0.0053843470576948477210388088	(22,17)
0.0058261812394532346874279839	(22,18)
0.0062474155298634932402862359	(22,19)
0.0066437077753728472554199419	(22,20)
0.0070113700042368174023426351	(22,21)
0.0073473877238699926969703881	(22,22)
0.0076494041740160869473257481	(22,23)
0.0079156727161019347388565696	(22,24)
0.0081449829773423211866948904	(22,25)
0.0083365682569231194487587276	(22,26)
0.0084900029089848140401891901	(22,27)
0.0086050988855501810769590769	(22,28)
0.0086818103617640943953013935	(22,29)
0.008720154439849487825672877	(22,30)
7.4569586213963570263951e-6	(23,1)
0.00006698979229147818599553761	(23,2)
0.0001853984605919730877029634	(23,3)
0.00036136047927121065251659592	(23,4)
0.00059287324910316750411171346	(23,5)
0.00087723770646745280613579821	(23,6)
0.00121104625623774871109354457	(23,7)
0.00159018186085654497375082499	(23,8)
0.00200983518289104572001259501	(23,9)
0.00246454579197384634075486397	(23,10)
0.00294827168738338285178777724	(23,11)
0.0034544888975054416238474224	(23,12)
0.0039763199418492434736069427	(23,13)
0.0045066868065023302415924031	(23,14)
0.0050384811613028964064124924	(23,15)
0.0055647422043925625749129707	(23,16)
0.0060788310680690579100388038	(23,17)
0.0065745903648727790393923914	(23,18)
0.0070464782625537084847767124	(23,19)
0.0074896683703136718965918052	(23,20)
0.0079001094812745475589352868	(23,21)
0.0082745425332862770140502035	(23,22)
0.008610475658138135343729744	(23,23)
0.0089061215273140263952176144	(23,24)
0.0091603040592764999085325508	(23,25)
0.009372343698871786703660763	(23,26)
0.0095419317798070161294190848	(23,27)
0.0096690048962907765508308013	(23,28)
0.009753629779469719357857403	(23,29)
0.009795907996218101103056327	(23,30)
8.25864298301275628320776e-6	(24,1)
0.00007419171932175820506636328	(24,2)
0.00020532975324541589622928553	(24,3)
0.00040020550384709611875711812	(24,4)
0.00065659344630271580802444585	(24,5)
0.00097148782911286431713443581	(24,6)
0.00134108525546983835051294681	(24,7)
0.0017607801688765153861935761	(24,8)
0.00222518166676270084775710778	(24,9)
0.00272815899580975892035974481	(24,10)
0.0032629209366728639677132848	(24,11)
0.0038221312351341430010214477	(24,12)
0.0043980585835783810692093789	(24,13)
0.0049827558095597456025201301	(24,14)
0.0055682593552961067420430292	(24,15)
0.0061467972970761795088463856	(24,16)
0.0067109924456677019600048787	(24,17)
0.007254046738179370484217768	(24,18)
0.0077698942477292206934783022	(24,19)
0.008253312576460612316561716	(24,20)
0.0086999858665072394061838732	(24,21)
0.0091065167498942020565034355	(24,22)
