kdd2311_(sigma,mu)
-5.09481398687801689e-12	(6,1)
-4.576786396864207587e-11	(6,2)
-1.2663675073054819294e-10	(6,3)
-2.4664784426225973611e-10	(6,4)
-4.0398869938464420741e-10	(6,5)
-5.9585263906391388864e-10	(6,6)
-8.1819117297103264765e-10	(6,7)
-1.06550100738966867265e-9	(6,8)
-1.33069274741670497271e-9	(6,9)
-1.60508298323365661343e-9	(6,10)
-1.87854070590365641918e-9	(6,11)
-2.13980390888984600587e-9	(6,12)
-2.37696427617174687647e-9	(6,13)
-2.57809885145663351529e-9	(6,14)
-2.73200949846724095382e-9	(6,15)
-2.82901573235730598463e-9	(6,16)
-2.86173582306209498291e-9	(6,17)
-2.82578622717025887109e-9	(6,18)
-2.72033113200404511711e-9	(6,19)
-2.54842229869162409793e-9	(6,20)
-2.31708392097479580885e-9	(6,21)
-2.03711671228368770684e-9	(6,22)
-1.72261822468512191832e-9	(6,23)
-1.39024046293224200044e-9	(6,24)
-1.05822899169138119789e-9	(6,25)
-7.4530779191728027355e-10	(6,26)
-4.6948919800321367422e-10	(6,27)
-2.4689686622576428694e-10	(6,28)
-9.069098749581520609e-11	(6,29)
-1.017862907384018583e-11	(6,30)
-1.904956678635935744e-11	(7,1)
-1.7112655771163233615e-10	(7,2)
-4.7349622830616401476e-10	(7,3)
-9.2221901380671196072e-10	(7,4)
-1.51051807194716092505e-9	(7,5)
-2.22789901386211689074e-9	(7,6)
-3.05922415199748265381e-9	(7,7)
-3.98391609973691772278e-9	(7,8)
-4.97546684818239740123e-9	(7,9)
-6.00140821914628539091e-9	(7,10)
-7.02385940761942460155e-9	(7,11)
-8.00071089907658826732e-9	(7,12)
-8.88743690003338779832e-9	(7,13)
-9.63945734275501236225e-9	(7,14)
-1.021490289671893777752e-8	(7,15)
-1.057757946998259745933e-8	(7,16)
-1.069988875722436433376e-8	(7,17)
-1.056544329106603010161e-8	(7,18)
-1.017112093134453307645e-8	(7,19)
-9.52833517151321405215e-9	(7,20)
-8.66335199428903819595e-9	(7,21)
-7.61655692335405143894e-9	(7,22)
-6.4406611431368407043e-9	(7,23)
-5.19792551312219257828e-9	(7,24)
-3.95656778530202480324e-9	(7,25)
-2.78659329873458029868e-9	(7,26)
-1.75534575511524662376e-9	(7,27)
-9.2310686765385677735e-10	(7,28)
-3.3907836617618125585e-10	(7,29)
-3.805616396465461735e-11	(7,30)
-5.84918512579806817e-11	(8,1)
-5.2544549930989435061e-10	(8,2)
-1.45387402571168583962e-9	(8,3)
-2.83168081989043287291e-9	(8,4)
-4.63805710561355512847e-9	(8,5)
-6.84077886012085826271e-9	(8,6)
-9.39336408290151838414e-9	(8,7)
-1.223262730810157727743e-8	(8,8)
-1.527717222426056076254e-8	(8,9)
-1.842730115288722881439e-8	(8,10)
-2.156669672190981340353e-8	(8,11)
-2.456605776476342085094e-8	(8,12)
-2.728866524427404038022e-8	(8,13)
-2.959763569701014393796e-8	(8,14)
-3.136441199238531792634e-8	(8,15)
-3.247786631524611146137e-8	(8,16)
-3.285326770281168328898e-8	(8,17)
-3.244031094952880270803e-8	(8,18)
-3.122942368176939881546e-8	(8,19)
-2.925566507537083508317e-8	(8,20)
-2.659969670062253107314e-8	(8,21)
-2.338552995847987671175e-8	(8,22)
-1.977501629998497519836e-8	(8,23)
-1.595932260380479228901e-8	(8,24)
-1.214789953887776014184e-8	(8,25)
-8.55568077135719488902e-9	(8,26)
-5.38942365481889602001e-9	(8,27)
-2.83420069745175601638e-9	(8,28)
-1.04106536028505694363e-9	(8,29)
-1.1684296445648898984e-10	(8,30)
-1.5463863721297736116e-10	(9,1)
-1.38915376859726609051e-9	(9,2)
-3.8436993527675790409e-9	(9,3)
-7.48629424950458445996e-9	(9,4)
-1.226192332056459065811e-8	(9,5)
-1.80853903201792191922e-8	(9,6)
-2.483380160449908047071e-8	(9,7)
-3.234010032295438495649e-8	(9,8)
-4.03890812747058503006e-8	(9,9)
-4.871715237661539466433e-8	(9,10)
-5.701678231233226190422e-8	(9,11)
-6.494611558773366686447e-8	(9,12)
-7.214369077225449671861e-8	(9,13)
-7.824762033296504999258e-8	(9,14)
-8.291804116865223717037e-8	(9,15)
-8.586118251091904038948e-8	(9,16)
-8.685307385613578859199e-8	(9,17)
-8.576076904744543950102e-8	(9,18)
-8.255901584763826830059e-8	(9,19)
-7.734055638514110741132e-8	(9,20)
-7.031868586041014630734e-8	(9,21)
-6.182128941131448345822e-8	(9,22)
-5.227626915120481821907e-8	(9,23)
-4.218900346680419319503e-8	(9,24)
-3.211318209898465660983e-8	(9,25)
-2.261696810186855465056e-8	(9,26)
-1.424689386199570709719e-8	(9,27)
-7.49215848376363194867e-9	(9,28)
-2.75203099888676412183e-9	(9,29)
-3.0887116790052014267e-10	(9,30)
-3.6321650841093234532e-10	(10,1)
-3.26285582727404798723e-9	(10,2)
-9.02811238390140257853e-9	(10,3)
-1.758386676913028370025e-8	(10,4)
-2.880089353813871958424e-8	(10,5)
-4.247907137805564219208e-8	(10,6)
-5.832972621098985220303e-8	(10,7)
-7.596044254624242682644e-8	(10,8)
-9.486570318847475261939e-8	(10,9)
-1.1442633155964883476746e-7	(10,10)
-1.3391994398124199068617e-7	(10,11)
-1.5254354215257565604226e-7	(10,12)
-1.6944809419507193414606e-7	(10,13)
-1.8378359573732148566974e-7	(10,14)
-1.9475181170322273381801e-7	(10,15)
-2.0166281300540619831122e-7	(10,16)
-2.0399066153584821229327e-7	(10,17)
-2.0142325339919605882003e-7	(10,18)
-1.939014565848121024329e-7	(10,19)
-1.8164328220078703393122e-7	(10,20)
-1.6514986811175232672601e-7	(10,21)
-1.4519144671233117884593e-7	(10,22)
-1.2277309476308129755349e-7	(10,23)
-9.90817777226682718666e-8	(10,24)
-7.541784737216757994304e-8	(10,25)
-5.311557669338465228325e-8	(10,26)
-3.345838491017134942004e-8	(10,27)
-1.759501429733886471775e-8	(10,28)
-6.46300581806678566213e-9	(10,29)
-7.2536711744734945839e-10	(10,30)
-7.7472574787934154e-10	(11,1)
-6.95953609632140282508e-9	(11,2)
-1.925658809369606788578e-8	(11,3)
-3.750564980445054048893e-8	(11,4)
-6.143107293571551682139e-8	(11,5)
-9.060597314773245307884e-8	(11,6)
-1.2441456115799851854685e-7	(11,7)
-1.6201974104186291346334e-7	(11,8)
-2.023431452560319652677e-7	(11,9)
-2.4406395265476191474715e-7	(11,10)
-2.8564119906375082312402e-7	(11,11)
-3.2536199095276766743295e-7	(11,12)
-3.6141529649279042412188e-7	(11,13)
-3.9198809188325538035009e-7	(11,14)
-4.1537788580534487877792e-7	(11,15)
-4.3011332668240673804284e-7	(11,16)
-4.3507297526882203089703e-7	(11,17)
-4.2959159474022250895833e-7	(11,18)
-4.1354358335857485778871e-7	(11,19)
-3.8739446526257181494869e-7	(11,20)
-3.522135770596473003388e-7	(11,21)
-3.0964406233333453013606e-7	(11,22)
-2.6182975637068097696983e-7	(11,23)
-2.1130219951785033354164e-7	(11,24)
-1.6083452577240502045769e-7	(11,25)
-1.13272007509962290166e-7	(11,26)
-7.135131055752482295519e-8	(11,27)
-3.752180552271383127767e-8	(11,28)
-1.378245833700142858848e-8	(11,29)
-1.54685288175544092296e-9	(11,30)
-1.52481887787633898656e-9	(12,1)
-1.369779168740844496178e-8	(12,2)
-3.790090459475870201174e-8	(12,3)
-7.381877430527408263682e-8	(12,4)
-1.2090882714365820674586e-7	(12,5)
-1.7833077843764727178112e-7	(12,6)
-2.4487247282886783975909e-7	(12,7)
-3.188860981294617820782e-7	(12,8)
-3.982488905346108469469e-7	(12,9)
-4.8036082798820458873677e-7	(12,10)
-5.6218858472557583117554e-7	(12,11)
-6.4036049088653610652685e-7	(12,12)
-7.1131185009737720450989e-7	(12,13)
-7.7147426143802105319043e-7	(12,14)
-8.1749716508019533983892e-7	(12,15)
-8.4648526614806670342043e-7	(12,16)
-8.5623230024423172798416e-7	(12,17)
-8.4543017242076308531857e-7	(12,18)
-8.1383304799420224126731e-7	(12,19)
-7.6235852522635433877997e-7	(12,20)
-6.9311240515288397805159e-7	(12,21)
-6.0932943719584502690566e-7	(12,22)
-5.1522925336240137311635e-7	(12,23)
-4.1579389747684497879464e-7	(12,24)
-3.1648025174983756791481e-7	(12,25)
-2.2288662058272317636718e-7	(12,26)
-1.4039718829116212132574e-7	(12,27)
-7.383059242474352234217e-8	(12,28)
-2.711918917600696825032e-8	(12,29)
-3.043670945988258224e-9	(12,30)
-2.80327367564164035326e-9	(13,1)
-2.51824389629982800008e-8	(13,2)
-6.967817510648764166569e-8	(13,3)
-1.3571063793026944925624e-7	(13,4)
-2.2228224350094898762752e-7	(13,5)
-3.2784797229549881380562e-7	(13,6)
-4.5017898450402267326214e-7	(13,7)
-5.8624532237143505031586e-7	(13,8)
-7.3214367039746572320843e-7	(13,9)
-8.8309316246187937976316e-7	(13,10)
-1.03351629245064220513898e-6	(13,11)
-1.17721364836525291479055e-6	(13,12)
-1.3076312656825144740998e-6	(13,13)
-1.41820889082193183022586e-6	(13,14)
-1.50278745692140424356914e-6	(13,15)
-1.5560456771559979459299e-6	(13,16)
-1.57392979819200523863038e-6	(13,17)
-1.55403793843089548016414e-6	(13,18)
-1.49592146356804029347922e-6	(13,19)
-1.40127057120823401053279e-6	(13,20)
-1.27395934636987367883983e-6	(13,21)
-1.11993635082955840595892e-6	(13,22)
-9.4695938321962539509251e-7	(13,23)
-7.6418626610936347882792e-7	(13,24)
-5.8164617207567740464665e-7	(13,25)
-4.0962691840094731361677e-7	(13,26)
-2.5802181125795299287643e-7	(13,27)
-1.3568422061932102639451e-7	(13,28)
-4.983864992169711339075e-8	(13,29)
-5.59352434381318825294e-9	(13,30)
-4.86018676361584434957e-9	(14,1)
-4.366015184296997030056e-8	(14,2)
-1.208047934947268784886e-7	(14,3)
-2.3528872853438962156117e-7	(14,4)
-3.8538216762186988834105e-7	(14,5)
-5.6840594555187914576885e-7	(14,6)
-7.8049495767299249252714e-7	(14,7)
-1.01639472448100416785002e-6	(14,8)
-1.26933614779901561196361e-6	(14,9)
-1.53102834865466656161135e-6	(14,10)
-1.79179917841874435348829e-6	(14,11)
-2.04089851844811623272252e-6	(14,12)
-2.26696224754846199636118e-6	(14,13)
-2.45861651232753720897139e-6	(14,14)
-2.60518459239131360667789e-6	(14,15)
-2.69744408287557005838683e-6	(14,16)
-2.72837196151453925526668e-6	(14,17)
-2.69381060034391675210271e-6	(14,18)
-2.59298961585116028624024e-6	(14,19)
-2.42884669676197423029053e-6	(14,20)
-2.20810463783489372529735e-6	(14,21)
-1.94108058309904886548696e-6	(14,22)
-1.6412253038361981300068e-6	(14,23)
-1.32441324253843097491971e-6	(14,24)
-1.00802594698654166884811e-6	(14,25)
-7.0989036855507003239558e-7	(14,26)
-4.4714753644329108744825e-7	(14,27)
-2.3513500243044555715448e-7	(14,28)
-8.636738819801595595532e-8	(14,29)
-9.69319185336941781589e-9	(14,30)
-8.00851274396352842455e-9	(15,1)
-7.194227124437205276469e-8	(15,2)
-1.9905954319648100827311e-7	(15,3)
-3.8770351923034529976017e-7	(15,4)
-6.3502341659497061117014e-7	(15,5)
-9.3660354908750642569611e-7	(15,6)
-1.28607329915813616453684e-6	(15,7)
-1.67477175374210312208239e-6	(15,8)
-2.09154133510018095524844e-6	(15,9)
-2.52271622571621070730531e-6	(15,10)
-2.95235438897380168852431e-6	(15,11)
-3.36273808558405938083508e-6	(15,12)
-3.73513932188422026376267e-6	(15,13)
-4.05081653760951865469937e-6	(15,14)
-4.29218020998191146214711e-6	(15,15)
-4.44404102034914486749206e-6	(15,16)
-4.49483751542783712184817e-6	(15,17)
-4.43773283579563411594069e-6	(15,18)
-4.27147321494513657654083e-6	(15,19)
-4.00091467243434663458084e-6	(15,20)
-3.63714767287218211312235e-6	(15,21)
-3.19718056132463861721022e-6	(15,22)
-2.70317858821011224234846e-6	(15,23)
-2.18129305219918394198938e-6	(15,24)
-1.66015106040587620616508e-6	(15,25)
-1.16910730036279627670926e-6	(15,26)
-7.3638215049644116009255e-7	(15,27)
-3.8722325033142461319298e-7	(15,28)
-1.4222904400010210528953e-7	(15,29)
-1.596255679724361229883e-8	(15,30)
-1.262273616458960909108e-8	(16,1)
-1.1339287478641984102674e-7	(16,2)
-3.1375058189429913838164e-7	(16,3)
-6.1108413398128337358715e-7	(16,4)
-1.00089928744823524851324e-6	(16,5)
-1.47623417463892556775563e-6	(16,6)
-2.02704411121428017349968e-6	(16,7)
-2.63967271362390711119567e-6	(16,8)
-3.29652663781639880477237e-6	(16,9)
-3.97605778658921320289951e-6	(16,10)
-4.65312998731460589296518e-6	(16,11)
-5.29980937298647354157144e-6	(16,12)
-5.88657271050491026354951e-6	(16,13)
-6.38388030109498774664052e-6	(16,14)
-6.76401484538915124188884e-6	(16,15)
-7.00304974351961432001866e-6	(16,16)
-7.08278399586736238612798e-6	(16,17)
-6.99246940530695812339719e-6	(16,18)
-6.73016093401801432048792e-6	(16,19)
-6.30354295930379256179936e-6	(16,20)
-5.73012123603441463800402e-6	(16,21)
-5.03671949640908088381239e-6	(16,22)
-4.25827645077253205990773e-6	(16,23)
-3.43599834039620659153019e-6	(16,24)
-2.61497868114184536279421e-6	(16,25)
-1.84144520412248210656205e-6	(16,26)
-1.15982975105961579299498e-6	(16,27)
-6.0987666378479055301839e-7	(16,28)
-2.2400710214467386714574e-7	(16,29)
-2.514041010793214071359e-8	(16,30)
-1.913406244941503741634e-8	(17,1)
-1.7188557546091496386817e-7	(17,2)
-4.755958992831600098371e-7	(17,3)
-9.2630547421520942605004e-7	(17,4)
-1.51719996660185185399348e-6	(17,5)
-2.23772248161463775350673e-6	(17,6)
-3.07264019052545900825382e-6	(17,7)
-4.00124207595491706864655e-6	(17,8)
-4.99684590879049753086519e-6	(17,9)
-6.02677213210345121460045e-6	(17,10)
-7.05290152930052757404901e-6	(17,11)
-8.03287612107437603436832e-6	(17,12)
-8.92193430240382289150821e-6	(17,13)
-9.67529879946017804326739e-6	(17,14)
-0.0000102509672622325979006798	(17,15)
-0.00001061269773900701386749372	(17,16)
-0.00001073294148167262010970431	(17,17)
-0.00001059545840859985580234766	(17,18)
-0.00001019735877446146808033129	(17,19)
-9.55034828261380994173737e-6	(17,20)
-8.68101055148412151893552e-6	(17,21)
-7.6300356845691009564784e-6	(17,22)
-6.45039000346712392060307e-6	(17,23)
-5.2045119099529315075193e-6	(17,24)
-3.96070407510005510958807e-6	(17,25)
-2.78896485048414299761274e-6	(17,26)
-1.75655525164198610844449e-6	(17,27)
-9.2362713071709037120628e-7	(17,28)
-3.3924046902720511790626e-7	(17,29)
-3.807270786033305334597e-8	(17,30)
-2.802289163371132403817e-8	(18,1)
-2.5173591101199844294918e-7	(18,2)
-6.9653623374224797098568e-7	(18,3)
-1.35662378352922223164514e-6	(18,4)
-2.22201540110667274635878e-6	(18,5)
-3.27724307974909916615017e-6	(18,6)
-4.49998548214901372487531e-6	(18,7)
-5.85989200136852078528732e-6	(18,8)
-7.31786074282406394600199e-6	(18,9)
-8.82600181782394268717857e-6	(18,10)
-0.00001032845739970628739655397	(18,11)
-0.00001176316555328695670798076	(18,12)
-0.0000130645541963676627836552	(18,13)
-0.00001416704502471392428672927	(18,14)
-0.00001500914616602061958636393	(18,15)
-0.00001553782786267867730299619	(18,16)
-0.00001571281733959020321373765	(18,17)
-0.00001551042440266159463906328	(18,18)
-0.00001492652210152524211762402	(18,19)
-0.00001397835702941694968299936	(18,20)
-0.00001270494772282577055794188	(18,21)
-0.0000111659398958499242361946	(18,22)
-9.43891392770545983504232e-6	(18,23)
-7.61527147926324509767681e-6	(18,24)
-5.79495222621697167851888e-6	(18,25)
-4.08033705159978164765041e-6	(18,26)
-2.56977100838933487204457e-6	(18,27)
-1.35118094589451815958157e-6	(18,28)
-4.9626509334689832498405e-7	(18,29)
-5.569476670157393406789e-8	(18,30)
-3.980945407980146770207e-8	(19,1)
-3.5761722185554882374181e-7	(19,2)
-9.8950230070437004588397e-7	(19,3)
-1.9272232127382546670995e-6	(19,4)
-3.15659234515665673750103e-6	(19,5)
-4.65562398985579365356584e-6	(19,6)
-6.39258767861841588095557e-6	(19,7)
-8.32433593432458327637514e-6	(19,8)
-0.0000103952786463274103552053	(19,9)
-0.00001253733358691073403282337	(19,10)
-0.00001467109710981208443776386	(19,11)
-0.00001670835855062902683015637	(19,12)
-0.00001855593812440812970309939	(19,13)
-0.0000201206760114349411804106	(19,14)
-0.00002131525613456426968603497	(19,15)
-0.00002206442788274201717854462	(19,16)
-0.0000223111066874888533767391	(19,17)
-0.00002202180020706063952541209	(19,18)
-0.00002119082632823105424117375	(19,19)
-0.0000198428621217435509970048	(19,20)
-0.00001803348357647854694903924	(19,21)
-0.00001584751372457965337205617	(19,22)
-0.00001339517719614990254879512	(19,23)
-0.0000108062456023860155913028	(19,24)
-8.22253321950805435629937e-6	(19,25)
-5.78925020081908000976257e-6	(19,26)
-3.64582763133993611343649e-6	(19,27)
-1.91688563788413852136121e-6	(19,28)
-7.0401750543447584900996e-7	(19,29)
-7.900917939309230305586e-8	(19,30)
-5.504339529165257180867e-8	(20,1)
-4.9446708841388652832645e-7	(20,2)
-1.368155897612855042267e-6	(20,3)
-2.66471149284877731440574e-6	(20,4)
-4.36450800435226306602832e-6	(20,5)
-6.43712696627977305779072e-6	(20,6)
-8.83866144319767677101628e-6	(20,7)
-0.0000115094010518808635237806	(20,8)
-0.00001437241399929164038962027	(20,9)
