b^3^1_3_(sigma,mu)
0.0326236109025046923582418	(3,30)
0.063994303332417343317142905	(4,1)
0.063994192075830020520688308	(4,2)
0.063993441832935890802025494	(4,3)
0.063991026043936093113917224	(4,4)
0.063985475791560507848657751	(4,5)
0.063974961251891505409540423	(4,6)
0.063957394375205139846226284	(4,7)
0.063930548060872475039704664	(4,8)
0.063892186312123247769292789	(4,9)
0.063840199322441531964670129	(4,10)
0.063772737179553839780035401	(4,11)
0.063688335887653908048521224	(4,12)
0.063586029703646885644774412	(4,13)
0.063465444346417315548527668	(4,14)
0.063326866445243370749979356	(4,15)
0.063171285609533232464611062	(4,16)
0.063000406682834689583812564	(4,17)
0.062816631038036253632793137	(4,18)
0.062623007121257263736639658	(4,19)
0.062423151799978922997171178	(4,20)
0.062221145357413629916108889	(4,21)
0.062021404143520321489643971	(4,22)
0.061828535892166071991745169	(4,23)
0.061647183499821521423716849	(4,24)
0.061481863599286891436577531	(4,25)
0.061336806528519918551660206	(4,26)
0.061215804277758221517976451	(4,27)
0.061122072698214365099149207	(4,28)
0.06105813368538614182030772	(4,29)
0.06102572223390318998131426	(4,30)
0.099803274091123044172413356	(5,1)
0.099803089041307422254750854	(5,2)
0.099801841184360585108277033	(5,3)
0.099797823073957675464872027	(5,4)
0.099788591505687369121224985	(5,5)
0.099771102996352041010915787	(5,6)
0.099741884578970083830267008	(5,7)
0.099697232037283488292290195	(5,8)
0.099633426407919765925325421	(5,9)
0.099546958688477570315703533	(5,10)
0.099434752245978955223622179	(5,11)
0.099294372443165019824251945	(5,12)
0.099124213490326459209162173	(5,13)
0.098923653467468586284544608	(5,14)
0.098693169805509139608525367	(5,15)
0.098434409207670039670848634	(5,16)
0.098150207959426223176596095	(5,17)
0.097844560731146501485554241	(5,18)
0.09752253822722581350507493	(5,19)
0.097190156280119403408868283	(5,20)
0.096854201128472758951452126	(5,21)
0.09652201756131981403457117	(5,22)
0.096201268269717467223948734	(5,23)
0.095899674050392492068652143	(5,24)
0.095624745395944830392130649	(5,25)
0.095383516444019168761654292	(5,26)
0.095182292224563218152082081	(5,27)
0.095026419641289590998882488	(5,28)
0.0949200916725320701114402	(5,29)
0.09486619291889386398891874	(5,30)
0.138787790443801118590886999	(6,1)
0.138787512220009431806719542	(6,2)
0.138785636057789088849653576	(6,3)
0.138779594800018744122337341	(6,4)
0.138765715077761211844413748	(6,5)
0.138739421017333459496511749	(6,6)
0.138695491057440988305040005	(6,7)
0.138628356037251620069379707	(6,8)
0.138532424764755056572854316	(6,9)
0.138402421932143673121709565	(6,10)
0.138233722572771193571102155	(6,11)
0.13802266728491990013883268	(6,12)
0.137766843182712253001818816	(6,13)
0.137465316944361234780951566	(6,14)
0.137118808352631308047130012	(6,15)
0.136729795274114011386392834	(6,16)
0.136302543990896447343252172	(6,17)
0.135843062049544633926588213	(6,18)
0.135358974184065606605696504	(6,19)
0.134859325251217985668819032	(6,20)
0.134354317338275416873162816	(6,21)
0.133854991122592731783149056	(6,22)
0.133372864050486292028147109	(6,23)
0.132919539851107683594104426	(6,24)
0.13250630522467419323785778	(6,25)
0.132143730187056399411222582	(6,26)
0.131841288487824115373903473	(6,27)
0.131607013750756483827887409	(6,28)
0.13144720554908880297197703	(6,29)
0.13136619758530077213645171	(6,30)
0.17811868779738688741471675	(7,1)
0.178118296927137877415815316	(7,2)
0.178115661149924165649774503	(7,3)
0.178107173928345557094981396	(7,4)
0.178087674647243866600512715	(7,5)
0.178050734827110388179080075	(7,6)
0.177989018979953724798318173	(7,7)
0.177894703481601586516913347	(7,8)
0.177759934084617097887224361	(7,9)
0.17757730079896193126401937	(7,10)
0.177340307911872749458898488	(7,11)
0.177043816952323793334717076	(7,12)
0.176684441433691534911907501	(7,13)
0.176260874191038861376410707	(7,14)
0.175774130983431863279324691	(7,15)
0.17522769763307770786681562	(7,16)
0.174627572162843435075963142	(7,17)
0.173982197984959344066160088	(7,18)
0.173302288980390687669683296	(7,19)
0.172600552075261442238907577	(7,20)
0.171891317453886388836759688	(7,21)
0.171190090645061276983233172	(7,22)
0.170513044198102957957044215	(7,23)
0.169876469376012951033026524	(7,24)
0.169296210119365513780165359	(7,25)
0.168787102400954690817125488	(7,26)
0.168362441965690792712054811	(7,27)
0.168033502343796174663702563	(7,28)
0.16780912299073547213985415	(7,29)
0.16769538453559809776922526	(7,30)
0.215114579902868767977985562	(8,1)
0.215114057376560814209975959	(8,2)
0.215110533796140974885012169	(8,3)
0.215099187847303883596560504	(8,4)
0.215073120709031684306792304	(8,5)
0.215023738731924035289303824	(8,6)
0.214941235959568565783298614	(8,7)
0.214815154279836102835390488	(8,8)
0.214634995300646487561014599	(8,9)
0.214390855486943940702235346	(8,10)
0.214074054795294300791951122	(8,11)
0.213677729069402715438505094	(8,12)
0.213197357825438431350800491	(8,13)
0.212631201711015343180147121	(8,14)
0.211980627756243377807456988	(8,15)
0.211250305382871442670232988	(8,16)
0.210448261781819030231806879	(8,17)
0.20958579145428574564261158	(8,18)
0.208677221154108662298941762	(8,19)
0.207739537873617989112442339	(8,20)
0.206791893589285194289318202	(8,21)
0.205855005952208154245681832	(8,22)
0.20495047872875026386403537	(8,23)
0.204100069368279267614204217	(8,24)
0.203324933449333844988236928	(8,25)
0.20264487684092011914991147	(8,26)
0.202077646179057372099936368	(8,27)
0.20163828672492242715723197	(8,28)
0.20133859391877759521368707	(8,29)
0.2011866811004131943937112	(8,30)
0.247394429319058078807418644	(9,1)
0.24739375743448920149988264	(9,2)
0.247389226679113507071372957	(9,3)
0.247374637631031295208590729	(9,4)
0.247341119580091511327255833	(9,5)
0.247277622698798309194970732	(9,6)
0.247171538701181850389530089	(9,7)
0.247009421450550633208669354	(9,8)
0.246777774199897109434627881	(9,9)
0.246463866820619154181363768	(9,10)
0.246056544662259623575429672	(9,11)
0.245546990687384184093001797	(9,12)
0.244929404265506901112810017	(9,13)
0.244201563431634102707816708	(9,14)
0.243365242380386766353588964	(9,15)
0.242426462259695168759059157	(9,16)
0.241395560663584138658878575	(9,17)
0.24028707326119465811643729	(9,18)
0.239119429361301964823196113	(9,19)
0.237914471504241588270059592	(9,20)
0.236696817008177800698371469	(9,21)
0.23549308641318662095897014	(9,22)
0.234331029650302235847319034	(9,23)
0.233238585260962468457484175	(9,24)
0.232242910925069309605852037	(9,25)
0.23136942482079804454799864	(9,26)
0.230640896912035798179381732	(9,27)
0.230076627189545028979913153	(9,28)
0.22969174429573719431405912	(9,29)
0.22949665301323057348879749	(9,30)
0.272996186806186330466950213	(10,1)
0.27299535023961772040678687	(10,2)
0.272989708976614066295463892	(10,3)
0.272971544106249699912057632	(10,4)
0.272929810767301507378924542	(10,5)
0.272850751130969770513735996	(10,6)
0.272718667539098143401390231	(10,7)
0.27251682030228810921527093	(10,8)
0.272228408665780748677106562	(10,9)
0.271837589242517935284569592	(10,10)
0.271330484012461116841668861	(10,11)
0.270696129934382648486249304	(10,12)
0.269927324356052507906635495	(10,13)
0.269021324682107581946480674	(10,14)
0.267980366998841831129505083	(10,15)
0.266811976289442654491656236	(10,16)
0.26552905013525297958422023	(10,17)
0.264149707946175639189301106	(10,18)
0.262696908303549562434407087	(10,19)
0.261197847418119088324226683	(10,20)
0.259683161501269561260255228	(10,21)
0.258185964557894292865900955	(10,22)
0.256740760340098373113706447	(10,23)
0.255382272646210146308032733	(10,24)
0.254144241603207730132743531	(10,25)
0.253058234931022243072969573	(10,26)
0.252152522453632602942467264	(10,27)
0.251451059385293525621195698	(10,28)
0.25097261934926831587829667	(10,29)
0.25073011191170467420547912	(10,30)
0.290485399037491278058134075	(11,1)
0.290484385974003079948200428	(11,2)
0.290477554532205591735689288	(11,3)
0.290455557310187059773987255	(11,4)
0.290405019381756187114463689	(11,5)
0.290309280878965803894777358	(11,6)
0.290149333787441967858992132	(11,7)
0.289904910029267276334136513	(11,8)
0.289555670571991326499129666	(11,9)
0.28908244010666334975338099	(11,10)
0.288468429069464208165446782	(11,11)
0.287700384633613889495956305	(11,12)
0.286769614848807286008309785	(11,13)
0.285672835300731344812553246	(11,14)
0.284412795308468071800754029	(11,15)
0.282998650438074100584624325	(11,16)
0.281446059524570246903040209	(11,17)
0.279776996897823557300557253	(11,18)
0.278019283468669529426244842	(11,19)
0.276205853092658162325547167	(11,20)
0.274373782551274022561509016	(11,21)
0.272563123996742137080439082	(11,22)
0.270815587315932376853029508	(11,23)
0.269173126223573769786762322	(11,24)
0.26767648577369910229572784	(11,25)
0.266363770297517849793195821	(11,26)
0.265269089580322606488804187	(11,27)
0.26442133753380258945468101	(11,28)
0.26384315194383039764319982	(11,29)
0.26355009637964521992716561	(11,30)
0.299062775001319541336698028	(12,1)
0.29906157806319223617798913	(12,2)
0.299053506693364736779900385	(12,3)
0.299027516942799051929693145	(12,4)
0.298967806513077644829927906	(12,5)
0.298854692517931903268083809	(12,6)
0.298665719096729998767095437	(12,7)
0.298376944249274697950491255	(12,8)
0.297964346485322524310140015	(12,9)
0.297405285599290585265896069	(12,10)
0.296679948459208439977654323	(12,11)
0.295772710402571377722355374	(12,12)
0.294673345786704419063644391	(12,13)
0.293378027409612711241539952	(12,14)
0.291890063679839385413754628	(12,15)
0.29022033416762443945639424	(12,16)
0.288387397942832900851416993	(12,17)
0.286417264189388492885619616	(12,18)
0.284342830184061990482143443	(12,19)
0.282203007011110913361595179	(12,20)
0.280041567555724645249135616	(12,21)
0.277905763669517390515382576	(12,22)
0.275844769358093283447376214	(12,23)
0.273908014000727220315717228	(12,24)
0.272143473755449181265764091	(12,25)
0.270595990388313189529857471	(12,26)
0.269305684911354795371622643	(12,27)
0.268306528865192911203855582	(12,28)
0.2676251291753148855901483	(12,29)
0.26727977363514721531309713	(12,30)
0.298655470339938343995890808	(13,1)
0.298654087016791170723977625	(13,2)
0.298644758792205771266942624	(13,3)
0.29861472202858784525642554	(13,4)
0.298545714033897246935332356	(13,5)
0.298414988057899605811907551	(13,6)
0.298196594471560227280664377	(13,7)
0.297862869733457097455423739	(13,8)
0.297386064454335824157391127	(13,9)
0.296740034409397691088936205	(13,10)
0.295901914184702224068376273	(13,11)
0.294853692632895711781579677	(13,12)
0.293583612647846249883388502	(13,13)
0.292087324939365718738583521	(13,14)
0.290368736259661200819415519	(13,15)
0.288440506426084598860606232	(13,16)
0.286324164802385316458160434	(13,17)
0.284049834765932531183691058	(13,18)
0.281655573108857241777737676	(13,19)
0.279186349267939023040745272	(13,20)
0.276692705770093034486515967	(13,21)
0.274229155462247783771331202	(13,22)
0.271852382299796039055273372	(13,23)
0.269619320258844272364485909	(13,24)
0.26758518911815495135934406	(13,25)
0.265801566459615174282092578	(13,26)
0.264314572487532266574485912	(13,27)
0.263163238537125416149017944	(13,28)
0.26237812188932283209477126	(13,29)
0.26198021922534311783571496	(13,30)
0.289956873471043536691352431	(14,1)
0.289955305821640853640188282	(14,2)
0.289944734627254923883223938	(14,3)
0.289910695583636188712845037	(14,4)
0.289832492932777443840680911	(14,5)
0.289684350444834136387468762	(14,6)
0.289436864773850475078720488	(14,7)
0.289058695168615710172505568	(14,8)
0.288518411654131952652404655	(14,9)
0.287786415074784480664571731	(14,10)
0.286836837392039973970926349	(14,11)
0.285649329824425995962579104	(14,12)
0.284210650088842426346947865	(14,13)
0.282515968188261144320458446	(14,14)
0.280569822641399688227778201	(14,15)
0.278386675210268420806689242	(14,16)
0.275991031210604529968581034	(14,17)
0.2734171133148890670130778	(14,18)
0.270708098157427024649136933	(14,19)
0.26791494576396886487967898	(14,20)
0.26509487066380665274776274	(14,21)
0.262309519484342026981516244	(14,22)
0.259622932116766942679257276	(14,23)
0.257099371720295496181595635	(14,24)
0.254801112758495835059132611	(14,25)
0.252786276079051810771290472	(14,26)
0.25110679613347816833750289	(14,27)
0.2498065983187306776261438	(14,28)
0.2489200547181056405671676	(14,29)
0.24847077483772865561101973	(14,30)
0.274376880598726473770801552	(15,1)
0.274375134166014273260548178	(15,2)
0.274363357382201624632089512	(15,3)
0.274325436451061120968790046	(15,4)
0.274238315902607126395817209	(15,5)
0.274073281804725330201382295	(15,6)
0.273797582776688563758459814	(15,7)
0.273376315463727825065351254	(15,8)
0.272774487648715116460145608	(15,9)
0.271959162105886408307758173	(15,10)
0.270901578366357225750596396	(15,11)
0.269579148373303271677132789	(15,12)
0.267977225955543324720580445	(15,13)
0.266090559247230958897741782	(15,14)
0.263924349375542714610195728	(15,15)
0.261494857289365955086500291	(15,16)
0.258829522506112110541947291	(15,17)
0.255966581510168534731466215	(15,18)
0.252954198059127811978268396	(15,19)
0.249849141211362555541931519	(15,20)
0.246715068052270644559624851	(15,21)
0.243620485676210617179756965	(15,22)
0.240636480126845161594181837	(15,23)
0.23783430825671838137874177	(15,24)
0.235282951783939100138744549	(15,25)
0.233046731501258790446208425	(15,26)
0.231183074203432788180245672	(15,27)
0.229740516180810491425694741	(15,28)
0.22875701587397891298073833	(15,29)
0.22825863524655160718374503	(15,30)
0.253884219340182127266613697	(16,1)
0.25388230144579409267830558	(16,2)
0.253869368447661022477427952	(16,3)
0.253827724649433789136727876	(16,4)
0.253732051737105618220746221	(16,5)
0.253550819215302386146408014	(16,6)
0.253248067023303114658799907	(16,7)
0.252785480054911483007920323	(16,8)
0.252124659159209186520289499	(16,9)
0.251229481686113858267057358	(16,10)
0.250068437650392571086523688	(16,11)
0.248616825899878831768939001	(16,12)
0.246858698835451754932046085	(16,13)
0.244788454438455095796924829	(16,14)
0.242411990370743974576579405	(16,15)
0.239747355995116885005384973	(16,16)
0.236824863128753148921076384	(16,17)
0.233686643623534638702308337	(16,18)
0.230385669668690789532309398	(16,19)
0.22698427918948714878254715	(16,20)
0.223552272172607434773383019	(16,21)
0.220164662805298316575251137	(16,22)
0.216899186038424481362328917	(16,23)
0.213833665150336868452381173	(16,24)
0.211043349179049100289319133	(16,25)
0.208598326216795862217881223	(16,26)
0.206561111348125285227339184	(16,27)
0.204984497451493674954586138	(16,28)
0.2039097441856755978413589	(16,29)
0.20336516615005716056807514	(16,30)
0.230757219831302006974632796	(17,1)
0.230755137600228152121127929	(17,2)
0.230741096437368253721876869	(17,3)
0.230695884530547555415230326	(17,4)
0.230592015032250783768074935	(17,5)
0.230395258928176791626420055	(17,6)
0.230066583517590694732375628	(17,7)
0.229564409687417531793804824	(17,8)
0.228847084283392374950171062	(17,9)
0.227875450804426309016959832	(17,10)
0.22661539345560194493463904	(17,11)
0.225040227281340545555207014	(17,12)
0.223132811396750076270153751	(17,13)
0.220887273558745845899436869	(17,14)
0.218310252244407608511474387	(17,15)
0.215421586204609819527573499	(17,16)
0.212254409728034643816971451	(17,17)
0.208854642705962479201833119	(17,18)
0.205279895870507729834010686	(17,19)
0.201597841080682544189223545	(17,20)
0.197884122246459702802277141	(17,21)
0.194219902827594411174042502	(17,22)
0.190689159816416986196144299	(17,23)
0.187375841355292971641147378	(17,24)
0.184361005918001235069256338	(17,25)
0.181720056086548786074405156	(17,26)
0.179520170520173816973105686	(17,27)
0.177818025038649251989150416	(17,28)
0.17665787909168043114484921	(17,29)
0.17607008833266166489045603	(17,30)
0.207292678518312293816168404	(18,1)
0.207290437045210619329698566	(18,2)
0.207275322076646454408637427	(18,3)
0.207226652744039245587340987	(18,4)
0.207114841220891839848043807	(18,5)
0.206903044806794447419344704	(18,6)
0.206549256583808476043437659	(18,7)
0.206008741609683965261720601	(18,8)
0.205236706895018773186938964	(18,9)
0.204191078604696162928023801	(18,10)
0.202835250347689131519564123	(18,11)
0.201140663322911595404071043	(18,12)
0.199089083438716873794108112	(18,13)
0.196674452791791709720323945	(18,14)
0.193904212886342056538350776	(18,15)
0.190800023756281884201973914	(18,16)
0.187397835055636802347738781	(18,17)
0.183747299954011687186533142	(18,18)
0.179910557718502015738063974	(18,19)
0.175960443544645261246562022	(18,20)
0.171978212158402161020418473	(18,21)
0.168050883144255063170357722	(18,22)
0.164268329799864806098022343	(18,23)
0.160720239330172685858396807	(18,24)
0.15749307089623559071784721	(18,25)
0.154667130563997759961283856	(18,26)
0.152313870082838365520900182	(18,27)
0.1504935013253966058381359	(18,28)
0.14925300169445547026214084	(18,29)
0.14862456910435229281114856	(18,30)
0.185537208814682082816419673	(19,1)
0.185534809798734113256320719	(19,2)
0.18551863248743219735229131	(19,3)
0.185466542696442632076274986	(19,4)
0.185346874407535049901382489	(19,5)
0.185120200448612868329109778	(19,6)
0.184741574991763881707611321	(19,7)
0.184163148819108279118692068	(19,8)
0.183337037587254203470981197	(19,9)
0.182218306560465491883626356	(19,10)
0.180767924084067917816925301	(19,11)
0.17895553200100053081695899	(19,12)
0.176761885533196763073141843	(19,13)
0.174180828525083356198714358	(19,14)
0.171220692236216913529905953	(19,15)
0.167905036001398864541260258	(19,16)
0.16427268407236020065819088	(19,17)
0.160377052111645454787258607	(19,18)
0.156284796006211621169335857	(19,19)
0.152073851759447835034389912	(19,20)
0.147830965438212187950020478	(19,21)
0.143648834451598909958249983	(19,22)
0.139622994724758822657776762	(19,23)
0.135848592529173906523435346	(19,24)
0.132417175700960695793554282	(19,25)
0.129413628301317996010741061	(19,26)
0.126913357448354016875841517	(19,27)
0.124979823170549945014959085	(19,28)
0.12366248358540564162756144	(19,29)
0.12299520994046525689115315	(19,30)
0.167095214065228772693971442	(20,1)
0.167092655062373300085848786	(20,2)
0.167075398932951651270345719	(20,3)
0.167019835701274757090466255	(20,4)
0.166892189316607337258582328	(20,5)
0.166650409475818431321824906	(20,6)
0.166246569714524221508062319	(20,7)
0.165629666755003232280782719	(20,8)
0.164748693148366932696934204	(20,9)
0.163555836238781900816568839	(20,10)
0.162009643357701135301793292	(20,11)
0.160077987886313464292338709	(20,12)
0.157740675024435689832437466	(20,13)
0.154991540692174965612702791	(20,14)
0.151839921889121411523600972	(20,15)
0.148311410812711304030881541	(20,16)
0.14444784573465871263100791	(20,17)
0.140306535795240511422778493	(20,18)
0.135958760742489644395018067	(20,19)
0.131487626460438693414521205	(20,20)
0.126985389653558088803845956	(20,21)
0.122550387979427834367228161	(20,22)
0.118283724150008237193503915	(20,23)
0.114285854223786116056824603	(20,24)
0.110653222787342673098911675	(20,25)
0.107475073108155231321362705	(20,26)
0.104830541201799893448740041	(20,27)
0.102786121692567799830498869	(20,28)
0.10139357261322461275055103	(20,29)
0.10068830753494981720003513	(20,30)
0.15303943879010143346898688	(21,1)
0.153036713047944975032713731	(21,2)
0.153018332573552651332685951	(21,3)
0.15295914938654018327504814	(21,4)
0.152823188765336042941129346	(21,5)
0.152565668063809587169746917	(21,6)
0.152135558420254949001713433	(21,7)
0.15147857828529694641608023	(21,8)
0.150540482208440087883193986	(21,9)
0.149270486690425582708039926	(21,10)
0.147624659498690448717843916	(21,11)
0.145569092099051637732587815	(21,12)
0.143082678846961968127968043	(21,13)
0.140159342535221143629731427	(21,14)
0.136809573816932238666097471	(21,15)
0.133061190485053887783496472	(21,16)
0.128959268764916438964099175	(21,17)
0.124565248726625087333186721	(21,18)
0.119955265116721905783237861	(21,19)
0.115217798853392788974514939	(21,20)
0.110450779328149256559377869	(21,21)
0.105758290927459012782210854	(21,22)
0.101247047773486905345098846	(21,23)
0.097022799094845819024436989	(21,24)
0.093186815742105024979850313	(21,25)
0.089832588973063228799699392	(21,26)
0.087042849002115155097071522	(21,27)
0.084886986112563898212087595	(21,28)
0.08341893403346407231171904	(21,29)
0.08267555562991661534423533	(21,30)
0.143918655530333646952090447	(22,1)
0.143915752251840272346364572	(22,2)
0.143896174632418645278771722	(22,3)
0.143833137170357834927960677	(22,4)
0.143688324526714362446779529	(22,5)
0.143414046312858716796782383	(22,6)
0.142955974499196733395789246	(22,7)
0.142256346069844988655460775	(22,8)
0.141257485144206670107860591	(22,9)
0.139905474073531738061385128	(22,10)
0.138153784876771356809026689	(22,11)
0.135966673839890481831341752	(22,12)
0.133322145788170319803189675	(22,13)
0.13021431206463301994973788	(22,14)
0.126654997716638365275986835	(22,15)
0.122674497135830231077158637	(22,16)
0.118321430003934656399284363	(22,17)
0.113661706094715939459736017	(22,18)
0.108776662791207983287886844	(22,19)
0.103760487729658939411525513	(22,20)
0.098717076335034849615879068	(22,21)
0.093756497293863246333639682	(22,22)
0.088991247265125358050495247	(22,23)
0.084532470330742911528494127	(22,24)
0.08048630041606699110225806	(22,25)
0.076950459813456428372740167	(22,26)
0.074011218075042039435587157	(22,27)
0.071740786738534748141781114	(22,28)
0.07019519971270511695166429	(22,29)
0.06941270871072690637257889	(22,30)
0.139835185792685780822168578	(23,1)
0.13983209064101237494069151	(23,2)
0.139811219207657928676423011	(23,3)
0.139744016308777696052382635	(23,4)
0.139589637404418684285988571	(23,5)
0.139297251100081589091077687	(23,6)
0.13880896794813627080003822	(23,7)
0.138063271515081042585187879	(23,8)
0.136998795902050960601397218	(23,9)
0.135558265569516886734541378	(23,10)
0.133692391917141952980550001	(23,11)
0.131363510361134467156242207	(23,12)
0.128548744932424948206033904	(23,13)
0.125242506771798757880615268	(23,14)
0.121458168552093195470363329	(23,15)
0.117228806837827904863818524	(23,16)
0.112606964570230335181785211	(23,17)
0.107663450440667815186823215	(23,18)
0.102485254261141508706705785	(23,19)
0.097172711142758586553940301	(23,20)
0.091836087168677531312533206	(23,21)
0.08659178212594462708903993	(23,22)
0.081558349973898790321764857	(23,23)
0.076852526657370332983783702	(23,24)
0.072585431097589041999206998	(23,25)
0.068859073360106150268003754	(23,26)
0.065763269099150985537914533	(23,27)
0.06337302598117555529460872	(23,28)
0.06174643945506571159028547	(23,29)
0.06092311415891974659252285	(23,30)
0.14055754827037729084869292	(24,1)
0.140554243957787251623978443	(24,2)
0.140531962144062606813211562	(24,3)
0.14046021859284977457735229	(24,4)
0.140295412121957295919790938	(24,5)
0.139983288904231051236372718	(24,6)
0.139462081436088146001985212	(24,7)
0.138666191032779874758145867	(24,8)
0.137530247022745249721771768	(24,9)
0.135993343223293611575895916	(24,10)
0.134003227020917633027789353	(24,11)
0.131520203077262475675391668	(24,12)
0.128520516454470124800343801	(24,13)
0.124999001451881782595380159	(24,14)
0.120970823042356427245257537	(24,15)
0.116472195136913051922794402	(24,16)
0.111560028977661439905311748	(24,17)
0.106310538709917901515984958	(24,18)
0.100816901605288690700518501	(24,19)
0.095186129846645989410204985	(24,20)
0.089535353216418194241825185	(24,21)
0.083987733990198499726690824	(24,22)
0.078668236357934563242746204	(24,23)
0.073699455148538750453507031	(24,24)
0.069197677100431274606736327	(24,25)
0.065269308239291618004265632	(24,26)
0.062007759160502183694064046	(24,27)
0.059490841542677377187703115	(24,28)
0.05777869806288398471087636	(24,29)
0.05691226636086018385087945	(24,30)
0.145637992048417397617219193	(25,1)
0.145634458909984651697601746	(25,2)
0.145610634120647385984781757	(25,3)
0.14553392310563556820649325	(25,4)
0.145357709319074186574297317	(25,5)
0.145023996356504733117174911	(25,6)
0.144466778426217618804225304	(25,7)
0.143616000416882091867813985	(25,8)
0.142401928596845631895552223	(25,9)
0.140759715419682944954975118	(25,10)
0.138633912108256473597534977	(25,11)
0.135982666314904972162839491	(25,12)
0.13278134431215103016270165	(25,13)
0.129025341188278997414765388	(25,14)
0.124731888941507553304335522	(25,15)
0.119940738360484697795256519	(25,16)
0.114713670052852411425114389	(25,17)
0.109132874371627247825089203	(25,18)
0.103298319627801335498774401	(25,19)
0.097324293764397863781385032	(25,20)
0.091335349626910583453520257	(25,21)
0.085461904370996044466477657	(25,22)
0.079835739368543114351019116	(25,23)
0.074585621590877861625419252	(25,24)
0.069833226784096047745277729	(25,25)
0.065689496043927528827508052	(25,26)
0.062251507924843340633244145	(25,27)
0.059599904221275827850806276	(25,28)
0.057796873513020391019762275	(25,29)
0.05688467484900759800943995	(25,30)
0.154515002382683651886196227	(26,1)
0.154511218890369900709216551	(26,2)
0.154485705968000978107363847	(26,3)
0.154403560244605614091011868	(26,4)
0.154214866597921623139937088	(26,5)
0.153857535644349973976730179	(26,6)
0.153260929140739049192114013	(26,7)
0.152350126354290911205158222	(26,8)
0.15105063905998480868874883	(26,9)
0.149293339489749553023857556	(26,10)
0.14701933044529918018908208	(26,11)
0.144184466807081989552707191	(26,12)
0.140763239102631451444850522	(26,13)
0.136751756778696627584611675	(26,14)
0.132169622072640026644163745	(26,15)
0.127060561492967132081060526	(26,16)
0.121491773489471523659450931	(26,17)
0.115552047534607133423956263	(26,18)
0.109348799925461885905380306	(26,19)
0.10300424436351526168511267	(26,20)
0.096650962750610152050245496	(26,21)
0.090427159710335835519967349	(26,22)
0.084471873689430959480161348	(26,23)
0.07892038276303758407702586	(26,24)
0.073899991992178831849288639	(26,25)
