luu331_(sigma,mu)
1.19908823274439803709356729	(9,22)
1.20896598962608165497773676	(9,23)
1.21824808906806720484673096	(9,24)
1.22670464574372654882297971	(9,25)
1.23412081155749270064459215	(9,26)
1.24030437160877920005003547	(9,27)
1.24509258333277580208061412	(9,28)
1.24835799178686591047374414	(9,29)
1.2500129966809452763074443	(9,30)
1.16952200479390601460550975	(10,1)
1.16952819955728482885213537	(10,2)
1.16956997297740329458985855	(10,3)
1.16970448281150525845866063	(10,4)
1.17001351232318735354633121	(10,5)
1.17059892447209037398208375	(10,6)
1.17157692361877524881163089	(10,7)
1.17307138614564033818746085	(10,8)
1.17520656761332992263859219	(10,9)
1.17809952765427219240074095	(10,10)
1.18185263262592249254726384	(10,11)
1.18654649848339814862562794	(10,12)
1.19223372148100434660396855	(10,13)
1.19893371218314220343973252	(10,14)
1.206628899909396199380862	(10,15)
1.21526251229102879363225798	(10,16)
1.22473806122079348538247551	(10,17)
1.23492058609939824808976834	(10,18)
1.24563962241533542443692682	(10,19)
1.25669378300745242991290494	(10,20)
1.26785676530687737899343752	(10,21)
1.27888453431916026113873543	(10,22)
1.28952338110627539777377741	(10,23)
1.29951852202611543632816227	(10,24)
1.30862288583119937766304542	(10,25)
1.316605733706145157073587	(10,26)
1.32326077032725752248000829	(10,27)
1.32841343029104053583794203	(10,28)
1.33192706162542658068572476	(10,29)
1.3337077742800465561049675	(10,30)
1.18446858026047338422699993	(11,1)
1.18447533761311873355185562	(11,2)
1.18452090473971454733250131	(11,3)
1.18466762994316558561613755	(11,4)
1.18500472183640215721107775	(11,5)
1.18564328723673631587839285	(11,6)
1.1867100648953197495259518	(11,7)
1.1883401394571714411362015	(11,8)
1.19066897140511536566784369	(11,9)
1.19382411662820965830368393	(11,10)
1.19791703109618926785320904	(11,11)
1.20303535983804003083947073	(11,12)
1.20923609373236719720069603	(11,13)
1.21653994230631301876973685	(11,14)
1.22492721686155622089993205	(11,15)
1.23433544819487923247026616	(11,16)
1.24465888061593395797088631	(11,17)
1.25574989357533399027017424	(11,18)
1.26742230934940058973012621	(11,19)
1.2794564554236119532586509	(11,20)
1.29160576870870100758217881	(11,21)
1.30360465997504140056907294	(11,22)
1.31517730422991667918035249	(11,23)
1.3260469881587514221536993	(11,24)
1.33594562976656869083140921	(11,25)
1.34462308725637676678416224	(11,26)
1.35185589219154692974166306	(11,27)
1.35745507363563456957193472	(11,28)
1.36127278244853006432649579	(11,29)
1.3632074754705721916731224	(11,30)
1.14305588724864988904574624	(12,1)
1.14306332109238852961749011	(12,2)
1.14311344999520785536077631	(12,3)
1.14327486363015370694394177	(12,4)
1.14364569899337184586349336	(12,5)
1.14434817718480254376336421	(12,6)
1.14552170121036769596007977	(12,7)
1.14731482673749526587605065	(12,8)
1.14987647542101659889042563	(12,9)
1.15334680367682861850608846	(12,10)
1.15784816545754835580604787	(12,11)
1.16347661300269914039921528	(12,12)
1.17029436290940818770539418	(12,13)
1.17832361568268860944144594	(12,14)
1.1875420562177065624610747	(12,15)
1.1978802831599104464927173	(12,16)
1.20922132110094508624612164	(12,17)
1.22140226672121334375845825	(12,18)
1.23421801472850811969887391	(12,19)
1.24742690842554362975543614	(12,20)
1.2607580691912252972174749	(12,21)
1.27392008427090842848429379	(12,22)
1.28661067673449154486228978	(12,23)
1.29852694721735184181081674	(12,24)
1.30937576426182649209076059	(12,25)
1.3188838872872053044285008	(12,26)
1.32680743077444429558306266	(12,27)
1.33294031676156544531512535	(12,28)
1.33712141158729123161481976	(12,29)
1.3392400986141442975357021	(12,30)
1.05081476165903951860820294	(13,1)
1.05082298728044876048191688	(13,2)
1.05087845536471662143155341	(13,3)
1.05105706052536624775188309	(13,4)
1.05146738928200342517868627	(13,5)
1.05224466958298954424837225	(13,6)
1.05354312283331349624324758	(13,7)
1.0555270624305470761175331	(13,8)
1.05836114810844993954265971	(13,9)
1.06220025521104544899002762	(13,10)
1.06717944847153904057859517	(13,11)
1.07340455750762004928169401	(13,12)
1.08094383362496768296142875	(13,13)
1.08982112372584824642595975	(13,14)
1.10001092815646198839727829	(13,15)
1.11143561831499938154500552	(13,16)
1.12396498192954940369532282	(13,17)
1.13741814590277289416019253	(13,18)
1.15156780633986897703977629	(13,19)
1.16614658089515352491121699	(13,20)
1.18085519734771268607274307	(13,21)
1.19537215042401608680673198	(13,22)
1.20936440043995627866604034	(13,23)
1.22249865418508307700877866	(13,24)
1.23445276020513166599503388	(13,25)
1.244926764880533382953956	(13,26)
1.25365320864184687983597392	(13,27)
1.26040628873453552058878635	(13,28)
1.26500957149358098149029366	(13,29)
1.2673419989883825344896721	(13,30)
0.9170584007025954376122823	(14,1)
0.91706752719386722014693954	(14,2)
0.91712907009136591742964927	(14,3)
0.91732723533159102748763073	(14,4)
0.9177824981296065566710238	(14,5)
0.91864488330872547673345024	(14,6)
0.92008546678074896344986412	(14,7)
0.92228647845332040042623569	(14,8)
0.92543046108067559112396702	(14,9)
0.92968899724096323565271517	(14,10)
0.93521155289882262381430235	(14,11)
0.94211499648482465741008136	(14,12)
0.95047433381267630040927926	(14,13)
0.96031515001625027572354637	(14,14)
0.97160817096446554952716965	(14,15)
0.98426625190474668761903748	(14,16)
0.99814397656565458206146805	(14,17)
1.01303991388114348082565735	(14,18)
1.02870144143283378645404855	(14,19)
1.044831914446529216342822	(14,20)
1.06109984568638319116672454	(14,21)
1.07714967199570035762814005	(14,22)
1.09261362211325384156915552	(14,23)
1.10712416941517601394469187	(14,24)
1.12032655121196385856607182	(14,25)
1.13189085957749752976908475	(14,26)
1.14152325213911709678450083	(14,27)
1.14897588877315203208704024	(14,28)
1.15405526581338436628296491	(14,29)
1.1566286881775245637030841	(14,30)
0.75333304457176702346411484	(15,1)
0.75334316781394043847989936	(15,2)
0.75341143206638485377138841	(15,3)
0.75363123903909037227650653	(15,4)
0.75413621720002968264817557	(15,5)
0.75509276031598718205041346	(15,6)
0.75669058514738222610629889	(15,7)
0.75913172841841180567091039	(15,8)
0.7626184876992807449729244	(15,9)
0.76734087768952579512758934	(15,10)
0.77346421663734560658664397	(15,11)
0.78111747165801538724556795	(15,12)
0.79038297219173065646765083	(15,13)
0.80128804564938864295965853	(15,14)
0.81379903927202417172784002	(15,15)
0.82781807154924220559394575	(15,16)
0.84318271261628201958105371	(15,17)
0.85966863592757311547982397	(15,18)
0.87699512483028252339822384	(15,19)
0.89483316934023351734700857	(15,20)
0.91281576121387552699365804	(15,21)
0.93054989767097075728204107	(15,22)
0.94762974091110407074416698	(15,23)
0.96365035323881641366503899	(15,24)
0.9782214339600343997856393	(15,25)
0.9909805190982764089475112	(15,26)
1.00160516132837652442489071	(15,27)
1.00982367750523705695426809	(15,28)
1.01542412734905704643756117	(15,29)
1.0182612631925415420173545	(15,30)
0.57182326863922820279547072	(16,1)
0.57183446612378243902659176	(16,2)
0.57190997426289619089880852	(16,3)
0.57215310527664608375439271	(16,4)
0.57271166245286536743444788	(16,5)
0.57376967742362450565317298	(16,6)
0.57553694713253872921011003	(16,7)
0.57823683317696754875186617	(16,8)
0.58209288230175217435390795	(16,9)
0.5873149042415244779888446	(16,10)
0.59408519456090221948444188	(16,11)
0.60254560855068561726497128	(16,12)
0.61278617197146061986621123	(16,13)
0.62483585252852795121649427	(16,14)
0.63865601309511760104631462	(16,15)
0.65413692871623026624853022	(16,16)
0.67109758322230386657215056	(16,17)
0.68928878005475494450451587	(16,18)
0.70839941980905646421302174	(16,19)
0.72806562844449682165048151	(16,20)
0.74788227796182708848072302	(16,21)
0.76741633535992734734907879	(16,22)
0.78622141138174239183632354	(16,23)
0.80385285881542266227590126	(16,24)
0.81988278738713881738537861	(16,25)
0.83391441149440731885128324	(16,26)
0.84559521889893749828001352	(16,27)
0.85462853305293299375372963	(16,28)
0.86078312978192848670271813	(16,29)
0.8639006533841465377305006	(16,30)
0.38397058241159836137424858	(17,1)
0.38398291070631301232018584	(17,2)
0.38406604416505462589380199	(17,3)
0.38433372715611144716019018	(17,4)
0.38494868289328983974791707	(17,5)
0.38611350492673510725276469	(17,6)
0.38805911503318843010703105	(17,7)
0.39103129450617669104805702	(17,8)
0.39527590477615921696017771	(17,9)
0.40102350270060401955373408	(17,10)
0.40847411685157947406144628	(17,11)
0.4177829748554686891922759	(17,12)
0.42904795109184989110698904	(17,13)
0.44229943482257774840187578	(17,14)
0.45749320155855049606074943	(17,15)
0.47450671079783679401737353	(17,16)
0.49313906184673616331708969	(17,17)
0.5131146310106431828335297	(17,18)
0.53409020514602863993807784	(17,19)
0.55566523574945869738751224	(17,20)
0.57739467972989048292052846	(17,21)
0.59880377906131228436471658	(17,22)
0.6194040676016479733125577	(17,23)
0.63870987963436806910031373	(17,24)
0.65625466588983564674807918	(17,25)
0.67160648948119232950803419	(17,26)
0.6843821644118366841866604	(17,27)
0.69425960059801291062327435	(17,28)
0.70098802049667001408874468	(17,29)
0.7043958049561989069923246	(17,30)
0.19947730779396637093478401	(18,1)
0.19949080280057205078610133	(18,2)
0.19958180365026924219183029	(18,3)
0.19987481777268316592214588	(18,4)
0.20054796033279075725583209	(18,5)
0.20182297014184022417522723	(18,6)
0.20395254840029682183176196	(18,7)
0.20720557238359545974168958	(18,8)
0.21185085918049594893754873	(18,9)
0.21814025747109178483843131	(18,10)
0.22629191729338285449317116	(18,11)
0.23647461785328085200490213	(18,12)
0.24879401256240271026839059	(18,13)
0.26328157334562974769965201	(18,14)
0.27988688301183647919353579	(18,15)
0.29847374164072377452129762	(18,16)
0.31882033324625695741892461	(18,17)
0.34062346019075043348058752	(18,18)
0.36350661557446393800771441	(18,19)
0.38703144888760620937794439	(18,20)
0.41071200566919848981863754	(18,21)
0.43403100074482004922305524	(18,22)
0.45645732309865787967407331	(18,23)
0.47746396768858633464822984	(18,24)
0.49654563812475169069884616	(18,25)
0.51323535176173438848607932	(18,26)
0.52711949034226669379857707	(18,27)
0.53785085951170281685450915	(18,28)
0.5451594358454041619881326	(18,29)
0.5488605806658331124931884	(18,30)
0.02576108042747094642415943	(19,1)
0.02577575995563683288108759	(19,2)
0.02587474826288212061021573	(19,3)
0.02619347977286815265934113	(19,4)
0.02692569449919804452394155	(19,5)
0.02831256136999016481944021	(19,6)
0.03062887354924679142545414	(19,7)
0.03416691291013971368691025	(19,8)
0.03921871912472896348660592	(19,9)
0.04605761674879990611920004	(19,10)
0.05491993819470019135804653	(19,11)
0.06598791816912092383182419	(19,12)
0.0793747146063113323817465	(19,13)
0.09511242550470650791126517	(19,14)
0.11314382016143628205570199	(19,15)
0.13331829464881433025117681	(19,16)
0.15539231017385138819245504	(19,17)
0.17903430050715538226584525	(19,18)
0.20383376568487441593727486	(19,19)
0.22931402840486868301208783	(19,20)
0.25494793817595730303061341	(19,21)
0.28017568109807219423966633	(19,22)
0.30442379660373741543711453	(19,23)
0.32712451427048910500735055	(19,24)
0.34773459381160828045804252	(19,25)
0.3657529637643495167698058	(19,26)
0.38073659051956636879803613	(19,27)
0.39231415054569357327904321	(19,28)
0.40019720904867659906823425	(19,29)
0.4041887166646432486011587	(19,30)
-0.13217185738232072779037282	(20,1)
-0.13215598959680510016406652	(20,2)
-0.13204898867461693472043666	(20,3)
-0.13170445917668050006938451	(20,4)
-0.13091298945580815084301453	(20,5)
-0.12941392814351433594346709	(20,6)
-0.12691034456388087393223885	(20,7)
-0.1230865316407602383415071	(20,8)
-0.1176272549465207165919899	(20,9)
-0.110237816881150783676689	(20,10)
-0.10066390614981920819886936	(20,11)
-0.08871015608944539264174861	(20,12)
-0.07425635509107116999742517	(20,13)
-0.05727034707972669773389889	(20,14)
-0.03781683043722153361028788	(20,15)
-0.016061501119027438469752	(20,16)
0.0077297280368486672362357	(20,17)
0.03319639014633155541672979	(20,18)
0.05989366401061355880372055	(20,19)
0.0873064972550202050110389	(20,20)
0.11486683122906969888772185	(20,21)
0.14197297455823077436694393	(20,22)
0.16801012384716558634539192	(20,23)
0.19237106049325456222408539	(20,24)
0.21447614843645442465850549	(20,25)
0.23379189902892606123528183	(20,26)
0.24984753316530441401652964	(20,27)
0.26224913511140478369427582	(20,28)
0.27069113858571264008312626	(20,29)
0.2749650010162941646347164	(20,30)
-0.27153278246685187289497547	(21,1)
-0.27151573226349830800313981	(21,2)
-0.27140075814314892470127745	(21,3)
-0.27103055803957020661709919	(21,4)
-0.27018012864171627754719434	(21,5)
-0.26856944249376933123563131	(21,6)
-0.26587956877604371828895283	(21,7)
-0.26177155333899020995065082	(21,8)
-0.25590720062688752622840893	(21,9)
-0.24797074682620389787970681	(21,10)
-0.23769029847746279561638008	(21,11)
-0.22485785370957453078360802	(21,12)
-0.20934674150953632145152914	(21,13)
-0.19112541894722407412756264	(21,14)
-0.17026675830188384297466732	(21,15)
-0.14695222539105141140647909	(21,16)
-0.12147067562989234059539556	(21,17)
-0.09421184509764483085007428	(21,18)
-0.06565495510882338022817908	(21,19)
-0.03635314600031254855056009	(21,20)
-0.00691468043384359926550323	(21,21)
0.02201801001805425087084685	(21,22)
0.04979032484473006059860423	(21,23)
0.07575748490408814176645655	(21,24)
0.09930558356994644917323738	(21,25)
0.11987094399817169825986896	(21,26)
0.13695722294998752164820088	(21,27)
0.15014989092501972754406619	(21,28)
0.15912788059023933232267955	(21,29)
0.1636723168258263773838231	(21,30)
-0.39136145092543209695054727	(22,1)
-0.39134322953792202199661419	(22,2)
-0.39122035801593281014822273	(22,3)
-0.39082473189041603703305094	(22,4)
-0.38991590773903992852085322	(22,5)
-0.38819467839452136588756502	(22,6)
-0.38532035500956013653883176	(22,7)
-0.38093103018978447296979913	(22,8)
-0.37466590388440195875285831	(22,9)
-0.36618857964886945589509125	(22,10)
-0.35521010530394102104671524	(22,11)
-0.34151046275701100006700593	(22,12)
-0.32495722792118171382857461	(22,13)
-0.30552023680321537374135527	(22,14)
-0.28328130988367134662947346	(22,15)
-0.25843839199681573782980562	(22,16)
-0.23130383356855877279553298	(22,17)
-0.20229693519159174303641104	(22,18)
-0.1719312596021880481542504	(22,19)
-0.14079754275215895909299712	(22,20)
-0.10954327594480775185421637	(22,21)
-0.07885016360183451636700542	(22,22)
-0.04941068107201090226972331	(22,23)
-0.02190487403107614143401748	(22,24)
0.00302162206092584266615887	(22,25)
0.02477757688436463052085486	(22,26)
0.04284363873789005565356341	(22,27)
0.05678696679241552024753527	(22,28)
0.06627288075211404734249863	(22,29)
0.0710735124477748926991961	(22,30)
-0.49206006249262103368281071	(23,1)
-0.49204068318269190146730946	(23,2)
-0.49191000373672218754436136	(23,3)
-0.49148924028825722989168023	(23,4)
-0.49052268801880261837032547	(23,5)
-0.48869219116630840450250393	(23,6)
-0.48563558675894487154410454	(23,7)
-0.48096835676720070237519726	(23,8)
-0.4743075094918665505511825	(23,9)
-0.46529651375340956879820696	(23,10)
-0.45362995486959311695724029	(23,11)
-0.43907649805910335791068079	(23,12)
-0.42149875832002015364050567	(23,13)
-0.40086880261949540698292159	(23,14)
-0.37727825313433705197419367	(23,15)
-0.35094230539524774936392853	(23,16)
-0.32219739229272477919378457	(23,17)
-0.29149267115507311788141907	(23,18)
-0.25937593750975132053559823	(23,19)
-0.22647492851514477399576574	(23,20)
-0.19347523384096115891632646	(23,21)
-0.16109615996725582001284327	(23,22)
-0.13006589188230853296302584	(23,23)
-0.10109717825391858994057697	(23,24)
-0.0748645607761728797550126	(23,25)
-0.05198391246548134835344029	(23,26)
-0.03299478211490035056343142	(23,27)
-0.01834579791508520436493526	(23,28)
-0.00838318901392402747941458	(23,29)
-0.0033423551247778149025479	(23,30)
-0.574939742976205451348681955	(24,1)
-0.574919218672781993531474008	(24,2)
-0.57478081854160283252106382	(24,3)
-0.57433519932366218938789796	(24,4)
-0.57331156952285412032984869	(24,5)
-0.571373051851300231450853428	(24,6)
-0.56813629070053995388414112	(24,7)
-0.56319450176353646924686708	(24,8)
-0.55614292370860929900750874	(24,9)
-0.54660540867798120401197471	(24,10)
-0.53426071002742949309285898	(24,11)
-0.51886692617396201298756998	(24,12)
-0.500282569385636937542080089	(24,13)
-0.478482868040907171078874679	(24,14)
-0.453570183933763477585474257	(24,15)
-0.425777816268509439325810025	(24,16)
-0.395466935224128347898107405	(24,17)
-0.363116889607215816263319749	(24,18)
-0.329309607482348550471801852	(24,19)
-0.294709200958911939245886901	(24,20)
-0.260038153943269639126084211	(24,21)
-0.226051591184854456528705742	(24,22)
-0.19351109705524994701893692	(24,23)
-0.16315939278812050686158431	(24,24)
-0.1356969269323130790318157	(24,25)
-0.11176112987879814091916183	(24,26)
-0.09190877490094882177284892	(24,27)
-0.07660161481557068217226372	(24,28)
-0.06619525413678737478978695	(24,29)
-0.0609310873663554130221257	(24,30)
-0.641833537350431290975460118	(25,1)
-0.641811879251825307332966565	(25,2)
-0.641665834009454132728812609	(25,3)
-0.641195603078622923396096385	(25,4)
-0.640115460552438142171422558	(25,5)
-0.63807000764826484763439957	(25,6)
-0.634654948955657267688336971	(25,7)
-0.629441551995656200494405517	(25,8)
-0.622003688831635217743470991	(25,9)
-0.611946106456680238803878282	(25,10)
-0.598932367458364587808069954	(25,11)
-0.582710784409073777247914484	(25,12)
-0.563136677279254168119887238	(25,13)
-0.540189437296538364029651176	(25,14)
-0.513983187684748125567629921	(25,15)
-0.484770272343148688867014551	(25,16)
-0.452937335244693734987576715	(25,17)
-0.418994316100477089601089791	(25,18)
-0.383557213981061481096243554	(25,19)
-0.347325896707282800868536812	(25,20)
-0.311058512012769724315325134	(25,21)
-0.275544162257492673533860388	(25,22)
-0.241575439813492578229993453	(25,23)
-0.209922211361755714205568065	(25,24)
-0.1813077301734424320410376	(25,25)
-0.15638779874414805452358298	(25,26)
-0.13573335224126236606313654	(25,27)
-0.11981653033722824575560918	(25,28)
-0.10900008216154684866039828	(25,29)
-0.1035298219395128328284319	(25,30)
-0.694798349676953137626198921	(26,1)
-0.694775566642550527406262982	(26,2)
-0.694621936096033593016488558	(26,3)
-0.694127286801099501556137076	(26,4)
-0.692991080212750280868975343	(26,5)
-0.690839559002337435617298459	(26,6)
-0.687247700612585548498494589	(26,7)
-0.681765103817226500434852932	(26,8)
-0.673944645378457321526901665	(26,9)
-0.663372459668925667967315455	(26,10)
-0.649697558642690344904669205	(26,11)
-0.632659270499750548451277263	(26,12)
-0.612110676482373355503033339	(26,13)
-0.588036395636839960955043458	(26,14)
