c^2_1_(sigma,mu)
0.0156717591984066509800897	(4,18)
0.0169258259319861226173607	(4,19)
0.0181335916236157492706142	(4,20)
0.0192815935774736598658925	(4,21)
0.0203568839692253350555336	(4,22)
0.0213471878848662486740041	(4,23)
0.022241064129657977812052	(4,24)
0.023028065430336382587834	(4,25)
0.023698893869884322093765	(4,26)
0.024245546847444505602906	(4,27)
0.02466144861095046152306	(4,28)
0.024941562505447415168	(4,29)
0.025082479524641703542	(4,30)
0.000028727395929889924700106	(5,1)
0.000258074465137287397452087	(5,2)
0.000714258129131246979946181	(5,3)
0.001392292547851510643233642	(5,4)
0.00228478526203887697204468	(5,5)
0.00338203677245675821274214	(5,6)
0.00467216707399520229063346	(5,7)
0.00614126455123930345606849	(5,8)
0.00777355234428015850333953	(5,9)
0.00955156743082868171366556	(5,10)
0.01145634821559677458621454	(5,11)
0.01346762730067593973354267	(5,12)
0.01556402722605450617995933	(5,13)
0.0177232581872922252767845	(5,14)
0.0199223179156932768180399	(5,15)
0.0221376949056743236077413	(5,16)
0.0243455768719587788124702	(5,17)
0.0265220666230426150277331	(5,18)
0.0286434073940786316722003	(5,19)
0.0306862190847144308379738	(5,20)
0.0326277458356625820385825	(5,21)
0.0344461140362952684071683	(5,22)
0.036120598305460822561095	(5,23)
0.03763189137559650004411	(5,24)
0.038962372294239711030505	(5,25)
0.040096366091864603777466	(5,26)
0.041020387186771773110383	(5,27)
0.04172335841096202244729	(5,28)
0.0421967977078477574304	(5,29)
0.04243496528708112383	(5,30)
0.000043960279978412675580087	(6,1)
0.000394920078469967299807943	(6,2)
0.001092997821360508263042699	(6,3)
0.0021305629170632723340004	(6,4)
0.00349630011240423298971313	(6,5)
0.00517536041260515851070251	(6,6)
0.00714955315062154393223893	(6,7)
0.009397572450702846766317	(6,8)
0.0118952508774161884425455	(6,9)
0.01461583324015160612705921	(6,10)
0.01753026429487201907089677	(6,11)
0.02060748534869131686947574	(6,12)
0.02381473637626788565035419	(6,13)
0.0271178620110996409675098	(6,14)
0.0304816214733856938666546	(6,15)
0.0338700039366977414944589	(6,16)
0.0372465518404677411568394	(6,17)
0.0405746950897866966682585	(6,18)
0.0438180988716285250669064	(6,19)
0.04694102694746757880428	(6,20)
0.0499087208153605467952474	(6,21)
0.0526877931931512176194414	(6,22)
0.0552466320348564106276462	(6,23)
0.057555808967413331041002	(6,24)
0.05958848385406107315925	(6,25)
0.061320795377284925164886	(6,26)
0.062732226284817703446353	(6,27)
0.06380593140667090803336	(6,28)
0.0645290168184500638812	(6,29)
0.064892759615021523462	(6,30)
0.000062787462991671984990769	(7,1)
0.000564055302459566753527092	(7,2)
0.001561103416891201390580971	(7,3)
0.003043031447540345340028639	(7,4)
0.00499367286960505374560696	(7,5)
0.00739180791883534844658786	(7,6)
0.01021143511346719567870119	(7,7)
0.01342209221582926805616435	(7,8)
0.01698921683377294078612028	(7,9)
0.02087453706114715173467605	(7,10)
0.02503648354725356685880182	(7,11)
0.02943061603401824299000394	(7,12)
0.03401005950398870966504322	(7,13)
0.0387259473909080785149216	(7,14)
0.0435278715428844729966134	(7,15)
0.0483643405262744132126938	(7,16)
0.0531832491794985815086887	(7,17)
0.0579323628913292330840784	(7,18)
0.0625598197864717848190828	(7,19)
0.0670146528405241392726708	(7,20)
0.0712473319966924831595185	(7,21)
0.0752103237835154129870274	(7,22)
0.0788586629721019524260054	(7,23)
0.082150527746729770919772	(7,24)
0.085047806998475836738184	(7,25)
0.087516645983618183007722	(7,26)
0.08952795497541106467832	(7,27)
0.09105786487584341991091	(7,28)
0.0920881141581745841485	(7,29)
0.092606353003665248062	(7,30)
0.000085194644280235775783394	(8,1)
0.000765351658485283783872353	(8,2)
0.002118219194037831320136706	(8,3)
0.004129003866074708152024164	(8,4)
0.00677576093352590681246302	(8,5)
0.01002967876477320698274088	(8,6)
0.01385544250963497536503886	(8,7)
0.01821166538813376830887618	(8,8)
0.02305137513868951302942702	(8,9)
0.02832254334327018010843716	(8,10)
0.0339686465025263116474708	(8,11)
0.03992924970666491931809539	(8,12)
0.04614060628886164872135593	(8,13)
0.0525362696476640028475264	(8,14)
0.0590477161440990106017043	(8,15)
0.0656049802848463913710197	(8,16)
0.072137305002519063154184	(8,17)
0.078573810517687971006727	(8,18)
0.0848441848911792760940249	(8,19)
0.0908793979367318269105439	(8,20)
0.0966124377647920024679136	(8,21)
0.1019790660749213169940036	(8,22)
0.1069185846997873636433909	(8,23)
0.111374602178430115628658	(8,24)
0.115295785674481213931937	(8,25)
0.118636580717631204716896	(8,26)
0.121357879347705559991368	(8,27)
0.12342761651638342462703	(8,28)
0.1248212751878152809429	(8,29)
0.125522282498826524049	(8,30)
0.000111026016678593296384502	(9,1)
0.000997409432536274202026433	(9,2)
0.002760471056453318512428027	(9,3)
0.00538092728231007700709076	(9,4)
0.00883016540848655366668659	(9,5)
0.01307060717421616512067822	(9,6)
0.01805617503405554630374549	(9,7)
0.02373284741285589121837961	(9,8)
0.03003928806297644404503691	(9,9)
0.03690753471963947169614718	(9,10)
0.04426373345107493767318191	(9,11)
0.0520289072433080799765688	(9,12)
0.06011975016255077907208723	(9,13)
0.0684494415482747875309385	(9,14)
0.0769284777200251307249609	(9,15)
0.0854655212499916674736845	(9,16)
0.0939682696273773100240642	(9,17)
0.1023443458691768869635646	(9,18)
0.1105022131761137021680479	(9,19)
0.1183521140812017491463496	(9,20)
0.1258070318117923362282715	(9,21)
0.1327836680243345289146646	(9,22)
0.1392034270115467040616089	(9,23)
0.144993392324837917730918	(9,24)
0.15008727792509944870831	(9,25)
0.154426332879227068360758	(9,26)
0.157960176607852624172376	(9,27)
0.16064754102160446871858	(9,28)
0.1624568967043988049728	(9,29)
0.16336694263094297488	(9,30)
0.000140001817287399370143839	(10,1)
0.001257715343177057988596903	(10,2)
0.003480902896432308067645025	(10,3)
0.00678524075107413204402311	(10,4)
0.0111346267679997757575749	(10,5)
0.01648162768418869498004719	(10,6)
0.02276805520466458269571892	(10,7)
0.02992565563592441029881644	(10,8)
0.03787689640284585965643725	(10,9)
0.0465358326462193238492994	(10,10)
0.05580903813834681741275808	(10,11)
0.065596586791887085416576	(10,12)
0.07579307378109855261190319	(10,13)
0.086288668379077221833072	(10,14)
0.0969701936369264423683877	(10,15)
0.1077222305944360047151377	(10,16)
0.1184282464694446188938649	(10,17)
0.1289717469653290483730935	(10,18)
0.1392374523215597636487613	(10,19)
0.149112495004517717370383	(10,20)
0.1584876341256948714122257	(10,21)
0.1672584780377172374917654	(10,22)
0.1753267024498606973523111	(10,23)
0.182601247241009105152024	(10,24)
0.18899947136691780339891	(10,25)
0.194448242274880661351587	(10,26)
0.198884934404245630912239	(10,27)
0.20225831092177493556076	(10,28)
0.2045292639541376085406	(10,29)
0.205671391243424391874	(10,30)
0.000171758413251797016618942	(11,1)
0.001543002654693920003427599	(11,2)
0.00427047325787805163455276	(11,3)
0.008324318040725632692379819	(11,4)
0.01366021293999118776449783	(11,5)
0.02021989416196072635005399	(11,6)
0.02793184723898297990954021	(11,7)
0.03671213738620149987859808	(11,8)
0.04646536386480978394223666	(11,9)
0.05708572052436100071927737	(11,10)
0.06845814526345744747794229	(11,11)
0.08045954265136074480349862	(11,12)
0.09296006613313408654090306	(11,13)
0.1058244487687434914068882	(11,14)
0.1189133739679440185334512	(11,15)
0.1320848798182147505035445	(11,16)
0.1451957920479935267902892	(11,17)
0.1581031811889267408927659	(11,18)
0.1706658389748458015904341	(11,19)
0.182745767442356918106924	(11,20)
0.1942096717047308019274686	(11,21)
0.2049304441963028014783498	(11,22)
0.2147886246549203596321661	(11,23)
0.223673816603378026471215	(11,24)
0.231486037998257704154135	(11,25)
0.238136981400402036303612	(11,26)
0.243551157787753008379106	(11,27)
0.24766689819142725135981	(11,28)
0.2504371887953862618111	(11,29)
0.251830317990047589452	(11,30)
0.000205903521244796319186353	(12,1)
0.001849747244989372834692061	(12,2)
0.00511942827552485920706042	(12,3)
0.009979143883495221926690913	(12,4)
0.0163757111001819735166477	(12,5)
0.02423918073341170287755797	(12,6)
0.03348363788252353522742653	(12,7)
0.04400817474484591978331224	(12,8)
0.05569801952097159431820434	(12,9)
0.06842580407222648178623877	(12,10)
0.08205295263598231669100444	(12,11)
0.09643117426103128073172703	(12,12)
0.11140404251681931089916665	(12,13)
0.12680864723735589855196259	(12,14)
0.1424773043371543639854812	(12,15)
0.1582393108385082658831188	(12,16)
0.1739227329636540760634296	(12,17)
0.1893562153160685282788954	(12,18)
0.2043707987235524484644518	(12,19)
0.218801733250650416894682	(12,20)
0.2324902713052485165388017	(12,21)
0.2452854238357238699461558	(12,22)
0.2570456605684015618443603	(12,23)
0.2676405333275177932638616	(12,24)
0.276952199969725941044886	(12,25)
0.28487682558478542377783	(12,26)
0.291325837547255933146332	(12,27)
0.29622701187001201288492	(12,28)
0.2995253701552733602634	(12,29)
0.301183869234224183712	(12,30)
0.000242077769054454632032211	(13,1)
0.002174720648058953551069475	(13,2)
0.006018832297117111233139514	(13,3)
0.01173229757989502268031415	(13,4)
0.01925252378455928245757086	(13,5)
0.02849712906838656423285835	(13,6)
0.03936484794016042546989337	(13,7)
0.05173664337906213242816926	(13,8)
0.06547701291150563681589812	(13,9)
0.08043547389104989485192529	(13,10)
0.09644821137424649159637506	(13,11)
0.11333987036945675892129937	(13,12)
0.13092547285730372969082435	(13,13)
0.14901243883117860665225861	(13,14)
0.1674026896674548327562468	(13,15)
0.185894811388451448784723	(13,16)
0.2042862548101306519743102	(13,17)
0.2223755491621397831670895	(13,18)
0.2399645055323673367351953	(13,19)
0.2568603864359212275265978	(13,20)
0.2728780179635792949909545	(13,21)
0.2878418213569474030639148	(13,22)
0.3015877415157026003784582	(13,23)
0.3139650508882126406655152	(13,24)
0.324838008440030793523668	(13,25)
0.334087354929576277728331	(13,26)
0.341611627525719798368015	(13,27)
0.34732827884426567393111	(13,28)
0.3511745877175488251664	(13,29)
0.353108351398871494404	(13,30)
0.000280012669610071700974924	(14,1)
0.002515510866955694724192326	(14,2)
0.00696200929793931625177216	(14,3)
0.013570762662760932856733991	(14,4)
0.02226927937591959040959582	(14,5)
0.03296207235002352677851346	(14,6)
0.04553165781104963554071479	(14,7)
0.05983979871365462159413752	(14,8)
0.0757289867727855228952648	(14,9)
0.09302415374417155248488128	(14,10)
0.11153459846621857163555614	(14,11)
0.13105611151268655998796897	(14,12)
0.15137327437568028580109628	(14,13)
0.17226190523669340898884309	(14,14)
0.1934916189511105262458311	(14,15)
0.2148284652209413872147373	(14,16)
0.2360376063687263294901341	(14,17)
0.2568859948821180657797767	(14,18)
0.2771450111007845430834124	(14,19)
0.2965930230750771342324723	(14,20)
0.3150178336297944694711771	(14,21)
0.3322189837969848151077733	(14,22)
0.3480098867311306683332694	(14,23)
0.3622197716218171336443053	(14,24)
0.374695422583678047637928	(14,25)
0.385302702655562054474749	(14,26)
0.393927857553351384822765	(14,27)
0.4004785974434507026862	(14,28)
0.4048849575833513575964	(14,29)
0.407099940165840382967	(14,30)
0.000319574154329701806505083	(15,1)
0.002870913457369025761814741	(15,2)
0.00794562523960765453680886	(15,3)
0.015488036590090526903279685	(15,4)
0.02541529365980022474350366	(15,5)
0.03761815781592995646471462	(15,6)
0.05196208087161215307314438	(15,7)
0.06828856696482900649059254	(15,8)
0.08641682586339079315167551	(15,9)
0.10614571729924638100748742	(15,10)
0.12725597857876778366064081	(15,11)
0.14951271863368656939094048	(15,12)
0.17266815155669735184184222	(15,13)
0.19646453235964921342690871	(15,14)
0.2206372481355576141255649	(15,15)
0.2449180099155124144572334	(15,16)
0.2690380850852305795026054	(15,17)
0.2927315078488896227058337	(15,18)
0.3157382062037214659539068	(15,19)
0.3378069882020753546100744	(15,20)
0.3586983375930956539850128	(15,21)
0.3781869786360242989880029	(15,22)
0.3960641811298634354003605	(15,23)
0.4121397885551570694115309	(15,24)
0.426243963695736577163505	(15,25)
0.438228656298609919175794	(15,26)
0.447968805493162425317127	(15,27)
0.45536329529881166182371	(15,28)
0.460335684328303342247	(15,29)
0.462834730728735877931	(15,30)
0.000360781680052038771607632	(16,1)
0.003241103174402770460706904	(16,2)
0.008970163097106294340385593	(16,3)
0.017485056519389909025759253	(16,4)
0.02869208833128322421219616	(16,5)
0.04246759252489699096968445	(16,6)
0.05865906133436396751577878	(16,7)
0.07708660787891383116025234	(16,8)
0.09754478296123451752668231	(16,9)
0.11980475910892737085036435	(16,10)
0.14361688313478864144017063	(16,11)
0.16871358325678995687476757	(16,12)
0.19481259942946110424641518	(16,13)
0.22162048759212455104637416	(16,14)
0.2488363317993065516213913	(16,15)
0.2761555843994281064156861	(16,16)
0.3032739450733587728125265	(16,17)
0.3298911857242917757393644	(16,18)
0.3557148304632939886426548	(16,19)
0.3804636081784564719350098	(16,20)
0.4038706087144990339543904	(16,21)
0.425686091299949677360744	(16,22)
0.4456799139347730136944422	(16,23)
0.4636435731912529114739711	(16,24)
0.479391863486481530409989	(16,25)
0.49276418174313951734025	(16,26)
0.503625516185450579287157	(16,27)
0.51186716596656640397542	(16,28)
0.5174072410106132432834	(16,29)
0.520190988960965365768	(16,30)
0.000403797479796039582855206	(17,1)
0.003627537404375828565467479	(17,2)
0.010039655560968560011907167	(17,3)
0.019569678070636847535271095	(17,4)
0.0321125348886011268843634	(17,5)
0.04752937402780718945680302	(17,6)
0.06564871591401459486912635	(17,7)
0.08626799390550095277507918	(17,8)
0.10915552388674138073117542	(17,9)
0.13405293514494077925067507	(17,10)
0.16067807694259717552632203	(17,11)
0.1887283916264898451667227	(17,12)
0.21788471783143318068091162	(17,13)
0.2478154589781776322216949	(17,14)
0.27818102575305030399124496	(17,15)
0.3086384394751074125846369	(17,16)
0.3388459686954136924715538	(17,17)
0.3684676658133617134706225	(17,18)
0.3971776747727617525629169	(17,19)
0.4246641947940150947211753	(17,20)
0.4506330073560866901144344	(17,21)
0.4748105021442333081308697	(17,22)
0.4969461697107366387810803	(17,23)
0.5168145611755515448210215	(17,24)
0.534216745517133234002625	(17,25)
0.548981320342943687327413	(17,26)
0.560965050557677077463975	(17,27)
0.57005321986913398589997	(17,28)
0.5761597821561965681206	(17,29)
0.579227393660191354462	(17,30)
0.000448888544977760605561995	(18,1)
0.004032614628280472508405264	(18,2)
0.011160739762223045593191317	(18,3)
0.021754832567577163988885116	(18,4)
0.03569783006336488941267202	(18,5)
0.05283481170637283018818372	(18,6)
0.07297414311486805060532262	(18,7)
0.09588906571775061524342595	(18,8)
0.12131980541348111073508031	(18,9)
0.14897625856486904831068733	(18,10)
0.17854128796610349996571171	(18,11)
0.20967462676140274897546684	(18,12)
0.24201734781284886027600676	(18,13)
0.27519681375200354489601503	(18,14)
0.3088319834246576133830398	(18,15)
0.3425389181132904828425955	(18,16)
0.3759363096381275958140954	(18,17)
0.4086508449002461664863391	(18,18)
0.440322228834432033841696	(18,19)
0.4706077096023802940060327	(18,20)
0.4991859840842729872880432	(18,21)
0.5257604049045213441351163	(18,22)
0.5500614580817665325158028	(18,23)
0.571848528338993362765965	(18,24)
0.590911012794152724071436	(18,25)
0.607068879512095902597129	(18,26)
0.620172792576361917889421	(18,27)
0.63010393842969281276076	(18,28)
0.6367736888790067766911	(18,29)
0.640123225032518182558	(18,30)
0.000496372129516984360125659	(19,1)
0.004459184853786981372199286	(19,2)
0.01234130231287957669101853	(19,3)
0.02405588577417895313719471	(19,4)
0.03947316121292953786273973	(19,5)
0.05842110985716791522351528	(19,6)
0.08068655701048236482621389	(19,7)
0.10601677522378090313310316	(19,8)
0.13412171483159269482550529	(19,9)
0.16467695491982870959616573	(19,10)
0.19732743183201080084375985	(19,11)
0.23169195314372925229121009	(19,12)
0.26736844720512329881372068	(19,13)
0.30393983780850868356061455	(19,14)
0.34098037696202728670783305	(19,15)
0.3780622227464552478369906	(19,16)
0.4147620194597518328329973	(19,17)
0.450667227630429597179937	(19,18)
0.4853819636137094665078107	(19,19)
0.5185321414329341861765819	(19,20)
0.5497697599455231168996855	(19,21)
0.5787762410370416260830385	(19,22)
0.6052647929531689470245029	(19,23)
0.6289818403406543380279901	(19,24)
0.649707622882476025611052	(19,25)
0.667256112560141222090632	(19,26)
0.681474432131075233708449	(19,27)
0.69224197267711282256204	(19,28)
0.6994694060004791040365	(19,29)
0.703097769523979886978	(19,30)
0.000546559707994437159795039	(20,1)
0.004910046159863437117917574	(20,2)
0.013589085925159016688684895	(20,3)
0.02648792182546844360884816	(20,4)
0.04346324928816468164185103	(20,5)
0.06432477049244799935334707	(20,6)
0.08883617412818451920433683	(20,7)
0.11671670839549815354353545	(20,8)
0.14764351210408771570732317	(20,9)
0.18125484221293324462496225	(20,10)
0.21715428698805485028377942	(20,11)
0.25491598599062095943595005	(20,12)
0.29409079776273502806436675	(20,13)
0.33421327181273604323437566	(20,14)
0.37480920288845374062970618	(20,15)
0.41540348204577239244733909	(20,16)
0.4555279187469351225714094	(20,17)
0.4947286966399374319800751	(20,18)
0.5325731448249928633063446	(20,19)
0.5686555546023014289836079	(20,20)
0.6026018437326612556271521	(20,21)
0.634072958270474227407819	(20,22)
0.6627669966922898278467106	(20,23)
0.6884201328060596708555968	(20,24)
0.710806494277162813220877	(20,25)
0.729737215973142379934131	(20,26)
0.745058927567850350898348	(20,27)
0.75665195131924336247741	(20,28)
0.7644284792324531551647	(20,29)
0.768330971260638687946	(20,30)
0.000599712448976223153159284	(21,1)
0.005387544689187506336194664	(21,2)
0.014910582347120564222280653	(21,3)
0.029063585331995958466654727	(21,4)
0.047688808009094310274703969	(21,5)
0.07057635300105084389440734	(21,6)
0.09746497629124331759408903	(21,7)
0.1280435769475845445974003	(21,8)
0.16195360255495259978110611	(21,9)
0.19879256669466547525622543	(21,10)
0.23811880885798654667861692	(21,11)
0.27945753517459635996200216	(21,12)
0.32230806910045335874219576	(21,13)
0.3661521265146653071593548	(21,14)
0.41046282293208722729516652	(21,15)
0.45471403504175902327822123	(21,16)
0.4983896857829108361285871	(21,17)
0.5409925091349113128674818	(21,18)
0.5820518801963036117408457	(21,19)
0.6211303650324831672895359	(21,20)
0.6578287453436118429892639	(21,21)
0.6917893937799676000118457	(21,22)
0.7226980034234930747556087	(21,23)
0.7502837963993051953017759	(21,24)
0.774318440461913898893538	(21,25)
0.794613980450386992920422	(21,26)
0.811020139056102456853877	(21,27)
0.8234213572367542760767	(21,28)
0.83173393060940633127463	(21,29)
0.835903558106626088449	(21,30)
0.000656015027524498114298999	(22,1)
0.005893339392091690715200067	(22,2)
0.016310381276260169725295556	(22,3)
0.031791812343204256347971692	(22,4)
0.052164461784658155921140922	(22,5)
0.07719739340092191115936551	(22,6)
0.10660245754798691838422759	(22,7)
0.14003563379104290770901945	(22,8)
0.17709947875005898012368322	(22,9)
0.21734694866242649119096906	(22,10)
0.26028677910979652724763962	(22,11)
0.30539048190929848739609616	(22,12)
0.35210087325046702642459124	(22,13)
0.39984189385844300562489356	(22,14)
0.44802933973428935548990715	(22,15)
0.49608200917085055092919842	(22,16)
0.5434327036451085146574236	(22,17)
0.589538506782615067077858	(22,18)
0.6338898096752244257255023	(22,19)
0.6760176475808997002310688	(22,20)
0.7154990508312654780868904	(22,21)
0.7519602752176358796262596	(22,22)
0.7850779457292533079115384	(22,23)
0.8145783045211247455133875	(22,24)
0.8402348847506842819831948	(22,25)
0.861865026453329312476204	(22,26)
0.879325704120602667130605	(22,27)
0.89250914807883606659483	(22,28)
0.90133871683617793210679	(22,29)
0.905765421310324852178	(22,30)
0.000715567637317644589460838	(23,1)
0.006428330267962619618326204	(23,2)
0.0177909717768282684441363	(23,3)
0.034677443376007251237383741	(23,4)
0.056898111147345179523046142	(23,5)
0.08419946633506378474820001	(23,6)
0.11626433139037272222429042	(23,7)
0.15271297993109947873211528	(23,8)
0.19310558874647741058780773	(23,9)
0.23694638247392949133731479	(23,10)
0.2836897181744578212644092	(23,11)
0.33274819642361813106451834	(23,12)
0.38350269351028380956555513	(23,13)
0.43531400756469914089873505	(23,14)
0.48753562494132341209046945	(23,15)
0.5395269667890408345593323	(23,16)
0.5906663901278456774446137	(23,17)
0.6403632058816527668047212	(23,18)
0.6880680411001431004609776	(23,19)
0.7332810063415617410147273	(23,20)
0.7755573149832920513513916	(23,21)
0.8145102160114711228418627	(23,22)
0.8498113203450387774848264	(23,23)
0.8811885995010674005222063	(23,24)
0.9084224959488863125013741	(23,25)
0.931340695270546728873743	(23,26)
0.949812166964150602185504	(23,27)
0.963741085464885358421	(23,28)
0.97306120234578506662182	(23,29)
0.977731163776872987415	(23,30)
0.000778391372662083311074893	(24,1)
0.006992706715973427008676249	(24,2)
0.019352876117445337527082222	(24,3)
0.037721484428215075194851297	(24,4)
0.061891361557753502196669481	(24,5)
0.09158482114516638663152589	(24,6)
0.12645341258161512551802629	(24,7)
0.16607872990346584642012153	(24,8)
0.20997482293791536771420655	(24,9)
0.25759268331791877303814151	(24,10)
0.30832713209574810530171855	(24,11)
0.36152622768298926189268289	(24,12)
0.41650306342483960401680055	(24,13)
0.47254956209803173659374467	(24,14)
0.52895163350529712866831401	(24,15)
0.58500487435999773479712984	(24,16)
0.64002988421711873107941277	(24,17)
0.6933862639119294139160297	(24,18)
0.7444844564332171632300696	(24,19)
0.7927947724671603054365131	(24,20)
0.8378531898079059590542184	(24,21)
0.879263795506977441718666	(24,22)
0.9166980180590728877234116	(24,23)
0.9498910436576505768550853	(24,24)
0.9786360029253941080455191	(24,25)
1.002776639818370911783185	(24,26)
1.022199229885812849211822	(24,27)
1.0368245062217482254169	(24,28)
1.04660028913154640079003	(24,29)
1.051495412903786092909	(24,30)
0.00084444067777429598332749	(25,1)
0.007586059375209807218635912	(25,2)
0.020994959326657787697525744	(25,3)
0.040921710528387423853717566	(25,4)
0.06714051436525013466324482	(25,5)
0.09934785020072943513025463	(25,6)
0.13716164901142713453485676	(25,7)
0.18012168944122444656473925	(25,8)
0.22769191613768405569964432	(25,9)
0.27926528906508548175880225	(25,10)
0.33417158686297620270606219	(25,11)
0.39168832099165141368114427	(25,12)
0.45105459718985674893709748	(25,13)
0.5114874245787980552169654	(25,14)
0.57219966493811798157084821	(25,15)
0.63241857922251448448665405	(25,16)
0.69140380113314308944953012	(25,17)
0.7484635693823651299519818	(25,18)
0.8029681828596235320508619	(25,19)
0.8543598882328547080160633	(25,20)
0.9021587335050781664292099	(25,21)
0.9459642801279602775633147	(25,22)
0.9854534155109968990756745	(25,23)
1.0203748084091232286928768	(25,24)
1.0505407746082810171861547	(25,25)
1.075817456476358164750307	(25,26)
1.096114267594129868562673	(25,27)
1.11137352345996944979438	(25,28)
1.12156108787515080517226	(25,29)
1.126658730467507712102	(25,30)
0.000913617517285888793296661	(26,1)
0.008207507427732603925869576	(26,2)
0.022714781548407915400821357	(26,3)
0.044273352740120105449563011	(26,4)
0.072637694814320240075691881	(26,5)
0.107476760355002216332338715	(26,6)
0.1483724347760960979678557	(26,7)
0.19481940401807464714535647	(26,8)
0.24622732131302506919487341	(26,9)
0.3019260452762819775724234	(26,10)
0.36117448776091349085779351	(26,11)
0.42317327241226896912948702	(26,12)
0.48708099807939892745994312	(26,13)
0.55203347457078766673906404	(26,14)
0.61716490982696616537993009	(26,15)
0.68162973496729831172352131	(26,16)
0.74462360318436735180292884	(26,17)
0.80540211589284593521613873	(26,18)
0.8632960145830338268284904	(26,19)
0.9177219029415881628506019	(26,20)
0.9681879836317426600738418	(26,21)
1.0142947490939282534212669	(26,22)
1.0557309972743505346184423	(26,23)
1.0922659028941326173072302	(26,24)
1.1237381312463294766311208	(26,25)
1.150043122380211995350819	(26,26)
1.171119704228139464002672	(26,27)
1.18693713174098872530735	(26,28)
1.19748351988484224477462	(26,29)
1.20275646639108527309	(26,30)
0.000985783914688011604738046	(27,1)
0.008855811240220390367364816	(27,2)
0.024508909825609932799001991	(27,3)
0.047769706115855826317387142	(27,4)
0.078371850461654134268335905	(27,5)
0.115955052953525099416408118	(27,6)
0.16006265964525756230068047	(27,7)
