a^1^2^2_2_(sigma,mu)
3.4325258901384381317608e-7	(3,27)
9.336630910563971021731e-8	(3,28)
1.245968401688465392865e-8	(3,29)
1.5608953462463401902e-10	(3,30)
1.1160785221757068695032e-7	(4,1)
1.0025610056031005601856e-6	(4,2)
2.77332205559211457412835e-6	(4,3)
5.39715276947645397127888e-6	(4,4)
8.82356590218478499669431e-6	(4,5)
0.00001296792347887265260303102	(4,6)
0.00001770090861202987607563795	(4,7)
0.00002284047731644486561378789	(4,8)
0.00002814906916266817054990435	(4,9)
0.00003333856230488819591702407	(4,10)
0.00003808459967082345111122894	(4,11)
0.00004205049754492550195843816	(4,12)
0.00004491913012515811047304688	(4,13)
0.00004642926548642190987127016	(4,14)
0.00004641121429786860995920345	(4,15)
0.00004481576641973364145911975	(4,16)
0.00004173056934609092678245042	(4,17)
0.00003737949547095753939635291	(4,18)
0.00003210304485181923352459458	(4,19)
0.00002632105979761601019284906	(4,20)
0.00002048239468387132822021028	(4,21)
0.00001500899380487570403114362	(4,22)
0.00001024343470977188149950416	(4,23)
6.40894901590567999385912e-6	(4,24)
3.58911307064464380866394e-6	(4,25)
1.73105764430246184453479e-6	(4,26)
6.717743799352655451244e-7	(4,27)
1.8272562355277946108531e-7	(4,28)
2.438462320275891912167e-8	(4,29)
3.0547993123057445666e-10	(4,30)
1.8408796720656787521964e-7	(5,1)
1.65364186696605579486767e-6	(5,2)
4.57436641449996319434812e-6	(5,3)
8.90215873539633203896799e-6	(5,4)
0.0000145537432163819836716056	(5,5)
0.00002138951423359827969868257	(5,6)
0.00002919617034860993508782327	(5,7)
0.00003767343932357559898136088	(5,8)
0.00004642947764831225004160594	(5,9)
0.00005498904444138614284208465	(5,10)
0.00006281713301315661864136709	(5,11)
0.0000693584083103799463163994	(5,12)
0.00007408980013414831297569252	(5,13)
0.0000765804379850401931387345	(5,14)
0.00007655045103007831341461048	(5,15)
0.0000739186951143772614666639	(5,16)
0.00006882976415047910877825549	(5,17)
0.00006165294146932612516963938	(5,18)
0.00005294987034928771319075139	(5,19)
0.00004341305035385095200651815	(5,20)
0.00003378281978666328631145145	(5,21)
0.00002475511795074329030361531	(5,22)
0.00001689496673123916682227414	(5,23)
0.00001057053504087364465812946	(5,24)
5.91964755255795886908394e-6	(5,25)
2.8550845447162611402952e-6	(5,26)
1.10797464730127108365224e-6	(5,27)
3.0137347116223549988718e-7	(5,28)
4.021805451306205542299e-8	(5,29)
5.0383392917202309458e-10	(5,30)
2.7406990502256111190881e-7	(6,1)
2.46193966050089487459998e-6	(6,2)
6.81031001841617319965339e-6	(6,3)
0.00001325351965942136954408977	(6,4)
0.00002166758496559880814573344	(6,5)
0.00003184465489337488834588723	(6,6)
0.00004346715556035928746786061	(6,7)
0.00005608802599557068879828579	(6,8)
0.00006912386988375225184862248	(6,9)
0.00008186712767017967808916099	(6,10)
0.00009352126400240100913726478	(6,11)
0.00010325948840088788020234523	(6,12)
0.00011030306240022015092730937	(6,13)
0.00011401053518546509324062112	(6,14)
0.00011396528586843117092699159	(6,15)
0.00011004657506798312060781158	(6,16)
0.00010246974947741031690472562	(6,17)
0.00009178466642110428514963425	(6,18)
0.00007882754633206853840386699	(6,19)
0.00006462939357130013943939416	(6,20)
0.00005029239421503661073823875	(6,21)
0.0000368525961600182402792678	(6,22)
0.00002515111349847985873201072	(6,23)
0.00001573598113227549218949884	(6,24)
8.81231378750092344197532e-6	(6,25)
4.2502126569299824306454e-6	(6,26)
1.64937533243267784791989e-6	(6,27)
4.4863497901458529291127e-7	(6,28)
5.986984101942327322825e-8	(6,29)
7.5002185254433806437e-10	(6,30)
3.8078841207378923602726e-7	(7,1)
3.42058018795898006132667e-6	(7,2)
9.46213701848026967228656e-6	(7,3)
0.00001841422771828919734473435	(7,4)
0.0000301045844046444734545308	(7,5)
0.00004424440722618454731758057	(7,6)
0.00006039243839633270003132434	(7,7)
0.00007792750095844407735416711	(7,8)
0.00009603898607554867835538547	(7,9)
0.00011374377131419898579262495	(7,10)
0.00012993512071525287923179595	(7,11)
0.0001434642849512565005130991	(7,12)
0.00015324931502139136126238451	(7,13)
0.00015839905584234107012555964	(7,14)
0.00015833477836123003031753232	(7,15)
0.00015288888741684306622789367	(7,16)
0.00014236075814600741186055411	(7,17)
0.00012751451396741060402971114	(7,18)
0.00010951209517810452371291975	(7,19)
0.00008978599090165676356768345	(7,20)
0.00006986749459807793529730277	(7,21)
0.00005119592218271745139576497	(7,22)
0.00003493969540514536165033411	(7,23)
0.00002186002532687454341009757	(7,24)
0.00001224171240629656294670025	(7,25)
5.90416968064805547379605e-6	(7,26)
2.29120678780070658747168e-6	(7,27)
6.2321128252634768439002e-7	(7,28)
8.316651356419867945017e-8	(7,29)
1.04186968874178316487e-9	(7,30)
5.0285051945292334682241e-7	(8,1)
4.51705054832081857472123e-6	(8,2)
0.00001249523347207593294631057	(8,3)
0.00002431691905438442337356967	(8,4)
0.00003975460466293315297369985	(8,5)
0.00005842688535181709703198991	(8,6)
0.0000797510060182873067043389	(8,7)
0.0001029065952297397379380074	(8,8)
0.00012682310753886546485287801	(8,9)
0.00015020217815749509269927067	(8,10)
0.00017158222056819584257114008	(8,11)
0.00018944621310003980679826334	(8,12)
0.00020236542317903037011468257	(8,13)
0.00020916316936733389588681013	(8,14)
0.00020907544730017415846333499	(8,15)
0.00020188125809578309936506581	(8,16)
0.00018797629640821052935095484	(8,17)
0.00016836994935174876261784123	(8,18)
0.00014459683760053705259995703	(8,19)
0.00011854869221985408319383411	(8,20)
0.00009224753008042207576407091	(8,21)
0.00006759373326238070714408655	(8,22)
0.00004612984102837218346867438	(8,23)
0.00002886062789969953971430224	(8,24)
0.00001616181912933145936734067	(8,25)
7.79472358295635869454684e-6	(8,26)
3.02483033613062850244511e-6	(8,27)
8.2275029385355466753213e-7	(8,28)
1.0979397545063364879651e-7	(8,29)
1.37544122501652826803e-9	(8,30)
6.3792584445403840908759e-7	(9,1)
5.73041715038927924857824e-6	(9,2)
0.00001585169170156472349823918	(9,3)
0.00003084889729644928793747017	(9,4)
0.00005043339429613253836390355	(9,5)
0.00007412127096243543887291703	(9,6)
0.00010117313981034015296233782	(9,7)
0.00013054812565982647927563046	(9,8)
0.00016088794253055361029765252	(9,9)
0.00019054527703618874652260552	(9,10)
0.00021766577884428837608657548	(9,11)
0.00024032485379487306067216681	(9,12)
0.00025671004969537392495108582	(9,13)
0.00026532884794114868670454534	(9,14)
0.00026521244479539258072209845	(9,15)
0.00025608105179560842245637267	(9,16)
0.0002384372935212955800007702	(9,17)
0.00021356228000716627070947948	(9,18)
0.00018340325534307527845476053	(9,19)
0.00015036020675430702078056513	(9,20)
0.00011699806160119524774351492	(9,21)
0.00008572712607906191123748483	(9,22)
0.0000585035362253536540655465	(9,23)
0.00003660116945050102159078661	(9,24)
0.00002049601481128106268239222	(9,25)
9.88487376077522378120733e-6	(9,26)
3.83587201772940792808391e-6	(9,27)
1.04333905641579851401554e-6	(9,28)
1.3922975598367233580781e-7	(9,29)
1.74418934103512370846e-9	(9,30)
7.8244825182132487542514e-7	(10,1)
7.02864577011908803971525e-6	(10,2)
0.00001944289696139164250885405	(10,3)
0.00003783770665748164325522141	(10,4)
0.00006185900198507928523278777	(10,5)
0.00009091315187218822139261293	(10,6)
0.00012409310714246005353313147	(10,7)
0.0001601219579964658194369679	(10,8)
0.0001973334163749264275693236	(10,9)
0.00023370666879863889850997432	(10,10)
0.00026696700869524738102653264	(10,11)
0.00029475370717396622590320115	(10,12)
0.00031484380788350034522139835	(10,13)
0.00032540705953675041605506004	(10,14)
0.00032525587721888361864321425	(10,15)
0.00031404803123500223250187934	(10,16)
0.00029240106553757210551587623	(10,17)
0.00026188728249899641614545904	(10,18)
0.00022489572344416558472723899	(10,19)
0.00018437025881754049877053931	(10,20)
0.00014345650300559349880462951	(10,21)
0.00010510990579040167746756674	(10,22)
0.00007172851971172901355132846	(10,23)
0.00004487350743077090830077232	(10,24)
0.00002512760439743768980799408	(10,25)
0.00001211828146937623715973939	(10,26)
4.70245031087417972201972e-6	(10,27)
1.27902189674111591234143e-6	(10,28)
1.7067872815870765123504e-7	(10,29)
2.13815083540007730621e-9	(10,30)
9.314109789763614600419e-7	(11,1)
8.3667611864571155606569e-6	(11,2)
0.00002314443661469496064074969	(11,3)
0.0000450412250847634582026282	(11,4)
0.00007363558170958363380510124	(11,5)
0.00010822072463222720454914616	(11,6)
0.00014771668767209358261301472	(11,7)
0.0001906031223300465394169002	(11,8)
0.00023489608393926411447947989	(11,9)
0.0002781895793731566299343979	(11,10)
0.00031777545948585342475213656	(11,11)
0.0003508433815951951113670953	(11,12)
0.00037474734644612632314086165	(11,13)
0.00038730926451170375763899912	(11,14)
0.00038711652505242633000613596	(11,15)
0.00037376318087693132962551257	(11,16)
0.00034798593889774355439041042	(11,17)
0.00031165788935398204935754705	(11,18)
0.00026762388379914797898313342	(11,19)
0.00021938849696340673559589805	(11,20)
0.00017069559951565596974139168	(11,21)
0.00012506191348337162933211509	(11,22)
0.00008534013848618548819820904	(11,23)
0.00005338665853389948274138283	(11,24)
0.00002989349666843801885145369	(11,25)
0.00001441622904777658169836224	(11,26)
5.59399853463702814620938e-6	(11,27)
1.52148062752264831412995e-6	(11,28)
2.0303047883606872637905e-7	(11,29)
2.5434126755880796786e-9	(11,30)
1.07833879888718008505694e-6	(12,1)
9.68659712859518006364018e-6	(12,2)
0.00002679540852355860652698692	(12,3)
0.00005214631891945859410999406	(12,4)
0.00008525119556097751011561207	(12,5)
0.00012529157160659354638227699	(12,6)
0.00017101678841583240279499417	(12,7)
0.00022066618314899038009506633	(12,8)
0.00027194224079765920578708899	(12,9)
0.00032205878057759988656859452	(12,10)
0.00036787990556071101162175869	(12,11)
0.00040615169679134669763907192	(12,12)
0.00043381098882286010815461053	(12,13)
0.00044833696420014875998405388	(12,14)
0.00044809569152599791900458369	(12,15)
0.00043261922554227484885384308	(12,16)
0.00040276275021119348995584619	(12,17)
0.00036069689168882119681908047	(12,18)
0.00030971666447667453019111326	(12,19)
0.0002538798331403808344940813	(12,20)
0.00019751999175489038164181324	(12,21)
0.00014470664682745900824731785	(12,22)
0.00009873981524641352963324283	(12,23)
0.00006176589354453272868411495	(12,24)
0.00003458372478483133928342408	(12,25)
0.00001667740029214329960051761	(12,26)
6.471183380477730806026e-6	(12,27)
1.76001318082626983173413e-6	(12,28)
2.3485652955715017252802e-7	(12,29)
2.94207764011006096837e-9	(12,30)
1.21549834056586924577317e-6	(13,1)
0.00001091868556797603857500107	(13,2)
0.00003020364739569188339159181	(13,3)
0.00005877901459865023339752628	(13,4)
0.00009609444573490615931124345	(13,5)
0.00014122711247250067924912887	(13,6)
0.00019276683678856403549506386	(13,7)
0.00024872836240899702514735318	(13,8)
0.0003065211291245246322480812	(13,9)
0.00036300370145090611529119067	(13,10)
0.00041464058511900820421033589	(13,11)
0.00045776364290941074703146943	(13,12)
0.00048892040283744135895088958	(13,13)
0.00050527056242150069488031265	(13,14)
0.00050497438764867882310051745	(13,15)
0.00048750713772124548803392794	(13,16)
0.00045383579514726576580800377	(13,17)
0.00040640983018132387585776721	(13,18)
0.00034894522733502537518044158	(13,19)
0.00028601634563836487929571515	(13,20)
0.00022250683546571342335415023	(13,21)
0.00016300119191605453968735835	(13,22)
0.00011121558630924884727926885	(13,23)
0.00006956565178766432477634209	(13,24)
0.00003894871156186479392777168	(13,25)
0.00001878139850945117254270012	(13,26)
7.28727468569150613621766e-6	(13,27)
1.98190714412120740309816e-6	(13,28)
2.6446027131545382134833e-7	(13,29)
3.31289042956998425773e-9	(13,30)
1.33436163841146506006049e-6	(14,1)
0.00001198642073677883639368121	(14,2)
0.00003315724356041469740764045	(14,3)
0.0000645269160025822937591418	(14,4)
0.00010549112627257789634165067	(14,5)
0.00015503647826471881636758634	(14,6)
0.00021161433399180346995648771	(14,7)
0.00027304448232098028565116573	(14,8)
0.00033648200472459765320302399	(14,9)
0.00039847716990783334105329403	(14,10)
0.00045514782994519192398338985	(14,11)
0.00050246671811829305052725901	(14,12)
0.00053664414440399360475233317	(14,13)
0.0005545635122541294416247214	(14,14)
0.00055420774563338268005141492	(14,15)
0.00053500423838268190423851038	(14,16)
0.00049801835873632178109258764	(14,17)
0.00044594258799830057195632682	(14,18)
0.00038285864472590879889203054	(14,19)
0.00031378879794493194806499289	(14,20)
0.00024409280150966488775553795	(14,21)
0.00017880013307514976686809216	(14,22)
0.00012198582342904044137294991	(14,23)
0.00007629695756038192043737409	(14,24)
0.0000427146543496992371707989	(14,25)
0.00002059617997752537733368032	(14,26)
7.99103442170885921753264e-6	(14,27)
2.1732264778034336402213e-6	(14,28)
2.8998203340892652866532e-7	(14,29)
3.63255444326446030318e-9	(14,30)
1.42627694164744259088441e-6	(15,1)
0.00001281208493913344953978664	(15,2)
0.00003544121187227464774828764	(15,3)
0.00006897164423739932928766722	(15,4)
0.00011275725924644095142165028	(15,5)
0.0001657144633022051560710926	(15,6)
0.00022618726911577739178999942	(15,7)
0.00029184430025140104576408462	(15,8)
0.0003596434314983862034317972	(15,9)
0.00042589598229758094726080431	(15,10)
0.00048645128316638957618493633	(15,11)
0.00053700414728921651508189168	(15,12)
0.00057350432062258663982952464	(15,13)
0.00059262228551386691640571317	(15,14)
0.00059220511683969074738455313	(15,15)
0.00057164492290258478212729568	(15,16)
0.00053208506598894055553441581	(15,17)
0.000476407681555968567763344	(15,18)
0.00040897847441725196005839509	(15,19)
0.0003351663610181409071601223	(15,20)
0.0002606985180869854895176374	(15,21)
0.00019094684964703582355223059	(15,22)
0.00013026161397215012954170817	(15,23)
0.00008146649103055772385537272	(15,24)
0.00004560542667409906635455773	(15,25)
0.00002198862628063908737328991	(15,26)
8.5308224257424679777625e-6	(15,27)
2.31992890424336574793483e-6	(15,28)
3.0954825395217670927718e-7	(15,29)
3.87760087532383893604e-9	(15,30)
1.48324205205075478804935e-6	(16,1)
0.00001332379535975091178550176	(16,2)
0.00003685670825836260477072316	(16,3)
0.00007172623503986498245735653	(16,4)
0.00011726023466940194841220988	(16,5)
0.00017233138354736107487180421	(16,6)
0.00023521677715660291123709254	(16,7)
0.00030349078811631624819138446	(16,8)
0.00037398836024558231206400665	(16,9)
0.00044287196575148807237200411	(16,10)
0.00050582388385348323342069429	(16,11)
0.00055836639551978781842094345	(16,12)
0.00059628804042087825483454553	(16,13)
0.00061612835504913070780035931	(16,14)
0.00061565199837889046141145135	(16,15)
0.00059423159563110932831052063	(16,16)
0.00055306148667907742944629639	(16,17)
0.00049514374129715219794181666	(16,18)
0.00042502167656471489969240555	(16,19)
0.00034827943497321195451160935	(16,20)
0.00027087087963852806158761676	(16,21)
0.00019837782617329135035145771	(16,22)
0.00013531797052347894198427393	(16,23)
0.00008462115274453692405937818	(16,24)
0.00004736754072159300814198676	(16,25)
0.00002283658627946736429531314	(16,26)
8.8592703061562753339636e-6	(16,27)
2.40913738937096845785254e-6	(16,28)
3.2144117266376465521667e-7	(16,29)
4.02651464274790074308e-9	(16,30)
1.49864017216676032533756e-6	(17,1)
0.00001346211410537951024890194	(17,2)
0.00003723931463140517143194879	(17,3)
0.00007247072277986358728561382	(17,4)
0.00011847698443105713138803859	(17,5)
0.00017411857221773070606129703	(17,6)
0.00023765383359120496117944462	(17,7)
0.00030663070025419900595510476	(17,8)
0.00037784967447172251924430753	(17,9)
0.00044743170324101951560661396	(17,10)
0.00051101283095532954716210639	(17,11)
0.00056406820917965455486236374	(17,12)
0.00060234328117391014805241911	(17,13)
0.0006223439176499197969398118	(17,14)
0.00062181553258200577158958507	(17,15)
0.00060012955319575732128615948	(17,16)
0.00055849860060416017861792226	(17,17)
0.00049996124516834550953778398	(17,18)
0.00042911155521479435520197894	(17,19)
0.00035159250926185335029923553	(17,20)
0.00027341749145297124401918364	(17,21)
0.00020022111823735930467985431	(17,22)
0.00013656099800523584800694959	(17,23)
0.00008539006721738540907309706	(17,24)
0.00004779365948683483002212058	(17,25)
0.00002304021171858832514806281	(17,26)
8.93767900894387005282017e-6	(17,27)
2.4303359909625985995389e-6	(17,28)
3.2425838782919102728326e-7	(17,29)
4.0617330656314753656e-9	(17,30)
1.46780200591820039809278e-6	(18,1)
0.0000131850974886636337072646	(18,2)
0.00003647300633811557697366118	(18,3)
0.00007097932201966740974312704	(18,4)
0.00011603841855200386383178164	(18,5)
0.00017053368273217835048014574	(18,6)
0.00023275838072729292731131831	(18,7)
0.00030030955719749815626580163	(18,8)
0.00037005186176908144591297001	(18,9)
0.00043818426374754097109066834	(18,10)
0.00050043110312784702658343134	(18,11)
0.00055235995733629703885604624	(18,12)
0.0005898044890431612611210991	(18,13)
0.00060934488508089916099325423	(18,14)
0.00060877718404336477790400354	(18,15)
0.00058749141975562195142187433	(18,16)
0.00054668153244546496005971359	(18,17)
0.00048932924765423220614419261	(18,18)
0.00041993790882425425213226337	(18,19)
0.00034403528172738452596991572	(18,20)
0.00026750855518574321918758528	(18,21)
0.000195870903789139135290789	(18,22)
0.00013357870248134511854912492	(18,23)
0.00008351632992332662856471283	(18,24)
0.000046740353921059697523847	(18,25)
0.00002253051243181687595720545	(18,26)
8.73933585913544507694728e-6	(18,27)
2.37627147666999400892227e-6	(18,28)
3.1703311902672914317692e-7	(18,29)
3.97115209961297907397e-9	(18,30)
1.3883013654624320044842e-6	(19,1)
0.00001247095142759523822815124	(19,2)
0.00003449749754530421803855263	(19,3)
0.00006713472184407374196200986	(19,4)
0.00010975279246801464303263668	(19,5)
0.00016129502617606401798573219	(19,6)
0.00022014618556695277555862462	(19,7)
0.0002840320853974997291314445	(19,8)
0.00034998545933722329784873331	(19,9)
0.00041440930545884674919526425	(19,10)
0.00047325800478957794610656336	(19,11)
0.00052233851038477231537328578	(19,12)
0.00055771084276120288318257974	(19,13)
0.00057614290504830933643217807	(19,14)
0.0005755544607685589028238834	(19,15)
0.00055537440884998460835346069	(19,16)
0.00051673845833787444169341569	(19,17)
0.00046247265709966952153902224	(19,18)
0.00039684032652835461483802596	(19,19)
0.00032507074013170177002496794	(19,20)
0.00025272967998703762393923066	(19,21)
0.00018502605916581614260246113	(19,22)
0.00012616723742544446158240253	(19,23)
0.00007887338050755993263310992	(19,24)
0.00004413724748505294526152803	(19,25)
0.00002127375632757217096529994	(19,26)
8.25121865593073103069818e-6	(19,27)
2.24341612372785907568821e-6	(19,28)
2.9929590160721521596137e-7	(19,29)
3.74889879859157966823e-9	(19,30)
1.25995874516219957752098e-6	(20,1)
0.00001131806354676073266265562	(20,2)
0.00003130832997729606432856907	(20,3)
0.00006092825816179310206441359	(20,4)
0.00009960598725193255068221809	(20,5)
0.00014638197905726023122733071	(20,6)
0.00019978938706224078294942658	(20,7)
0.00025776290497023638983720811	(20,8)
0.00031760786908751617889100374	(20,9)
0.0003760579888486471306590869	(20,10)
0.00042944013136377306174664979	(20,11)
0.00047394819777935556732478652	(20,12)
0.00050600713599413360910088919	(20,13)
0.00052268610060317103080967898	(20,14)
0.0005221014533861997295786858	(20,15)
0.00050374062539795778901802388	(20,16)
0.00046864066122354457942567646	(20,17)
0.00041937206541584084839972402	(20,18)
0.00035980784072681308526838502	(20,19)
0.00029469470514844468563726883	(20,20)
0.00022908138991673875909740977	(20,21)
0.0001676896978011972863919946	(20,22)
0.00011433052206751255713316692	(20,23)
0.00007146472429015034517497191	(20,24)
0.00003998683973015368957140175	(20,25)
0.00001927137557383755693911893	(20,26)
7.47395642152268271533567e-6	(20,27)
2.03195643992401819027039e-6	(20,28)
2.710730264474567797887e-7	(20,29)
3.39531141810377763278e-9	(20,30)
1.08459330903979092323125e-6	(21,1)
9.74277530634950507814951e-6	(21,2)
0.00002695071006359811361474664	(21,3)
0.00005244792000111895014146151	(21,4)
0.00008574190089356847406005533	(21,5)
0.00012600616245326779768470766	(21,6)
0.000171977151588158190593637	(21,7)
0.00022187575184768314521525175	(21,8)
0.00027338076134931196329457137	(21,9)
0.00032367881336484041711708547	(21,10)
0.00036960660784638300113282139	(21,11)
0.0004078871636370749598576478	(21,12)
0.00043544367042548619016222019	(21,13)
0.00044975550564758291297147071	(21,14)
0.00044920520292001066809902279	(21,15)
0.00043335687617993756910508697	(21,16)
0.00040310911300229977299545067	(21,17)
0.00036067994641072863242176143	(21,18)
0.00030940683945141532172014614	(21,19)
0.00025337662599746507192486563	(21,20)
0.00019693297165386267724888807	(21,21)
0.00014413529083090967273464788	(21,22)
0.00009825707858211415435219372	(21,23)
0.00006140941572057616865774113	(21,24)
0.00003435636409449552929322448	(21,25)
0.00001655603407754476575777129	(21,26)
6.42030150452587558982058e-6	(21,27)
1.74537718598727115014122e-6	(21,28)
2.3283099284259961083144e-7	(21,29)
2.91624332104678793931e-9	(21,30)
8.6560735261512067328672e-7	(22,1)
7.77564926852932161479485e-6	(22,2)
0.00002150918330617730549159147	(22,3)
0.00004185825480409643568605694	(22,4)
0.00006842959625516298490947146	(22,5)
0.0001005631593434989311022156	(22,6)
0.00013724976758236827614295373	(22,7)
0.0001770684350345873907739797	(22,8)
0.00021816526395767544158912475	(22,9)
0.00025829347954285397393583423	(22,10)
0.00029492727190468130778253215	(22,11)
0.00032545077143377896820743048	(22,12)
0.00034740896270515574840062559	(22,13)
0.00035879212724878762859422781	(22,14)
0.00035831280407419830852912022	(22,15)
0.00034562768477590453321231857	(22,16)
0.00032145894853937908509803481	(22,17)
0.0002875813067263804938946083	(22,18)
0.00024666134848839379519549327	(22,19)
0.00020196138815073464895485886	(22,20)
0.00015694603241612397600167046	(22,21)
0.00011485062769824740761395775	(22,22)
0.00007828176862091420602980929	(22,23)
0.00004891810744643860727546148	(22,24)
0.00002736436915572248430684844	(22,25)
0.00001318515292854533702055966	(22,26)
5.11261611931740797851698e-6	(22,27)
1.38977751470117535301102e-6	(22,28)
1.8538523018738596490671e-7	(22,29)
2.32191937020289624032e-9	(22,30)
6.0750006961191913386055e-7	(23,1)
5.45710131796661765358924e-6	(23,2)
0.00001509555197208166910838854	(23,3)
0.00002937685514430180394855546	(23,4)
0.00004802486045672794911227881	(23,5)
0.00007057601932471761872694485	(23,6)
0.00009632153211476684171863039	(23,7)
0.00012426333531439272148643836	(23,8)
0.00015309933909153170957147474	(23,9)
0.00018125166585578617293642304	(23,10)
0.00020694678597514045307109533	(23,11)
0.00022834845295211201383041379	(23,12)
0.00024373411211755448854734649	(23,13)
0.00025169474979277736196541321	(23,14)
0.00025132930019302559679481893	(23,15)
0.00024240014343074990144673502	(23,16)
0.00022541775694697675853623656	(23,17)
0.00020163092348103591204142383	(23,18)
0.00017291324040160276616065528	(23,19)
0.0001415546926080627092024131	(23,20)
0.00010998529645612220390283452	(23,21)
0.00008047244178536265194948795	(23,22)
0.00005484116944987916406592958	(23,23)
0.00003426512607762802901290278	(23,24)
0.00001916507788769092540804234	(23,25)
9.23336546584745468875076e-6	(23,26)
3.57994392291090499228394e-6	(23,27)
9.7307432658211841751857e-7	(23,28)
1.2979377677683767113817e-7	(23,29)
1.62560392080725785953e-9	(23,30)
3.1539411128893798183692e-7	(24,1)
2.833147796890430529279e-6	(24,2)
7.83711066339511042216884e-6	(24,3)
0.00001525146404200967306616077	(24,4)
0.00002493277549380013347535913	(24,5)
0.00003664024928947598092323726	(24,6)
0.00005000566521939163829128721	(24,7)
0.00006451051941822964031347749	(24,8)
0.00007947838156284651813299243	(24,9)
0.00009408961784518712537692447	(24,10)
0.00010742309976323273350057794	(24,11)
0.00011852535424665044256738046	(24,12)
0.00012650228411273324825559222	(24,13)
0.00013062301661891037967796617	(24,14)
0.0001304208415678952431005038	(24,15)
0.00012577383405322320366970801	(24,16)
0.00011694857927375559450159271	(24,17)
0.00010459478419675128394050036	(24,18)
0.00008968604040882156960140064	(24,19)
0.00007341137377798151665453937	(24,20)
0.00005703168007286438048355365	(24,21)
0.00004172269971315369706571494	(24,22)
0.00002843008159036420886067912	(24,23)
0.00001776125359121907027354542	(24,24)
9.9331409198687690121863e-6	(24,25)
4.78516188402913695996985e-6	(24,26)
1.85515498941581362723876e-6	(24,27)
5.0422555705355504847051e-7	(24,28)
6.725361546796860991547e-8	(24,29)
8.423020782253263622e-10	(24,30)
-5.36903322585054733685e-9	(25,1)
-4.822914924423897023933e-8	(25,2)
-1.3340801150777114791757e-7	(25,3)
-2.5959179955053738032033e-7	(25,4)
-4.2427085466137510779222e-7	(25,5)
-6.2320140453786490918795e-7	(25,6)
