muu22_(sigma,mu)
-428.539233045396883667185	(6,22)
-428.528383493841938567295	(6,23)
-428.518133378909962726045	(6,24)
-428.508748593228268372629	(6,25)
-428.500482010173228959698	(6,26)
-428.493563353178420650533	(6,27)
-428.488189649860238740776	(6,28)
-428.484516802940226666821	(6,29)
-428.48265277080834772913	(6,30)
-401.587098776776309558662	(7,1)
-401.587081870182902665564	(7,2)
-401.586967862381271200402	(7,3)
-401.586600749048718462331	(7,4)
-401.585757268217226206121	(7,5)
-401.584159198366580594006	(7,6)
-401.58148880516513737973	(7,7)
-401.577406700055811721283	(7,8)
-401.571571277114782009006	(7,9)
-401.563658842108377998489	(7,10)
-401.553383537227787552298	(7,11)
-401.540516191468055209208	(7,12)
-401.524901283294775356828	(7,13)
-401.506471282163487603233	(7,14)
-401.485257732743647388554	(7,15)
-401.461398556416616648988	(7,16)
-401.435141167096228090201	(7,17)
-401.406841132958268450675	(7,18)
-401.37695626366612134569	(7,19)
-401.346036165408622908015	(7,20)
-401.314707483268484734872	(7,21)
-401.283655239121499590475	(7,22)
-401.253600866908806993585	(7,23)
-401.225277735535419899019	(7,24)
-401.199405119551515378926	(7,25)
-401.176661714088885816259	(7,26)
-401.157659878179661867792	(7,27)
-401.142921816577830205414	(7,28)
-401.132858865611514108089	(7,29)
-401.12775493017947405023	(7,30)
-373.8820126029134239386164	(8,1)
-373.8819836655984186568078	(8,2)
-373.8817885302300200122204	(8,3)
-373.8811601840242357847558	(8,4)
-373.8797165152516173702683	(8,5)
-373.876981403929678296247	(8,6)
-373.8724112421212319244895	(8,7)
-373.8654256316571782089884	(8,8)
-373.8554408302726146315218	(8,9)
-373.8419044123547054582221	(8,10)
-373.8243295770165295750278	(8,11)
-373.8023275689026501867325	(8,12)
-373.7756367679665557934978	(8,13)
-373.7441471441878519033811	(8,14)
-373.7079189529051075587159	(8,15)
-373.6671947586818093429914	(8,16)
-373.6224041149190870300829	(8,17)
-373.5741604890639261354439	(8,18)
-373.5232503064358143571027	(8,19)
-373.4706142862336624433288	(8,20)
-373.4173215562000034495818	(8,21)
-373.3645373496614918847204	(8,22)
-373.3134853983867883212906	(8,23)
-373.2654064212704818537159	(8,24)
-373.2215143537009504085364	(8,25)
-373.1829521457606109490944	(8,26)
-373.1507490602617517164262	(8,27)
-373.125781408627188250312	(8,28)
-373.108738564207684011079	(8,29)
-373.100095886915215954848	(8,30)
-346.3991451097031967341324	(9,1)
-346.3991032972986760832781	(9,2)
-346.3988213405211040363239	(9,3)
-346.3979134275954269384065	(9,4)
-346.3958274512281009965906	(9,5)
-346.3918755142388654685334	(9,6)
-346.385272310966847520722	(9,7)
-346.3751795818501709906047	(9,8)
-346.3607545746476056634096	(9,9)
-346.3412002831260035776316	(9,10)
-346.3158151739164583301873	(9,11)
-346.284040149970674214895	(9,12)
-346.2455006256599254870139	(9,13)
-346.2000417926721407339623	(9,14)
-346.1477554254631382323904	(9,15)
-346.0889968988064413291459	(9,16)
-346.0243914580686472008244	(9,17)
-345.9548291866623946872622	(9,18)
-345.8814485467345315897542	(9,19)
-345.805608819931222227743	(9,20)
-345.728852234417886020561	(9,21)
-345.6528570183985842564571	(9,22)
-345.5793830515518136027329	(9,23)
-345.510212172855645279818	(9,24)
-345.4470855225234878598102	(9,25)
-345.3916405230314590374233	(9,26)
-345.3453502174112444945749	(9,27)
-345.3094676649685959124267	(9,28)
-345.2849779358079861007629	(9,29)
-345.27255994604175130495	(9,30)
-319.76062101825407080063497	(10,1)
-319.76056570055896777912829	(10,2)
-319.76019267273309540327041	(10,3)
-319.75899150958557331574524	(10,4)
-319.75623179007504429305093	(10,5)
-319.75100348339531592237283	(10,6)
-319.74226778131293161278854	(10,7)
-319.72891599780520471255252	(10,8)
-319.70983380048136699172949	(10,9)
-319.68396781324454161541003	(10,10)
-319.65039153982112300368681	(10,11)
-319.60836759936453636535346	(10,12)
-319.55740342878453759682798	(10,13)
-319.49729787844584215905171	(10,14)
-319.4281764932811183428976	(10,15)
-319.35051371474797625371966	(10,16)
-319.26514074560013816980914	(10,17)
-319.17323837503140422036548	(10,18)
-319.0763146524178490796091	(10,19)
-318.97616790873065252277151	(10,20)
-318.87483623866904916656681	(10,21)
-318.77453515347271780236767	(10,22)
-318.67758567046201504376296	(10,23)
-318.58633559375206548138816	(10,24)
-318.50307713269578805403758	(10,25)
-318.42996427236850461036001	(10,26)
-318.36893342915099542721314	(10,27)
-318.3216308760102191855318	(10,28)
-318.2893501975099689369658	(10,29)
-318.272982636369769824449	(10,30)
-294.35601424500680650801548	(11,1)
-294.35594502683536673978138	(11,2)
-294.35547826311120864109394	(11,3)
-294.35397526923963904003424	(11,4)
-294.35052209492402732082374	(11,5)
-294.3439800837697290825455	(11,6)
-294.33304952869496789687249	(11,7)
-294.31634345183654840578055	(11,8)
-294.29246808465734831050763	(11,9)
-294.26010633330680682072802	(11,10)
-294.2181003923845635169108	(11,11)
-294.1655297145938878218544	(11,12)
-294.10178074453414602320201	(11,13)
-294.02660516701413912185084	(11,14)
-293.94016388552430356927975	(11,15)
-293.84305451514681987142828	(11,16)
-293.7363208260556856413603	(11,17)
-293.62144328863753098067689	(11,18)
-293.50031062850371647600345	(11,19)
-293.37517307738024765821775	(11,20)
-293.2485787799587651840897	(11,21)
-293.12329556022573133960293	(11,22)
-293.00222093342057958460035	(11,23)
-292.88828383908037514548129	(11,24)
-292.78434203334420435552869	(11,25)
-292.69307938331652831385182	(11,26)
-292.61690742616522700051598	(11,27)
-292.55787547215518162921185	(11,28)
-292.5175932363243069215961	(11,29)
-292.4971694833275907528748	(11,30)
-270.38378300658319361582043	(12,1)
-270.38369975376141972052506	(12,2)
-270.38313834938135155919604	(12,3)
-270.38133061176022624106649	(12,4)
-270.37717729173880134644138	(12,5)
-270.36930890737497020103113	(12,6)
-270.35616235287516769814366	(12,7)
-270.33606971311045631099185	(12,8)
-270.30735516383261953267258	(12,9)
-270.26843547957843210742727	(12,10)
-270.21791951570449483319968	(12,11)
-270.15470207707975577375689	(12,12)
-270.07804782387809497860201	(12,13)
-269.98766127805590716329877	(12,14)
-269.88373956118380777146099	(12,15)
-269.76700519118989121746241	(12,16)
-269.63871706654479061359991	(12,17)
-269.50065864475668205423236	(12,18)
-269.35510324996258095956431	(12,19)
-269.20475739253537079947844	(12,20)
-269.05268392037927033326348	(12,21)
-268.90220771272533069865437	(12,22)
-268.75680743606419880773914	(12,23)
-268.61999757021055372531968	(12,24)
-268.49520544269329059071196	(12,25)
-268.38564834720847828197296	(12,26)
-268.29421593867233977536614	(12,27)
-268.2233629750795389858474	(12,28)
-268.17501710905995449838985	(12,29)
-268.1505058283706469316745	(12,30)
-247.906932908738395574698308	(13,1)
-247.906835761580894220365472	(13,2)
-247.906180662762085179624413	(13,3)
-247.904071228523208363622146	(13,4)
-247.899224765309088975224527	(13,5)
-247.890043280187854908603788	(13,6)
-247.874702920458456165596081	(13,7)
-247.851257683171099172002701	(13,8)
-247.817752585896386474960137	(13,9)
-247.77234106396726616391312	(13,10)
-247.71340116931381753469427	(13,11)
-247.63964519279049686483614	(13,12)
-247.55021760603491997554294	(13,13)
-247.44477670246558781885975	(13,14)
-247.32355598583196719408963	(13,15)
-247.18740218025995008656249	(13,16)
-247.03778768660442216536035	(13,17)
-246.87679635270524979805973	(13,18)
-246.7070825246207926506345	(13,19)
-246.53180446489386969347216	(13,20)
-246.35453432295866712224439	(13,21)
-246.17914788023218647372782	(13,22)
-246.00969822485882607145008	(13,23)
-245.8502782947642402691291	(13,24)
-245.70487782078515932330537	(13,25)
-245.57724056716177446300394	(13,26)
-245.47072787574602217526505	(13,27)
-245.38819435543776102223181	(13,28)
-245.33188111625718982314773	(13,29)
-245.303331240532074088515	(13,30)
-226.909041815935876240983383	(14,1)
-226.908931173298296043129586	(14,2)
-226.908185069699630924521294	(14,3)
-226.905782599957786474123511	(14,4)
-226.900262894626460694830365	(14,5)
-226.889806018437105782169043	(14,6)
-226.872334880984779302363287	(14,7)
-226.845633427702646222900106	(14,8)
-226.807475633286284086239479	(14,9)
-226.755759326041902158578631	(14,10)
-226.688638646334793364771139	(14,11)
-226.604648988409057351203662	(14,12)
-226.502818583418900951288824	(14,13)
-226.382761433597647944391338	(14,14)
-226.244747076220473614027513	(14,15)
-226.089743608615041359635631	(14,16)
-225.919431504879651825587062	(14,17)
-225.736186960915477875693148	(14,18)
-225.543034773958449405510337	(14,19)
-225.343572050670149677431604	(14,20)
-225.141865296412646091952782	(14,21)
-224.942324618166818312484073	(14,22)
-224.749559824447530657357544	(14,23)
-224.568224078326719096339784	(14,24)
-224.402851408692880442226157	(14,25)
-224.257694771294513587825787	(14,26)
-224.136571446189753442029337	(14,27)
-224.04272234642647377855955	(14,28)
-223.97869129416607853199009	(14,29)
-223.9462295119394804104998	(14,30)
-207.340144161264267900479888	(15,1)
-207.340020627028524035950389	(15,2)
-207.33918759089215723221712	(15,3)
-207.336505198905317696956872	(15,4)
-207.330342382516976853816594	(15,5)
-207.318667209584658273607737	(15,6)
-207.299160721969071448575431	(15,7)
-207.26934898226760170528162	(15,8)
-207.226747212337909356265801	(15,9)
-207.169009345562511175009138	(15,10)
-207.09407605329322193413277	(15,11)
-207.00031434919273038903497	(15,12)
-206.886642215463360777246564	(15,13)
-206.752632312702769885728808	(15,14)
-206.598589701141516414804477	(15,15)
-206.425599578424989426864111	(15,16)
-206.23554228512494301977167	(15,17)
-206.031074196454153861407012	(15,18)
-205.815574556204349975306864	(15,19)
-205.593059762733160487701267	(15,20)
-205.368068030592610117180197	(15,21)
-205.145518667559926974008376	(15,22)
-204.930551368216389991856574	(15,23)
-204.728351877366066191801732	(15,24)
-204.543971070762042237304482	(15,25)
-204.382144897165472409492626	(15,26)
-204.247122697438947726652884	(15,27)
-204.142511151050826124792174	(15,28)
-204.07114050285842359785516	(15,29)
-204.0349588156475545436591	(15,30)
-189.146846939082732493799426	(16,1)
-189.146711236310888706469872	(16,2)
-189.145796143584926664856194	(16,3)
-189.142849530926199839919983	(16,4)
-189.136079683336063922877923	(16,5)
-189.123254585808387314008916	(16,6)
-189.101827041863389728194674	(16,7)
-189.069079835829329142983768	(16,8)
-189.022284217368040017847189	(16,9)
-188.958864358670067330319371	(16,10)
-188.876560134722242018278792	(16,11)
-188.773580614093877285560985	(16,12)
-188.648741015986251100180344	(16,13)
-188.50157656951058469631151	(16,14)
-188.332427672240270968337925	(16,15)
-188.142491946195318821509527	(16,16)
-187.933840181828761112718238	(16,17)
-187.709394689268086729751327	(16,18)
-187.472870181050398194049397	(16,19)
-187.22867892822337589393241	(16,20)
-186.981803496037184226235853	(16,21)
-186.737641810159978586060726	(16,22)
-186.501830565050729931437172	(16,23)
-186.280054003516899673627081	(16,24)
-186.077845819800590297747608	(16,25)
-185.900392329032915997745732	(16,26)
-185.752345079895056636601212	(16,27)
-185.637650758318226044913405	(16,28)
-185.559405549551025479493748	(16,29)
-185.51974012292595185097719	(16,30)
-172.286138483454872191290347	(17,1)
-172.285991353457649608679151	(17,2)
-172.284999203193921591489701	(17,3)
-172.281804468381906298488739	(17,4)
-172.274464584605133133571456	(17,5)
-172.260559680485359889916722	(17,6)
-172.237328326372473540892148	(17,7)
-172.201825071695819400048646	(17,8)
-172.151092481219857814741703	(17,9)
-172.082339682523020319521175	(17,10)
-171.993119093920291129752919	(17,11)
-171.88149302757585594645572	(17,12)
-171.746182254267101391020227	(17,13)
-171.586689356158010264592907	(17,14)
-171.403390749764366410476724	(17,15)
-171.197592588287402511932295	(17,16)
-170.971547295321213546461134	(17,17)
-170.728429176649887685344057	(17,18)
-170.472269332855828434756614	(17,19)
-170.207851877665011188358709	(17,20)
-169.940575178216463035946293	(17,21)
-169.676283397550001471424453	(17,22)
-169.421074964805497682818995	(17,23)
-169.181095661552577241576924	(17,24)
-168.96232474229607956404652	(17,25)
-168.770362868305674379530994	(17,26)
-168.610230609503396064745468	(17,27)
-168.486185861431182105634808	(17,28)
-168.401567754138049737741787	(17,29)
-168.35867353456314663341276	(17,30)
-156.726350144693077358887735	(18,1)
-156.7261922534640171565886293	(18,2)
-156.7251275368838996007796623	(18,3)
-156.7216991439306566449748689	(18,4)
-156.7138224678356001777985475	(18,5)
-156.6989007845824404009451203	(18,6)
-156.6739710660351324468711944	(18,7)
-156.6358732574644828977033436	(18,8)
-156.5814351931270369824129815	(18,9)
-156.5076645500320954431228996	(18,10)
-156.4119388461030373323448994	(18,11)
-156.2921844952747005031845892	(18,12)
-156.1470363417060198394306534	(18,13)
-155.9759698932000070617171085	(18,14)
-155.7793996275101731600104459	(18,15)
-155.5587382055907207294220537	(18,16)
-155.3164131297982685911719577	(18,17)
-155.0558392574941660012330403	(18,18)
-154.7813475374431727715118027	(18,19)
-154.498072288446175501627002	(18,20)
-154.211801196004558923307778	(18,21)
-153.928793875966283109059101	(18,22)
-153.655576264765237083602308	(18,23)
-153.398719177953669550751719	(18,24)
-153.164610083703021769506659	(18,25)
-152.959227437891857977417572	(18,26)
-152.787926816284737536751354	(18,27)
-152.655247572213189752218	(18,28)
-152.564747878576307104850437	(18,29)
-152.51887482866122924526195	(18,30)
-142.4407433290871138649364913	(19,1)
-142.4405752001200004762800803	(19,2)
-142.4394414475886412545875723	(19,3)
-142.4357907673747376557257845	(19,4)
-142.4274034412119606026065519	(19,5)
-142.4115145712165778517858192	(19,6)
-142.3849695414590909476627701	(19,7)
-142.3444045825433820986981138	(19,8)
-142.2864441002131767201983153	(19,9)
-142.2079055700448741078662763	(19,10)
-142.106002343875798731784872	(19,11)
-141.9785346903070431611365814	(19,12)
-141.824059812865295138839201	(19,13)
-141.6420324454256573118843421	(19,14)
-141.432908883375502751703431	(19,15)
-141.1982089172079216335546174	(19,16)
-140.9405320195503107984773053	(19,17)
-140.6635262074133466586106675	(19,18)
-140.3718101571187058024230948	(19,19)
-140.0708512820267068258728783	(19,20)
-139.7668044850566067023537401	(19,21)
-139.4663180683737852917077353	(19,22)
-139.1763147347915284792871487	(19,23)
-138.9037566827568282300323688	(19,24)
-138.6554044371532074662031939	(19,25)
-138.4375792560958933323869841	(19,26)
-138.255938719920181749130004	(19,27)
-138.115274475732642798620112	(19,28)
-138.019340129250151422359178	(19,29)
-137.97071600551750037219713	(19,30)
-129.3990908303524725577232896	(20,1)
-129.3989128133049482939772375	(20,2)
-129.3977123830244984154818917	(20,3)
-129.3938470129563159067171465	(20,4)
-129.3849665146648345625069814	(20,5)
-129.3681436563197608939723041	(20,6)
-129.3400390368076864899749198	(20,7)
-129.2970927018561778638198016	(20,8)
-129.2357336651316656760200847	(20,9)
-129.1525975384404463115373866	(20,10)
-129.0447419403386827962596341	(20,11)
-128.9098492860578915922162432	(20,12)
-128.7464069874490274653776509	(20,13)
-128.5538560080338668734091012	(20,14)
-128.3327000952223258279692719	(20,15)
-128.0845697901871035068916458	(20,16)
-127.8122374094254372106989144	(20,17)
-127.5195814915913300792656703	(20,18)
-127.2115015838115416685747037	(20,19)
-126.8937865714038018017252089	(20,20)
-126.5729419045992938979867763	(20,21)
-126.2559829295374157820971722	(20,22)
-125.9502029948506638545554272	(20,23)
-125.6629260155996026738967721	(20,24)
-125.4012537028374472162082239	(20,25)
-125.1718177132871580240291969	(20,26)
-124.9805465733315857287865977	(20,27)
-124.832456441725457568739872	(20,28)
-124.731473666996345156899862	(20,29)
-124.68029574334096361632511	(20,30)
-117.5610338629811062225055934	(21,1)
-117.5608461368607935737665114	(21,2)
-117.5595802363564109889016175	(21,3)
-117.5555040695612273598835241	(21,4)
-117.5461393718006350317148173	(21,5)
-117.5283996309886920922153979	(21,6)
-117.4987643157200258144293239	(21,7)
-117.4534815218981552608412158	(21,8)
-117.3887897080605335264964508	(21,9)
-117.3011481117685952608717798	(21,10)
-117.187464805903216176025869	(21,11)
-117.0453112277707565170535312	(21,12)
-116.8731124365741027842025909	(21,13)
-116.6703033362322928525946738	(21,14)
-116.4374426140183932541865935	(21,15)
-116.1762781248601111889249897	(21,16)
-115.8897597926366962879058906	(21,17)
-115.5819986684014052669176335	(21,18)
-115.2581734253630474585167596	(21,19)
-114.9243881185377982560031999	(21,20)
-114.5874873376784682380501783	(21,21)
-114.2548368019437632262884396	(21,22)
-113.9340788845955222306385879	(21,23)
-113.6328734589935890125141764	(21,24)
-113.3586348116913354269921222	(21,25)
-113.1182752052602493676297162	(21,26)
-112.91796505759550128393579	(21,27)
-112.7629187232129990391697023	(21,28)
-112.657213611338951189641663	(21,29)
-112.6036489465885564914681	(21,30)
-106.8729165332809723888561669	(22,1)
-106.8727191350760334401450465	(22,2)
-106.8713880142587843689442876	(22,3)
-106.8671018612113783128976684	(22,4)
-106.8572548593246118025245387	(22,5)
-106.8386019537492847455233993	(22,6)
-106.8074425249788441309976887	(22,7)
-106.7598342273240911782808888	(22,8)
-106.691827166922286629468133	(22,9)
-106.5997073736469157397673722	(22,10)
-106.4802377645864289153229422	(22,11)
-106.3308845919901270337054985	(22,12)
-106.1500177798672659072328114	(22,13)
-105.9370746070864627515449765	(22,14)
-105.6926778689047003759856201	(22,15)
-105.4187018680946008754029563	(22,16)
-105.118282224502103764562994	(22,17)
-104.7957683788709361168471325	(22,18)
-104.4566206072392168048594358	(22,19)
-104.1072561534961636471843678	(22,20)
-103.7548515420086502779883327	(22,21)
-103.4071100967612357426723094	(22,22)
-103.0720050657641600317699469	(22,23)
-102.7575094860164382863681115	(22,24)
-102.4713240407364774654366075	(22,25)
-102.2206137241677680998441103	(22,26)
-102.0117632448194664902491627	(22,27)
-101.8501598897420608003162784	(22,28)
-101.740011165050985838592009	(22,29)
-101.68420302965797644602467	(22,30)
-97.2680707926539155121963068	(23,1)
-97.2678636593718367004715375	(23,2)
-97.2664668940152886805982871	(23,3)
-97.2619693952648050851379094	(23,4)
-97.2516370038521858620329916	(23,5)
-97.2320652332805187154707437	(23,6)
-97.1993725901130548587380013	(23,7)
-97.1494259004191701747376509	(23,8)
-97.0780873128295840496434999	(23,9)
-96.981471258348858702305265	(23,10)
-96.8561987389149739128843773	(23,11)
-96.6996360112029844416695909	(23,12)
-96.5101051235300390875542855	(23,13)
-96.2870548993473031992807323	(23,14)
-96.0311828250690641737364744	(23,15)
-95.7445008058004014311362894	(23,16)
-95.4303407432937491141675923	(23,17)
-95.0932991531280367619465164	(23,18)
-94.739123325791380672562507	(23,19)
-94.3745445973260114695860213	(23,20)
-94.0070669033766771535134179	(23,21)
-93.644720772394944964841698	(23,22)
-93.2957941674564915409789918	(23,23)
-92.9685520892106433128187772	(23,24)
-92.6709566580823289296271828	(23,25)
-92.4103986163386716666595961	(23,26)
-92.1934499835539413746848698	(23,27)
-92.0256461296124672490887078	(23,28)
-91.91130395394874480760848	(23,29)
-91.853381303279341739545612	(23,30)
-88.66954646000076205010760757	(24,1)
-88.66932947322603866869735241	(24,2)
-88.66786626542717816191192538	(24,3)
-88.66315485899573359763234216	(24,4)
-88.65233123399306416834796841	(24,5)
-88.63182968785993644034192004	(24,6)
-88.59758607024792355138813869	(24,7)
-88.54527497740911715984793034	(24,8)
-88.47057005992594106751632226	(24,9)
-88.3694150061617837455195395	(24,10)
-88.2382916725100220297803084	(24,11)
-88.0744714011585495431295992	(24,12)
-87.8762359288041655543727141	(24,13)
-87.643055519663273358410873	(24,14)
-87.3757140454610017934174363	(24,15)
-87.0763735814157002464839111	(24,16)
-86.7485744957763026475416042	(24,17)
-86.397170712477821165746599	(24,18)
-86.0282035115428032310056324	(24,19)
-85.6487205886196259079999281	(24,20)
-85.2665498530379586928532948	(24,21)
-84.890039408600789852240665	(24,22)
-84.5277762370890436151889917	(24,23)
-84.1882962996476095907776762	(24,24)
-83.8797981884077793565948017	(24,25)
-83.6098712727024657837112483	(24,26)
-83.3852477022119359477027572	(24,27)
-83.2115858688165229739230689	(24,28)
-83.0932911790508050750972762	(24,29)
-83.033378389877620266581014	(24,30)
-80.99402330827261615150133189	(25,1)
-80.99379633370301066179464445	(25,2)
-80.99226577848128744882692612	(25,3)
-80.98733755821989057177851178	(25,4)
-80.97601606841068990346311751	(25,5)
-80.95457235858659666738485384	(25,6)
-80.9187575775448323094885275	(25,7)
-80.86405245368773246123057072	(25,8)
-80.78594143320106577918155113	(25,9)
-80.68019827219516321532928929	(25,10)
-80.54316856985576329345238189	(25,11)
-80.37203414838488308581188303	(25,12)
-80.16504451096666820679939716	(25,13)
-79.92170194816305111397036093	(25,14)
-79.64288921756648064580162884	(25,15)
-79.33093196905569488196298957	(25,16)
-78.98959198570869042889132687	(25,17)
-78.62399152038569445833119018	(25,18)
-78.24047314216071940685626003	(25,19)
-77.84640318291900185533136329	(25,20)
-77.44992977200914956509294153	(25,21)
-77.05970835177434399441149702	(25,22)
-76.68460839676754773680947481	(25,23)
-76.33341486591711579338455549	(25,24)
-76.0145368651753167867445705	(25,25)
-75.7357343314469761958502273	(25,26)
-75.5038715439306862800544703	(25,27)
-75.324704193848589528858622	(25,28)
-75.2027048195668190490137579	(25,29)
-75.140929792781770622013461	(25,30)
-74.15584708012393704202062453	(26,1)
-74.15560999825833282757762287	(26,2)
-74.15401129048664939852452317	(26,3)
-74.14886367229820961168449998	(26,4)
-74.13703842939528759526066786	(26,5)
-74.11464158666929138665480103	(26,6)
-74.0772378572091586090923157	(26,7)
-74.02011282825455945440599363	(26,8)
-73.93856146090564886141780049	(26,9)
-73.82818888194729712050260491	(26,10)
-73.68520788215149799648614927	(26,11)
-73.50671677569436533286280138	(26,12)
-73.2909415552766327065681061	(26,13)
-73.03742774373041458671504496	(26,14)
-72.74717000743848086263024973	(26,15)
-72.42267131248383545954941713	(26,16)
-72.06792786848299599577593371	(26,17)
-71.68834089500351822295282231	(26,18)
-71.29056088013048920590783948	(26,19)
-70.88227401531843694085290141	(26,20)
-70.47194350967611419901937819	(26,21)
-70.06852027962872461502304634	(26,22)
-69.68113801781959148201400419	(26,23)
-69.31880697668673746144102012	(26,24)
-68.99011920020485150743882248	(26,25)
-68.702975727388742945286503	(26,26)
-68.4643438234533559796609224	(26,27)
-68.2800498901948770159890862	(26,28)
-68.1546116175933990176594972	(26,29)
-68.091111321274343085127948	(26,30)
-68.07051591287225792449782937	(27,1)
-68.07026863998199743738128812	(27,2)
-68.06860121579582067499735597	(27,3)
