H6_(sigma,mu)
2.8016105271051565107145925314	(3,1)
2.8016105271050132147022660102	(3,2)
2.8016105271040469151020556219	(3,3)
2.8016105271009353810191915813	(3,4)
2.8016105270937864267321011264	(3,5)
2.8016105270802423707830979064	(3,6)
2.8016105270576114008493984749	(3,7)
2.8016105270230196476741582999	(3,8)
2.8016105269735768903535677795	(3,9)
2.8016105269065482892623016651	(3,10)
2.8016105268195243697199837023	(3,11)
2.8016105267105816355617409397	(3,12)
2.80161052657842663905509275	(3,13)
2.8016105264225170275943512705	(3,14)
2.8016105262431539846428109493	(3,15)
2.801610526041541545054209791	(3,16)
2.8016105258198094644721303131	(3,17)
2.8016105255809976381886167118	(3,18)
2.8016105253290014800116351303	(3,19)
2.8016105250684791680296674013	(3,20)
2.8016105248047232150883984048	(3,21)
2.8016105245435003867003084817	(3,22)
2.8016105242908655098968265044	(3,23)
2.8016105240529561175754282628	(3,24)
2.8016105238357760649281956844	(3,25)
2.801610523644977142329477896	(3,26)
2.801610523485648201929420715	(3,27)
2.801610523362121338938680247	(3,28)
2.801610523277804176941422653	(3,29)
2.8016105232350462904260267	(3,30)
2.8016053684649977545733935639	(4,1)
2.8016053684628951593131982791	(4,2)
2.8016053684487165646954507788	(4,3)
2.8016053684030608391288038112	(4,4)
2.8016053682981642305699050211	(4,5)
2.8016053680994339168223319188	(4,6)
2.801605367767377141956945	(4,7)
2.8016053672598351903058964001	(4,8)
2.8016053665344183031354915903	(4,9)
2.8016053655510296320399924509	(4,10)
2.8016053642743634756073299061	(4,11)
2.8016053626762650866841698667	(4,12)
2.8016053607378457770095616886	(4,13)
2.8016053584512572825478881022	(4,14)
2.8016053558210427689258848123	(4,15)
2.8016053528649978901089574539	(4,16)
2.8016053496144934940670199802	(4,17)
2.8016053461142315109531566961	(4,18)
2.8016053424214269177541741244	(4,19)
2.801605338604431075116958363	(4,20)
2.801605334740834695871012328	(4,21)
2.801605330915111573546841514	(4,22)
2.80160532721588610183396579	(4,23)
2.801605323732927473105656364	(4,24)
2.801605320553990024246647389	(4,25)
2.801605317761631220318843753	(4,26)
2.801605315430145039551956727	(4,27)
2.801605313622748098535396284	(4,28)
2.80160531238914817587472342	(4,29)
2.801605311763609802465634	(4,30)
2.801572419750590679394613859	(5,1)
2.801572419735013435149953844	(5,2)
2.801572419629970250281332963	(5,3)
2.801572419291727097603323871	(5,4)
2.801572418514598537125644267	(5,5)
2.80157241704231715796573036	(5,6)
2.801572414582341591487128921	(5,7)
2.801572410822432517512525433	(5,8)
2.80157240544872652419886362	(5,9)
2.801572398164475444034042508	(5,10)
2.801572388708594671114785844	(5,11)
2.801572376873176628121165242	(5,12)
2.801572362519172041621668614	(5,13)
2.801572345589518053278993135	(5,14)
2.801572326119094093322912861	(5,15)
2.801572304241009583165175905	(5,16)
2.801572280188867940170498881	(5,17)
2.801572254294805375095175556	(5,18)
2.801572226983267057561969645	(5,19)
2.801572198760653579412178881	(5,20)
2.801572170201142806177967141	(5,21)
2.801572141929160702918797791	(5,22)
2.801572114599132917439104996	(5,23)
2.801572088873289107568612827	(5,24)
2.80157206539840585779632704	(5,25)
2.801572044782453206394508921	(5,26)
2.801572027572146838897799662	(5,27)
2.80157201423239725612695739	(5,28)
2.80157200512858573919646334	(5,29)
2.801572000512485100249749	(5,30)
2.801435570894303467336272502	(6,1)
2.801435570817611682143961127	(6,2)
2.801435570300450661617978781	(6,3)
2.801435568635176438689001791	(6,4)
2.801435564809161112697146945	(6,5)
2.801435557560817306840529136	(6,6)
2.801435545450138136780371296	(6,7)
2.801435526940461861507388256	(6,8)
2.801435500487666957992583545	(6,9)
2.80143546463267926542227443	(6,10)
2.801435418093035612074712407	(6,11)
2.801435359849295653483528157	(6,12)
2.801435289222315099910037256	(6,13)
2.801435205937772769156961057	(6,14)
2.80143511017486094232376209	(6,15)
2.801435002596681437584071211	(6,16)
2.801434884360616074660059196	(6,17)
2.801434757107736900638943707	(6,18)
2.801434622931165157414855665	(6,19)
2.80143448432415347741633518	(6,20)
2.801434344109525730812500895	(6,21)
2.801434205352932716418441627	(6,22)
2.801434071263135743086760906	(6,23)
2.801433945083178088530760474	(6,24)
2.801433829976809978554852095	(6,25)
2.801433728914862100946349022	(6,26)
2.801433644566387400971504706	(6,27)
2.80143357919929166089587038	(6,28)
2.8014335345948427790717935	(6,29)
2.8014335119798934233048	(6,30)
2.801007912885644702873489409	(7,1)
2.80100791259888972187915601	(7,2)
2.80100791066519668986850091	(7,3)
2.801007904438666032312390842	(7,4)
2.801007890133147273166227601	(7,5)
2.801007863031935973929469888	(7,6)
2.801007817751958566107227141	(7,7)
2.801007748550187828965604998	(7,8)
2.801007649658090367470702278	(7,9)
2.801007515628616905485608957	(7,10)
2.801007341679650728821325599	(7,11)
2.801007124017939633693633068	(7,12)
2.801006860128331716856315431	(7,13)
2.801006549014568116924888859	(7,14)
2.801006191379887662486845639	(7,15)
2.801005789738183959889602139	(7,16)
2.801005348449326913641115204	(7,17)
2.801004873675410612845128992	(7,18)
2.801004373258002822944678545	(7,19)
2.801003856519826319107101127	(7,20)
2.801003333997571902431666094	(7,21)
2.801002817115596564852645391	(7,22)
2.801002317812967106888170524	(7,23)
2.80100184813854352225683709	(7,24)
2.801001419830442943623509545	(7,25)
2.801001043897188178519074745	(7,26)
2.80100073021805597992393108	(7,27)
2.80100048717956420685876405	(7,28)
2.8010003213636780825559236	(7,29)
2.80100023730121977422623	(7,30)
2.799914393674912780119953431	(8,1)
2.79991439279880447899497469	(8,2)
2.799914386890893770981345913	(8,3)
2.799914367867371770445188748	(8,4)
2.799914324161036889811845512	(8,5)
2.799914241362744444301863711	(8,6)
2.799914103030086599476528429	(8,7)
2.799913891626021227963290339	(8,8)
2.799913589544027554236477989	(8,9)
2.79991318017214457750436788	(8,10)
2.799912648946137142652854227	(8,11)
2.79991198434213383997579576	(8,12)
2.799911178761393189000258934	(8,13)
2.79991022926428489245917749	(8,14)
2.799909138116933104675957954	(8,15)
2.799907913121985250666818628	(8,16)
2.799906567714296019273914883	(8,17)
2.799905120812545743704689171	(8,18)
2.799903596428497301085252134	(8,19)
2.799902023046264414970396435	(8,20)
2.799900432794142502382086241	(8,21)
2.799898860440785376805105344	(8,22)
2.79989734225538213739373393	(8,23)
2.799895914777644665607627539	(8,24)
2.7998946135475829687814265	(8,25)
2.79989347184704213788619234	(8,26)
2.7998925195047215174660227	(8,27)
2.79989178181391795420983757	(8,28)
2.7998912786076540306706968	(8,29)
2.79989102352938183272755	(8,30)
2.797501130805449360121727738	(9,1)
2.797501128523041164190630364	(9,2)
2.797501113131966365446215489	(9,3)
2.797501063572784868394204345	(9,4)
2.797500949712308920552095352	(9,5)
2.797500734016989486176059855	(9,6)
2.797500373664218663702627303	(9,7)
2.797499822994922484146481729	(9,8)
2.797499036194196807781213774	(9,9)
2.797497970074908261403325203	(9,10)
2.797496586832812306387080293	(9,11)
2.797494856641293691860756093	(9,12)
2.797492759959512452870165754	(9,13)
2.79749028943944091144593373	(9,14)
2.797487451334577932715705486	(9,15)
2.797484266335275041074352858	(9,16)
2.79748076978155646621800896	(9,17)
2.797477011232770263692082739	(9,18)
2.797473053402913864998814228	(9,19)
2.79746897049950882566069013	(9,20)
2.797464846030965161063295027	(9,21)
2.797460770171122596069609092	(9,22)
2.797456836788960818907349245	(9,23)
2.79745314026550894769465315	(9,24)
2.79744977222827071625333872	(9,25)
2.79744681833587745752698905	(9,26)
2.79744435524236736545793014	(9,27)
2.7974424478619155932540463	(9,28)
2.797441147041650608784281	(9,29)
2.79744048773315248760896	(9,30)
2.792733615495328384550935336	(10,1)
2.792733610296541175560746842	(10,2)
2.792733575239351056670077845	(10,3)
2.792733462355922684611030294	(10,4)
2.79273320301335661479876119	(10,5)
2.792732711731271177179732353	(10,6)
2.792731891002725262933778775	(10,7)
2.792730636899689563962714525	(10,8)
2.79272884520478514299566882	(10,9)
2.792726417781889529401515015	(10,10)
2.792723268881432188263243638	(10,11)
2.792719331073345129724186128	(10,12)
2.792714560512670438593685868	(10,13)
2.792708941269909824999918657	(10,14)
2.792702488499528971698568455	(10,15)
2.792695250273786955170319053	(10,16)
2.792687307972478147151552732	(10,17)
2.792678775188693737931008307	(10,18)
2.79266979518225733458461421	(10,19)
2.79266053698181147721317442	(10,20)
2.79265119029957164781360915	(10,21)
2.79264195947601591809098269	(10,22)
2.79263305671258486883013777	(10,23)
2.79262469487721539839732497	(10,24)
2.7926170801797254332576304	(10,25)
2.79261040501225697902489019	(10,26)
2.79260484123559179576457497	(10,27)
2.792600534167191258981312	(10,28)
2.792597597493574035028384	(10,29)
2.7925961092904024913165	(10,30)
2.784079269057115687887208433	(11,1)
2.784079258561589153849643707	(11,2)
2.784079187786792160512298815	(11,3)
2.784078959894681267622051059	(11,4)
2.784078436334277166957156256	(11,5)
2.784077444562840173067931872	(11,6)
2.784075787806405958383803954	(11,7)
2.784073256421015114189744277	(11,8)
2.784069640332422596897061568	(11,9)
2.784064741968187005928342856	(11,10)
2.784058389056837629505811741	(11,11)
2.784050446658739689886874892	(11,12)
2.784040827815485330544439782	(11,13)
2.784029502260345870743229582	(11,14)
2.784016502720298403920012005	(11,15)
2.78400192845647091877052118	(11,16)
2.78398594582803183397604202	(11,17)
2.78396878581594179151851295	(11,18)
2.78395073859757146732739815	(11,19)
2.78393214541055850352946278	(11,20)
2.78391338807469540921736044	(11,21)
2.78389487664606006931195213	(11,22)
2.78387703575245988052081326	(11,23)
2.78386029020095993299988232	(11,24)
2.78384505045724684869492383	(11,25)
2.78383169857600239645905269	(11,26)
2.7838205751165327601991591	(11,27)
2.783811967514974876975448	(11,28)
2.783806100309997707103471	(11,29)
2.7838031275388081640037	(11,30)
2.76936859537886875931838517	(12,1)
2.76936857651292614153760798	(12,2)
2.76936844929388590503251224	(12,3)
2.76936803965625163592660803	(12,4)
2.76936709856877489588212087	(12,5)
2.76936531594392655656344979	(12,6)
2.769362338242977053739299	(12,7)
2.76935778899474526782418617	(12,8)
2.76935129128760266326573969	(12,9)
2.76934249116842746595285461	(12,10)
2.76933108080018998522299218	(12,11)
2.76931682020240579092627511	(12,12)
2.76929955643411194957767297	(12,13)
2.76927923918144920803838391	(12,14)
2.76925593187999474857602997	(12,15)
2.76922981772808010646199573	(12,16)
2.76920120021775578811366588	(12,17)
2.76917049810610241757682886	(12,18)
2.76913823504933253413134184	(12,19)
2.76910502440290657039252435	(12,20)
2.76907154993188890416779713	(12,21)
2.76903854336047833795802176	(12,22)
2.76900675980770971173689528	(12,23)
2.76897695220455917089541376	(12,24)
2.76894984577007345156048623	(12,25)
2.76892611355079757864961632	(12,26)
2.7689063539130877120836152	(12,27)
2.7688910707381574156286646	(12,28)
2.768880656920599297689065	(12,29)
2.7688753816254963108311	(12,30)
2.74564071820074049276453818	(13,1)
2.74564068817298380757627494	(13,2)
2.74564048568676543386740697	(13,3)
2.74563983369900951633130452	(13,4)
2.74563833587732688532721567	(13,5)
2.74563549880131807890145363	(13,6)
2.7456307601070193660896428	(13,7)
2.74562352134337088189318903	(13,8)
2.74561318404033911286304615	(13,9)
2.74559918726527572980466619	(13,10)
2.74558104478988195855615511	(13,11)
2.74555837992735908040486332	(13,12)
2.74553095614653571264138441	(13,13)
2.74549870173759641794277996	(13,14)
2.74546172709201178475925261	(13,15)
2.7454203335540838596467195	(13,16)
2.74537501327722042219584054	(13,17)
2.74532644003822195045476523	(13,18)
2.74527545148459860159727073	(13,19)
2.74522302376902812970166597	(13,20)
2.74517023992164701189531129	(13,21)
2.7451182535945477161894231	(13,22)
2.74506824996656581897311336	(13,23)
2.74502140561831327187362566	(13,24)
2.74497884909040001345511078	(13,25)
2.744941623647087070865759	(13,26)
2.7449106535163676789011553	(13,27)
2.7448867146014209984736283	(13,28)
2.744870410390406599838858	(13,29)
2.7448621535569605748271	(13,30)
2.70900307224308600864187878	(14,1)
2.70900303088061137914922708	(14,2)
2.70900275196192881330492411	(14,3)
2.7090018538797067653888525	(14,4)
2.70899979076681493372287036	(14,5)
2.70899588320321135810501961	(14,6)
2.70898935723172653557974496	(14,7)
2.70897939001382123295818211	(14,8)
2.70896516005138467245383334	(14,9)
2.70894589954791275898997023	(14,10)
2.70892094622250614855117828	(14,11)
2.70888979176535957872368038	(14,12)
2.70885212417016169214610347	(14,13)
2.70880786141980672821381453	(14,14)
2.70875717443977600175248423	(14,15)
2.70870049784769806576707781	(14,16)
2.70863852777376858244701707	(14,17)
2.70857220684139876468353691	(14,18)
2.70850269720537081121221721	(14,19)
2.70843134326873611266190699	(14,20)
2.70835962627131964875018855	(14,21)
2.70828911331206413874967878	(14,22)
2.70822140351005972097865467	(14,23)
2.70815807392898466041908977	(14,24)
2.70810062761807190499239427	(14,25)
2.7080504457125977421298623	(14,26)
2.7080087450542966188105655	(14,27)
2.7079765423057034461381217	(14,28)
2.707954625103066867984178	(14,29)
2.7079435304644166529844	(14,30)
2.65456010813681988194497491	(15,1)
2.6545600621309150575415233	(15,2)
2.65455975190226828358428105	(15,3)
2.65455875302940729942563855	(15,4)
2.65455645851128732919425406	(15,5)
2.65455211318013416150743043	(15,6)
2.65454485760893115771160305	(15,7)
2.65453377971289101654927865	(15,8)
2.65451797172319155300246424	(15,9)
2.65449658972487097375576772	(15,10)
2.65446891256352704995644038	(15,11)
2.65443439670756012886636884	(15,12)
2.65439272366696036999819123	(15,13)
2.65434383685805443513268252	(15,14)
2.6542879653762694104301362	(15,15)
2.65422563296761190261630143	(15,16)
2.65415765150758038559816296	(15,17)
2.65408509940532938798016188	(15,18)
2.65400928643380936576049059	(15,19)
2.65393170742379755484723402	(15,20)
2.65385398794739488589614463	(15,21)
2.65377782548259341072254277	(15,22)
2.65370492956578014316389983	(15,23)
2.65363696412181362465522741	(15,24)
2.6535754945741544943214261	(15,25)
2.6535219415771691374686654	(15,26)
2.6534775423946674568135177	(15,27)
2.653443320189336094917167	(15,28)
2.653420060886606715309135	(15,29)
2.6534082969020938056127	(15,30)
2.57647373713484233623931865	(16,1)
2.57647370656743675928095114	(16,2)
2.57647350044892307303924573	(16,3)
2.57647283684501717458943546	(16,4)
2.57647131279705520120684686	(16,5)
2.57646842780114077650851697	(16,6)
2.57646361419651911375597703	(16,7)
2.57645627339890456838432128	(16,8)
2.57644581640071330997425012	(16,9)
2.57643170641368435746121629	(16,10)
2.5764135010389801200707561	(16,11)
2.57639089101714906886360064	(16,12)
2.57636373253007398540472188	(16,13)
2.57633207026680440616642548	(16,14)
2.5762961490483840715319596	(16,15)
2.57625641270260913009480125	(16,16)
2.57621349000243829916070136	(16,17)
2.57616816870065892680842129	(16,18)
2.57612135985095625512951236	(16,19)
2.57607405554235718096502279	(16,20)
2.57602728375510312164363098	(16,21)
2.57598206418387743473019907	(16,22)
2.57593936854483398944483153	(16,23)
2.57590008813067278004473916	(16,24)
2.5758650103105277744762833	(16,25)
2.5758348044426569830506799	(16,26)
2.5758100164546791431776993	(16,27)
2.575791070320994166872694	(16,28)
2.57577827397251367264898	(16,29)
2.5757718269014363604128	(16,30)
2.46819531003833226729762838	(17,1)
2.46819533727217896642069201	(17,2)
2.46819552093037473503362042	(17,3)
2.46819611243739594304243638	(17,4)
2.4681974721472201000067399	(17,5)
2.46820005079742351674271975	(17,6)
2.46820436712750623088845887	(17,7)
2.4682109831201339553192862	(17,8)
2.4682204781349700851952951	(17,9)
2.46823342282973595535813801	(17,10)
2.46825035330023267797238767	(17,11)
2.46827174544168978143123182	(17,12)
2.46829798925802835161293445	(17,13)
2.4683293628163377795415833	(17,14)
2.46836600580490134481745889	(17,15)
2.46840789318586304273994706	(17,16)
2.46845481015542735031771817	(17,17)
2.46850633039971163870985963	(17,18)
2.46856180029691442365137126	(17,19)
2.46862033209961167137569777	(17,20)
2.4686808090993352640849824	(17,21)
2.46874190525283369455754535	(17,22)
2.4688021207367485783049844	(17,23)
2.4688598334787302764533522	(17,24)
2.4689133650457241313867588	(17,25)
2.4689610575634621209800361	(17,26)
2.469001356825145143488258	(17,27)
2.469032895638332163310935	(17,28)
2.46905457092752916643232	(17,29)
2.46906560825481674354	(17,30)
2.32285860601476540094930266	(18,1)
2.32285876675757409670938952	(18,2)
2.32285985071352707120460859	(18,3)
2.32286334117758572814212245	(18,4)
2.32287136115599490323798874	(18,5)
2.32288655696817365416464761	(18,6)
2.32291195242878804543566423	(18,7)
2.32295078072860112109811748	(18,8)
2.32300630190823175406374513	(18,9)
2.32308161412555634646500149	(18,10)
2.32317946681590861691659245	(18,11)
2.32330208343079011140496179	(18,12)
2.32345100082558477702554568	(18,13)
2.32362693165018563292419319	(18,14)
2.32382965534869124391124349	(18,15)
2.3240579426219295066442182	(18,16)
2.32430951742882108160791232	(18,17)
2.32458105973904589818727091	(18,18)
2.32486825121717725936817479	(18,19)
2.32516586473589901788142192	(18,20)
2.32546789702900111236441607	(18,21)
2.32576774189947566887313012	(18,22)
2.3260583992547063428878711	(18,23)
2.326332712977524093324225	(18,24)
2.3265836284446058613331476	(18,25)
2.3268044585944247458909436	(18,26)
2.3269891460544546814007414	(18,27)
2.327132508164012567655078	(18,28)
2.32723045192034739600065	(18,29)
2.327280146996005128393	(18,30)
2.13376763552044273920148406	(19,1)
2.13376805173803704733136428	(19,2)
2.13377085844301881855114381	(19,3)
2.13377989607213643615363496	(19,4)
2.13380066001666769573173857	(19,5)
2.13383999605773422141440515	(19,6)
2.13390571652452441321557365	(19,7)
2.1340061549281668762764165	(19,8)
2.13414967969919994406704922	(19,9)
2.13434418960570728200705673	(19,10)
2.1345966143710831728549241	(19,11)
2.13491244390872401461978093	(19,12)
2.13529530845496362907075942	(19,13)
2.13574662976547026363185808	(19,14)
2.13626536054094755519216858	(19,15)
2.13684782550041753004919491	(19,16)
2.137487673191078569896427	(19,17)
2.13817594290145955647500521	(19,18)
2.1389012461298914945362104	(19,19)
2.13965005715529981856871085	(19,20)
2.14040710255713876392268201	(19,21)
2.14115583521845711164451199	(19,22)
2.1418789745876365850449579	(19,23)
2.1425590919207430149790693	(19,24)
2.1431792170103844061262427	(19,25)
2.1437234416403274571983912	(19,26)
2.1441774947728041765184864	(19,27)
2.144529265326651518367034	(19,28)
2.1447692503427274544535	(19,29)
2.144890909307643255865	(19,30)
1.8948798448208686356363993	(20,1)
1.89488069921263476717836647	(20,2)
1.894886460657793927138268	(20,3)
1.89490501228486751254452568	(20,4)
1.89494763285893042029955174	(20,5)
1.89502836819831004004179816	(20,6)
1.89516323654533973952811829	(20,7)
1.89536930361107453304559358	(20,8)
1.89566366984713352871263413	(20,9)
1.89606241773903890682504449	(20,10)
1.89657957014044872200856745	(20,11)
1.8972261114923867818556216	(20,12)
1.89800912191594756557424384	(20,13)
1.89893106952035908250836028	(20,14)
1.8999892989414338241882053	(20,15)
1.90117574447497532273579439	(20,16)
1.90247688478540476467160319	(20,17)
1.9038739438220031252163488	(20,18)
1.9053433301289728379149127	(20,19)
1.90685729504796267157525638	(20,20)
1.90838478013035648778618354	(20,21)
1.9098924159602286734134374	(20,22)
1.9113456288631759272405842	(20,23)
1.9127098087301801593049195	(20,24)
1.9139514903031868135874541	(20,25)
1.9150395014849851051020725	(20,26)
1.915946035200859784468719	(20,27)
1.916647605680179768859476	(20,28)
1.91712585539198195147254	(20,29)
1.917368184959852454873	(20,30)
1.60119002730586169698940403	(21,1)
1.60119157919713690395348181	(21,2)
1.6012020440764886409746411	(21,3)
1.60123574016522273532471675	(21,4)
1.60131315129989977304674818	(21,5)
1.60145978064471153726987873	(21,6)
1.60170469836191157569209664	(21,7)
1.60207884715875722422523249	(21,8)
1.60261318330002549262459937	(21,9)
1.60333674187080487910858476	(21,10)
1.6042747226737620201419575	(21,11)
1.60544669602728578833231196	(21,12)
1.60686502497800230403292693	(21,13)
1.60853359155077018388888226	(21,14)
1.61044689971919402754194814	(21,15)
1.61258960755956666849428793	(21,16)
1.6149365169786733424138491	(21,17)
1.61745302341915295431903308	(21,18)
1.62009600224279647715739779	(21,19)
1.62281508522277521406238979	(21,20)
1.6255542615430932684613472	(21,21)
1.6282537241292465207958219	(21,22)
1.6308518745365628375488721	(21,23)
1.6332873978221103690965507	(21,24)
1.6355013220627300080763347	(21,25)
1.6374389843115692626998851	(21,26)
1.639051834504460638638775	(21,27)
1.640299019880235583344936	(21,28)
1.64114870381875865101814	(21,29)
1.641579083884429659723	(21,30)
1.24895726747031700194047998	(22,1)
1.24895987010064342509194985	(22,2)
1.24897742038478584567530362	(22,3)
1.24903393031349726610020931	(22,4)
1.24916374892942846741121921	(22,5)
1.24940963322478457306884977	(22,6)
1.24982029924924668322423212	(22,7)
1.2504475592195265358908546	(22,8)
1.25134317521701494861760675	(22,9)
1.25255558132145027454487922	(22,10)
1.25412664135090678581853069	(22,11)
1.25608861624473793291933095	(22,12)
1.25846151138142183781470048	(22,13)
1.26125095847549829741600358	(22,14)
1.26444675913612214255068386	(22,15)
1.26802217919063656252547401	(22,16)
1.27193403743912221035416087	(22,17)
1.27612358369597191295448905	(22,18)
1.28051811342765866508159876	(22,19)
1.2850332244922388231985526	(22,20)
1.2895755890671219718600978	(22,21)
1.2940460931019753026405182	(22,22)
1.2983431872309323741776967	(22,23)
1.3023662961430672530808846	(22,24)
1.3060191458179916711260432	(22,25)
1.3092128868971584695327964	(22,26)
1.311868914666934900944999	(22,27)
1.313921308819185161867826	(22,28)
1.31531883708424912230457	(22,29)
1.316026484565487113854	(22,30)
0.83576616619670053185454956	(23,1)
0.83577028539847195900514726	(23,2)
0.83579806228154861723252609	(23,3)
0.83588749977732369820698943	(23,4)
0.83609295659423202309825661	(23,5)
0.83648208380833054070490561	(23,6)
0.83713192882740651650580084	(23,7)
0.83812437204610170910940777	(23,8)
0.83954110362388727146251687	(23,9)
0.84145838528483131052424261	(23,10)
0.84394187023648762313271081	(23,11)
0.84704176825949376895300944	(23,12)
0.85078863835932378647407561	(23,13)
0.85519006535831274760809598	(23,14)
0.8602284291968453244430255	(23,15)
0.86585990923349593609437547	(23,16)
0.87201478609465131928843541	(23,17)
0.8785990184324433460779416	(23,18)
0.88549699013280725902866335	(23,19)
0.892575253490164739426823	(23,20)
0.8996870422722934342970537	(23,21)
0.9066772992998222443257829	(23,22)
0.9133879568043374596713323	(23,23)
0.919663222017772989897126	(23,24)
0.9253546504644235362683522	(23,25)
0.9303258292484050564489078	(23,26)
0.934456536011320695030101	(23,27)
0.937646280666560235900153	(23,28)
0.93981717237935604840018	(23,29)
0.940916081154410327097	(23,30)
0.36045343717958619169037113	(24,1)
0.36045967132746811561193331	(24,2)
0.36050170974011356944095151	(24,3)
0.36063706585652469752058919	(24,4)
0.3609479992585741597354673	(24,5)
0.36153686376289012527297585	(24,6)
0.36252018015206593394264447	(24,7)
0.36402168052915925325357525	(24,8)
0.36616463945376275445919568	(24,9)
0.3690638696156635557288324	(24,10)
0.3728178085582897443818	(24,11)
0.37750114879410383622626563	(24,12)
0.38315845843926342543472379	(24,13)
0.38979919801378047829757093	(24,14)
0.39739446061946183810904294	(24,15)
0.40587565206767920891348974	(24,16)
0.4151351946987160803273236	(24,17)
0.42502919759319184952522807	(24,18)
0.4353819023323706877942457	(24,19)
0.4459916021735911626298939	(24,20)
0.4566376547544975359263453	(24,21)
0.4670881702587957392544122	(24,22)
0.4771079584732054182091574	(24,23)
0.4864663540168320348826937	(24,24)
0.4949445999247851984154435	(24,25)
0.5023425444048595388266307	(24,26)
0.508484482664217948328642	(24,27)
0.513224045618043674270977	(24,28)
0.51644809321730656608531	(24,29)
0.51807960846605122958	(24,30)
-0.1770492897676725913446062	(25,1)
-0.17704018886182983713136586	(25,2)
-0.17697881936766721884931075	(25,3)
-0.17678122280171991545099481	(25,4)
-0.17632732613626601227094516	(25,5)
-0.17546775661738755988445719	(25,6)
-0.17403254152958632983331421	(25,7)
-0.17184133717451251139803727	(25,8)
-0.16871472500782914615202193	(25,9)
-0.16448601247069678166762309	(25,10)
-0.15901289559333024977856745	(25,11)
-0.1521882956173598356567464	(25,12)
-0.14394968687247725644734219	(25,13)
-0.13428629722831820183838761	(25,14)
-0.12324368706707893891271281	(25,15)
-0.11092538989374720591846629	(25,16)
-0.09749151030641214573076095	(25,17)
-0.0831543992269277676038995	(25,18)
-0.068171735445570342254921	(25,19)
-0.0528375120931593403426975	(25,20)
-0.0374715384567337753732946	(25,21)
-0.0224081128054245739386165	(25,22)
-0.0079845020917784177486964	(25,23)
0.0054702098300333031658286	(25,24)
0.0176454554933976513917495	(25,25)
0.0282583779934117450829769	(25,26)
0.037061693439602780424293	(25,27)
0.043850140206692635187341	(25,28)
0.04846551728105259391501	(25,29)
0.050800365555868114636	(25,30)
-0.77590542121174429258194234	(26,1)
-0.77589252702128149637301991	(26,2)
-0.77580557881124328185895117	(26,3)
-0.77552562750009748569414153	(26,4)
-0.77488257333824366016824876	(26,5)
-0.77366485665114908095473524	(26,6)
-0.77163185370234352665180986	(26,7)
-0.76852848080410491447876824	(26,8)
-0.76410134890288461551859303	(26,9)
-0.7581156550019048860311085	(26,10)
-0.75037186883610028076307802	(26,11)
-0.74072119910375130086618752	(26,12)
-0.72907882697338070053830199	(26,13)
-0.71543399117033379799277448	(26,14)
-0.6998562013305798340347975	(26,15)
-0.68249713138248932850819361	(26,16)
-0.6635880742377170147347799	(26,17)
-0.6434331838039465315625544	(26,18)
-0.6223990469749109686539517	(26,19)
-0.6009013775443512424732972	(26,20)
-0.5793897779798518800747476	(26,21)
-0.55833156171818410976293	(26,22)
-0.5381955732188128793713426	(26,23)
