a^3^1^2_2_(sigma,mu)
-0.00923037047474065574022609049	(2,20)
-0.00789997239852346926143081364	(2,21)
-0.00658448374124673958758256405	(2,22)
-0.00531425150004653503335639733	(2,23)
-0.00411985504718034894024984963	(2,24)
-0.00303104286828602413290665128	(2,25)
-0.0020756784057466211604113919	(2,26)
-0.00127873838346581633743812379	(2,27)
-0.00066140502316989152600288286	(2,28)
-0.00024028981233362483938688384	(2,29)
-0.00002682111001347274750700776	(2,30)
-0.01980344273861072664267036909	(3,1)
-0.01980270159364296882079487918	(3,2)
-0.0197977037884252395110216433	(3,3)
-0.01978161080903811535456302845	(3,4)
-0.01974463733678933900097938177	(3,5)
-0.01967459383133304500155871422	(3,6)
-0.01955757053120144168685123195	(3,7)
-0.01937873132098322876677056094	(3,8)
-0.01912318073231539880833875108	(3,9)
-0.0187768637913470793425709119	(3,10)
-0.01832745665775435199404042206	(3,11)
-0.01776520610074063036648451468	(3,12)
-0.01708367782479016473956250249	(3,13)
-0.01628037740931064427406760904	(3,14)
-0.01535721300035062284692087185	(3,15)
-0.01432077565655295115106184461	(3,16)
-0.01318242111139531361676089584	(3,17)
-0.01195814532714576449677581883	(3,18)
-0.01066825520695149048496685916	(3,19)
-0.00933684480720871286513084632	(3,20)
-0.00799109596015207270401260343	(3,21)
-0.00666043000116148494193281537	(3,22)
-0.00537554395513932637316607364	(3,23)
-0.00416736977875209008534720054	(3,24)
-0.00306599884922373267097043415	(3,25)
-0.00209961567626328239373076468	(3,26)
-0.00129348471081442010550606387	(3,27)
-0.0006690321340267674332220182	(3,28)
-0.00024306071569698409542560291	(3,29)
-0.00002713039543506602739587558	(3,30)
-0.02016366112395056098102130878	(4,1)
-0.02016290647812549572644283793	(4,2)
-0.0201578176318435365815230891	(4,3)
-0.02014143149983572833315089634	(4,4)
-0.02010378451476379574845376292	(4,5)
-0.02003246509917778706322397277	(4,6)
-0.01991331013589384678775759692	(4,7)
-0.01973121331237920994310780014	(4,8)
-0.0194710079369041165483543489	(4,9)
-0.01911838320314676036577016497	(4,10)
-0.01866079107826030810328661543	(4,11)
-0.01808830109005507183020220306	(4,12)
-0.01739436229136444730010480213	(4,13)
-0.01657643549971792732121995159	(4,14)
-0.015636464383985530790591264	(4,15)
-0.01458116085960505709841727355	(4,16)
-0.01342208826067390787603443008	(4,17)
-0.01217553453140533410144571023	(4,18)
-0.01086217683786458859650105256	(4,19)
-0.00950654814283414810848420456	(4,20)
-0.00813632501172103666949235547	(4,21)
-0.00678146384312367592155612978	(4,22)
-0.00547321949623380686243152927	(4,23)
-0.00424308562083045786615560806	(4,24)
-0.00312169964938120926608482454	(4,25)
-0.00213775722307051660825365098	(4,26)
-0.00131698071300770652489747566	(4,27)
-0.0006811844666938863150788289	(4,28)
-0.00024747554380791887514094787	(4,29)
-0.00002762316994373140438255576	(4,30)
-0.02068193873891635456943930718	(5,1)
-0.02068116464898686923246139062	(5,2)
-0.02067594468425724584070947715	(5,3)
-0.02065913635072520003760471913	(5,4)
-0.02062051936788684309910804595	(5,5)
-0.02054736238763697683884820018	(5,6)
-0.02042513743359555740891761242	(5,7)
-0.02023834911133718094216233059	(5,8)
-0.01997144022292710835751461535	(5,9)
-0.01960973170045001809459116413	(5,10)
-0.01914035292057711151033244759	(5,11)
-0.01855311856177172606899705136	(5,12)
-0.0178413102179381500223108693	(5,13)
-0.01700232490163949322744471988	(5,14)
-0.01603815818840183233050644421	(5,15)
-0.01495569682769158852388877407	(5,16)
-0.01376680386774108687381595521	(5,17)
-0.01248818835111037800316785761	(5,18)
-0.01114106104097685603704193664	(5,19)
-0.00975058702208326374139421461	(5,20)
-0.00834515497301524371248461942	(5,21)
-0.00695549103481247736730075495	(5,22)
-0.00561365214787483965848935048	(5,23)
-0.00435193918970726149850197754	(5,24)
-0.00320177398054982743797793201	(5,25)
-0.00219258606829867640603449111	(5,26)
-0.00135075507684637712760550971	(5,27)
-0.00069865230739615117117266533	(5,28)
-0.00025382131009787803901732638	(5,29)
-0.00002833146432015501193905714	(5,30)
-0.0213871222146627777168950115	(6,1)
-0.02138632163741642258974848031	(6,2)
-0.0213809230594364422283527643	(6,3)
-0.02136353959178916953707298584	(6,4)
-0.02132360125641556993159095123	(6,5)
-0.02124794112056367256527086541	(6,6)
-0.02112153422963580737220750699	(6,7)
-0.02092835526665665180042201004	(6,8)
-0.02065231525765804198213470415	(6,9)
-0.02027823378767730267172703959	(6,10)
-0.01979280126700207728490012391	(6,11)
-0.01918548588293379854363824891	(6,12)
-0.01844934199118067428853834807	(6,13)
-0.0175816807560939535660126419	(6,14)
-0.01658456966719935891854142946	(6,15)
-0.01546513488872408879754620321	(6,16)
-0.01423564891886946490688907879	(6,17)
-0.01291339537230992271663732201	(6,18)
-0.0115203124415705641803118833	(6,19)
-0.01008242631079162512144577247	(6,20)
-0.00862909506015352459313964813	(6,21)
-0.00719209200253176300438596049	(6,22)
-0.00580456456616187907103787255	(6,23)
-0.0044999104637932436749143087	(6,24)
-0.00331061672446607967329714204	(6,25)
-0.00226710904242252967758722769	(6,26)
-0.00139665873850001156736183247	(6,27)
-0.00072239244114063082066581733	(6,28)
-0.00026244547298016092747802617	(6,29)
-0.00002929405369379490158534825	(6,30)
-0.02231114882475581950997708877	(7,1)
-0.0223103134937640349379389428	(7,2)
-0.02230468055920265728386528852	(7,3)
-0.02228654246515893552561853129	(7,4)
-0.0222448704055825389244677794	(7,5)
-0.02216592594550295789632229942	(7,6)
-0.0220340321150394837930202386	(7,7)
-0.02183246843445433864376484329	(7,8)
-0.0215444484646663188986912531	(7,9)
-0.02115413444046650373806442534	(7,10)
-0.02064764151910620237403426358	(7,11)
-0.02001398426379783724904126334	(7,12)
-0.01924592018616467142316116542	(7,13)
-0.0183406494057775948612700195	(7,14)
-0.01730033556915904169947366409	(7,15)
-0.01613242084122756943248760618	(7,16)
-0.01484971670233032536772457816	(7,17)
-0.01347026205910888233098457926	(7,18)
-0.01201695037307754477064624862	(7,19)
-0.01051693767310429171606355738	(7,20)
-0.00900085299492511030019221531	(7,21)
-0.0075018415532692878215383697	(7,22)
-0.00605447841371687464532741083	(7,23)
-0.00469359626576645425678101423	(7,24)
-0.00345307485377522907639995351	(7,25)
-0.00236464153106801595438603491	(7,26)
-0.00145673218794080280078783528	(7,27)
-0.0007534594824057842487840514	(7,28)
-0.00027373097951779687137763515	(7,29)
-0.00003055367143313653687303861	(7,30)
-0.02348687262058244028117373741	(8,1)
-0.02348599300296726714134079306	(8,2)
-0.02348006142844517899975567586	(8,3)
-0.02346096171754478931742523475	(8,4)
-0.02341708039023300508717286035	(8,5)
-0.02333395078178426983162892902	(8,6)
-0.02319506515311429647159149571	(8,7)
-0.02298281738431969307581554834	(8,8)
-0.02267953264689762205324868406	(8,9)
-0.02226853617417357870063155254	(8,10)
-0.02173521109170242116103427926	(8,11)
-0.0210679953399312150202972547	(8,12)
-0.02025927003254060034469658252	(8,13)
-0.01930609605729846686035274477	(8,14)
-0.01821076215488967093360887823	(8,15)
-0.01698111582608095047667818776	(8,16)
-0.01563065785978326348572443764	(8,17)
-0.01417839162152306624454374084	(8,18)
-0.01264842902750654006625727271	(8,19)
-0.01106936586710164740608264321	(8,20)
-0.00947344934261335247005539945	(8,21)
-0.00789556991294724224868077256	(8,22)
-0.00637211734907103747397517172	(8,23)
-0.00493974699345516019635059437	(8,24)
-0.00363410630439867423694260035	(8,25)
-0.00248857369293582593123030522	(8,26)
-0.00153306135562634538776601461	(8,27)
-0.00079293129907916574421390349	(8,28)
-0.00028806916288527552356926726	(8,29)
-0.0000321539834616472670495907	(8,30)
-0.02494575514060725213757529952	(9,1)
-0.02494482047908900143983556359	(9,2)
-0.02493851772474101353554831002	(9,3)
-0.02491822282165429943395915252	(9,4)
-0.02487159561089400191231810212	(9,5)
-0.02478326435732694020414641989	(9,6)
-0.02463568888531126975204853711	(9,7)
-0.02441016259340732593476790211	(9,8)
-0.02408790700921348093347335141	(9,9)
-0.02365120796427425371110470036	(9,10)
-0.02308454013687956297577831001	(9,11)
-0.02237562675364378628412186176	(9,12)
-0.02151638368095571523140145368	(9,13)
-0.02050370188753342771745943537	(9,14)
-0.01934002912351262752222251101	(9,15)
-0.01803372034153346782952623165	(9,16)
-0.01659913649312682591770482411	(9,17)
-0.01505648240967451163407837433	(9,18)
-0.01343138601302787793039781646	(9,19)
-0.01175423256585623540254724931	(9,20)
-0.01005927854069009856873792699	(9,21)
-0.00838357946675680347586261226	(9,22)
-0.00676577436974818265271214605	(9,23)
-0.00524477579421562929715762035	(9,24)
-0.00385841862713812265351974427	(9,25)
-0.00264212286256132983050928145	(9,26)
-0.00162762500489629408576150474	(9,27)
-0.00084183004959165847227713314	(9,28)
-0.00030583104776811866727778321	(9,29)
-0.00003413638496292220890063318	(9,30)
-0.02671544305668771553090003008	(10,1)
-0.02671444150169292353987723968	(10,2)
-0.02670768766204036798240174306	(10,3)
-0.02668594027543739812073323348	(10,4)
-0.02663597608599060492574390205	(10,5)
-0.02654132351280489995944691219	(10,6)
-0.02638318785751066567626171524	(10,7)
-0.02614152550992126982224936653	(10,8)
-0.0257962174881435476329964143	(10,9)
-0.02532828768602672575509958277	(10,10)
-0.02472110864493348377716162608	(10,11)
-0.02396153766693101916246967491	(10,12)
-0.02304092867893715670065999878	(10,13)
-0.02195597035830433875397369999	(10,14)
-0.02070930843404439073170556709	(10,15)
-0.0193099194621872227939946906	(10,16)
-0.01777321431318090053132819272	(10,17)
-0.01612086159574799165705922521	(10,18)
-0.01438033371152777575232612662	(10,19)
-0.0125841906000775663519935302	(10,20)
-0.0107691279150151872536607051	(10,21)
-0.0089748268308222851328658716	(10,22)
-0.00724265144727219421373358022	(10,23)
-0.00561424645835311088344733493	(10,24)
-0.00413009211701803007865646995	(10,25)
-0.00282807540444442287735280984	(10,26)
-0.0017421356676256503918071733	(10,27)
-0.00090103989721675199231748535	(10,28)
-0.00032733745274184918206100605	(10,29)
-0.00003653666304121476213995215	(10,30)
-0.02881731237345689382074396801	(11,1)
-0.02881623120743160356940354242	(11,2)
-0.02880894052402780011807926853	(11,3)
-0.02878546451755813001766056777	(11,4)
-0.02873152896712245302316004583	(11,5)
-0.0286293534308133550617920054	(11,6)
-0.02845865040739389176406519379	(11,7)
-0.02819778558814615073955041999	(11,8)
-0.02782504557598033142705210082	(11,9)
-0.02731995401554836730869502488	(11,10)
-0.02666457424027901410884619407	(11,11)
-0.02584473647864942596506350013	(11,12)
-0.02485113042958739855561881477	(11,13)
-0.02368020953852212228060176094	(11,14)
-0.02233486136493145283435335834	(11,15)
-0.02082480867772014466496053198	(11,16)
-0.0191667178736970630910010259	(11,17)
-0.01738400441684381143202039035	(11,18)
-0.01550633860708239622695763491	(11,19)
-0.01356886844509806096522722208	(11,20)
-0.01161118901627812027592743646	(11,21)
-0.0096760990763913943822204157	(11,22)
-0.00780819487518697709752292333	(11,23)
-0.00605235830506145003688294179	(11,24)
-0.00445220094237598457133429597	(11,25)
-0.00304852732527132119375571018	(11,26)
-0.00187787988061755105860764025	(11,27)
-0.00097122438909964333023921507	(11,28)
-0.00035282897739820276163862033	(11,29)
-0.00003938164688839480914062522	(11,30)
-0.03126417793353362948759700431	(12,1)
-0.03126300388233669785931033033	(12,2)
-0.03125508684362170295183333996	(12,3)
-0.03122959399768473853407011528	(12,4)
-0.03117102495326155453189942035	(12,5)
-0.03106007227864237017176878979	(12,6)
-0.03087470705302978735062568619	(12,7)
-0.03059143967937794945395658295	(12,8)
-0.03018669771334444473715270693	(12,9)
-0.02963825646214449805815812006	(12,10)
-0.0289266549202626335169529117	(12,11)
-0.02803652945486414266742569378	(12,12)
-0.02695780061798013014404650123	(12,13)
-0.02568665447918817993248593139	(12,14)
-0.02422626871430066012143620968	(12,15)
-0.0225872449656506654567423414	(12,16)
-0.02078772217648262512833735603	(12,17)
-0.01885316004782762464350768792	(12,18)
-0.01681579674622028805450890276	(12,19)
-0.01471379975009600322248415071	(12,20)
-0.01259014252758240983720458314	(12,21)
-0.01049125192303307288118891386	(12,22)
-0.00846548113767416946126013001	(12,23)
-0.00656147060369982042880795881	(12,24)
-0.00482646360873986350496212174	(12,25)
-0.00330464512394981878757864083	(12,26)
-0.00203557096637229719814544717	(12,27)
-0.00105275035439781200932484809	(12,28)
-0.00038243836550268260522736662	(12,29)
-0.00004268612359467076047866974	(12,30)
-0.03405849625154670018086032442	(13,1)
-0.03405721586531895583985084754	(13,2)
-0.03404858177497068844493101597	(13,3)
-0.03402078005700024358346341467	(13,4)
-0.03395690663677991333166257341	(13,5)
-0.03383590611839811539211787568	(13,6)
-0.03363375636664622087541173189	(13,7)
-0.0333248446531608571878125209	(13,8)
-0.03288347182562623446634296403	(13,9)
-0.03228541428417427747084771926	(13,10)
-0.03150946993744431634688036199	(13,11)
-0.03053891403269178850032423497	(13,12)
-0.02936279393409765526144283315	(13,13)
-0.02797699851225222391125134108	(13,14)
-0.0263850475676555728155313542	(13,15)
-0.0245985592133280370965368988	(13,16)
-0.02263736778294471930201335754	(13,17)
-0.02052928086695685375528251291	(13,18)
-0.01830948067339373735018625456	(13,19)
-0.0160195911928981907122320293	(13,20)
-0.01370644777950911267153908578	(13,21)
-0.01142061898989960012529980815	(13,22)
-0.00921474124346478552441791312	(13,23)
-0.00714173463628077176840297932	(13,24)
-0.00525297281495995633289316842	(13,25)
-0.00359648112954105547182348594	(13,26)
-0.00221523544301387679491516049	(13,27)
-0.00114562922113922454219837757	(13,28)
-0.00041616920251175699161694123	(13,29)
-0.00004645046134488181059502986	(13,30)
-0.03719145281556434437195923248	(14,1)
-0.03719005288615648063235546031	(14,2)
-0.03718061267796601569695622217	(14,3)
-0.03715021530647245381252762852	(14,4)
-0.03708037870506656214302465375	(14,5)
-0.03694808256165500601543331181	(14,6)
-0.0367270643949552723512184481	(14,7)
-0.03638932562071269573461364969	(14,8)
-0.0359067781082682400066899297	(14,9)
-0.03525295426544205989461581843	(14,10)
-0.0344046995690725636595255506	(14,11)
-0.03334376601597259854295635873	(14,12)
-0.03205822837937363788199752984	(14,13)
-0.03054365239499958195479092906	(14,14)
-0.02880395482084073083202730378	(14,15)
-0.02685190923801366862657960599	(14,16)
-0.02470926779684929103214937572	(14,17)
-0.02240648700066377855183042872	(14,18)
-0.019982064086534101876304852	(14,19)
-0.01748150859828907734369664103	(14,20)
-0.01495599038519759554614244197	(14,21)
-0.01246071965112418291361151827	(14,22)
-0.01005312615136738794591796923	(14,23)
-0.00779091273282388104746126089	(14,24)
-0.00573006291365029846326091078	(14,25)
-0.00392288309891295971491209059	(14,26)
-0.00241615751778205898726037454	(14,27)
-0.00124948838145111327526325186	(14,28)
-0.00045388553113111517368672231	(14,29)
-0.00005065945136439197524965601	(14,30)
-0.04064325590161209650281849822	(15,1)
-0.04064172387057118857826801251	(15,2)
-0.04063139285964876776985261352	(15,3)
-0.0405981271632133279963083455	(15,4)
-0.04052170100560564100272756553	(15,5)
-0.0403769229410158625454358633	(15,6)
-0.04013505533581473336844649361	(15,7)
-0.03976546432199531384989367064	(15,8)
-0.03923742413155010803356353096	(15,9)
-0.03852199135190397831195560765	(15,10)
-0.03759385992115261399994726272	(15,11)
-0.03643310702679690182506442071	(15,12)
-0.03502674372253972459347666315	(15,13)
-0.03336999204421739895182069496	(15,14)
-0.03146722243187336126533952822	(15,15)
-0.0293325008166271136329911492	(15,16)
-0.02698971301536623608709161336	(15,17)
-0.02447225409030693109042944773	(15,18)
-0.0218222909369003694194049127	(15,19)
-0.01908962638504925873292463927	(15,20)
-0.01633021141765812671303080594	(15,21)
-0.01360436776228638046365473757	(15,22)
-0.01097479535710124243832996914	(15,23)
-0.00850444756323518092472148695	(15,24)
-0.00625436130694945975486524823	(15,25)
-0.00428152966537033507076919148	(15,26)
-0.00263690105612284107461709331	(15,27)
-0.0013635826073443345404273866	(15,28)
-0.00049531601179796224449553483	(15,29)
-0.00005528277305478208613247577	(15,30)
-0.04438474282429591018204533608	(16,1)
-0.04438306713042913041543205303	(16,2)
-0.04437176735695872943884212494	(16,3)
-0.0443353823212433062501091791	(16,4)
-0.04425179000254275434935178404	(16,5)
-0.04409343805678704963289239772	(16,6)
-0.04382889774608028503801406505	(16,7)
-0.04342467075796918733488977338	(16,8)
-0.04284716564926880329555513037	(16,9)
-0.04206475124819407659047406218	(16,10)
-0.0410497889273230667744097793	(16,11)
-0.0397805447366096263213290066	(16,12)
-0.03824288628116283044402273562	(16,13)
-0.03643167799730502925284667793	(16,14)
-0.03435180186043388947175706777	(16,15)
-0.03201874795160744881088548525	(16,16)
-0.02945873980242930744994965579	(16,17)
-0.02670838185912933867535897545	(16,18)
-0.02381383942441582923918907798	(16,19)
-0.02082958367388721020670460613	(16,20)
-0.01781675450862385843190231318	(16,21)
-0.01484121100015248021973602944	(16,22)
-0.01197135219725807486784594616	(16,23)
-0.00927579962205409359982718822	(16,24)
-0.00682103675668438200108453573	(16,25)
-0.00466910039667114037665262114	(16,26)
-0.00287541435565569724366786235	(16,27)
-0.00148684824700790179603369776	(16,28)
-0.00054007361332853786314875989	(16,29)
-0.00006027719192134109973704284	(16,30)
-0.04838010023512006180001723233	(17,1)
-0.04837827055756274396761907447	(17,2)
-0.04836593242591116131823632861	(17,3)
-0.04832620397177425882881090485	(17,4)
-0.04823493078461653935211112957	(17,5)
-0.04806203031206646137126274707	(17,6)
-0.04777319018648461936248044023	(17,7)
-0.04733184364558253424672658933	(17,8)
-0.04670133108194846129093976509	(17,9)
-0.04584714619571094665865874004	(17,10)
-0.04473915899689422011866502541	(17,11)
-0.04335370664832170259982129574	(17,12)
-0.04167544727737517338225776708	(17,13)
-0.03969888152774997878947676542	(17,14)
-0.037429461505925845446718182	(17,15)
-0.03488422623107058519716531192	(17,16)
-0.03209192566626974726139256392	(17,17)
-0.02909262052596417328923300897	(17,18)
-0.02593677075775231125587385601	(17,19)
-0.02268385027840635077461428561	(17,20)
-0.01940054770634457957921672572	(17,21)
-0.01615863123038852217367908687	(17,22)
-0.01303256950108069762727008361	(17,23)
-0.01009700905652639258280560948	(17,24)
-0.00742421224922451917501857866	(17,25)
-0.00508155824354739257025560521	(17,26)
-0.00312920400701754636746069084	(17,27)
-0.0016179930943445011651534693	(17,28)
-0.00058768824872020034777679351	(17,29)
-0.00006559020158898726700609127	(17,30)
-0.05259022160711504038732870599	(18,1)
-0.05258822897800177135004626541	(18,2)
-0.05257479201652475100936193821	(18,3)
-0.05253152544689664804080666917	(18,4)
-0.05243212420480667769547484725	(18,5)
-0.05224382853368359909985859988	(18,6)
-0.05192927546933989217394381291	(18,7)
-0.05144865324379594688886928762	(18,8)
-0.05076205948306529043692234174	(18,9)
-0.04983195222035320054102550203	(18,10)
-0.04862557559686598285163342558	(18,11)
-0.04711724046085446919809660789	(18,12)
-0.04529034444496177904762456715	(18,13)
-0.04313902668757353870270703653	(18,14)
-0.0406693689027639481974233631	(18,15)
-0.03790007624373172536103973664	(18,16)
-0.03486259712767938782702495632	(18,17)
-0.0316006692990745178915904756	(18,18)
-0.0281693080743755799260524845	(18,19)
-0.02463328005784160063917146757	(18,20)
-0.02106512991420032978792252748	(18,21)
-0.01754284761903633656836151552	(18,22)
-0.01414727801899756044580419315	(18,23)
-0.01095938307020915573713891319	(18,24)
-0.0080574698388621575986204077	(18,25)
-0.00551449473194207069526268257	(18,26)
-0.00339554728415024140636662972	(18,27)
-0.00175560613767877173708406053	(18,28)
-0.00063764662088434947851573628	(18,29)
-0.00007116446990033900245093761	(18,30)
-0.05697608492594745145930448803	(19,1)
-0.05697392171100763253483706513	(19,2)
-0.05695933444123608955846069057	(19,3)
-0.05691236402033841363863580679	(19,4)
-0.0568044540935401416011897562	(19,5)
-0.05660004270905702344597683046	(19,6)
-0.05625857456044221339383615609	(19,7)
-0.05573684343784164302857808141	(19,8)
-0.05499155720603060574603593081	(19,9)
-0.05398200434106845638890766527	(19,10)
-0.0526726928609330290837422439	(19,11)
-0.05103583033377463151150523644	(19,12)
-0.04905351823126500746569431193	(19,13)
-0.04671954548977634205508076489	(19,14)
-0.04404068449291844223365374748	(19,15)
-0.04103741695186605348861678707	(19,16)
-0.03774404592764597294512207452	(19,17)
-0.03420818164878749140340568404	(19,18)
-0.03048962068973125140293760742	(19,19)
-0.02665866830367681742415801937	(19,20)
-0.02279398025291512595224416481	(19,21)
-0.01898002175802472832331024528	(19,22)
-0.0153042561569939595781369768	(19,23)
-0.01185418411254707922293690835	(19,24)
-0.00871435592166804497967157438	(19,25)
-0.00596347536338039206343785422	(19,26)
-0.00367170461920334132121666977	(19,27)
-0.00189826733505466420538528409	(19,28)
-0.000689432073835514396168407	(19,29)
-0.00007694228538677427916669778	(19,30)
-0.06150158206648644197454188095	(20,1)
-0.06149924183468723245731522211	(20,2)
-0.0614834608923320720895957503	(20,3)
-0.06143264701588496378775041076	(20,4)
-0.06131590783322865896586354853	(20,5)
-0.06109477408025938419922511618	(20,6)
-0.0607253791720839689227909155	(20,7)
-0.06016099760797727980030954827	(20,8)
-0.05935482563041920577090447283	(20,9)
-0.05826287268975899654969869214	(20,10)
-0.05684682288332871007150497588	(20,11)
-0.05507672279902339991627503428	(20,12)
-0.05293335696614566449036221978	(20,13)
-0.0504101847880771439748902127	(20,14)
-0.04751473315960179072546135616	(20,15)
-0.04426936601002499273881801741	(20,16)
-0.04071138413662685653879968728	(20,17)
-0.03689244372905820396289574868	(20,18)
-0.03287731743667736467473403702	(20,19)
-0.0287420551557354020873498023	(20,20)
-0.02457163061822539493575716968	(20,21)
-0.02045718255988981260597880266	(20,22)
-0.0164929746240455556018925671	(20,23)
-0.01277320586852036379213333449	(20,24)
-0.00938880415157915419123650441	(20,25)
-0.00642432873157212236964082605	(20,26)
-0.00395509746330860331390053804	(20,27)
-0.002044639510201108119759745	(20,28)
-0.00074255795432088861989441225	(20,29)
-0.00008286927971881421310185873	(20,30)
-0.06613543297934869193251162313	(21,1)
-0.06613291029778858402619352526	(21,2)
-0.06611589904969195663248320262	(21,3)
-0.06606112379216017681791535291	(21,4)
-0.065935284614866776259941992	(21,5)
-0.06569691633996627148584275951	(21,6)
-0.06529874116877709364064601249	(21,7)
-0.06469041003178438832891800062	(21,8)
-0.06382150686929726397188347125	(21,9)
-0.0626446734545975026695710072	(21,10)
-0.0611187016465313993111135232	(21,11)
-0.05921143652084642507655364844	(21,12)
-0.05690233875799579972578644033	(21,13)
-0.05418456848297770148075000076	(21,14)
-0.05106647523844419906546689761	(21,15)
-0.04757240886288312239991778498	(21,16)
-0.04374280186439207711938262395	(21,17)
-0.03963351289642289165382809265	(21,18)
-0.03531446024289552158259125511	(21,19)
-0.03086761085760685412434069804	(21,20)
-0.02638442184832569256460920699	(21,21)
-0.021962855348281051200497307	(21,22)
-0.01770410330969338616410992752	(21,23)
-0.01370916562696137359670466553	(21,24)
-0.01007542373987377216410319602	(21,25)
-0.00689334373949364401650669293	(21,26)
-0.00424342967951925974963261553	(21,27)
-0.00219353110069677857268421742	(21,28)
-0.00079659039867395282595433663	(21,29)
-0.00008889697063268281119388519	(21,30)
-0.07085207948755133693738291884	(22,1)
-0.0708493696825001579455691144	(22,2)
-0.07083109661530290892802387391	(22,3)
-0.0707722585421005686102338907	(22,4)
-0.07063708654895475337731414383	(22,5)
-0.07038104354430209759855846857	(22,6)
-0.06995335513919155042385251392	(22,7)
-0.06929996029915947286097041951	(22,8)
-0.06836674653910960565652932869	(22,9)
-0.06710291588808690954114003201	(22,10)
-0.06546431560724920621125144359	(22,11)
-0.06341656337900220146524490186	(22,12)
-0.06093780172832067136202342541	(22,13)
-0.05802093147660709079796200443	(22,14)
-0.05467519887192139389386890098	(22,15)
-0.05092704449146331521636055737	(22,16)
-0.04682016190390254219743243963	(22,17)
-0.04241475746272512932421170761	(22,18)
-0.03778604608564046573102476942	(22,19)
-0.03302205804527727982086363057	(22,20)
-0.0282208656494059199377019286	(22,21)
-0.02348736399859323376194456703	(22,22)
-0.01892975556390667492205732087	(22,23)
-0.01465589400208586661371481983	(22,24)
-0.01076963928770223358918569543	(22,25)
-0.00736736551935903521590980095	(22,26)
-0.00453474672277370114100215699	(22,27)
-0.0023439268043575574527355154	(22,28)
-0.00085115947603801017572764835	(22,29)
-0.00009498400627177986537595989	(22,30)
-0.07563167882774803962506618504	(23,1)
-0.0756287777482872378288604146	(23,2)
-0.07560921487462850531982379533	(23,3)
-0.0755462239107479310100942419	(23,4)
-0.07540151241275384557309689133	(23,5)
-0.07512740410469428500736237637	(23,6)
-0.07466955279472179040873734543	(23,7)
-0.07397010832764688149305355686	(23,8)
-0.07297118964602602076992338434	(23,9)
-0.07161849935372181030389535013	(23,10)
-0.0698649002127537005351660629	(23,11)
-0.06767376876319331515153781971	(23,12)
-0.06502194636519431820519815605	(23,13)
-0.06190212430768047776508890547	(23,14)
-0.05832452705674317653258361836	(23,15)
-0.05431779488047087953962735831	(23,16)
-0.0499290114765567630521713627	(23,17)
-0.04522287041138191973366183625	(23,18)
-0.0402800222077181561548041144	(23,19)
-0.03519468784699119177686188158	(23,20)
-0.03007166085973738207012655628	(23,21)
-0.02502284660244537651823088888	(23,22)
-0.02016350252727980237904078573	(23,23)
-0.01560834730251981511182228203	(23,24)
-0.01146770074843795988143062308	(23,25)
-0.00784380278204316308915856847	(23,26)
-0.00482744044229680266428629262	(23,27)
-0.0024949901744706445986076698	(23,28)
-0.00090596015901078532265054294	(23,29)
-0.00010109627510956902347805042	(23,30)
-0.08045944942070071873296011097	(24,1)
-0.08045635323149180965775332857	(24,2)
-0.08043547469262312306018078165	(24,3)
-0.0803682476236363388731059906	(24,4)
-0.08021380573105804308370989491	(24,5)
-0.07992127161822130460667396625	(24,6)
-0.07943265838816461051964667754	(24,7)
-0.07868625677990792047949481786	(24,8)
