d^3_(sigma,mu)
72.5832222755398806855118	(12,3)
72.5844612751589369712217	(12,4)
72.5873076009257060380882	(12,5)
72.59269874398772771369	(12,6)
72.601702900636045397971	(12,7)
72.6154562459080351909408	(12,8)
72.6350940015330992941252	(12,9)
72.6616786121728674388089	(12,10)
72.6961286715717249631511	(12,11)
72.7391523872404313300834	(12,12)
72.7911892953311333140629	(12,13)
72.8523636102823490548248	(12,14)
72.9224520151663308877148	(12,15)
73.0008678958638348297263	(12,16)
73.0866630511971121276995	(12,17)
73.1785468514573734971106	(12,18)
73.2749217631031038977917	(12,19)
73.3739332036742780941886	(12,20)
73.4735309232636468206483	(12,21)
73.5715385898782897158598	(12,22)
73.6657280176205552374092	(12,23)
73.7538945163519144381405	(12,24)
73.8339301242130589480625	(12,25)
73.9038919488005988884494	(12,26)
73.9620634119189377489243	(12,27)
74.0070067861026036755226	(12,28)
74.037605956664148437245	(12,29)
74.053098787808374682422	(12,30)
68.7058403101521942046855	(13,1)
68.7058933935876938837396	(13,2)
68.7062513492827675841848	(13,3)
68.70740391233719425114	(13,4)
68.710051582286926943658	(13,5)
68.7150661245561617999741	(13,6)
68.7234403204596218772023	(13,7)
68.7362290886071846716314	(13,8)
68.7544846454053810986192	(13,9)
68.7791888583863404848499	(13,10)
68.8111863142827323265133	(13,11)
68.8511218113347710301414	(13,12)
68.8993859373608558569784	(13,13)
68.9560720764564395309005	(13,14)
69.0209475920643204714828	(13,15)
69.0934410918002648619616	(13,16)
69.1726466538226935366935	(13,17)
69.2573447782014379478528	(13,18)
69.3460387289993996190205	(13,19)
69.437003964602811816079	(13,20)
69.5283476117036327651565	(13,21)
69.6180744900411072264262	(13,22)
69.7041560698930056824127	(13,23)
69.7845989296732962530248	(13,24)
69.8575097252112884502699	(13,25)
69.9211543039259517791301	(13,26)
69.9740092983722346647346	(13,27)
70.0148052157279269397777	(13,28)
70.0425606176565248473812	(13,29)
70.056607399173732648796	(13,30)
65.5064390629413906570179	(14,1)
65.5064857671518134457055	(14,2)
65.5068007045182812349101	(14,3)
65.5078147370828498196519	(14,4)
65.5101440705148098185906	(14,5)
65.5145553034048697998316	(14,6)
65.521920822882642388454	(14,7)
65.5331663719516054963832	(14,8)
65.5492131480100366785801	(14,9)
65.5709172925112149234423	(14,10)
65.5990100315238424917114	(14,11)
65.6340419526447867134959	(14,12)
65.6763348893917341054075	(14,13)
65.7259445858456843947325	(14,14)
65.7826367217019503626915	(14,15)
65.8458780214399720776592	(14,16)
65.9148431220181204015365	(14,17)
65.9884367353470389606228	(14,18)
66.0653295377668753993486	(14,19)
66.1440052725393557871167	(14,20)
66.2228158682114322459073	(14,21)
66.3000410258932987926394	(14,22)
66.3739487365078355769595	(14,23)
66.4428535304113431108673	(14,24)
66.5051698678354883386931	(14,25)
66.5594588484459028092036	(14,26)
66.6044672352365997447319	(14,27)
66.6391585376187466150256	(14,28)
66.6627364857264330660541	(14,29)
66.674661589600254607009	(14,30)
62.78760582044689818550075	(15,1)
62.78764369618885532491387	(15,2)
62.78789909926650098225687	(15,3)
62.78872142172081209301261	(15,4)
62.79061025007771747692991	(15,5)
62.79418677684270196019639	(15,6)
62.80015714431043163295952	(15,7)
62.80926914910215044505298	(15,8)
62.82226423640636314439181	(15,9)
62.83982720857944858613201	(15,10)
62.86253649043945540533276	(15,11)
62.89081805115564594354943	(15,12)
62.92490610486518050029861	(15,13)
62.96481344721190379431652	(15,14)
63.01031371834651246067439	(15,15)
63.06093704530510876125062	(15,16)
63.11597948415563464488511	(15,17)
63.17452556753673130242557	(15,18)
63.23548219922896695302449	(15,19)
63.29762125658196314528481	(15,20)
63.35962767397582998964975	(15,21)
63.42014955531555770037629	(15,22)
63.47784701805554379705097	(15,23)
63.53143696820616603393342	(15,24)
63.57973176039860413078506	(15,25)
63.62167059152237192631507	(15,26)
63.65634337896251471451766	(15,27)
63.6830076597556604355973	(15,28)
63.7010996143006819799803	(15,29)
63.710240604646920369592	(15,30)
60.34411803034939938917201	(16,1)
60.34414484732182240572707	(16,2)
60.34432567664840789356556	(16,3)
60.34490786479463202616378	(16,4)
60.34624495133231735356579	(16,5)
60.34877610870048816093998	(16,6)
60.35299955843289695242759	(16,7)
60.35944090763680139408444	(16,8)
60.3686177920489315199907	(16,9)
60.38100268027782635188519	(16,10)
60.39698611158333900411722	(16,11)
60.41684291905318607877609	(16,12)
60.44070404946892944452329	(16,13)
60.4685363727105860833251	(16,14)
60.50013235885259370366935	(16,15)
60.53511072017313747397625	(16,16)
60.57292814658754775307704	(16,17)
60.61290122374414480416599	(16,18)
60.65423665114283298609745	(16,19)
60.69606710874578801285084	(16,20)
60.73748966426291001734986	(16,21)
60.77760353389283991584779	(16,22)
60.81554431447833252279263	(16,23)
60.85051244483468866584757	(16,24)
60.88179452980733064445361	(16,25)
60.90877714200030796011734	(16,26)
60.93095366213259272082127	(16,27)
60.94792549969052598439158	(16,28)
60.9593995503817240473779	(16,29)
60.965183937248838340006	(16,30)
57.99243999839628051569936	(17,1)
57.9924539747985827070663	(17,2)
57.99254821538632624406291	(17,3)
57.99285158475627213314232	(17,4)
57.99354807483543885026305	(17,5)
57.99486562050444608788038	(17,6)
57.99706131805674190526177	(17,7)
58.00040343917193849841825	(17,8)
58.00515099347976801931739	(17,9)
58.01153200957640308020545	(17,10)
58.01972210163009289070965	(17,11)
58.0298251771568806884977	(17,12)
58.04185823633103020413485	(17,13)
58.05574205309282470568743	(17,14)
58.07129909198066360089237	(17,15)
58.08825933012009487068803	(17,16)
58.10627379867693253984641	(17,17)
58.12493474897547481865188	(17,18)
58.14380052199860094549437	(17,19)
58.16242258834202924534858	(17,20)
58.18037193225271429591848	(17,21)
58.19726203321236532332637	(17,22)
58.21276614803670644497049	(17,23)
58.22662735399711424707824	(17,24)
58.23866077035930295959358	(17,25)
58.24874839500935778731083	(17,26)
58.25682793160697923962456	(17,27)
58.26287771381599591690824	(17,28)
58.26690026260187496049	(17,29)
58.2689070904281021638437	(17,30)
55.59458012593352874321142	(18,1)
55.59458006452481705071679	(18,2)
55.59457964333344764267087	(18,3)
55.59457820319047525004293	(18,4)
55.59457440950868114510707	(18,5)
55.59456537030276590707292	(18,6)
55.59454486080217389829108	(18,7)
55.59450045604697825612078	(18,8)
55.59440962911855019132953	(18,9)
55.59423521404348749984013	(18,10)
55.59392098739296966791622	(18,11)
55.59338840480985976467278	(18,12)
55.59253565461461547138284	(18,13)
55.59124009871169671873265	(18,14)
55.58936483805363706122631	(18,15)
55.58676959075835694350517	(18,16)
55.58332537845389261790959	(18,17)
55.57893179079819997135278	(18,18)
55.57353496756746961711481	(18,19)
55.56714402385511232719805	(18,20)
55.55984353773904684730113	(18,21)
55.55179996313453879718684	(18,22)
55.5432604075077315334303	(18,23)
55.53454305347325053429929	(18,24)
55.52601949137666800712593	(18,25)
55.51809023045263742622935	(18,26)
55.51115553242072537207594	(18,27)
55.50558434695781769792138	(18,28)
55.50168444231011736302879	(18,29)
55.4996767791006529951551	(18,30)
53.07043010940490202081772	(19,1)
53.07041541982752915387448	(19,2)
53.07031635627792484178405	(19,3)
53.06999729401136146198952	(19,4)
53.06926380798636937671449	(19,5)
53.06787257952583343680533	(19,6)
53.06554327879701159816663	(19,7)
53.06197161963818226833322	(19,8)
53.05684291643740479988529	(19,9)
53.04984571618337685746652	(19,10)
53.04068536950932698775198	(19,11)
53.0290976640841623868967	(19,12)
53.0148627945997435210413	(19,13)
52.99781992744131747620357	(19,14)
52.97788241120584428532314	(19,15)
52.9550533067965066068949	(19,16)
52.92944042694885933097009	(19,17)
52.90126958231108039179221	(19,18)
52.87089434184411970444711	(19,19)
52.83880043291368777152202	(19,20)
52.80560300354169403106769	(19,21)
52.77203537108876908576999	(19,22)
52.73892855967342524583467	(19,23)
52.7071818053491386035703	(19,24)
52.67772517091624996498144	(19,25)
52.65147633355348234099138	(19,26)
52.62929436639102874569684	(19,27)
52.61193383168519499611541	(19,28)
52.60000267615037442173665	(19,29)
52.593927246833761407353	(19,30)
50.39692931996583906610236	(20,1)
50.396899944229707258632855	(20,2)
50.396701847702088261554313	(20,3)
50.396063910579106192875885	(20,4)
50.394597883353920979888674	(20,5)
50.39181918054868025448031	(20,6)
50.387172585224554283153023	(20,7)
50.380061465326968768249778	(20,8)
50.369879097139005083541786	(20,9)
50.356040815678487086856704	(20,10)
50.338015916724435240234081	(20,11)
50.315358454952845455068708	(20,12)
50.287736250995866101999679	(20,13)
50.254957485543291339102961	(20,14)
50.21699419808424962344991	(20,15)
50.174001835750419732328906	(20,16)
50.126333764955816495951773	(20,17)
50.074549443409222195510456	(20,18)
50.019414841127717570548271	(20,19)
49.961893774382178804210263	(20,20)
49.903129124467057800780899	(20,21)
49.844413459637336842842022	(20,22)
49.787149323303402566480716	(20,23)
49.73280031500100361115384	(20,24)
49.68283496829425081803913	(20,25)
49.6386662109781402453667	(20,26)
49.60158977914969579440571	(20,27)
49.57272527548908012999161	(20,28)
49.55296357491313297753868	(20,29)
49.5429239842254834466294	(20,30)
47.596679583932809604059781	(21,1)
47.596635865213337124697808	(21,2)
47.59634105029730231917738	(21,3)
47.59539169646755476641112	(21,4)
47.593210292836315491581186	(21,5)
47.589076746793143514967309	(21,6)
47.582167706212705881995157	(21,7)
47.571601749537748407482343	(21,8)
47.556488317628423398531066	(21,9)
47.535978247500949057849267	(21,10)
47.509313865984153290589035	(21,11)
47.47587676404186032519487	(21,12)
47.435231549945650375945554	(21,13)
47.387164030794906089322526	(21,14)
47.331712376628746901549104	(21,15)
47.269189886119743015257915	(21,16)
47.200198030814530046893759	(21,17)
47.125628558077520211227908	(21,18)
47.046653638104328557557716	(21,19)
46.964703392782956823374227	(21,20)
46.881430662892822673955525	(21,21)
46.798663539736194936666004	(21,22)
46.718346957817125052747583	(21,23)
46.642475440273408778078301	(21,24)
46.57301981974810160038363	(21,25)
46.511851339267436716243922	(21,26)
46.46066690316505422398382	(21,27)
46.42091935653599863496817	(21,28)
46.39375651197032073551918	(21,29)
46.3799722299353407791435	(21,30)
44.721207795165584283990745	(22,1)
44.721150333206619693253555	(22,2)
44.72076284463039704013603	(22,3)
44.719515103377762064501446	(22,4)
44.716648288176999277260591	(22,5)
44.711216780297024459681974	(22,6)
44.702140663807561956405155	(22,7)
44.688266428970514696966255	(22,8)
44.668433056631769448231601	(22,9)
44.641540490615059897259512	(22,10)
44.606617475136135141335406	(22,11)
44.5628858223700365892348	(22,12)
44.509818353211007288957962	(22,13)
44.447187995884222448130478	(22,14)
44.375105815725723217644378	(22,15)
44.294046082158062373141702	(22,16)
44.204856865988755179877563	(22,17)
44.108755119824359234190651	(22,18)
44.007305743354750721929386	(22,19)
43.902384778461364569836951	(22,20)
43.796127601687559430320627	(22,21)
43.690863746085976255493993	(22,22)
43.589040734235313529458548	(22,23)
43.493139972718338730477469	(22,24)
43.405588281114211919355305	(22,25)
43.32866895493081555414945	(22,26)
43.264436363225592514266141	(22,27)
43.2146379541102912315321	(22,28)
43.1806472033122938542513	(22,29)
43.1634105264949992322892	(22,30)
41.834157103982303293811469	(23,1)
41.834086628667250877435474	(23,2)
41.833611388745802764862422	(23,3)
41.832081115300709149242257	(23,4)
41.828565346581500511908763	(23,5)
41.821905061562028558806074	(23,6)
41.810777800770257612046085	(23,7)
41.793773286562177044330997	(23,8)
41.769476055982325433872848	(23,9)
41.736551272519018286823881	(23,10)
41.693829703904358319353809	(23,11)
41.640387848814635305298824	(23,12)
41.575619365181176344387935	(23,13)
41.499294289721512278623405	(23,14)
41.411603030649385083930506	(23,15)
41.313182748463707060005187	(23,16)
41.205124494852171157761722	(23,17)
41.088960333179778840507393	(23,18)
40.966630583552179498231505	(23,19)
40.840432278383397048664167	(23,20)
40.71295082791038384274373	(23,21)
40.586977719904050889484294	(23,22)
40.465417755301082687387803	(23,23)
40.351189802580792337350031	(23,24)
40.247125307382247585006877	(23,25)
40.155868812456613574792492	(23,26)
40.079784543129193565905265	(23,27)
40.020872731564967043640886	(23,28)
39.98069883779479573557838	(23,29)
39.9603382272747759757166	(23,30)
38.997988557030901910403777	(24,1)
38.997905835072273912222609	(24,2)
38.997348014486194670060659	(24,3)
38.995551863981884469952113	(24,4)
38.991425438505081475955087	(24,5)
38.983609047913125264824755	(24,6)
38.970552410326130323299214	(24,7)
38.950604558610435934216309	(24,8)
38.922112380883383575737715	(24,9)
38.883523133436352950862305	(24,10)
38.833485914028051205139736	(24,11)
38.770946968585576059297253	(24,12)
38.695233858057053954723713	(24,13)
38.606123950790204283554936	(24,14)
38.503893424013005134672889	(24,15)
38.389343926125733024961648	(24,16)
38.263805215687801353489095	(24,17)
38.129113377976535982203529	(24,18)
37.987565535087958597419542	(24,19)
37.841853213031221673044813	(24,20)
37.694977614943553232167642	(24,21)
37.550150893988291421610767	(24,22)
37.410688068229109405443735	(24,23)
37.279894450479585763586029	(24,24)
37.160953391120102143081978	(24,25)
37.056818795067747959098641	(24,26)
36.970116342816649655604822	(24,27)
36.903056698674061534745308	(24,28)
36.85736330436697047751308	(24,29)
36.8342166968517156901404	(24,30)
36.265581489028471049060599	(25,1)
36.265487265067372247053939	(25,2)
36.264851885679749538855754	(25,3)
36.262806034267033538462627	(25,4)
36.258106149554018612736061	(25,5)
36.249204247155915712750209	(25,6)
36.234336542220283709551146	(25,7)
36.211627041873928320713065	(25,8)
36.179201386703492024933274	(25,9)
36.135305461292411197916108	(25,10)
36.07842274878656626153751	(25,11)
36.007384160200456262989262	(25,12)
35.921464199322459717350436	(25,13)
35.820457873027715939575449	(25,14)
35.704733726406336273684274	(25,15)
35.575259724278523205759209	(25,16)
35.433600318103850147586625	(25,17)
35.281884792982310876894105	(25,18)
35.122748723770813942598504	(25,19)
34.959251922041313197856922	(25,20)
34.794777488633377607736134	(25,21)
34.632917403522083841751367	(25,22)
34.477350443368514432996534	(25,23)
34.331718132575351337900838	(25,24)
34.19950397231986484876308	(25,25)
34.083920457624543988811704	(25,26)
33.98780750753466329180502	(25,27)
33.913545019408916928800027	(25,28)
33.86298141827864400974112	(25,29)
33.8373793781504194096559	(25,30)
33.676412599264848793220177	(26,1)
33.676307565015435040651102	(26,2)
33.675599291804482000049584	(26,3)
33.673318766703228464038107	(26,4)
33.668079982010227521594247	(26,5)
33.658158168864622164870048	(26,6)
33.641589379875178288751845	(26,7)
33.616287231715249250133889	(26,8)
33.580171512302050697862587	(26,9)
33.531302358499263069529935	(26,10)
33.468012945865045876947856	(26,11)
33.38903323907740694208463	(26,12)
33.293597451759996902194093	(26,13)
33.181528534953792762246878	(26,14)
33.053294264154210304211559	(26,15)
32.910031254554271034481512	(26,16)
32.753535352923504451673493	(26,17)
32.586219121722391189368836	(26,18)
32.411039306788900126812772	(26,19)
32.231399033948634726315322	(26,20)
32.051030828846494341414931	(26,21)
31.873867289904845486023704	(26,22)
31.70390634663121373251015	(26,23)
31.545077569450329132729849	(26,24)
31.401115094638290458264965	(26,25)
31.275441560130127909256532	(26,26)
31.171066195462744683214139	(26,27)
31.090499034159296452832837	(26,28)
31.03568224312796451317012	(26,29)
31.0079388648095410370431	(26,30)
31.256119522900427361275758	(27,1)
31.25600430565014275589329	(27,2)
31.25522736916292098935341	(27,3)
31.252725798970930845510281	(27,4)
31.246979461675114975637741	(27,5)
31.236097259646845947036492	(27,6)
31.217927229037651090877927	(27,7)
31.190185973645377319339446	(27,8)
31.150601587461143316873113	(27,9)
31.097062955949634840745883	(27,10)
31.027767316033225438177561	(27,11)
30.941357393426826685144465	(27,12)
30.837039500652203366544968	(27,13)
30.714674785491640357208409	(27,14)
30.574837385727214148837574	(27,15)
30.418835471970262801036459	(27,16)
30.248693832696989121917563	(27,17)
30.067099476493076371336406	(27,18)
29.877314363759190321505061	(27,19)
29.683061526133901409834645	(27,20)
29.488392257938603354879686	(27,21)
29.297542657106952130325089	(27,22)
29.114787568066800263539726	(27,23)
28.944299064566961990933556	(27,24)
28.790015215540944962540549	(27,25)
28.655523247660082706247294	(27,26)
28.543959593872979217891308	(27,27)
28.457927896944148090903032	(27,28)
28.39943495788784874665524	(27,29)
28.3698439487533283553506	(27,30)
29.018088053028293127892081	(28,1)
29.017963215677015599458533	(28,2)
29.017121412292349534853301	(28,3)
29.014411027819381178946496	(28,4)
29.008185275261831315483721	(28,5)
28.996396130228929169481627	(28,6)
28.976714564075931244790693	(28,7)
28.946672286513084731330495	(28,8)
28.903818617195583726185798	(28,9)
28.845884552452734890572152	(28,10)
28.770944809760252162962666	(28,11)
28.6775678825945296702996	(28,12)
28.564944163604898138172895	(28,13)
28.43298315413580824399147	(28,14)
28.282372698964753564684755	(28,15)
28.114595931324646945313408	(28,16)
27.931904895196336670153487	(28,17)
27.737253229566229078563399	(28,18)
27.534193415197312598381042	(28,19)
27.326746506684981747867782	(28,20)
27.119253728723733694821792	(28,21)
26.916219697696385243915835	(28,22)
26.722156402110745629532107	(28,23)
26.541435645938200165498899	(28,24)
26.378155725809145933008184	(28,25)
26.236026002476702119153751	(28,26)
26.118271036709072687397934	(28,27)
26.027554319169067395260883	(28,28)
25.96592047427715651983557	(28,29)
25.9347542117966514914964	(28,30)
26.96593841526953349752724	(29,1)
26.965804462185838188557408	(29,2)
26.9649011936025531819129	(29,3)
26.961992954991572189507224	(29,4)
26.955313006356031259774426	(29,5)
26.942664840456037585539568	(29,6)
26.921552229071394688116463	(29,7)
26.889332960707058865174199	(29,8)
26.843389370300647245635507	(29,9)
26.781306889293738769127801	(29,10)
26.70105025821762084284232	(29,11)
26.601126084910602837878823	(29,12)
26.480720415046966239971374	(29,13)
26.339801116861669694304977	(29,14)
26.17917720204532694252381	(29,15)
26.000510530490156213506299	(29,16)
25.806279297620902611218311	(29,17)
