a^3^1^2_1_(sigma,mu)
-6.73049370810718059103643e-6	(4,13)
-7.30002148516915008368771e-6	(4,14)
-7.73583376066701217421981e-6	(4,15)
-8.01051945626158246455487e-6	(4,16)
-8.10317632416030249302687e-6	(4,17)
-8.00139145461183996701458e-6	(4,18)
-7.70279740469158902689595e-6	(4,19)
-7.2160345788571342353764e-6	(4,20)
-6.56099162714351378948354e-6	(4,21)
-5.76825082471384449964692e-6	(4,22)
-4.87772992793413656974604e-6	(4,23)
-3.9365801292921687882877e-6	(4,24)
-2.99646524602049102716898e-6	(4,25)
-2.11040408055131258028576e-6	(4,26)
-1.32940058859860374277853e-6	(4,27)
-6.9911090562967230708059e-7	(4,28)
-2.5679986535171791900085e-7	(4,29)
-2.882172904973758962915e-8	(4,30)
-2.431959824537574857248e-8	(5,1)
-2.1846843973975123501869e-7	(5,2)
-6.0448818552970609653739e-7	(5,3)
-1.17734940117845156787935e-6	(5,4)
-1.92840045527582404891215e-6	(5,5)
-2.84424373174343227818951e-6	(5,6)
-3.90555377617841908827904e-6	(5,7)
-5.08606057674615141217947e-6	(5,8)
-6.35192282773818629455539e-6	(5,9)
-7.66169020215065694381696e-6	(5,10)
-8.96700235727585936603299e-6	(5,11)
-0.00001021410036003938936537966	(5,12)
-0.00001134614049751922596829529	(5,13)
-0.00001230620969892832964368339	(5,14)
-0.00001304085545927125033426827	(5,15)
-0.00001350387045112779714547829	(5,16)
-0.00001366002103854716364791184	(5,17)
-0.00001348838579764863959410651	(5,18)
-0.00001298497841570999154872297	(5,19)
-0.00001216436948038851903294138	(5,20)
-0.00001106009105659614598677768	(5,21)
-9.72370103208954709072041e-6	(5,22)
-8.22249301415610729091672e-6	(5,23)
-6.63595240067468526786446e-6	(5,24)
-5.05116965900398667753962e-6	(5,25)
-3.55751755516243936305192e-6	(5,26)
-2.24097099487437677412697e-6	(5,27)
-1.17848923683460909258683e-6	(5,28)
-4.3288623117058739180301e-7	(5,29)
-4.858461062759200120601e-8	(5,30)
-3.720753750140719879542e-8	(6,1)
-3.3424370531834498421436e-7	(6,2)
-9.2483090605496306166279e-7	(6,3)
-1.80127426375029885039958e-6	(6,4)
-2.95033688257561979937574e-6	(6,5)
-4.35152031681160114943282e-6	(6,6)
-5.97525620875314336439412e-6	(6,7)
-7.78135063890611138071742e-6	(6,8)
-9.7180252599202713986527e-6	(6,9)
-0.00001172185977321702780141039	(6,10)
-0.00001371886179372254789269133	(6,11)
-0.00001562677989364489067744959	(6,12)
-0.00001735864441294885175746822	(6,13)
-0.00001882738174089829878701578	(6,14)
-0.00001995121563714210033989213	(6,15)
-0.0000206594579071678829120845	(6,16)
-0.00002089821277802646791426446	(6,17)
-0.00002063548402196264083464614	(6,18)
-0.00001986518661863182328098754	(6,19)
-0.00001860962627535057919309068	(6,20)
-0.00001692011639833317582759852	(6,21)
-0.0000148755446117019866423954	(6,22)
-0.00001257886742301263548615795	(6,23)
-0.00001015168731164268461964536	(6,24)
-7.72723534782892527371541e-6	(6,25)
-5.44222873372765081576316e-6	(6,26)
-3.42818251290262971819731e-6	(6,27)
-1.80281739807254945887359e-6	(6,28)
-6.6221469672466376439499e-7	(6,29)
-7.432299853698586767018e-8	(6,30)
-5.341757911250560304639e-8	(7,1)
-4.7986216344335061957483e-7	(7,2)
-1.32774777974479380698163e-6	(7,3)
-2.58602681960149565903886e-6	(7,4)
-4.23569452475329530016627e-6	(7,5)
-6.24731982922219894020244e-6	(7,6)
-8.57844868134823180788439e-6	(7,7)
-0.00001117137033642456642024044	(7,8)
-0.00001395174075399884979752101	(7,9)
-0.00001682850049091353537321559	(7,10)
-0.00001969541170393047583751349	(7,11)
-0.00002243438048623584679521867	(7,12)
-0.00002492054226551600973617759	(7,13)
-0.00002702888846160577305132221	(7,14)
-0.00002864202278549723792208336	(7,15)
-0.00002965847578719083506759448	(7,16)
-0.00003000089436119876029006045	(7,17)
-0.0000296233723817215639781927	(7,18)
-0.00002851720716348676981879952	(7,19)
-0.00002671445506233109788949951	(7,20)
-0.00002428881238624337563386349	(7,21)
-0.00002135355259662931915073747	(7,22)
-0.00001805648992294027353793478	(7,23)
-0.00001457219167429620063053284	(7,24)
-0.00001109190370046596731408916	(7,25)
-7.81186311704339878277394e-6	(7,26)
-4.92082969712518044189834e-6	(7,27)
-2.58775692954915163865293e-6	(7,28)
-9.5053637282294036416889e-7	(7,29)
-1.0668226508879507077873e-7	(7,30)
-7.33026525466336734977e-8	(8,1)
-6.5849425655198128839365e-7	(8,2)
-1.82201116883558720462398e-6	(8,3)
-3.54869251374137256713212e-6	(8,4)
-5.81245676407226984123804e-6	(8,5)
-8.57291239420706361818258e-6	(8,6)
-0.00001177179357040151088149128	(8,7)
-0.0000153298942676908962040362	(8,8)
-0.00001914517923475755340415618	(8,9)
-0.00002309267232783440206225316	(8,10)
-0.00002702656785307490661706952	(8,11)
-0.0000307847929928141058422059	(8,12)
-0.00003419599044603456745271575	(8,13)
-0.00003708861631296076031192873	(8,14)
-0.00003930158753858825918410063	(8,15)
-0.00004069569387077067375440732	(8,16)
-0.00004116483581644396367662882	(8,17)
-0.00004064608102475793327936256	(8,18)
-0.00003912755742858093990131377	(8,19)
-0.00003665332367945241019302128	(8,20)
-0.00003332456776622111029548783	(8,21)
-0.00002929676622339705096715012	(8,22)
-0.00002477276471587234488429567	(8,23)
-0.00001999208670149432206518915	(8,24)
-0.00001521710873376500885047629	(8,25)
-0.00001071702793691925978364786	(8,26)
-6.75076212474570054604849e-6	(8,27)
-3.5500450953600773254147e-6	(8,28)
-1.30399626121355189050835e-6	(8,29)
-1.4635191965081650632675e-7	(8,30)
-9.720154239963116536161e-8	(9,1)
-8.7318335904920087310158e-7	(9,2)
-2.41604181933193234300871e-6	(9,3)
-4.70567178526722657383384e-6	(9,4)
-7.7074843599730248642409e-6	(9,5)
-0.00001136791056546217738680845	(9,6)
-0.00001560967306669296837473949	(9,7)
-0.00002032771946392612878338299	(9,8)
-0.00002538671740911402121691579	(9,9)
-0.00003062090843884121551727456	(9,10)
-0.00003583691180683479104413855	(9,11)
-0.00004081978069932501055446502	(9,12)
-0.00004534226931830698229136125	(9,13)
-0.00004917690529480991269458871	(9,14)
-0.0000521101157267541728628364	(9,15)
-0.00005395736405560039225483991	(9,16)
-0.00005457805164308347830617162	(9,17)
-0.00005388884689959029237286919	(9,18)
-0.00005187414007898867354271514	(9,19)
-0.00004859248503057244797900948	(9,20)
-0.00004417816926480653779445323	(9,21)
-0.00003883742786684782531094805	(9,22)
-0.00003283925263800582931527855	(9,23)
-0.00002650120632028009094341397	(9,24)
-0.00002017109094994583402418793	(9,25)
-0.00001420569851456980134896453	(9,26)
-8.94815540213615568346715e-6	(9,27)
-4.70553230514868256555506e-6	(9,28)
-1.72841196302513300794637e-6	(9,29)
-1.9398463285967365459181e-7	(9,30)
-1.2538777594645540633305e-7	(10,1)
-1.12638662238130398516486e-6	(10,2)
-3.11663840380344595463925e-6	(10,3)
-6.07020559274289834964827e-6	(10,4)
-9.94246234925541807369147e-6	(10,5)
-0.00001466429098748440010189204	(10,6)
-0.00002013597931825934711895993	(10,7)
-0.00002622197251152973036589968	(10,8)
-0.00003274764191500815972749763	(10,9)
-0.00003949909981599220563103459	(10,10)
-0.00004622682349862107203762344	(10,11)
-0.00005265347857333692519753884	(10,12)
-0.00005848588701425807393916186	(10,13)
-0.00006343061478975497381544716	(10,14)
-0.00006721220663935049544088737	(10,15)
-0.00006959271971085468169779368	(10,16)
-0.00007039094572376223233132239	(10,17)
-0.00006949959489843095756174941	(10,18)
-0.00006689876197210412359480524	(10,19)
-0.00006266420708014371827809977	(10,20)
-0.00005696934751890499727059512	(10,21)
-0.00005008034060962795710233835	(10,22)
-0.00004234420080983882220385495	(10,23)
-0.00003417048525578684263779569	(10,24)
-0.00002600764695651594417137788	(10,25)
-0.00001831564149074559383176689	(10,26)
-0.00001153673557496374001635296	(10,27)
-6.06666957722588927890836e-6	(10,28)
-2.22835048244533868313665e-6	(10,29)
-2.5009260635886701270496e-7	(10,30)
-1.5801181134788382296458e-7	(11,1)
-1.41945563858072993155588e-6	(11,2)
-3.92754054938665900029171e-6	(11,3)
-7.64957664492427879155767e-6	(11,4)
-0.00001252931586453594868612692	(11,5)
-0.00001847963299303906003719211	(11,6)
-0.00002537482986431560900002397	(11,7)
-0.00003304401821719837493175987	(11,8)
-0.00004126704791184722581582125	(11,9)
-0.00004977427886038136126387446	(11,10)
-0.00005825115962374551397279958	(11,11)
-0.00006634810396886704116088497	(11,12)
-0.00007369559498660093972702354	(11,13)
-0.00007992385182235625868530752	(11,14)
-0.00008468582908292233478698571	(11,15)
-0.00008768184478927967364094403	(11,16)
-0.00008868380296195499665119765	(11,17)
-0.00008755683178683278055993951	(11,18)
-0.00008427622022057246572424896	(11,19)
-0.00007893780680742310029160944	(11,20)
-0.00007176043539090266672676453	(11,21)
-0.00006307970504299983039452634	(11,22)
-0.00005333295203904998260777531	(11,23)
-0.00004303614588852460725908344	(11,24)
-0.00003275409103637092820404596	(11,25)
-0.00002306593515521248438382687	(11,26)
-0.00001452843702381127699975509	(11,27)
-7.63969899702205878199229e-6	(11,28)
-2.80609616342727855846824e-6	(11,29)
-3.1493173702065570293443e-7	(11,30)
-1.9504463905696971832521e-7	(12,1)
-1.75212979919149614903612e-6	(12,2)
-4.84802699847132861930209e-6	(12,3)
-9.44237909243837567621005e-6	(12,4)
-0.0000154657382130089469464654	(12,5)
-0.00002281052313076200934982287	(12,6)
-0.00003132151172889729775766476	(12,7)
-0.00004078766766828595946039046	(12,8)
-0.00005093711447386280995627863	(12,9)
-0.00006143686218171050855953889	(12,10)
-0.00007189847668268339083065998	(12,11)
-0.00008189029796976449149290627	(12,12)
-0.00009095611789251982138154864	(12,13)
-0.00009863949174498397005670244	(12,14)
-0.00010451215868483641497314187	(12,15)
-0.00010820445979573005151848032	(12,16)
-0.00010943523621696799110409511	(12,17)
-0.00010803851302293523130928396	(12,18)
-0.00010398435488603782637087987	(12,19)
-0.00009739161879495314580382394	(12,20)
-0.00008853090283869607584618627	(12,21)
-0.00007781675000395557783658956	(12,22)
-0.00006578904462919400333417738	(12,23)
-0.00005308445676884026931927066	(12,24)
-0.00004039966190091415584858949	(12,25)
-0.00002844880953136270720747988	(12,26)
-0.00001791826504968930060816441	(12,27)
-9.42195315058705059702221e-6	(12,28)
-3.46065898935739666199698e-6	(12,29)
-3.8839033027244837044935e-7	(12,30)
-2.3623331249532225529385e-7	(13,1)
-2.12213681783804353169236e-6	(13,2)
-5.87181029030255147784861e-6	(13,3)
-0.00001143636578472298972714059	(13,4)
-0.00001873166510012287038968299	(13,5)
-0.00002762735557847102226590189	(13,6)
-0.00003793534316943226522489971	(13,7)
-0.00004939988538466955121915104	(13,8)
-0.00006169150428138971407949817	(13,9)
-0.00007440666717591043464593022	(13,10)
-0.00008707467870959728648742609	(13,11)
-0.00009917251815215917293919812	(13,12)
-0.00011014751005593169468531773	(13,13)
-0.00011944682117313124398460541	(13,14)
-0.00012655192676592321492554219	(13,15)
-0.00013101547823890263454465244	(13,16)
-0.00013249751281998409832086063	(13,17)
-0.00013079773544438221011538509	(13,18)
-0.00012588070599336364129396817	(13,19)
-0.00011789118288358994100997015	(13,20)
-0.00010715757581317263564882942	(13,21)
-0.00009418238621476965948455821	(13,22)
-0.00007961958059349112768713482	(13,23)
-0.0000642399518606772363267644	(13,24)
-0.00004888657473759712508131384	(13,25)
-0.00003442335635971279405236845	(13,26)
-0.00002168033994566712533963918	(13,27)
-0.00001139977734421757930198703	(13,28)
-4.1870120128542610125188e-6	(13,29)
-4.6990355049420602715261e-7	(13,30)
-2.8107941580676579229454e-7	(14,1)
-2.52499930198553823293578e-6	(14,2)
-6.9865015721434762247661e-6	(14,3)
-0.00001360740598586888179317927	(14,4)
-0.00002228756780213857164927746	(14,5)
-0.00003287181567344079462409927	(14,6)
-0.00004513622043087388177004161	(14,7)
-0.00005877629671611737190099737	(14,8)
-0.00007339976077642081678381562	(14,9)
-0.00008852616681912818293531617	(14,10)
-0.00010359514256955871134941807	(14,11)
-0.00011798409676044085280701756	(14,12)
-0.00013103526043947475323837024	(14,13)
-0.00014209085409845652887594205	(14,14)
-0.00015053415771332112837254708	(14,15)
-0.00015583341289843429954213098	(14,16)
-0.00015758490332925096544682853	(14,17)
-0.00015555131387568600145188553	(14,18)
-0.00014969159927010557942723113	(14,19)
-0.00014017909989036217821253604	(14,20)
-0.00012740548676838028197912729	(14,21)
-0.00011196922670553758349939918	(14,22)
-0.00009464853069529351903995909	(14,23)
-0.00007636006743933543721229884	(14,24)
-0.0000581059667571427096373243	(14,25)
-0.0000409126907999985867406951	(14,26)
-0.00002576611815029235710615397	(14,27)
-0.00001354759783750425546192799	(14,28)
-4.97575002387036857075921e-6	(14,29)
-5.5841516472664037977075e-7	(14,30)
-3.2884897222702373572336e-7	(15,1)
-2.95412376291660007195479e-6	(15,2)
-8.17385690014699333943644e-6	(15,3)
-0.00001591996518996723949001145	(15,4)
-0.00002607523944058467691642113	(15,5)
-0.0000384580406602277706146305	(15,6)
-0.00005280621403450385673643091	(15,7)
-0.00006876327144022910926915402	(15,8)
-0.00008586991892938021928835861	(15,9)
-0.0001035636528149243129845218	(15,10)
-0.00012118844134331896791422119	(15,11)
-0.00013801551235651189571256897	(15,12)
-0.00015327507873732817085022565	(15,13)
-0.00016619757545226563320018716	(15,14)
-0.00017606178957454503557131429	(15,15)
-0.00018224627049589585876664304	(15,16)
-0.00018427972728828977758351605	(15,17)
-0.00018188583913789336822228556	(15,18)
-0.00017501806769847957467376473	(15,19)
-0.00016388066577431543858967024	(15,20)
-0.00014893307731405954755574356	(15,21)
-0.00013087623046625544804889638	(15,22)
-0.00011062071814444428953790981	(15,23)
-0.00008923840042784978562711958	(15,24)
-0.00006790040747344211735696064	(15,25)
-0.00004780573803238177020188127	(15,26)
-0.00003010552746974096741138526	(15,27)
-0.00001582852283220231389034046	(15,28)
-5.81331130832755941211305e-6	(15,29)
-6.5240248856614551769622e-7	(15,30)
-3.7861651468458686014929e-7	(16,1)
-3.40119651256648399989239e-6	(16,2)
-9.41087267326322670544294e-6	(16,3)
-0.00001832923875527678964623331	(16,4)
-0.00003002128999769226932065615	(16,5)
-0.00004427777541052513284258131	(16,6)
-0.00006079665024311442278467262	(16,7)
-0.00007916714952687541767667805	(16,8)
-0.0000988600340290207311504209	(16,9)
-0.00011922715280783447704950732	(16,10)
-0.00013951264960169180348023348	(16,11)
-0.00015887698703086360250512175	(16,12)
-0.00017643358644468226025135462	(16,13)
-0.00019129642486141634324953544	(16,14)
-0.00020263555113167380823649808	(16,15)
-0.00020973633605768885995127659	(16,16)
-0.00021205749047746459702742976	(16,17)
-0.00020928257003556894714569729	(16,18)
-0.00020135988626763891200400308	(16,19)
-0.00018852645705563596173960848	(16,20)
-0.00017131279745761902790846195	(16,21)
-0.00015052686857253341715205283	(16,22)
-0.00012721722586855357274730713	(16,23)
-0.00010261717761588839360159411	(16,24)
-0.00007807341425272104862779684	(16,25)
-0.00005496395000246331168638558	(16,26)
-0.0000346112060129554851404728	(16,27)
-0.00001819657487419491335560271	(16,28)
-6.68279846753763646107329e-6	(16,29)
-7.4996855604675185865914e-7	(16,30)
-4.2933819160507499866927e-7	(17,1)
-3.85684038976671462218841e-6	(17,2)
-0.00001067160275837740587423302	(17,3)
-0.00002078469111761727477575868	(17,4)
-0.00003404294338755024945081105	(17,5)
-0.00005020892303540735551712856	(17,6)
-0.00006893985313421155869070619	(17,7)
-0.00008976953412357627770118298	(17,8)
-0.00011209728397453007873693604	(17,9)
-0.00013518747658002556539926387	(17,10)
-0.0001581823235824956096868953	(17,11)
-0.00018012922979711303743985781	(17,12)
-0.00020002248233639783826084945	(17,13)
-0.00021685737205319478192540565	(17,14)
-0.00022969327384039778987769968	(17,15)
-0.00023772090781950718933675135	(17,16)
-0.0002403281212898703895265093	(17,17)
-0.00023715818418202848299294474	(17,18)
-0.00022815483522388780054124042	(17,19)
-0.00021358914522912640200674842	(17,20)
-0.00019406460810527013293882719	(17,21)
-0.00017049860495129259215872733	(17,22)
-0.00014408034754384424936931946	(17,23)
-0.00011620740894023145760019185	(17,24)
-0.00008840480421619192726967953	(17,25)
-0.00006223212489994655297707954	(17,26)
-0.00003918532145767216135717322	(17,27)
-0.00002060027854582580220217667	(17,28)
-7.56529665071258268280001e-6	(17,29)
-8.4899009257709392906536e-7	(17,30)
-4.7994146877244117894739e-7	(18,1)
-4.31142057216510350765163e-6	(18,2)
-0.00001192938811761394603781246	(18,3)
-0.00002323439837348186385138486	(18,4)
-0.00003805515018291232417194021	(18,5)
-0.00005612603543856440060228061	(18,6)
-0.00007706354922645873432947414	(18,7)
-0.00010034604937357982241796062	(18,8)
-0.00012530139427436997857499618	(18,9)
-0.0001511064689746034574877756	(18,10)
-0.00017680156404664866481275377	(18,11)
-0.00020132109280831811285164438	(18,12)
-0.00022354036566170567995471186	(18,13)
-0.000242336270812040916562188	(18,14)
-0.00025665794355273104957431185	(18,15)
-0.00026560204397413823595743886	(18,16)
-0.00026848628077315928929158752	(18,17)
-0.00026491444359276668305786209	(18,18)
-0.00025482649997604483635588933	(18,19)
-0.00023852826457189358604407808	(18,20)
-0.00021669667484156061491250988	(18,21)
-0.00019035866473668807752061312	(18,22)
-0.00016084382718840802454275069	(18,23)
-0.00012971328746598517549375144	(18,24)
-0.00009866926382361953177282837	(18,25)
-0.00006945148368944578267926671	(18,26)
-0.00004372780729320420604160829	(18,27)
-0.00002298699137091465053408758	(18,28)
-8.44146429806207189364404e-6	(18,29)
-9.4729604508949575771425e-7	(18,30)
-5.2941505232187847355293e-7	(19,1)
-4.75585237427060209145082e-6	(19,2)
-0.00001315909192456880444017673	(19,3)
-0.00002562940151273437198958592	(19,4)
-0.00004197771763052746466856348	(19,5)
-0.00006191082893686093218257477	(19,6)
-0.00008500530553653722345175699	(19,7)
-0.00011068513979861987697498329	(19,8)
-0.00013820811144062567625088917	(19,9)
-0.00016666531545484369228337186	(19,10)
-0.00019499713203294940373678445	(19,11)
-0.00022202727544366681255003377	(19,12)
-0.00024651459587062801227539668	(19,13)
-0.00026722023132989780885062107	(19,14)
-0.00028298574594598867614392486	(19,15)
-0.00029281627301304521417468741	(19,16)
-0.00029596160274282300021928736	(19,17)
-0.00029198775619643302968436571	(19,18)
-0.00028083193539654662772228203	(19,19)
-0.00026283481880398388080728385	(19,20)
-0.00023874588395396061549141963	(19,21)
-0.00020969961929001510163347808	(19,22)
-0.00017716292170365622610838889	(19,23)
-0.00014285642981989478434363931	(19,24)
-0.00010865478548520669551632452	(19,25)
-0.00007647264588430035887292574	(19,26)
-0.0000481445318678109785527555	(19,27)
-0.00002530719786747825220446295	(19,28)
-9.29310996794720479823533e-6	(19,29)
-1.04284452878427489236974e-6	(19,30)
-5.7688360865960309925044e-7	(20,1)
-5.18227247272459452068774e-6	(20,2)
-0.00001433895678987448157011002	(20,3)
-0.00002792732362533212140556771	(20,4)
-0.00004574123405700839837753724	(20,5)
-0.00006746092153093112182196653	(20,6)
-0.00009262452532199831999689127	(20,7)
-0.00012060368837943965437506948	(20,8)
-0.0001505887019266179518231707	(20,9)
-0.00018158805144541169333139003	(20,10)
-0.00021244594789234868442752694	(20,11)
-0.00024187962572016393071122504	(20,12)
-0.00026853603360273711742782936	(20,13)
-0.00029106526324196733638640374	(20,14)
-0.00030820591125095578274475159	(20,15)
-0.00031887580065928521953819265	(20,16)
-0.0003222603193887743582087566	(20,17)
-0.00031789021757653881085147093	(20,18)
-0.00030570111468930313261758922	(20,19)
-0.00028606817837654142695391817	(20,20)
-0.0002598113369237020618724207	(20,21)
-0.00022816878769050525147859984	(20,22)
-0.00019273922607119365684669292	(20,23)
-0.00015539588342368449039535248	(20,24)
-0.00011817787750127111125066228	(20,25)
-0.00008316633005347440156351006	(20,26)
-0.00005235403275248277229046256	(20,27)
-0.00002751804854046410272646872	(20,28)
-0.0000101044916669455611132983	(20,29)
-1.13386862091706859343032e-6	(20,30)
-6.2165703407760715042467e-7	(21,1)
-5.584481505833903659404e-6	(21,2)
-0.00001545182939577018443125207	(21,3)
-0.00003009475503457230967353683	(21,4)
-0.00004929097528289378411217664	(21,5)
-0.00007269559390934922797380087	(21,6)
-0.00009981035725432377668731981	(21,7)
-0.00012995731338247603707001646	(21,8)
-0.00016226280637007394815179381	(21,9)
-0.00019565705840834891394945509	(21,10)
-0.00022889321422441434908799198	(21,11)
-0.00026058776499722014103237892	(21,12)
-0.00028928192620850600054126173	(21,13)
-0.00031352106583686286857351218	(21,14)
-0.00033194694593559437017840448	(21,15)
-0.00034339562860876276420723094	(21,16)
-0.00034699264484422754603454533	(21,17)
-0.00034223659920720383550841756	(21,18)
-0.0003290628589239100845463142	(21,19)
-0.00030788032210751848932795669	(21,20)
-0.00027957634663801415078550333	(21,21)
-0.00024548753662103813703788527	(21,22)
-0.00020733696244502528207370407	(21,23)
-0.00016714124915748587035771707	(21,24)
-0.00012709353667749458384579929	(21,25)
-0.00008943036759888656318818664	(21,26)
-0.0000562919297301935756591423	(21,27)
-0.00002958567850383453221208532	(21,28)
-0.0000108631680098990590503224	(21,29)
-1.21897186030175042590926e-6	(21,30)
-6.6325109393476550326823e-7	(22,1)
-5.95812947971014717793216e-6	(22,2)
-0.00001648567349774643910264673	(22,3)
-0.00003210825242694767058142989	(22,4)
-0.00005258854098993458070448004	(22,5)
-0.0000775582026184597989372376	(22,6)
-0.00010648500825101308943040501	(22,7)
-0.00013864468096071129065278348	(22,8)
-0.0001731038227403848774801369	(22,9)
-0.00020871955242152565292270203	(22,10)
-0.00024416000299784275215992478	(22,11)
-0.0002779477205103392506828462	(22,12)
-0.00030852548398572750472874651	(22,13)
-0.00033434139808245933256775931	(22,14)
-0.00035394760190646537068184504	(22,15)
-0.00036610489036558215057489696	(22,16)
-0.00036988421708370418533130702	(22,17)
-0.00036475562039516159470957626	(22,18)
-0.00035065566211214752231863275	(22,19)
-0.00032802595320006154116889233	(22,20)
-0.00029781761247363192523378584	(22,21)
-0.00026145932743754795674708018	(22,22)
-0.00022078976922498983695760404	(22,23)
-0.00017795814873736157678013863	(22,24)
-0.00013529940193141553805622189	(22,25)
-0.00009519262317986553487599233	(22,26)
-0.00005991276186544246334048085	(22,27)
-0.00003148617251901283178124517	(22,28)
-0.00001156035243966177245545314	(22,29)
-1.29716798803396851093483e-6	(22,30)
-7.0138257375417401583605e-7	(23,1)
-6.30067220949723572369385e-6	(23,2)
-0.00001743344940048033152135309	(23,3)
-0.00003395410411156172721193287	(23,4)
-0.00005561147024194175048194496	(23,5)
-0.00008201561300301526165943132	(23,6)
-0.0001126029648640932931111394	(23,7)
-0.00014660649128234193852136805	(23,8)
-0.00018303764028542975599592258	(23,9)
-0.00022068605733744847250834376	(23,10)
-0.00025814146902082738427028961	(23,11)
-0.00029383989104277190721234884	(23,12)
-0.00032613362134636291899132302	(23,13)
-0.00035338162998400509100004609	(23,14)
-0.00037405428343046082303422439	(23,15)
-0.00038684416827347646774239221	(23,16)
-0.00039077338651957184592545253	(23,17)
-0.00038528727386879895085892082	(23,18)
-0.00037032511973902401498839983	(23,19)
-0.00034636009344534217629721495	(23,20)
-0.00031440303590868384390701556	(23,21)
-0.00027596779840764638809202411	(23,22)
-0.00023299908160510431294983288	(23,23)
-0.00018776691945085923981288018	(23,24)
-0.00014273476194060430879050621	(23,25)
-0.00010041029654008010715156768	(23,26)
-0.00006318954809249213559835071	(23,27)
