mdd13_(sigma,mu)
1.38405729465240572842966	(6,3)
1.38298963001978517156743	(6,4)
1.38053632696890749738838	(6,5)
1.3758873759700167234348	(6,6)
1.36811632359043002077229	(6,7)
1.35623079235473519002746	(6,8)
1.33922708130537260831095	(6,9)
1.31614645516837178418344	(6,10)
1.28613086789245601212134	(6,11)
1.24847607999249766496942	(6,12)
1.20268036139553363468874	(6,13)
1.1484871738314543491881	(6,14)
1.08592036958576119177243	(6,15)
1.01531052238719506453314	(6,16)
0.93731104395941750018264	(6,17)
0.85290278182360285963503	(6,18)
0.76338589976366611637042	(6,19)
0.67035807301395143979184	(6,20)
0.57567843464602336833936	(6,21)
0.48141731208350659984678	(6,22)
0.38979258367603319409198	(6,23)
0.30309441785105428798133	(6,24)
0.22360114972082381889512	(6,25)
0.153489994423006080705694	(6,26)
0.09474707339188573310447	(6,27)
0.049081725105015899088505	(6,28)
0.017850194649802187878445	(6,29)
0.0019934940899392822036287	(6,30)
1.57410521699850644839819	(7,1)
1.57404917915170415652352	(7,2)
1.57367129032734472952026	(7,3)
1.57245441841048996663284	(7,4)
1.56965828263990216123026	(7,5)
1.56435974446872876676979	(7,6)
1.55550307313437991431502	(7,7)
1.54195764141280089562292	(7,8)
1.52258031392128792232908	(7,9)
1.49627978649617139717926	(7,10)
1.46208027857392580726064	(7,11)
1.41918221287707952616142	(7,12)
1.36701777592784295505281	(7,13)
1.30529948598420774311583	(7,14)
1.23406006915139684283308	(7,15)
1.15368205423546736581613	(7,16)
1.06491556591847628229598	(7,17)
0.96888287226574563245289	(7,18)
0.86706838968497121896015	(7,19)
0.76129313115140466420207	(7,20)
0.653673053522324508317613	(7,21)
0.546561442050149307978912	(7,22)
0.442476353175944764862877	(7,23)
0.344015168223487659089281	(7,24)
0.253759400991033531300511	(7,25)
0.17417393388145237031794	(7,26)
0.107505700072373238393527	(7,27)
0.055687359506685427927398	(7,28)
0.0202516358041220924633209	(7,29)
0.0022616331224155163625408	(7,30)
1.747053584430963809249923	(8,1)
1.746991321153225275926211	(8,2)
1.746571451539112004619255	(8,3)
1.745219395342317143481479	(8,4)
1.742112641717655564451492	(8,5)
1.736225534137520501245909	(8,6)
1.7263851557794502342479	(8,7)
1.71133549213667858781078	(8,8)
1.689806828225933057070953	(8,9)
1.660587327079787839596013	(8,10)
1.622593888803598559217302	(8,11)
1.574939642131029446640031	(8,12)
1.516995705569147466880849	(8,13)
1.448445115114358017943218	(8,14)
1.369327014272688190171277	(8,15)
1.28006933350174014351881	(8,16)
1.181508275408346443498671	(8,17)
1.074893021033246085608995	(8,18)
0.961874249518456374688563	(8,19)
0.844475388220664971074435	(8,20)
0.725046038266243974458791	(8,21)
0.606197777789605500837467	(8,22)
0.490723518040212689156373	(8,23)
0.381502718608801015628804	(8,24)
0.28139595899580536048525	(8,25)
0.1931334865068707264828404	(8,26)
0.1192032737594498526794186	(8,27)
0.0617446888696878437708993	(8,28)
0.0224540015451971493584853	(8,29)
0.0025075584426301249590283	(8,30)
1.894904290803141109993211	(9,1)
1.894836754105922560415697	(9,2)
1.894381323426906176462341	(9,3)
1.89291475418788671881116	(9,4)
1.889544872745394032308017	(9,5)
1.883159154698350004504094	(9,6)
1.872485344170870515881952	(9,7)
1.856161051888269533063492	(9,8)
1.832809031958075764987165	(9,9)
1.801114825732456714960756	(9,10)
1.759903626653783476523692	(9,11)
1.708213493906388334505992	(9,12)
1.645362351637726981190139	(9,13)
1.571006491764680670555791	(9,14)
1.485188513104808071551405	(9,15)
1.388372771223014522165969	(9,16)
1.281466509631929639025926	(9,17)
1.165824950547830795882677	(9,18)
1.043238816520092164251557	(9,19)
0.915903108712600309301188	(9,20)
0.786366543183773522024468	(9,21)
0.657461870937090718657561	(9,22)
0.5322183651980999969294728	(9,23)
0.4137589870336861019373803	(9,24)
0.3051860309556520467638623	(9,25)
0.2094602664754686095861798	(9,26)
0.1292795769744130669905738	(9,27)
0.06696370934582882488053	(9,28)
0.02435187289828839877949791	(9,29)
0.00271949980088229657511456	(9,30)
2.013980508214107944424647	(10,1)
2.013908778163905076424296	(10,2)
2.013425069683177307343924	(10,3)
2.011867439447963430822948	(10,4)
2.008288310301164396536442	(10,5)
2.001506050827672501990874	(10,6)
1.990169328963082802175648	(10,7)
1.972830984278716003746195	(10,8)
1.948027915190020359975135	(10,9)
1.914363470771948488803144	(10,10)
1.87058901852981114951111	(10,11)
1.815681654922993204165816	(10,12)
1.748915355263810954494441	(10,13)
1.669923156154171367486952	(10,14)
1.578748185310541905940741	(10,15)
1.475881494133244158404446	(10,16)
1.3622847386256236374382056	(10,17)
1.2393958566983319077406959	(10,18)
1.1091160857507773058019316	(10,19)
0.973777036263971667695118	(10,20)
0.836087149664378007693601	(10,21)
0.699057751474372959929046	(10,22)
0.565910046075404297240325	(10,23)
0.4399657180232369449267786	(10,24)
0.3245251905182556469223669	(10,25)
0.2227388942634491975215331	(10,26)
0.1374779555564113867818696	(10,27)
0.07121136684958449512907776	(10,28)
0.02589683542549132392958479	(10,29)
0.0028920488995045215923902	(10,30)
2.1051004630276897661533407	(11,1)
2.1050255764993165486110019	(11,2)
2.104520582246530155096563	(11,3)
2.1028944055633267761960354	(11,4)
2.0991577565339381451983951	(11,5)
2.0920769534347642280332532	(11,6)
2.0802410570281718821990732	(11,7)
2.0621389118205036192867982	(11,8)
2.0362424384045658648405039	(11,9)
2.0010925239539427742613866	(11,10)
1.9553840577112357878300533	(11,11)
1.898046974608606754335739	(11,12)
1.8283205175621674858636301	(11,13)
1.7458182350390761687003951	(11,14)
1.650581451243642637774191	(11,15)
1.5431190760993946853973795	(11,16)
1.4244316959454066256463689	(11,17)
1.2960179723623785318974098	(11,18)
1.1598615646641673539168676	(11,19)
1.0183971710606963629447183	(11,20)
0.8744549240670261352314991	(11,21)
0.7311833085860640231641336	(11,22)
0.591951976148760130444362	(11,23)
0.4602372305347203450879131	(11,24)
0.3394944329633685671593027	(11,25)
0.23302295849384497981773133	(11,26)
0.1438304547827700040886235	(11,27)
0.07450384706990180394358077	(11,28)
0.02709467276429076909892393	(11,29)
0.00302584583093850051707024	(11,30)
2.1727241939331284262231089	(12,1)
2.1726470047097515374180006	(12,2)
2.1721264820928141944218711	(12,3)
2.1704502983787027153952024	(12,4)
2.1665987265563730659106024	(12,5)
2.1593000881424961907088174	(12,6)
2.1470998914296029336204999	(12,7)
2.1284401453464939097373722	(12,8)
2.1017450832105457474523179	(12,9)
2.065509545348973647252713	(12,10)
2.0183864874900217791591148	(12,11)
1.9592704170780570666736244	(12,12)
1.8873739211708890637067162	(12,13)
1.8022947604759361516949364	(12,14)
1.7040712184292828045104013	(12,15)
1.5932235075549603265478027	(12,16)
1.4707790867696924030705167	(12,17)
1.3382798083394367321459351	(12,18)
1.1977689883964591126399145	(12,19)
1.0517568769775279307525017	(12,20)
0.9031636667698717215423526	(12,21)
0.7552401563317557691450425	(12,22)
0.6114674503902849519493968	(12,23)
0.4754385547916822669080472	(12,24)
0.35072627233706224322888861	(12,25)
0.24074325755861326784303359	(12,26)
0.14860126018176265280273105	(12,27)
0.0769773090978408764257743	(12,28)
0.02799473112157053450056311	(12,29)
0.00312639177720657272031545	(12,30)
2.2236856853774905900597868	(13,1)
2.2236067716567403205476496	(13,2)
2.2230746197499999465297657	(13,3)
2.2213609850219910006994478	(13,4)
2.2174233432987381023693899	(13,5)
2.2099615504851145861205965	(13,6)
2.1974884722494007969857159	(13,7)
2.1784109851590692810555175	(13,8)
2.1511175020886841266911157	(13,9)
2.1140682003011592076332031	(13,10)
2.0658843641857368371258354	(13,11)
2.0054336054578321993900367	(13,12)
1.9319080956998380063010147	(13,13)
1.8448932588557306536248174	(13,14)
1.7444245772640018588621845	(13,15)
1.6310302609796709459180319	(13,16)
1.5057575598832151227698669	(13,17)
1.3701805432648431981222221	(13,18)
1.2263873357566710033691128	(13,19)
1.0769451843110607367030916	(13,20)
0.92484241607985011921408305	(13,21)
0.77340736350102160482754637	(13,22)
0.62620565361589239341303078	(13,23)
0.48691879460852165797868183	(13,24)
0.35920860091138027720856755	(13,25)
0.24657350022588885489271349	(13,26)
0.15220397172100890883918279	(13,27)
0.0788451013365919412990078	(13,28)
0.02867437685165130775837174	(13,29)
0.00320231423237524447126499	(13,30)
2.2657887512996560013390618	(14,1)
2.2657083763555988397879199	(14,2)
2.2651663706360210785102472	(14,3)
2.2634210034365277031728585	(14,4)
2.2594104387259851007766832	(14,5)
2.2518104302923245682043331	(14,6)
2.2391062325509622396789988	(14,7)
2.2196750595034307384767562	(14,8)
2.1918751756661979895718083	(14,9)
2.1541377347648146021617696	(14,10)
2.1050577257787435615187475	(14,11)
2.0434807471738083147501169	(14,12)
1.9685827092220647255457832	(14,13)
1.8799398778639934346563991	(14,14)
1.7775868733190337562224242	(14,15)
1.6620603210594315576213448	(14,16)
1.53442586900333228435159133	(14,17)
1.39628631999650426921780165	(14,18)
1.24976879181268469435845993	(14,19)
1.09748921468160290420279211	(14,20)
0.94249318776126553937246686	(14,21)
0.78817327095175884331896783	(14,22)
0.63816415487113368874612751	(14,23)
0.49621873361341115286607499	(14,24)
0.36606975189250986285511288	(14,25)
0.25128322577404320591558643	(14,26)
0.15511105162517581036390567	(14,27)
0.080350948257607391040873463	(14,28)
0.029221994920071256530682783	(14,29)
0.003263469624109929754162573	(14,30)
2.30652942829604465447044654	(15,1)
2.3064475501282895709543811	(15,2)
2.30589540754728994365170698	(15,3)
2.30411739852882842438676607	(15,4)
2.30003183359020063906385023	(15,5)
2.29228972012482018644215225	(15,6)
2.27934803846839171896810836	(15,7)
2.25955377658853691899879934	(15,8)
2.23123473516521531264520058	(15,9)
2.19279314490486300028791409	(15,10)
2.14279838330710775260707332	(15,11)
2.08007544271891437603084238	(15,12)
2.00378618386047806468076771	(15,13)
1.91350072443781591009700502	(15,14)
1.8092565125111759107660285	(15,15)
1.69160271879341088922499729	(15,16)
1.56162760091717513430326783	(15,17)
1.42096653644292840704418976	(15,18)
1.27178860179552702817644297	(15,19)
1.11675999915585841859315203	(15,20)
0.95898338002176386682212364	(15,21)
0.80191320825284090896852793	(15,22)
0.64924870837424554908930902	(15,23)
0.50480755373089619570977304	(15,24)
0.37238510798872625965752738	(15,25)
0.25560555535512309506590035	(15,26)
0.157772448334021865809850159	(15,27)
0.081726899057210265838726494	(15,28)
0.029721721263459874463711179	(15,29)
0.00331923969227844689080675	(15,30)
2.35213942872099284578943616	(16,1)
2.3520557469778767465364556	(16,2)
2.35149144238287857447520298	(16,3)
2.3496742732092460073022279	(16,4)
2.34549874768350822323837862	(16,5)
2.33758624696032805960881016	(16,6)
2.3243600021663522124129389	(16,7)
2.30413112052136303681438988	(16,8)
2.27519158396380274544017937	(16,9)
2.23591015989911390923344441	(16,10)
2.18482739886224342389658198	(16,11)
2.1207462528037090478733477	(16,12)
2.04281522941252244565565523	(16,13)
1.95060131820201948201352901	(16,14)
1.84415013521745847491344329	(16,15)
1.7240308359819149041442701	(16,16)
1.59136339165460305047954109	(16,17)
1.44782590239224929111753741	(16,18)
1.29563984558600453384184839	(16,19)
1.13753162981310094233502689	(16,20)
0.97666962011030799824977802	(16,21)
0.8165769349105278716181119	(16,22)
0.66102174338192759695151411	(16,23)
0.51388840458182267969062529	(16,24)
0.37903442798055850385053054	(16,25)
0.260139713128277899158846525	(16,26)
0.160555659925770237787871081	(16,27)
0.083162373179499459845111142	(16,28)
0.030242208559142577028187501	(16,29)
0.003377278183066154054532437	(16,30)
2.40704590163964349493691351	(17,1)
2.40695992618483819520449615	(17,2)
2.4063801546875202227732471	(17,3)
2.40451318685353039053497002	(17,4)
2.40022327775313559053139547	(17,5)
2.39209419436523417575034661	(17,6)
2.378506417387041397652839	(17,7)
2.357725798429764631918632	(17,8)
2.32799948152197206486456193	(17,9)
2.28765488481463903831106374	(17,10)
2.23519774858122913102241784	(17,11)
2.16940559780056684175124641	(17,12)
2.08941334440204489723291684	(17,13)
1.99478808417554220618752768	(17,14)
1.88559038022995626201733477	(17,15)
1.76241946985281737784790098	(17,16)
1.62643993440553248525258682	(17,17)
1.47938752033673329519154342	(17,18)
1.32355209899204362580666135	(17,19)
1.16173630055557743414796883	(17,20)
0.9971892155343407992172563	(17,21)
0.83351573374060876628795251	(17,22)
0.67456353053634054904094751	(17,23)
0.5242912985681517589595809	(17,24)
0.38662340193843323208761013	(17,25)
0.265297520325239968306075354	(17,26)
0.16371288148555098093480197	(17,27)
0.084787212112127608822627805	(17,28)
0.030830479893676641092489302	(17,29)
0.003442825418797434427698631	(17,30)
2.4737401114002562539604917	(18,1)
2.47365123685584211769708898	(18,2)
2.4730519164999030552542416	(18,3)
2.47112200989307405132782605	(18,4)
2.46668755004037345028288471	(18,5)
2.4582848189698829126129	(18,6)
2.44424041662942654340840334	(18,7)
2.42276333168244843754600673	(18,8)
2.39204467623880648575980329	(18,9)
2.35036068608010729333034562	(18,10)
2.29617475570454510642704529	(18,11)
2.22823459011015252015498471	(18,12)
2.14566092244144128469901085	(18,13)
2.04802459234628004229563156	(18,14)
1.93540906062811750601380371	(18,15)
1.80845565204690023692715269	(18,16)
1.66838901541372120831518606	(18,17)
1.51702054837768699504559376	(18,18)
1.35672794771312137591343812	(18,19)
1.19040969758474915005489693	(18,20)
1.02141424576817407022358612	(18,21)
0.85344483564089921657936885	(18,22)
0.690442395072130282297468699	(18,23)
0.536450414250718951628544893	(18,24)
0.395467219434228185977900693	(18,25)
0.27129230340785118379896622	(18,26)
0.167374254768898251969143385	(18,27)
0.086668221185380832218111433	(18,28)
0.03151068065702730118085619	(18,29)
0.003518569452760536787411945	(18,30)
2.55296793885573353145311433	(19,1)
2.55287551255051964174546223	(19,2)
2.55225224250777485643475406	(19,3)
2.55024523076029859344761476	(19,4)
2.54563369814202405347752322	(19,5)
2.53689580467179980569861165	(19,6)
2.52229228270998154844534327	(19,7)
2.4999627723904571378179301	(19,8)
2.46803033921571311159734317	(19,9)
2.42470952511611741068397149	(19,10)
2.36841338977256588685423302	(19,11)
2.29785526741874157985591501	(19,12)
2.21214131685287201757107433	(19,13)
2.11085031134620939167070718	(19,14)
1.99409746085861070563543948	(19,15)
1.86257938010957809170159005	(19,16)
1.71759765018221959761210084	(19,17)
1.56105883481054051053511613	(19,18)
1.39544938144348959284085881	(19,19)
1.22378462416032933170358228	(19,20)
1.04953213787186454281391714	(19,21)
0.876510948837053286702290941	(19,22)
0.708769510692747366683245686	(19,23)
0.550446789718011323249343442	(19,24)
0.405622124716195891790412567	(19,25)
0.278160590907410997293026637	(19,26)
0.171561279971893323828403648	(19,27)
0.088816124774535173864122152	(19,28)
0.032286609903697738954156272	(19,29)
0.003604928875557389474698497	(19,30)
2.64411474202816664485217339	(20,1)
2.64401811757153636047159246	(20,2)
2.64336653940592551597976999	(20,3)
2.6412683931259081746929587	(20,4)
2.63644758316177920284388646	(20,5)
2.62731362435357134317682355	(20,6)
2.61204954100757351131572456	(20,7)
2.58871332757925342954427369	(20,8)
2.55534823319003545776510679	(20,9)
2.51009691277516711172200143	(20,10)
2.45131450895773723610850982	(20,11)
2.3776759368602530914825155	(20,12)
2.28827297637100703973531187	(20,13)
2.18269717714646163915662807	(20,14)
2.06110501621301656354170058	(20,15)
1.92426221161183143487275023	(20,16)
1.77356461333243556534514636	(20,17)
1.61103371090130587718330777	(20,18)
1.439285565706164428544264552	(20,19)
1.261472930022406939128569261	(20,20)
1.081201455199015801382048516	(20,21)
0.902422177004839067873786521	(20,22)
0.729303813004346546915295339	(20,23)
0.566089700556946053532137296	(20,24)
0.416945318403988415591715227	(20,25)
0.28580315338611902688264438	(20,26)
0.176212108621653022532000787	(20,27)
0.091198652623325805850204918	(20,28)
0.033146475646478267656868772	(20,29)
0.003700583657414066480526944	(20,30)
2.74565761151147719400541018	(21,1)
2.74555618512561864506467431	(21,2)
2.74487222779167510829302905	(21,3)
2.74266984342807858948209092	(21,4)
2.73760968119297530433456921	(21,5)
2.72802279828746299089673373	(21,6)
2.71200349675848711489214527	(21,7)
2.68751673949669528680986136	(21,8)
2.65251515589475838813201647	(21,9)
2.6050603128854515544860439	(21,10)
2.54344284033184883522778554	(21,11)
2.46629613001219969901284628	(21,12)
2.37269863368842314715290997	(21,13)
2.262260228038682821742531176	(21,14)
2.135188664221666304424652121	(21,15)
1.992332767210716904471309173	(21,16)
1.83519980239060630698154804	(21,17)
1.665945302351173791219923202	(21,18)
1.48733466097109926114972514	(21,19)
1.302676953245576028268885744	(21,20)
1.115732697673665558904733816	(21,21)
0.930598580276515916426376466	(21,22)
0.751573414542353913946807642	(21,23)
0.583010714524065578330794745	(21,24)
0.429164107614192464129440519	(21,25)
0.294032329806823396897772893	(21,26)
0.181210685067141861317926707	(21,27)
0.093755607077857009731373012	(21,28)
0.0340683674090332860242657598	(21,29)
0.0038030859143192141379225651	(21,30)
2.855587752834518198404309676	(22,1)
2.855480983429678286435037265	(22,2)
2.854760998645503561482180312	(22,3)
2.852442634371028112957319203	(22,4)
2.847116175919541710797297987	(22,5)
2.837025450838459310596343696	(22,6)
2.820166226536566502873717616	(22,7)
2.794400358840123732382967146	(22,8)
2.757580418524177200372509832	(22,9)
2.707679046587542593505754397	(22,10)
2.642917068582328705870047412	(22,11)
2.561884431856415108932515042	(22,12)
2.463648303681863455960450386	(22,13)
2.347843163076654145942852835	(22,14)
2.214738413872300336233754459	(22,15)
2.065279922900463445908478265	(22,16)
1.901102928821742935152048801	(22,17)
1.724514955296613563400374208	(22,18)
1.538448668043110069473697235	(22,19)
1.346385992553311878578519488	(22,20)
1.152256190431240176415102109	(22,21)
0.96031189154454532964993462	(22,22)
0.774988201622638277923898619	(22,23)
0.600750861546232374492141349	(22,24)
0.441939958034070231990883776	(22,25)
0.302615842716104243008947392	(22,26)
0.186413714480152396717328728	(22,27)
0.0964128019177328669601412077	(22,28)
0.0350253177785510757084540682	(22,29)
0.0039094247388151472732061528	(22,30)
2.971747086058529572344096775	(23,1)
2.971634502308675163193133401	(23,2)
2.970875312269015189136246946	(23,3)
2.96843074160911003203397396	(23,4)
2.962814526892660881430866981	(23,5)
2.952175650641240097501038756	(23,6)
2.934402867372733464853971104	(23,7)
2.907246301194795040988371059	(23,8)
2.868450529538093733628117104	(23,9)
2.815892921923952633996312029	(23,10)
2.747720621012554476417405588	(23,11)
2.662479469854649308143332694	(23,12)
2.559228425113665603725172481	(23,13)
2.437633555971647134718208376	(23,14)
2.29803660041206642863686619	(23,15)
2.141494205075276895813855123	(23,16)
1.969785364483776891641676929	(23,17)
1.785386134201504324141617704	(23,18)
1.591412336121421084770587888	(23,19)
1.391532602337723203938965121	(23,20)
1.189855607079747533399213397	(23,21)
0.990796605149513368219274827	(23,22)
0.798929336493028155716824362	(23,23)
0.61882990592490850462329577	(23,24)
0.454919381741887394183286368	(23,25)
0.311311600093023456651135965	(23,26)
0.1916720787633741457317944471	(23,27)
0.0990931296579741091690135931	(23,28)
0.0359893207619441279539520547	(23,29)
0.0040164745909936412500151258	(23,30)
3.092060962726789948166082703	(24,1)
3.091942161186901383612078411	(24,2)
3.091141045867406893252166704	(24,3)
3.088561516820098859039834064	(24,4)
3.082635475765840173292096588	(24,5)
3.071410570504151509119892458	(24,6)
3.052661363170209862744683305	(24,7)
3.024019034493484239343466731	(24,8)
2.983113699563331872322878017	(24,9)
2.927722565856804855592728516	(24,10)
2.855916592101238168308307039	(24,11)
2.766198084973692251254040973	(24,12)
2.657621862197033043898714714	(24,13)
2.529893250123540970658970232	(24,14)
2.383437269161503088238003408	(24,15)
2.219434846803808199082394521	(24,16)
2.039823698333674255754536269	(24,17)
1.847263504745528388056517433	(24,18)
1.645067044153364813002344573	(24,19)
1.437100833195374758860526501	(24,20)
1.227660451710828523009987328	(24,21)
1.0213269269944860490916785	(24,22)
0.822811257654054511281960411	(24,23)
0.636794333244462442529615854	(24,24)
0.467769187731829979168096812	(24,25)
0.3198918016694557560645834854	(24,26)
0.1968456698013367044315460116	(24,27)
0.1017242265670304586872969427	(24,28)
0.0369341146838652429057233582	(24,29)
0.0041213058211611794760064694	(24,30)
3.214674913565754713208952041	(25,1)
3.214549551606780534552016967	(25,2)
3.213704201122132858754632352	(25,3)
3.210982282753655957807636906	(25,4)
3.204729382835501940007776381	(25,5)
3.192886334284308865775369072	(25,6)
3.173107493652862008967457851	(25,7)
3.142899158378503239949089428	(25,8)
3.099771835980149862576058452	(25,9)
3.041399001610710217133728163	(25,10)
2.965774186375038999698197999	(25,11)
2.871357856445528963820513897	(25,12)
2.757205684608806536755628263	(25,13)
2.623070551780462726888677658	(25,14)
2.469471954729076199048145149	(25,15)
2.297728373250454467580831409	(25,16)
2.109950428177874346239471318	(25,17)
1.908995143950995449689334823	(25,18)
1.698384083186347332838989979	(25,19)
1.482190308596340772135355986	(25,20)
1.264900841842507562943799608	(25,21)
1.051262381059658844253154811	(25,22)
0.846118440806268761125780286	(25,23)
0.6542458104207819750003393551	(25,24)
0.4801973916288559907379807005	(25,25)
0.3281572391190405024104826578	(25,26)
0.201812188727265611184928689	(25,27)
0.1042430194799322110282600663	(25,28)
0.0378368329018614643654402378	(25,29)
0.0042213688555609456388680003	(25,30)
3.338016290813971947893295849	(26,1)
3.337884077348656635735998286	(26,2)
3.336992529413578031741593137	(26,3)
3.334121910482981425338205707	(26,4)
3.327527694067065190500432827	(26,5)
3.315039275051083938253275494	(26,6)
3.294185783434078452427139945	(26,7)
3.262343779419464581757884996	(26,8)
3.216900154540097432205481979	(26,9)
3.155422224002540680599017099	(26,10)
3.075825946341013526708174268	(26,11)
2.976532639604344682070763548	(26,12)
2.856604649872618957963156412	(26,13)
2.715851279727427328525844815	(26,14)
2.554897921261302628049243478	(26,15)
2.375213669970894557445880708	(26,16)
2.179095523522092545598578007	(26,17)
1.969610308584594320377484664	(26,18)
1.750498401343636735220600236	(26,19)
1.526045792245587014221608039	(26,20)
1.300932831699355908182942375	(26,21)
1.080068919798023547789793151	(26,22)
0.868422431126539436888174779	(26,23)
0.6708543793522398764935174652	(26,24)
0.4919629111610296453137887033	(26,25)
0.3359439264158399091449389143	(26,26)
0.2064712248176658378843769369	(26,27)
0.1065978328559308342563412204	(26,28)
0.0386787685742906252946101347	(26,29)
0.0043145795159841492466390867	(26,30)
3.460804548884317574944860358	(27,1)
3.460665234921254387622120366	(27,2)
3.459725811152660127734355699	(27,3)
3.456701094998742009336571385	(27,4)
3.449753208066089619014485124	(27,5)
3.436596185586194641552268259	(27,6)
3.414629724600795553585642801	(27,7)
3.381096690071182295497681972	(27,8)
3.333257293954013384640057512	(27,9)
3.268571222963576214461253288	(27,10)
3.184877651222611317969847136	(27,11)
3.080562297938700130200012908	(27,12)
2.954700717595395336956769834	(27,13)
2.807168000673902578253780602	(27,14)
2.638707048160953859904633065	(27,15)
2.450950439677258574491630333	(27,16)
2.246394368525534053736880051	(27,17)
2.028326778466962910141124571	(27,18)
1.800715266795780076617211976	(27,19)
1.568063102209672485818341357	(27,20)
