e^2_(sigma,mu)
0.038223616374817312868126924	(19,18)
0.040872185623372760666421132	(19,19)
0.04333764811351666745512539	(19,20)
0.0455992467413673103522738	(19,21)
0.04764184292989772873611148	(19,22)
0.04945561069906225668993485	(19,23)
0.05103544269968444097706676	(19,24)
0.05238012465628371811659531	(19,25)
0.0534913515665659233273828	(19,26)
0.0543726691428385549340629	(19,27)
0.055028427028073632555248	(19,28)
0.055462826634681003472059	(19,29)
0.055679136892084410798	(19,30)
0.0000353152374595609454520869	(20,1)
0.0003172545381376282789528666	(20,2)
0.0008780057094732954102500749	(20,3)
0.0017112210784273867300831476	(20,4)
0.0028071663561935983426434914	(20,5)
0.0041525171092796445222249516	(20,6)
0.0057301675668552342574225674	(20,7)
0.00751910862679345860621837	(20,8)
0.00949443239012280235483391	(20,9)
0.011627513583425972955747248	(20,10)
0.013886404084697275437486503	(20,11)
0.01623645659474674137098319	(20,12)
0.018641169292690334690326999	(20,13)
0.021063217771850146204583498	(20,14)
0.023465616753750608974300485	(20,15)
0.025812935087209422193174145	(20,16)
0.028072475950891465317414549	(20,17)
0.030215331702714156570953815	(20,18)
0.032217229999968225142588155	(20,19)
0.034059103923444500700804896	(20,20)
0.035727341997604537816381749	(20,21)
0.03721370148128182797738707	(20,22)
0.03851489697341843872356167	(20,23)
0.03963190316372239403951281	(20,24)
0.04056903287131260856102692	(20,25)
0.04133286754553901745245844	(20,26)
0.0419311262458348793312853	(20,27)
0.0423715607275301684939978	(20,28)
0.042660959283401373110125	(20,29)
0.0428043315153240020106	(20,30)
0.0000259086975523727457193041	(21,1)
0.0002327503035282449392771607	(21,2)
0.000644128856694934855647923	(21,3)
0.0012553331650119881096052966	(21,4)
0.0020590611295061775891004321	(21,5)
0.0030451895444169812013033076	(21,6)
0.0042005480131124161744798894	(21,7)
0.0055087544824326910178339138	(21,8)
0.0069501705170222507322053303	(21,9)
0.008502027514789865267535929	(21,10)
0.010138760817500410946560592	(21,11)
0.011832568228583326564236222	(21,12)
0.013554184857698137700188592	(21,13)
0.015273840264182003008489601	(21,14)
0.01696233979582914679011259	(21,15)
0.01859219302612430330390719	(21,16)
0.020138700977010646941435817	(21,17)
0.021580912100852615182259303	(21,18)
0.022902365231600702920542102	(21,19)
0.024091554980387328881969093	(21,20)
0.02514207921030158635487462	(21,21)
0.02605245629805545695938276	(21,22)
0.02682562854992700294771112	(21,23)
0.02746819423889190538943137	(21,24)
0.02798943174664709701664838	(21,25)
0.02840019361324985478296993	(21,26)
0.0287117552970462933659576	(21,27)
0.0289347034013578666160569	(21,28)
0.029077941963882274699684	(21,29)
0.02914788442162402426	(21,30)
0.0000160617431846823134105826	(22,1)
0.0001442896685220440918352053	(22,2)
0.0003993038166569017513631476	(22,3)
0.0007781149038903632023673862	(22,4)
0.0012759929616453018020077315	(22,5)
0.001886222354701501801180646	(22,6)
0.0025998531429907943750201517	(22,7)
0.0034055044337655950018536682	(22,8)
0.0042892761127949790265643115	(22,9)
0.0052348187622065951127966369	(22,10)
0.0062235978171134897684832039	(22,11)
0.007235368153350329343055929	(22,12)
0.00824885134008854158333756	(22,13)
0.009242582523170360980834571	(22,14)
0.010195870572273884810297293	(22,15)
0.011089796957278729547522487	(22,16)
0.011908168501277339464718596	(22,17)
0.012638338349968473261835074	(22,18)
0.013271818518640144391762087	(22,19)
0.013804625132090862019856361	(22,20)
0.014237321640620201321072019	(22,21)
0.014574752753754954956452064	(22,22)
0.014825489204653840881972563	(22,23)
0.01500102766479099377307012	(22,24)
0.0151148088399896434014896	(22,25)
0.01518112866699623738256071	(22,26)
0.01521402230525675361484268	(22,27)
0.015226198872480002717329	(22,28)
0.015228097786789914730882	(22,29)
0.0152271265871315019452	(22,30)
6.0509575643535391591589e-6	(23,1)
0.0000543573408546222838006066	(23,2)
0.0001504074522927657534490851	(23,3)
0.0002929717465002926854570254	(23,4)
0.0004799623502195986055617998	(23,5)
0.0007081867385789776728178532	(23,6)
0.0009730906993538706452519653	(23,7)
0.0012685416873119741319073047	(23,8)
0.0015867044936178171377333612	(23,9)
0.0019180552220524430271401465	(23,10)
0.0022515669517441574649433113	(23,11)
0.0025750821329307331899843929	(23,12)
0.0028758645804139300985832886	(23,13)
0.0031413005501683287215462135	(23,14)
0.003359696916778151336826838	(23,15)
0.00352110800724434433397496	(23,16)
0.003618113733641163342412815	(23,17)
0.003646471813538989736899572	(23,18)
0.003605576241702954761229329	(23,19)
0.003498671554279245702058231	(23,20)
0.003332795414142456261633808	(23,21)
0.00311844753346243342179597	(23,22)
0.002869007680937480891543007	(23,23)
0.002599946650613193206439699	(23,24)
0.00232788958250241505926168	(23,25)
0.00206959995052704467018006	(23,26)
0.00184095492323717431316185	(23,27)
0.001655979524704537706309	(23,28)
0.001525999432321262380869	(23,29)
0.00145896183277792250254	(23,30)
-3.91609754871200555499933e-6	(24,1)
-0.00003518203132819039323293232	(24,2)
-0.00009739949302880737051640357	(24,3)
-0.0001900361598184430294108266	(24,4)
-0.0003125203019383478372874729	(24,5)
-0.0004644738223286470254611042	(24,6)
-0.0006459621590952514819450133	(24,7)
-0.0008577173490362625403671822	(24,8)
-0.0011012897026310809693826708	(24,9)
-0.0013790885004580041162755752	(24,10)
-0.0016942828806627180201251646	(24,11)
-0.0020505498524772778731031859	(24,12)
-0.0024516755094951494775924533	(24,13)
-0.0029010356708531896350340317	(24,14)
-0.0034010005612246116791051439	(24,15)
-0.0039523219790260756258975949	(24,16)
-0.004553568447488519923021527	(24,17)
-0.0052006728235817855628104495	(24,18)
-0.005886647741054502738045196	(24,19)
-0.006601508355147906785105498	(24,20)
-0.007332421446741843254809836	(24,21)
-0.008064077926559067068004237	(24,22)
-0.008779265081109900003848806	(24,23)
-0.009459597960773632629646809	(24,24)
-0.010086357712353856571153166	(24,25)
-0.010641378983159819034854944	(24,26)
-0.01110792841363711238252869	(24,27)
-0.01147152063871746237456217	(24,28)
-0.0117206257242145793941922	(24,29)
-0.01184723114932754389833	(24,30)
-0.00001369581890416826633590423	(25,1)
-0.00012303837569808032000014322	(25,2)
-0.00034054650275248909732943654	(25,3)
-0.00066394850896969548864719829	(25,4)
-0.00109003164262603200502432722	(25,5)
-0.0016148463050509281527131661	(25,6)
-0.0022339322564002427917799571	(25,7)
-0.0029425335244389732814765857	(25,8)
-0.0037357679261742611350802001	(25,9)
-0.0046087207541570434033946555	(25,10)
-0.005556440315579655889915952	(25,11)
-0.0065738250628441472470235952	(25,12)
-0.0076554067479389277179778736	(25,13)
-0.0087950494903121197682634837	(25,14)
-0.0099855986259017970719530814	(25,15)
-0.0112185234752289530757872371	(25,16)
-0.0124836029526950960693809229	(25,17)
-0.0137687012938969527030535743	(25,18)
-0.0150596732213538507250719295	(25,19)
-0.0163404247819242115929618774	(25,20)
-0.0175931398780732052754772859	(25,21)
-0.0187986656006599605898323918	(25,22)
-0.019937034205087905570106701	(25,23)
-0.020988087807015465495416469	(25,24)
-0.021932164675593940554144192	(25,25)
-0.022750803568083584426750933	(25,26)
-0.023427424310578487286173948	(25,27)
-0.02394794769464463330820089	(25,28)
-0.02430132442480644398762106	(25,29)
-0.024479950096365056437609	(25,30)
-0.00002319709532302006024845834	(26,1)
-0.00020839318601065868112624741	(26,2)
-0.00057676818869221536933177053	(26,3)
-0.00112434907154746697857546087	(26,4)
-0.0018453232476248083961373417	(26,5)
-0.0027321977029172935955191182	(26,6)
-0.0037759841661992910466751559	(26,7)
-0.0049663906121860818161484973	(26,8)
-0.0062919987239726289692385778	(26,9)
-0.0077404089012388785210361657	(26,10)
-0.0092983390734108063517250951	(26,11)
-0.0109516706467654070505908139	(26,12)
-0.01268544360990110445489296	(26,13)
-0.0144838119605328791367799751	(26,14)
-0.0163299787670678938751817203	(26,15)
-0.0182061359212385855854154293	(26,16)
-0.020093435866646044365247098	(26,17)
-0.0219720207722642624641550113	(26,18)
-0.0238211289531094877221081112	(26,19)
-0.0256192897205476275229438038	(26,20)
-0.027344607689170984471500427	(26,21)
-0.028975127506852070642315177	(26,22)
-0.030489261512525628627644459	(26,23)
-0.031866257047172179398196458	(26,24)
-0.033086677542298035046364541	(26,25)
-0.034132871967922154142684434	(26,26)
-0.03498941011574852474964209	(26,27)
-0.03564346559587186268814569	(26,28)
-0.0360851333383116054306418	(26,29)
-0.03630767295408539625302	(26,30)
-0.00003236808566664100169520413	(27,1)
-0.0002907807411125276566025805	(27,2)
-0.00080477554755672479351200151	(27,3)
-0.0015687248800057587147165704	(27,4)
-0.0025742700277183955819501958	(27,5)
-0.0038104184112230890587186855	(27,6)
-0.0052636697998491435379830068	(27,7)
-0.0069181687265854952735554167	(27,8)
-0.008755879874272941781970873	(27,9)
-0.0107567831001049766187167202	(27,10)
-0.0128990850565640892716649128	(27,11)
-0.0151594450568080520588821545	(27,12)
-0.0175132138082460723343731323	(27,13)
-0.0199346846734496410852928939	(27,14)
