c^3_1_(sigma,mu)
1.50612884241530922998650083	(5,10)
1.50517852279034685492293267	(5,11)
1.50398960465409084021997692	(5,12)
1.5025484967607223433180268	(5,13)
1.50084994282849824355998797	(5,14)
1.49889799906663558014725588	(5,15)
1.49670662543376525958662944	(5,16)
1.49429985634587670759743034	(5,17)
1.49171153487504563829162412	(5,18)
1.48898461359387743746078815	(5,19)
1.48617004427578800981687594	(5,20)
1.48332529681227062079999707	(5,21)
1.48051256415163151144920595	(5,22)
1.47779672407476963825989759	(5,23)
1.4752431395893691059654502	(5,24)
1.4729153871694385517485479	(5,25)
1.4708730056752785157025524	(5,26)
1.4691693584121294384169517	(5,27)
1.4678496964500189929515416	(5,28)
1.466949503228701639959119	(5,29)
1.4664931889652575414031	(5,30)
1.37064026574707459047809332	(6,1)
1.37063861076817661290221103	(6,2)
1.37062745065682077982493058	(6,3)
1.37059151502297703154375719	(6,4)
1.37050895340065414084789145	(6,5)
1.37035254715537988815599198	(6,6)
1.37009123748802558711871796	(6,7)
1.36969189915077152222108868	(6,8)
1.36912127783326514965800621	(6,9)
1.36834800112492008602914253	(6,10)
1.36734456889219944223601236	(6,11)
1.36608922903650223725673349	(6,12)
1.36456764894376647750416431	(6,13)
1.36277430133619997635303518	(6,14)
1.36071349533820102303329208	(6,15)
1.35839999884733400440448069	(6,16)
1.35585921608052243438090605	(6,17)
1.35312690364832611447295252	(6,18)
1.35024842881697407161648065	(6,19)
1.3472775938303912690212135	(6,20)
1.34427506937088426132341016	(6,21)
1.34130649757682219532763664	(6,22)
1.33844033974060609794929112	(6,23)
1.3357455552405692087265723	(6,24)
1.3332892059319009949457375	(6,25)
1.3311340838240219894186121	(6,26)
1.3293364592779512902824231	(6,27)
1.3279440422230359374465801	(6,28)
1.326994240248668063526482	(6,29)
1.3265127852636921685644	(6,30)
1.21741240271419768582527239	(7,1)
1.21741065195205182305378942	(7,2)
1.21739884594235571414051399	(7,3)
1.21736083053716211497242229	(7,4)
1.21727349081724101381307283	(7,5)
1.21710803342334669318763653	(7,6)
1.21683160355561650970813197	(7,7)
1.21640916224467596749387266	(7,8)
1.21580553708860270904034525	(7,9)
1.21498755102916444498432799	(7,10)
1.21392612933100408530603215	(7,11)
1.21259828497470367987693088	(7,12)
1.21098888722932769163055168	(7,13)
1.2090921270758027234295598	(7,14)
1.20691260604542341343329943	(7,15)
1.20446599135732165458059657	(7,16)
1.20177919925096429472317405	(7,17)
1.19889008924230815722207098	(7,18)
1.19584667371913298750421942	(7,19)
1.19270586882413678338908342	(7,20)
1.18953183295776344884242341	(7,21)
1.18639395753609704128566151	(7,22)
1.18336459004556645467614822	(7,23)
1.1805165812813176688934258	(7,24)
1.1779207564562454103808374	(7,25)
1.1756434133356139505344554	(7,26)
1.1737439496008674601190123	(7,27)
1.1722727163815517633664265	(7,28)
1.171269185599252484399311	(7,29)
1.1707605058801129126429	(7,30)
1.05418180042513675008374326	(8,1)
1.05417994946875992775200136	(8,2)
1.0541674678171212232015699	(8,3)
1.05412727688047920809994018	(8,4)
1.05403493913928423877462055	(8,5)
1.05386001428958929757113574	(8,6)
1.05356776962762171698595842	(8,7)
1.05312116611186124276410711	(8,8)
1.05248302830522896858860537	(8,9)
1.05161829713108494555483137	(8,10)
1.05049625955284226612268679	(8,11)
1.04909264920602929053736233	(8,12)
1.04739151676332059556549457	(8,13)
1.04538677825952615927668613	(8,14)
1.04308336337188194713572179	(8,15)
1.04049790314097506428449823	(8,16)
1.03765891702581570060904758	(8,17)
1.03460648154653194107896696	(8,18)
1.03139138600445845840410368	(8,19)
1.0280738037608438728346468	(8,20)
1.02472152920232030826205627	(8,21)
1.02140784981037852516133508	(8,22)
1.0182091388133070985281062	(8,23)
1.0152022660494445710666475	(8,24)
1.0124619324422849799301093	(8,25)
1.0100580366391104894633101	(8,26)
1.0080531808745450816275059	(8,27)
1.0065004171706677349736753	(8,28)
1.005441324933332064373496	(8,29)
1.0049044973502655128842	(8,30)
0.88688463556144880071441864	(9,1)
0.88688268292016174249731052	(9,2)
0.88686951557592028610125054	(9,3)
0.88682711676262818732049636	(9,4)
0.88672970679150869453926027	(9,5)
0.88654517430110805517130178	(9,6)
0.88623688179666199925394677	(9,7)
0.88576576273139327914988382	(9,8)
0.88509261325562080840583234	(9,9)
0.88418047176309418796754079	(9,10)
0.88299697404692953435211477	(9,11)
0.88151657160758742354918238	(9,12)
0.87972250557868244411697531	(9,13)
0.8776084387462406480790652	(9,14)
0.87517966285657409494355624	(9,15)
0.87245381719306050184718928	(9,16)
0.86946107636609792446760362	(9,17)
0.86624378932126593301468444	(9,18)
0.86285557651710537035934141	(9,19)
0.85935991679513755768797552	(9,20)
0.85582827843490423216631984	(9,21)
0.85233786914569298822663803	(9,22)
0.8489690963681410609237792	(9,23)
0.8458028415507683448366136	(9,24)
0.842917659596919426483672	(9,25)
0.8403870172786262556532808	(9,26)
0.8382766821634354119583136	(9,27)
0.836642366787889452037939	(9,28)
0.835527721894584062595963	(9,29)
0.8349627581072735714173	(9,30)
0.72166738703103065682660506	(10,1)
0.7216653325848452899333075	(10,2)
0.72165147874069353924980689	(10,3)
0.72160686947268996876270675	(10,4)
0.72150438147271888330966125	(10,5)
0.72131023083023101197652867	(10,6)
0.7209858743065788513643048	(10,7)
0.72049021831662988906326832	(10,8)
0.71978203364721185644960636	(10,9)
0.71882246313110683669517537	(10,10)
0.71757750359482102776530773	(10,11)
0.71602034286689238272335045	(10,12)
0.71413343769413553950805086	(10,13)
0.7119102290055357033326975	(10,14)
0.70935640671330201753627069	(10,15)
0.70649065645511506026383714	(10,16)
0.70334484437489460833634534	(10,17)
0.69996362198839935249699383	(10,18)
0.69640346000709277642618262	(10,19)
0.69273114626768895156460881	(10,20)
0.68902180725803791385524586	(10,21)
0.68535653391996615230270987	(10,22)
0.6818197094622182236557142	(10,23)
0.6784961491423253086124535	(10,24)
0.6754681690045478586003858	(10,25)
0.6728127023323474719284384	(10,26)
0.6705985793033825823642344	(10,27)
0.668884077457069752260003	(10,28)
0.66771483868687711360432	(10,29)
0.6671222332273449067129	(10,30)
0.56467202477115312587321862	(11,1)
0.56466986737635101327582938	(11,2)
0.56465531932193444800585291	(11,3)
0.56460847479721687709903122	(11,4)
0.56450085193290864379373693	(11,5)
0.56429697602883882133660901	(11,6)
0.56395637817416370052620392	(11,7)
0.56343591824456962102567064	(11,8)
0.56269232513659230106338745	(11,9)
0.56168483536627688906606022	(11,10)
0.56037780456609950410406153	(11,11)
0.5587431655353954654935923	(11,12)
0.55676261165980457108080695	(11,13)
0.55442939571845476312673491	(11,14)
0.55174965097944504366631712	(11,15)
0.54874316329719297558068502	(11,16)
0.54544354856446392113887143	(11,17)
0.54189781794250752130580389	(11,18)
0.53816534221360866004837902	(11,19)
0.53431625473263742697155462	(11,20)
0.53042935823811061555978521	(11,21)
0.52658962286590422547123099	(11,22)
0.5228853800458614260355588	(11,23)
0.5194053288815380738705976	(11,24)
0.5162354778369499425881851	(11,25)
0.5134561451706748486440657	(11,26)
0.5111391369646625586811525	(11,27)
0.509345212414313589324573	(11,28)
0.508121933029630796579304	(11,29)
0.5075019763376945237493	(11,30)
0.4217355164918741406083649	(12,1)
0.42173325086377769599861045	(12,2)
0.42171797296523932467363391	(12,3)
0.42166877847335779002840368	(12,4)
0.42155575737713288438545866	(12,5)
0.42134165796345426522490539	(12,6)
0.42098398833568010789488843	(12,7)
0.42043746016925819604322029	(12,8)
0.41965666211283979092588433	(12,9)
0.41859883743851507020103433	(12,10)
0.41722663311623792344902769	(12,11)
0.41551068615801739640569607	(12,12)
0.41343191830234856291926417	(12,13)
0.41098342197867508326424408	(12,14)
0.40817183865891745984135238	(12,15)
0.40501815435713968294591652	(12,16)
0.40155786492937558508343057	(12,17)
0.39784049434694298854360577	(12,18)
0.393928480436089962017789	(12,19)
0.38989547280080737461699043	(12,20)
0.38582411499352564638622193	(12,21)
0.3818034059637547863279774	(12,22)
0.3779257532900922871107357	(12,23)
0.3742838420504233931842612	(12,24)
0.370967448256542553298116	(12,25)
0.3680603248595857006804814	(12,26)
0.365637282055313329685791	(12,27)
0.363761572843205213737326	(12,28)
0.362482680476868229240728	(12,29)
0.3618345875204404548954	(12,30)
0.29799464807070638329670648	(13,1)
0.29799226134684455379709355	(13,2)
0.2979761668713025880279204	(13,3)
0.29792434317126254528046716	(13,4)
0.29780528251894391492305985	(13,5)
0.29757974553094235652001296	(13,6)
0.29720297832319188430376761	(13,7)
0.29662729219211665723407466	(13,8)
0.2958048871146719412193612	(13,9)
0.29469078626128080142649611	(13,10)
0.29324574025416897658775822	(13,11)
0.29143895799112723622777781	(13,12)
0.28925052611606896038081694	(13,13)
0.28667339185615367205129768	(13,14)
0.28371480364077999062849868	(13,15)
0.28039712978177138279080973	(13,16)
0.27675800609521448554219467	(13,17)
0.27284979681069499714768966	(13,18)
0.26873838729518029965125383	(13,19)
0.26450135980390632521756873	(13,20)
0.26022563260557250649723214	(13,21)
0.2560046667224601381064603	(13,22)
0.2519353620018753467205823	(13,23)
0.2481147747151325902784136	(13,24)
0.2446367923847246882638119	(13,25)
0.2415888986149037235886573	(13,26)
0.2390491522828214907106261	(13,27)
0.237083492697740998385464	(13,28)
0.235743466465538264088917	(13,29)
0.2350644539118980603588	(13,30)
0.19742919670519977619883815	(14,1)
0.19742666538154322725525282	(14,2)
0.19740959583749076070307998	(14,3)
0.1973546326390913123812574	(14,4)
0.19722836035535581743541312	(14,5)
0.19698916657385308346161309	(14,6)
0.19658959756197619539794442	(14,7)
0.19597910093697928072185401	(14,8)
0.19510702931996244655784011	(14,9)
0.19392576322547854784612783	(14,10)
0.19239380166068056702683571	(14,11)
0.1904786662338581235644429	(14,12)
0.18815946984867846358269844	(14,13)
0.18542901464034890698517196	(14,14)
0.18229530541026318864097832	(14,15)
0.17878239344893632710660001	(14,16)
0.17493049963725861534660059	(14,17)
0.17079540286558097262846624	(14,18)
0.16644711755332573209386235	(14,19)
0.16196791976689109063829164	(14,20)
0.15744981272015808049335584	(14,21)
0.1529915473792856402893382	(14,22)
0.1486953312298207181965232	(14,23)
0.1446633675083217678709459	(14,24)
0.1409943686072214301936432	(14,25)
0.1377801818169867149993409	(14,26)
0.1351026544038981836751061	(14,27)
0.133030849780465447623586	(14,28)
0.131618708739161143615194	(14,29)
0.1309032307070066841312	(14,30)
0.12242773394412180173780936	(15,1)
0.1224250220216892361653392	(15,2)
0.12240673466152434915148901	(15,3)
0.12234785039079179781229193	(15,4)
0.12221257125341233180920082	(15,5)
0.12195632143126294161732794	(15,6)
0.12152827628561916936069007	(15,7)
0.12087430921935968694773844	(15,8)
0.1199402211805335239460637	(15,9)
0.11867509980036092544539607	(15,10)
0.11703464365987306325156614	(15,11)
0.11498428349409435392470444	(15,12)
0.1125019374141591366468358	(15,13)
0.10958025200956125010553603	(15,14)
0.10622820525234751589695266	(15,15)
0.10247197934398625978333476	(15,16)
0.09835505004609942698833329	(15,17)
0.09393748094263640372431852	(15,18)
0.08929445339855728350446587	(15,19)
0.08451410254931539853243933	(15,20)
0.0796947636261572927721575	(15,21)
0.0749417590843189460887293	(15,22)
0.070363874018698230491333	(15,23)
0.0660696748649844290627483	(15,24)
0.0621638249694331892612999	(15,25)
0.0587435416095083472965201	(15,26)
0.0558953243061598681648262	(15,27)
0.053692065828299142845915	(15,28)
0.052190637086944629378194	(15,29)
0.051430016729574871185	(15,30)
0.07349506993496154932484355	(16,1)
0.07349212896326971635983948	(16,2)
0.07347229707701224106689096	(16,3)
0.07340843983046474431305679	(16,4)
0.07326173771181530488556825	(16,5)
0.07298385700773673201344237	(16,6)
0.07251969924794053711618447	(16,7)
0.07181060785223205376639404	(16,8)
0.07079788516877396804845267	(16,9)
0.06942645249820365815322135	(16,10)
0.0676484719155612710741465	(16,11)
0.06542674365643077521064675	(16,12)
0.06273769806979845337507094	(16,13)
0.05957381748405100390385554	(16,14)
0.05594535062098426282397768	(16,15)
0.05188121913008904866653819	(16,16)
0.04742906000173335567168182	(16,17)
0.04265439575911530680548637	(16,18)
0.03763897260541836878376166	(16,19)
0.03247835123875506129814511	(16,20)
0.0272788724024685624198489	(16,21)
0.0221541468340496661516987	(16,22)
0.0172212356886057132892706	(16,23)
0.0125966925834753278186495	(16,24)
0.0083926331633619845323106	(16,25)
0.0047129844787929744936114	(16,26)
0.0016500470336490928012479	(16,27)
-0.000718520223443442974787	(16,28)
-0.002332204962615871513552	(16,29)
-0.0031495716560896699926	(16,30)
0.04921072592407713891378537	(17,1)
0.04920749715381659569657158	(17,2)
0.04918572458607088811446696	(17,3)
0.04911561888377167129302993	(17,4)
0.04895456421348987344967131	(17,5)
0.04864950595519949470642261	(17,6)
0.04813997791594011930367069	(17,7)
0.04736163672630143718810069	(17,8)
0.04625014195777458683788851	(17,9)
0.04474519626793839343957747	(17,10)
0.04279454306253235298835732	(17,11)
0.04035771228146187472206733	(17,12)
0.03740931006022491382464639	(17,13)
0.03394166638767268319983155	(17,14)
0.02996668640750725669360361	(17,15)
0.0255167941580000218890668	(17,16)
0.02064490933736791477529843	(17,17)
0.01542345398769577886853501	(17,18)
0.00994244201094781867766812	(17,19)
0.00430675533431310183780418	(17,20)
-0.0013672478861506863797917	(17,21)
-0.0069556184356725230345605	(17,22)
-0.0123310046732692981176674	(17,23)
-0.0173669531185616889899388	(17,24)
-0.0219421399615119763033186	(17,25)
-0.0259443722175847410868606	(17,26)
-0.0292742228476681317207983	(17,27)
-0.031848192080390663415126	(17,28)
-0.033601314313584720502902	(17,29)
-0.0344891540445438885845	(17,30)
0.04648517575484681489694677	(18,1)
0.04648159398126884166018683	(18,2)
0.04645744104914023961314451	(18,3)
0.04637967129756130760809171	(18,4)
0.04620101285775812915643208	(18,5)
0.04586262203663655151590825	(18,6)
0.04529745261211998543509156	(18,7)
0.04443419443820873821793611	(18,8)
0.04320160186938386896971977	(18,9)
0.04153300355570005624628995	(18,10)
0.03937076434515096120220788	(18,11)
0.03667046068491665096890871	(18,12)
0.03340453586733572534713332	(18,13)
0.02956522242441548325840659	(18,14)
0.02516655599916727529292844	(18,15)
0.02024535625042433176435385	(18,16)
0.01486111202704057260232076	(18,17)
0.00909477491163826405990276	(18,18)
0.00304653117627790448727471	(18,19)
-0.00316731888540173710034551	(18,20)
-0.0094181986002106884111421	(18,21)
-0.0155696030431419955537395	(18,22)
-0.0214817377163507979408132	(18,23)
-0.0270162311754988248758721	(18,24)
-0.0320407225721904740325865	(18,25)
-0.0364331529702646229106231	(18,26)
-0.0400856228772713530821753	(18,27)
-0.042907713124231407963983	(18,28)
-0.044829198125590690125438	(18,29)
-0.0458021069201344762457	(18,30)
0.06106813712012667520138183	(19,1)
0.06106413530093900277011186	(19,2)
0.06103714993457552395062253	(19,3)
0.06095026070441875010555608	(19,4)
0.06075065604585199114163768	(19,5)
0.06037260593315393194650761	(19,6)
0.05974124036156966536310368	(19,7)
0.0587769723385301801508552	(19,8)
0.05740036434945201768132656	(19,9)
0.05553720226727088423888613	(19,10)
0.05312351467944616794491852	(19,11)
0.05011026300504569292270414	(19,12)
0.04646743238400992480254579	(19,13)
0.04218727752388106890438566	(19,14)
0.03728652172500325635981313	(19,15)
0.03180736887377263858748105	(19,16)
0.02581726250012787979506982	(19,17)
0.0194074062653901107060726	(19,18)
0.01269013864212009254045962	(19,19)
0.00579532332213986529029923	(19,20)
-0.0011340304465033396760993	(19,21)
-0.0079466711181384435707089	(19,22)
-0.014488274859918899270543	(19,23)
-0.0206066356921149686318804	(19,24)
-0.0261566561972887803384619	(19,25)
-0.0310049577116936722165891	(19,26)
-0.035033972649352797654585	(19,27)
-0.038145424696653354646006	(19,28)
-0.04026314019608040869664	(19,29)
-0.0413351628794111282617	(19,30)
0.08818522124425920283363983	(20,1)
0.08818073484085923765789306	(20,2)
0.08815048185820628299723735	(20,3)
0.08805307215256287853675013	(20,4)
0.08782930419319866592882313	(20,5)
0.08740550673977496063706437	(20,6)
0.08669779247006348284601601	(20,7)
0.08561704470897651584309454	(20,8)
0.08407441123356892749785037	(20,9)
0.0819870365672600020668785	(20,10)
0.07928373158890895205252703	(20,11)
0.07591026245544747677424709	(20,12)
0.07183394488282344546690647	(20,13)
0.06704725802601932871203419	(20,14)
0.06157024501503907813535571	(20,15)
0.055451541761281140359992	(20,16)
0.04876796577816215574312714	(20,17)
0.04162269370717073589970604	(20,18)
0.03414214992010929482746727	(20,19)
0.02647180912690253999835252	(20,20)
0.0187711752930355035175773	(20,21)
0.011208232321635360482297	(20,22)
0.0039536675333937428097542	(20,23)
-0.0028248506785174395326543	(20,24)
-0.0089680991331871137685282	(20,25)
-0.0143302401497171457391493	(20,26)
-0.0187831422356836829815032	(20,27)
-0.022220000778000778725061	(20,28)
-0.0245582224590857378491	(20,29)
-0.0257415684216122475565	(20,30)
0.12315241334791776586055583	(21,1)
0.12314738358840715611210358	(21,2)
0.12311346669904545790583205	(21,3)
0.12300426080791343019649215	(21,4)
0.12275340063178791739225807	(21,5)
0.12227831492118533343813732	(21,6)
0.12148501707587213171965545	(21,7)
0.12027373070383315622577824	(21,8)
0.11854509588337350106367864	(21,9)
0.11620665002118171553402782	(21,10)
0.11317923637661038949278281	(21,11)
0.10940297111858353425600795	(21,12)
0.10484240298010741572270355	(21,13)
0.09949053260841787767485112	(21,14)
0.09337142234141931647551362	(21,15)
0.08654121773550529711606561	(21,16)
0.07908751176857170112882663	(21,17)
0.07112709993552134071161072	(21,18)
0.06280228648688004958139647	(21,19)
0.0542759963430118490059354	(21,20)
0.0457260137844156969210023	(21,21)
0.0373387020208169322028646	(21,22)
0.0293025562175272143710757	(21,23)
0.021801910299042787449538	(21,24)
0.0150110624423691226677041	(21,25)
0.0090890154798446607979664	(21,26)
0.0041749568753626242863581	(21,27)
0.000384537909656766078209	(21,28)
-0.00219303964185588367711	(21,29)
-0.0034971545338581421384	(21,30)
0.16184815384515380148931853	(22,1)
0.16184252956711145671008904	(22,2)
0.16180460379884948543488967	(22,3)
0.16168249131424427864104618	(22,4)
0.16140199011367119953721736	(22,5)
0.16087079656949454549311617	(22,6)
0.1599838890816238754901701	(22,7)
0.15862986136469629421754179	(22,8)
0.15669791999138180774353039	(22,9)
0.15408519768836342179262855	(22,10)
0.15070398294510281962198703	(22,11)
0.14648843757998739680278418	(22,12)
0.14140037591617686597802407	(22,13)
0.13543371804723055267939479	(22,14)
0.1286173064494639899227843	(22,15)
0.12101588529999453334407081	(22,16)
0.11272917503341632164921144	(22,17)
0.10388911635551741658161637	(22,18)
0.09465549157186881831967435	(22,19)
0.08521024095037705645169333	(22,20)
0.07575086572497342008242	(22,21)
0.0664833406053259991040064	(22,22)
0.0576149470432183463432372	(22,23)
0.0493473898277327938760798	(22,24)
0.041870484265367747177754	(22,25)
0.0353566122020577734812819	(22,26)
0.0299560556832985199897397	(22,27)
0.025793238630565657952773	(22,28)
0.02296384791483289023419	(22,29)
0.0215327701640450466353	(22,30)
0.2009864825207922068045602	(23,1)
0.20098022068966338195978395	(23,2)
0.20093799588431925686442479	(23,3)
0.20080204295789419619326854	(23,4)
0.20048975790445494837264643	(23,5)
0.19989840732624657080148224	(23,6)
0.19891115493606905649460449	(23,7)
0.19740416475290174591635626	(23,8)
0.19525446187844949210476236	(23,9)
0.1923481551735056990526975	(23,10)
0.18858856297989660720864966	(23,11)
0.18390374588766810182529969	(23,12)
0.178252950974050068487196	(23,13)
0.1716315176625182443538332	(23,14)
0.16407388793032046110460561	(23,15)
0.15565449713489428018789874	(23,16)
0.14648648306640866105451278	(23,17)
0.13671832132293208349638801	(23,18)
0.12652865373268463414882441	(23,19)
0.11611970367198532912943068	(23,20)
0.1057097529972566946670677	(23,21)
0.0955251825558737809199883	(23,22)
0.0857925528108163426386542	(23,23)
0.0767311315438203498119319	(23,24)
0.0685461759354161337760272	(23,25)
0.0614231632712885938731292	(23,26)
0.0555230545568189337785593	(23,27)
0.050978582228793284947498	(23,28)
0.04789148647976943028188	(23,29)
0.0463305891016012841107	(23,30)
0.23819840642911306315526351	(24,1)
0.23819147169377506253371495	(24,2)
0.23814470951028552827604542	(24,3)
0.23799414920435406577367847	(24,4)
0.23764832128640573701303908	(24,5)
0.23699349288665905833325145	(24,6)
0.23590038109531588568482623	(24,7)
0.23423208202976208003140022	(24,8)
0.23185286046180018470177497	(24,9)
0.22863735241077209498909519	(24,10)
0.22447965532195028383068393	(24,11)
0.21930173337079897252102968	(24,12)
0.21306056386155528505813241	(24,13)
0.20575350458338359354722284	(24,14)
0.19742147341253358342202598	(24,15)
0.18814969287664543661737376	(24,16)
0.17806594699729726456439039	(24,17)
0.16733650179074257907892529	(24,18)
0.15616002788216954189441896	(24,19)
0.14476000949334752702768191	(24,20)
0.1333762110006624651259096	(24,21)
0.1222557924618199342424807	(24,22)
0.1116446217500302112998907	(24,23)
0.1017792353615129787877543	(24,24)
0.0928797711372696481644433	(24,25)
0.0851440552504516584291641	(24,26)
0.0787428929707069123850144	(24,27)
0.073816504087230978933061	(24,28)
0.07047196997630114044215	(24,29)
0.0687815245534609202942	(24,30)
0.27196953289389698684408157	(25,1)
0.27196189660967393260296092	(25,2)
0.27191040393599629469082479	(25,3)
0.27174461501052728646164429	(25,4)
0.27136382030068325451009894	(25,5)
0.2706428294000344174759258	(25,6)
0.26943941029558323902944579	(25,7)
0.26760309511171828223336992	(25,8)
0.26498495901273727646058408	(25,9)
0.26144786798901432987585219	(25,10)
0.25687659621136299028474419	(25,11)
0.25118715474465551659211549	(25,12)
0.24433466941771707905166155	(25,13)
0.23631920921837346625855794	(25,14)
0.22718910033767516777648849	(25,15)
0.21704145531691430367224499	(25,16)
0.20601988026014208879744758	(25,17)
0.19430956583215726641411145	(25,18)
0.18213018675813569814002475	(25,19)
0.16972720007516416261346134	(25,20)
0.157362223785160476686659	(25,21)
0.1453031868219825574495284	(25,22)
0.1338148738178032125335431	(25,23)
0.1231503608649990587009651	(25,24)
0.1135436754180888224280001	(25,25)
0.105203841064669967592085	(25,26)
0.0983103102179729502888805	(25,27)
0.093009663320204001181582	(25,28)
0.08941337305644317373021	(25,29)
0.0875964000786163330923	(25,30)
0.30149493456209211770108533	(26,1)
0.30148657364370240623404418	(26,2)
0.30143019486184160256625065	(26,3)
0.30124867686791187823629048	(26,4)
0.30083176930119573825248865	(26,5)
0.30004245892799212367468731	(26,6)
0.29872517008119270032625619	(26,7)
0.29671549394736848962979717	(26,8)
0.29385101328520736803138523	(26,9)
0.28998265673268835919646694	(26,10)
0.28498590165288264750356349	(26,11)
0.27877107170454202254718697	(26,12)
0.27129196850804509958061923	(26,13)
0.26255215180536803591415908	(26,14)
0.25260834258873349073775841	(26,15)
0.24157065654788285753746799	(26,16)
0.22959965382251546408946422	(26,17)
0.2169004779411378385010251	(26,18)
0.2037146111556457531777584	(26,19)
0.1903099592104924952782559	(26,20)
0.1769700720303544199062089	(26,21)
0.1639833002989027689956645	(26,22)
0.1516325906245181351322908	(26,23)
0.1401864567313483575073387	(26,24)
0.1298914616390952424112933	(26,25)
0.1209663384441834276596452	(26,26)
0.1135976934101040453486503	(26,27)
0.107937095179756170233561	(26,28)
