d^2_(sigma,mu)
-0.4680636316365693	(3,27)
-0.4761254353475759	(3,28)
-0.481556062464407	(3,29)
-0.48428833440078	(3,30)
-0.000615272378644287762	(4,1)
-0.0055273406041561012	(4,2)
-0.01529771633632782368	(4,3)
-0.02981965534541559745	(4,4)
-0.0489349489097744751	(4,5)
-0.0724361172569977637	(4,6)
-0.1000691844992786555	(4,7)
-0.1315369254215813309	(4,8)
-0.16650246804529174	(4,9)
-0.2045931401159558413	(4,10)
-0.2454044618330353744	(4,11)
-0.2885042095092153571	(4,12)
-0.3334365028291717776	(4,13)
-0.3797258988022540832	(4,14)
-0.426881504931262948	(4,15)
-0.474401149180232956	(4,16)
-0.521775662045497558	(4,17)
-0.568493334134363	(4,18)
-0.614044609774912146	(4,19)
-0.657927063033669593	(4,20)
-0.699650677952128985	(4,21)
-0.738743421762998078	(4,22)
-0.774757061186264049	(4,23)
-0.807273131202781581	(4,24)
-0.83590892690052956	(4,25)
-0.86032335602627794	(4,26)
-0.88022246630327694	(4,27)
-0.89536445018999398	(4,28)
-0.905563932300326	(4,29)
-0.910695361676894	(4,30)
-0.0009665812497947220335	(5,1)
-0.008683347028857523078	(5,2)
-0.024032415280427365286	(5,3)
-0.046846059811217869859	(5,4)
-0.07687563993714086795	(5,5)
-0.11379499693878903581	(5,6)
-0.15720476061552244666	(5,7)
-0.20663740284531811418	(5,8)
-0.26156286498949101011	(5,9)
-0.32139459157399480082	(5,10)
-0.38549582291229226806	(5,11)
-0.45318603167434542543	(5,12)
-0.5237474290582379969	(5,13)
-0.5964315105123776163	(5,14)
-0.6704656538022071834	(5,15)
-0.7450598186267513581	(5,16)
-0.8194134225740242619	(5,17)
-0.8927224796095584962	(5,18)
-0.9641870825621070736	(5,19)
-1.0330192898654262646	(5,20)
-1.0984514404861830181	(5,21)
-1.1597448724694664763	(5,22)
-1.2161989641759979045	(5,23)
-1.267160358350653112	(5,24)
-1.312032173409798821	(5,25)
-1.350282959448353655	(5,26)
-1.381455123493616659	(5,27)
-1.405172533376133108	(5,28)
-1.42114701460966648	(5,29)
-1.429183480440614	(5,30)
-0.00136133223013522254648	(6,1)
-0.0122296180262400553616	(6,2)
-0.0338472182290921030615	(6,3)
-0.065977836754124090027	(6,4)
-0.108271079118664528622	(6,5)
-0.160267130355450892919	(6,6)
-0.221402707428395590412	(6,7)
-0.291018076060327189802	(6,8)
-0.36836490780342343326	(6,9)
-0.45261475881832115425	(6,10)
-0.54286797596630195583	(6,11)
-0.63816287532518446679	(6,12)
-0.73748508835544712692	(6,13)
-0.83977702575949209344	(6,14)
-0.94394746213093287337	(6,15)
-1.04888128942944497093	(6,16)
-1.15344951856034951252	(6,17)
-1.25651962167455665094	(6,18)
-1.35696630085236325652	(6,19)
-1.45368274132515797942	(6,20)
-1.5455923612349160956	(6,21)
-1.6316610090712032739	(6,22)
-1.7109094899585209642	(6,23)
-1.782426229613263395	(6,24)
-1.845379817232315621	(6,25)
-1.8990311127540681504	(6,26)
-1.9427445658637089984	(6,27)
-1.975998378307933217	(6,28)
-1.99839315011400641	(6,29)
-2.0096586845760452	(6,30)
-0.00178189109738437365215	(7,1)
-0.0160077350207551905411	(7,2)
-0.0443036721085240115463	(7,3)
-0.0863602727763365477499	(7,4)
-0.1417184975204574703384	(7,5)
-0.209775619463272201188	(7,6)
-0.289792801378784639154	(7,7)
-0.380904089496196964129	(7,8)
-0.482126568161969957433	(7,9)
-0.592371422555545777786	(7,10)
-0.710455679929209211941	(7,11)
-0.835114439994095099411	(7,12)
-0.96501345699553218776	(7,13)
-1.098761993279937177054	(7,14)
-1.234925919657913407539	(7,15)
-1.37204108461926436487	(7,16)
-1.50862700633799140333	(7,17)
-1.64320095388073833662	(7,18)
-1.77429247467926754243	(7,19)
-1.90045839414666013163	(7,20)
-2.02029826276009677412	(7,21)
-2.13247016065476196253	(7,22)
-2.23570669613329111887	(7,23)
-2.32883095987766491816	(7,24)
-2.41077212868804035404	(7,25)
-2.4805803583690367296	(7,26)
-2.5374405708242261403	(7,27)
-2.5806847296424830722	(7,28)
-2.609802213527741045	(7,29)
-2.6244479377066512	(7,30)
-0.00221284254898510785816	(8,1)
-0.01987921315617110611248	(8,2)
-0.05501849153753303205058	(8,3)
-0.1072461811244197373926	(8,4)
-0.1759915388932726209649	(8,5)
-0.2605045845778923660439	(8,6)
-0.3598651408944322831675	(8,7)
-0.472993674016409831299	(8,8)
-0.5986636813127115698524	(8,9)
-0.735515369869284968003	(8,10)
-0.882070383785307406675	(8,11)
-1.036747367993645641481	(8,12)
-1.19787819701558386406	(8,13)
-1.363724742930252577184	(8,14)
-1.532496101535458972273	(8,15)
-1.702366232866783517861	(8,16)
-1.871491996435223941429	(8,17)
-2.038031568809084147355	(8,18)
-2.200163219666847167938	(8,19)
-2.356104392707014990842	(8,20)
-2.504130992645964414551	(8,21)
-2.64259672373325910995	(8,22)
-2.76995226485662549326	(8,23)
-2.88476400804496248564	(8,24)
-2.98573203742249145985	(8,25)
-3.07170698990278417386	(8,26)
-3.14170542117279565774	(8,27)
-3.1949233031097413394	(8,28)
-3.2307473022252346201	(8,29)
-3.24876353193471668	(8,30)
-0.002639708627671383717902	(9,1)
-0.02371398822571809860131	(9,2)
-0.06563169548185508290005	(9,3)
-0.1279337955212027491659	(9,4)
-0.2099383591982354107996	(9,5)
-0.3107483752643691701133	(9,6)
-0.4292619480382199839605	(9,7)
-0.5641847078801836381535	(9,8)
-0.7140442359582640474203	(9,9)
-0.8772062889102177724276	(9,10)
-1.0518926031826392432208	(9,11)
-1.2362000620896607975013	(9,12)
-1.428121018887428347049	(9,13)
-1.6255645833524257786838	(9,14)
-1.8263786938451822846	(9,15)
-2.028372807957802438237	(9,16)
-2.229341049486037602435	(9,17)
-2.427085645692556622458	(9,18)
-2.619440476255102329196	(9,19)
-2.804294535226525380099	(9,20)
-2.979615082576425051108	(9,21)
-3.14347023625666151573	(9,22)
-3.294050733397263668901	(9,23)
-3.429690573971434767325	(9,24)
-3.54888625483550673524	(9,25)
-3.65031430781932668104	(9,26)
-3.7328468723961576252	(9,27)
-3.79556506000830249446	(9,28)
-3.8377699011442951797	(9,29)
-3.85899070525128017	(9,30)
-0.003046906592014769611655	(10,1)
-0.027372071144035687161434	(10,2)
-0.07575583481304869084795	(10,3)
-0.14766780926259869427192	(10,4)
-0.2423192635169167704257	(10,5)
-0.35867132922256037077388	(10,6)
-0.49544590456208198367641	(10,7)
-0.6511392095480405652807	(10,8)
-0.8240379167611535680619	(10,9)
-1.0122377459011779856961	(10,10)
-1.2136643694022883199946	(10,11)
-1.4260964319631872443092	(10,12)
-1.6471904414379936507949	(10,13)
-1.8745072442711034157151	(10,14)
-2.1055397574305754754253	(10,15)
-2.3377415923062943352795	(10,16)
-2.5685561759924584839247	(10,17)
-2.7954459536550102692294	(10,18)
-3.015921244439010511238	(10,19)
-3.227568324868990499936	(10,20)
-3.428076329960961874654	(10,21)
-3.615262594525120163764	(10,22)
-3.787096105226841043869	(10,23)
-3.941718795863135610715	(10,24)
-4.077464489944916562112	(10,25)
-4.192875370201713007701	(10,26)
-4.2867159270578222452	(10,27)
-4.35798440032702586783	(10,28)
-4.4059217741742136125	(10,29)
-4.43001841066751294	(10,30)
-0.00341601730837736081299	(11,1)
-0.030687992043407964645787	(11,2)
-0.08493294119984469976811	(11,3)
-0.16555546945028375316343	(11,4)
-0.27166906410211248015621	(11,5)
-0.40210416736827507893299	(11,6)
-0.55541919859885064853547	(11,7)
-0.72991468513281461276353	(11,8)
-0.9236506300215367906336	(11,9)
-1.13446718069467042672933	(11,10)
-1.3600085684045976120083	(11,11)
-1.5977501708802468362355	(11,12)
-1.845028419218572183051	(11,13)
-2.0990731351372515089304	(11,14)
-2.3570417572023016171758	(11,15)
-2.6160548050454988742926	(11,16)
-2.8732318483972851643609	(11,17)
-3.1257272009204495257601	(11,18)
-3.3707645531962348111439	(11,19)
-3.6056697980104966937546	(11,20)
-3.8279013843278432112237	(11,21)
-4.0350776603336403952827	(11,22)
-4.225000823000280538906	(11,23)
-4.395677270296161161448	(11,24)
-4.545334337759290221108	(11,25)
-4.672433577178653677487	(11,26)
-4.775680884908687423889	(11,27)
-4.85403389609809783729	(11,28)
-4.9067071178765336017	(11,29)
-4.933175273738004853	(11,30)
-0.0037253430747751120592472	(12,1)
-0.03346682808199279356679	(12,2)
-0.092623535864749407265696	(12,3)
-0.180545166787679082366482	(12,4)
-0.29626200174717926786147	(12,5)
-0.43849222603916460692683	(12,6)
-0.60565237177827353908577	(12,7)
-0.79587133060366021062254	(12,8)
-1.00700835774445655474303	(12,9)
-1.2366753867172564425467	(12,10)
-1.48226380738639473829617	(12,11)
-1.74097564218163625603577	(12,12)
-2.00985880476026984356075	(12,13)
-2.2858458647181703277075	(12,14)
-2.5657954949710466058582	(12,15)
-2.8465355684059833114545	(12,16)
-3.1249067180548543645722	(12,17)
-3.3978050968029311236354	(12,18)
-3.6622230792274197308318	(12,19)
-3.9152867433985799694164	(12,20)
-4.1542891505865097709399	(12,21)
-4.376718694172325280487	(12,22)
-4.5802820966458919880563	(12,23)
-4.7629219702216642708026	(12,24)
-4.922829193073039547554	(12,25)
-5.058450658894040454902	(12,26)
-5.168493203698251553401	(12,27)
-5.25192467673037719955	(12,28)
-5.30797318614903717828	(12,29)
-5.336125508521793347	(12,30)
-0.0039513031446798203242841	(13,1)
-0.035496740331035987157076	(13,2)
-0.098241329209610298562165	(13,3)
-0.191494087527591998579237	(13,4)
-0.314222811342266059319762	(13,5)
-0.465059993017010053408115	(13,6)
-0.64231192469360020068002	(13,7)
-0.84397181613995895283128	(13,8)
-1.0677377267916987014748	(13,9)
-1.3110359639205061576718	(13,10)
-1.5710503416481056317983	(13,11)
-1.84475735037364144133852	(13,12)
-2.12896688427802324452247	(13,13)
-2.42036775382222217128989	(13,14)
-2.71557681153956334441676	(13,15)
-3.01119018305281669973214	(13,16)
-3.30383485656783121346182	(13,17)
-3.5902187704448164305404	(13,18)
-3.8671775662830289425647	(13,19)
-4.1317163479497805910567	(13,20)
-4.3810450952072292091706	(13,21)
-4.6126068009018490876852	(13,22)
-4.8240978984507503394478	(13,23)
-5.0134810784412189525738	(13,24)
-5.1789911119306770119677	(13,25)
-5.319134756091770892222	(13,26)
-5.432686172848938942231	(13,27)
-5.518679510193648991047	(13,28)
-5.57640035885096025925	(13,29)
-5.605377698589214667	(13,30)
-0.0040715362603610255437653	(14,1)
-0.0365768456346527536203282	(14,2)
-0.101230361045117798866458	(14,3)
-0.197318587127920464359426	(14,4)
-0.323773508885667918565275	(14,5)
-0.479176468965886347585399	(14,6)
-0.661765181928481746592943	(14,7)
-0.86944516104960693446825	(14,8)
-1.09980680778538818223716	(14,9)
-1.35014921355257530926837	(14,10)
-1.61751136065406383147446	(14,11)
-1.89871091462889837164496	(14,12)
-2.19039021988949994040058	(14,13)
-2.48906850088945766284192	(14,14)
-2.79119869411100110517936	(14,15)
-3.09322685265865495758817	(14,16)
-3.39165172857875320090377	(14,17)
-3.68308198846313107608283	(14,18)
-3.9642885780927682129913	(14,19)
-4.2322500240816601384259	(14,20)
-4.484188925813521968304	(14,21)
-4.7175985109178028498866	(14,22)
-4.9302588476144252650065	(14,23)
-5.1202430624268936299783	(14,24)
-5.2859146330684586153913	(14,25)
-5.4259174479391353493899	(14,26)
-5.539160789584244668795	(14,27)
-5.624801668741735822668	(14,28)
-5.68222698601177317707	(14,29)
-5.71103782761605037	(14,30)
-0.0040688596482528832478821	(15,1)
-0.0365527824645625416737124	(15,2)
-0.1011634334058639344489216	(15,3)
-0.197186058865328670144645	(15,4)
-0.32354823366345857730564	(15,5)
-0.478821157537692095337538	(15,6)
-0.661223919362752229595309	(15,7)
-0.868632495039083429682365	(15,8)
-1.098595225362453947448005	(15,9)
-1.34835626380929060712881	(15,10)
-1.61488800670561354274006	(15,11)
-1.89493286019490114168522	(15,12)
-2.18505392185048173009888	(15,13)
-2.48169333752314934387226	(15,14)
-2.78123632179950754549649	(15,15)
-3.08007818773196528186232	(15,16)
-3.3746912920612168475278	(15,17)
-3.66168862051681783083504	(15,18)
-3.93788084263995195599148	(15,19)
-4.20032405602422521523907	(15,20)
-4.44635608508019304586552	(15,21)
-4.673620041796539331254	(15,22)
-4.8800748174438803419682	(15,23)
-5.0639931648877908757546	(15,24)
-5.2239489592991295018733	(15,25)
-5.358796006417060009076	(15,26)
-5.4676413339633958818689	(15,27)
-5.549816207083252092542	(15,28)
-5.60484813155671693348	(15,29)
-5.6324368529623729827	(15,30)
-0.0039347808217205603364837	(16,1)
-0.0353482593047303441188094	(16,2)
-0.0978294228401958118038571	(16,3)
-0.19068511533505367290235	(16,4)
-0.312872463497231380504145	(16,5)
-0.462997212811478071924204	(16,6)
-0.639314746182478821059888	(16,7)
-0.839736051271544985093738	(16,8)
-1.061840890726739811687188	(16,9)
-1.302900117875108874142927	(16,10)
-1.559908487081223142877563	(16,11)
-1.829628483103641873387446	(16,12)
-2.10864471620466672121424	(16,13)
-2.39342739968476282306381	(16,14)
-2.68040245517757932917513	(16,15)
-2.96602498833235069944001	(16,16)
-3.2468523388845682679889	(16,17)
-3.51961270372901963804414	(16,18)
-3.78126549333350744796153	(16,19)
-4.02905010456369380111089	(16,20)
-4.26052063103508278547229	(16,21)
-4.47356510564271488489978	(16,22)
-4.66640907472481505712813	(16,23)
-4.8376045233129605206537	(16,24)
-4.9860062915957532691546	(16,25)
-5.1107390435013293876851	(16,26)
-5.2111584922010075216783	(16,27)
-5.286810906824558613997	(16,28)
-5.33739490347743635734	(16,29)
-5.3627291748970521649	(16,30)
-0.0036713333103621616761683	(17,1)
-0.0329815458701042457562262	(17,2)
-0.091278918920088254485055	(17,3)
-0.177914530159741889568511	(17,4)
-0.291908891984419006801796	(17,5)
-0.431947153641166678696086	(17,6)
-0.596376600395613075634404	(17,7)
-0.783209187666782382279416	(17,8)
-0.990131845699777194337395	(17,9)
-1.214526928400853292437926	(17,10)
-1.453504478027290944902766	(17,11)
-1.703946994529678035886905	(17,12)
-1.962566229368990155457358	(17,13)
-2.225970290881374129403773	(17,14)
-2.49073818861280865864322	(17,15)
-2.75349799295337393865897	(17,16)
-3.01100416088527868118839	(17,17)
-3.26020936175785550613505	(17,18)
-3.4983263662461342480714	(17,19)
-3.72287622354100683251309	(17,20)
-3.93171998335631470038784	(17,21)
-4.12307251638251293564162	(17,22)
-4.29549841791078466026417	(17,23)
-4.44789140265279963258522	(17,24)
-4.5794398793113639445524	(17,25)
-4.6895824179818382807447	(17,26)
-4.7779575109528490118204	(17,27)
-4.844352334096451273425	(17,28)
-4.888655134786042167209	(17,29)
-4.910815428321108074	(17,30)
-0.0032906246711372187554715	(18,1)
-0.0295614124643315471732799	(18,2)
-0.0818129826523184169854063	(18,3)
-0.1594613049808391226946097	(18,4)
-0.2616213606928334662203494	(18,5)
-0.387099263630077856771403	(18,6)
-0.534386215442052062270681	(18,7)
-0.701657439670719978822818	(18,8)
-0.886779247642533544255252	(18,9)
-1.087326985814859817634223	(18,10)
-1.300615819423359688741545	(18,11)
-1.523745187127888887327719	(18,12)
-1.753656424981109222107968	(18,13)
-1.987201648087462746962031	(18,14)
-2.221220655642753096476805	(18,15)
-2.452621549136805066341047	(18,16)
-2.678460061306327975981952	(18,17)
-2.89601237999808979010337	(18,18)
-3.10283655554422683999383	(18,19)
-3.29681837958280345427896	(18,20)
-3.47619883550508000221362	(18,21)
-3.63958171672534742702132	(18,22)
-3.7859216308066129449224	(18,23)
-3.91449418999788945992449	(18,24)
-4.0248515806045298849926	(18,25)
-4.1167677842195314415224	(18,26)
-4.1901784138597587035675	(18,27)
-4.2451203926651763759543	(18,28)
-4.281676548369397585882	(18,29)
-4.2999296626242888656	(18,30)
-0.00281234747303694789163015	(19,1)
-0.0252647696301668104087094	(19,2)
-0.0699212588468884974028754	(19,3)
-0.1362800193148636485653472	(19,4)
-0.223576818422059694021773	(19,5)
-0.3307742998292315241071117	(19,6)
-0.4565526185183375684564136	(19,7)
-0.599304851776596203661209	(19,8)
-0.757140659248659992313825	(19,9)
-0.927901232966306631916638	(19,10)
-1.109187713677006572478511	(19,11)
-1.298404023895683865132001	(19,12)
-1.49281360135370196524616	(19,13)
-1.689607968654818397286425	(19,14)
-1.885983627499845909448603	(19,15)
-2.079222599068564549241713	(19,16)
-2.266771199791494251680029	(19,17)
-2.446311447988308023560123	(19,18)
-2.615819879895856682650952	(19,19)
-2.77360947926506671712803	(19,20)
-2.91835179144750786254552	(19,21)
-3.04907794751345463911113	(19,22)
-3.16515908473998442815583	(19,23)
-3.26626833277980422253227	(19,24)
-3.3523279780021579594621	(19,25)
-3.4234465002602190929525	(19,26)
-3.47985082514166751578	(19,27)
-3.5218193297967124835359	(19,28)
-3.549620904619584222212	(19,29)
-3.5634647610934022911	(19,30)
-0.00226017519741190050893356	(20,1)
-0.02030429044080820985298347	(20,2)
-0.0561923654062909062560048	(20,3)
-0.1095181490193527507253214	(20,4)
-0.1796586467963902939291835	(20,5)
-0.2657610949938972494223969	(20,6)
-0.3667307242787349924750443	(20,7)
-0.4812229521147813507979757	(20,8)
-0.60764367296785935070937	(20,9)
-0.744160869339262269167824	(20,10)
-0.888729861420625627999136	(20,11)
-1.039133222063791447742924	(20,12)
-1.193034834732181420180928	(20,13)
-1.348045937398409357093344	(20,14)
-1.501799472240038974355231	(20,15)
-1.652027845581403020363145	(20,16)
-1.796638460857053780314531	(20,17)
-1.933781228973706020541044	(20,18)
-2.061902719997966409125642	(20,19)
-2.179782651100448044851513	(20,20)
-2.28654988784669042024843	(20,21)
-2.38167689480203699055277	(20,22)
-2.46495340629878007830795	(20,23)
-2.53644180247823321852882	(20,24)
-2.59641810376400694790572	(20,25)
-2.64530352291449711695734	(20,26)
-2.6835920797334322772023	(20,27)
-2.7117798865619307836159	(20,28)
-2.730301394137687879048	(20,29)
-2.7394772169807361287	(20,30)
-0.00165815664335185572603546	(21,1)
-0.01489601942580767611373828	(21,2)
-0.0412242468284758307614671	(21,3)
-0.080341322560767239014739	(21,4)
-0.1317799122883953657024277	(21,5)
-0.1948921308426867968834117	(21,6)
-0.2688350728391946351667129	(21,7)
-0.3525602868756922251413705	(21,8)
-0.4448109130894240468611411	(21,9)
-0.5441297609465513771222994	(21,10)
-0.648880692320026300579878	(21,11)
-0.757284366629332900111118	(21,12)
-0.86746783089268081281207	(21,13)
-0.977525776907648192543334	(21,14)
-1.085589746933065394567206	(21,15)
-1.18990035367195541145006	(21,16)
-1.288876862528681404251892	(21,17)
-1.381178374454567371664595	(21,18)
-1.465751374822444986914695	(21,19)
-1.541859518744789048446022	(21,20)
-1.609093069459301526711976	(21,21)
-1.667357203075549245400497	(21,22)
-1.71684022719532818865351	(21,23)
-1.75796443128908194492361	(21,24)
-1.7913236317854142090655	(21,25)
-1.81761239124799070611008	(21,26)
-1.83755233901096277542129	(21,27)
-1.8518210176869034634276	(21,28)
-1.86098828568846558078	(21,29)
-1.8654646029839375526	(21,30)
-0.00102795156381966805827729	(22,1)
-0.00923453878541082187745314	(22,2)
-0.02555544426604171208724145	(22,3)
-0.0497993538489832449515127	(22,4)
-0.0816635495452993153284948	(22,5)
-0.1207182307008961152755613	(22,6)
-0.1663906011514108400012897	(22,7)
-0.2179522837609980801186348	(22,8)
-0.2745136712188786577001159	(22,9)
-0.3350284007812220872189848	(22,10)
-0.398310260295263345182925	(22,11)
-0.463063561814421077955579	(22,12)
-0.527926485765666661333604	(22,13)
-0.591525281482903102773413	(22,14)
-0.652535716625528627859027	(22,15)
-0.709747005265838691041439	(22,16)
-0.76212278408174972574199	(22,17)
-0.808853654397982288757445	(22,18)
-0.849396385192969241072774	(22,19)
-0.883496008453815169270807	(22,20)
-0.911188584999692884548609	(22,21)
-0.932784176240317117212932	(22,22)
-0.948831309097845816446244	(22,23)
-0.96006577054662360147649	(22,24)
-0.96734776575933717769533	(22,25)
-0.97159223468775919248389	(22,26)
-0.97369742753643223134993	(22,27)
-0.9744767278387201739091	(22,28)
-0.974598258354554542776	(22,29)
-0.9745361015764161245	(22,30)
-0.00038726128411862650618617	(23,1)
-0.00347886981469582616323882	(23,2)
-0.00962607694673700822074144	(23,3)
-0.01875019177601873186924962	(23,4)
-0.0307175904140543107559552	(23,5)
-0.0453239512690545710603426	(23,6)
-0.0622778047586477212961258	(23,7)
-0.0811866679879663444420675	(23,8)
-0.1015490875915402968149351	(23,9)
-0.1227555342113563537369694	(23,10)
-0.1441002849116260777563719	(23,11)
-0.1648052565075669241590011	(23,12)
-0.1840553331464915263093305	(23,13)
-0.201043235210773038178958	(23,14)
-0.215020602673801685556918	(23,15)
-0.225350912463638037374397	(23,16)
-0.23155927895303445391442	(23,17)
-0.233374196066495343161573	(23,18)
-0.230756879468989104718677	(23,19)
-0.223914979473871724931727	(23,20)
-0.213298906505117200744564	(23,21)
-0.199580642141595738994942	(23,22)
-0.183616491579998777058752	(23,23)
-0.166396585639244365212141	(23,24)
-0.14898493328015456379275	(23,25)
-0.13245439683373085889152	(23,26)
-0.11782111508717915604236	(23,27)
-0.1059826895810904132038	(23,28)
-0.0976639636685607923756	(23,29)
-0.09337355729778704016	(23,30)
0.00025063024311756835551996	(24,1)
0.00225165000500418516690767	(24,2)
0.00623356755384367171304983	(24,3)
0.01216231422838035388229291	(24,4)
0.0200012993240542615863983	(24,5)
0.0297263246290334096295107	(24,6)
0.0413415781820960948444808	(24,7)
0.0548939103383208025834997	(24,8)
0.0704825409683891820404909	(24,9)
0.0882616640293122634416368	(24,10)
0.1084341043624139532880105	(24,11)
0.1312351905585457838786039	(24,12)
0.156907232607689566565917	(24,13)
0.185666282934604136642178	(24,14)
0.2176640359183751474627292	(24,15)
0.252948606657668840057446	(24,16)
0.291428380639265275073378	(24,17)
0.332843060709234276019869	(24,18)
0.376745455427488175234893	(24,19)
0.422496534729466034246752	(24,20)
0.469274972591477968307829	(24,21)
0.516100987299780292352271	(24,22)
0.561872965191033600246324	(24,23)
0.605414269489512488297396	(24,24)
0.645526893590646820553803	(24,25)
0.68104825492222841823072	(24,26)
0.71090741847277519248184	(24,27)
0.73417732087791759197198	(24,28)
0.7501200463497330812283	(24,29)
0.75822279355696280949	(24,30)
0.00087653240986676904549787	(25,1)
0.00787445604467714048000917	(25,2)
0.02179497617615930222908394	(25,3)
0.04249270457406051127342069	(25,4)
0.06976202512806604832155694	(25,5)
0.1033501635232594017736426	(25,6)
0.1429716644096155386739173	(25,7)
0.1883221455640942900145015	(25,8)
0.2390891472751527126451328	(25,9)
0.2949581282660507778172579	(25,10)
0.3556121801970979769546209	(25,11)
0.4207248040220254238095101	(25,12)
0.4899460318680913739505839	(25,13)
0.562883167379975665168863	(25,14)
0.6390783120577150126049972	(25,15)
0.7179855024146529968503832	(25,16)
0.7989505889724861484403791	(25,17)
0.881196882809404972995429	(25,18)
0.963819086166646446404603	(25,19)
1.04578718604314954194956	(25,20)
1.125960952196685137630546	(25,21)
1.203114598442237477749273	(25,22)
1.275970189125625956486829	(25,23)
1.343237619648989791706654	(25,24)
1.403658539238012195465228	(25,25)
1.45605142835734940331206	(25,26)
1.49935515587702318631513	(25,27)
1.53266865245725653172486	(25,28)
1.5552847631876124152077	(25,29)
1.56671680616736361201	(25,30)
0.00148461410067328385590133	(26,1)
0.01333716390468215559207983	(26,2)
0.03691316407630178363723331	(26,3)
0.0719583405790378866288295	(26,4)
0.11810068784798773735278987	(26,5)
0.1748606529867067901132236	(26,6)
0.24166298663675462698721	(26,7)
0.3178489991799092362335038	(26,8)
0.402687918334248254031269	(26,9)
0.4953861696792882253463146	(26,10)
0.5950937006982916065104061	(26,11)
0.7009069213929860512378121	(26,12)
0.8118683910336706851131494	(26,13)
0.9269639654741042647539184	(26,14)
1.0451186410923452080116301	(26,15)
1.1651926989592694774665875	(26,16)
1.2859798954653468393758143	(26,17)
1.4062093294249127977059207	(26,18)
1.524552252999007214214919	(26,19)
1.639634542115048161468403	(26,20)
1.750054892106943006176027	(26,21)
1.854408160438532521108171	(26,22)
1.951312736801640232169245	(26,23)
2.039440451019019481484573	(26,24)
2.117547362707074242967331	(26,25)
2.1845038059470178651318	(26,26)
2.23932224740790558397709	(26,27)
2.28118179813579921204132	(26,28)
2.3094485336519427475611	(26,29)
2.32369106906146536019	(26,30)
0.00207155748266502410849306	(27,1)
0.01860996743120177002256515	(27,2)
0.0515056350436303867847681	(27,3)
0.10039839232036855774186051	(27,4)
0.16475328177397731724481253	(27,5)
0.2438667783182776997579959	(27,6)
0.3368748671903451864309124	(27,7)
0.4427627985014716975075467	(27,8)
0.5603763119534682740461359	(27,9)
0.6884341184067185035978701	(27,10)
0.8255414436201017133865544	(27,11)
0.9702044836357153317684579	(27,12)
1.1208456837277486293998805	(27,13)
1.2758198191007770294587452	(27,14)
1.4334309064359286588172021	(27,15)
1.591949991820645199474754	(27,16)
1.7496338292084001589485516	(27,17)
1.9047443816802462700466579	(27,18)
2.055568955829672786878103	(27,19)
2.200440639830403877587302	(27,20)
2.33775858758234057309877	(27,21)
2.466007604346998756145469	(27,22)
2.583776465974610458536493	(27,23)
2.689774454054640928606717	(27,24)
