c^1_2_(sigma,mu)
0.00152387249114126344030488	(4,23)
0.00123076975328152655496885	(4,24)
0.0009379714732992244932728	(4,25)
0.00066199645861000950400652	(4,26)
0.00041873573775036879875726	(4,27)
0.00022241411104525496902888	(4,28)
0.0000846419206725940769298	(4,29)
0.000013630159226746391115	(4,30)
7.4494635516543886879919e-6	(5,1)
0.000066920216813485405459489	(5,2)
0.0001851640385896577413362171	(5,3)
0.000360640771535280973826226	(5,4)
0.000590701577262688119905061	(5,5)
0.000871245354974712437601626	(5,6)
0.001196357421547421348334356	(5,7)
0.001557998705442200634607102	(5,8)
0.001945814211854965730817872	(5,9)
0.002347121620362317289546292	(5,10)
0.0027471251860767328050872	(5,11)
0.003129378081767809800985102	(5,12)
0.00347649009827860965957336	(5,13)
0.00377104986566966424343659	(5,14)
0.00399670435128622966901274	(5,15)
0.00413931615835559815871998	(5,16)
0.00418810356849942599852499	(5,17)
0.00413666121941256300002813	(5,18)
0.00398376185799932204376658	(5,19)
0.0037338519078179724422023	(5,20)
0.0033971748296321402946857	(5,21)
0.00298948473305970311949248	(5,22)
0.00253134597074277750256467	(5,23)
0.00204704955175276889226239	(5,24)
0.00156321094638326164857758	(5,25)
0.00110714308272213800966238	(5,26)
0.00070512028330427116713886	(5,27)
0.00038066141580529193347902	(5,28)
0.000152962332738081869318	(5,29)
0.000035598418116754763663	(5,30)
0.0000111370446636153562820152	(6,1)
0.0001000465999063110094814326	(6,2)
0.0002768228009958098914898375	(6,3)
0.000539163825677740822591349	(6,4)
0.000883111796892962083256172	(6,5)
0.001302540225299508618504883	(6,6)
0.001788615019681080821972227	(6,7)
0.002329330912874845936409264	(6,8)
0.002909225908450082736008929	(6,9)
0.003509364570443043697460737	(6,10)
0.004107657557515082942024786	(6,11)
0.004679551907592545853411023	(6,12)
0.00519908742973364961288412	(6,13)
0.00564027311931069084179629	(6,14)
0.00597869809148799447629709	(6,15)
0.00619325835068546079895154	(6,16)
0.00626785748575113495529549	(6,17)
0.00619292890303858274963502	(6,18)
0.00596663107963693568832048	(6,19)
0.00559558574739724086840302	(6,20)
0.00509506068369238486762595	(6,21)
0.00448854132968380851309906	(6,22)
0.00380668511754062045494721	(6,23)
0.00308570473496638093107605	(6,24)
0.00236527681093084064743613	(6,25)
0.00168611599933725124920984	(6,26)
0.00108738704867095440559396	(6,27)
0.00060414600422106957653108	(6,28)
0.0002650042774814890697669	(6,29)
0.000090195458463768756009	(6,30)
0.0000155392200344522387373155	(7,1)
0.0001395923580403227623389352	(7,2)
0.0003862438158009298513142186	(7,3)
0.000752283645663587360927511	(7,4)
0.001232194631257203649854243	(7,5)
0.001817439718103644718619065	(7,6)
0.002495712768111395927830627	(7,7)
0.003250294293841772755969737	(7,8)
0.004059654891164430467381001	(7,9)
0.00489743270017606314256522	(7,10)
0.005732878631653388626704683	(7,11)
0.006531817306322327457535909	(7,12)
0.00725811715057436312963851	(7,13)
0.00787560539914029203552771	(7,14)
0.00835030888706309079847169	(7,15)
0.00865285536533654590378862	(7,16)
0.00876083781583493158639324	(7,17)
0.00866092977237680584093387	(7,18)
0.008350545187888732757598	(7,19)
0.00783886219169636908696513	(7,20)
0.00714707442185794077796875	(7,21)
0.00630779289886943916843556	(7,22)
0.0053635904989026594630947	(7,23)
0.00436475380563046618811049	(7,24)
0.00336637682494771013777303	(7,25)
0.00242499126273250488499255	(7,26)
0.00159497310730126827999597	(7,27)
0.00092499077110671566075492	(7,28)
0.0004547634212392982479767	(7,29)
0.000212378750347576391255	(7,30)
0.0000206110696574863896014967	(8,1)
0.0001851539763132557637266292	(8,2)
0.0005123108006532662939616716	(8,3)
0.000997827436937259039462684	(8,4)
0.001634396379175042978742413	(8,5)
0.002410716887772651246686019	(8,6)
0.003310506924406615672184031	(8,7)
0.004311653819800555847038985	(8,8)
0.005385692059214254965192604	(8,9)
0.006497774938997337718096981	(8,10)
0.007607263796238394392425794	(8,11)
0.008668998004915279608881845	(8,12)
0.00963523689296614724400185	(8,13)
0.01045818848124047028037466	(8,14)
0.01109296745174650179082717	(8,15)
0.0115007638385764774016005	(8,16)
0.01165196145229591025728526	(8,17)
0.011528926154964072456944	(8,18)
0.01112819169913811532737841	(8,19)
0.01046180523812474168725277	(8,20)
0.00955765344882331277755	(8,21)
0.00845866865951786698525645	(8,22)
0.00722090560515861872459246	(8,23)
0.00591057524420057045109844	(8,24)
0.00460021369488864842412397	(8,25)
0.00336424328646167399912369	(8,26)
0.00227424155418033982133384	(8,27)
0.00139426709911116178199429	(8,28)
0.0007765952529477059160202	(8,29)
0.000458190714845374296989	(8,30)
0.0000262792033990903711835259	(9,1)
0.0002360721916802892739913167	(9,2)
0.0006531999358720967309528446	(9,3)
0.001272244985514999368263572	(9,4)
0.002083909643769621199756356	(9,5)
0.003073827511969204693304217	(9,6)
0.004221314299654032303440343	(9,7)
0.005498294556501863882411788	(9,8)
0.006868642810382853606245715	(9,9)
0.00828815021349483629404711	(9,10)
0.009705273245664033872786222	(9,11)
0.011062744306584978175740041	(9,12)
0.01230003266512713575678412	(9,13)
0.01335654752733959324683509	(9,14)
0.01417538309237146604401868	(9,15)
0.01470732835244484695982344	(9,16)
0.01491481078358044456026742	(9,17)
0.01477541951193055457747784	(9,18)
0.01428466366541265206444249	(9,19)
0.01345766573931740573572053	(9,20)
0.01232956481387058117118285	(9,21)
0.0109545041232221934204154	(9,22)
0.00940319301847825531456708	(9,23)
0.00775915434803222882394457	(9,24)
0.00611388359946735421045245	(9,25)
0.00456124513169514581711033	(9,26)
0.00319150423250870110361658	(9,27)
0.00208543461974903432553357	(9,28)
0.0013089453414049175848505	(9,29)
0.000908638067854300975724	(9,30)
0.0000324397839488648895368667	(10,1)
0.0002914142331262321193953385	(10,2)
0.0008063307326686790214147449	(10,3)
0.001570513018529270229913636	(10,4)
0.002572516884710907833048576	(10,5)
0.003794679908658908812654133	(10,6)
0.005211597489468869233757838	(10,7)
0.00678881437412760424323261	(10,8)
0.00848202312804748624117942	(10,9)
0.010237027544200515187320006	(10,10)
0.011990662231220585982146255	(10,11)
0.01367276567695297569947684	(10,12)
0.0152091921619808626900158	(10,13)
0.01652572943444341868448615	(10,14)
0.01755267656417977484671608	(10,15)
0.01822974215447323795857422	(10,16)
0.01851085784489110248752392	(10,17)
0.01836847380934723002554703	(10,18)
0.01779691613361901943574559	(10,19)
0.01681444079065284825623096	(10,20)
0.01546371143748916134443842	(10,21)
0.01381055060162558543166448	(10,22)
0.0119409551084011234567477	(10,23)
0.00995651395731333083391761	(10,24)
0.00796850673005424660928249	(10,25)
0.0060910800883941953105116	(10,26)
0.00443398793859397448966935	(10,27)
0.00309542921340424599142891	(10,28)
0.0021555213432482354972955	(10,29)
0.001670906681876268768984	(10,30)
0.0000389623411901310798084796	(11,1)
0.000350008086658206043588798	(11,2)
0.0009684608354982615388690304	(11,3)
0.00188631980682314580117665	(11,4)
0.003089892623034359061121179	(11,5)
0.004558080217082756436565929	(11,6)
0.006260575263619916026897826	(11,7)
0.008156316701898018841859078	(11,8)
0.010192545689920204377813488	(11,9)
0.012304768683718360780915097	(11,10)
0.014417854115909038545984606	(11,11)
0.01644837756050229120376953	(11,12)
0.01830819726669337976752256	(11,13)
0.01990910117295956656626346	(11,14)
0.02116823294329682369897237	(11,15)
0.02201389290875146687536791	(11,16)
0.02239123289312382162301709	(11,17)
0.02226733128789418021552052	(11,18)
0.02163515154472132250582074	(11,19)
0.0205159535698255811928732	(11,20)
0.01895983833527829360224614	(11,21)
0.01704425177972093671508446	(11,22)
0.01487044157887263275040836	(11,23)
0.0125580342294003423468388	(11,24)
0.01023806406316606413716743	(11,25)
0.00804492517993391363253986	(11,26)
0.00610781910169443028173134	(11,27)
0.00454232594993067638047469	(11,28)
0.0034427301124301378126074	(11,29)
0.002875682260387568367963	(11,30)
0.0000457007232030653646537017	(12,1)
0.0004105408692110542027540601	(12,2)
0.0011359581897179089108054139	(12,3)
0.002212595093101106368390895	(12,4)
0.00362447078788020200989612	(12,5)
0.00534700989216358668930033	(12,6)
0.007344972628268648685433866	(12,7)
0.009570681221985916605097946	(12,8)
0.01196294041389896289916751	(12,9)
0.014447004311714150689441867	(12,10)
0.016935850359334670573000878	(12,11)
0.01933289224183774082062314	(12,12)
0.02153610975240217584698316	(12,13)
0.02344341088263144279323176	(12,14)
0.02495888711044534477270127	(12,15)
0.02599949421150341986209701	(12,16)
0.02650160287001064379883425	(12,17)
0.02642682694435377937383292	(12,18)
0.02576655824697983600937466	(12,19)
0.02454471496568296905860811	(12,20)
0.02281834023938765618791179	(12,21)
0.02067585643451224682236622	(12,22)
0.01823297380535850398276007	(12,23)
0.0156264515238961280643566	(12,24)
0.01300609606818071156499916	(12,25)
0.01052553952234792257631418	(12,26)
0.00833245425067738011464529	(12,27)
0.0065589205979273357091306	(12,28)
0.0053126655684660915258825	(12,29)
0.004669832831647649496544	(12,30)
0.0000525106576911851666787341	(13,1)
0.0004717165843209839621543093	(13,2)
0.001305237493208543767101627	(13,3)
0.002542359857120076998856764	(13,4)
0.004164835418549145304821557	(13,5)
0.006144673672881027156069614	(13,6)
0.008441825538338695426434877	(13,7)
0.011002201296112857499931859	(13,8)
0.013756469699999621598546961	(13,9)
0.016620033852677289503832232	(13,10)
0.019494476498895161511204332	(13,11)
0.02227062204199408953905602	(13,12)
0.02483318914192959364686098	(13,13)
0.02706682420102170575043378	(13,14)
0.02886313225156249970999126	(13,15)
0.03012817728440027167999792	(13,16)
0.03078982591126961314613925	(13,17)
0.03080426888159862495377732	(13,18)
0.03016108073346257759329448	(13,19)
0.02888626820792380722093853	(13,20)
0.02704290558220034428267807	(13,21)
0.02472914633924092859870669	(13,22)
0.02207361766220736038063904	(13,23)
0.01922842671479403818376467	(13,24)
0.01636021484642229751484008	(13,25)
0.0136398688542219255307119	(13,26)
0.01123162191130549360889823	(13,27)
0.0092823402199788531881203	(13,28)
0.007911789857203909030062	(13,29)
0.007204612262646886556566	(13,30)
0.0000592708589771071144283585	(14,1)
0.0005324457274770978616767449	(14,2)
0.0014732847558936515579271541	(14,3)
0.002869747573097779582030514	(14,4)
0.004701391827644939251569527	(14,5)
0.006936960006067025682054749	(14,6)
0.009531849189857348352500898	(14,7)
0.012425949724977677797863379	(14,8)
0.015542343119588417831838993	(14,9)
0.018787293196838890720017524	(14,10)
0.022051851279203080304906574	(14,11)
0.02521523606192471111867947	(14,12)
0.02814995761234824713694307	(14,13)
0.03072845259279252679658541	(14,14)
0.0328308064816312364715694	(14,15)
0.03435298007831335409851656	(14,16)
0.03521485085486159817094786	(14,17)
0.0353673384814218447699115	(14,18)
0.03479791488302826286694451	(14,19)
0.03353390142256331647794127	(14,20)
0.03164312046226079911107757	(14,21)
0.02923168017845609387051709	(14,22)
0.02643890982985606374447377	(14,23)
0.02342970499928196048267109	(14,24)
0.02038476599779600380653013	(14,25)
0.01748939738014331293229323	(14,26)
0.01492166635991629010039474	(14,27)
0.0128407822977899984906216	(14,28)
0.0113765538642929809392044	(14,29)
0.010620706413136165389749	(14,30)
0.0000659024707949977210882494	(15,1)
0.0005920199410931073809231109	(15,2)
0.0016381404838201522933102426	(15,3)
0.003190944826472610337552804	(15,4)
0.005227905476080438344505749	(15,5)
0.007714705780093610798317844	(15,6)
0.010602536277697626722690047	(15,7)
0.013825790201850871534086198	(15,8)
0.017300684848565544446322549	(15,9)
0.020925275055196482217870369	(15,10)
0.024581202988388063561810773	(15,11)
0.02813735561136249939824988	(15,12)
0.03145539462530565341208305	(15,13)
0.03439690512283887561592943	(15,14)
0.0368317028594301365565455	(15,15)
0.03864666983050521573633317	(15,16)
0.03975437440743733213956863	(15,17)
0.040100690455269859997216	(15,18)
0.03967066665363143294630449	(15,19)
0.03849201094874510300617808	(15,20)
0.03663573541641908833907058	(15,21)
0.03421373632985604545579991	(15,22)
0.03137334040559337799069135	(15,23)
0.02828910626778826630840829	(15,24)
0.02515240589261124679888258	(15,25)
0.02215950300383306672826391	(15,26)
0.01949897789663961999904861	(15,27)
0.0173394108907283548079432	(15,28)
0.0158182259417537357656409	(15,29)
0.015032514403039499842159	(15,30)
0.000072381199492212375226619	(16,1)
0.0006502210060596448118505694	(16,2)
0.0017992011820741706140597351	(16,3)
0.003504778107318007682787273	(16,4)
0.005742461441090109871635853	(16,5)
0.008475106833614342629088808	(16,6)
0.011650083111602616098560405	(16,7)
0.015196864028788519811530915	(16,8)
0.019025600030037065350475627	(16,9)
0.023027161691462393167747423	(16,10)
0.027075017318856836251947751	(16,11)
0.03102912389637327942374615	(16,12)
0.03474179128999259679217059	(16,13)
0.03806524764515072320886137	(16,14)
0.04086041533794629231919178	(16,15)
0.04300622739943456150818923	(16,16)
0.04440869623925599924529143	(16,17)
0.04500890546806407333246109	(16,18)
0.04478913873780048663934458	(16,19)
0.04377648423057800531068605	(16,20)
0.0420434478836041921275132	(16,21)
0.03970535311194225928767498	(16,22)
0.03691457506868293419426505	(16,23)
0.03385192678241134487906355	(16,24)
0.03071575742102289719282152	(16,25)
0.02770951788324654721248715	(16,26)
0.02502868009358380986348355	(16,27)
0.0228479546618756220868823	(16,28)
0.0213097346374208675671164	(16,29)
0.020514604758608151600857	(16,30)
0.0000787384582733006464040672	(17,1)
0.0007073311180829944830904394	(17,2)
0.0019572477390466170802692663	(17,3)
0.003812768781824796134077192	(17,4)
0.006247553278620270881753316	(17,5)
0.009221845720798528856382802	(17,6)
0.012679557431866392969099252	(17,7)
0.016545793311470172947292686	(17,8)
0.020725400693227600333190149	(17,9)
0.025103050808813473332236035	(17,10)
0.029545228611950680841501561	(17,11)
0.033904315105871753678615522	(17,12)
0.03802471681894097045958641	(17,13)
0.04175075436555350544700643	(17,14)
0.04493579384875276393636983	(17,15)
0.04745191865207462518622388	(17,16)
0.0491993184945305540336261	(17,17)
0.05011453390688767917425539	(17,18)
0.05017674445367998443952547	(17,19)
0.04941142448258791476288161	(17,20)
0.04789089734354567608432235	(17,21)
0.04573157625735806728753385	(17,22)
0.04308796068523570355865701	(17,23)
0.04014373303254544521486938	(17,24)
0.0371005456393653516406599	(17,25)
0.03416528084263333118382599	(17,26)
0.03153669257486025994328113	(17,27)
0.0293923888946278723810938	(17,28)
0.0278770904030172243415007	(17,29)
0.027093005025003546184276	(17,30)
0.0000850515620768591583778835	(18,1)
0.0007640448050180084818301339	(18,2)
0.0021142016880573608617064817	(18,3)
0.004118658247055814813605032	(18,4)
0.006749304810602125796863291	(18,5)
0.009963942630454129237041165	(18,6)
0.013703317615731880571975397	(18,7)
0.017888616454745900300043559	(18,8)
0.022420016786760978226719475	(18,9)
0.027176815096194390142906221	(18,10)
0.032019517010667564577718687	(18,11)
0.036794076486511912352229327	(18,12)
0.04133823265945359883142479	(18,13)
0.04548964183754625516104814	(18,14)
0.0490952665252086036585648	(18,15)
0.05202129253160407960291333	(18,16)
0.05416272393408770637256784	(18,17)
0.05545177089093343357959302	(18,18)
0.05586420356525875886050547	(18,19)
0.05542299184330251244928563	(18,20)
0.05419876953750412329529906	(18,21)
0.05230692948653486361660186	(18,22)
0.04990144374558057580438446	(18,23)
0.04716578144962352233591082	(18,24)
0.0443015394106732552475382	(18,25)
0.0415155863538220527511902	(18,26)
0.03900663762152662692293021	(18,27)
0.03695221768208078826674311	(18,28)
0.0354969344060482489602929	(18,29)
0.034742888929596921727864	(18,30)
0.0000914266874735630746010631	(19,1)
0.0008213158525123220177213881	(19,2)
0.0022727016739645410282329193	(19,3)
0.004427583108650967982620507	(19,4)
0.007256119456107032368390921	(19,5)
0.010713764157634211236234741	(19,6)
0.014738280540409466569842003	(19,7)
0.019247234477972003524272181	(19,8)
0.024136565897271542324621153	(19,9)
0.029280771859986867269423883	(19,10)
0.034535091568657439676525702	(19,11)
0.039739879942275806707499177	(19,12)
0.04472711170426044162520925	(19,13)
0.04932869935531527954988057	(19,14)
0.0533860668721045482399809	(19,15)
0.05676022714691461365356473	(19,16)
0.05934149107539127545996048	(19,17)
0.0610579071590510978952297	(19,18)
0.0618815984110260047300312	(19,19)
0.06183232169602072667090974	(19,20)
0.06097780548350143906538445	(19,21)
0.05943069894849952942707095	(19,22)
0.05734225765113335121562946	(19,23)
0.05489316803095551063127657	(19,24)
0.05228214819202141304654055	(19,25)
0.04971313649145841669244746	(19,26)
0.04738198124652913748182525	(19,27)
0.04546357168642746951156292	(19,28)
0.0441003062967840695898325	(19,29)
0.043392689093745662030389	(19,30)
0.0000979801413085342398227731	(20,1)
0.0008801890381560583522440171	(20,2)
0.0024356379126961998298844514	(20,3)
0.004745168710514790808581442	(20,4)
0.007777196464613816335060751	(20,5)
0.011484837547498271223649699	(20,6)
0.01580292645047601125918295	(20,7)
0.020645523139861560751329445	(20,8)
0.025904520686814360548074665	(20,9)
0.031449892731407263385748726	(20,10)
0.037131974890216121448998795	(20,11)
0.0427859652584344573097441	(20,12)
0.04823857766858341730729153	(20,13)
0.05331651580985250571752176	(20,14)
0.0578561893892402615260623	(20,15)
0.06171389771579189300835082	(20,16)
0.06477558872935747187686743	(20,17)
0.06696528023461674917788788	(20,18)
0.06825130989005627483800003	(20,19)
0.0686497526758893731780759	(20,20)
0.06822458832457512704742516	(20,21)
0.06708448716040997692807933	(20,22)
0.06537637784323585622134405	(20,23)
0.06327623289460113479508529	(20,24)
0.06097773155375159064590395	(20,25)
0.05867961693740763853670139	(20,26)
0.05657264762689838917023482	(20,27)
0.05482705338195407116266188	(20,28)
0.053581348106331990293667	(20,29)
0.052933241990216011211949	(20,30)
0.0001048228471712210458675748	(21,1)
0.0009416607729243859407870666	(21,2)
0.0026057666507527474428682547	(21,3)
0.00507677857512852437140732	(21,4)
0.008321302881079702684346254	(21,5)
0.012290043143184274688066152	(21,6)
0.016914825509160882357206432	(21,7)
0.022106129178192577908692263	(21,8)
0.02775173933422861129456881	(21,9)
0.033717068781779148661795718	(21,10)
0.039847545701679860528402323	(21,11)
0.04597325006780673092268016	(21,12)
0.051915722076124961234082764	(21,13)
0.0574965925140780704006899	(21,14)
0.06254743223461571712206682	(21,15)
0.06692002048585136844104983	(21,16)
0.07049611863413757154752387	(21,17)
0.0731958247278971315454418	(21,18)
0.07498367902416340044954194	(21,19)
0.07587187962511402099374296	(21,20)
0.07592022632015919421430501	(21,21)
0.07523270657278480705548494	(21,22)
0.07395093446764597831679685	(21,23)
0.0722449184629704990922813	(21,24)
0.07030184173725644679120256	(21,25)
0.06831367485043049787820731	(21,26)
0.06646450015926724015422716	(21,27)
0.06491841590350238981754867	(21,28)
0.0638088163815996409591605	(21,29)
0.063229727399959317615006	(21,30)
0.0001120506607300450447831765	(22,1)
0.001006592104781397679769032	(22,2)
0.0027854695103239780336674355	(22,3)
0.005427046052632710246149266	(22,4)
0.008896007813360646895508763	(22,5)
0.013140488884738627613266432	(22,6)
0.018089101343068630239362781	(22,7)
0.023648487646924142720552026	(22,8)
0.029702022596827925823250413	(22,9)
0.036110219734380534742735234	(22,10)
0.042713243907472694230029063	(22,11)
0.049335709307501902170819894	(22,12)
0.055793673310861449522849355	(22,13)
0.0619034530899785602593794	(22,14)
0.06749163189005020804413067	(22,15)
0.07240542257662877548332317	(22,16)
0.07652244829487825765845734	(22,17)
0.07975900201452538204632798	(22,18)
0.08207596024434680035622511	(22,19)
0.08348173630452698174104394	(22,20)
0.08403193620840521883068614	(22,21)
0.08382568787222588068124434	(22,22)
0.08299891289149158567473062	(22,23)
0.08171506542665995289976402	(22,24)
0.08015405082786077944033626	(22,25)
0.07850014596572423270361047	(22,26)
0.07692977441721322751520161	(22,27)
0.07559995281883104504086986	(22,28)
0.0746381356358441659133007	(22,29)
0.074134061612152257177771	(22,30)
0.0001197406033591029369816172	(23,1)
0.0010756748872669659271761627	(23,2)
0.0029766599316000082313220072	(23,3)
0.005799692424760740323146596	(23,4)
0.009507385725274574079372374	(23,5)
0.014045076125960431411146334	(23,6)
0.019337842803542272677473299	(23,7)
0.025288071941145463088891669	(23,8)
0.031774206469472195762701691	(23,9)
0.038651248878942204170147429	(23,10)
0.045753425505619940396190605	(23,11)
0.05289918814054805518031236	(23,12)
0.059898446798583810788137147	(23,13)
0.06656163090320498954035076	(23,14)
0.07270990632715884005907004	(23,15)
0.07818567374679649832213608	(23,16)
0.08286237277015523854831293	(23,17)
0.08665263470041207409226182	(23,18)
0.08951396413377892724028597	(23,19)
0.09145136626996748756513858	(23,20)
0.09251663794454791391227803	(23,21)
0.09280436278516295396531223	(23,22)
0.09244495143469301704109553	(23,23)
0.09159531114269618298560663	(23,24)
0.09042789295305746798249514	(23,25)
0.08911894200770661582456914	(23,26)
0.0878367736267537424364651	(23,27)
0.08673083112055141029993066	(23,28)
0.085922171766729403485129	(23,29)
0.085495895765842558215249	(23,30)
0.000127951447377483969557207	(24,1)
0.0011494370389427020388398427	(24,2)
0.0031807977646851433904942084	(24,3)
0.006197555572346385710908421	(24,4)
0.010160064324061472509179208	(24,5)
0.015010572884258400638066229	(24,6)
0.020670210615723908108221602	(24,7)
0.027036544938233586237834613	(24,8)
0.033982373306025953381851383	(24,9)
0.041356335436638297230369332	(24,10)
0.048985764479162102641166918	(24,11)
0.05668194958721998040940202	(24,12)
0.06424768289807681994175778	(24,13)
0.071486649701519126423400206	(24,14)
0.07821393766368347531499088	(24,15)
0.08426673503914128217607479	(24,16)
0.08951419504119515989950627	(24,17)
0.09386548258617463223182933	(24,18)
0.09727518693373867920169057	(24,19)
0.09974555379320299690519447	(24,20)
0.10132532097779436032323995	(24,21)
0.10210528250420550492502468	(24,22)
0.10221100930554866913544493	(24,23)
0.10179338382251652117496296	(24,24)
0.10101774082068701102457092	(24,25)
0.10005244609312620120963653	(24,26)
0.09905770187143904064696908	(24,27)
0.0981752663470582412337627	(24,28)
0.0975196416848984554731555	(24,29)
0.097171144720989823912993	(24,30)
0.0001367265877214953266836155	(25,1)
0.0012282683416553650007589489	(25,2)
0.0033989606775666210453218918	(25,3)
0.006622729217328545073170698	(25,4)
0.010857453239137382993174673	(25,5)
0.016041952844039041678321976	(25,6)
0.022092906863758216254191484	(25,7)
0.028902378449875465141049691	(25,8)
0.036336640169953081841710283	(25,9)
0.04423691034189135812772458	(25,10)
0.052422434295464738558847012	(25,11)
0.060696079885494136277247952	(25,12)
0.06885229412138757055629047	(25,13)
0.076686930379871879930370927	(25,14)
0.08400815545682973301573164	(25,15)
0.0906474342475920788333269	(25,16)
0.09646950708584763419948451	(25,17)
0.10138033952033327538654372	(25,18)
0.10533222897920671215900507	(25,19)
0.10832556429847706557260868	(25,20)
0.11040710095874480478627378	(25,21)
0.11166497840462001130450031	(25,22)
0.11222101259818530660780616	(25,23)
0.11222100911835739036151111	(25,24)
0.11182394308899407019086746	(25,25)
0.11119084702236555767512134	(25,26)
0.11047415848387543157900811	(25,27)
0.10980813829019525626392719	(25,28)
0.1093008103855707781347526	(25,29)
0.109027724935013517566658	(25,30)
0.0001460974737140655106994178	(26,1)
0.0013124512696417041870863979	(26,2)
0.0036319294721937064189272127	(26,3)
0.007076729178560949629840723	(26,4)
0.011602016665275542381968237	(26,5)
0.017142798412606881121439559	(26,6)
0.02361073059727744349224547	(26,7)
0.030891581130069317697593438	(26,8)
0.038844075900600661026015039	(26,9)
0.047300775950756290926362691	(26,10)
0.056071439957028984822700787	(26,11)
0.064949038493759009247898561	(26,12)
0.073718234424796488261595287	(26,13)
0.08216577657021085570354463	(26,14)
0.09009193134300789686586995	(26,15)
0.09732185826779406547196262	(26,16)
0.10371576477546810829424213	(26,17)
0.10917677222558852598632168	(26,18)
0.11365567590206097940990703	(26,19)
0.11715214416268854915811295	(26,20)
0.11971231306551172940528474	(26,21)
0.12142312369870990730666852	(26,22)
0.12240406028619655783822922	(26,23)
