s1_(sigma,mu)
-0.7972322594023228511923842614	(2,30)
-0.8041962901511473916222983819	(3,1)
-0.8041960318245552228431515305	(3,2)
-0.8041942898424457489468104921	(3,3)
-0.8041886807191111085276809109	(3,4)
-0.8041757942450404266059196087	(3,5)
-0.8041513834367659038778429995	(3,6)
-0.8041106045913101982198786994	(3,7)
-0.8040482966267610590039483515	(3,8)
-0.8039592868569228394911742768	(3,9)
-0.8038387088061324555390359566	(3,10)
-0.8036823167382032735976553189	(3,11)
-0.8034867813541239407158444761	(3,12)
-0.8032499516784544214728364497	(3,13)
-0.8029710695293228849963245161	(3,14)
-0.8026509251176454861764413698	(3,15)
-0.8022919451493964864739403374	(3,16)
-0.8018982081507263882605543338	(3,17)
-0.8014753853901087034286592948	(3,18)
-0.8010306094950223244837864438	(3,19)
-0.8005722764078287407679702224	(3,20)
-0.8001097894713753786790897598	(3,21)
-0.7996532569971576146031774035	(3,22)
-0.7992131565245732001655483785	(3,23)
-0.7987999800729480094334287281	(3,24)
-0.7984238750282410606642063146	(3,25)
-0.7980942949590975083102346549	(3,26)
-0.7978196737276573470319834638	(3,27)
-0.7976071348759043906049721384	(3,28)
-0.7974622465576371709940046583	(3,29)
-0.7973888303656209410975352505	(3,30)
-0.8045415629441832902593232977	(4,1)
-0.8045412994243983310772315238	(4,2)
-0.8045395224230010428875043669	(4,3)
-0.8045338005403799569935905157	(4,4)
-0.8045206550210741917931475484	(4,5)
-0.8044957535402643959770162441	(4,6)
-0.8044541551197548449592683338	(4,7)
-0.8043905951413229999859775681	(4,8)
-0.8042997973458830750097430669	(4,9)
-0.804176798127431186736340942	(4,10)
-0.8040172674729865003370103084	(4,11)
-0.8038178106704962458025169381	(4,12)
-0.8035762354808447135288595705	(4,13)
-0.8032917708743811232236326392	(4,14)
-0.8029652256326510991979104849	(4,15)
-0.8025990780115927792668766961	(4,16)
-0.8021974910890551919843428001	(4,17)
-0.8017662521614789137150691425	(4,18)
-0.8013126383652232675750075191	(4,19)
-0.8008452143249282587935882614	(4,20)
-0.8003735708430103889322767553	(4,21)
-0.799908016254028335243409392	(4,22)
-0.7994592339498756760476651594	(4,23)
-0.7990379206807198200618215692	(4,24)
-0.7986544205642527423685121998	(4,25)
-0.7983183693615493540459847365	(4,26)
-0.7980383626119540753686018307	(4,27)
-0.7978216597935845755135324467	(4,28)
-0.7976739349239415787227120879	(4,29)
-0.7975990820562916626254039545	(4,30)
-0.8049594396661291800272386009	(5,1)
-0.8049591691410696581184188176	(5,2)
-0.8049573449009718818107306296	(5,3)
-0.8049514709136474839262260685	(5,4)
-0.8049379759603431274752998163	(5,5)
-0.8049124125988035499378384727	(5,6)
-0.8048697086394973387619031592	(5,7)
-0.8048044598149330526705288421	(5,8)
-0.8047112501803789070174215065	(5,9)
-0.8045849851536366037603256596	(5,10)
-0.8044212211087371272854469975	(5,11)
-0.8042164751954497397346609042	(5,12)
-0.803968499642457414603360618	(5,13)
-0.8036765062459948431746268699	(5,14)
-0.8033413290132956630419308379	(5,15)
-0.8029655159173678838366035967	(5,16)
-0.8025533442558702216603452782	(5,17)
-0.8021107579679420700333705222	(5,18)
-0.8016452291920687932072141204	(5,19)
-0.8011655500830570955853170858	(5,20)
-0.8006815642068258224885611126	(5,21)
-0.8002038495048654941897109547	(5,22)
-0.7997433667374535666765143535	(5,23)
-0.7993110884204387134401044629	(5,24)
-0.7989176235798275218725369317	(5,25)
-0.7985728532364244206352649935	(5,26)
-0.7982855905164317926607760116	(5,27)
-0.7980632778017316339712352068	(5,28)
-0.7979117315252662567738883079	(5,29)
-0.7978349432065312517895533485	(5,30)
-0.8054166410347415456643447674	(6,1)
-0.8054163616192464629379449325	(6,2)
-0.8054144774282482653130710174	(6,3)
-0.8054084104041668304779104183	(6,4)
-0.8053944719836416463147449757	(6,5)
-0.8053680686321711727674254236	(6,6)
-0.8053239616498517118078311034	(6,7)
-0.8052565695631174791114462687	(6,8)
-0.8051602991963051680160661792	(6,9)
-0.8050298898205208741139672755	(6,10)
-0.8048607537392956062439347848	(6,11)
-0.8046492964095192938477064356	(6,12)
-0.8043931997968096397768127609	(6,13)
-0.8040916541589679792076653207	(6,14)
-0.8037455258048360299402522082	(6,15)
-0.8033574514804668630090870027	(6,16)
-0.8029318537114209180779363958	(6,17)
-0.8024748754437565745675472831	(6,18)
-0.8019942364073191592510695669	(6,19)
-0.801499017497932010158632143	(6,20)
-0.8009993828887392352338910009	(6,21)
-0.8005062523341293518069219444	(6,22)
-0.8000309380900791988983872657	(6,23)
-0.7995847619872879632471837557	(6,24)
-0.7991786684777048352291847269	(6,25)
-0.7988228490131653577419749729	(6,26)
-0.7985263920327006002278538332	(6,27)
-0.7982969712801351853362729728	(6,28)
-0.7981405832933772509248349644	(6,29)
-0.7980613428310775196006043721	(6,30)
-0.8058753220597619776169566526	(7,1)
-0.8058750317729966485236736225	(7,2)
-0.8058730742737522040107810146	(7,3)
-0.8058667712036729821847693763	(7,4)
-0.8058522905114776816304992424	(7,5)
-0.8058248600263060454561630344	(7,6)
-0.8057790374546582147378441973	(7,7)
-0.805709024670092104903767392	(7,8)
-0.8056090118457745188332519343	(7,9)
-0.8054735352022251373199260902	(7,10)
-0.8052978310481844697497766136	(7,11)
-0.8050781685086099970111558102	(7,12)
-0.8048121439520653068412037277	(7,13)
-0.8044989216863999603935864937	(7,14)
-0.8041394079516752862563156941	(7,15)
-0.8037363484892686713547021766	(7,16)
-0.8032943438171962856120777831	(7,17)
-0.8028197805444554889215756381	(7,18)
-0.8023206813258158760530984867	(7,19)
-0.8018064801014799790860968848	(7,20)
-0.8012877328181100942414921392	(7,21)
-0.8007757766778823140130025143	(7,22)
-0.8002823529735269081927970308	(7,23)
-0.7998192096854786296510975879	(7,24)
-0.7993977002676082005199559394	(7,25)
-0.7990283945220330745612779649	(7,26)
-0.7987207162982670825415283966	(7,27)
-0.79848262110620418081882889	(7,28)
-0.7983203247634398826516076612	(7,29)
-0.7982380920420617822266720774	(7,30)
-0.8062953015978760849022191357	(8,1)
-0.8062949983382370517161218048	(8,2)
-0.8062929533590340115867604844	(8,3)
-0.8062863686116903276454252166	(8,4)
-0.80627124082069316305955795	(8,5)
-0.8062425846538636818940212938	(8,6)
-0.806194714888921398582359038	(8,7)
-0.8061215749144825975063015394	(8,8)
-0.8060170964664574681945251077	(8,9)
-0.8058755736243469638158249825	(8,10)
-0.8056920329285943628881762782	(8,11)
-0.8054625811675826177811847956	(8,12)
-0.8051847130215787039102224717	(8,13)
-0.8048575623821725122248735145	(8,14)
-0.8044820837543524095248945957	(8,15)
-0.8040611535743723245589888642	(8,16)
-0.8035995853387390132646093602	(8,17)
-0.8031040568712286241179841969	(8,18)
-0.8025829525501098297287276808	(8,19)
-0.8020461275653332613525633068	(8,20)
-0.8015046049930137427423432628	(8,21)
-0.8009702194391504024610426174	(8,22)
-0.8004552230738161252910153714	(8,23)
-0.7999718709981091456593158872	(8,24)
-0.7995320030916941155633766677	(8,25)
-0.7991466388819978701555783147	(8,26)
-0.798825600708063103952694252	(8,27)
-0.7985771786953606827326319605	(8,28)
-0.7984078489817686253709538463	(8,29)
-0.7983220543848635263049600614	(8,30)
-0.8066364539906545606559190551	(9,1)
-0.8066361355081097146344288742	(9,2)
-0.8066339878763539731734368867	(9,3)
-0.8066270725979340601595499711	(9,4)
-0.8066111854789897342784392076	(9,5)
-0.8065810910666789584860742657	(9,6)
-0.8065308191074006374414237324	(9,7)
-0.8064540097420261666593269706	(9,8)
-0.8063442915769844649066615751	(9,9)
-0.8061956747756247567512641486	(9,10)
-0.8060029400678331951036055007	(9,11)
-0.8057620042279737516587271991	(9,12)
-0.8054702432331915264349879562	(9,13)
-0.8051267560335638069307600883	(9,14)
-0.8047325546071751804810398571	(9,15)
-0.8042906696092769797721954123	(9,16)
-0.8038061652388906475270832299	(9,17)
-0.8032860616507756172840315331	(9,18)
-0.8027391680056774671091163391	(9,19)
-0.8021758337417603111495505508	(9,20)
-0.8016076295622490846493806189	(9,21)
-0.8010469727314330122831010534	(9,22)
-0.8005067134047409782351309706	(9,23)
-0.7999996998378275184179819583	(9,24)
-0.7995383404666075100415625611	(9,25)
-0.7991341801427809131791117599	(9,26)
-0.7987975064157352214040799416	(9,27)
-0.7985369998614162477500077264	(9,28)
-0.798359440255478725031682653	(9,29)
-0.7982694780273778565976978196	(9,30)
-0.8068611091497838445319003377	(10,1)
-0.8068607730158564711144997067	(10,2)
-0.8068585063556699067218007751	(10,3)
-0.8068512078181512693390014547	(10,4)
-0.8068344402433185073296245864	(10,5)
-0.8068026781718714265886736798	(10,6)
-0.8067496208899768659290795425	(10,7)
-0.806668557005899546146294237	(10,8)
-0.8065527638130833852564656288	(10,9)
-0.8063959225602682268166793276	(10,10)
-0.806192529403492765809602242	(10,11)
-0.8059382814236491330822972053	(10,12)
-0.8056304177812217583269625667	(10,13)
-0.8052679979024375417709927787	(10,14)
-0.8048521015129441770770401557	(10,15)
-0.8043859392194691369741214383	(10,16)
-0.803874866952121993709694425	(10,17)
-0.8033263026070145723475480778	(10,18)
-0.8027495483115954654904268394	(10,19)
-0.8021555265091866987201354995	(10,20)
-0.8015564421973235447022405791	(10,21)
-0.8009653869028112342354273006	(10,22)
-0.8003959021794468233614403308	(10,23)
-0.7998615215245141290516947565	(10,24)
-0.7993753096814466391547803586	(10,25)
-0.7989494174643328555190069546	(10,26)
-0.7985946686942481741923133035	(10,27)
-0.7983201937878047793198543663	(10,28)
-0.7981331221856691208482386422	(10,29)
-0.7980383433206769795207511117	(10,30)
-0.8069362985612196502761087857	(11,1)
-0.8069359421371342972670734107	(11,2)
-0.8069335386545579697999564487	(11,3)
-0.80692579956414232800608557	(11,4)
-0.8069080199182971971298814425	(11,5)
-0.8068743409169704482251493967	(11,6)
-0.8068180820379707611487633868	(11,7)
-0.8067321279233990008948362392	(11,8)
-0.8066093522596546528793614371	(11,9)
-0.8064430585903337133526337878	(11,10)
-0.8062274165376810481457192365	(11,11)
-0.8059578714643527491353566662	(11,12)
-0.8056315063238596925761771955	(11,13)
-0.8052473363903875540723969303	(11,14)
-0.8048065206916163639588234647	(11,15)
-0.8043124781439415716242056966	(11,16)
-0.8037709013517728983109881546	(11,17)
-0.8031896664379088324882903164	(11,18)
-0.8025786427263133744171480685	(11,19)
-0.8019494112031133689510687245	(11,20)
-0.8013149050799252765736032644	(11,21)
-0.8006889892024273748241098375	(11,22)
-0.8000859973233750753096981062	(11,23)
-0.799520247349995059422501399	(11,24)
-0.7990055546498705338714861736	(11,25)
-0.7985547625150586139889155543	(11,26)
-0.7981793071556193117651249635	(11,27)
-0.7978888323555533604817827333	(11,28)
-0.7976908663975375180583880267	(11,29)
-0.797590571229280119431263059	(11,30)
-0.8068356919992919643086645097	(12,1)
-0.806835312403115876878688758	(12,2)
-0.8068327526645409966899716373	(12,3)
-0.8068245104482946994642440767	(12,4)
-0.8068055749907411656293843158	(12,5)
-0.8067697068299868035291180295	(12,6)
-0.8067097917571776885779848476	(12,7)
-0.8066182532208643445460196936	(12,8)
-0.8064875042593750670704055301	(12,9)
-0.8063104175458882398806987324	(12,10)
-0.806080790527753838112472939	(12,11)
-0.8057937821337265227880756408	(12,12)
-0.8054462982705565498124713705	(12,13)
-0.8050373054109628315096667809	(12,14)
-0.8045680549538174273874812406	(12,15)
-0.8040422055537646451224446597	(12,16)
-0.8034658359891185827498786639	(12,17)
-0.8028473469839553585772619661	(12,18)
-0.8021972562870639701974035255	(12,19)
-0.8015278967969677369252533946	(12,20)
-0.8008530322179939770706830059	(12,21)
-0.8001874083415422154835560756	(12,22)
-0.7995462603981243330051400423	(12,23)
-0.7989447979828630821578887983	(12,24)
-0.7983976889077019379815939182	(12,25)
-0.7979185621627029823932977125	(12,26)
-0.7975195482213771754271979429	(12,27)
-0.7972108724647564932824278579	(12,28)
-0.7970005147709784625749019322	(12,29)
-0.7968939455189854938398351007	(12,30)
-0.8065410943591354309497433272	(13,1)
-0.8065406884330355150848043467	(13,2)
-0.8065379511444145392279229261	(13,3)
-0.8065291372394337446969819212	(13,4)
-0.8065088884713885255647602982	(13,5)
-0.8064705328725473954928836181	(13,6)
-0.8064064635308844562822983262	(13,7)
-0.8063085800390560156921145211	(13,8)
-0.8061687723684437001356964286	(13,9)
-0.8059794242067185869731221479	(13,10)
-0.8057339110297108635874027849	(13,11)
-0.8054270675930749898245193699	(13,12)
-0.8050556003105334309513321269	(13,13)
-0.8046184222251137795338965677	(13,14)
-0.8041168919441467326697477805	(13,15)
-0.8035549428220235199685955406	(13,16)
-0.8029390945234654514854419177	(13,17)
-0.8022783454612033611735405955	(13,18)
-0.8015839509899995523602003493	(13,19)
-0.8008690981653415855477505261	(13,20)
-0.8001484929091134722655724587	(13,21)
-0.7994378792443710005232716798	(13,22)
-0.7987535126873585609110513781	(13,23)
-0.7981116108894745567260043673	(13,24)
-0.7975278043162462858701956957	(13,25)
-0.7970166083526333934448418461	(13,26)
-0.7965909360156847556105252141	(13,27)
-0.7962616677350675467741878962	(13,28)
-0.7960372917022854403589454432	(13,29)
-0.7959236253062612039456774892	(13,30)
-0.8060434116085935978141980369	(14,1)
-0.8060429758875496529446577261	(14,2)
-0.8060400376834286196765586737	(14,3)
-0.8060305768576419106037645285	(14,4)
-0.8060088419624809035652758625	(14,5)
-0.8059676716456030941574183784	(14,6)
-0.8058989015571818140813855531	(14,7)
-0.8057938387264196929024936808	(14,8)
-0.8056437816626672678908617762	(14,9)
-0.8054405614611850908250404824	(14,10)
-0.8051770772322749156456513726	(14,11)
-0.8048477984938148585142969802	(14,12)
-0.804449207984135167830813872	(14,13)
-0.8039801607742889687218744023	(14,14)
-0.8034421395539710838897226684	(14,15)
-0.8028393913398441416791115716	(14,16)
-0.8021789372585919493303008795	(14,17)
-0.8014704540148288735594960569	(14,18)
-0.8007260326214133081634745805	(14,19)
-0.7999598264006590451800579545	(14,20)
-0.7991876056815561917912472636	(14,21)
-0.7984262406690095438122937988	(14,22)
-0.7976931364579842663989667341	(14,23)
-0.7970056450928325011961752547	(14,24)
-0.7963804790703880924397485474	(14,25)
-0.7958331490128840089017520412	(14,26)
-0.7953774457187510827716779317	(14,27)
-0.7950249837750317726251806761	(14,28)
-0.7947848206899139759703004457	(14,29)
-0.7946631623142167458001955672	(14,30)
-0.8053430440773422802823334628	(15,1)
-0.8053425747607847582545954819	(15,2)
-0.8053394100130578157531209396	(15,3)
-0.8053292197495471064182837894	(15,4)
-0.8053058091790575402466295366	(15,5)
-0.8052614651875984977578473627	(15,6)
-0.8051873950105284302711474856	(15,7)
-0.8050742378107796738503305469	(15,8)
-0.8049126257279595191112750172	(15,9)
-0.8046937676849669560230160934	(15,10)
-0.8044100270499811991253725227	(15,11)
-0.8040554634606034421915025487	(15,12)
-0.8036263099712228857255147997	(15,13)
-0.8031213593157257635283355814	(15,14)
-0.8025422374554921463734612925	(15,15)
-0.8018935484923101283297943646	(15,16)
-0.8011828820732353110131952301	(15,17)
-0.8004206820632122955651329485	(15,18)
-0.7996199828965996481986663449	(15,19)
-0.798796027026573776852037505	(15,20)
-0.7979657827389308271764747407	(15,21)
-0.7971473858989332071860642848	(15,22)
-0.7963595317598441773821821066	(15,23)
-0.7956208437804641959865368731	(15,24)
-0.7949492456529692669609357123	(15,25)
-0.7943613607384206948161727246	(15,26)
-0.7938719602230691609084031255	(15,27)
-0.793493477931026138753349322	(15,28)
-0.7932356062008355006187645126	(15,29)
-0.7931049838146428424023709878	(15,30)
-0.8044497169761844810873825794	(16,1)
-0.8044492099040450989563498609	(16,2)
-0.8044457905604674749499086715	(16,3)
-0.804434780537623105056318188	(16,4)
-0.8044094868185016061703220116	(16,5)
-0.8043615762615162034880618316	(16,6)
-0.8042815500270707738521904104	(16,7)
-0.804159297053597033051934406	(16,8)
-0.8039847012458124610751610494	(16,9)
-0.8037482734085897606640210385	(16,10)
-0.8034417765043442973108524768	(16,11)
-0.8030588118859285555555211361	(16,12)
-0.8025953350500656185832283304	(16,13)
-0.802050072326183703962900452	(16,14)
-0.8014248147351374149604753963	(16,15)
-0.800724571781857107199995786	(16,16)
-0.7999575757391333465574329553	(16,17)
-0.7991351354270504107885030185	(16,18)
-0.798271346895938411818015832	(16,19)
-0.7973826760860669197771247609	(16,20)
-0.7964874348679299352716204636	(16,21)
-0.7956051764396277729017854558	(16,22)
-0.7947560386681091533491489107	(16,23)
-0.7939600646312696689422072521	(16,24)
-0.7932365285694855883810853153	(16,25)
-0.7926032930533965040952916141	(16,26)
-0.792076219859168719597337977	(16,27)
-0.7916686532559822365868165564	(16,28)
-0.7913909905387423369498965219	(16,29)
-0.7912503509675342996028716484	(16,30)
-0.8033818048466216048778762688	(17,1)
-0.8033812554811994130567213653	(17,2)
-0.8033775509431169354936542239	(17,3)
-0.8033656226410805797299992929	(17,4)
-0.8033382194716349761577527678	(17,5)
-0.8032863138159645789743184113	(17,6)
-0.8031996160852667827361805229	(17,7)
-0.803067175237420825265117269	(17,8)
-0.8028780377942577565396611097	(17,9)
-0.8026219338530409754067328752	(17,10)
-0.8022899558182265319737294592	(17,11)
-0.801875194492378436583857676	(17,12)
-0.8013732980977556595052911172	(17,13)
-0.8007829229423721869495490044	(17,14)
-0.8001060497732602186568049929	(17,15)
-0.7993481471059520014617381604	(17,16)
-0.7985181714745435872026224257	(17,17)
-0.7976284039147920706032766721	(17,18)
-0.7966941312769422400906854356	(17,19)
-0.7957331893773070929672238595	(17,20)
-0.7947653918672126373520564451	(17,21)
-0.7938118735587492923292084542	(17,22)
-0.7928943795880923062155262729	(17,23)
-0.7920345322695757244032236785	(17,24)
-0.7912531060736165435903267624	(17,25)
-0.7905693382845829472172833676	(17,26)
-0.7900002990734144882097121498	(17,27)
-0.7895603404620241544011716779	(17,28)
-0.7892606393966235591519548923	(17,29)
-0.7891088461989841713691854304	(17,30)
-0.8021652426654785880549073551	(18,1)
-0.8021646460803483740282120879	(18,2)
-0.8021606231279166412295082714	(18,3)
-0.8021476695879492044989622561	(18,4)
-0.8021179112861895079240983929	(18,5)
-0.8020615453145027706974620611	(18,6)
-0.8019673994481699316933265288	(18,7)
-0.8018235853102365480355067097	(18,8)
-0.8016182154268424537606549449	(18,9)
-0.8013401498126514173371736664	(18,10)
-0.8009797345936806233533592574	(18,11)
-0.8005294938954234646677009641	(18,12)
-0.7999847371966071294435013609	(18,13)
-0.7993440478015816314165461176	(18,14)
-0.7986096239993954508453701899	(18,15)
-0.7977874525510677136069258283	(18,16)
-0.7968873037965992591742545388	(18,17)
-0.7959225481005943764349857646	(18,18)
-0.79490980364711923645159155	(18,19)
-0.7938684348523762686118689707	(18,20)
-0.7928199281315459551683177723	(18,21)
-0.7917871769201413334337606761	(18,22)
-0.7907937104956211708883233975	(18,23)
-0.7898629013590203968456653333	(18,24)
-0.7890171840627082390970118302	(18,25)
-0.7882773149286966677707211272	(18,26)
-0.7876616976906573446329436562	(18,27)
-0.7871857952945919975549411014	(18,28)
-0.7868616433972832994464305736	(18,29)
-0.7866974768528430558439312101	(18,30)
-0.8008321381272412072286540951	(19,1)
-0.8008314890041906413077720092	(19,2)
-0.8008271117757352774257265257	(19,3)
-0.8008130175339244386858645257	(19,4)
-0.8007806388862255153818656852	(19,5)
-0.8007193104140186776463376311	(19,6)
-0.8006168781101246001152160648	(19,7)
-0.8004604112711757725616398089	(19,8)
-0.8002369843305533732493603342	(19,9)
-0.799934491072527594389458852	(19,10)
-0.7995424501122980292719102585	(19,11)
-0.7990527590190349598160854629	(19,12)
-0.7984603554707270073229823483	(19,13)
-0.7977637476352590679064235768	(19,14)
-0.7969653825604747248396976926	(19,15)
-0.7960718303820503093804816635	(19,16)
-0.7950937729528994241845448735	(19,17)
-0.7940457971404517786589773013	(19,18)
-0.7929460044786850482892695241	(19,19)
-0.7918154590733692741727516492	(19,20)
-0.7906775037869080354933079887	(19,21)
-0.7895569802073878856822565304	(19,22)
-0.7884793905195407594256967857	(19,23)
-0.787470039277435013734436413	(19,24)
-0.7865531906555739980812322514	(19,25)
-0.7857512726462520691545161034	(19,26)
-0.7850841545751620179232679889	(19,27)
-0.7845685188927073295492288952	(19,28)
-0.7842173430160196578817777002	(19,29)
-0.7840395024237371449859547474	(19,30)
-0.7994192065486543141541767119	(20,1)
-0.7994184991833596462652392218	(20,2)
-0.7994137292136638194973841019	(20,3)
-0.7993983704243789956467992843	(20,4)
-0.7993630869700923698971885764	(20,5)
-0.7992962573885857678748461958	(20,6)
-0.7991846396005295864759101992	(20,7)
-0.7990141480832390635363852327	(20,8)
-0.798770707752355136876671743	(20,9)
-0.7984411434196684684342241644	(20,10)
-0.7980140596470377902878732233	(20,11)
-0.7974806640390125645334872188	(20,12)
-0.796835488066304999368508559	(20,13)
-0.7960769637185495049039707299	(20,14)
-0.7952078216448559849559951811	(20,15)
-0.794235286561229188190369704	(20,16)
-0.7931710578130535436450399205	(20,17)
-0.7920310760136897218815389668	(20,18)
-0.7908350894261572838879013194	(20,19)
-0.7896060450373490619378203404	(20,20)
-0.7883693381261175266476930481	(20,21)
-0.7871519599246934417244134702	(20,22)
-0.7859815855061001374153429438	(20,23)
-0.7848856434923325036985515128	(20,24)
-0.7838904060941358044153392096	(20,25)
-0.7830201331010023386661287213	(20,26)
-0.78229629755441386949586087	(20,27)
-0.7817369147241603485958451291	(20,28)
-0.7813559902854804731543986384	(20,29)
-0.7811630986755885330632583484	(20,30)
-0.7979661436654976602768316706	(21,1)
-0.7979653719823614791585577387	(21,2)
-0.7979601683027361925329893699	(21,3)
-0.7979434130610212092946805718	(21,4)
-0.7979049218341246881674595557	(21,5)
-0.7978320175189074023604524523	(21,6)
-0.7977102568194811608499078323	(21,7)
-0.7975242797185075910657651113	(21,8)
-0.7972587432005082221023440432	(21,9)
-0.7968992941189185002714802218	(21,10)
-0.7964335314807461577300177691	(21,11)
-0.7958519063279527293023561593	(21,12)
-0.7951485084796332509753631607	(21,13)
-0.7943216940593141548295875411	(21,14)
-0.7933745159742854267666162581	(21,15)
-0.7923149308886178506800230255	(21,16)
-0.7911557698448894637773399151	(21,17)
-0.7899144743076180329038033354	(21,18)
-0.7886126136251195133676772843	(21,19)
-0.7872752123860087391058918663	(21,20)
-0.7859299257869059031582816037	(21,21)
-0.7846061072444318171999252806	(21,22)
-0.7833338148771873036448323402	(21,23)
-0.782142802421084164731919714	(21,24)
-0.7810615362687763501179908416	(21,25)
-0.7801162745177634107430802954	(21,26)
-0.7793302371208546096694340524	(21,27)
-0.7787228893326645237193007701	(21,28)
-0.7783093543296757292235090069	(21,29)
-0.7780999655961429146107042487	(21,30)
-0.796514035705918825999725804	(22,1)
-0.7965131932822178088885169511	(22,2)
-0.7965075125833520611521028359	(22,3)
-0.7964892214494610544244388054	(22,4)
-0.7964472021845811192754249077	(22,5)
-0.7963676167837857181925783313	(22,6)
-0.7962347011981347618045129046	(22,7)
-0.7960316945619529211424918219	(22,8)
-0.7957418610512120667289179719	(22,9)
-0.7953495548544013175120670341	(22,10)
-0.7948412734627763121332712579	(22,11)
-0.7942066420204986647907077292	(22,12)
-0.7934392725920763541089166388	(22,13)
-0.792537447378007341142077303	(22,14)
-0.7915045841587390370851818253	(22,15)
-0.7903494550547390270501557199	(22,16)
-0.7890861450200255585031362948	(22,17)
-0.7877337529053687189380598319	(22,18)
-0.786315853817233521325035193	(22,19)
-0.7848597553093427857755811415	(22,20)
-0.7833955904361881890690664569	(22,21)
-0.781955297122122537476537608	(22,22)
-0.7805715354758560415114650753	(22,23)
-0.7792765929710202154562475721	(22,24)
-0.7781013226067110165575079679	(22,25)
-0.7770741522966769790655916516	(22,26)
-0.7762201959141341972411991466	(22,27)
-0.7755604886392868124607761183	(22,28)
-0.7751113622917186220185371548	(22,29)
-0.7748839706619268815384507215	(22,30)
-0.7951038845508297078398595148	(23,1)
-0.7951029646500683172533876482	(23,2)
-0.7950967615069570498584061536	(23,3)
-0.7950767882307671734817462237	(23,4)
-0.7950309050283340597928706797	(23,5)
-0.7949440026202884692703092874	(23,6)
-0.7947988709106008878423969711	(23,7)
-0.7945772158396613049537823252	(23,8)
-0.794260778139044747059321685	(23,9)
-0.7938324995962041880508321271	(23,10)
-0.7932776764088831832273152689	(23,11)
-0.7925850363097703921482692562	(23,12)
-0.79174767728616204131332264	(23,13)
-0.7907638114718994468134825199	(23,14)
-0.7896372681829836629421100418	(23,15)
-0.7883777245079719621308595876	(23,16)
-0.7870006491449454382909475554	(23,17)
-0.7855269636338147849280612751	(23,18)
-0.7839824428928171064897020064	(23,19)
-0.7823968922515257192891323606	(23,20)
-0.7808031495782539030781571594	(23,21)
-0.7792359678099219694192280244	(23,22)
-0.7777308350592130693662470431	(23,23)
-0.7763227869759862291581966293	(23,24)
-0.7750452601353341282130241148	(23,25)
-0.7739290271408820724731416702	(23,26)
-0.7730012451448595184767849111	(23,27)
-0.7722846407299979081857974327	(23,28)
-0.7717968464309315983326158804	(23,29)
-0.7715498981101225896994587885	(23,30)
-0.7937753023415090263773410013	(24,1)
-0.7937742979556526627049682797	(24,2)
-0.7937675251124003256068900083	(24,3)
-0.7937457175506041144082706476	(24,4)
-0.7936956209847983834542132063	(24,5)
-0.7936007400740618981162599846	(24,6)
-0.7934422884236429142891918507	(24,7)
-0.7932003013039087622289129793	(24,8)
-0.7928548604865745225137761744	(24,9)
-0.792387371443003068353365062	(24,10)
-0.7917818262588158901335689904	(24,11)
