H4_(sigma,mu)
-1.137892388010302312182948797	(15,4)
-1.137905024594260831916970663	(15,5)
-1.137928961595821402609355338	(15,6)
-1.137968947648663564560444349	(15,7)
-1.13803004115560643724801519	(15,8)
-1.138117309487065078868755165	(15,9)
-1.138235516211528280991949433	(15,10)
-1.138388811561223897510295732	(15,11)
-1.138580441618842583630301176	(15,12)
-1.138812491190471125689932665	(15,13)
-1.139085673967267512820038462	(15,14)
-1.139399181400854610407528753	(15,15)
-1.139750598824641289448142833	(15,16)
-1.140135893915209183531636138	(15,17)
-1.140549478831573972168082487	(15,18)
-1.140984343557534261950950529	(15,19)
-1.141432254372192961654529082	(15,20)
-1.141884008231661059474194055	(15,21)
-1.142329731356520768518949439	(15,22)
-1.142759208610823950988338444	(15,23)
-1.143162229376147666951928094	(15,24)
-1.143528935538073612167137686	(15,25)
-1.143850157816624411785227002	(15,26)
-1.144117727845410808465562474	(15,27)
-1.14432475497381315664377478	(15,28)
-1.144465858572560921428646812	(15,29)
-1.14453734852933403125721831	(15,30)
-1.328051342057747546466452384	(16,1)
-1.328051666406465804707611002	(16,2)
-1.328053853592938146920655015	(16,3)
-1.328060896202580869188544816	(16,4)
-1.328077075659583583089654296	(16,5)
-1.328107723104325111020389819	(16,6)
-1.328158916748428180217402596	(16,7)
-1.328237129156018600930089103	(16,8)
-1.328348840623541496775523859	(16,9)
-1.328500136993607751165260375	(16,10)
-1.328696311645935573744196086	(16,11)
-1.328941491875357745252431569	(16,12)
-1.329238309249066114011391518	(16,13)
-1.32958763176109208243769763	(16,14)
-1.329988372696935455287156536	(16,15)
-1.330437387220576141436594319	(16,16)
-1.330929463041902918106995818	(16,17)
-1.331457406443706977754263561	(16,18)
-1.332012219824762641752944286	(16,19)
-1.332583362138014151130205375	(16,20)
-1.333159079520678190578868893	(16,21)
-1.333726790296359272627995064	(16,22)
-1.33427350653908261039830138	(16,23)
-1.33478627356464155113880968	(16,24)
-1.335252608978375324083562319	(16,25)
-1.335660924087722771939158313	(16,26)
-1.33600091234777816038617269	(16,27)
-1.336263891790465426758170496	(16,28)
-1.33644309084964502844276586	(16,29)
-1.33653386943905414703075994	(16,30)
-1.538330011682297360883555072	(17,1)
-1.538330407197957239334113527	(17,2)
-1.538333074281663227379513893	(17,3)
-1.538341662083564557141126846	(17,4)
-1.538361391135595016660430134	(17,5)
-1.53839876122995329732934147	(17,6)
-1.538461181317781634440868747	(17,7)
-1.538556537714034621044994179	(17,8)
-1.538692720362158280948793742	(17,9)
-1.538877129744652723100117059	(17,10)
-1.53911618894481809198766557	(17,11)
-1.539414886096600279619149082	(17,12)
-1.539776371780902877856485382	(17,13)
-1.54020163371578675494764465	(17,14)
-1.540689267361851256111190123	(17,15)
-1.541235356000241118223036411	(17,16)
-1.541833467773260205221046653	(17,17)
-1.542474770567572166547878892	(17,18)
-1.543148259003151114445003353	(17,19)
-1.543841081711090349479368887	(17,20)
-1.544538952021569401714993447	(17,21)
-1.545226621498131014554088155	(17,22)
-1.545888393639644715402966362	(17,23)
-1.546508654540234451493210283	(17,24)
-1.547072398194666073363766269	(17,25)
-1.54756572617400267438694423	(17,26)
-1.547976304205149496356771076	(17,27)
-1.548293761378938468134209981	(17,28)
-1.54851002093173711817256091	(17,29)
-1.54861955452477477363237092	(17,30)
-1.76751437851946446980939105	(18,1)
-1.767514839193903009246930446	(18,2)
-1.767517945657044784906526106	(18,3)
-1.767527948152642837137911324	(18,4)
-1.767550926801993569420567827	(18,5)
-1.767594450540886577631262084	(18,6)
-1.767667144432664296471777941	(18,7)
-1.767778184152942663712271292	(18,8)
-1.767936740705491280412711659	(18,9)
-1.768151402027508129651896073	(18,10)
-1.768429600689754089887592437	(18,11)
-1.768777077997970195841225554	(18,12)
-1.769197414124824858379953103	(18,13)
-1.769691651250219078889548976	(18,14)
-1.770258032061283336148486488	(18,15)
-1.770891869588765980410250003	(18,16)
-1.771585556684412829094403733	(18,17)
-1.772328715105562007659675807	(18,18)
-1.773108475903156860793885659	(18,19)
-1.773909875347502622494148002	(18,20)
-1.774716344615292245102930435	(18,21)
-1.775510267360516343545275223	(18,22)
-1.776273577318502597743908202	(18,23)
-1.776988368205367037907771642	(18,24)
-1.777637490097787424697059966	(18,25)
-1.778205109755275629080307949	(18,26)
-1.778677216426012279689242614	(18,27)
-1.779042058994672956312978295	(18,28)
-1.7792905043947436727572657	(18,29)
-1.7794163106615856221436781	(18,30)
-2.013051098331097048195435377	(19,1)
-2.013051611969715489531822736	(19,2)
-2.013055075576339979962264426	(19,3)
-2.013066227924650141389127813	(19,4)
-2.013091847467800184450723939	(19,5)
-2.013140370814555581592494964	(19,6)
-2.01322140782825085730831638	(19,7)
-2.013345174040762510803208366	(19,8)
-2.013521866173221479490929804	(19,9)
-2.013761011027400242331566729	(19,10)
-2.014070821329733250414840674	(19,11)
-2.014457593717595076091133576	(19,12)
-2.01492518347261283013550202	(19,13)
-2.015474587527085448642925069	(19,14)
-2.016103661664790109181182726	(19,15)
-2.016806989992565470434203103	(19,16)
-2.017575915273766327564532533	(19,17)
-2.018398728440117434820690427	(19,18)
-2.019261005525365931363158374	(19,19)
-2.020146071380616963616118647	(19,20)
-2.021035562677125316932996984	(19,21)
-2.021910058447090667730130187	(19,22)
-2.022749744980325673367788932	(19,23)
-2.023535083145640794698604131	(19,24)
-2.024247449681154054939912212	(19,25)
-2.024869729007784631209197072	(19,26)
-2.025386837863489644394482357	(19,27)
-2.025786170744685681200474322	(19,28)
-2.02605795911381632107909064	(19,29)
-2.0261955411350652591678913	(19,30)
-2.271192486896595802982877567	(20,1)
-2.271193035671986505550259226	(20,2)
-2.27119673620096262409766485	(20,3)
-2.271208651234931799074595894	(20,4)
-2.271236021847663482879393043	(20,5)
-2.271287857906672084668450963	(20,6)
-2.271374416235265836608836311	(20,7)
-2.271506588171205772638889841	(20,8)
-2.271695224205384906233589057	(20,9)
-2.271950428866189390690925275	(20,10)
-2.272280863291428821144276031	(20,11)
-2.272693095226869798703909658	(20,12)
-2.273191035820413262006205267	(20,13)
-2.273775499094855500334208451	(20,14)
-2.274443913298840860167161135	(20,15)
-2.275190203814340429909951395	(20,16)
-2.276004855734131265565132791	(20,17)
-2.27687515175425239021086318	(20,18)
-2.277785568978638020746827111	(20,19)
-2.278718307911344469251562151	(20,20)
-2.27965391939624566215008126	(20,21)
-2.280571991242583937166417515	(20,22)
-2.281451855945876191809485462	(20,23)
-2.282273283976432771407864254	(20,24)
-2.283017132835171257597861877	(20,25)
-2.283665929453349071813448666	(20,26)
-2.284204371408401914840987474	(20,27)
-2.28461973977021321855942934	(20,28)
-2.28490222231636455495010866	(20,29)
-2.2850451498080053040490293	(20,30)
-2.537328496931971611388604222	(21,1)
-2.53732905828246874940259228	(21,2)
-2.537332843586297450801496294	(21,3)
-2.537345031317044108629739329	(21,4)
-2.537373026835295551079548712	(21,5)
-2.537426040571659734932167907	(21,6)
-2.537514548492751889087345323	(21,7)
-2.537649656443946692532329497	(21,8)
-2.537842396886610016266835339	(21,9)
-2.538102993232311379022769739	(21,10)
-2.538440132467836306242649745	(21,11)
-2.538860289996512180214803625	(21,12)
-2.53936715062322778410576866	(21,13)
-2.539961165728490127736587955	(21,14)
-2.540639278758645010846528422	(21,15)
-2.541394839660052319167040464	(21,16)
-2.542217714859861414091746802	(21,17)
-2.543094584371681243205652854	(21,18)
-2.54400940334697192691638683	(21,19)
-2.544943993617812980431809346	(21,20)
-2.545878722859899331187319538	(21,21)
-2.546793225755872603256142089	(21,22)
-2.547667123081560248749683415	(21,23)
-2.548480700414320488717929432	(21,24)
-2.549215517060031975252641491	(21,25)
-2.549854926351833762761541495	(21,26)
-2.550384499126667658289666605	(21,27)
-2.55079235150868240298604909	(21,28)
-2.5510693850232202129713909	(21,29)
-2.551209450883440977724873	(21,30)
-2.806410224676512018359285868	(22,1)
-2.806410772351771437736042911	(22,2)
-2.806414465406755412660798362	(22,3)
-2.806426355718689634739365825	(22,4)
-2.806453665742872931743138665	(22,5)
-2.806505372547009875794954483	(22,6)
-2.806591672679601350417779889	(22,7)
-2.806723348015746247857723862	(22,8)
-2.806911060717294746587388592	(22,9)
-2.807164613613170324512507258	(22,10)
-2.807492219369571423229725109	(22,11)
-2.807899826314376212597491336	(22,12)
-2.808390549348485487305368985	(22,13)
-2.808964250082141973371187646	(22,14)
-2.809617300925381057145100622	(22,15)
-2.810342553925146114995179516	(22,16)
-2.811129518090410017180495195	(22,17)
-2.81196473083395803079239849	(22,18)
-2.81283229234460413691531285	(22,19)
-2.813714518438971373754612112	(22,20)
-2.814592659470192086310964206	(22,21)
-2.815447631119934704917281117	(22,22)
-2.816260707339640182449820082	(22,23)
-2.817014135388088122610407459	(22,24)
-2.817691646171540188748664602	(22,25)
-2.818278847861934304083461064	(22,26)
-2.81876350492478705478837407	(22,27)
-2.81913571637133274532601071	(22,28)
-2.81938801490013618184395757	(22,29)
-2.8195154118895328409756942	(22,30)
-3.073369718564565838270691651	(23,1)
-3.073370223750745510151452965	(23,2)
-3.073373630243821082873764636	(23,3)
-3.073384597316484560750965981	(23,4)
-3.073409783275203199191084852	(23,5)
-3.073457454998783031259457286	(23,6)
-3.073536980956863791826033731	(23,7)
-3.073658224881953586721111669	(23,8)
-3.073830866543634743304011236	(23,9)
-3.074063686136845231242012757	(23,10)
-3.074363857928119848058718207	(23,11)
-3.074736304998012466764560353	(23,12)
-3.075183168288471047674671545	(23,13)
-3.075703438386703700106398405	(23,14)
-3.076292787168672693377782154	(23,15)
-3.076943619358976052873838755	(23,16)
-3.077645343151030687322552264	(23,17)
-3.078384837049984954601479312	(23,18)
-3.07914707021393063067507845	(23,19)
-3.079915818737880607041904891	(23,20)
-3.080674412747966527654607996	(23,21)
-3.081406449880318414370714572	(23,22)
-3.082096419407919885994869765	(23,23)
-3.082730196416744969875469958	(23,24)
-3.083295384581965980202318048	(23,25)
-3.083781506373052697277252477	(23,26)
-3.08418005808187885027536436	(23,27)
-3.08448446153906437446795297	(23,28)
-3.08468995312608011806448862	(23,29)
-3.0847934529503944375188925	(23,30)
-3.333463902454365782850307876	(24,1)
-3.333464335036135347810945549	(24,2)
-3.333467251874267373049092319	(24,3)
-3.333476641573363007239808326	(24,4)
-3.333498199600315564205506016	(24,5)
-3.333538983466876224096190489	(24,6)
-3.333606957928789094415806394	(24,7)
-3.333710442739609353250793135	(24,8)
-3.333857486394164405877775531	(24,9)
-3.334055201840661468200973796	(24,10)
-3.334309112018646906253542181	(24,11)
-3.3346225615488652916792991	(24,12)
-3.334996253352953054775004194	(24,13)
-3.33542796356637838093044954	(24,14)
-3.335912474271913664937467355	(24,15)
-3.336441742367057302988480253	(24,16)
-3.33700529689776846208647325	(24,17)
-3.337590830222682967979087501	(24,18)
-3.338184924673140854358685034	(24,19)
-3.338773839843416084050510846	(24,20)
-3.339344279045975548933470452	(24,21)
-3.339884057892431349772310548	(24,22)
-3.340382612663046185303782602	(24,23)
-3.34083130872094507713817273	(24,24)
-3.341223536200338661451276764	(24,25)
-3.34155460758510300429224933	(24,26)
-3.34182149584611634705900389	(24,27)
-3.34202246953047424927934094	(24,28)
-3.34215669068796582525343228	(24,29)
