kuu2312_(sigma,mu)
-0.1082023220492008069771573899	(9,16)
-0.09959481895876095550622894464	(9,17)
-0.090338894458047069804470246	(9,18)
-0.08058831607816726758238689876	(9,19)
-0.07052539539513741241528349583	(9,20)
-0.06035567124414059141242756195	(9,21)
-0.05030147680054082085517567359	(9,22)
-0.0405946462184890959162728763	(9,23)
-0.03146865476529377578294572209	(9,24)
-0.02315051176282873592111846565	(9,25)
-0.01585273717536797898305568871	(9,26)
-0.00976575002937776451456902842	(9,27)
-0.00505098029754995083366279886	(9,28)
-0.00183498628660871200366669929	(9,29)
-0.00020481830977753325340379906	(9,30)
-0.16029265834012629318540018049	(10,1)
-0.16028664901015754123926343806	(10,2)
-0.16024612597224220789441045836	(10,3)
-0.16011564165262438872439940091	(10,4)
-0.15981585651594362955446341231	(10,5)
-0.15924794107682939975668147312	(10,6)
-0.15829912714506399405757029145	(10,7)
-0.15684915305952761893349619919	(10,8)
-0.1547773049288612857979784858	(10,9)
-0.15196972611616035453059749663	(10,10)
-0.14832665186960090266296975647	(10,11)
-0.14376922600158611497481804949	(10,12)
-0.1382455720736229402039599927	(10,13)
-0.13173582214982603252384219995	(10,14)
-0.12425585060426634439023340255	(10,15)
-0.1158595167731233367639681436	(10,16)
-0.1066392858790854031879691563	(10,17)
-0.09672516957448794994235535123	(10,18)
-0.08628200226916665451395675972	(10,19)
-0.07550514360046539811196118121	(10,20)
-0.06461476749009112352196423057	(10,21)
-0.05384896098493371079719522959	(10,22)
-0.04345590868363316528240148131	(10,23)
-0.03368547875011866530068400956	(10,24)
-0.02478055270210818047193881968	(10,25)
-0.01696845242666653726411685901	(10,26)
-0.0104528140057539023508430398	(10,27)
-0.00540623938330051195390491209	(10,28)
-0.00196402471645109509236603629	(10,29)
-0.00021921997824728857283971288	(10,30)
-0.17290387424074136292446380804	(11,1)
-0.17289738724458962141642125455	(11,2)
-0.17285364314416680070847561118	(11,3)
-0.1727127871053487801059634066	(11,4)
-0.17238917380273471813896027496	(11,5)
-0.17177612058488013037075203238	(11,6)
-0.17075190244436335058439116273	(11,7)
-0.16918671352887690443730251994	(11,8)
-0.1669502734558819885623126049	(11,9)
-0.16391972409329020385217014926	(11,10)
-0.15998744544167408465307716442	(11,11)
-0.15506841887189655579038100079	(11,12)
-0.14910678257752439133371288865	(11,13)
-0.14208125723113273368361056561	(11,14)
-0.13400916818958871700612015003	(11,15)
-0.12494885206632086798976319189	(11,16)
-0.11500030724218237854600615541	(11,17)
-0.10430402650106286859212234212	(11,18)
-0.09303803164249437736174580946	(11,19)
-0.08141321067058836579136333247	(11,20)
-0.06966713409766872165556461877	(11,21)
-0.05805659445834836629332249423	(11,22)
-0.04684916925112186258513754	(11,23)
-0.03631414983036870022129765075	(11,24)
-0.02671320565425590742800577582	(11,25)
-0.01829116395162792716253426106	(11,26)
-0.01126727928370530635164584148	(11,27)
-0.00582734633459785998143529041	(11,28)
-0.00211697386438921656983172197	(11,29)
-0.0002362898813303688548437513	(11,30)
-0.18758506760120177692558202583	(12,1)
-0.18757802329402018715586198196	(12,2)
-0.18753052106173021771100003977	(12,3)
-0.18737756398610843120442069166	(12,4)
-0.18702614971956932719139652213	(12,5)
-0.18636043367185422103061273871	(12,6)
-0.18524824231817872410375411712	(12,7)
-0.1835486380762676967237394977	(12,8)
-0.1811201862800666684229162416	(12,9)
-0.17782953877286698834894872035	(12,10)
-0.17355992952157580110171747019	(12,11)
-0.16821917672918485600455416271	(12,12)
-0.16174680370788078086427900738	(12,13)
-0.15411992687512907959491558835	(12,14)
-0.14535761228580396072861725807	(12,15)
-0.1355234697939039927404540484	(12,16)
-0.12472633305889575077002413618	(12,17)
-0.11311896028696574786104612755	(12,18)
-0.10089478047732172832705341655	(12,19)
-0.08828279850057601933490490424	(12,20)
-0.07554085516549445902322749882	(12,21)
-0.06294751153819843728713348318	(12,22)
-0.05079288682604501676756078003	(12,23)
-0.03936882362219892257284775286	(12,24)
-0.02895878165243918102977273045	(12,25)
-0.01982787074369891272547184497	(12,26)
-0.01221342579823378318887268304	(12,27)
-0.00631650212638687205594908852	(12,28)
-0.00229463019301609563136419975	(12,29)
-0.00025611674156802456287201842	(12,30)
-0.20435097750928020108516194653	(13,1)
-0.20434329519191373503910508522	(13,2)
-0.20429149064982413066958609582	(13,3)
-0.20412468034200146150078048803	(13,4)
-0.20374143982067947998997544046	(13,5)
-0.20301543671038869235270725409	(13,6)
-0.20180253819987732525247039137	(13,7)
-0.1999490679189651431268751254	(13,8)
-0.1973008309537574067980577842	(13,9)
-0.19371248570504566482508631553	(13,10)
-0.18905681962466589808128217197	(13,11)
-0.18323348419615073100194540983	(13,12)
-0.1761767636045859315686569989	(13,13)
-0.16786199107351334346750804649	(13,14)
-0.15831028540593343689318812518	(13,15)
-0.14759135527996822257922139282	(13,16)
-0.13582420669766831581208014526	(13,17)
-0.12317568520174112253169507747	(13,18)
-0.10985688404036242410111752734	(13,19)
-0.09611754715738914427339217582	(13,20)
-0.08223868667705467602923451469	(13,21)
-0.0685237139393976007517988489	(13,22)
-0.0552884474607887131465074787	(13,23)
-0.04285040781768463061041787591	(13,24)
-0.03151783688975973799735901052	(13,25)
-0.02157888677724633283094091561	(13,26)
-0.01329141265808326076949096292	(13,27)
-0.00687377532683534725319026543	(13,28)
-0.00249701521507054194970164736	(13,29)
-0.00027870276806929086357017914	(13,30)
-0.22314871689338606623175539487	(14,1)
-0.22314031731693888379413276183	(14,2)
-0.22308367606779609418173733304	(14,3)
-0.22290129183883472287516577114	(14,4)
-0.22248227223039937285814792251	(14,5)
-0.22168849536993003609259987084	(14,6)
-0.22036238636973163410731068858	(14,7)
-0.21833595372427617440768189816	(14,8)
-0.21544066864960944004013957819	(14,9)
-0.21151772559265235936769491061	(14,10)
-0.2064281974144353819571533036	(14,11)
-0.20006259609583559125773815237	(14,12)
-0.19234937027624182729198517902	(14,13)
-0.18326191436999749172874557438	(14,14)
-0.17282372892504438499216382269	(14,15)
-0.16111145542808201175947763594	(14,16)
-0.14825560678109574619289625434	(14,17)
-0.13443892200398267131098257232	(14,18)
-0.11989238451920461125782911201	(14,19)
-0.10488905158973446406217984619	(14,20)
-0.08973594231118557327685465181	(14,21)
-0.07476431790674509748166910963	(14,22)
-0.06031875690820432767550781537	(14,23)
-0.04674547639694328628476756532	(14,24)
-0.03438037748190179077956546471	(14,25)
-0.02353729859347775828947254355	(14,26)
-0.01449694510669235392356224725	(14,27)
-0.00749693028870667965157951114	(14,28)
-0.00272331318678669104212033383	(14,29)
-0.00030395670818635185149793604	(14,30)
-0.24385953540967257901691098931	(15,1)
-0.24385034322342713146960807507	(15,2)
-0.24378835715789260661911568114	(15,3)
-0.243588762979279967977850073	(15,4)
-0.24313020603363384601636539317	(15,5)
-0.24226153764609517527261517977	(15,6)
-0.24081033201488840021067896168	(15,7)
-0.23859278593197188309936202382	(15,8)
-0.23542454478930064820138118578	(15,9)
-0.23113194811142386987173364591	(15,10)
-0.22556315952691568399968357629	(15,11)
-0.21859864216078141095038652427	(15,12)
-0.21016046233523834756085997891	(15,13)
-0.20021995226530439371092416976	(15,14)
-0.18880333459124016759203716931	(15,15)
-0.17599500489976268179794689521	(15,16)
-0.16193827809219741652254968015	(15,17)
-0.1468335245418415865425766864	(15,18)
-0.1309337456214022165164294762	(15,19)
-0.1145377583102955523975478356	(15,20)
-0.09798126850594876027818483563	(15,21)
-0.08162620657371828278192842541	(15,22)
-0.06584877214260745462997981487	(15,23)
-0.05102668537941108554832892172	(15,24)
-0.03752616784169675852919148938	(15,25)
-0.0256891779922220104246151489	(15,26)
-0.01582140633673704644770255987	(15,27)
-0.00818149564406600724256431957	(15,28)
-0.00297189607078777346697320895	(15,29)
-0.00033169663832869251679485465	(15,30)
-0.26630845694577546109227201648	(16,1)
-0.26629840278257478249259231817	(16,2)
-0.26623060414175237663305274961	(16,3)
-0.26601229392745983750065507462	(16,4)
-0.26551074001525652609611070425	(16,5)
-0.26456062834072229779735438634	(16,6)
-0.26297338647648171022808439028	(16,7)
-0.26054802454781512400933864027	(16,8)
-0.25708299389561281977333078223	(16,9)
-0.25238850748916445954284437308	(16,10)
-0.24629873356393840064645867582	(16,11)
-0.2386832684196577579279740396	(16,12)
-0.22945731768697698266413641372	(16,13)
-0.2185900679838301755170800676	(16,14)
-0.20611081116260333683054240659	(16,15)
-0.19211248770964469286531291152	(16,16)
-0.17675243881457584469969793477	(16,17)
-0.16025029115477603205215385269	(16,18)
-0.14288303654649497543513446786	(16,19)
-0.1249775020433232612402276368	(16,20)
-0.10690052705174315059141387905	(16,21)
-0.08904726600091488131841617662	(16,22)
-0.07182811318354844920707567698	(16,23)
-0.05565479773232456159896312934	(16,24)
-0.04092622054010629200650721441	(16,25)
-0.02801460238002684225991572683	(16,26)
-0.01725248613393418346200717413	(16,27)
-0.00892108948204741077620218656	(16,28)
-0.00324044167997122717889255936	(16,29)
-0.00036166315152804659842225701	(16,30)
-0.290280601410720370800103394	(17,1)
-0.29026962334537646380571444679	(17,2)
-0.29019559455546696790941797166	(17,3)
-0.2899572238306455529728654291	(17,4)
-0.2894095847076992361126667774	(17,5)
-0.28837218187239876822757648242	(17,6)
-0.2866391411189077161748826414	(17,7)
-0.28399106187349520548035953595	(17,8)
-0.28020798649169076774563859052	(17,9)
-0.27508287717426567995195244026	(17,10)
-0.26843495398136532071199015246	(17,11)
-0.26012223988993021559892777443	(17,12)
-0.25005268366425104029354660247	(17,13)
-0.23819328916649987273686059249	(17,14)
-0.22457676903555507268030909202	(17,15)
-0.20930535738642351118299187153	(17,16)
-0.19255155399761848356835538352	(17,17)
-0.17455572315578503973539805384	(17,18)
-0.15562062454651386753524313604	(17,19)
-0.13610310167043810464768571364	(17,20)
-0.11640328623806747747530035435	(17,21)
-0.09695178738233113304207452124	(17,22)
-0.07819541700648418576362050167	(17,23)
-0.0605820543391583554968336569	(17,24)
-0.04454527349534711505011147194	(17,25)
-0.03048934946128435542153363127	(17,26)
-0.01877522404210527820476414503	(17,27)
-0.00970795856606700699092081577	(17,28)
-0.00352612949232120208666076108	(17,29)
-0.00039354120953392360203654763	(17,30)
-0.31554132964269024232397223596	(18,1)
-0.31552937386801062810027759249	(18,2)
-0.31544875209914850605617162927	(18,3)
-0.315189152681379888244840015	(18,4)
-0.31459274522884006617284908348	(18,5)
-0.31346297120210159459915159929	(18,6)
-0.31157565281603935304366287749	(18,7)
-0.30869191946277568133321572574	(18,8)
-0.30457235689839174262153405044	(18,9)
-0.29899171332211920324615301221	(18,10)
-0.29175345358119589710980055349	(18,11)
-0.28270344276512681518857964732	(18,12)
-0.27174206666977067428574740293	(18,13)
-0.25883416012544123221624221917	(18,14)
-0.24401621341658368918454017858	(18,15)
-0.22740045746239035216623841984	(18,16)
-0.20917558276607632696214973793	(18,17)
-0.18960401579444710734954285359	(18,18)
-0.16901584844625347955631490702	(18,19)
-0.14779968034704960383502880543	(18,20)
-0.12639077948520197872753516486	(18,21)
-0.10525708571421801941016909309	(18,22)
-0.08488366811398536267482515888	(18,23)
-0.06575629842125493442283347917	(18,24)
-0.04834481903317294559172244617	(18,25)
-0.03308696839165242417157609539	(18,26)
-0.0203732837049014484381997783	(18,27)
-0.01053363682607263042250436317	(18,28)
-0.00382587972530609687109441768	(18,29)
-0.00042698681940203401470562566	(18,30)
-0.34185650955568470875582692815	(19,1)
-0.34184353026604579520902239077	(19,2)
-0.34175600664741653735076414343	(19,3)
-0.34147418412203048183181484072	(19,4)
-0.3408267245612408496071385372	(19,5)
-0.33960025625434214067586098273	(19,6)
-0.33755144736265328036301693655	(19,7)
-0.33442106062704985817146848844	(19,8)
-0.32994934323618363447621558489	(19,9)
-0.32389202604641073833344599162	(19,10)
-0.31603615716559817450245346337	(19,11)
-0.30621498200264778906903141867	(19,12)
-0.29432110938759004479416587157	(19,13)
-0.28031727293865805233048458935	(19,14)
-0.26424410695751065340192248486	(19,15)
-0.24622450171119632093170072241	(19,16)
-0.22646427556587583767073244713	(19,17)
-0.20524908989272494842043410426	(19,18)
-0.18293772413838750841762564449	(19,19)
-0.15995200982206090454494811621	(19,20)
-0.13676388151749075571346498886	(19,21)
-0.11388013054814836993986147169	(19,22)
-0.0918255369419637574688218608	(19,23)
-0.07112510467528247533762145012	(19,24)
-0.0522861355300082698780294463	(19,25)
-0.0357808521802823523806271253	(19,26)
-0.02203022771522004792730001861	(19,27)
-0.01138960401032798523231170456	(19,28)
-0.004136592443013086377010442	(19,29)
-0.00046165371232064567500018669	(19,30)
-0.36900949239891865184725128568	(20,1)
-0.36899545100812339474389133265	(20,2)
-0.36890076535399243253757450177	(20,3)
-0.36859588209530978272650246456	(20,4)
-0.36789544699937195379518129115	(20,5)
-0.36656864448155630519535069706	(20,6)
-0.364352275032503813536745493	(20,7)
-0.36096598564786367880185728964	(20,8)
-0.35612895378251523462542683699	(20,9)
-0.34957723613855397929819215284	(20,10)
-0.34108093729997226042902985528	(20,11)
-0.33046033679414039949765020569	(20,12)
-0.31760014179687398694217331867	(20,13)
-0.30246110872846286384934127619	(20,14)
-0.28508839895761074435276813694	(20,15)
-0.26561619606014995643290810445	(20,16)
-0.24426830481976113923279812368	(20,17)
-0.22135466237434922377737449206	(20,18)
-0.1972639046200641880484042221	(20,19)
-0.1724523309344124125240988138	(20,20)
-0.14742978370935236961454301807	(20,21)
-0.12274309535933887563587281594	(20,22)
-0.09895784774427333361135540262	(20,23)
-0.07663923521112218275280000693	(20,24)
-0.05633282490947492514741902644	(20,25)
-0.0385459723894327342178449563	(20,26)
-0.02373058477985161988340322825	(20,27)
-0.01226783706120664871855847003	(20,28)
-0.0044553477259253317193664735	(20,29)
-0.00049721567831288527861115238	(20,30)
-0.39681259787609215159506973876	(21,1)
-0.39679746178673150415716115156	(21,2)
-0.39669539429815173979489921572	(21,3)
-0.39636674275296106090749211744	(21,4)
-0.39561170768920065755965195202	(21,5)
-0.39418149803979762891505655708	(21,6)
-0.39179244701266256184387607494	(21,7)
-0.38814246019070632997350800371	(21,8)
-0.38292904121578358383130082753	(21,9)
-0.37586804072758501601742604322	(21,10)
-0.3667122098791883958666811392	(21,11)
-0.35526861912507855045932189067	(21,12)
-0.34141403254797479835471864196	(21,13)
-0.32510741089786620888450000455	(21,14)
-0.30639885143066519439280138569	(21,15)
-0.2854344531772987343995067099	(21,16)
-0.26245681118635246271629574368	(21,17)
-0.23780107737853734992296855589	(21,18)
-0.21188676145737312949554753068	(21,19)
-0.18520566514564112474604418823	(21,20)
-0.15830653108995415538765524192	(21,21)
-0.131777132089686307202983842	(21,22)
-0.10622461985816031698465956513	(21,23)
-0.08225499376176824158022799318	(21,24)
-0.06045254243924263298461917609	(21,25)
-0.04136006243696186409904015756	(21,26)
-0.0254605780771155584977956932	(21,27)
-0.01316118660418067143610530452	(21,28)
-0.0047795423920437169557260198	(21,29)
-0.00053338182379609686716331115	(21,30)
-0.42511247692530802162429751307	(22,1)
-0.42509621809500094767341468639	(22,2)
-0.42498657969181745356814324344	(22,3)
-0.42463355125260341166140334421	(22,4)
-0.42382251929372852026388486301	(22,5)
-0.42228626126581258559135081139	(22,6)
-0.41972013083514930254311508352	(22,7)
-0.41579976179495683716582251708	(22,8)
-0.41020047923465763393917597213	(22,9)
-0.40261749532852145724684019207	(22,10)
-0.39278589364349523726750866157	(22,11)
-0.38049938027401320879146941118	(22,12)
-0.36562681036992402817214055247	(22,13)
-0.34812558885964254478777202656	(22,14)
-0.32805119323152836336321340591	(22,15)
-0.30556226694877989129816334424	(22,16)
-0.28092097142341525318459463778	(22,17)
-0.25448854477635077594527024566	(22,18)
-0.22671627651384279438614861649	(22,19)
-0.19813234827166367892518178342	(22,20)
-0.16932519389643551962621157162	(22,21)
-0.14092418399155940257166740219	(22,22)
-0.11357853338344004953234392522	(22,23)
-0.08793536401251519968228891898	(22,24)
-0.0646178357262134015351141726	(22,25)
-0.0442041931161542112954588057	(22,26)
-0.02720848033664220684601294197	(22,27)
-0.01406356082614534471641309239	(22,28)
-0.00510695685622806105436589011	(22,29)
-0.00056990403763067919225575936	(22,30)
-0.45379007296648823775039711024	(23,1)
-0.45377266648972342697316248761	(23,2)
-0.453655289247771031918942772	(23,3)
-0.45327734346448758606056545141	(23,4)
-0.45240907447652307343858134798	(23,5)
-0.45076442462816571004417425822	(23,6)
-0.44801731676833074245242407256	(23,7)
-0.44382064996588128895832134116	(23,8)
-0.43782713787615612461954030602	(23,9)
-0.4297109961223308618233721008	(23,10)
-0.41918940127652220321099637741	(23,11)
-0.40604261257915989090922691826	(23,12)
-0.39013167819116590923118893632	(23,13)
-0.37141274584608286659053343282	(23,14)
-0.34994716234045905919550171014	(23,15)
-0.32590676928282527723776414984	(23,16)
-0.2995740688593405783130281762	(23,17)
-0.27133722246829151840197101752	(23,18)
-0.24168013324630893692882468639	(23,19)
-0.21116812708194715066117128946	(23,20)
-0.18042996515842429242075933766	(23,21)
-0.15013707961467225910938533327	(23,22)
-0.12098101516367881427424471441	(23,23)
-0.09365008381511889067093369219	(23,24)
-0.0688062044906277592885837385	(23,25)
-0.04706281669225897853495141083	(23,26)
-0.02896464265378081598571775574	(23,27)
-0.01496994104682386759164601878	(23,28)
-0.00543576095406471193590325763	(23,29)
-0.00060657765065741414086830252	(23,30)
-0.48275669652420431239776066579	(24,1)
-0.48273811938895085794651997142	(24,2)
-0.48261284815573873836108468988	(24,3)
-0.48220948574181803323863594358	(24,4)
-0.48128283438634825850225936945	(24,5)
-0.47952762970932782764004379752	(24,6)
-0.47659595032898766311788006524	(24,7)
-0.47211754067944752287696890713	(24,8)
-0.46572211785710118883047975304	(24,9)
