kuu1322_(sigma,mu)
0.0536883530426956315041377203	(4,17)
0.04870213812562133640578284092	(4,18)
0.04344870735145835438600421023	(4,19)
0.03802619257133659243393681822	(4,20)
0.0325453000468841466779694219	(4,21)
0.02712585537249470368622451912	(4,22)
0.0218928779849352274497261171	(4,23)
0.01697234248332183146462243225	(4,24)
0.01248679859752483706433929817	(4,25)
0.00855102889228206643301460391	(4,26)
0.00526792285203082609958990264	(4,27)
0.0027247378667755452603153156	(4,28)
0.00098990217523167550056379148	(4,29)
0.00011049267977492561753022304	(4,30)
0.08272775495566541827775722872	(5,1)
0.08272465859594747692984556247	(5,2)
0.08270377873702898336283790861	(5,3)
0.08263654540290080015041887652	(5,4)
0.0824820774715473723964321838	(5,5)
0.08218944955054790735539280071	(5,6)
0.08170054973438222963567044966	(5,7)
0.08095339644534872376864932234	(5,8)
0.0798857608917084334300584614	(5,9)
0.07843892680180007237836465653	(5,10)
0.07656141168230844604132979037	(5,11)
0.07421247424708690427598820546	(5,12)
0.0713652408717526000892434772	(5,13)
0.06800929960655797290977887954	(5,14)
0.06415263275360732932202577683	(5,15)
0.05982278731076635409555509626	(5,16)
0.05506721547096434749526382082	(5,17)
0.04995275340444151201267143044	(5,18)
0.04456424416390742414816774656	(5,19)
0.03900234808833305496557685844	(5,20)
0.03338061989206097484993847767	(5,21)
0.0278219641392499094692030198	(5,22)
0.02245460859149935863395740192	(5,23)
0.01740775675882904599400791016	(5,24)
0.01280709592219930975191172805	(5,25)
0.00877034427319470562413796446	(5,26)
0.00540302030738550851042203885	(5,27)
0.0027946092295846046846906613	(5,28)
0.0010152852403915121560693055	(5,29)
0.00011332585728062004775622858	(5,30)
0.08554848885865111086758004599	(6,1)
0.08554528654966569035899392123	(6,2)
0.08552369223774576891341105721	(6,3)
0.08545415836715667814829194338	(6,4)
0.08529440502566227972636380492	(6,5)
0.08499176448225469026108346166	(6,6)
0.08448613691854322948883002794	(6,7)
0.08371342106662660720168804017	(6,8)
0.08260926103063216792853881659	(6,9)
0.08111293515070921068690815835	(6,10)
0.07917120506800830913960049562	(6,11)
0.07674194353173519417455299563	(6,12)
0.07379736796472269715415339227	(6,13)
0.07032672302437581426405056761	(6,14)
0.06633827866879743567416571782	(6,15)
0.06186053955489635519018481284	(6,16)
0.05694259567547785962755631518	(6,17)
0.05165358148923969086654928804	(6,18)
0.0460812497662822567212475332	(6,19)
0.04032970524316650048578308989	(6,20)
0.03451638024061409837255859252	(6,21)
0.02876836801012705201754384194	(6,22)
0.02321825826464751628415149019	(6,23)
0.0179996418551729746996572348	(6,24)
0.01324246689786431869318856815	(6,25)
0.00906843616969011871034891077	(6,26)
0.00558663495400004626944732986	(6,27)
0.00288956976456252328266326931	(6,28)
0.00104978189192064370991210466	(6,29)
0.00011717621477517960634139299	(6,30)
0.08924459529902327803990835509	(7,1)
0.08924125397505613975175577121	(7,2)
0.08921872223681062913546115408	(7,3)
0.08914616986063574210247412514	(7,4)
0.08897948162233015569787111762	(7,5)
0.08866370378201183158528919769	(7,6)
0.08813612846015793517208095441	(7,7)
0.08732987373781735457505937315	(7,8)
0.08617779385866527559476501241	(7,9)
0.08461653776186601495225770136	(7,10)
0.08259056607642480949613705432	(7,11)
0.08005593705519134899616505335	(7,12)
0.07698368074465868569264466168	(7,13)
0.073362597623110379445080078	(7,14)
0.06920134227663616679789465636	(7,15)
0.06452968336491027772995042473	(7,16)
0.05939886680932130147089831264	(7,17)
0.05388104823643552932393831702	(7,18)
0.04806780149231017908258499448	(7,19)
0.0420677506924171668642542295	(7,20)
0.03600341197970044120076886125	(7,21)
0.03000736621307715128615347882	(7,22)
0.02421791365486749858130964333	(7,23)
0.01877438506306581702712405692	(7,24)
0.01381229941510091630559981406	(7,25)
0.00945856612427206381754413963	(7,26)
0.00582692875176321120315134113	(7,27)
0.0030138379296231369951362056	(7,28)
0.00109492391807118748551054059	(7,29)
0.00012221468573254614749215442	(7,30)
0.09394749048232976112469494963	(8,1)
0.09394397201186906856536317224	(8,2)
0.09392024571378071599902270342	(8,3)
0.09384384687017915726970093902	(8,4)
0.0936683215609320203486914414	(8,5)
0.09333580312713707932651571609	(8,6)
0.09278026061245718588636598286	(8,7)
0.09193126953727877230326219336	(8,8)
0.09071813058759048821299473622	(8,9)
0.08907414469669431480252621016	(8,10)
0.08694084436680968464413711703	(8,11)
0.08427198135972486008118901879	(8,12)
0.0810370801301624013787863301	(8,13)
0.07722438422919386744141097907	(8,14)
0.0728430486195586837344355129	(8,15)
0.06792446330432380190671275105	(8,16)
0.06252263143913305394289775056	(8,17)
0.05671356648609226497817496337	(8,18)
0.05059371611002616026502909083	(8,19)
0.04427746346840658962433057286	(8,20)
0.03789379737045340988022159781	(8,21)
0.03158227965178896899472309025	(8,22)
0.02548846939628414989590068687	(8,23)
0.01975898797382064078540237749	(8,24)
0.01453642521759469694777040139	(8,25)
0.00995429477174330372492122087	(8,26)
0.00613224542250538155106405846	(8,27)
0.00317172519631666297685561395	(8,28)
0.00115227665154110209427706904	(8,29)
0.00012861593384658906819836281	(8,30)
0.0997830205624290085503011981	(9,1)
0.09977928191635600575934225435	(9,2)
0.09975407089896405414219324009	(9,3)
0.09967289128661719773583661008	(9,4)
0.09948638244357600764927240849	(9,5)
0.09913305742930776081658567957	(9,6)
0.09854275554124507900819414843	(9,7)
0.09764065037362930373907160846	(9,8)
0.09635162803685392373389340564	(9,9)
0.09460483185709701484441880146	(9,10)
0.09233816054751825190311324004	(9,11)
0.08950250701457514513648744706	(9,12)
0.08606553472382286092560581471	(9,13)
0.08201480755013371086983774149	(9,14)
0.07736011649405051008889004402	(9,15)
0.0721348813661338713181049266	(9,16)
0.06639654597250730367081929643	(9,17)
0.06022592963869804653631349733	(9,18)
0.05372554405211151172159126584	(9,19)
0.04701693026342494161018899722	(9,20)
0.04023711416276039427495170797	(9,21)
0.03353431786702721390345044906	(9,22)
0.0270630974789927306108485842	(9,23)
0.0209791031768625171886304814	(9,24)
0.0154336745085524906140789771	(9,25)
0.01056849145024531932203712581	(9,26)
0.00651050001958517634304601895	(9,27)
0.00336732019836663388910853257	(9,28)
0.00122332419107247466911113286	(9,29)
0.00013654553985168883560253271	(9,30)
0.10686177222675086212360012032	(10,1)
0.10685776600677169415950895871	(10,2)
0.10683075064816147192960697224	(10,3)
0.10674376110174959248293293394	(10,4)
0.10654390434396241970297560821	(10,5)
0.10616529405121959983778764875	(10,6)
0.10553275143004266270504686096	(10,7)
0.10456610203968507928899746612	(10,8)
0.1031848699525741905319856572	(10,9)
0.10131315074410690302039833108	(10,10)
0.09888443457973393510864650432	(10,11)
0.09584615066772407664987869966	(10,12)
0.09216371471574862680263999514	(10,13)
0.08782388143321735501589479997	(10,14)
0.08283723373617756292682226836	(10,15)
0.0772396778487488911759787624	(10,16)
0.07109285725272360212531277086	(10,17)
0.06448344638299196662823690082	(10,18)
0.05752133484611110300930450648	(10,19)
0.05033676240031026540797412081	(10,20)
0.04307651166006074901464282038	(10,21)
0.03589930732328914053146348639	(10,22)
0.02897060578908877685493432087	(10,23)
0.02245698583341244353378933971	(10,24)
0.01652036846807212031462587979	(10,25)
0.01131230161777769150941123934	(10,26)
0.0069685426705026015672286932	(10,27)
0.00360415958886700796926994139	(10,28)
0.0013093498109673967282440242	(10,29)
0.00014614665216485904855980859	(10,30)
0.11526924949382757528297587203	(11,1)
0.1152649248297264142776141697	(11,2)
0.11523576209611120047231707412	(11,3)
0.11514185807023252007064227107	(11,4)
0.11492611586848981209264018331	(11,5)
0.11451741372325342024716802159	(11,6)
0.11383460162957556705626077516	(11,7)
0.11279114235258460295820167996	(11,8)
0.11130018230392132570820840327	(11,9)
0.10927981606219346923478009951	(11,10)
0.10665829696111605643538477628	(11,11)
0.10337894591459770386025400053	(11,12)
0.0994045217183495942224752591	(11,13)
0.09472083815408848912240704374	(11,14)
0.08933944545972581133741343335	(11,15)
0.08329923471088057865984212792	(11,16)
0.07666687149478825236400410361	(11,17)
0.06953601766737524572808156141	(11,18)
0.06202535442832958490783053964	(11,19)
0.05427547378039224386090888832	(11,20)
0.04644475606511248110370974585	(11,21)
0.03870439630556557752888166282	(11,22)
0.03123277950074790839009169333	(11,23)
0.02420943322024580014753176717	(11,24)
0.01780880376950393828533718388	(11,25)
0.01219410930108528477502284071	(11,26)
0.00751151952247020423443056099	(11,27)
0.00388489755639857332095686027	(11,28)
0.00141131590959281104655448131	(11,29)
0.00015752658755357923656250087	(11,30)
0.12505671173413451795038801722	(12,1)
0.12505201552934679143724132131	(12,2)
0.12502034737448681180733335985	(12,3)
0.12491837599073895413628046111	(12,4)
0.12468409981304621812759768142	(12,5)
0.12424028911456948068707515914	(12,6)
0.12349882821211914940250274474	(12,7)
0.1223657587175117978158263318	(12,8)
0.12074679085337777894861082773	(12,9)
0.11855302584857799223263248024	(12,10)
0.11570661968105053406781164679	(12,11)
0.11214611781945657066970277514	(12,12)
0.10783120247192052057618600492	(12,13)
0.10274661791675271972994372556	(12,14)
0.09690507485720264048574483871	(12,15)
0.0903489798626026618269693656	(12,16)
0.08315088870593050051334942412	(12,17)
0.0754126401913104985740307517	(12,18)
0.06726318698488115221803561104	(12,19)
0.05885519900038401288993660283	(12,20)
0.05036057011032963934881833254	(12,21)
0.04196500769213229152475565545	(12,22)
0.03386192455069667784504052002	(12,23)
0.02624588241479928171523183524	(12,24)
0.01930585443495945401984848697	(12,25)
0.01321858049579927515031456331	(12,26)
0.0081422838654891887925817887	(12,27)
0.00421100141759124803729939235	(12,28)
0.0015297534620107304209094665	(12,29)
0.00017074449437868304191467895	(12,30)
0.13623398500618680072344129768	(13,1)
0.13622886346127582335940339015	(13,2)
0.13619432709988275377972406388	(13,3)
0.13608312022800097433385365869	(13,4)
0.13582762654711965332665029364	(13,5)
0.13534362447359246156847150273	(13,6)
0.13453502546658488350164692758	(13,7)
0.1332993786126434287512500836	(13,8)
0.13153388730250493786537185613	(13,9)
0.12914165713669710988339087702	(13,10)
0.12603787974977726538752144798	(13,11)
0.12215565613076715400129693989	(13,12)
0.1174511757363906210457713326	(13,13)
0.11190799404900889564500536433	(13,14)
0.10554019027062229126212541678	(13,15)
0.09839423685331214838614759521	(13,16)
0.09054947113177887720805343017	(13,17)
0.08211712346782741502113005164	(13,18)
0.07323792269357494940074501823	(13,19)
0.06407836477159276284892811721	(13,20)
0.05482579111803645068615634313	(13,21)
0.0456824759595984005011992326	(13,22)
0.03685896497385914209767165247	(13,23)
0.02856693854512308707361191727	(13,24)
0.02101189125983982533157267368	(13,25)
0.01438592451816422188729394374	(13,26)
0.00886094177205550717966064195	(13,27)
0.00458251688455689816879351029	(13,28)
0.00166467681004702796646776491	(13,29)
0.00018580184537952724238011943	(13,30)
0.14876581126225737748783692992	(14,1)
0.14876021154462592252942184122	(14,2)
0.14872245071186406278782488869	(14,3)
0.14860086122588981525011051409	(14,4)
0.14832151482026624857209861501	(14,5)
0.14779233024662002406173324723	(14,6)
0.14690825757982108940487379239	(14,7)
0.14555730248285078293845459877	(14,8)
0.1436271124330729600267597188	(14,9)
0.14101181706176823957846327374	(14,10)
0.1376187982762902546381022024	(14,11)
0.13337506406389039417182543491	(14,12)
0.12823291351749455152799011935	(14,13)
0.12217460957999832781916371625	(14,14)
0.11521581928336292332810921513	(14,15)
0.10740763695205467450631842396	(14,16)
0.09883707118739716412859750289	(14,17)
0.08962594800265511420732171488	(14,18)
0.079928256346136407505219408	(14,19)
0.06992603439315630937478656413	(14,20)
0.05982396154079038218456976787	(14,21)
0.04984287860449673165444607309	(14,22)
0.04021250460546955178367187691	(14,23)
0.03116365093129552418984504355	(14,24)
0.02292025165460119385304364314	(14,25)
0.01569153239565183885964836237	(14,26)
0.00966463007112823594904149816	(14,27)
0.00499795352580445310105300743	(14,28)
0.00181554212452446069474688922	(14,29)
0.00020263780545756790099862402	(14,30)
0.16257302360644838601127399287	(15,1)
0.16256689548228475431307205005	(15,2)
0.16252557143859507107941045409	(15,3)
0.162392508652853311985233382	(15,4)
0.16208680402242256401091026211	(15,5)
0.16150769176406345018174345318	(15,6)
0.16054022134325893347378597445	(15,7)
0.15906185728798125539957468255	(15,8)
0.15694969652620043213425412385	(15,9)
0.15408796540761591324782243061	(15,10)
0.15037543968461045599978905086	(15,11)
0.14573242810718760730025768285	(15,12)
0.14010697489015889837390665261	(15,13)
0.13347996817686959580728277984	(15,14)
0.12586888972749344506135811288	(15,15)
0.1173300032665084545319645968	(15,16)
0.10795885206146494434836645343	(15,17)
0.09788901636122772436171779093	(15,18)
0.0872891637476014776776196508	(15,19)
0.07635850554019703493169855706	(15,20)
0.06532084567063250685212322376	(15,21)
0.05441747104914552185461895027	(15,22)
0.04389918142840496975331987658	(15,23)
0.03401779025294072369888594782	(15,24)
0.02501744522779783901946099292	(15,25)
0.01712611866148134028307676593	(15,26)
0.01054760422449136429846837325	(15,27)
0.00545433042937733816170954638	(15,28)
0.0019812640471918489779821393	(15,29)
0.0002211310922191283445299031	(15,30)
0.17753897129718364072818134432	(16,1)
0.17753226852171652166172821212	(16,2)
0.17748706942783491775536849974	(16,3)
0.17734152928497322500043671641	(16,4)
0.17700716001017101739740713617	(16,5)
0.17637375222714819853156959089	(16,6)
0.17531559098432114015205626019	(16,7)
0.17369868303187674933955909351	(16,8)
0.17138866259707521318222052148	(16,9)
0.16825900499277630636189624872	(16,10)
0.16419915570929226709763911721	(16,11)
0.1591221789464385052853160264	(16,12)
0.15297154512465132177609094248	(16,13)
0.14572671198922011701138671174	(16,14)
0.13740720744173555788702827106	(16,15)
0.12807499180642979524354194101	(16,16)
0.11783495920971722979979862318	(16,17)
0.10683352743651735470143590179	(16,18)
0.09525535769766331695675631191	(16,19)
0.08331833469554884082681842454	(16,20)
0.0712670180344954337276092527	(16,21)
0.05936484400060992087894411775	(16,22)
0.04788540878903229947138378465	(16,23)
0.03710319848821637439930875289	(16,24)
0.02728414702673752800433814294	(16,25)
0.01867640158668456150661048455	(16,26)
0.01150165742262278897467144942	(16,27)
0.00594739298803160718413479104	(16,28)
0.00216029445331415145259503957	(16,29)
0.00024110876768536439894817134	(16,30)
0.19352040094048024720006892933	(17,1)
0.19351308223025097587047629786	(17,2)
0.19346372970364464527294531444	(17,3)
0.1933048158870970353152436194	(17,4)
0.19293972313846615740844451827	(17,5)
0.19224812124826584548505098828	(17,6)
0.19109276074593847744992176093	(17,7)
0.1893273745823301369869063573	(17,8)
0.18680532432779384516375906034	(17,9)
0.18338858478284378663463496018	(17,10)
0.17895663598757688047466010164	(17,11)
0.17341482659328681039928518295	(17,12)
0.16670178910950069352903106831	(17,13)
0.15879552611099991515790706166	(17,14)
0.14971784602370338178687272802	(17,15)
0.13953690492428234078866124769	(17,16)
0.12836770266507898904557025568	(17,17)
0.11637048210385669315693203589	(17,18)
0.10374708303100924502349542403	(17,19)
0.09073540111362540309845714242	(17,20)
0.0776021908253783183168669029	(17,21)
0.06463452492155408869471634749	(17,22)
0.05213027800432279050908033444	(17,23)
0.04038803622610557033122243793	(17,24)
0.02969684899689807670007431463	(17,25)
0.02032623297418957028102242085	(17,26)
0.01251681602807018546984276335	(17,27)
0.00647197237737800466061387718	(17,28)
0.00235075299488080139110717405	(17,29)
0.00026236080635594906802436509	(17,30)
0.21036088642846016154931482398	(18,1)
0.21035291591200708540018506166	(18,2)
0.21029916806609900403744775285	(18,3)
0.21012610178758659216322667667	(18,4)
0.20972849681922671078189938899	(18,5)
0.20897531413473439639943439953	(18,6)
0.20771710187735956869577525166	(18,7)
0.20579461297518378755547715049	(18,8)
0.20304823793226116174768936696	(18,9)
0.19932780888141280216410200814	(18,10)
0.19450230238746393140653370233	(18,11)
0.18846896184341787679238643155	(18,12)
0.18116137777984711619049826862	(18,13)
0.17255610675029415481082814611	(18,14)
0.16267747561105579278969345238	(18,15)
0.15160030497492690144415894656	(18,16)
0.13945038851071755130809982529	(18,17)
0.12640267719629807156636190239	(18,18)
0.11267723229750231970420993801	(18,19)
0.09853312023136640255668587029	(18,20)
0.08426051965680131915169010991	(18,21)
0.07017139047614534627344606206	(18,22)
0.05658911207599024178321677258	(18,23)
0.04383753228083662294855565278	(18,24)
0.03222987935544863039448163078	(18,25)
0.02205797892776828278105073026	(18,26)
0.01358218913660096562546651886	(18,27)
0.00702242455071508694833624212	(18,28)
0.00255058648353739791406294512	(18,29)
0.00028465787960135600980375044	(18,30)
0.2279043397037898058372179521	(19,1)
0.22789568684403053013934826051	(19,2)
0.22783733776494435823384276228	(19,3)
0.22764945608135365455454322715	(19,4)
0.2272178163741605664047590248	(19,5)
0.22640017083622809378390732182	(19,6)
0.22503429824176885357534462437	(19,7)
0.22294737375136657211431232563	(19,8)
0.21996622882412242298414372326	(19,9)
0.21592801736427382555563066108	(19,10)
0.21069077144373211633496897558	(19,11)
0.20414332133509852604602094578	(19,12)
0.19621407292506002986277724771	(19,13)
0.18687818195910536822032305956	(19,14)
0.17616273797167376893461498991	(19,15)
0.16414966780746421395446714828	(19,16)
0.15097618371058389178048829808	(19,17)
0.13683272659514996561362273617	(19,18)
0.12195848275892500561175042966	(19,19)
0.10663467321470726969663207747	(19,20)
0.09117592101166050380897665924	(19,21)
0.07592008703209891329324098113	(19,22)
0.0612170246279758383125479072	(19,23)
0.04741673645018831689174763342	(19,24)
0.03485742368667217991868629753	(19,25)
0.02385390145352156825375141687	(19,26)
0.01468681847681336528486667907	(19,27)
0.00759306934021865682154113637	(19,28)
0.002757728295342057584673628	(19,29)
0.00030776914154709711666679113	(19,30)
0.24600632826594576789816752379	(20,1)
0.24599696733874892982926088844	(20,2)
0.24593384356932828835838300118	(20,3)
0.24573058806353985515100164304	(20,4)
0.2452636313329146358634541941	(20,5)
0.24437909632103753679690046471	(20,6)
0.242901516688335875691163662	(20,7)
0.24064399043190911920123819309	(20,8)
0.23741930252167682308361789132	(20,9)
0.23305149075903598619879476856	(20,10)
0.22738729153331484028601990352	(20,11)
0.22030689119609359966510013713	(20,12)
0.21173342786458265796144887912	(20,13)
0.2016407391523085758995608508	(20,14)
0.19005893263840716290184542463	(20,15)
0.17707746404009997095527206963	(20,16)
0.16284553654650742615519874912	(20,17)
0.14756977491623281585158299471	(20,18)
0.13150926974670945869893614807	(20,19)
0.1149682206229416083493992092	(20,20)
0.09828652247290157974302867871	(20,21)
0.08182873023955925042391521062	(20,22)
0.06597189849618222240757026841	(20,23)
0.05109282347408145516853333795	(20,24)
0.03755521660631661676494601763	(20,25)
0.0256973149262884894785633042	(20,26)
0.01582038985323441325560215217	(20,27)
0.00817855804080443247903898002	(20,28)
0.002970231817283554479577649	(20,29)
0.00033147711887525685240743492	(20,30)
0.26454173191739476773004649251	(21,1)
0.26453164119115433610477410104	(21,2)
0.26446359619876782652993281048	(21,3)
0.26424449516864070727166141163	(21,4)
0.26374113845946710503976796802	(21,5)
0.26278766535986508594337103805	(21,6)
0.26119496467510837456258404996	(21,7)
0.25876164012713755331567200247	(21,8)
0.25528602747718905588753388502	(21,9)
0.25057869381839001067828402882	(21,10)
0.2444748065861255972444540928	(21,11)
0.23684574608338570030621459378	(21,12)
0.22760935503198319890314576131	(21,13)
0.21673827393191080592300000303	(21,14)
0.20426590095377679626186759046	(21,15)
0.19028963545153248959967113993	(21,16)
0.17497120745756830847753049579	(21,17)
0.15853405158569156661531237059	(21,18)
0.14125784097158208633036502045	(21,19)
0.12347044343042741649736279215	(21,20)
0.10553768739330277025843682795	(21,21)
0.087851421393124204801989228	(21,22)
0.07081641323877354465643971008	(21,23)
0.05483666250784549438681866212	(21,24)
0.04030169495949508865641278406	(21,25)
0.02757337495797457606602677171	(21,26)
0.01697371871807703899853046213	(21,27)
0.00877412440278711429073686968	(21,28)
0.00318636159469581130381734653	(21,29)
0.00035558788253073124477554077	(21,30)
0.28340831795020534774953167538	(22,1)
0.28339747873000063178227645759	(22,2)
0.28332438646121163571209549563	(22,3)
0.28308903416840227444093556281	(22,4)
0.28254834619581901350925657534	(22,5)
0.28152417417720839039423387426	(22,6)
0.27981342055676620169541005568	(22,7)
0.27719984119663789144388167805	(22,8)
0.27346698615643842262611731475	(22,9)
0.26841166355234763816456012805	(22,10)
0.26185726242899682484500577438	(22,11)
0.25366625351600880586097960746	(22,12)
0.24375120691328268544809370165	(22,13)
0.23208372590642836319184801771	(22,14)
0.21870079548768557557547560394	(22,15)
0.20370817796585326086544222949	(22,16)
0.18728064761561016878972975852	(22,17)
0.16965902985090051729684683044	(22,18)
0.15114418434256186292409907766	(22,19)
0.13208823218110911928345452228	(22,20)
0.11288346259762367975080771441	(22,21)
0.09394945599437293504777826812	(22,22)
0.07571902225562669968822928348	(22,23)
0.05862357600834346645485927932	(22,24)
0.04307855715080893435674278173	(22,25)
0.0294694620774361408636392038	(22,26)
0.01813898689109480456400862798	(22,27)
0.00937570721743022981094206159	(22,28)
0.0034046379041520407029105934	(22,29)
0.00037993602508711946150383957	(22,30)
0.30252671531099215850026474016	(23,1)
0.3025151109931489513154416584	(23,2)
0.30243685949851402127929518133	(23,3)
0.30218489564299172404037696761	(23,4)
0.30160604965101538229238756532	(23,5)
0.30050961641877714002944950548	(23,6)
0.29867821117888716163494938171	(23,7)
0.29588043331058752597221422744	(23,8)
0.29188475858410408307969353735	(23,9)
0.28647399741488724121558140053	(23,10)
0.2794596008510148021406642516	(23,11)
0.27069507505277326060615127884	(23,12)
0.26008778546077727282079262421	(23,13)
0.24760849723072191106035562188	(23,14)
0.23329810822697270613033447343	(23,15)
0.21727117952188351815850943323	(23,16)
0.1997160459062270522086854508	(23,17)
0.18089148164552767893464734502	(23,18)
0.16112008883087262461921645759	(23,19)
0.14077875138796476710744752631	(23,20)
0.12028664343894952828050622511	(23,21)
0.10009138640978150607292355552	(23,22)
0.08065401010911920951616314294	(23,23)
0.06243338921007926044728912813	(23,24)
0.04587080299375183952572249233	(23,25)
0.03137521112817265235663427388	(23,26)
0.01930976176918721065714517049	(23,27)
0.00997996069788257839443067919	(23,28)
0.00362384063604314129060217175	(23,29)
0.00040438510043827609391220168	(23,30)
0.32183779768280287493184044386	(24,1)
0.32182541292596723863101331428	(24,2)
0.32174189877049249224072312659	(24,3)
0.32147299049454535549242396239	(24,4)
0.32085522292423217233483957963	(24,5)
0.31968508647288521842669586501	(24,6)
0.31773063355265844207858671016	(24,7)
0.31474502711963168191797927142	(24,8)
0.31048141190473412588698650203	(24,9)
0.30470839671080166157983095279	(24,10)
0.29722537251184266957095473285	(24,11)
0.28787686554731244097841310729	(24,12)
0.27656514508610321680613482595	(24,13)
0.2632603765302720629646925244	(24,14)
0.24800773162386844545649981563	(24,15)
0.23093103262987118325125174695	(24,16)
0.21223270481046946725114611427	(24,17)
0.19219002539483267439175726302	(24,18)
0.17114786908701397788457764358	(24,19)
0.14950834184436901050187157433	(24,20)
0.12771785060234379246874469311	(24,21)
0.10625226601462180442792878204	(24,22)
0.08560089322817486581086932158	(24,23)
0.06624997344564212016739284097	(24,24)
0.04866640308951763481597237701	(24,25)
0.03328228810657256159717580989	(24,26)
0.02048086052668034304983310098	(24,27)
0.01058418491592354580180391015	(24,28)
0.00384298419040205439357221229	(24,29)
0.00042882483121621981083121301	(24,30)
0.34129861737056376638488448585	(25,1)
0.34128543744379310785262871363	(25,2)
0.34119656131103990445545496742	(25,3)
0.3409103890463509758981579581	(25,4)
0.34025296703053358249152072	(25,5)
0.33900774410662132092720231274	(25,6)
0.33692794737766572858708109994	(25,7)
0.33375103931768888503103652983	(25,8)
0.32921459606948651148335397754	(25,9)
0.32307284412964798554368254326	(25,10)
0.31511302015049571119315088464	(25,11)
0.30517068770090878348297400749	(25,12)
0.29314316511005981819479221663	(25,13)
0.27900029558048299195755344036	(25,14)
0.26279192442980565507056061051	(25,15)
