b^1^2_2_(sigma,mu)
-0.009037022385848677383399175	(15,17)
-0.008319032907692050216521338	(15,18)
-0.007535663859656095638565455	(15,19)
-0.006698142644967606202513522	(15,20)
-0.00582174339641284931110919	(15,21)
-0.004925663636891296607331683	(15,22)
-0.004032583832613491719750239	(15,23)
-0.003167892102719660736411738	(15,24)
-0.0023585926917231335795546583	(15,25)
-0.0016319553773619577342272135	(15,26)
-0.001013998529692778830799748	(15,27)
-0.0005279259079062075310313782	(15,28)
-0.0001926522146996062156369787	(15,29)
-0.0000215522194118296189600048	(15,30)
-0.012987499598612317152903254	(16,1)
-0.012987233002551638418117233	(16,2)
-0.012985434816928806613674303	(16,3)
-0.012979639516542372713192293	(16,4)
-0.012966295236589041266329001	(16,5)
-0.012940902292364797013377716	(16,6)
-0.012898147176108532619116263	(16,7)
-0.012832008495634915591055143	(16,8)
-0.012735824900202908769599831	(16,9)
-0.012602334342119327543524222	(16,10)
-0.012423714871075992555748411	(16,11)
-0.012191674518083894824497907	(16,12)
-0.011897646812530814918334967	(16,13)
-0.011533145405483807265310557	(16,14)
-0.011090314549377863210419075	(16,15)
-0.010562682836196699328139249	(16,16)
-0.009946089324777393576873876	(16,17)
-0.009239709895773234369006509	(16,18)
-0.00844707453108259974620541	(16,19)
-0.007576940428923173908794597	(16,20)
-0.006643877368189483216129434	(16,21)
-0.005668434046526990207811125	(16,22)
-0.004676787591911459197539321	(16,23)
-0.0036998300549623995952969266	(16,24)
-0.0027717093530214646158276719	(16,25)
-0.0019279095928601644356347439	(16,26)
-0.0012030177101247562880889431	(16,27)
-0.0006283710971397894901404238	(16,28)
-0.0002298072333905792792522165	(16,29)
-0.0000257369505072787540246725	(16,30)
-0.013122329487945467349655852	(17,1)
-0.013122181992541858862822937	(17,2)
-0.013121186696076618342039646	(17,3)
-0.013117973758477844255403222	(17,4)
-0.013110545394345153557251615	(17,5)
-0.013096294629518196928508139	(17,6)
-0.013071964989332395079624496	(17,7)
-0.013033525722742072457187299	(17,8)
-0.012975960548514451021605693	(17,9)
-0.01289299972676979110654463	(17,10)
-0.012776858824121646906830882	(17,11)
-0.012618074816760939591628285	(17,12)
-0.012405543390230102236494919	(17,13)
-0.012126854636589779447965173	(17,14)
-0.011768995409605200423362042	(17,15)
-0.011319437228748625053290207	(17,16)
-0.010767564996356927233309723	(17,17)
-0.010106333592168946504795338	(17,18)
-0.009333978261373139365765677	(17,19)
-0.008455562142431075145907534	(17,20)
-0.007484129590409056785966705	(17,21)
-0.006441252423925521975551347	(17,22)
-0.005356808015643443657764191	(17,23)
-0.004267908068563211836675812	(17,24)
-0.0032169951397302214612125451	(17,25)
-0.0022492274853325872326685827	(17,26)
-0.0014093674010892816687641777	(17,27)
-0.0007384606334010157709373721	(17,28)
-0.0002706342069986939893075714	(17,29)
-0.0000303410415664502242049092	(17,30)
-0.012852307641022669951194382	(18,1)
-0.012852321400743932754284242	(18,2)
-0.012852413199679384428865317	(18,3)
-0.012852697104385988493605148	(18,4)
-0.012853281808022495752511304	(18,5)
-0.012854131394920352634798495	(18,6)
-0.01285479726414343335148668	(18,7)
-0.012853994223446502945712554	(18,8)
-0.012849029319841556059472217	(18,9)
-0.012835139267026794595479105	(18,10)
-0.012804841567027808643682115	(18,11)
-0.012747443840272461907165335	(18,12)
-0.012648874117315755527187933	(18,13)
-0.012491983469144814172231168	(18,14)
-0.012257427982656959238695402	(18,15)
-0.011925162674600284603469232	(18,16)
-0.011476484819478237377232806	(18,17)
-0.01089646280963260876460062	(18,18)
-0.010176496264437763602798879	(18,19)
-0.009316690502117937252458662	(18,20)
-0.008327707013536677986951105	(18,21)
-0.007231778465909424423322885	(18,22)
-0.0060626516515819411946419156	(18,23)
-0.0048643365874144942504846897	(18,24)
-0.0036886800583149344770275804	(18,25)
-0.0025919284655922201806739338	(18,26)
-0.0016305777694670580670899833	(18,27)
-0.0008569091925930740968557733	(18,28)
-0.0003146640832584704778863487	(18,29)
-0.0000353120136570450420793313	(18,30)
-0.012156189973542112849588496	(19,1)
-0.012156407366435210117416835	(19,2)
-0.012157871974872159046638304	(19,3)
-0.012162572058902907790921271	(19,4)
-0.012173278155152594166986462	(19,5)
-0.012193207482962318969528665	(19,6)
-0.012225474498887710310140408	(19,7)
-0.012272299319319666727415133	(19,8)
-0.01233399584591949512179766	(19,9)
-0.0124078271802609543007047	(19,10)
-0.012486883787981742774698651	(19,11)
-0.012559193638413493024859743	(19,12)
-0.01260729754704109026034272	(19,13)
-0.012608505614803666312559686	(19,14)
-0.012535987500716461441098569	(19,15)
-0.012360744644523550165357412	(19,16)
-0.012054379728338347641532506	(19,17)
-0.011592437937923376546490765	(19,18)
-0.010957969873444834262155998	(19,19)
-0.010144880414266035180106432	(19,20)
-0.009160599428535008996695567	(19,21)
-0.008027648203756426228560227	(19,22)
-0.0067837785301931497355984536	(19,23)
-0.005480517634401061502024118	(19,24)
-0.0041801411844002214132869385	(19,25)
-0.0029512926772191693283774486	(19,26)
-0.0018636437910110574930122871	(19,27)
-0.000982122672463049740854793	(19,28)
-0.0003613077093085229715004741	(19,29)
-0.0000405835340589204483255152	(19,30)
-0.011032404686119055951601409	(20,1)
-0.011032866635238699172038113	(20,2)
-0.011035979957743184464481629	(20,3)
-0.011045983994976369914342943	(20,4)
-0.011068847429598137132368492	(20,5)
-0.011111699295553311176039906	(20,6)
-0.011181946429987101175849457	(20,7)
-0.011286048110620806096071409	(20,8)
-0.011427985625244695463084928	(20,9)
-0.011607551635026355474504112	(20,10)
-0.011818673584567071614193126	(20,11)
-0.012048055643786638708101536	(20,12)
-0.012274454074212415084626195	(20,13)
-0.012468876293712159463819456	(20,14)
-0.012595908548980135008591474	(20,15)
-0.012616237115623092237821628	(20,16)
-0.01249025129637151310327383	(20,17)
-0.012182430424849676008115029	(20,18)
-0.011666053404816173902504809	(20,19)
-0.010927658427036215834229889	(20,20)
-0.009970645521620174460443363	(20,21)
-0.008817466782313113501461948	(20,22)
-0.0075099855713074175602246611	(20,23)
-0.0061077901974532790717548297	(20,24)
-0.0046844920588318684074914885	(20,25)
-0.0033222894805374953994509943	(20,26)
-0.0021053020975420858376579695	(20,27)
-0.0011123465786202330782706189	(20,28)
-0.0004099110332604421525979027	(20,29)
-0.0000460816512009561297904642	(20,30)
-0.009496880631155905723692957	(21,1)
-0.009497625250874616797827844	(21,2)
-0.009502644255409403879682819	(21,3)
-0.009518779083268368160766788	(21,4)
-0.009555696030119011700007397	(21,5)
-0.009625049320745779849993007	(21,6)
-0.009739217193872183628880705	(21,7)
-0.009909581078134626926382822	(21,8)
-0.010144404041378501269977144	(21,9)
-0.010446475935325168494988797	(21,10)
-0.010810806292973588103728864	(21,11)
-0.011222734706786399641523554	(21,12)
-0.01165686575215384385540437	(21,13)
-0.012077202212517026404174733	(21,14)
-0.012438739367144455314442827	(21,15)
-0.012690602685935671429763189	(21,16)
-0.012780584944324661930985317	(21,17)
-0.012660701825144186969480431	(21,18)
-0.012293178333931687146628194	(21,19)
-0.011656140360115342620762907	(21,20)
-0.010748245124371357348783905	(21,21)
-0.0095915541242069092521344576	(21,22)
-0.0082321274025127371597414113	(21,23)
-0.0067380761740602723185890173	(21,24)
-0.0051951166038412529606807389	(21,25)
-0.0036999784803379068032628967	(21,26)
-0.0023522962859161626495933078	(21,27)
-0.0012458105843202556202312837	(21,28)
-0.000459809444202385187027733	(21,29)
-0.00005173096325604175256634	(21,30)
-0.007579408799893002699435504	(22,1)
-0.007580470453968590656250203	(22,2)
-0.007587626820912699027282208	(22,3)
-0.007610637899699272817978858	(22,4)
-0.00766331785370497917066932	(22,5)
-0.007762398893960464823000429	(22,6)
-0.007925842280060096825525745	(22,7)
-0.008170566142170106276938467	(22,8)
-0.008509667094967631956229391	(22,9)
-0.008949350554717123795855101	(22,10)
-0.009485925081118926465340191	(22,11)
-0.010103324967157132342936714	(22,12)
-0.010771669949541933575821599	(22,13)
-0.01144732743929687850406235	(22,14)
-0.0120748026526266543612817	(22,15)
-0.01259055629032777383609255	(22,16)
-0.012928567881964162539107706	(22,17)
-0.013027170056501703392256764	(22,18)
-0.012836425771335344041011976	(22,19)
-0.012325154392743425885066536	(22,20)
-0.011486667924038887119257877	(22,21)
-0.010342370136020222483799299	(22,22)
-0.0089425906372904438852928513	(22,23)
-0.0073643438074809184890000734	(22,24)
-0.0057060744236565431094557567	(22,25)
-0.0040798258102179456849262075	(22,26)
-0.0026015917035972775689687218	(22,27)
-0.0013808476227862877920752422	(22,28)
-0.0005103730228377309928993079	(22,29)
-0.0000574597813454100638408245	(22,30)
-0.005319384791732958794344089	(23,1)
-0.005320793569578779535065135	(23,2)
-0.005330290160328644126914156	(23,3)
-0.005360830205611422000139444	(23,4)
-0.005430769886176334549781877	(23,5)
-0.005562403079394627509577412	(23,6)
-0.005779808668203714530075531	(23,7)
-0.006105977587086621971966916	(23,8)
-0.006559319521524701832182427	(23,9)
-0.007149816192623797229437418	(23,10)
-0.007875257663651152416808708	(23,11)
-0.008718128836362280584897145	(23,12)
-0.009643765502583399321366592	(23,13)
-0.010600344129623734794221198	(23,14)
-0.011521097159757002582479591	(23,15)
-0.012328869861124891280631656	(23,16)
-0.012942792896771750350042768	(23,17)
-0.01328649156656750339970225	(23,18)
-0.013296950259057453930072354	(23,19)
-0.012932956103444133568408752	(23,20)
-0.0121819994813919408100796478	(23,21)
-0.0110646263831857002354227205	(23,22)
-0.0096355062376666550670317008	(23,23)
-0.0079808615266025846052626208	(23,24)
-0.0062123474572629759482258993	(23,25)
-0.0044579090734693303022769482	(23,26)
-0.0028505202389596799494200231	(23,27)
-0.0015159762097840217906643059	(23,28)
-0.0005610382925145388038646569	(23,29)
-0.0000632037779067622580426909	(23,30)
-0.002761663297152082030584277	(24,1)
-0.0027634448548357429617043	(24,2)
-0.002775454639491388207685272	(24,3)
-0.002814080167928948268620825	(24,4)
-0.002902555575400034348000505	(24,5)
-0.003069148325940860496692154	(24,6)
-0.003344509448697535810327829	(24,7)
-0.003758156982873633078199136	(24,8)
-0.004334217449401601217107372	(24,9)
-0.005086748436409897660486054	(24,10)
-0.006015166098373982672909981	(24,11)
-0.007100455336504055177751784	(24,12)
-0.00830290025711692460189689	(24,13)
-0.009562003972841674432960543	(24,14)
-0.010799058706299423811490859	(24,15)
-0.011922496889220642146795908	(24,16)
-0.012835746982006221746979314	(24,17)
-0.013446900305046031033639303	(24,18)
-0.013679141613772510756742291	(24,19)
-0.0134806737249683707315665136	(24,20)
-0.0128328213852345235630595724	(24,21)
-0.0117551474234039486653061151	(24,22)
-0.0103067374660313382379399463	(24,23)
-0.0085832615329071654234211056	(24,24)
-0.0067099357518166823935232854	(24,25)
-0.0048310124110002210157652956	(24,26)
-0.0030968540586905540384397192	(24,27)
-0.0016499446673794469263279297	(24,28)
-0.0006113257948269610208207777	(24,29)
-0.0000689080339021382637977605	(24,30)
0.000046984812828205208164069	(25,1)
0.000044809132864500300389958	(25,2)
0.000030142268571311535241144	(25,3)
-0.000017031654484518600801771	(25,4)
-0.000125104002601569410023222	(25,5)
