muu23_(sigma,mu)
-0.0125072327045072948637	(3,16)
-0.0126509460278113508078	(3,17)
-0.012491020311174099761	(3,18)
-0.012023853049970417653	(3,19)
-0.011263033559979764916	(3,20)
-0.010239704605461227825	(3,21)
-0.009001682422477319588	(3,22)
-0.007611324275469667795	(3,23)
-0.006142238941499564386	(3,24)
-0.004675037223627465845	(3,25)
-0.003292407312574630496	(3,26)
-0.002073865284781860481	(3,27)
-0.00109056794953124127	(3,28)
-0.000400579897540195984	(3,29)
-0.000044958121698122969	(3,30)
-0.000043187275078912689307	(4,1)
-0.000387961010670730340424	(4,2)
-0.001073462749299953337426	(4,3)
-0.002090758350834044512279	(4,4)
-0.00342447591979856085326	(4,5)
-0.00505080620004511359814	(4,6)
-0.00693539996007554489425	(4,7)
-0.00903155992735010298085	(4,8)
-0.01127912788015714989173	(4,9)
-0.01360442151898635499872	(4,10)
-0.01592148416538635528546	(4,11)
-0.01813478159256083090813	(4,12)
-0.02014332699171152438695	(4,13)
-0.02184605280828695949901	(4,14)
-0.0231480939451717436188	(4,15)
-0.0239675173026800933863	(4,16)
-0.0242419424169503738122	(4,17)
-0.0239344580497777709712	(4,18)
-0.0230382561208756151026	(4,19)
-0.0215794779536900631431	(4,20)
-0.0196178933259347539613	(4,21)
-0.0172451999173720714036	(4,22)
-0.0145809247974691814342	(4,23)
-0.0117661131037064918665	(4,24)
-0.0089551833754874148907	(4,25)
-0.0063064961143743685765	(4,26)
-0.0039723063797766746295	(4,27)
-0.0020888407662608195624	(4,28)
-0.0007672470224721859107	(4,29)
-0.0000861094671048850618	(4,30)
-0.0000693949488941406579061	(5,1)
-0.0006233904201211113743362	(5,2)
-0.001724880119690570411825	(5,3)
-0.003359506181888648015891	(5,4)
-0.005502562120505872570262	(5,5)
-0.008115776702446507764698	(5,6)
-0.011143932384110628671912	(5,7)
-0.014511958052659347918318	(5,8)
-0.0181231408124638282445	(5,9)
-0.0218590275613393604856	(5,10)
-0.02558143959047956447457	(5,11)
-0.02913681593420379821203	(5,12)
-0.0323628540299073188625	(5,13)
-0.03509715462424622090986	(5,14)
-0.03718732931073334980837	(5,15)
-0.03850182062833232572629	(5,16)
-0.03894053994118049026618	(5,17)
-0.03844436507238952033119	(5,18)
-0.03700256768511475753818	(5,19)
-0.03465736042688359289203	(5,20)
-0.03150495733905187783313	(5,21)
-0.02769281094348788782231	(5,22)
-0.02341300188080771440826	(5,23)
-0.01889208364656438773426	(5,24)
-0.01437799583664042193508	(5,25)
-0.01012492559865019066623	(5,26)
-0.00637719390577732239651	(5,27)
-0.00335335231542040735533	(5,28)
-0.00123168646259059999769	(5,29)
-0.00013823287779235114793	(5,30)
-0.0001002473096937603385055	(6,1)
-0.0009005440694495192478674	(6,2)
-0.0024917452015283601122819	(6,3)
-0.0048531054897365664347096	(6,4)
-0.007948922450816598862253	(6,5)
-0.011723884648190191176986	(6,6)
-0.016098181168998989601146	(6,7)
-0.020963298149757285182233	(6,8)
-0.026179435635416422923477	(6,9)
-0.031575370973019324280222	(6,10)
-0.03695138117076294824663	(6,11)
-0.042085535709710451963462	(6,12)
-0.04674331269353432029203	(6,13)
-0.050690111649012471710244	(6,14)
-0.053705875912239729003948	(6,15)
-0.055600735802896086059748	(6,16)
-0.056230375193396154378455	(6,17)
-0.055509734345077119420145	(6,18)
-0.05342370503914460405202	(6,19)
-0.05003365072493957928213	(6,20)
-0.0454788816743070570697	(6,21)
-0.03997260762617333222179	(6,22)
-0.03379234298098366478062	(6,23)
-0.02726521088336285417263	(6,24)
-0.02074903907046947935322	(6,25)
-0.01461052092511009224848	(6,26)
-0.00920199464397169761636	(6,27)
-0.00483854601155341208026	(6,28)
-0.00177715165649511495138	(6,29)
-0.00019944810242309960794	(6,30)
-0.00013479082256405176010042	(7,1)
-0.0012108561265838106988671	(7,2)
-0.0033503566482097028322782	(7,3)
-0.0065253921508256303985451	(7,4)
-0.0106879383044519272136128	(7,5)
-0.015763582682919381559132	(7,6)
-0.021644939878855180838715	(7,7)
-0.028185993511601421520739	(7,8)
-0.035198623148761810711847	(7,9)
-0.042452429863873901803821	(7,10)
-0.04967868559738437023495	(7,11)
-0.056578824889843987047653	(7,12)
-0.062837412821584655230215	(7,13)
-0.068139009924442885886272	(7,14)
-0.072187868086606253445228	(7,15)
-0.074728984782916100019267	(7,16)
-0.075568763246106692986667	(7,17)
-0.074593408251143373409099	(7,18)
-0.071783249650299401839642	(7,19)
-0.067221428855110728350963	(7,20)
-0.061095788627599247261144	(7,21)
-0.053693338537979577458265	(7,22)
-0.045387278917228535614724	(7,23)
-0.036617198736551854257882	(7,24)
-0.027863659047370671834648	(7,25)
-0.019618878514690866925405	(7,26)
-0.01235560511151048024176	(7,27)
-0.006496455062712390528589	(7,28)
-0.002386009023198619920663	(7,29)
-0.000267775239472066227892	(7,30)
-0.00017203175294049954535438	(8,1)
-0.00154539963616943369154977	(8,2)
-0.0042760138941985876003211	(8,3)
-0.0083282557957640542085035	(8,4)
-0.0136408029576152708589998	(8,5)
-0.0201186203043272597452264	(8,6)
-0.0276245418800315931426135	(8,7)
-0.0359720403745765457463512	(8,8)
-0.0449207947551571110464949	(8,9)
-0.0541764817456150882747362	(8,10)
-0.0633958468980778518131249	(8,11)
-0.0721975890769665272758431	(8,12)
-0.080178969595505019388743	(8,13)
-0.086937398296911784271615	(8,14)
-0.092095624314893410327164	(8,15)
-0.095328638708870982850265	(8,16)
-0.096390040348006426976328	(8,17)
-0.095135470052228746920775	(8,18)
-0.091540804514212595713583	(8,19)
-0.085713120098116348298089	(8,20)
-0.077892962039170582594907	(8,21)
-0.068447139989343847113001	(8,22)
-0.057852052900997269884253	(8,23)
-0.046668351937316216514189	(8,24)
-0.03550850457204016496565	(8,25)
-0.024999457073956074410038	(8,26)
-0.015743049134321960141572	(8,27)
-0.008277073521817273570931	(8,28)
-0.003039875314445029795664	(8,29)
-0.000341150213022550552148	(8,30)
-0.00021089660214657445180243	(9,1)
-0.00189453110444650417086848	(9,2)
-0.00524203376954066337588639	(9,3)
-0.01020972464864448340863649	(9,4)
-0.0167223852945939801495398	(9,5)
-0.0246634197719473646225507	(9,6)
-0.0338645146480999765402743	(9,7)
-0.0440967618075399085371685	(9,8)
-0.0550652251637814203913214	(9,9)
-0.0664087052850398423082509	(9,10)
-0.0777059998965661648697809	(9,11)
-0.0884893140971220276398784	(9,12)
-0.0982647052740644596677294	(9,13)
-0.1065386339757156011402783	(9,14)
-0.1128489215815094298313921	(9,15)
-0.1167977753666987213844484	(9,16)
-0.118084107075015557074544	(9,17)
-0.116532197683920072191239	(9,18)
-0.1121138768632851402859823	(9,19)
-0.104961788141759100625909	(9,20)
-0.095371966800410659215288	(9,21)
-0.0837948069302953132477	(9,22)
-0.070814456881891408680022	(9,23)
-0.057117667543729645233642	(9,24)
-0.043454033522041469477292	(9,25)
-0.030590329742125563709468	(9,26)
-0.019262187867642342143773	(9,27)
-0.010126632577415928289887	(9,28)
-0.003718986070966504181752	(9,29)
-0.00041735398390505257169	(9,30)
-0.00025017347987841108908943	(10,1)
-0.00224736383706267936332037	(10,2)
-0.00621829329690145400438854	(10,3)
-0.01211112759809167310646727	(10,4)
-0.01983658240322060983430526	(10,5)
-0.02925622401861697644784424	(10,6)
-0.0401701765571570240931229	(10,7)
-0.0523065735734833187343934	(10,8)
-0.065315113521542271727922	(10,9)
-0.0787668080923003892224306	(10,10)
-0.0921614681438044519813791	(10,11)
-0.1049437020138188109872665	(10,12)
-0.1165272813188583814020238	(10,13)
-0.126326756045066777101589	(10,14)
-0.1337942803880295503701779	(10,15)
-0.138458848498047167783378	(10,16)
-0.1399646262860921969187196	(10,17)
-0.1381048679306042242909714	(10,18)
-0.1328480563952002898597521	(10,19)
-0.1243534009890897603745106	(10,20)
-0.1129736192305764734680049	(10,21)
-0.0992439501740975817517296	(10,22)
-0.0838574938213947902833378	(10,23)
-0.0676281363809372579460875	(10,24)
-0.051443394617071113096138	(10,25)
-0.0362103968885862441237537	(10,26)
-0.022798837215404979671235	(10,27)
-0.0119850421687697328291063	(10,28)
-0.0044012581955518724086495	(10,29)
-0.0004939074708016391007804	(10,30)
-0.00028847154121397518542214	(11,1)
-0.00259140355515595811505914	(11,2)
-0.00717022151281257075868094	(11,3)
-0.01396513089029997240428306	(11,4)
-0.02287310497915419679112315	(11,5)
-0.03373435854606704002018906	(11,6)
-0.0463181380777127106197627	(11,7)
-0.06031053549006300908829052	(11,8)
-0.0753070579025307781525329	(11,9)
-0.0908123731759675058988214	(11,10)
-0.1062490188762257790832178	(11,11)
-0.1209759669663776567839051	(11,12)
-0.1343168661426836896086423	(11,13)
-0.1455966510419058627283895	(11,14)
-0.1541841379843755745891355	(11,15)
-0.1595373443292395131100404	(11,16)
-0.1612476801759804955735838	(11,17)
-0.1590789441153101471440233	(11,18)
-0.1529972457208209069285468	(11,19)
-0.1431885677909667890581657	(11,20)
-0.1300616178333299411544228	(11,21)
-0.1142348100290660481874518	(11,22)
-0.0965075487361067970083934	(11,23)
-0.0778173232949599958365341	(11,24)
-0.0591853451903252672700358	(11,25)
-0.0416544524201568241349979	(11,26)
-0.0262236884820382525711247	(11,27)
-0.0137842832164223403500562	(11,28)
-0.0050617022899481059544871	(11,29)
-0.0005680057597737484978052	(11,30)
-0.00032423466566672078402395	(12,1)
-0.00291267128006484075967933	(12,2)
-0.00805913953187468438895477	(12,3)
-0.01569640077925320267338111	(12,4)
-0.0257085638736152468924053	(12,5)
-0.03791583730163273395259712	(12,6)
-0.05205851444804437801895019	(12,7)
-0.06778324797712119655076405	(12,8)
-0.08463469964696670308190248	(12,9)
-0.10205529864446303175114072	(12,10)
-0.11939512571689206772652087	(12,11)
-0.1359329246119971317136495	(12,12)
-0.1509080269527617792725139	(12,13)
-0.1635616906899289163366004	(12,14)
-0.1731851398421092990495931	(12,15)
-0.1791705968641742179733068	(12,16)
-0.1810609417777533739643612	(12,17)
-0.1785934016643730314925172	(12,18)
-0.1717329102356181119880416	(12,19)
-0.1606914667049676317556176	(12,20)
-0.1459309012163933455638972	(12,21)
-0.1281478127670187210842545	(12,22)
-0.108240948212183040224931	(12,23)
-0.0872627893667682081905349	(12,24)
-0.0663584673063474379186181	(12,25)
-0.0466962079285444918677591	(12,26)
-0.0293942420688536093082432	(12,27)
-0.0154494361952752605212352	(12,28)
-0.0056728033949104954488582	(12,29)
-0.0006365610023709943276385	(12,30)
-0.000355830820317448625803252	(13,1)
-0.003196506104453052191726047	(13,2)
-0.00884448179931262689505769	(13,3)
-0.0172259300426853542721771	(13,4)
-0.02821355742223265712017115	(13,5)
-0.04160981833747255096330573	(13,6)
-0.05712928826930731197158269	(13,7)
-0.07438356683562573328779214	(13,8)
-0.09287211545216023113281286	(13,9)
-0.11198204493720954172339313	(13,10)
-0.13099907637032884656933995	(13,11)
-0.14913077255805470448897989	(13,12)
-0.16554178899553054790363517	(13,13)
-0.17939946661517737919770894	(13,14)
-0.189926745873330989696123	(13,15)
-0.1964582831884095914783496	(13,16)
-0.1984949344958888019653366	(13,17)
-0.1957515337807350378398756	(13,18)
-0.188193179161043841108991	(13,19)
-0.176056026675813301581683	(13,20)
-0.1598498050521369740342303	(13,21)
-0.1403407782554086096908685	(13,22)
-0.1185155407373987716914773	(13,23)
-0.0955276669365996219615057	(13,24)
-0.0726306957576879510375842	(13,25)
-0.0511020834730202816716265	(13,26)
-0.0321635141299570020067527	(13,27)
-0.0169032677237884355823834	(13,28)
-0.006206207724046233096517	(13,29)
-0.0006963918368217443333459	(13,30)
-0.000381712816272363369029139	(14,1)
-0.003429009304101767404632934	(14,2)
-0.009487791860478732723165658	(14,3)
-0.01847882049048227486019403	(14,4)
-0.03026541865600572728104423	(14,5)
-0.04463540527937582010204835	(14,6)
-0.06128212730722779300741562	(14,7)
-0.07978822620081879142093406	(14,8)
-0.09961581110815495429210401	(14,9)
-0.12010629155436370455979177	(14,10)
-0.14049226543203401326517816	(14,11)
-0.15992263736399998832780711	(14,12)
-0.17750067919121206516838925	(14,13)
-0.19233319648573587445606947	(14,14)
-0.20358751074640494476786579	(14,15)
-0.21055178283327177663906067	(14,16)
-0.21269344077049407009648225	(14,17)
-0.20971023951482556935272573	(14,18)
-0.2015688150893051156701297	(14,19)
-0.1885264756045507119815482	(14,20)
-0.171133307134507456156951	(14,21)
-0.1502133212355002052643257	(14,22)
-0.1268251593884447009087639	(14,23)
-0.1022046159280767257751907	(14,24)
-0.0776927778952019954103372	(14,25)
-0.0546547735560668181307029	(14,26)
-0.0343948814371406502944203	(14,27)
-0.0180740372101210215321349	(14,28)
-0.0066355902115824197751848	(14,29)
-0.0007445452237466321679953	(14,30)
-0.000400617454359550444102332	(15,1)
-0.003598833306589761762461039	(15,2)
-0.009957672284280479324447705	(15,3)
-0.019393923589655977494195313	(15,4)
-0.03176400493783610133818303	(15,5)
-0.04684493330571537494511852	(15,6)
-0.06431435366292205999034601	(15,7)
-0.08373345925424794789339993	(15,8)
-0.10453668044393017972379894	(15,9)
-0.12603157607398731891429668	(15,10)
-0.14741145357169385426522146	(15,11)
-0.16778194864836996291378606	(15,12)
-0.1862012410971007934869507	(15,13)
-0.20173193939444011182414483	(15,14)
-0.21350112536074677409338682	(15,15)
-0.22076380131501541859345575	(15,16)
-0.22296418874465908337816386	(15,17)
-0.21978910108031709239635593	(15,18)
-0.21120799710568384742792926	(15,19)
-0.19749528408201844915825247	(15,20)
-0.17923187853339019238472954	(15,21)
-0.1572847903751019041501225	(15,22)
-0.13276538326049929972173569	(15,23)
-0.10696878585717692275286772	(15,24)
-0.08129851012091558733583545	(15,25)
-0.05718153752245426310151675	(15,26)
-0.03597987689032628313196745	(15,27)
-0.01890484485680641526475281	(15,28)
-0.00694008564764854697766373	(15,29)
-0.00077868138837270407304007	(15,30)
-0.000411750149011614892244399	(16,1)
-0.003698840205096456092696591	(16,2)
-0.010234373586275432694170199	(16,3)
-0.019932777725174274570816203	(16,4)
-0.032646334602194632153571107	(16,5)
-0.04814555190421695576202638	(16,6)
-0.0660985681217201821421385	(16,7)
-0.08605355331582481899245282	(16,8)
-0.10742811417648263295987157	(16,9)
-0.12950925410131525849515462	(16,10)
-0.15146649726458309476323668	(16,11)
-0.17237943899952671899175418	(16,12)
-0.19127936743185553460795693	(16,13)
-0.20720289121080517430396201	(16,14)
-0.21925390776474651957852936	(16,15)
-0.22666895669473110211984894	(16,16)
-0.22888019496968200638061001	(16,17)
-0.22557002033446256867118434	(16,18)
-0.21671179890097086733424015	(16,19)
-0.20259218361681343892906295	(16,20)
-0.18381202862162439473184207	(16,21)
-0.16126473956641367244351129	(16,22)
-0.13609284966811056435194372	(16,23)
-0.10962547140476911837167847	(16,24)
-0.08330086497222929158993108	(16,25)
-0.05857955245083258963219815	(16,26)
-0.03685411194440760340872764	(16,27)
-0.01936198542678992559562619	(16,28)
-0.00710735230159068291522576	(16,29)
-0.0007974173843432480686671	(16,30)
-0.000414901262093367279294165	(17,1)
-0.003727146806107238485269352	(17,2)
-0.010312685709422294062531355	(17,3)
-0.020085239255461258566598133	(17,4)
-0.032895807811511170347846511	(17,5)
-0.048512818381999186018541906	(17,6)
-0.06660130096119952678492402	(17,7)
-0.0867051082086016567239344	(17,8)
-0.10823624254516870386321863	(17,9)
-0.13047489073038362536426556	(17,10)
-0.15258280780027154317994494	(17,11)
-0.17363131937341579780683915	(17,12)
-0.19264356087432347609537765	(17,13)
-0.20864882762387587107551464	(17,14)
-0.22074528041080083700368755	(17,15)
-0.22816594515729290127138537	(17,16)
-0.23034213928480696203792479	(17,17)
-0.22695826919858268548688825	(17,18)
-0.21799241266952590337921623	(17,19)
-0.20373818148531975825735804	(17,20)
-0.18480493028179874346958387	(17,21)
-0.1620952554665971279425818	(17,22)
-0.13676070237689274508049049	(17,23)
-0.11013845964862790772720081	(17,24)
-0.08367338741866248206777062	(17,25)
-0.05883087063059939273340148	(17,26)
-0.03700663997065410311693735	(17,27)
-0.01943984836454182983832223	(17,28)
-0.00713536585929301676055968	(17,29)
-0.00080052809400695221932398	(17,30)
-0.000410460663571451863542273	(18,1)
-0.003687255426263987527732127	(18,2)
-0.010202299838588891042180674	(18,3)
-0.019870186634200093652217513	(18,4)
-0.032543357678016190244701022	(18,5)
-0.04799238961681961903403826	(18,6)
-0.065885321054936253171083337	(18,7)
-0.08577001564057873619102914	(18,8)
-0.10706360685358793965724318	(18,9)
-0.12905260850388785461267354	(18,10)
-0.15090631761061158951390572	(18,11)
-0.17170476189941131335632756	(18,12)
-0.19048079026913161969074109	(18,13)
-0.20627415688058187106822759	(18,14)
-0.21819382079379594825865271	(18,15)
-0.2254833848842432611183028	(18,16)
-0.22758380899476655024671646	(18,17)
-0.22418737051744675244225006	(18,18)
-0.21527734724968231710167921	(18,19)
-0.20114901097927078368572636	(18,20)
-0.18240911479086309635190763	(18,21)
-0.15995294356751755548966153	(18,22)
-0.13491995910767914250988623	(18,23)
-0.10863089766559519055590767	(18,24)
-0.08251069191833797789508762	(18,25)
-0.05800266893628889640931603	(18,26)
-0.03648006053934069898087527	(18,27)
-0.01916095116205827646942092	(18,28)
-0.00703242630509171931392167	(18,29)
-0.00078894669528282267853186	(18,30)
-0.000399329806602298139332037	(19,1)
-0.00358726403984005143020086	(19,2)
-0.009925622869548253003878342	(19,3)
-0.019331263321845406766787695	(19,4)
-0.031660476099434913997926534	(19,5)
-0.046689731765109790607017483	(19,6)
-0.064095496814073583930795472	(19,7)
-0.083437028494666132844866826	(19,8)
-0.10414610960244876712937678	(19,9)
-0.12552723248083476022309623	(19,10)
-0.14677080062182723263832461	(19,11)
-0.16698056278633870933980955	(19,12)
-0.18521486439077522094766103	(19,13)
-0.20053957885490792516805202	(19,14)
-0.21208898035821434087620985	(19,15)
-0.21912955056157357147783125	(19,16)
-0.22112095344168247627401663	(19,17)
-0.217768279770303254940653	(19,18)
-0.20906018830515755896886493	(19,19)
-0.19528869761472773078105942	(19,20)
-0.17704797401914834436169626	(19,21)
-0.15521132415772377252796889	(19,22)
-0.13088751728648534948109991	(19,23)
-0.10535932392979559101711642	(19,24)
-0.08000859366486454991166556	(19,25)
-0.05623319268102783376687107	(19,26)
-0.03536163230575126077059674	(19,27)
-0.01857125246312876922276733	(19,28)
-0.00681543299026602427986362	(19,29)
-0.0007645708764935371614382	(19,30)
-0.000382760984833782910469912	(20,1)
-0.003438422289955229983071821	(20,2)
-0.00951378196864336665233391	(20,3)
-0.018529095848187366381768535	(20,4)
-0.030346467219233512602716209	(20,5)
-0.044751319045471652050896255	(20,6)
-0.0614329770394854291337415	(20,7)
-0.079968132753151463237621281	(20,8)
-0.099811008341616594777865996	(20,9)
-0.12029360869800302986230971	(20,10)
-0.14063853545972076508051895	(20,11)
-0.15998552389552145186445267	(20,12)
-0.17743128022828963242923143	(20,13)
-0.19208052489641307490998319	(20,14)
-0.20310459611492148625519203	(20,15)
-0.20980274632234414725934983	(20,16)
-0.21166054640972847672161817	(20,17)
-0.20839971033658166572651498	(20,18)
-0.20001419366963307668477422	(20,19)
-0.18678854241819644122573313	(20,20)
-0.16929603324292819431621267	(20,21)
-0.14837595827616987355587953	(20,22)
-0.12509125157009814391998985	(20,23)
-0.10066932663636711204869218	(20,24)
-0.07643033428409752691969135	(20,25)
-0.05370795506699708383212609	(20,26)
-0.03376827349197406090274287	(20,27)
-0.01773226127792819119678306	(20,28)
-0.0065069854743652112699282	(20,29)
-0.00072993741272116463771133	(20,30)
-0.000362169122043779279724621	(21,1)
-0.003253440753675056531514779	(21,2)
-0.009001946440952954422416838	(21,3)
-0.017532182456376975804693848	(21,4)
-0.028713524334987353755761333	(21,5)
-0.042342624858757955959927853	(21,6)
-0.058124973121374935651178106	(21,7)
-0.075659203011386748100453526	(21,8)
-0.094427791399302621273275683	(21,9)
-0.113797371113299504531948035	(21,10)
-0.13303101236431946727843908	(21,11)
-0.15131356755005205221657058	(21,12)
-0.16778965557258421610946813	(21,13)
-0.18161225873378456610534403	(21,14)
-0.19199842174884483512482433	(21,15)
-0.19828738126219140647383662	(21,16)
-0.19999578463497088869113489	(21,17)
-0.19686458466423604357074228	(21,18)
-0.18889274532262728880869007	(21,19)
-0.17635399769430249632976952	(21,20)
-0.15979440354859967448013837	(21,21)
-0.1400102235755115132155508	(21,22)
-0.11800733738349826074162119	(21,23)
-0.09494502833546383433273531	(21,24)
-0.0720681776247362550492968	(21,25)
-0.05063271858857157691817195	(21,26)
-0.03182955766672609130213403	(21,27)
-0.01671210107848506961734584	(21,28)
-0.0061321027524774961295637	(21,29)
-0.0006878540417808139390505	(21,30)
-0.00033895909342324359168988	(22,1)
-0.003044939732658286739736169	(22,2)
-0.008425035680598244311881658	(22,3)
-0.016408533861091890739280918	(22,4)
-0.026873039270730070788387892	(22,5)
-0.039627932272836997456158129	(22,6)
-0.054397043097016412758850976	(22,7)
-0.070803923250123257644704656	(22,8)
-0.088363144356140440513520324	(22,9)
-0.106480663702722083810019278	(22,10)
-0.124465471142299835905585818	(22,11)
-0.14155353838901779845749281	(22,12)
-0.1569436502709029616943762	(22,13)
-0.16984317678599583371871346	(22,14)
-0.17952044112252918740090154	(22,15)
-0.18535924740505243385114208	(22,16)
-0.18691051485053486427639846	(22,17)
-0.18393592192780957396056697	(22,18)
-0.17643901317924338525028604	(22,19)
-0.16468029502450282862996139	(22,20)
-0.14917430391519341315439081	(22,21)
-0.13066828156053750688447804	(22,22)
-0.11010373411959267020471901	(22,23)
-0.0885636009787990138857172	(22,24)
-0.06720887551891644309593456	(22,25)
-0.04720922720125412156874719	(22,26)
-0.02967245547133193241623122	(22,27)
-0.015577497405059385056451	(22,28)
-0.00571528304590077660955587	(22,29)
-0.00064106963896274388365213	(22,30)
-0.000314396662135028088719605	(23,1)
-0.002824289850010008148774972	(23,2)
-0.007814511230083522557922873	(23,3)
-0.015219425543725474963228238	(23,4)
-0.024925370421176652168168109	(23,5)
-0.036755246202969744349823534	(23,6)
-0.050452382025044889841771877	(23,7)
-0.065666833582560389704252184	(23,8)
-0.081947317232910907323065152	(23,9)
-0.098741619618299256832717206	(23,10)
-0.115407548294202404774308705	(23,11)
-0.131235366616444784726602397	(23,12)
-0.1454812996783744315288285	(23,13)
-0.15741026787859021730449897	(23,14)
-0.16634468814024033706354601	(23,15)
-0.17171516630390018670710996	(23,16)
-0.17310834159216560961313032	(23,17)
-0.17030712808369727200046752	(23,18)
-0.16331914222910763576716985	(23,19)
-0.15239014014225707450989426	(23,20)
-0.1380006741565250745465937	(23,21)
-0.12084573134818206879144884	(23,22)
-0.10179864294724199879297583	(23,23)
-0.0818618801182187454691447	(23,24)
-0.06210835270664261987097073	(23,25)
-0.04361743729823146732015565	(23,26)
-0.02741017311490397035178037	(23,27)
-0.01438792110674400067294377	(23,28)
-0.00527835570825448468102045	(23,29)
-0.00059203331123066258050944	(23,30)
-0.000289532731323502028409536	(24,1)
-0.002600931591495688046350489	(24,2)
-0.007196494041181727974950348	(24,3)
-0.014015731072911305640634782	(24,4)
-0.022953838139503126373547962	(24,5)
-0.033847440150722086543833563	(24,6)
-0.046459672265697214538843453	(24,7)
-0.060467522193470593261083967	(24,8)
-0.075454407097408808774296999	(24,9)
-0.090910619096476493568398497	(24,10)
-0.106243552290240741630390224	(24,11)
-0.120798576102557487561437376	(24,12)
-0.133890151765614860730237444	(24,13)
-0.14484145270311421656977445	(24,14)
-0.15302952323405119035747436	(24,15)
-0.1579320701899284533073692	(24,16)
-0.15917147371244838403894738	(24,17)
-0.15655161232302163853186972	(24,18)
-0.1500836321456813277800716	(24,19)
-0.13999778026799673992851884	(24,20)
-0.12673973080193048551914927	(24,21)
-0.110951282361732499317904	(24,22)
-0.0934367130783247249579342	(24,23)
-0.07511728357279921126022646	(24,24)
-0.05697726654151474150186672	(24,25)
-0.04000539935491275228585116	(24,26)
-0.0251358057933288041496013	(24,27)
-0.01319226186154017435519908	(24,28)
-0.00483926210737483792695711	(24,29)
-0.00054275772834159659695141	(24,30)
-0.000265176027909723715192848	(25,1)
-0.002382129919704100301698265	(25,2)
-0.006591085541542405626148305	(25,3)
-0.012836599969845973644830716	(25,4)
-0.021022559981396892767845695	(25,5)
-0.030999065563100353411880418	(25,6)
-0.04254870734140129145066802	(25,7)
-0.05537493653342325040340878	(25,8)
-0.069095271362602623474243498	(25,9)
-0.083241770852834232658285062	(25,10)
-0.097270538237315580032762283	(25,11)
-0.110581042127432450805971398	(25,12)
-0.122544864199352892716414639	(25,13)
-0.132542240320963767906009842	(25,14)
-0.140003625694115817315931308	(25,15)
-0.14445265056353090388026596	(25,16)
-0.14554637729384062174494579	(25,17)
-0.14310880063841963104147927	(25,18)
-0.13715405534119498031864895	(25,19)
-0.12789673753793927040426334	(25,20)
-0.1157479753939234617448258	(25,21)
-0.10129723061645123413430716	(25,22)
-0.08528110229376162008538886	(25,23)
-0.06854149011806102848993486	(25,24)
-0.05197625502303062959979235	(25,25)
-0.03648594795955930889317361	(25,26)
-0.02292027197099866911712275	(25,27)
-0.01202774970750174572964683	(25,28)
-0.00441166144586969400146157	(25,29)
-0.00049477499429816420635752	(25,30)
-0.000241901542492801835234122	(26,1)
-0.002173050092634080104199168	(26,2)
-0.006012577439421319975005681	(26,3)
