kdd1111_(sigma,mu)
2.8610088386947550303637070623	(3,22)
2.8596117768589776021237544579	(3,23)
2.8582981219161920117523375366	(3,24)
2.8571005928887866011947394841	(3,25)
2.8560498355974271875253734658	(3,26)
2.8551733209412063589291435287	(3,27)
2.8544943464399987112167189476	(3,28)
2.8540311824633802555033069401	(3,29)
2.8537963986602330646007542212	(3,30)
2.8712437759768777195478747113	(4,1)
2.8712429460812399121535068904	(4,2)
2.8712373497985162107076758678	(4,3)
2.8712193297155020007795865789	(4,4)
2.8711779287376094088087568881	(4,5)
2.8710994976399632626333508494	(4,6)
2.870968460965187403779888835	(4,7)
2.8707682059378256325880683695	(4,8)
2.8704820532641668716655429731	(4,9)
2.8700942647080044431820894272	(4,10)
2.8695910403556164410792951866	(4,11)
2.8689614585972499188855994437	(4,12)
2.8681983140561045133040435889	(4,13)
2.867298812896029373824590479	(4,14)
2.8662650909550468846918328573	(4,15)
2.8651045277228591717617656377	(4,16)
2.8638298379777929306935637501	(4,17)
2.8624589325392996103044782372	(4,18)
2.8610145496559317897347316701	(4,19)
2.8595236685964261088539194407	(4,20)
2.858016726604023454553565337	(4,21)
2.8565266690915977293368125219	(4,22)
2.8550878704152783244744402866	(4,23)
2.8537349684390566631487277104	(4,24)
2.8525016601330262183665022656	(4,25)
2.8514195074541123920454229559	(4,26)
2.8505168026490443364045841319	(4,27)
2.8498175398955809262780447601	(4,28)
2.8493405359524115049064301725	(4,29)
2.8490987364016449297892914344	(4,30)
2.8617233650867953459513247457	(5,1)
2.8617225046267084861979411109	(5,2)
2.8617167022369463015853581189	(5,3)
2.8616980184868449927114985698	(5,4)
2.8616550927370169321223843289	(5,5)
2.8615737730607550555398386809	(5,6)
2.8614379103386828892801633027	(5,7)
2.8612302798942551032504385225	(5,8)
2.8609335880243364008303382016	(5,9)
2.8605315166562651653781776305	(5,10)
2.8600097573147671698409363913	(5,11)
2.8593569857019186877728873498	(5,12)
2.8585657304790365275925499724	(5,13)
2.8576330941939088047621927775	(5,14)
2.8565612905325413916768154324	(5,15)
2.8553579699215371085470447071	(5,16)
2.8540363146246854345038727919	(5,17)
2.8526148944688660961141180687	(5,18)
2.8511172847649350413442520664	(5,19)
2.8495714584041434208694778887	(5,20)
2.8480089740551446254991329376	(5,21)
2.8464639914258435055649684326	(5,22)
2.8449721522919889107648813942	(5,23)
2.8435693720902209322897192777	(5,24)
2.8422905910578382622829251673	(5,25)
2.8411685359881687851802515822	(5,26)
2.8402325435634822973871986884	(5,27)
2.8395074939266803361508678571	(5,28)
2.8390128987539790782717942899	(5,29)
2.8387621817805732880291629484	(5,30)
2.8442075972466734528549687551	(6,1)
2.8442067007906529062229077271	(6,2)
2.8442006556673780405336044172	(6,3)
2.8441811903122054622572407795	(6,4)
2.8441364688267188644444126751	(6,5)
2.8440517472423893696914611782	(6,6)
2.8439102008161345029577744518	(6,7)
2.8436938841908737679660127589	(6,8)
2.8433847799918079828956000221	(6,9)
2.84296588713727763704958372	(6,10)
2.8424222980129151026251787395	(6,11)
2.8417422137855536287693524722	(6,12)
2.8409178495160746531448939467	(6,13)
2.8399461852664170827195196952	(6,14)
2.8388295258895903734018405929	(6,15)
2.8375758403615459424252039109	(6,16)
2.836198861005849380538073805	(6,17)
2.8347179333641807245171520358	(6,18)
2.8331576183257340894324902221	(6,19)
2.8315470589740679269153503087	(6,20)
2.8299191349682054517804028992	(6,21)
2.82830943669336203485322623	(6,22)
2.8267550994829354645827892158	(6,23)
2.8252935445724210835597817938	(6,24)
2.8239611778160786633409198905	(6,25)
2.8227920993826288463379946528	(6,26)
2.8218168775457726525568499378	(6,27)
2.8210614372971117424882826047	(6,28)
2.8205461099311979797042745834	(6,29)
2.8202848831790171556023984624	(6,30)
2.8166294358856889459537491658	(7,1)
2.8166284989325982980031493105	(7,2)
2.8166221807230010917560584134	(7,3)
2.8166018360259629237297312816	(7,4)
2.8165550942527471049161004381	(7,5)
2.8164665453528254058185739939	(7,6)
2.8163186044542787339812031673	(7,7)
2.8160925153544523602730931078	(7,8)
2.8157694464252840128028662581	(7,9)
2.8153316280170667435747608462	(7,10)
2.8147634782233718824434974059	(7,11)
2.8140526640077011934521983794	(7,12)
2.8131910471849164478982904589	(7,13)
2.8121754694904703641322967428	(7,14)
2.8110083377529499625799703763	(7,15)
2.8096979787167945854232331133	(7,16)
2.808258742972825237417811573	(7,17)
2.8067108483151560809297095466	(7,18)
2.8050799641834620882997193722	(7,19)
2.8033965501774009528516473957	(7,20)
2.8016949724527759776938542133	(7,21)
2.8000124316549214321879496015	(7,22)
2.7983877444827691714373750352	(7,23)
2.796860027635580878050339956	(7,24)
2.7954673374776565809402790582	(7,25)
2.7942453210577251477495176246	(7,26)
2.7932259340310122974037175354	(7,27)
2.7924362785489156684179564912	(7,28)
2.7918976094043241819688360926	(7,29)
2.7916245498514183514924882237	(7,30)
2.7778607542391279463180839299	(8,1)
2.777859772708914628419608827	(8,2)
2.7778531538997103371754299934	(8,3)
2.7778318412673817595958454831	(8,4)
2.7777828756615942987251355021	(8,5)
2.7776901138368020595871781489	(8,6)
2.7775351341943975524720087233	(8,7)
2.7772982879600250483954550829	(8,8)
2.7769598471521832483133465948	(8,9)
2.7765011960107956503971514949	(8,10)
2.7759060102343968607951727894	(8,11)
2.7751613685244010254071351478	(8,12)
2.7742587435486418542577927927	(8,13)
2.773194824400640200832094233	(8,14)
2.7719721297306318139984125729	(8,15)
2.7705993796519508508224283406	(8,16)
2.7690916048960008937498469863	(8,17)
2.7674699830528557975208214006	(8,18)
2.7657614036016435950438234038	(8,19)
2.7639977752921000471517992601	(8,20)
2.7622151007721091431599061198	(8,21)
2.7604523536726505882161247472	(8,22)
2.7587502022101575970143805292	(8,23)
2.7571496303569146513505787484	(8,24)
2.755690512451231856827064854	(8,25)
2.7544101995516090321612930928	(8,26)
2.753342175766643698924456518	(8,27)
2.7525148402076090708835319795	(8,28)
2.7519504652162275681815432298	(8,29)
2.7516643743256498505815380718	(8,30)
2.7280287888788614173864476866	(9,1)
2.7280277582053746999964804555	(9,2)
2.728020808005374055381682752	(9,3)
2.7279984282897901254726163537	(9,4)
2.7279470110596124174485490803	(9,5)
2.7278496047741450672867843009	(9,6)
2.7276868654079307731258362663	(9,7)
2.7274381602039844528365515768	(9,8)
2.7270827730448831130415321335	(9,9)
2.7266011554473102816008344181	(9,10)
2.7259761647559388784584775784	(9,11)
2.725194231275112100832715887	(9,12)
2.7242463988239594885386223323	(9,13)
2.7231291884122356440496206873	(9,14)
2.72184524218380047759178777	(9,15)
2.7204037141398408145470216456	(9,16)
2.7188203850304908774300024189	(9,17)
2.7171174907228432404908836414	(9,18)
2.7153232658021380703148527247	(9,19)
2.7134712166045161312696716857	(9,20)
2.711599149776373897836347136	(9,21)
2.7097479932906178022489897219	(9,22)
2.707960456150548302247864537	(9,23)
2.7062795803675688799931626758	(9,24)
2.7047472438805711981233129848	(9,25)
2.7034026756601483175410438517	(9,26)
2.7022810441846963268303547949	(9,27)
2.7014121777772565366924878746	(9,28)
2.7008194700570937390632982968	(9,29)
2.7005190162068132533468472365	(9,30)
2.6685918188463062846190410627	(10,1)
2.6685907327548290962011414783	(10,2)
2.6685834088514352786591842683	(10,3)
2.668559825806366535666126303	(10,4)
2.6685056439315392823264314387	(10,5)
2.6684030002077414260105609519	(10,6)
2.6682315104631353358873045962	(10,7)
2.6679694324489610964018323831	(10,8)
2.6675949359879642955613973501	(10,9)
2.6670874211936176846381519822	(10,10)
2.6664288232008003897440991671	(10,11)
2.6656048420223237930146308606	(10,12)
2.6646060390417962334663105073	(10,13)
2.6634287471447171116449673313	(10,14)
2.6620757493374888808927071013	(10,15)
2.6605566905685731156404390829	(10,16)
2.6588881989218446914902280814	(10,17)
2.6570937049062737392630023015	(10,18)
2.6552029606784250938858282317	(10,19)
2.6532512741403989913048013961	(10,20)
2.6512784853899816173055718143	(10,21)
2.6493277244183404023319132827	(10,22)
2.6474439987549313034921033063	(10,23)
2.6456726675169449732652075775	(10,24)
2.6440578636843673450645892497	(10,25)
2.6426409291453981284536430435	(10,26)
2.6414589270074277365814896343	(10,27)
2.6405432928332992721557703972	(10,28)
2.6399186809510747813870137869	(10,29)
2.6396020540271807009832962701	(10,30)
2.6021556880387846434158038741	(11,1)
2.6021545371968797365274975471	(11,2)
2.6021467766583136961347346863	(11,3)
2.6021217876449560060088022816	(11,4)
2.6020643755768919050652763535	(11,5)
2.6019556125140555052150476542	(11,6)
2.6017738991153430127604198205	(11,7)
2.6014961971071028960755592556	(11,8)
2.6010993752266604769914612774	(11,9)
2.6005616061143607725957637183	(11,10)
2.5998637489114274247877359428	(11,11)
2.5989906524999332298430001084	(11,12)
2.597932317387523207274688228	(11,13)
2.5966848600596416555955722766	(11,14)
2.5952512319432011214626947921	(11,15)
2.5936416555876490040168327555	(11,16)
2.5918737528202895060630414836	(11,17)
2.5899723529482810306016987864	(11,18)
2.5879689829856367289605305561	(11,19)
2.585901055779480375760419055	(11,20)
2.5838107851944838897150785748	(11,21)
2.581743869610791259942057094	(11,22)
2.5797479953703289943694528813	(11,23)
2.5778712200118963481423744092	(11,24)
2.5761603008006719403129378646	(11,25)
2.5746590369243432420757377021	(11,26)
2.5734066936575820397323237207	(11,27)
2.5724365737781229683240867826	(11,28)
2.5717747956697355850578496548	(11,29)
2.5714393291139957613059473199	(11,30)
2.5320869716655897273233944719	(12,1)
2.5320857424418504449596101157	(12,2)
2.532077453347030206374185184	(12,3)
2.5320507623829214816977850124	(12,4)
2.531989440129367442682202642	(12,5)
2.5318732696270083153535960618	(12,6)
2.5316791807909323881218740258	(12,7)
2.5313825670230411282919587452	(12,8)
2.5309587231006608933208448996	(12,9)
2.5303843375295280795222502547	(12,10)
2.529638969623895254460241981	(12,11)
2.5287064417481480903980671378	(12,12)
2.527576080420096118139184491	(12,13)
2.526243746197430953510063618	(12,14)
2.5247126011775858201351747671	(12,15)
2.5229935741514022748288777997	(12,16)
2.5211054964756783368414119304	(12,17)
2.5190748960022064262975498806	(12,18)
2.5169354512997048124743694225	(12,19)
2.5147271232806057278665714324	(12,20)
2.512494995547844059441302465	(12,21)
2.5102878676869750425471527017	(12,22)
2.5081566567809279528912438979	(12,23)
2.5061526711331360223773390909	(12,24)
2.504325826165238721914329565	(12,25)
2.5027228754412668319769640786	(12,26)
2.5013857296238973680280303017	(12,27)
2.5003499328885134504528380766	(12,28)
2.4996433600422947307114137723	(12,29)
2.4992851885842983096352188169	(12,30)
2.4620314203960460792163371128	(13,1)
2.4620300939236801810691553133	(13,2)
2.4620211490477125470011603319	(13,3)
2.4619923464749086333790430335	(13,4)
2.4619261728932666427598914947	(13,5)
2.4618008121897896047228533485	(13,6)
2.4615913698925092195113177415	(13,7)
2.4612712943949480976585135335	(13,8)
2.4608139292127329640991173726	(13,9)
2.4601941241153030425857504189	(13,10)
2.4593898297651235994107782216	(13,11)
2.4583836006386357404852139936	(13,12)
2.457163934506386206165628897	(13,13)
2.4557263834739629954221547666	(13,14)
2.454074381245045306078261362	(13,15)
2.4522197434439036209755404481	(13,16)
2.4501828119922837795138961812	(13,17)
2.4479922300484669769605586301	(13,18)
2.4456843501955073746081362307	(13,19)
2.443302294691947562792682612	(13,20)
2.4408947019558068927227687546	(13,21)
2.4385142073620861086021330282	(13,22)
2.4362157182838326510844291447	(13,23)
2.4340545525801115171024247786	(13,24)
2.432084516030912062682352317	(13,25)
2.4303559972717754233916663579	(13,26)
2.4289141584649576442810247521	(13,27)
2.4277972962803191961216244568	(13,28)
2.4270354409119551920405717982	(13,29)
2.4266492511244115129862318387	(13,30)
2.3954566802111743790756633372	(14,1)
2.3954552318530357030061910266	(14,2)
2.395445465059829062447055352	(14,3)
2.395414015930212011387494095	(14,4)
2.3953417620494157109665611462	(14,5)
2.3952048832073070253720665107	(14,6)
2.3949761988609109558391954741	(14,7)
2.3946267207688713907038019173	(14,8)
2.3941273489913484870721908724	(14,9)
2.3934506323598539754029769619	(14,10)
2.3925725109183048249693196007	(14,11)
2.3914739579125347632726419154	(14,12)
2.3901424426926303570557331133	(14,13)
2.3885731432540103203796124695	(14,14)
2.3867698477745093555565898735	(14,15)
2.384745497943344771518013554	(14,16)
2.3825223425228204041220199543	(14,17)
2.3801316867240211042939575864	(14,18)
2.3776132408283514134411327478	(14,19)
2.3750140892287903579078121841	(14,20)
2.3723873178885624483717367311	(14,21)
2.369790353361703307656302388	(14,22)
2.3672830793190360826480011791	(14,23)
2.3649258064226959762420488142	(14,24)
2.3627771779825538198144981001	(14,25)
2.3608920968542012285287842706	(14,26)
2.3593197584067009667344651826	(14,27)
2.3581018701631268607264700255	(14,28)
2.3572711311107054067770661731	(14,29)
2.3568500330370118187381072076	(14,30)
2.335308123011678572176668157	(15,1)
2.3353065222100446277076251983	(15,2)
2.3352957274394189569962645124	(15,3)
2.3352609682545229730035709211	(15,4)
2.3351811097925701478682563401	(15,5)
2.3350298255530295317868623621	(15,6)
2.3347770764590005802986855922	(15,7)
2.3343908282370922379663400408	(15,8)
2.3338389277276273495218405254	(15,9)
2.333091050750014354710441696	(15,10)
2.3321206300071053802505386992	(15,11)
2.3309066714683406642969833822	(15,12)
2.3294353717957854494812083009	(15,13)
2.327701457545601319292380521	(15,14)
2.3257091787647852893128269378	(15,15)
2.3234729046899594512426887789	(15,16)
2.3210172868496330868663320102	(15,17)
2.3183769741437467743147591212	(15,18)
2.3155958845028332004529082299	(15,19)
2.3127260575545549672344277549	(15,20)
2.3098261314077326496433351235	(15,21)
2.3069595033369874554203700997	(15,22)
2.3041922480693218963229349373	(15,23)
2.3015908779486638358145048214	(15,24)
2.2992200360764301162789961332	(15,25)
2.2971402163749568626582044244	(15,26)
2.2954056033609341134735950526	(15,27)
2.2940621193845607250337061225	(15,28)
2.293145758475662874356604482	(15,29)
2.2926812741570347577870729463	(15,30)
2.2838162844557768206248509524	(16,1)
2.2838144948697336915849430573	(16,2)
2.2838024270639922593167936438	(16,3)
2.2837635687601853680260700016	(16,4)
2.2836742929918837613395092846	(16,5)
2.2835051698208525763109164546	(16,6)
2.2832226210702718387737785716	(16,7)
2.2827908422321793451001272024	(16,8)
2.2821739027623971653477416726	(16,9)
2.2813379268186985051675359964	(16,10)
2.2802532516299543311685896431	(16,11)
2.2788964604423674904736564093	(16,12)
2.2772521915076507679602082424	(16,13)
2.2753146337588940832317985084	(16,14)
2.2730886333163527904292309159	(16,15)
2.2705903521847089963644526867	(16,16)
2.2678474406296301894335517713	(16,17)
2.2648987067598725591833406409	(16,18)
2.261793289680213789218486798	(16,19)
2.2585893650660831823448777713	(16,20)
2.2553524330245284566011344199	(16,21)
2.2521532566390940154262209594	(16,22)
2.2490655348097054234157523412	(16,23)
2.246163404267410848654116944	(16,24)
2.2435188725772684996308187854	(16,25)
2.2411992863856354027388843967	(16,26)
2.2392649371835586775849059609	(16,27)
2.2377669006967728875436444215	(16,28)
2.236745196076589327815430632	(16,29)
2.2362273378686031637090247391	(16,30)
2.2424476722475385392075381635	(17,1)
2.2424456520525947873142368837	(17,2)
2.2424320291770926001433242224	(17,3)
2.2423881636337769868559904123	(17,4)
2.242287384354552060519949715	(17,5)
2.2420964708336108848365470008	(17,6)
2.2417775228662092602098317849	(17,7)
2.2412901329597683307704869615	(17,8)
2.2405937611370826530359862641	(17,9)
2.2396502011874991812245230103	(17,10)
2.2384260215860789292286342425	(17,11)
2.2368948637537650089454607566	(17,12)
2.2350394853023957466405654666	(17,13)
2.2328534463441602003332168766	(17,14)
2.2303423524787923363761516097	(17,15)
2.2275245880161152412065943594	(17,16)
2.2244314963642175549090860556	(17,17)
2.2211069900950517766826375824	(17,18)
2.2176065996182332219987664	(17,19)
2.2139959952308853928674176486	(17,20)
2.2103490412085049461579689113	(17,21)
2.2067454613636552972451158947	(17,22)
2.2032682121738869950245029754	(17,23)
2.2000006715104551502988505527	(17,24)
2.197023757840999303141272465	(17,25)
2.1944130964877504773518376005	(17,26)
2.1922363463138111345578914266	(17,27)
2.1905507925040041337203936372	(17,28)
2.1894012994664379115970458818	(17,29)
2.1888187029520718773474197616	(17,30)
2.2119621347844787954540852175	(18,1)
2.211959837024896163647418126	(18,2)
2.2119443424441305092838721501	(18,3)
2.2118944501371282991983581307	(18,4)
2.2117798252602011654271564546	(18,5)
2.2115626854750383249648242772	(18,6)
2.2111999300136064102881262502	(18,7)
2.2106456144676345991239536767	(18,8)
2.2098536571716051155961888943	(18,9)
2.2087806504706357269229645519	(18,10)
2.2073886430592676930620288046	(18,11)
2.2056477585790494844147192317	(18,12)
2.2035385211394353610364530883	(18,13)
2.20105377039766563618150012	(18,14)
2.1982000669144165857564084146	(18,15)
2.194998511885381075020556109	(18,16)
2.1914849328317065718794023483	(18,17)
2.1877094168930925202054380909	(18,18)
2.1837352042853090841659974203	(18,19)
2.1796369844843349218566014385	(18,20)
2.1754986651078542322032179906	(18,21)
2.1714107068474400227861340936	(18,22)
2.1674671360749857233541120196	(18,23)
2.163762359227810991938908783	(18,24)
2.1603879095119468897272409177	(18,25)
2.1574292569809742007323111913	(18,26)
2.154962808090204669819254761	(18,27)
2.1530532110549886133417346503	(18,28)
2.1517510695421122066438250916	(18,29)
2.1510911502140050516921355197	(18,30)
2.1925316629029593239946166384	(19,1)
2.1925290358257179113141951164	(19,2)
2.1925113205556112297227742719	(19,3)
2.1924542778123338277034129392	(19,4)
2.19232322605357432368442346	(19,5)
2.1920749712639466842405014967	(19,6)
2.1916602444062390159212352	(19,7)
2.1910265361024015957610073337	(19,8)
2.190121197956723177741937914	(19,9)
2.1888946649539391117886627628	(19,10)
2.1873036446164055810599532323	(19,11)
2.1853141169620167887755618984	(19,12)
2.1829039953322176651197602075	(19,13)
2.1800653119868934387536923055	(19,14)
2.176805813593790032108932432	(19,15)
2.1731498794146029136218460093	(19,16)
2.1691387076157691927708478736	(19,17)
2.1648297507879976963101582071	(19,18)
2.1602954182597129420936685962	(19,19)
2.1556210978929238176958491569	(19,20)
2.1509025816702894051433319338	(19,21)
2.1462430057849592760739005903	(19,22)
2.1417494358891232595764955898	(19,23)
2.1375292409688051455090271012	(19,24)
2.1336864048820115040343907663	(19,25)
2.1303179233114558824498845881	(19,26)
2.1275104265050698337531412984	(19,27)
2.125337155702575202553457402	(19,28)
2.1238554046556127590204569077	(19,29)
2.1231045181839547479632934626	(19,30)
2.1838814038170262931945765595	(20,1)
2.1838783911570421128582994154	(20,2)
2.1838580757885416709592110772	(20,3)
2.1837926609852622229613047035	(20,4)
2.1836423761202264636467559702	(20,5)
2.1833576918408796619515660401	(20,6)
2.182882119514452613102351169	(20,7)
2.1821554687600365448456786646	(20,8)
2.1811174131807165776662203982	(20,9)
2.1797111964450718548760483462	(20,10)
2.1778873000163732440756282047	(20,11)
2.1756068912895042591964401606	(20,12)
2.1728448775061805347346404363	(20,13)
2.1695924068676709719351353457	(20,14)
2.1658586833522853878028507286	(20,15)
2.1616719947214506881097255672	(20,16)
2.1570798921949306070560586948	(20,17)
2.1521485028468211625367205739	(20,18)
2.1469609991263724313448706767	(20,19)
2.1416152911891808332893546162	(20,20)
2.136221044323640976683208334	(20,21)
2.1308961535691068622969634769	(20,22)
2.1257628292336353711722555702	(20,23)
2.1209434597964661606334198491	(20,24)
2.116556422744288937061879135	(20,25)
2.1127120099975913378718516626	(20,26)
2.1095086239411460433740339155	(20,27)
2.107029384122734862449448281	(20,28)
2.1053392648932294628067880283	(20,29)
2.104482861947884698180132917	(20,30)
2.185425778398676728103998179	(21,1)
2.1854223196160872278864775363	(21,2)
2.1853989959155808505955866652	(21,3)
2.1853238946345116662939107874	(21,4)
2.1851513573682999054968148444	(21,5)
2.1848245259376963469101560564	(21,6)
2.1842785618456647159764434633	(21,7)
2.1834443949417964076975105088	(21,8)
2.1822528290370607910545420699	(21,9)
2.1806388105729716031475630212	(21,10)
2.1785456529357777009678571591	(21,11)
2.1759290052499477948462985122	(21,12)
2.1727603616920466438658395856	(21,13)
2.1690299260501323314111415467	(21,14)
2.1647486760279396098568773757	(21,15)
2.1599495112671696755724294972	(21,16)
2.1546874158815085865577323483	(21,17)
2.1490386173353591462511207131	(21,18)
2.1430987751772587987493318895	(21,19)
2.1369802818169206387594952955	(21,20)
2.1308087999402996837082705124	(21,21)
2.124719194732364646719338092	(21,22)
2.1188510422287349333731157433	(21,23)
2.1133439073095993437630861926	(21,24)
2.108332586545940477909092109	(21,25)
2.1039425035814149316210339496	(21,26)
2.1002854297873614482294816768	(21,27)
2.097455682588956133204585595	(21,28)
2.0955269300834509623632876115	(21,29)
2.0945497050118411475109810936	(21,30)
2.1963848636365180586968312663	(22,1)
2.1963808941252770932537314958	(22,2)
2.1963541264415743408294408975	(22,3)
2.1962679360055098035258975294	(22,4)
2.1960699244150501782970003206	(22,5)
2.1956948448690561813580543465	(22,6)
2.195068303960513540718651753	(22,7)
2.1941110749966727568359094856	(22,8)
2.1927438249241774920619766275	(22,9)
2.1908920308086000948987240107	(22,10)
2.1884908449630852859641742337	(22,11)
2.185489662439892719153108072	(22,12)
2.1818561523917213164956627522	(22,13)
2.1775795365996387646307546891	(22,14)
2.1726729338947591350976313437	(22,15)
2.1671746365823833920929423632	(22,16)
2.1611482413340420853653934117	(22,17)
2.1546816183397466886947768438	(22,18)
2.1478847642157326068759944045	(22,19)
2.1408866416101043649958758421	(22,20)
2.1338311575362357316272990114	(22,21)
2.1268724700964148589994905191	(22,22)
2.1201698376629402297414397979	(22,23)
2.1138822354097695660433272388	(22,24)
2.1081629622914891252277727641	(22,25)
2.1031544491208422354499262852	(22,26)
2.0989834578901681436064682457	(22,27)
2.0957568366877958340116722571	(22,28)
2.0935579660397658652938911666	(22,29)
2.0924440033127790896404712106	(22,30)
2.2158756187826820801410373204	(23,1)
2.2158710700772241554097101426	(23,2)
2.2158403967355486412152358954	(23,3)
2.2157416307010473122261618444	(23,4)
2.2155147305842218970134536716	(23,5)
2.2150849383613072953962388274	(23,6)
2.2143670300434711962316119685	(23,7)
2.2132702723529462739560982539	(23,8)
2.2117038583077309684540021729	(23,9)
2.2095825630392106993705197082	(23,10)
2.2068323401543294612512476217	(23,11)
2.2033955714428127790301610623	(23,12)
2.1992356910710834763968463521	(23,13)
2.194340930836027334604430394	(23,14)
2.1887269752727782663491612276	(23,15)
2.1824383723588126120542220631	(23,16)
2.175548613461949851998852013	(23,17)
2.1681588699148711557555792741	(23,18)
2.1603954472804437247734550372	(23,19)
2.1524060861142660388147597632	(23,20)
2.1443552947091798770799266815	(23,21)
2.136418941194980833128308011	(23,22)
2.1287783575323277727682712817	(23,23)
2.1216142163386456099653716795	(23,24)
2.1151004347613001915108077331	(23,25)
2.109398340674278812412918699	(23,26)
2.1046513089185782045937854238	(23,27)
2.1009800428392440887623693607	(23,28)
2.098478642289131320237937953	(23,29)
2.0972115660796768245005579439	(23,30)
2.2429784417569185537219811187	(24,1)
2.2429732417638866234898531599	(24,2)
2.2429381766289035903800942826	(24,3)
2.2428252698240347139484350127	(24,4)
2.2425658863014906404734314241	(24,5)
2.2420745753269549360243189493	(24,6)
2.2412539406691155973252308233	(24,7)
2.2400003244256645164795060928	(24,8)
2.2382100444873196336871478186	(24,9)
2.2357858874935087192437344528	(24,10)
2.2326435329871401183344380694	(24,11)
2.2287175742143095186733972768	(24,12)
2.2239668098332384108368341858	(24,13)
2.2183785104814599104619834062	(24,14)
2.2119714144872815441512042645	(24,15)
2.2047972754724675170497085654	(24,16)
2.196940866400786166916680144	(24,17)
2.1885184332289965476461272147	(24,18)
2.1796746792029325352905260902	(24,19)
2.1705784405618959800866475645	(24,20)
2.1614172796036074189712702068	(24,21)
2.1523912672688993667352709308	(24,22)
2.1437062525834764710320716557	(24,23)
2.1355669208741294138055432905	(24,24)
2.128169929244707593286263865	(24,25)
2.1216973804728562462199289128	(24,26)
2.116310860148516465087335065	(24,27)
2.112146221369920902654015472	(24,28)
2.1093092608050119410724411143	(24,29)
2.1078723924315742506155241907	(24,30)
2.2767825229642323943071256889	(25,1)
2.2767765962425729629035026343	(25,2)
2.2767366306075869646885669607	(25,3)
2.2766079452200905190014006223	(25,4)
2.2763123167511880573344624492	(25,5)
2.2757523660978979425093064076	(25,6)
2.2748171226903624532037648599	(25,7)
2.2733885242244120600178403033	(25,8)
2.2713485549925935085963502508	(25,9)
2.2685866799621926780776610445	(25,10)
2.2650071993133692334661617987	(25,11)
2.2605361343879707227010093473	(25,12)
2.2551272651885243253123880059	(25,13)
2.2487669742052136310402235832	(25,14)
2.2414776113471098418079848296	(25,15)
2.2333191770023338102411436672	(25,16)
2.2243892187016640542688783884	(25,17)
2.2148209431621581241444565308	(25,18)
2.2047796500948769521720736516	(25,19)
