s3_(sigma,mu)
0.4809126772161226584889596298	(3,6)
0.4808850391613831311179514924	(3,7)
0.4808428097972119909331233966	(3,8)
0.4807824835437389160277211605	(3,9)
0.4807007625294279871141860302	(3,10)
0.4805947698180204239724955836	(3,11)
0.4804622498589546069669215784	(3,12)
0.4803017459948068889764349618	(3,13)
0.480112745792250518042464421	(3,14)
0.4798957864245706249915093262	(3,15)
0.4796525142570127850964240755	(3,16)
0.4793856950620851196040977991	(3,17)
0.4790991737772085482027084638	(3,18)
0.4787977852480204811558976068	(3,19)
0.4784872198096297866017417123	(3,20)
0.478173849691555521051053269	(3,21)
0.4778645239659067798788418963	(3,22)
0.477566341009364785585836285	(3,23)
0.4772864081806098426281603763	(3,24)
0.4770315986338561161281313805	(3,25)
0.4768083149420745653721559972	(3,26)
0.4766222685633754761117961209	(3,27)
0.4764782832381060231264512598	(3,28)
0.4763801292410747377796817268	(3,29)
0.4763303941121799215687215656	(3,30)
0.4854091436742608204219199597	(4,1)
0.485408963864211697790995742	(4,2)
0.4854077513454413059839251164	(4,3)
0.4854038470782511155645742978	(4,4)
0.4853948773756016229796806468	(4,5)
0.4853778861427195732098779031	(4,6)
0.4853495020154908445749985858	(4,7)
0.4853061328723866233394019067	(4,8)
0.4852441787726489149703738728	(4,9)
0.4851602532915348775701701105	(4,10)
0.4850514025655550383754001243	(4,11)
0.4849153112007551072524535157	(4,12)
0.4847504845873216413744889579	(4,13)
0.4845563981230994468143117851	(4,14)
0.4843336053540070747023880729	(4,15)
0.4840837990218237709996538626	(4,16)
0.4838098213564131593836345672	(4,17)
0.4835156225116656564485219497	(4,18)
0.483206168652365393967957725	(4,19)
0.4828873036790991284628972997	(4,20)
0.4825655707711683912308199794	(4,21)
0.4822480017051961790474271595	(4,22)
0.4819418831843901646966606385	(4,23)
0.4816545101529945632261514562	(4,24)
0.481392936281875034708437058	(4,25)
0.4811637315434696347120983437	(4,26)
0.4809727561244641248068933769	(4,27)
0.4808249589437867018515381688	(4,28)
0.4807242078440936418669710182	(4,29)
0.4806731571888692249315330162	(4,30)
0.4913537401972956659836360588	(5,1)
0.4913535539955592552898709739	(5,2)
0.4913522983756569876634308172	(5,3)
0.4913482553259502913089910488	(5,4)
0.4913389667921485657908846139	(5,5)
0.4913213716351984082892323376	(5,6)
0.4912919787456704426352085203	(5,7)
0.4912470685256271198343888373	(5,8)
0.4911829134715396871746823378	(5,9)
0.4910960074649854500631126976	(5,10)
0.4909832926898934780334235713	(5,11)
0.4908423729241808763820257517	(5,12)
0.4906717023552864212551900596	(5,13)
0.4904707400641559646163720846	(5,14)
0.4902400618873109487181480728	(5,15)
0.4899814234298473021458401351	(5,16)
0.4896977704452434730746550116	(5,17)
0.4893931954649191203575172659	(5,18)
0.4890728422732406954409367701	(5,19)
0.4887427623999261843496140576	(5,20)
0.4884097300750797708345527863	(5,21)
0.4880810239288984753409946391	(5,22)
0.4877641850302268390441019038	(5,23)
0.4874667616082444528910504849	(5,24)
0.4871960510015990630347242185	(5,25)
0.4869588490825900395791966147	(5,26)
0.4867612166929243750928970132	(5,27)
0.4866082715989947221239153397	(5,28)
0.4865040132258144335309860335	(5,29)
0.4864511860455475495509010494	(5,30)
0.498767716572327085638811804	(6,1)
0.4987675222394191981991098063	(6,2)
0.4987662117885163134401738717	(6,3)
0.4987619921871234936338879616	(6,4)
0.4987522980543064270994260676	(6,5)
0.4987339346226610273491831481	(6,6)
0.4987032584584630261110791707	(6,7)
0.4986563878157979170990810402	(6,8)
0.4985894329521076836518039498	(6,9)
0.4984987355479822138016812761	(6,10)
0.4983811056471073652544824976	(6,11)
0.4982340443467848596182546743	(6,12)
0.4980559408854191420595185441	(6,13)
0.4978462338140598174735204998	(6,14)
0.4976055275807165396831859057	(6,15)
0.4973356580231129267836458004	(6,16)
0.4970397028325609055488900364	(6,17)
0.4967219358534310611654255938	(6,18)
0.4963877269299738803512949077	(6,19)
0.4960433917118174576774030223	(6,20)
0.4956959982052418106685898451	(6,21)
0.4953531387688222294422911399	(6,22)
0.4950226776074275830263034688	(6,23)
0.494712484580509385517496277	(6,24)
0.4944301663243383248797678083	(6,25)
0.4941828053524176680966993855	(6,26)
0.493976717033207735435279216	(6,27)
0.493817233253761611421068995	(6,28)
0.4937085202656750441708231868	(6,29)
0.4936534367666784166390381335	(6,30)
0.5076389999672683790939637839	(7,1)
0.5076387956714600679267053471	(7,2)
0.5076374180376627838576220931	(7,3)
0.5076329821126571205916636958	(7,4)
0.5076227910126242917376300365	(7,5)
0.507603486244396378719548338	(7,6)
0.5075712377499671203269611518	(7,7)
0.5075219651399302234817964812	(7,8)
0.5074515799454810394101292574	(7,9)
0.5073562374622442339954442325	(7,10)
0.5072325859835299087815087904	(7,11)
0.5070780010164663246300886291	(7,12)
0.5068907925076258851273498178	(7,13)
0.5066703742016610950534062075	(7,14)
0.5064173859928634696313296225	(7,15)
0.506133762425199453364060314	(7,16)
0.5058227432172965300034145358	(7,17)
0.5054888246577993134711202456	(7,18)
0.5051376537304016899184135417	(7,19)
0.5047758696796650842780805979	(7,20)
0.5044109002303422523289704382	(7,21)
0.5040507216751758898830524508	(7,22)
0.5037035934528577791920181826	(7,23)
0.5033777786118926226087206079	(7,24)
0.5030812617170632021787794423	(7,25)
0.5028214753695347067441364477	(7,26)
0.5026050456779467173111133625	(7,27)
0.5024375658496636084141952045	(7,28)
0.5023234056806729729019905179	(7,29)
0.5022655632063478353388480598	(7,30)
0.5179523169219194905477390831	(8,1)
0.5179521007231060863632959319	(8,2)
0.5179506428237227034054947395	(8,3)
0.5179459484502177334614421072	(8,4)
0.5179351636101159200962794178	(8,5)
0.5179147342094802625254445355	(8,6)
0.5178806072451258247565913773	(8,7)
0.5178284650480593626970126512	(8,8)
0.5177539818127809074075920409	(8,9)
0.5176530903035499264192033373	(8,10)
0.5175222457933478102248192771	(8,11)
0.5173586740636576036055789321	(8,12)
0.5171605907463793315291348991	(8,13)
0.5169273804536600187635916589	(8,14)
0.5166597259924531632103462897	(8,15)
0.5163596804123277556227869782	(8,16)
0.5160306775427323858032278635	(8,17)
0.5156774798475689825701026103	(8,18)
0.5153060656404358738560846725	(8,19)
0.5149234607392161411333606441	(8,20)
0.5145375222909735987518298613	(8,21)
0.514156684607693642916530685	(8,22)
0.5137896783189850064834236255	(8,23)
0.513445234932899417185918726	(8,24)
0.5131317890257460307475216287	(8,25)
0.5128571898320874423948061942	(8,26)
0.5126284330870004485248384228	(8,27)
0.5124514227092839221965535873	(8,28)
0.5123307704286886796930902787	(8,29)
0.5122696398567810880650805721	(8,30)
0.5296888772982974379153499138	(9,1)
0.5296886471333776302855033541	(9,2)
0.5296870950563290580502372465	(9,3)
0.529682097439074031933062643	(9,4)
0.5296706159524780755212770513	(9,5)
0.529648867009990744704815627	(9,6)
0.5296125360503300485927760589	(9,7)
0.5295570270628256481941554726	(9,8)
0.5294777358915606257697165904	(9,9)
0.5293703344066657868971533947	(9,10)
0.5292310517236303488979671571	(9,11)
0.5290569383947338192487528447	(9,12)
0.5288460999726993587829836832	(9,13)
0.5285978875909805780146689104	(9,14)
0.5283130351926294557791239787	(9,15)
0.5279937356777531984303188198	(9,16)
0.5276436513704352777785043358	(9,17)
0.5272678576196656080840181764	(9,18)
0.5268727218044628144383849236	(9,19)
0.5264657232662588181633301483	(9,20)
0.5260552225211294098001254476	(9,21)
0.5256501903383751368610485852	(9,22)
0.5252599088031475515775937292	(9,23)
0.5248936572738744493527598345	(9,24)
0.5245603962327062758033619322	(9,25)
0.5242684614968231039448472815	(9,26)
0.5240252802343482870412580854	(9,27)
0.523837118850119779954398265	(9,28)
0.5237088712080213161635568771	(9,29)
0.5236438939512113696431625845	(9,30)
0.5428260697972980573476409295	(10,1)
0.542825823467520754928065839	(10,2)
0.5428241623860212232506140144	(10,3)
0.5428188137847355243474473078	(10,4)
0.5428065259809726809944941153	(10,5)
0.5427832497802004800017900948	(10,6)
0.5427443679244528352715844615	(10,7)
0.5426849623284504071336424192	(10,8)
0.5426001068306058316240447966	(10,9)
0.5424851716149365883390210536	(10,10)
0.5423361244661482027887536544	(10,11)
0.5421498137274487801438456281	(10,12)
0.5419242183320930676297210192	(10,13)
0.5416586516171906733245915279	(10,14)
0.5413539077765611955053080574	(10,15)
0.5410123426675915962445255997	(10,16)
0.5406378840817388698712532668	(10,17)
0.5402359702877901388893888539	(10,18)
0.5398134193953861242744300832	(10,19)
0.5393782355940345241196292755	(10,20)
0.5389393613580110788508036011	(10,21)
0.5385063870831832873502576198	(10,22)
0.5380892312241962271293765459	(10,23)
0.5376978047961817615808884277	(10,24)
0.5373416741361416613245915002	(10,25)
0.5370297351878954922132970973	(10,26)
0.5367699114224935090284519942	(10,27)
0.5365688859898192990055033697	(10,28)
0.5364318769658027829282049584	(10,29)
0.5363624627369491908527589874	(10,30)
0.5573371754576140946800828322	(11,1)
0.5573369106184342825115621456	(11,2)
0.557335124722591983566668508	(11,3)
0.5573293742317921497761600769	(11,4)
0.557316163170522024204590335	(11,5)
0.5572911382321858536861385549	(11,6)
0.5572493356119392043430849786	(11,7)
0.5571854685528637823248518485	(11,8)
0.5570942424056745966353276038	(11,9)
0.55697068228615898065105266	(11,10)
0.5568104573182840086419826439	(11,11)
0.5566101851141230744209986572	(11,12)
0.5563677006710767439276227774	(11,13)
0.5560822753122348766121876326	(11,14)
0.555754773631645959188545648	(11,15)
0.5553877395223727570085013568	(11,16)
0.5549854060693155439152895597	(11,17)
0.5545536281230416025737965834	(11,18)
0.5540997404393832985943182364	(11,19)
0.5536323480730098493238637993	(11,20)
0.5531610589844480657471639684	(11,21)
0.5526961713549160353621344238	(11,22)
0.5522483297809368602331818048	(11,23)
0.5518281653106663703415969163	(11,24)
0.5514459342401684435241010357	(11,25)
0.5511111698312703993901564979	(11,26)
0.5508323598058624147320463932	(11,27)
0.5506166607918996951639993843	(11,28)
0.5504696590104795005177128254	(11,29)
0.5503951845371409314274175904	(11,30)
0.5731910987341319212514068833	(12,1)
0.5731908128881902528714702687	(12,2)
0.5731888853376734308520447934	(12,3)
0.5731826787343428048579777862	(12,4)
0.5731684198560726588598703664	(12,5)
0.5731414102778568077763454321	(12,6)
0.5730962929595640031706803754	(12,7)
0.5730273628823375487225393212	(12,8)
0.572928907480880814298213625	(12,9)
0.5727955607337932420354454533	(12,10)
0.5726226535566594698472323803	(12,11)
0.5724065427519528025614749576	(12,12)
0.5721449013291792790178112399	(12,13)
0.5718369545779030528614883163	(12,14)
0.5714836488300193372126718893	(12,15)
0.571087743264257840237151471	(12,16)
0.5706538191707705581607819831	(12,17)
0.5701882055177153738029859286	(12,18)
0.5696988241132015017504835044	(12,19)
0.5691949618000575036857247155	(12,20)
0.5686869806607751694427376466	(12,21)
0.5681859799215338955146581648	(12,22)
0.567703424998778146492824035	(12,23)
0.5672507599037327281524042333	(12,24)
0.5668390190787528495532440152	(12,25)
0.566478453827856711342064784	(12,26)
0.5661781870106839120482694374	(12,27)
0.5659459077967075021677182409	(12,28)
0.5657876162120262534102353031	(12,29)
0.5657074251045490968047378697	(12,30)
0.5903521111716302266284399621	(13,1)
0.5903518016655180305893774489	(13,2)
0.5903497145677485798361486347	(13,3)
0.5903429942412188740834327221	(13,4)
0.5903275552067757472339530953	(13,5)
0.5902983103613908043842841945	(13,6)
0.5902494598482509374493731246	(13,7)
0.5901748277513370047909220823	(13,8)
0.5900682311746050908565989584	(13,9)
0.5899238641842968121853035229	(13,10)
0.589736677732653081453390252	(13,11)
0.5895027362250805047692075152	(13,12)
0.5892195319839699870094163007	(13,13)
0.5888862405729952392346378808	(13,14)
0.5885039027510369279262256292	(13,15)
0.5880755225900286675821450061	(13,16)
0.5876060757746578936062008764	(13,17)
0.5871024269776253371011445222	(13,18)
0.5865731600974883277245480297	(13,19)
0.5860283296802248822292600322	(13,20)
0.5854791456887731550157063835	(13,21)
0.5849376066898900328554037388	(13,22)
0.5844160983579959135961139941	(13,23)
0.5839269749323694100736705454	(13,24)
0.5834821409957442965938613061	(13,25)
0.5830926498401450255018979575	(13,26)
0.5827683329693563027475800109	(13,27)
0.5825174731887066707310257322	(13,28)
0.5823465314633363677075869941	(13,29)
0.5822599354520674263331653875	(13,30)
0.6087796014775967703963744092	(14,1)
0.608779265503069956585517561	(14,2)
0.6087769999214187635977069523	(14,3)
0.6087697048998719971840693815	(14,4)
0.6087529456519428926192458609	(14,5)
0.608721200306199423736974083	(14,6)
0.6086681737443622857385368295	(14,7)
0.6085871635124256187111662598	(14,8)
0.6084714610353612255723591556	(14,9)
0.6083147690567894944463404208	(14,10)
0.6081116146969882327959011382	(14,11)
0.607857736986742437927906735	(14,12)
0.6075504283586677297529466751	(14,13)
0.6071888114489941883685986496	(14,14)
0.6067740356576642288485635878	(14,15)
0.6063093820825886239914688839	(14,16)
0.6058002704119151801895935554	(14,17)
0.6052541667554093987883524589	(14,18)
0.6046803967970399637058142234	(14,19)
0.6040898736291541794269324527	(14,20)
0.6034947538115544540786015438	(14,21)
0.6029080383131932058922726428	(14,22)
0.6023431368951614764593531298	(14,23)
0.6018134151719452757248673847	(14,24)
0.6013317431566079288299677974	(14,25)
0.6009100627597634102946803629	(14,26)
0.6005589897291670727718053796	(14,27)
0.6002874631536599985058656995	(14,28)
0.6001024531518232194824806105	(14,29)
0.6000087349066364303761449178	(14,30)
0.6284278282708030216270093217	(15,1)
0.6284274628710475744836620024	(15,2)
0.6284249988670958509217843096	(15,3)
0.6284170649537749060408649965	(15,4)
0.6283988380305928727294891784	(15,5)
0.6283643129424954424874627343	(15,6)
0.6283066441269216555217511717	(15,7)
0.6282185440879981118725412316	(15,8)
0.6280927204483917375396984757	(15,9)
0.6279223307573304480235856455	(15,10)
0.6277014325086384543646426934	(15,11)
0.627425405190305833582247822	(15,12)
0.6270913218446959140393858797	(15,13)
0.6266982496718173893740410933	(15,14)
0.6262474626352051249146988436	(15,15)
0.6257425536622600179801965545	(15,16)
0.6251894395575611108298284291	(15,17)
0.6245962577450093121359009278	(15,18)
0.6239731599367576153118764446	(15,19)
0.6233320133086335678434459561	(15,20)
0.6226860243228426124457750259	(15,21)
0.622049303676414250827422004	(15,22)
0.6214363928152762245107645984	(15,23)
0.6208617730431800072031712209	(15,24)
0.6203393776156864120364078862	(15,25)
0.6198821255887601907996374167	(15,26)
0.6195014938915030402476808007	(15,27)
0.6192071414219734930607862218	(15,28)
0.6190065961964227472603948747	(15,29)
0.6189050139208497921891886602	(15,30)
0.649245677393457464456687536	(16,1)
0.6492452794748730097453493204	(16,2)
0.6492425961878854103588807983	(16,3)
0.6492339562171439688498401457	(16,4)
0.6492141073416027684187955908	(16,5)
0.6491765103795996662783971711	(16,6)
0.6491137116333958753689905895	(16,7)
0.6490177774535811664438137631	(16,8)
0.6488807710357171833357389246	(16,9)
0.648695248686777498283415054	(16,10)
0.6484547508442133541801347992	(16,11)
0.6481542623816335951220977164	(16,12)
0.6477906174256866179073782987	(16,13)
0.6473628261674066740687771936	(16,14)
0.6468723049587379378451755794	(16,15)
0.6463229961512070604219045082	(16,16)
0.6457213703031427072863451824	(16,17)
0.6450763100678735297605252792	(16,18)
0.6443988817203597212982588158	(16,19)
0.6437020063295695957479418461	(16,20)
0.6430000475629112095334438529	(16,21)
0.6423083366811586654661697908	(16,22)
0.6416426572876216913065870065	(16,23)
0.64101871285617106749663909	(16,24)
0.6404515991612747650405254416	(16,25)
0.6399553017667173783594886586	(16,26)
0.6395422360542811407948409214	(16,27)
0.6392228442470174239693092813	(16,28)
0.639005260814048151430663071	(16,29)
0.6388950547632631923875740655	(16,30)
0.6711764331839773744262403543	(17,1)
0.6711759995337289550618633834	(17,2)
0.6711730752990253336260569043	(17,3)
0.6711636595176500600943194609	(17,4)
0.6711420284743362108461739369	(17,5)
0.6711010562824099820123356335	(17,6)
0.6710326212492858186971328771	(17,7)
0.6709280802257130768200372673	(17,8)
0.6707787892479737550006249675	(17,9)
0.6705766455593027201301900559	(17,10)
0.6703146238733894644785348507	(17,11)
0.6699872788536336310995769892	(17,12)
0.6695911865038682087810872572	(17,13)
0.6691252996560403504696828895	(17,14)
0.6685911969823025312036909545	(17,15)
0.6679932107380667639933735918	(17,16)
0.667338425349987932038800815	(17,17)
0.6666365464372758713656231613	(17,18)
0.6658996472536910332977625203	(17,19)
0.6651418062257330641409049265	(17,20)
0.6643786547000985983097977428	(17,21)
0.663626857827345677571009463	(17,22)
0.6629035535333018077745658082	(17,23)
0.6622257748118850058985880672	(17,24)
0.6616098793426088574158937677	(17,25)
0.661071008051738269862864544	(17,26)
0.6606225911179888113977871909	(17,27)
0.6602759164865414714787760397	(17,28)
0.6600397725522406262835936265	(17,29)
0.6599201735574880097541770886	(17,30)
0.6941575809015861028613664864	(18,1)
0.6941571082108835260082894298	(18,2)
0.6941539207168353811018748067	(18,3)
0.6941436572897592643278256322	(18,4)
0.694120079087883096998583532	(18,5)
0.6940754192926807789828079902	(18,6)
0.6940008266362423300020333009	(18,7)
0.6938868833788989608435809681	(18,8)
0.6937241740721440900845973411	(18,9)
0.6935038778195215982457165692	(18,10)
0.6932183542114959735072639812	(18,11)
0.6928616920525725626419762621	(18,12)
0.6924301907494687552502080069	(18,13)
0.6919227469783949179686289625	(18,14)
0.691341123987047256258515062	(18,15)
0.6906900873682265930263154744	(18,16)
0.6899773988951232768145376665	(18,17)
0.6892136683832378003846730945	(18,18)
0.6884120717977602023576847634	(18,19)
0.6875879512275089239673169239	(18,20)
0.6867583182835139832674718846	(18,21)
0.6859412865378881294321206875	(18,22)
0.6851554606280464678124274074	(18,23)
0.6844193096917136122692705613	(18,24)
0.683750551158704792385372031	(18,25)
0.6831655680388441161146118848	(18,26)
0.6826788792075227367607208119	(18,27)
0.6823026782822889039578524591	(18,28)
0.6820464529075480574244757744	(18,29)
0.6819166929005397613210298146	(18,30)
0.7181206639613162903634146652	(19,1)
0.7181201488540323410734002762	(19,2)
0.7181166753350628402848325519	(19,3)
0.7181054909670304396497048117	(19,4)
0.7180797972698713807532083882	(19,5)
0.7180311311931678220607694066	(19,6)
0.7179498491417684107702343955	(19,7)
0.7178256925506156859087174588	(19,8)
0.7176484091939091960495366314	(19,9)
0.7174084003338375172586990541	(19,10)
0.7170973609128788393993657994	(19,11)
0.7167088787341057784805476647	(19,12)
0.7162389593483600246695978458	(19,13)
0.7156864464072146296156201118	(19,14)
0.7150533125426239493689251004	(19,15)
0.714344803118890296169663744	(19,16)
0.7135694239231847583492260935	(19,17)
0.7127387732621027886631947527	(19,18)
0.7118672281522051351086251368	(19,19)
0.7109715024903357207127223845	(19,20)
0.7100701015660601426448330157	(19,21)
0.7091827015748315957211507271	(19,22)
0.7083294847382459263311659495	(19,23)
0.7075304603583408757475280102	(19,24)
0.7068047999886464345721764446	(19,25)
0.7061702114172472082473493206	(19,26)
0.705642371911697027124094438	(19,27)
0.70523443672969397016128327	(19,28)
0.7049566347098425175423947158	(19,29)
0.7048159591332874809975292756	(19,30)
0.7429912234930704848867319427	(20,1)
0.7429906625589316491108232983	(20,2)
0.7429868800193514348624745391	(20,3)
0.7429747006758959523803525558	(20,4)
0.7429467214585331807552238985	(20,5)
0.7428937272626116316432263829	(20,6)
0.742805218878789951913028138	(20,7)
0.7426700302313533721955325044	(20,8)
0.7424770067809980996069092041	(20,9)
0.7422157123450888394799381694	(20,10)
0.7418771282635733470466244229	(20,11)
0.7414543073383268560750437121	(20,12)
0.7409429457655123934013971697	(20,13)
0.7403418396459868955139790789	(20,14)
0.7396531986028648637754621411	(20,15)
0.7388827972380518402061561046	(20,16)
0.7380399549851454221609542548	(20,17)
0.737137345484633893123937335	(20,18)
0.7361906469176650277210427316	(20,19)
0.7352180538149899189374838659	(20,20)
0.7342396779121583407252717051	(20,21)
0.7332768701431460151406686659	(20,22)
0.7323514976898144615738621722	(20,23)
0.7314852093099166000457304758	(20,24)
0.7306987194038107686553607252	(20,25)
0.7300111370777222875018999777	(20,26)
0.729439361509154097631587025	(20,27)
0.7289975598630527358690537537	(20,28)
0.7286967393634803278663245899	(20,29)
0.7285444212349618981820435142	(20,30)
0.7686888482264425641748242036	(21,1)
0.7686882380576544760459957221	(21,2)
0.7686841235186607202785153244	(21,3)
0.7686708752216867801296942728	(21,4)
0.7686404406002503287818784266	(21,5)
0.7685827967586523904513727873	(21,6)
0.7684865257534427899407729822	(21,7)
0.768339487628146010267865277	(21,8)
0.7681295605472849492147669817	(21,9)
0.767845412175370353114443403	(21,10)
0.7674772626304352348792589099	(21,11)
0.7670175975548480704428467446	(21,12)
0.7664617906466150098185763316	(21,13)
0.7658085987235155966007570619	(21,14)
0.7650604990662024309823742823	(21,15)
0.7642238480366483160384309399	(21,16)
0.7633088510539465620991824311	(21,17)
0.7623293459029537520258523652	(21,18)
0.7613024128870541738341026367	(21,19)
0.7602478353913191818202362232	(21,20)
0.7591874420899704456543638424	(21,21)
0.7581443667531033850379657565	(21,22)
0.7571422632324172377774203888	(21,23)
0.7562045119801328147557164491	(21,24)
0.75535345094092017560796091	(21,25)
0.7546096586083022816767885951	(21,26)
0.753991311266454571080477424	(21,27)
0.7535136306906192931516917829	(21,28)
0.7531884334397002748810708335	(21,29)
0.7530237887143113839261579856	(21,30)
0.795127359660850905583308306	(22,1)
0.7951266968906956368103016718	(22,2)
0.7951222276506694689649917325	(22,3)
0.7951078373168749716459697778	(22,4)
0.7950747794763242318379742595	(22,5)
0.7950121684316529205217608451	(22,6)
0.7949076052925733375876139177	(22,7)
0.7947479109742378312663741788	(22,8)
0.7945199327572355910041896492	(22,9)
0.7942113851827423127361911054	(22,10)
0.7938116816715685974812835495	(22,11)
0.7933127111295886444196053567	(22,12)
0.7927095145999618633908162132	(22,13)
0.7920008211578729108889152696	(22,14)
0.7911894097458317831744882764	(22,15)
0.7902822740918367537823843285	(22,16)
0.7892905803729801569610176154	(22,17)
0.7882294206814783237862602759	(22,18)
0.7871173782600066750955838502	(22,19)
0.7859759315999260080138170155	(22,20)
0.7848287328074154183716403196	(22,21)
0.7837008005251947067399346936	(22,22)
0.7826176690241271909830591582	(22,23)
0.7816045331840785504389118384	(22,24)
0.780685424661451242643243821	(22,25)
0.7798824484966479565716276858	(22,26)
0.7792151027014658568649564116	(22,27)
0.7786996968420851584571479373	(22,28)
0.7783488799565530946337383395	(22,29)
0.778171283718872745687218036	(22,30)
0.8222151512736061469587908248	(23,1)
0.8222144326153094373998370911	(23,2)
0.8222095865119349448116451553	(23,3)
0.8221939827971133348918585544	(23,4)
0.8221581379326119602895201245	(23,5)
0.822090249780420490743652818	(23,6)
0.8219768779439960863462024404	(23,7)
0.821803740899686392791750806	(23,8)
0.8215565937017588024854530892	(23,9)
0.8212221433884210780199670426	(23,10)
0.8207889541744633890885521389	(23,11)
0.8202482919892082776142422247	(23,12)
0.81959485869987419904020053	(23,13)
0.8188273709491960539418851733	(23,14)
0.8179489469784547815420989615	(23,15)
0.8169672766106768170565859728	(23,16)
0.8158945637200071350801329879	(23,17)
0.81474724560453790360162939	(23,18)
0.8135455081263768982606926377	(23,19)
0.8123126277826005631416792165	(23,20)
0.8110741808502883451055822501	(23,21)
0.8098571647387938185168016496	(23,22)
0.8086890775902490065210404327	(23,23)
0.8075969994408438576351877331	(23,24)
0.8066067127455238664629786742	(23,25)
0.8057418928589209192628451027	(23,26)
0.8050233912714968043233530376	(23,27)
0.8044686270068847721355309855	(23,28)
0.8040910953322343713591260045	(23,29)
0.8038999982503472322002823304	(23,30)
0.849855691900142536798886115	(24,1)
0.8498549141841905558073676457	(24,2)
0.8498496698461192251657319726	(24,3)
0.8498327839558075455816019383	(24,4)
0.8497939941368332794899233071	(24,5)
0.8497205301633507129651734157	(24,6)
0.8495978519440472176110281787	(24,7)
0.8494105149281024674197157255	(24,8)
0.8491431236680559832053622755	(24,9)
0.8487813267380348926850453457	(24,10)
0.8483128004066927801498556786	(24,11)
0.8477281654661510157684803538	(24,12)
0.8470217823661747034013892193	(24,13)
0.8461923748976328815225734282	(24,14)
0.845243442177232295160243329	(24,15)
0.8441834320348398427717526156	(24,16)
0.8430256649071586083947175567	(24,17)
0.8417880143473542532626720642	(24,18)
0.8404923664203500311613215388	(24,19)
0.8391638938317640845382136427	(24,20)
0.8378301903023323339399366586	(24,21)
0.836520315723876511064953086	(24,22)
0.8352638029754996702286465481	(24,23)
0.8340896735239739677154514981	(24,24)
0.8330255021273578750428638558	(24,25)
0.8320965623941303477964964103	(24,26)
0.8313250759238820776904742772	(24,27)
0.8307295793961149788926270115	(24,28)
0.8303244171036044242533985725	(24,29)
0.8301193615060201993168180641	(24,30)
0.8779481933636648963164309172	(25,1)
0.8779473535717765582429051878	(25,2)
0.8779416906477390604375539869	(25,3)
0.8779234570752478471762104115	(25,4)
0.877881571942871972024548108	(25,5)
0.8778022478467153098294692883	(25,6)
0.8776697898379969315666191439	(25,7)
0.8774675331905586012599768845	(25,8)
0.8771788775014811035177236685	(25,9)
0.8767883661028599547165186733	(25,10)
0.8762827530927018065385646305	(25,11)
0.875651996743221114754775644	(25,12)
0.8748901187391130531392935389	(25,13)
0.8739958743580674696328940933	(25,14)
0.8729731894208111902892575848	(25,15)
0.8718313349426416851261345252	(25,16)
0.8705848285185260314438665173	(25,17)
0.8692530706353210543513292934	(25,18)
0.8678597421705616058616912182	(25,19)
