kdd2222_(sigma,mu)
0.17957008838497838496284828877	(3,19)
0.15715968218099418733616998405	(3,20)
0.13450788796562082383289717971	(3,21)
0.11210992896180870341491094281	(3,22)
0.09048250468474419008611631762	(3,23)
0.07014627265761803176463940404	(3,24)
0.051607744738147425643537886	(3,25)
0.03534133831415713093527885866	(3,26)
0.02177232094521536361715904983	(3,27)
0.01126135356750081532345561766	(3,28)
0.0040912735405103258870840457	(3,29)
0.00045666732000043115746777329	(3,30)
0.33333317682149377449401038815	(4,1)
0.3333207021415767265851023492	(4,2)
0.33323658091890954178256132839	(4,3)
0.33296570979009833133128311541	(4,4)
0.33234338581640414452616023416	(4,5)
0.33116443895838986907191717119	(4,6)
0.32919474475321457476743207269	(4,7)
0.32618458612523484836551815366	(4,8)
0.321883246060987272879451186	(4,9)
0.31605415308221458771801387904	(4,10)
0.30848987173151039777854527537	(4,11)
0.29902623200039020125211864294	(4,12)
0.28755492475581163490172902815	(4,13)
0.2740339533568871411748250654	(4,14)
0.25849542208052505495258655748	(4,15)
0.24105025577677673891967883205	(4,16)
0.22188957740841587017490836347	(4,17)
0.20128261503975635025784470211	(4,18)
0.17957116111103544915764563325	(4,19)
0.15716075786512155463277565796	(4,20)
0.13450892698285206084069124096	(4,21)
0.11211089252132834872616453828	(4,22)
0.09048335838999770717321113127	(4,23)
0.07014698991200736658793924082	(4,24)
0.05160830960430995741032148037	(4,25)
0.03534174747327952929309224653	(4,26)
0.0217725844889551288041027845	(4,27)
0.01126149447969539272963920242	(4,28)
0.00409132587391453898003410196	(4,29)
0.00045667322593328078321413375	(4,30)
0.33333317682621848589776145539	(5,1)
0.33332070252286738514056849277	(5,2)
0.33323658383878302116472462585	(5,3)
0.3329657208755243735954934696	(5,4)
0.33234341561177498873168729458	(5,5)
0.33116450400605689610272990373	(5,6)
0.32919486813607864383356238839	(5,7)
0.32618479730056522595366768516	(5,8)
0.32188357983854527733927126048	(5,9)
0.3160546476602346240199065449	(5,10)
0.3084905658018217277252137929	(5,11)
0.29902716106112546144276685892	(5,12)
0.28755611691076865904091378158	(5,13)
0.2740354250126209348844563564	(5,14)
0.25849717405096972604883881976	(5,15)
0.24105227034769349013121584556	(5,16)
0.22189181688348477134617858964	(5,17)
0.20128502217986627587466070121	(5,18)
0.17957366169371752076484245521	(5,19)
0.15716326535017368207428726164	(5,20)
0.13451134900192475427787859013	(5,21)
0.11211313864961842084548469609	(5,22)
0.09048534844521445611339901439	(5,23)
0.07014866189355163877967499037	(5,24)
0.05160962635883599485581260739	(5,25)
0.03534270126241677997217451054	(5,26)
0.02177319883570709721411176732	(5,27)
0.01126182296050708158696923247	(5,28)
0.00409144786856791428225885179	(5,29)
0.00045668699328828963116370527	(5,30)
0.33333317683533798238983544223	(6,1)
0.33332070325882320056070057863	(6,2)
0.33323658947463552230258404995	(6,3)
0.33296574227228374315224340639	(6,4)
0.3323434731219216391621407064	(6,5)
0.33116462955918287866797832724	(6,6)
0.32919510628622993650273448681	(6,7)
0.32618520490557833404397443655	(6,8)
0.32188422408779955025689980952	(6,9)
0.3160556022839577628353247965	(6,10)
0.30849190548370086283287219178	(6,11)
0.29902895432139595734637048632	(6,12)
0.28755841799835229646034289303	(6,13)
0.27403826559967881671411984573	(6,14)
0.25850055571380120990028280524	(6,15)
0.24105615889997861301468917032	(6,16)
0.22189613956910465826873529906	(6,17)
0.20128966851978725838275579301	(6,18)
0.17957848842516940138864460164	(6,19)
0.15716810543142115026809297852	(6,20)
0.134516024138103065079373481	(6,21)
0.11211747429392121123604422591	(6,22)
0.09048918981851079594627072455	(6,23)
0.070151889310142685632407538	(6,24)
0.05161216809424003379300450293	(6,25)
0.03534454237191885525002947246	(6,26)
0.02177438471983477461754599064	(6,27)
0.01126245703431266075260348966	(6,28)
0.00409168335796980010061857903	(6,29)
0.0004567135687896825834443291	(6,30)
0.33333317685092813717941343089	(7,1)
0.33332070451696997982230642141	(7,2)
0.33323659910935784021888637499	(7,3)
0.33296577885093056236962171967	(7,4)
0.33234357143792589517316743922	(7,5)
0.33116484419761482140597999178	(7,6)
0.32919551341441853934525472927	(7,7)
0.32618590172519701899999108844	(7,8)
0.32188532546365435773166875518	(7,9)
0.31605723426420663272822881753	(7,10)
0.30849419574861423079922395121	(7,11)
0.29903202001724943032560264848	(7,12)
0.28756235187694689414827369962	(7,13)
0.27404312181953962634001422115	(7,14)
0.25850633698492575047773637113	(7,15)
0.24106280679442052433341673492	(7,16)
0.22190352971941016859967815154	(7,17)
0.20129761206382549596046892231	(7,18)
0.17958674044707170473381030622	(7,19)
0.15717638035364729518541795496	(7,20)
0.13452401713438450614672170681	(7,21)
0.11212488693584818810296568092	(7,22)
0.09049575746520328537563495567	(7,23)
0.07015740731344652409573027777	(7,24)
0.05161651380286413413190031858	(7,25)
0.035347690213101073078400255	(7,26)
0.02177641229933681122017812287	(7,27)
0.01126354115427142323575050102	(7,28)
0.00409208599172802319120554086	(7,29)
0.00045675900697091523847084896	(7,30)
0.33333317687541384861889908983	(8,1)
0.33332070649300034261870567086	(8,2)
0.33323661424153887723283824899	(8,3)
0.33296583630093076849314156079	(8,4)
0.33234372585196647543551844164	(8,5)
0.33116518130663517267257172569	(8,6)
0.32919615284675117682287065293	(8,7)
0.3261869961466646276917294233	(8,8)
0.32188705528379250660071092812	(8,9)
0.31605979746053779004916333477	(8,10)
0.30849779286707760569063466551	(8,11)
0.29903683506554604834871501868	(8,12)
0.28756853055601165399140115139	(8,13)
0.27405074922237113820391693482	(8,14)
0.25851541740382904108292600263	(8,15)
0.24107324849853123445781001818	(8,16)
0.22191513740733644489026146899	(8,17)
0.20131008912590673473269408238	(8,18)
0.17959970221602804528133273812	(8,19)
0.15718937827454067273981909159	(8,20)
0.13453657239437488663358422739	(8,21)
0.11213653074781291210204059701	(8,22)
0.09050607409383574023975953838	(8,23)
0.07016607524506911450048660744	(8,24)
0.05162334031934206521499787298	(8,25)
0.03535263509308426484871405254	(8,26)
0.02177959740986801175789796455	(8,27)
0.01126524420192995789476818233	(8,28)
0.00409271849326867394650832109	(8,29)
0.00045683038644212612228521323	(8,30)
0.33333317691153392296084312719	(9,1)
0.3333207094079397160490879821	(9,2)
0.33323663656376341822886319501	(9,3)
0.33296592104827128757703798055	(9,4)
0.33234395363588534662169997768	(9,5)
0.33116567859360627068415684142	(9,6)
0.32919709610807027177129427854	(9,7)
0.32618861059125947290094227433	(9,8)
0.32188960705113701318486873478	(9,9)
0.31606357861263245755911078847	(9,10)
0.30850309926484698398993247981	(9,11)
0.29904393818626400147149562299	(9,12)
0.2875776453826377464427685568	(9,13)
0.27406200134459271735008381969	(9,14)
0.25852881322581026258066917947	(9,15)
0.24108865277466618536595510058	(9,16)
0.22193226209655612995417883967	(9,17)
0.20132849671483177643872781131	(9,18)
0.17961882525240581384570077517	(9,19)
0.15720855501221803242755036092	(9,20)
0.13455509639986458077700243019	(9,21)
0.11215371033144889417817211166	(9,22)
0.09052129579616976183463646377	(9,23)
0.07017886459308781917336117328	(9,24)
0.05163341285724717269881171438	(9,25)
0.03535993137362316934778172674	(9,26)
0.02178429716556725545247192268	(9,27)
0.01126775713808659275039782388	(9,28)
0.00409365178815661718614576345	(9,29)
0.00045693571156315218237020796	(9,30)
0.33333317696230153372167246536	(10,1)
0.33332071350495535482156172644	(10,2)
0.33323666793817621054546772986	(10,3)
0.33296604016269022520942372384	(10,4)
0.33234427379185504556644013045	(10,5)
0.33116637754369719783758314501	(10,6)
0.32919842188975252640689447361	(10,7)
0.32619087974810557875284510445	(10,8)
0.32189319366332573625028372309	(10,9)
0.31606889320754240821409598438	(10,10)
0.30851055772706904227158588547	(10,11)
0.29905392215087017591419660117	(10,12)
0.2875904571049280047824555179	(10,13)
0.27407781745738089079083349486	(10,14)
0.25854764285710152505012994824	(10,15)
0.24111030595817976852938837219	(10,16)
0.22195633408479931322625652855	(10,17)
0.20135437262531067663405342468	(10,18)
0.17964570749910797839791561759	(10,19)
0.15723551338909783476817718652	(10,20)
0.13458113779990741661940515363	(10,21)
0.11217786229045630905414507603	(10,22)
0.09054269575324521204050547822	(10,23)
0.07019684532803652541271357405	(10,24)
0.05164757426655099791232826013	(10,25)
0.03537018970149555680680926855	(10,26)
0.02179090496087150383594498028	(10,27)
0.01127129033296244807362490741	(10,28)
0.0040949640132097223433785317	(10,29)
0.00045708380065793437506399199	(10,30)
0.33333317703096131170668145846	(11,1)
0.33332071904589344873838688845	(11,2)
0.33323671036996364397065076977	(11,3)
0.33296620125699956833082517887	(11,4)
0.33234470678178259971195352872	(11,5)
0.33116732282914947967828919149	(11,6)
0.32920021492925283202085650835	(11,7)
0.32619394865659992864429401607	(11,8)
0.32189804438216493616188015738	(11,9)
0.31607608098977972832697278405	(11,10)
0.30852064509847907501926609226	(11,11)
0.29906742535154095639009932734	(11,12)
0.28760778505679574001860667421	(11,13)
0.27409920922028412316142697357	(11,14)
0.2585731109724417288533095247	(11,15)
0.24113959370237542854449853795	(11,16)
0.22198889422065875804130916083	(11,17)
0.20138937364768096286136932176	(11,18)
0.17968207069811195597706648509	(11,19)
0.15727198055927892059305550422	(11,20)
0.134616365524099916009391694	(11,21)
0.11221053494549317413004945333	(11,22)
0.09057164627342325139234043661	(11,23)
0.07022117082023126965223576996	(11,24)
0.05166673316147712509374781045	(11,25)
0.03538406841282933322685000883	(11,26)
0.02179984493605142898100189545	(11,27)
0.01127607060789551229456139227	(11,28)
0.00409673941803562679963416291	(11,29)
0.00045728416206343165493961009	(11,30)
0.33333317712094413365710759194	(12,1)
0.33332072630763050160275880439	(12,2)
0.33323676597941292688698351362	(12,3)
0.33296641238100461315269677308	(12,4)
0.33234527424217401912287686711	(12,5)
0.33116856168673273085038841417	(12,6)
0.32920256482909408614170313819	(12,7)
0.32619797068463232609708580323	(12,8)
0.32190440163709701928679767112	(12,9)
0.31608550122288908501425526501	(12,10)
0.30853386563016876428334594851	(12,11)
0.29908512288947601621203442776	(12,12)
0.28763049571352543071127674942	(12,13)
0.27412724654042106975919959487	(12,14)
0.25860649166279626378589947097	(12,15)
0.24117798157713829848846154472	(12,16)
0.22203157230820333801534511334	(12,17)
0.20143525232345788215832209343	(12,18)
0.17972973620861487859364700356	(12,19)
0.15731978372387205251171104469	(12,20)
0.13466254529067412459851702099	(12,21)
0.11225336651644830910156518186	(12,22)
0.09060959943496982949809863407	(12,23)
0.07025306155505127944913162842	(12,24)
0.05169185108046564752154782057	(12,25)
0.03540226422286903706811295877	(12,26)
0.02181156597526189568165542702	(12,27)
0.01128233802408781180338294029	(12,28)
0.00409906717186940738034639887	(12,29)
0.00045754685944825758238865955	(12,30)
0.33333317723582039420404923788	(13,1)
0.33332073557830230592149814173	(13,2)
0.33323683697303364919121067467	(13,3)
0.3329666819118605498405678081	(13,4)
0.33234599868940311430702039651	(13,5)
0.33117014327417099226838356649	(13,6)
0.329205564835713256580793928	(13,7)
0.32620310543742999268731021091	(13,8)
0.32191251771750880419606840047	(13,9)
0.31609752778328354350310927549	(13,10)
0.30855074408545389371676061463	(13,11)
0.29910771733153683661557220563	(13,12)
0.28765949080741367697011707928	(13,13)
0.27416304286780513285639141935	(13,14)
0.2586491108833545635662527756	(13,15)
0.24122699482629237050812366577	(13,16)
0.22208606453168630615837479532	(13,17)
0.2014938325960121425459126378	(13,18)
0.17979059962103163976077598008	(13,19)
0.15738082458060292070359920276	(13,20)
0.13472151483522823108315302521	(13,21)
0.11230806206629353253461703559	(13,22)
0.09065806658702602456018952884	(13,23)
0.070293787854071264240974468	(13,24)
0.05172392883811562088854990258	(13,25)
0.03542550231452961852718204399	(13,26)
0.02182653530879910689311720089	(13,27)
0.01129034245619279263856303428	(13,28)
0.00410204008960782176912018713	(13,29)
0.00045788236796129438498118055	(13,30)
0.33333317737925205963382944425	(14,1)
0.33332074715343460397756471079	(14,2)
0.33323692561392625805429710926	(14,3)
0.33296701844156729856994071382	(14,4)
0.33234690321727233331100497555	(14,5)
0.33117211800967449213176247998	(14,6)
0.32920931058604963806345058289	(14,7)
0.32620951661063690118311273381	(14,8)
0.32192265137564662897345673999	(14,9)
0.31611254411910761930572610278	(14,10)
0.30857181865175145065756593035	(14,11)
0.29913592919955767839690341328	(14,12)
0.28769569508847771892498685867	(14,13)
0.27420774003521978612691515762	(14,14)
0.2587023283356781865030232303	(14,15)
0.24128819744379966359355360716	(14,16)
0.22215411008586795637672749498	(14,17)
0.20156698456446351550486407492	(14,18)
0.17986660439248615731840197618	(14,19)
0.15745705274372900750022879206	(14,20)
0.13479515809761250328954484136	(14,21)
0.11237636943548908473222144089	(14,22)
0.09071859691926154049717684723	(14,23)
0.0703446517845809376905986776	(14,24)
0.05176399221705081215440377149	(14,25)
0.03545452593555904028060513985	(14,26)
0.02184523179172695907339359441	(14,27)
0.01130033998991639427018255829	(14,28)
0.00410575329173792800427306221	(14,29)
0.00045830142287748964580847138	(14,30)
0.33333317755494334369060708622	(15,1)
0.33332076133196254361437888837	(15,2)
0.33323703419129884463516157573	(15,3)
0.33296743066122972647650894007	(15,4)
0.3323480111858725314027878906	(15,5)
0.33117453689244646501015447883	(15,6)
0.32921389881795382882208585672	(15,7)
0.32621736978122836267840381304	(15,8)
0.32193506433072858702190478488	(15,9)
0.31613093806159996063549724745	(15,10)
0.30859763364346142363896443019	(15,11)
0.29917048717655516878661349625	(15,12)
0.28774004371669028205206456852	(15,13)
0.27426249263566642975837866728	(15,14)
0.25876751878899822952150425762	(15,15)
0.24136317059170393857733147747	(15,16)
0.22223746705832478327542291924	(15,17)
0.20165659841476899067860589717	(15,18)
0.17995971460701472250394224615	(15,19)
0.1575504382650156276028488324	(15,20)
0.13488537851980517966720465494	(15,21)
0.11246005433297326020618985997	(15,22)
0.0907927552680598007420632675	(15,23)
0.07040696841487287773859569152	(15,24)
0.05181307713537860483715762235	(15,25)
0.03549008561002333183211160323	(15,26)
0.02186813893095711031996693653	(15,27)
0.01131258918382633172452655382	(15,28)
0.0041103028135061874279383583	(15,29)
0.0004588148624965910409741081	(15,30)
0.3333331777665896441747321937	(16,1)
0.33332077841210977906796110213	(16,2)
0.33323716498890917333889253095	(16,3)
0.33296792724123826205458928318	(16,4)
0.33234934589948229571688875563	(16,5)
0.33117745079928113558737796629	(16,6)
0.32921942603530781384485287349	(16,7)
0.32622683012107259923182131065	(16,8)
0.32195001765115830547771625633	(16,9)
0.31615309645656143348862315805	(16,10)
0.30862873195371999393146280885	(16,11)
0.29921211797900768790625328787	(16,12)
0.2877934692291754363218142055	(16,13)
0.27432845188014482046772392695	(16,14)
0.25884605278972468965819349578	(16,15)
0.24145349032343615260078700414	(16,16)
0.22233788755036251772416056184	(16,17)
0.20176455754486606846332818254	(16,18)
0.18007188691214920575331077978	(16,19)
0.15766294334288207998577491315	(16,20)
0.13499407157333576619041913169	(16,21)
0.11256087472519736089280576826	(16,22)
0.09088209931149050189301658761	(16,23)
0.07048204656445933157866294059	(16,24)
0.05187221442244169277526046059	(16,25)
0.03553292806990330283990190253	(16,26)
0.02189573773411260461926454406	(16,27)
0.01132734723672561744398271015	(16,28)
0.00411578417923110578971438688	(16,29)
0.00045943346712061112598573951	(16,30)
0.33333317801782452101917148562	(17,1)
0.33332079868710952023373728596	(17,2)
0.33323732025229657071744493863	(17,3)
0.33296851670685757548486223597	(17,4)
0.33235093027214000503111846409	(17,5)
0.33118090975431117880650850033	(17,6)
0.3292259871224103227801509486	(17,7)
0.32623806002416894775030413388	(17,8)
0.32196776800145339165290490348	(17,9)
0.31617939959768149244182392973	(17,10)
0.3086656472323102073511260269	(17,11)
0.29926153586964491374799588528	(17,12)
0.28785688805710114036781880213	(17,13)
0.2744067489155365661751755517	(17,14)
0.25893927675007175903118795586	(17,15)
0.24156070462136214469419473483	(17,16)
0.22245709207000726968593369468	(17,17)
0.20189271094712189932555748887	(17,18)
0.18020504172741661837084558799	(17,19)
0.15779649334637511594696992893	(17,20)
0.13512309666870290736513328889	(17,21)
0.11268055469217161623697793169	(17,22)
0.0909881563263594854351917737	(17,23)
0.07057116921343267677045649746	(17,24)
0.05194241434554930612917101596	(17,25)
0.03558378501864477665792055216	(17,26)
0.02192849945677147066635527965	(17,27)
0.01134486610343210093496613376	(17,28)
0.00412229095814835035979637918	(17,29)
0.00046016779598688271102003766	(17,30)
0.33333317831216489135310263111	(18,1)
0.33332082244078169562513715888	(18,2)
0.33323750215491222369779220034	(18,3)
0.33296920730963634334117050889	(18,4)
0.33235278648200432223839169262	(18,5)
0.33118496217436350038752175292	(18,6)
0.32923367391236466846481427182	(18,7)
0.32625121665586228125387580407	(18,8)
0.32198856376743959696551912807	(18,9)
0.31621021548267200413010481934	(18,10)
0.30870889582071411329614106088	(18,11)
0.29931943185487751300635712312	(18,12)
0.28793118665302950011642510663	(18,13)
0.27449847768361914490637004147	(18,14)
0.25904849252050655985415274841	(18,15)
0.24168630987963297249813651225	(18,16)
0.22259674335579668130472687528	(18,17)
0.20204284503377624132569797742	(18,18)
0.18036103393418190275960737857	(18,19)
0.15795294738110793791963963966	(18,20)
0.13527424868293296070814341689	(18,21)
0.11282075798489764480763673657	(18,22)
0.09111239972816337418110568261	(18,23)
0.07067557376691902731960205122	(18,24)
0.05202465104949209503865053506	(18,25)
0.03564336184862649774362879472	(18,26)
0.02196687832920892670022986735	(18,27)
0.01136538860339767257093727691	(18,28)
0.00412991331855944586267927573	(18,29)
0.00046102802406474361779000899	(18,30)
0.3333331786529550769222075399	(19,1)
0.33332084994301750424542603018	(19,2)
0.33323771276354054772258861823	(19,3)
0.33297000689612887157322394106	(19,4)
0.33235493561851014662944898078	(19,5)
0.33118965409867180736104704473	(19,6)
0.32924257372606495920311925088	(19,7)
0.32626644945244288704677329412	(19,8)
0.32201264110462421752689964341	(19,9)
0.31624589395878179172088032842	(19,10)
0.30875896853777482319609059063	(19,11)
0.29938646269205548812740578371	(19,12)
0.28801720738948762213576080886	(19,13)
0.27460467751985552601135537796	(19,14)
0.25917493668278436078939696688	(19,15)
0.24183172710497920842801823959	(19,16)
0.22275841993496271006528610636	(19,17)
0.20221665523233711907517552391	(19,18)
0.18054162338723439766756071134	(19,19)
0.15813406873933419638640871342	(19,20)
0.13544922943664810115760170555	(19,21)
0.11298306159232875355596408978	(19,22)
0.09125622566771410284741895528	(19,23)
0.07079643240525715869246650274	(19,24)
0.05211984709093854201347126583	(19,25)
0.03571232644475388298409853272	(19,26)
0.02201130434796386206792554639	(19,27)
0.01138914456786073301090304386	(19,28)
0.00413873659727258119534609127	(19,29)
0.00046202378063410246368879043	(19,30)
0.33333317904331069409824506507	(20,1)
0.33332088144525126843903454985	(20,2)
0.33323795400362352639690030688	(20,3)
0.3329709227762510220296150742	(20,4)
0.33235739732855817669557141761	(20,5)
0.33119502841654777331421880759	(20,6)
0.32925276790752684939693820865	(20,7)
0.32628389761505680393617952364	(20,8)
0.32204021997885777939557015529	(20,9)
0.31628676085945807471200206732	(20,10)
0.3088163224576251625511435094	(20,11)
0.29946323989423754948867975471	(20,12)
0.28811573446658816238210529532	(20,13)
0.27472631578119312047607279565	(20,14)
0.25931975990195923337513222436	(20,15)
0.24199827821692407505194631265	(20,16)
0.22294358983078576434861605949	(20,17)
0.20241571778607996180176018022	(20,18)
0.18074844568852301119636301298	(20,19)
0.15834149566378899237373353644	(20,20)
0.13564961952398253324263957647	(20,21)
0.11316892968127190282426053236	(20,22)
0.09142092999735806226551963678	(20,23)
0.07093483277568560090645360839	(20,24)
0.05222885826405480434053139839	(20,25)
0.03579129821316901386862811242	(20,26)
0.02206217622002434942196514893	(20,27)
0.01141634707175904587950199735	(20,28)
0.00414883990132291347569049738	(20,29)
0.00046316399155260760555055021	(20,30)
0.33333317948606354465867350048	(21,1)
0.33332091717601305290959408965	(21,2)
0.33323822762520368501889030596	(21,3)
0.33297196159398648726185322459	(21,4)
0.33236018946903209405110778873	(21,5)
0.33120112410890919784883508387	(21,6)
0.32926433038563823873410786414	(21,7)
0.32630368764919079472042015959	(21,8)
0.32207150027983375832361726514	(21,9)
0.31633311225055302133562256648	(21,10)
0.30888137284429630036383696448	(21,11)
0.29955031894963584542707444404	(21,12)
0.28822748010283324564158750625	(21,13)
0.27486427083469657721440574401	(21,14)
0.25948400672341018289152006604	(21,15)
0.24218716287973210607039980985	(21,16)
0.22315358488557755175062295713	(21,17)
0.20264146224473312968837551317	(21,18)
0.18098298370914782760075683331	(21,19)
0.15857671289434925334412742672	(21,20)
0.13587685093048073788502602685	(21,21)
0.11337968829634883580219719917	(21,22)
0.09160768593574970140409582496	(21,23)
0.07109175929085525974494205386	(21,24)
0.05235245891836217113008349097	(21,25)
0.03588083747564335256731634044	(21,26)
0.02211985454746801425562453476	(21,27)
0.01144718879624775631650072073	(21,28)
0.00416029475871517767472577451	(21,29)
0.0004644567270846663648181308	(21,30)
0.3333331799837086550620479183	(22,1)
0.33332095733665467135612343006	(22,2)
0.33323853517019489918935101334	(22,3)
0.33297312920313492858704224637	(22,4)
0.33236332777287145024364736979	(22,5)
0.33120797551941963418081219624	(22,6)
0.32927732629213233984625370639	(22,7)
0.32632593100052886544625010737	(22,8)
0.32210665808723729851742081349	(22,9)
0.3163852089033779629055184659	(22,10)
0.30895448540587920147110313433	(22,11)
0.29964818897083089068054360579	(22,12)
0.28835307128056367487377313924	(22,13)
0.27501931573550894441419649049	(22,14)
0.25966859619690180443465519046	(22,15)
0.24239943629369389007383303426	(22,16)
0.22338957616036842137005329236	(22,17)
0.20289514512445489802122865112	(22,18)
0.18124654033925627856678675066	(22,19)
0.15884102445978894857110151675	(22,20)
0.13613218086723256971632490156	(22,21)
0.11361650120041149275179403225	(22,22)
0.09181752275385906396553927338	(22,23)
0.07126807529392878091244815331	(22,24)
0.0524913279652544680804707496	(22,25)
0.03598143536674743028168283573	(22,26)
0.02218465533807404885949509315	(22,27)
0.01148183856639188593987207012	(22,28)
0.00417316383444846478514151493	(22,29)
0.00046590905711052261000619885	(22,30)
0.33333318053835448307394061255	(23,1)
0.33332100209733130245366850174	(23,2)
0.33323887794161061745703112068	(23,3)
0.33297443055049141682311035625	(23,4)
0.33236682553511773993283424786	(23,5)
0.33121561166922975811460653483	(23,6)
0.32929181066225645762539978403	(23,7)
0.32635072183232449753705309365	(23,8)
0.32214584216052104807868959512	(23,9)
0.3164432710990234005368076969	(23,10)
0.30903596901340006059889127182	(23,11)
0.29975726296575981985663740776	(23,12)
0.28849303728883843370822777716	(23,13)
0.27519210288861475580617051518	(23,14)
0.25987430367107041768847948647	(23,15)
0.24263598833132710769934159411	(23,16)
0.22365255082856346140399076502	(23,17)
0.20317782517243330502230909531	(23,18)
0.18154021290361077350373864904	(23,19)
0.15913552813858265170430857292	(23,20)
0.13641666721602991906178253271	(23,21)
0.11388034720798038586616184386	(23,22)
0.09205130578295570955874716075	(23,23)
0.07146450633371987495243665055	(23,24)
0.05264603575826293823928433706	(23,25)
0.03609350436363132415803692543	(23,26)
0.02225684392325350680149510196	(23,27)
0.01152043810658130665139077996	(23,28)
0.00418749972738488796504324082	(23,29)
0.00046752691545781147661763428	(23,30)
0.33333318115167713177113018051	(24,1)
0.33332105159330650578490797402	(24,2)
0.33323925697526858927750241333	(24,3)
0.33297586956842743637101036313	(24,4)
0.33237069332422628281564833646	(24,5)
0.33122405562686248244442490415	(24,6)
0.3293078272399895836777658078	(24,7)
0.32637813498158683517815134478	(24,8)
0.32218917071102467150103779353	(24,9)
0.31650747385047391609261962684	(24,10)
0.3091260690049744358794053206	(24,11)
0.29987786889040608427102442328	(24,12)
0.28864779826668781794822405204	(24,13)
0.27538314994160437512075554001	(24,14)
0.26010174404804737455105687658	(24,15)
0.24289752434568857097854593655	(24,16)
0.22394329091998373708662429421	(24,17)
0.20349034061069812279535379254	(24,18)
0.18186486962256525225673780171	(24,19)
0.15946109195973668534181700297	(24,20)
0.13673114593422051641209030835	(24,21)
0.11417199932612451037954345258	(24,22)
0.09230971801543134103747976028	(24,23)
0.07168162477130130406899210726	(24,24)
0.05281703201701059825745232428	(24,25)
0.03621736956867080654918334293	(24,26)
0.02233662935921950840484794254	(24,27)
0.01156309905362311570258022731	(24,28)
0.00420334386263856096721618949	(24,29)
0.00046931497500254436043787927	(24,30)
0.33333318182487923308205409999	(25,1)
0.33332110592163407442987325331	(25,2)
0.33323967301438129162085782249	(25,3)
0.33297744907842675389921469565	(25,4)
0.33237493872281751945480462384	(25,5)
0.33123332394234780915445321744	(25,6)
0.32932540740506333747392927677	(25,7)
0.32640822412356610956449012101	(25,8)
0.32223672850293588611813530005	(25,9)
0.3165779426112031293034479373	(25,10)
0.30922496117123837271177303495	(25,11)
0.30001024161102905988075070778	(25,12)
0.28881765490973933570312440536	(25,13)
0.27559282710811897542294864911	(25,14)
0.26035135673380073181816932131	(25,15)
